
[00:00:00.000 --> 00:00:12.000]  新年的一開始,那麼接著我們繼續要開始講啟示錄
[00:17:54.000 --> 00:17:56.000]  但是沒有這個門楣的
[00:17:56.000 --> 00:17:58.000]  沒有這個血在門楣上面
[00:17:58.000 --> 00:18:01.000]  他就要進去把他們的長子滅掉
[00:18:01.000 --> 00:18:05.000]  這就是這個育月節的來源
[00:18:05.000 --> 00:18:08.000]  那丟子妹這預表什麼
[00:18:08.000 --> 00:18:10.000]  這表示一件事情就是說
[00:18:10.000 --> 00:18:15.000]  雖然這個審判是臨到全埃及當時候
[00:18:15.000 --> 00:18:21.000]  但是誰可以躲避這個審判呢
[00:18:21.000 --> 00:18:23.000]  那個有育月節的羊羔
[00:18:23.000 --> 00:18:27.000]  那個血遮蓋在門楣上面的
[00:18:27.000 --> 00:18:29.000]  這就是救恩的預表
[00:18:29.000 --> 00:18:30.000]  是不是
[00:18:30.000 --> 00:18:31.000]  親愛的丟子妹
[00:18:31.000 --> 00:18:33.000]  所以你可以看見
[00:18:33.000 --> 00:18:35.000]  即使是神的審判
[00:18:35.000 --> 00:18:38.000]  即使是一個全球性的災難
[00:18:38.000 --> 00:18:42.000]  但是神仍然會給我們一線的生機
[00:18:42.000 --> 00:18:43.000]  那麼最後我們看
[00:18:43.000 --> 00:18:45.000]  到了新約就更清楚了
[00:18:45.000 --> 00:18:47.000]  親愛的丟子妹
[00:18:47.000 --> 00:18:50.000]  世人都犯了罪
[00:18:50.000 --> 00:18:51.000]  是不是
[00:18:51.000 --> 00:18:54.000]  虧缺了神的榮耀
[00:18:54.000 --> 00:18:57.000]  罪的公將乃是死
[00:18:57.000 --> 00:19:00.000]  死後且有審判
[00:19:00.000 --> 00:19:01.000]  親愛的丟子妹
[00:19:01.000 --> 00:19:03.000]  世人都犯了罪
[00:19:03.000 --> 00:19:05.000]  換句話說這是一個全世界的事情
[00:19:05.000 --> 00:19:07.000]  所有的人都要面臨死亡
[00:19:07.000 --> 00:19:09.000]  都要面臨審判對不對
[00:19:09.000 --> 00:19:12.000]  可是誰可以不被審判
[00:19:12.000 --> 00:19:17.000]  不面臨最後永遠的死呢
[00:19:17.000 --> 00:19:19.000]  誰可以得到救贖呢
[00:19:19.000 --> 00:19:21.000]  誰可以得到拯救呢
[00:19:21.000 --> 00:19:25.000]  免於神憤怒的審判呢
[00:19:25.000 --> 00:19:32.000]  就是那些相信耶穌的人
[00:19:32.000 --> 00:19:35.000]  我前天還是昨天
[00:19:35.000 --> 00:19:39.000]  我看到這個報紙上面
[00:19:39.000 --> 00:19:41.000]  登出來一個消息
[00:19:41.000 --> 00:19:45.000]  我心裡面也是滿感傷的
[00:19:45.000 --> 00:19:49.000]  應該講感慨
[00:19:49.000 --> 00:19:51.000]  我不認識這個人
[00:19:51.000 --> 00:19:57.000]  我只是簡單的看一下大標題
[00:19:57.000 --> 00:20:01.000]  看到這個我就進去看了一下
[00:20:01.000 --> 00:20:03.000]  看了之後就覺得
[00:20:03.000 --> 00:20:08.000]  這個故事也是滿感慨的
[00:20:08.000 --> 00:20:11.000]  這是一個紐約的中醫師
[00:20:11.000 --> 00:20:14.000]  從中國大陸好像是山西吧
[00:20:14.000 --> 00:20:16.000]  山西省人
[00:20:16.000 --> 00:20:19.000]  他來到美國
[00:20:19.000 --> 00:20:21.000]  他也拿到好像是
[00:20:21.000 --> 00:20:29.000]  中西醫的結合的博士學位
[00:20:29.000 --> 00:20:33.000]  所以他在紐約做行醫
[00:20:33.000 --> 00:20:36.000]  據報紙上面說
[00:20:36.000 --> 00:20:40.000]  他是也是很熱心助人的
[00:20:40.000 --> 00:20:45.000]  所以來找他去求醫的
[00:20:45.000 --> 00:20:48.000]  當中有一些如果是經濟不好的
[00:20:48.000 --> 00:20:50.000]  他有時候就不收他們的費
[00:20:50.000 --> 00:20:54.000]  或者有的就只是收他相爭的一點費用
[00:20:54.000 --> 00:21:00.000]  所以也是一個很熱心去幫助別人的
[00:21:00.000 --> 00:21:07.000]  但是就在這個疫情期間
[00:21:07.000 --> 00:21:11.000]  他後來發現他自己心臟有問題
[00:21:11.000 --> 00:21:13.000]  你知道疫情的情況
[00:21:13.000 --> 00:21:17.000]  紐約又是特別是在疫情最關鍵的時候
[00:21:17.000 --> 00:21:21.000]  所以他在這個疫情很嚴重的時候
[00:21:21.000 --> 00:21:23.000]  他連醫生都沒有辦法去看
[00:21:23.000 --> 00:21:28.000]  因為醫生都要透過遠距來看
[00:21:28.000 --> 00:21:30.000]  可是這種心臟病這種東西
[00:21:30.000 --> 00:21:33.000]  你怎麼樣子能夠用遠距去看呢
[00:21:33.000 --> 00:21:36.000]  所以在這種情況之下
[00:21:36.000 --> 00:21:39.000]  後來醫生就只能叫他該注意什麼
[00:21:39.000 --> 00:21:42.000]  但是最後沒有辦法
[00:21:42.000 --> 00:21:46.000]  他後來心臟病很嚴重的發作了之後
[00:21:46.000 --> 00:21:49.000]  結果因為沒有辦法去醫院
[00:21:49.000 --> 00:22:01.000]  他就走了 45歲
[00:22:01.000 --> 00:22:04.000]  這是他的太太
[00:22:04.000 --> 00:22:05.000]  戴帽子的是他太太
[00:22:05.000 --> 00:22:15.000]  另外兩個孩子都在小學這個年紀
[00:22:15.000 --> 00:22:19.000]  看了這個故事我就有很深的一個感想
[00:22:19.000 --> 00:22:22.000]  全世界在這一次疫情當中
[00:22:22.000 --> 00:22:27.000]  已經有超過200萬人走了
[00:22:27.000 --> 00:22:32.000]  這些200萬人多數可能是因為COVID-19
[00:22:32.000 --> 00:22:35.000]  因為據統計他們是得到COVID-19
[00:22:35.000 --> 00:22:38.000]  但是你想想看在這個世界
[00:22:38.000 --> 00:22:40.000]  除了這200萬人
[00:22:40.000 --> 00:22:43.000]  有多少人在這個疫情期間像他一樣
[00:22:43.000 --> 00:22:45.000]  因為疫情關係沒有辦法去就診
[00:22:45.000 --> 00:22:47.000]  或者因為疫情的關係
[00:22:47.000 --> 00:22:51.000]  以至於說他的病嚴重就走了
[00:22:51.000 --> 00:22:54.000]  有多少的人在這種情況之下離開這個世界
[00:22:54.000 --> 00:22:57.000]  每一天有多少人因此就離開這個世界
[00:22:57.000 --> 00:22:59.000]  特別是得到COVID-19的人
[00:22:59.000 --> 00:23:01.000]  我覺得更是讓我們想到一個
[00:23:01.000 --> 00:23:04.000]  很讓人心酸的事情就是
[00:23:04.000 --> 00:23:06.000]  很多的人當他得到這個東西的時候
[00:23:06.000 --> 00:23:08.000]  他進入加護病房
[00:23:08.000 --> 00:23:11.000]  他再也沒有辦法去接觸到自己的家人
[00:23:11.000 --> 00:23:14.000]  家人再也沒有辦法去看到他
[00:23:14.000 --> 00:23:18.000]  連最後的一句話可能都沒有辦法說
[00:23:18.000 --> 00:23:21.000]  連最後的一個擁抱都沒有辦法
[00:23:21.000 --> 00:23:23.000]  親愛的弟兄姊妹
[00:23:23.000 --> 00:23:25.000]  也許這個事情沒有發生在你的身上
[00:23:25.000 --> 00:23:27.000]  你不會有這麼深的感覺
[00:23:27.000 --> 00:23:30.000]  也許今天你看了這個報紙的新聞的時候
[00:23:30.000 --> 00:23:32.000]  你也許看看也就過去了
[00:23:32.000 --> 00:23:34.000]  但是今天我盼望
[00:23:34.000 --> 00:23:37.000]  讓我們真是用神的眼光來看
[00:23:37.000 --> 00:23:40.000]  今天有多少的人在這樣子的情況當中
[00:23:40.000 --> 00:23:42.000]  他好像被判了死刑
[00:23:42.000 --> 00:23:45.000]  他好像是在一個重重的一個災難的中間
[00:23:45.000 --> 00:23:47.000]  好像沒有生機
[00:23:47.000 --> 00:23:51.000]  你要讓他看見耶穌基督是他的生機
[00:23:51.000 --> 00:23:57.000]  耶穌基督能夠成為他的拯救
[00:23:57.000 --> 00:24:02.000]  因此讓我們真是禱告
[00:24:02.000 --> 00:24:06.000]  求神用他自己奇妙的辦法
[00:24:06.000 --> 00:24:08.000]  我就一直記得我曾經看過一個
[00:24:08.000 --> 00:24:10.000]  我也跟大家分享過
[00:24:10.000 --> 00:24:13.000]  一個不知道是在哪一個國家
[00:24:13.000 --> 00:24:14.000]  德國還是什麼地方
[00:24:14.000 --> 00:24:16.000]  一個年輕的男的
[00:24:16.000 --> 00:24:21.000]  他得了COVID-19
[00:24:21.000 --> 00:24:22.000]  最後在病房裡面
[00:24:22.000 --> 00:24:23.000]  沒有人敢進去
[00:24:23.000 --> 00:24:24.000]  在他痛苦的時候
[00:24:24.000 --> 00:24:29.000]  結果有一個好像是醫院的工作人員
[00:24:29.000 --> 00:24:32.000]  經過他那個地方就問候了他
[00:24:32.000 --> 00:24:34.000]  然後就這樣子因此就鼓勵他
[00:24:34.000 --> 00:24:35.000]  就幫助他
[00:24:35.000 --> 00:24:36.000]  所以帶給他
[00:24:36.000 --> 00:24:38.000]  從那個COVID-19當中就給他力量
[00:24:38.000 --> 00:24:39.000]  就走過來
[00:24:39.000 --> 00:24:40.000]  所以我們可以
[00:24:40.000 --> 00:24:42.000]  我們上帝可以做這樣的事情
[00:24:42.000 --> 00:24:43.000]  你懂意思嗎
[00:24:43.000 --> 00:24:45.000]  上帝可以興起這樣各式各樣的人
[00:24:45.000 --> 00:24:47.000]  和環境能夠幫助這樣的人
[00:24:47.000 --> 00:24:48.000]  所以親愛的弟子們
[00:24:48.000 --> 00:24:49.000]  你我需要禱告
[00:24:49.000 --> 00:24:50.000]  那麼第二個
[00:24:50.000 --> 00:24:51.000]  你我需要積極的傳揚福音
[00:24:51.000 --> 00:24:53.000]  你說這個COVID-19怎麼傳福音啊
[00:24:53.000 --> 00:24:56.000]  大家都躲在那個地方怎麼傳福音
[00:24:56.000 --> 00:24:57.000]  親愛的弟子們
[00:24:57.000 --> 00:24:59.000]  我就說啊
[00:24:59.000 --> 00:25:02.000]  如果我們今天像這個病毒一樣啊
[00:25:02.000 --> 00:25:04.000]  這麼樣子強烈的傳播力啊
[00:25:04.000 --> 00:25:07.000]  福音早就傳遍世界了
[00:25:07.000 --> 00:25:09.000]  很多時候我們的想法就是
[00:25:09.000 --> 00:25:10.000]  不可能不可能不可能
[00:25:10.000 --> 00:25:11.000]  我爸爸不可能信耶穌的
[00:25:11.000 --> 00:25:12.000]  我媽媽不可能信耶穌的
[00:25:12.000 --> 00:25:14.000]  我的男朋友不可能信耶穌的
[00:25:14.000 --> 00:25:15.000]  我的爸爸
[00:25:15.000 --> 00:25:17.000]  我的先生不可能信耶穌的
[00:25:17.000 --> 00:25:19.000]  所以因為你覺得不可能
[00:25:19.000 --> 00:25:21.000]  所以你就不傳
[00:25:21.000 --> 00:25:23.000]  親愛的弟子們
[00:25:23.000 --> 00:25:24.000]  我們豈不是說
[00:25:24.000 --> 00:25:25.000]  聖經豈不是說
[00:25:25.000 --> 00:25:28.000]  你若能信怎麼樣
[00:25:28.000 --> 00:25:33.000]  在神凡事都能
[00:25:33.000 --> 00:25:35.000]  所以耶穌的回答
[00:25:35.000 --> 00:25:39.000]  回答那個啞巴鬼的那個
[00:25:39.000 --> 00:25:41.000]  被鬼附的那個父親的回答
[00:25:41.000 --> 00:25:42.000]  祂是說
[00:25:42.000 --> 00:25:44.000]  祂說你若能信
[00:25:44.000 --> 00:25:46.000]  那個意思就是說
[00:25:46.000 --> 00:25:49.000]  其實關鍵是你能不能信啊
[00:25:49.000 --> 00:25:51.000]  不是我能不能
[00:25:51.000 --> 00:25:53.000]  你若能信
[00:25:53.000 --> 00:25:56.000]  在神凡事都能
[00:25:56.000 --> 00:25:58.000]  親愛的弟子們
[00:25:58.000 --> 00:26:02.000]  求神把那樣子一個積極的負擔給我們
[00:26:02.000 --> 00:26:06.000]  好 那麼天崩地裂
[00:26:06.000 --> 00:26:10.000]  這個就是我覺得很感傷的地方
[00:26:10.000 --> 00:26:13.000]  就是這個孩子寫了一些畫
[00:26:13.000 --> 00:26:14.000]  畫了圖
[00:26:14.000 --> 00:26:16.000]  那麼就是說
[00:26:16.000 --> 00:26:18.000]  希望他的父親
[00:26:18.000 --> 00:26:20.000]  現在在天堂
[00:26:20.000 --> 00:26:23.000]  能夠很快樂
[00:26:23.000 --> 00:26:26.000]  其實我很想要知道
[00:26:26.000 --> 00:26:27.000]  我很想要知道說
[00:26:27.000 --> 00:26:29.000]  他是不是基督徒
[00:26:29.000 --> 00:26:31.000]  這是我第一個想知道的
[00:26:31.000 --> 00:26:33.000]  第二個我很想知道
[00:26:33.000 --> 00:26:35.000]  如果他不是基督徒
[00:26:35.000 --> 00:26:37.000]  我很想知道的就是說
[00:26:37.000 --> 00:26:39.000]  這幾個人
[00:26:39.000 --> 00:26:42.000]  在紐約的教會
[00:26:42.000 --> 00:26:45.000]  會不會看到了去幫助他們
[00:26:45.000 --> 00:26:46.000]  你懂我意思嗎
[00:26:46.000 --> 00:26:48.000]  同樣我在想
[00:26:48.000 --> 00:26:51.000]  如果今天這一對夫婦在我們洛杉磯
[00:26:51.000 --> 00:26:53.000]  這個家庭在我們洛杉磯
[00:26:53.000 --> 00:26:55.000]  我們看到了這個新聞
[00:26:55.000 --> 00:26:58.000]  我們的教會會不會第一個想到怎麼樣
[00:26:58.000 --> 00:27:02.000]  我們要怎麼樣去幫助他們
[00:27:02.000 --> 00:27:06.000]  去把福音帶給他們
[00:27:06.000 --> 00:27:09.000]  好
[00:27:09.000 --> 00:27:12.000]  接著第二節開始
[00:27:12.000 --> 00:27:14.000]  那麼他就開始講了
[00:27:14.000 --> 00:27:16.000]  誰能站住呢
[00:27:16.000 --> 00:27:18.000]  天崩地裂
[00:27:18.000 --> 00:27:20.000]  誰能夠站住呢
[00:27:20.000 --> 00:27:21.000]  我們中國人有一句話說
[00:27:21.000 --> 00:27:23.000]  天塌下來了
[00:27:23.000 --> 00:27:25.000]  誰頂著
[00:27:25.000 --> 00:27:28.000]  高牧師沒有現在還有比我更高的
[00:27:28.000 --> 00:27:31.000]  那宇康是不是比較高一點
[00:27:31.000 --> 00:27:33.000]  還是這個高牧師更高
[00:27:33.000 --> 00:27:36.000]  張牧師你們到底哪一個高
[00:27:36.000 --> 00:27:38.000]  你們還沒有比過
[00:27:38.000 --> 00:27:39.000]  我們教會感謝讚美主
[00:27:39.000 --> 00:27:41.000]  我們有四個高個牧師
[00:27:41.000 --> 00:27:44.000]  所以這個天塌下來
[00:27:44.000 --> 00:27:45.000]  一個人在一方
[00:27:45.000 --> 00:27:46.000]  就把這個天頂住了
[00:27:46.000 --> 00:27:49.000]  Hallelujah
[00:27:49.000 --> 00:27:56.000]  但丁子美天塌下來了誰能夠頂住呢
[00:27:56.000 --> 00:27:58.000]  只有上帝能夠頂住
[00:27:58.000 --> 00:28:00.000]  只有天使
[00:28:00.000 --> 00:28:02.000]  這些天使的四位天使他們
[00:28:02.000 --> 00:28:05.000]  所以這個第二節就開始提到
[00:28:05.000 --> 00:28:08.000]  他說我又看見另有一位天使
[00:28:08.000 --> 00:28:10.000]  從日出地起上來
[00:28:10.000 --> 00:28:11.000]  拿著永生神的印
[00:28:11.000 --> 00:28:13.000]  他就像那個得著權柄能傷害
[00:28:13.000 --> 00:28:16.000]  地和海的四位天使大聲喊著說
[00:28:16.000 --> 00:28:18.000]  地與海並說明你不可傷害
[00:28:18.000 --> 00:28:27.000]  等我們印了我們神眾仆人的蛾
[00:28:27.000 --> 00:28:30.000]  所以有另外一位天使
[00:28:30.000 --> 00:28:32.000]  他從日出之地
[00:28:32.000 --> 00:28:33.000]  這個大概就是
[00:28:33.000 --> 00:28:35.000]  這個一般就是行的指的東方
[00:28:35.000 --> 00:28:37.000]  他拿著神的印
[00:28:37.000 --> 00:28:42.000]  他要去印這些神的仆人
[00:28:42.000 --> 00:28:44.000]  好這裡讓我們看見
[00:28:44.000 --> 00:28:46.000]  誰能夠躲住
[00:28:46.000 --> 00:28:48.000]  誰能夠躲避羔羊的憤怒
[00:28:48.000 --> 00:28:50.000]  誰能夠站住呢
[00:28:50.000 --> 00:28:51.000]  這裡提到說什麼呢
[00:28:51.000 --> 00:28:56.000]  這裡提到說神的眾仆人
[00:28:56.000 --> 00:28:58.000]  好了我們看看
[00:28:58.000 --> 00:29:00.000]  他說這個神的印
[00:29:00.000 --> 00:29:03.000]  要來印這些眾仆人的蛾
[00:29:03.000 --> 00:29:06.000]  你知道在羅馬皇帝那個時代
[00:29:06.000 --> 00:29:10.000]  羅馬皇帝他有所謂的他的戒指
[00:29:10.000 --> 00:29:14.000]  這個戒指上面就有這樣子的一個
[00:29:14.000 --> 00:29:16.000]  像是一些的圖畫或是這樣
[00:29:16.000 --> 00:29:18.000]  那麼所以這個就是印章
[00:29:18.000 --> 00:29:21.000]  我們中國人很懂這個東西是不是
[00:29:21.000 --> 00:29:23.000]  所以這個印章
[00:29:23.000 --> 00:29:25.000]  這個戒指的這個印章
[00:29:25.000 --> 00:29:27.000]  這一蓋下去
[00:29:27.000 --> 00:29:29.000]  好那麼就是
[00:29:29.000 --> 00:29:31.000]  這個是當時候
[00:29:31.000 --> 00:29:34.000]  這個羅馬皇帝如果有什麼文件
[00:29:34.000 --> 00:29:35.000]  宣告
[00:29:35.000 --> 00:29:37.000]  怎麼知道這是皇帝說的呢
[00:29:37.000 --> 00:29:39.000]  好這個印一蓋下去
[00:29:39.000 --> 00:29:42.000]  好這是皇帝所交代的聖旨
[00:29:42.000 --> 00:29:44.000]  所以這些重要的文件或者怎麼樣
[00:29:44.000 --> 00:29:45.000]  這個印就有這樣子
[00:29:45.000 --> 00:29:49.000]  這樣子公用在這個地方
[00:29:49.000 --> 00:29:51.000]  在希臘文裡面
[00:29:51.000 --> 00:29:54.000]  這個印這個字
[00:29:54.000 --> 00:29:58.000]  它是指的是說作為一個記號
[00:29:58.000 --> 00:30:02.000]  是一個識別的一個方法
[00:30:02.000 --> 00:30:06.000]  那麼它代表了兩個意思
[00:30:06.000 --> 00:30:07.000]  一個意思呢
[00:30:07.000 --> 00:30:09.000]  代表它這是一個安全
[00:30:09.000 --> 00:30:11.000]  等一下我會說
[00:30:11.000 --> 00:30:14.000]  另外一個是代表是擁有
[00:30:14.000 --> 00:30:17.000]  擁有權
[00:30:17.000 --> 00:30:20.000]  所以一個被上帝的印
[00:30:20.000 --> 00:30:23.000]  在額上所印的人呢
[00:30:23.000 --> 00:30:27.000]  他是被上帝所擁有的人
[00:30:27.000 --> 00:30:29.000]  所以被上帝所擁有的人
[00:30:29.000 --> 00:30:31.000]  在面臨災難的時候
[00:30:31.000 --> 00:30:34.000]  你就有靠山
[00:30:34.000 --> 00:30:35.000]  親愛的同志們
[00:30:35.000 --> 00:30:43.000]  這些人他們都是被神的印所印的
[00:30:43.000 --> 00:30:45.000]  好那
[00:30:45.000 --> 00:30:48.000]  聖經裡面提到這個印
[00:30:48.000 --> 00:30:50.000]  那對我們新約的人來講
[00:30:50.000 --> 00:30:52.000]  這個更有意義了
[00:30:52.000 --> 00:30:54.000]  聖經上哪個地方呢
[00:30:54.000 --> 00:30:56.000]  你看在這個
[00:30:56.000 --> 00:30:58.000]  以夫所說第一章
[00:30:58.000 --> 00:31:01.000]  以夫所說第一章十三節這樣說
[00:31:01.000 --> 00:31:04.000]  如果你可以跟著一起來練
[00:31:04.000 --> 00:31:05.000]  好不好我們就一起來練
[00:31:05.000 --> 00:31:06.000]  來預備起
[00:31:06.000 --> 00:31:08.000]  你們既聽見真理的道
[00:31:08.000 --> 00:31:11.000]  就是那叫你們得救的福音
[00:31:11.000 --> 00:31:12.000]  也信了基督
[00:31:12.000 --> 00:31:13.000]  既然信他
[00:31:13.000 --> 00:31:21.000]  就受了所應許的聖靈為印記
[00:31:21.000 --> 00:31:23.000]  所以我剛講了
[00:31:23.000 --> 00:31:25.000]  這個印記是什麼意思呢
[00:31:25.000 --> 00:31:27.000]  這個印記代表兩件事情
[00:31:27.000 --> 00:31:29.000]  第一個意義是什麼
[00:31:29.000 --> 00:31:32.000]  第一個意思就是安全
[00:31:32.000 --> 00:31:35.000]  什麼叫安全
[00:31:35.000 --> 00:31:36.000]  你想想看
[00:31:36.000 --> 00:31:40.000]  如果今天這是皇帝的
[00:31:40.000 --> 00:31:42.000]  這是皇帝的這一本書
[00:31:42.000 --> 00:31:44.000]  請問你敢拿嗎
[00:31:44.000 --> 00:31:46.000]  你不敢拿吧
[00:31:46.000 --> 00:31:49.000]  是不是
[00:31:49.000 --> 00:31:55.000]  在英國這個是當時候世界強國的時候呢
[00:31:55.000 --> 00:32:01.000]  那麼英國這個在印度是他們的殖民地
[00:32:01.000 --> 00:32:06.000]  那麼有一個英國的傳道人就在印度過世了
[00:32:06.000 --> 00:32:07.000]  那麼他一死啊
[00:32:07.000 --> 00:32:10.000]  他隔壁的這個鄰居啊
[00:32:10.000 --> 00:32:12.000]  就馬上破門而入
[00:32:12.000 --> 00:32:14.000]  就把他家裡面的財物啊
[00:32:14.000 --> 00:32:17.000]  就把他偷走拿走了
[00:32:17.000 --> 00:32:22.000]  所以有人就把這個事情告訴英國的領事
[00:32:22.000 --> 00:32:23.000]  那麼英國的
[00:32:23.000 --> 00:32:25.000]  因為那個傳道人那個門就被破了
[00:32:25.000 --> 00:32:27.000]  那水也沒有鎖了
[00:32:27.000 --> 00:32:28.000]  所以呢
[00:32:28.000 --> 00:32:30.000]  這個英國領事就派人
[00:32:30.000 --> 00:32:33.000]  就貼了一張封條
[00:32:33.000 --> 00:32:37.000]  有英國的這個領事館的官印的封條
[00:32:37.000 --> 00:32:40.000]  把它貼在大門上面
[00:32:40.000 --> 00:32:43.000]  從此之後你知道發生什麼事情嗎
[00:32:43.000 --> 00:32:47.000]  再也沒有小偷敢進去了
[00:32:47.000 --> 00:32:49.000]  為什麼
[00:32:49.000 --> 00:32:53.000]  當時候英國是全世界最強大的國家
[00:32:53.000 --> 00:32:56.000]  這是最強大國家的官印蓋上去的
[00:32:56.000 --> 00:32:59.000]  你敢去把它拆封嗎
[00:32:59.000 --> 00:33:00.000]  親愛的毒子妹
[00:33:00.000 --> 00:33:02.000]  如果你是萬王之王
[00:33:02.000 --> 00:33:04.000]  在你的身上已經落了一個印
[00:33:04.000 --> 00:33:06.000]  這說這是我的
[00:33:06.000 --> 00:33:09.000]  誰敢去碰你啊
[00:33:09.000 --> 00:33:11.000]  誰敢去碰你啊
[00:33:11.000 --> 00:33:13.000]  你知道啟示錄後面我們會講到
[00:33:13.000 --> 00:33:16.000]  那個獸的印記有沒有
[00:33:16.000 --> 00:33:17.000]  還記得嗎
[00:33:17.000 --> 00:33:19.000]  你應該這個雖然你可能
[00:33:19.000 --> 00:33:20.000]  啟示錄不熟
[00:33:20.000 --> 00:33:22.000]  但是你大概都聽過666對不對
[00:33:22.000 --> 00:33:24.000]  是不是獸的印記啊
[00:33:24.000 --> 00:33:25.000]  有人就在那邊
[00:33:25.000 --> 00:33:26.000]  這個我們後面再講了
[00:33:26.000 --> 00:33:29.000]  有的人就在這邊研究說這個印記到底是什麼
[00:33:29.000 --> 00:33:30.000]  但是重點是說
[00:33:30.000 --> 00:33:33.000]  當時候有的人因為堅持不住信仰
[00:33:33.000 --> 00:33:35.000]  就受了這個印記
[00:33:35.000 --> 00:33:37.000]  這個印記就表示什麼
[00:33:37.000 --> 00:33:38.000]  你就屬於獸了
[00:33:38.000 --> 00:33:40.000]  你就屬於魔鬼了
[00:33:40.000 --> 00:33:44.000]  但是也有那些拒絕要受這個獸印記的人呢
[00:33:44.000 --> 00:33:46.000]  他們是有神印記的
[00:33:46.000 --> 00:33:48.000]  因為他們是屬於神的
[00:33:48.000 --> 00:33:50.000]  親愛的毒子妹
[00:33:50.000 --> 00:33:52.000]  那今天我要問你
[00:33:52.000 --> 00:33:56.000]  你在這樣子一個災難的中間
[00:33:56.000 --> 00:33:58.000]  你是驚慌
[00:33:58.000 --> 00:34:02.000]  你還是能夠有平安呢
[00:34:02.000 --> 00:34:06.000]  你如果不確定你自己的身份
[00:34:06.000 --> 00:34:11.000]  那今天很多的基督徒也跟世界上的人一樣
[00:34:11.000 --> 00:34:14.000]  當這個世界越來越多的這些負面的消息
[00:34:14.000 --> 00:34:16.000]  越來越多的這些恐慌消息
[00:34:16.000 --> 00:34:18.000]  我們也跟著心就消化了
[00:34:18.000 --> 00:34:20.000]  我們心中也是常常上下不安
[00:34:20.000 --> 00:34:21.000]  晚上睡覺睡不好
[00:34:21.000 --> 00:34:24.000]  因為怕哪一天我得了Covid-19怎麼辦
[00:34:24.000 --> 00:34:26.000]  親愛的毒子妹
[00:34:26.000 --> 00:34:28.000]  現在好像大家一聽到Covid-19
[00:34:28.000 --> 00:34:30.000]  就好像得癌症一樣
[00:34:30.000 --> 00:34:32.000]  或者得了不治之症一樣
[00:34:32.000 --> 00:34:33.000]  親愛的毒子妹
[00:34:33.000 --> 00:34:35.000]  就算今天我們得了Covid-19
[00:34:35.000 --> 00:34:38.000]  就算我們已經到了加護病房
[00:34:38.000 --> 00:34:40.000]  就算我們已經死了
[00:34:40.000 --> 00:34:42.000]  親愛的毒子妹
[00:34:42.000 --> 00:34:44.000]  怎麼樣
[00:34:44.000 --> 00:34:46.000]  死了以後去哪裡
[00:34:46.000 --> 00:34:49.000]  關鍵是死了以後去哪裡
[00:34:49.000 --> 00:34:52.000]  你有把握嗎
[00:34:52.000 --> 00:34:56.000]  如果你有把握為什麼你害怕
[00:34:56.000 --> 00:34:58.000]  Again 我不是說
[00:34:58.000 --> 00:35:00.000]  今天你明明不該死
[00:35:00.000 --> 00:35:02.000]  你就拼命去找死
[00:35:02.000 --> 00:35:04.000]  對不對
[00:35:04.000 --> 00:35:09.000]  就像在美國今天疫情這麼嚴重
[00:35:09.000 --> 00:35:12.000]  我覺得有的人不曉得他這個神學觀是怎麼樣子
[00:35:12.000 --> 00:35:15.000]  我們基督徒不用害怕
[00:35:15.000 --> 00:35:18.000]  我不戴口罩
[00:35:18.000 --> 00:35:20.000]  沒有問題
[00:35:20.000 --> 00:35:22.000]  因為我死了就上天堂
[00:35:22.000 --> 00:35:25.000]  我希望你是傳福音被殉道而死
[00:35:25.000 --> 00:35:27.000]  而不是怎麼樣
[00:35:27.000 --> 00:35:30.000]  是得了Covid-19因為不戴口罩而死
[00:35:30.000 --> 00:35:31.000]  了解意思嗎
[00:35:31.000 --> 00:35:35.000]  怎麼會有這種錯誤的觀念
[00:35:35.000 --> 00:35:38.000]  親愛的毒子妹
[00:35:38.000 --> 00:35:40.000]  我們是安全的
[00:35:40.000 --> 00:35:44.000]  因為我們在上帝全能者的陰彼下
[00:35:44.000 --> 00:35:45.000]  我們是安全的
[00:35:45.000 --> 00:35:48.000]  因為我們有聖靈做我們的印記
[00:35:48.000 --> 00:35:50.000]  每一個重生得救的人
[00:35:50.000 --> 00:35:54.000]  都應該有聖靈的印記
[00:35:54.000 --> 00:35:57.000]  這就是一副所書裡面在這邊提到
[00:35:57.000 --> 00:36:04.000]  有聖靈做我們的憑據
[00:36:04.000 --> 00:36:06.000]  那麼第二個意思
[00:36:06.000 --> 00:36:13.000]  什麼叫做聖靈做印記
[00:36:13.000 --> 00:36:20.000]  這個講的就是代表是所有權
[00:36:20.000 --> 00:36:21.000]  你知道在彝福所
[00:36:21.000 --> 00:36:23.000]  剛才我們講的是彝福所書
[00:36:23.000 --> 00:36:26.000]  對彝福所書的信徒來講
[00:36:26.000 --> 00:36:28.000]  他們很明白這件事情
[00:36:28.000 --> 00:36:29.000]  為什麼呢
[00:36:29.000 --> 00:36:30.000]  因為他們的印記
[00:36:30.000 --> 00:36:33.000]  就是表示是買東西的一個證明
[00:36:33.000 --> 00:36:34.000]  彝福所是一個海港
[00:36:34.000 --> 00:36:36.000]  所以附近的港口的船
[00:36:36.000 --> 00:36:39.000]  會帶來大量的這些木頭木料
[00:36:39.000 --> 00:36:41.000]  那麼他們買賣的方法是這樣
[00:36:41.000 --> 00:36:44.000]  商人他選好了這個木料之後
