
[00:00:00.000 --> 00:00:02.600]  今天大家看的題目叫做「不要等」
[00:17:26.880 --> 00:17:28.880]  我經常說我們是關愛使者
[00:17:28.880 --> 00:17:30.880]  或者在普遍教會
[00:17:30.880 --> 00:17:33.880]  猜拳的宣教
[00:17:33.880 --> 00:17:35.880]  往往有一個題目
[00:17:35.880 --> 00:17:37.880]  令到我有些迷惑
[00:17:37.880 --> 00:17:40.880]  覺得宣教士很偉大
[00:17:40.880 --> 00:17:42.880]  是不是
[00:17:42.880 --> 00:17:43.880]  是喔
[00:17:43.880 --> 00:17:45.880]  有些宣教士
[00:17:45.880 --> 00:17:49.880]  如果說回基督教的歷史來說
[00:17:49.880 --> 00:17:52.880]  那些人從英國去到中國
[00:17:52.880 --> 00:17:55.880]  在中國很艱難的學習
[00:17:55.880 --> 00:17:59.880]  大家去澳門看馬利遜的墓
[00:17:59.880 --> 00:18:02.880]  就有這樣的記載
[00:18:02.880 --> 00:18:04.880]  做了很多偉大的事情
[00:18:04.880 --> 00:18:06.880]  他一個人很偉大
[00:18:06.880 --> 00:18:08.880]  做了很多偉大的事情
[00:18:08.880 --> 00:18:11.880]  回到英華寺殿建了一個學校
[00:18:11.880 --> 00:18:13.880]  影響很深
[00:18:13.880 --> 00:18:16.880]  但是否所有的宣教士都這麼偉大呢
[00:18:16.880 --> 00:18:18.880]  不是喔
[00:18:18.880 --> 00:18:22.880]  但很多時候我們將這些人物
[00:18:22.880 --> 00:18:24.880]  捧得很高
[00:18:24.880 --> 00:18:26.880]  做宣教工作很偉大
[00:18:26.880 --> 00:18:28.880]  如果有這樣的想法
[00:18:28.880 --> 00:18:30.880]  其實難了我們很多弟兄姊妹
[00:18:30.880 --> 00:18:33.880]  參與宣教的工作
[00:18:33.880 --> 00:18:35.880]  這些偉大的事情
[00:18:35.880 --> 00:18:37.880]  當然留給偉大的人去做
[00:18:37.880 --> 00:18:39.880]  牧師傳道你做對了
[00:18:39.880 --> 00:18:41.880]  你這麼偉大
[00:18:41.880 --> 00:18:43.880]  我小小的信徒
[00:18:43.880 --> 00:18:45.880]  我不能參與這些宣教
[00:18:45.880 --> 00:18:47.880]  參與這些猜拳工作
[00:18:47.880 --> 00:18:49.880]  以致我們整間教會裡面
[00:18:49.880 --> 00:18:51.880]  有小撮人有心
[00:18:51.880 --> 00:18:55.880]  而不是整體一起去做這個工作
[00:18:55.880 --> 00:18:57.880]  因為這些這麼偉大的工作
[00:18:57.880 --> 00:18:59.880]  留給偉大的人去做
[00:18:59.880 --> 00:19:01.880]  我做很簡單的卑微工作就算了
[00:19:01.880 --> 00:19:04.880]  有些弟兄姊妹願意去突破
[00:19:04.880 --> 00:19:06.880]  參與一些宣教體驗
[00:19:06.880 --> 00:19:08.880]  一年兩年
[00:19:08.880 --> 00:19:10.880]  但因為這個光環的緣故
[00:19:10.880 --> 00:19:12.880]  當他生命裡面在工場裡面
[00:19:12.880 --> 00:19:14.880]  遇到一些挑戰困難
[00:19:14.880 --> 00:19:18.880]  我怎麼可能從一個宣教工場退下來
[00:19:18.880 --> 00:19:20.880]  你會覺得很軟弱
[00:19:20.880 --> 00:19:22.880]  很多的問題
[00:19:22.880 --> 00:19:24.880]  人們怎麼看我
[00:19:24.880 --> 00:19:26.880]  於是他就有一些情況
[00:19:26.880 --> 00:19:28.880]  去完這個工場一段的短時間
[00:19:28.880 --> 00:19:30.880]  不適應
[00:19:30.880 --> 00:19:32.880]  再去第二個工場又不適應
[00:19:32.880 --> 00:19:34.880]  去第三個工場又不適應
[00:19:34.880 --> 00:19:36.880]  結果我就稱為長期的短宣
[00:19:36.880 --> 00:19:38.880]  又好像變成一個長期宣教
[00:19:38.880 --> 00:19:42.880]  但其實這個短暫短暫短暫加起來
[00:19:42.880 --> 00:19:44.880]  其實就不是一個長期
[00:19:44.880 --> 00:19:46.880]  我們做猜拳工作
[00:19:46.880 --> 00:19:48.880]  也見到很多弟兄姊妹
[00:19:48.880 --> 00:19:50.880]  在這個工場裡面很大的掙扎
[00:19:50.880 --> 00:19:52.880]  對當地的教會
[00:19:52.880 --> 00:19:54.880]  對當地的文化不認識
[00:19:54.880 --> 00:19:58.880]  往往用了自己一套既有的觀念
[00:19:58.880 --> 00:20:00.880]  放在當地當中
[00:20:00.880 --> 00:20:02.880]  我第三點就說到
[00:20:02.880 --> 00:20:04.880]  對文化的不認識不掌握
[00:20:04.880 --> 00:20:06.880]  以致碰了很多的壁
[00:20:06.880 --> 00:20:10.880]  這個是我們自己在經歷裡面的時候
[00:20:10.880 --> 00:20:12.880]  講猜拳講宣教的時候
[00:20:12.880 --> 00:20:14.880]  一定要和大家弟兄姊妹講
[00:20:14.880 --> 00:20:20.880]  我們不可以輕視在工場裡面的文化差異
[00:20:20.880 --> 00:20:24.880]  用我自己一個簡單在這幾點裡面的體會
[00:20:24.880 --> 00:20:26.880]  其實每一個基督徒的跟隨者
[00:20:26.880 --> 00:20:28.880]  每一個耶穌基督的跟隨者
[00:20:28.880 --> 00:20:30.880]  就是我們
[00:20:30.880 --> 00:20:34.880]  是用道成肉身的一個生活態度
[00:20:34.880 --> 00:20:36.880]  去認識我們的文化
[00:20:36.880 --> 00:20:38.880]  認識當地的文化
[00:20:38.880 --> 00:20:40.880]  以致我們能夠將我們的信仰
[00:20:40.880 --> 00:20:44.880]  透過文化的貫通
[00:20:44.880 --> 00:20:46.880]  而將我們的信息
[00:20:46.880 --> 00:20:48.880]  還一個位置
[00:20:48.880 --> 00:20:52.880]  以致能夠完成基督託付的任務
[00:20:52.880 --> 00:20:54.880]  任務的意思就是說
[00:20:54.880 --> 00:21:00.880]  我們是從神領受一個工作體會
[00:21:00.880 --> 00:21:02.880]  希望我們能夠
[00:21:02.880 --> 00:21:06.880]  藉著我們完成一些託付
[00:21:06.880 --> 00:21:10.880]  這件事我們覺得將宣教變成很偉大
[00:21:10.880 --> 00:21:13.880]  其實我看如果是一個簡單的定義來看
[00:21:13.880 --> 00:21:16.880]  一個任務一個宣教的mission
[00:21:16.880 --> 00:21:18.880]  mission應該翻譯做任務
[00:21:18.880 --> 00:21:20.880]  如果是一個微信的人會這樣翻譯
[00:21:20.880 --> 00:21:22.880]  就是說神給我們生命裡面
[00:21:22.880 --> 00:21:24.880]  有一個任務要做的
[00:21:24.880 --> 00:21:26.880]  你做完就行了
[00:21:26.880 --> 00:21:28.880]  因為宣教這個字
[00:21:28.880 --> 00:21:30.880]  或者這個mission這個字
[00:21:30.880 --> 00:21:32.880]  基本上是講猜拳
[00:21:32.880 --> 00:21:34.880]  當講猜拳的時候就是在講
[00:21:34.880 --> 00:21:36.880]  你帶著一個任務
[00:21:36.880 --> 00:21:38.880]  去到另一個地方去完成這個任務
[00:21:38.880 --> 00:21:40.880]  基本上就是猜拳
[00:21:40.880 --> 00:21:43.880]  猜險這個聖經的意思
[00:21:43.880 --> 00:21:45.880]  而宣教或者猜拳
[00:21:45.880 --> 00:21:47.880]  根本不是聖經出現過的
[00:21:47.880 --> 00:21:48.880]  沒有聖經出現過的
[00:21:48.880 --> 00:21:51.880]  聖經只是在強調一個猜險
[00:21:51.880 --> 00:21:55.880]  上帝猜險我們完成這個任務
[00:21:55.880 --> 00:21:57.880]  的一個這樣的動作
[00:21:57.880 --> 00:22:00.880]  每一個人都在神面前有一個任務
[00:22:00.880 --> 00:22:02.880]  我們有任務 你有任務
[00:22:02.880 --> 00:22:04.880]  你的任務可能是一個
[00:22:04.880 --> 00:22:06.880]  在你的家庭當中
[00:22:06.880 --> 00:22:08.880]  可能在你的職場當中
[00:22:08.880 --> 00:22:10.880]  可能在你的侍奉環境當中
[00:22:10.880 --> 00:22:12.880]  在你的生活當中
[00:22:12.880 --> 00:22:14.880]  神有一樣東西
[00:22:14.880 --> 00:22:16.880]  有一樣東西給你做的
[00:22:16.880 --> 00:22:19.880]  很可能你的專業
[00:22:19.880 --> 00:22:21.880]  很可能你的專業再加上
[00:22:21.880 --> 00:22:24.880]  你自己一些的體會
[00:22:24.880 --> 00:22:26.880]  神的呼召
[00:22:26.880 --> 00:22:28.880]  你就在不同的地方裡面
[00:22:28.880 --> 00:22:30.880]  完成你的任務
[00:22:30.880 --> 00:22:32.880]  你的任務是什麼
[00:22:32.880 --> 00:22:34.880]  你的任務是什麼
[00:22:34.880 --> 00:22:36.880]  其實不是很偉大的
[00:22:36.880 --> 00:22:38.880]  除了我們在宗教裡面
[00:22:38.880 --> 00:22:40.880]  講這個宣教的事
[00:22:40.880 --> 00:22:42.880]  推到這麼高之外
[00:22:42.880 --> 00:22:44.880]  其實在我們身邊裡面有很多人
[00:22:44.880 --> 00:22:46.880]  他未信耶穌也好
[00:22:46.880 --> 00:22:48.880]  他都有很清楚的任務
[00:22:48.880 --> 00:22:50.880]  有時看見一些運動員
[00:22:50.880 --> 00:22:52.880]  他怎樣要堅持
[00:22:52.880 --> 00:22:54.880]  他要做成這件事
[00:22:54.880 --> 00:22:56.880]  有時看見一些藝術工作者
[00:22:56.880 --> 00:22:58.880]  他沒有政府的資助
[00:22:58.880 --> 00:23:00.880]  他願意知道這件事
[00:23:00.880 --> 00:23:02.880]  是好的時候
[00:23:02.880 --> 00:23:04.880]  他一年兩年三年四年十年的
[00:23:04.880 --> 00:23:06.880]  投放他的生命
[00:23:06.880 --> 00:23:08.880]  在他覺得需要完成的事情當中
[00:23:08.880 --> 00:23:10.880]  在他覺得需要完成的事情當中
[00:23:10.880 --> 00:23:12.880]  其實不要把宗教
[00:23:12.880 --> 00:23:14.880]  其實不要把宗教
[00:23:14.880 --> 00:23:16.880]  性化在一個超然的行動
[00:23:16.880 --> 00:23:18.880]  性化在一個超然的行動
[00:23:18.880 --> 00:23:20.880]  性化在一個超然的行動
[00:23:20.880 --> 00:23:22.880]  上帝給我們每一個人
[00:23:22.880 --> 00:23:24.880]  在生命當中有一樣東西要完成
[00:23:24.880 --> 00:23:26.880]  你清不清楚
[00:23:26.880 --> 00:23:28.880]  這就是神託付的差遣
[00:23:28.880 --> 00:23:30.880]  這就是神託付的差遣
[00:23:30.880 --> 00:23:32.880]  如果進入教會的背景來說
[00:23:32.880 --> 00:23:34.880]  如果進入教會的背景來說
[00:23:34.880 --> 00:23:36.880]  我們說福音
[00:23:36.880 --> 00:23:38.880]  我們說傳道
[00:23:38.880 --> 00:23:40.880]  我在這幾年當中有這樣的體會
[00:23:40.880 --> 00:23:42.880]  我在這幾年當中有這樣的體會
[00:23:42.880 --> 00:23:44.880]  究竟傳福音還是傳教會文化給當地人呢
[00:23:44.880 --> 00:23:46.880]  究竟傳福音還是傳教會文化給當地人呢
[00:23:46.880 --> 00:23:48.880]  究竟傳福音還是傳教會文化給當地人呢
[00:23:48.880 --> 00:23:50.880]  兩者之間有什麼分別呢
[00:23:50.880 --> 00:23:52.880]  很多時候福音
[00:23:52.880 --> 00:23:54.880]  教會文化就是我們現有的教會模式
[00:23:54.880 --> 00:23:56.880]  教會文化就是我們現有的教會模式
[00:23:56.880 --> 00:23:58.880]  有祈禱會 有崇拜 有主日學 有探訪
[00:23:58.880 --> 00:24:00.880]  有祈禱會 有崇拜 有主日學 有探訪
[00:24:00.880 --> 00:24:02.880]  一切基於一個環境中有這樣的活動
[00:24:02.880 --> 00:24:04.880]  一切基於一個環境中有這樣的活動
[00:24:04.880 --> 00:24:06.880]  一切基於一個環境中有這樣的活動
[00:24:06.880 --> 00:24:08.880]  於是我們很容易說
[00:24:08.880 --> 00:24:10.880]  我們傳福音
[00:24:10.880 --> 00:24:12.880]  將這一套東西
[00:24:12.880 --> 00:24:14.880]  抄到另一個地區
[00:24:14.880 --> 00:24:16.880]  譬如說
[00:24:16.880 --> 00:24:18.880]  傳福音在香港會學什麼呢
[00:24:18.880 --> 00:24:20.880]  三福四律
[00:24:20.880 --> 00:24:22.880]  生命橋
[00:24:22.880 --> 00:24:24.880]  於是將這些東西
[00:24:24.880 --> 00:24:26.880]  告訴我們的工場
[00:24:26.880 --> 00:24:28.880]  但發覺
[00:24:28.880 --> 00:24:30.880]  不通
[00:24:30.880 --> 00:24:32.880]  因為我們
[00:24:32.880 --> 00:24:34.880]  有一個文化的差異
[00:24:34.880 --> 00:24:36.880]  有一個文化的差異
[00:24:36.880 --> 00:24:38.880]  我們只是將我們在教會裏面的
[00:24:38.880 --> 00:24:40.880]  信仰文化的模式
[00:24:40.880 --> 00:24:42.880]  抄到最初
[00:24:42.880 --> 00:24:44.880]  舉個例子
[00:24:44.880 --> 00:24:46.880]  譬如說
[00:24:46.880 --> 00:24:48.880]  我們在香港的生活裏面
[00:24:48.880 --> 00:24:50.880]  一個星期七天
[00:24:50.880 --> 00:24:52.880]  很穩定
[00:24:52.880 --> 00:24:54.880]  但對於無論在英國或在澳門
[00:24:54.880 --> 00:24:56.880]  那些人的生活模式
[00:24:56.880 --> 00:24:58.880]  跟香港是很不同的
[00:24:58.880 --> 00:25:00.880]  我們要因應他們的生活模式
[00:25:00.880 --> 00:25:02.880]  習慣而有一個手術調動
[00:25:02.880 --> 00:25:04.880]  簡單舉個例子
[00:25:04.880 --> 00:25:06.880]  譬如說我們去到英國裏面
[00:25:06.880 --> 00:25:08.880]  他們去做餐館的
[00:25:08.880 --> 00:25:10.880]  即是那些人士
[00:25:10.880 --> 00:25:12.880]  要晚上九點多十點才放工
[00:25:12.880 --> 00:25:14.880]  在十一點才放工
[00:25:14.880 --> 00:25:16.880]  我們要做什麼呢
[00:25:16.880 --> 00:25:18.880]  就要去到晚上十二點多
[00:25:18.880 --> 00:25:20.880]  用茶經班
[00:25:20.880 --> 00:25:22.880]  但這些情況已經少了
[00:25:22.880 --> 00:25:24.880]  我們要轉化
[00:25:24.880 --> 00:25:26.880]  我們希望能夠幫助到聖經
[00:25:26.880 --> 00:25:28.880]  於是我們就用茶經班
[00:25:28.880 --> 00:25:30.880]  但發覺
[00:25:30.880 --> 00:25:32.880]  這樣的模式不行
[00:25:32.880 --> 00:25:34.880]  因為他們聚集的時間夠困難
[00:25:34.880 --> 00:25:36.880]  他們住的地方很遠
[00:25:36.880 --> 00:25:38.880]  他們回家要很艱難
[00:25:38.880 --> 00:25:40.880]  我們要用一個方法
[00:25:40.880 --> 00:25:42.880]  我們目的是想他們明白聖經
[00:25:42.880 --> 00:25:44.880]  我們目的不是想他們回到茶經班
[00:25:44.880 --> 00:25:46.880]  於是就要改變策略
[00:25:46.880 --> 00:25:48.880]  改變策略
[00:25:48.880 --> 00:25:50.880]  他們不能來到這個教會
[00:25:50.880 --> 00:25:52.880]  或是這個集合地方嗎
[00:25:52.880 --> 00:25:54.880]  我們就去
[00:25:54.880 --> 00:25:56.880]  目的是想他們帶到神的面前
[00:25:56.880 --> 00:25:58.880]  他們要認識聖經
[00:25:58.880 --> 00:26:00.880]  而不是認識茶經班
[00:26:00.880 --> 00:26:02.880]  我講類似的教會文化
[00:26:02.880 --> 00:26:04.880]  我們有時會有一個迷思
[00:26:04.880 --> 00:26:06.880]  把教會文化
[00:26:06.880 --> 00:26:08.880]  變成一個福音
[00:26:08.880 --> 00:26:10.880]  告訴他們
[00:26:10.880 --> 00:26:12.880]  教會
[00:26:12.880 --> 00:26:14.880]  或是福音
[00:26:14.880 --> 00:26:16.880]  令人幸福和成功
[00:26:16.880 --> 00:26:18.880]  沒錯
[00:26:18.880 --> 00:26:20.880]  福音的其中一個結果
[00:26:20.880 --> 00:26:22.880]  是令人生活豐盛
[00:26:22.880 --> 00:26:24.880]  但在經驗裏
[00:26:24.880 --> 00:26:26.880]  講到
[00:26:26.880 --> 00:26:28.880]  當我們講福音的時候
[00:26:28.880 --> 00:26:30.880]  他信了耶穌之後
[00:26:30.880 --> 00:26:32.880]  反而有些情況
[00:26:32.880 --> 00:26:34.880]  沒有我們想像中理想
[00:26:34.880 --> 00:26:36.880]  可能信了耶穌之後
[00:26:36.880 --> 00:26:38.880]  生活更加艱難更加困苦
[00:26:38.880 --> 00:26:40.880]  他有沒有信錯耶穌呢
[00:26:40.880 --> 00:26:42.880]  其實最大的關鍵
[00:26:42.880 --> 00:26:44.880]  我們很容易把
[00:26:44.880 --> 00:26:46.880]  信耶穌簡單化
[00:26:46.880 --> 00:26:48.880]  基本上是漏了一個字
[00:26:48.880 --> 00:26:50.880]  是信靠
[00:26:50.880 --> 00:26:52.880]  耶穌過日子
[00:26:52.880 --> 00:26:54.880]  這個是我們
[00:26:54.880 --> 00:26:56.880]  在不同工場裏面的體驗
[00:26:56.880 --> 00:26:58.880]  我們目的是想
[00:26:58.880 --> 00:27:00.880]  那個人能夠和他
[00:27:00.880 --> 00:27:02.880]  幫助到這個人
[00:27:02.880 --> 00:27:04.880]  能夠和神建立這個關係
[00:27:04.880 --> 00:27:06.880]  而不是讓他帶來一個
[00:27:06.880 --> 00:27:08.880]  教會文化
[00:27:08.880 --> 00:27:10.880]  幫助他在無論何時何地
[00:27:10.880 --> 00:27:12.880]  困苦
[00:27:12.880 --> 00:27:14.880]  貧窮都要信靠他
[00:27:14.880 --> 00:27:16.880]  好像在
[00:27:16.880 --> 00:27:18.880]  分盟當中
[00:27:18.880 --> 00:27:20.880]  一生一世無論任何的
[00:27:20.880 --> 00:27:22.880]  境況都要信靠他
[00:27:22.880 --> 00:27:24.880]  以他為滿足
[00:27:24.880 --> 00:27:26.880]  這個和我們第二點
[00:27:26.880 --> 00:27:28.880]  有關係
[00:27:28.880 --> 00:27:30.880]  因為很多時候我們信了耶穌之後就想著
[00:27:30.880 --> 00:27:32.880]  耶穌會令到我
[00:27:32.880 --> 00:27:34.880]  凡事順利
[00:27:34.880 --> 00:27:36.880]  一帆風順
[00:27:36.880 --> 00:27:38.880]  有困難的時候我呼求神
[00:27:38.880 --> 00:27:40.880]  多謝神
[00:27:40.880 --> 00:27:42.880]  我做我自己的事
[00:27:42.880 --> 00:27:44.880]  福音是在說
[00:27:44.880 --> 00:27:46.880]  我們和神之間的那種關係
[00:27:46.880 --> 00:27:48.880]  我們要迴轉和神的
[00:27:48.880 --> 00:27:50.880]  生命結亂
[00:27:50.880 --> 00:27:52.880]  第三個是一樣的
[00:27:52.880 --> 00:27:54.880]  猜傳福音和教會
[00:27:54.880 --> 00:27:56.880]  是一脈相承
[00:27:56.880 --> 00:27:58.880]  當自己看見
[00:27:58.880 --> 00:28:00.880]  在海外的教會
[00:28:00.880 --> 00:28:02.880]  狀態的時候
[00:28:02.880 --> 00:28:04.880]  變成了一些同鄉會
[00:28:04.880 --> 00:28:06.880]  或者屬靈俱樂部
[00:28:06.880 --> 00:28:08.880]  在英國的情況更加明顯
[00:28:08.880 --> 00:28:10.880]  很多香港人
[00:28:10.880 --> 00:28:12.880]  無論是信主還是不信主
[00:28:12.880 --> 00:28:14.880]  都會回到教會
[00:28:14.880 --> 00:28:16.880]  所以在教會當中
[00:28:16.880 --> 00:28:18.880]  充滿了很多人回教會有不同的目的
[00:28:18.880 --> 00:28:20.880]  在教會當中
[00:28:20.880 --> 00:28:22.880]  會強調「我」很重要
[00:28:22.880 --> 00:28:24.880]  我們用英文「me church」
[00:28:24.880 --> 00:28:26.880]  我回教會是為了「我」
[00:28:26.880 --> 00:28:28.880]  我要好的音樂,要好的教導
[00:28:28.880 --> 00:28:30.880]  我要好的關心,我要好的栽培
[00:28:30.880 --> 00:28:32.880]  但教會是屬於神
[00:28:32.880 --> 00:28:34.880]  這些概念上
[00:28:34.880 --> 00:28:36.880]  我們有時會歪了一點
[00:28:36.880 --> 00:28:38.880]  我們重新再看看
[00:28:38.880 --> 00:28:40.880]  這是我自己關心神的事情
[00:28:40.880 --> 00:28:42.880]  神的教會
[00:28:42.880 --> 00:28:44.880]  給我的定義是
[00:28:44.880 --> 00:28:46.880]  教會是一群基督跟隨者
[00:28:46.880 --> 00:28:48.880]  去實踐信仰的群體
[00:28:48.880 --> 00:28:50.880]  無論逆境還是順境
[00:28:50.880 --> 00:28:52.880]  我們一起去面對
[00:28:52.880 --> 00:28:54.880]  這個挑戰
[00:28:54.880 --> 00:28:56.880]  在不同的時區
[00:28:56.880 --> 00:28:58.880]  不同的時間
[00:28:58.880 --> 00:29:00.880]  去見證耶穌
[00:29:00.880 --> 00:29:02.880]  見證耶穌的意思是
[00:29:02.880 --> 00:29:04.880]  耶穌有多少的東西
[00:29:04.880 --> 00:29:06.880]  告訴其他人
[00:29:06.880 --> 00:29:08.880]  未信的人知道
[00:29:08.880 --> 00:29:10.880]  原來耶穌是一位又真又活的神
[00:29:10.880 --> 00:29:12.880]  而不是說一些
[00:29:12.880 --> 00:29:14.880]  我們額外的宗教活動
[00:29:14.880 --> 00:29:16.880]  那種禮儀
[00:29:16.880 --> 00:29:18.880]  說完這幾方面
[00:29:18.880 --> 00:29:20.880]  我嘗試一個總結
[00:29:20.880 --> 00:29:22.880]  神究竟關心什麼
[00:29:22.880 --> 00:29:24.880]  或者我們關不關心神的事情
[00:29:24.880 --> 00:29:26.880]  兩節經文在我自己過往
[00:29:26.880 --> 00:29:28.880]  裡面提醒又提醒
[00:29:28.880 --> 00:29:30.880]  究竟我們現在
[00:29:30.880 --> 00:29:32.880]  自己在做什麼
[00:29:32.880 --> 00:29:34.880]  他說
[00:29:34.880 --> 00:29:36.880]  以塞翁書第49章第6節
[00:29:36.880 --> 00:29:38.880]  他說:你作我的僕人
[00:29:38.880 --> 00:29:40.880]  即是無論是解釋上
[00:29:40.880 --> 00:29:42.880]  是教會也好
[00:29:42.880 --> 00:29:44.880]  是神的以色列人也好
[00:29:44.880 --> 00:29:46.880]  或者是神的一個人也好
[00:29:46.880 --> 00:29:48.880]  使亞國眾支派復興
[00:29:48.880 --> 00:29:50.880]  使以色列眾蒙保存的人歸回
[00:29:50.880 --> 00:29:52.880]  當時是在說
[00:29:52.880 --> 00:29:54.880]  以色列人面對
[00:29:54.880 --> 00:29:56.880]  秘魯之後要回歸的情況
[00:29:56.880 --> 00:29:58.880]  我們要令到
[00:29:58.880 --> 00:30:00.880]  以色列回到加拿大
[00:30:00.880 --> 00:30:02.880]  回到神所應許的地方
[00:30:02.880 --> 00:30:04.880]  但現在還不行
[00:30:04.880 --> 00:30:06.880]  那群以色列人很關心在政治上
[00:30:06.880 --> 00:30:08.880]  經濟上去關心這件事
[00:30:08.880 --> 00:30:10.880]  不過神說
[00:30:10.880 --> 00:30:12.880]  然而此事尚小
[00:30:12.880 --> 00:30:14.880]  不是不重要
[00:30:14.880 --> 00:30:16.880]  重要,不過有一件事情對比
[00:30:16.880 --> 00:30:18.880]  這些事情更加重要
[00:30:18.880 --> 00:30:20.880]  是什麼呢?我還要鮮你
[00:30:20.880 --> 00:30:22.880]  即是這個以色列人或者教會
[00:30:22.880 --> 00:30:24.880]  或者個人也好
[00:30:24.880 --> 00:30:26.880]  有一個任務交給他的僕人
[00:30:26.880 --> 00:30:28.880]  作萬邦之光
[00:30:28.880 --> 00:30:30.880]  即是說
[00:30:30.880 --> 00:30:32.880]  在這個世界上
[00:30:32.880 --> 00:30:34.880]  有什麼地方是黑暗的
[00:30:34.880 --> 00:30:36.880]  你就要去到
[00:30:36.880 --> 00:30:38.880]  你見到哪個地方的時候
[00:30:38.880 --> 00:30:40.880]  你作為神的僕人
[00:30:40.880 --> 00:30:42.880]  或者神的兒女
[00:30:42.880 --> 00:30:44.880]  你就要將你的光照去黑暗的地方
[00:30:44.880 --> 00:30:46.880]  哪裏是黑暗?
[00:30:46.880 --> 00:30:48.880]  這裏很光
[00:30:48.880 --> 00:30:50.880]  黑暗不是單是
[00:30:50.880 --> 00:30:52.880]  物質上那種黑暗
[00:30:52.880 --> 00:30:54.880]  而是在心靈上
[00:30:54.880 --> 00:30:56.880]  在物體上、道德上
[00:30:56.880 --> 00:30:58.880]  社會上
[00:30:58.880 --> 00:31:00.880]  是不見得光的一些情況
[00:31:00.880 --> 00:31:02.880]  你就要去
[00:31:02.880 --> 00:31:04.880]  神就掛著這些黑暗的地方
[00:31:04.880 --> 00:31:06.880]  很想黑暗的地方能夠有光去到
[00:31:06.880 --> 00:31:08.880]  神不是掛著
[00:31:08.880 --> 00:31:10.880]  要令到以色列人
[00:31:10.880 --> 00:31:12.880]  要再次偉大
[00:31:12.880 --> 00:31:14.880]  這是重要,但是對於
[00:31:14.880 --> 00:31:16.880]  黑暗幫人有光
[00:31:16.880 --> 00:31:18.880]  這件事情神所更加關心
[00:31:18.880 --> 00:31:20.880]  這件事情
[00:31:20.880 --> 00:31:22.880]  先不用太重要
[00:31:22.880 --> 00:31:24.880]  使你施行我的救恩
[00:31:24.880 --> 00:31:26.880]  直到地極
[00:31:26.880 --> 00:31:28.880]  舊約裏面
[00:31:28.880 --> 00:31:30.880]  神的心意是很想
[00:31:30.880 --> 00:31:32.880]  每個人、每個群體
[00:31:32.880 --> 00:31:34.880]  能夠將世界
[00:31:34.880 --> 00:31:36.880]  將任何的地方
[00:31:36.880 --> 00:31:38.880]  有光去到
[00:31:38.880 --> 00:31:40.880]  這只是舊約
[00:31:40.880 --> 00:31:42.880]  新約是否講這件事呢?
[00:31:42.880 --> 00:31:44.880]  一樣,很熟悉的
[00:31:44.880 --> 00:31:46.880]  門徒見到耶穌
[00:31:46.880 --> 00:31:48.880]  哇,復活升天了
[00:31:48.880 --> 00:31:50.880]  哇,這麼有能力的神
[00:31:50.880 --> 00:31:52.880]  厲害
[00:31:52.880 --> 00:31:54.880]  復活了,還沒升天
[00:31:54.880 --> 00:31:56.880]  耶穌這麼厲害,我們什麼時候復國
[00:31:56.880 --> 00:31:58.880]  這是第四行傳第一章
[00:31:58.880 --> 00:32:00.880]  第八節之前的對話
[00:32:00.880 --> 00:32:02.880]  耶穌說,不是
[00:32:02.880 --> 00:32:04.880]  聖靈降臨在你們身上
[00:32:04.880 --> 00:32:06.880]  你們只要得到這個能力
[00:32:06.880 --> 00:32:08.880]  耶路撒冷、猶太傳遞
[00:32:08.880 --> 00:32:10.880]  撒瑪利亞,直到地極
[00:32:10.880 --> 00:32:12.880]  作我的見證
[00:32:12.880 --> 00:32:14.880]  就將我們經歷耶穌
[00:32:14.880 --> 00:32:16.880]  那種的能力
[00:32:16.880 --> 00:32:18.880]  經歷耶穌的生命
[00:32:18.880 --> 00:32:20.880]  讓外邦人知道
[00:32:20.880 --> 00:32:22.880]  因為外邦人在一個黑暗的地方
[00:32:22.880 --> 00:32:24.880]  在一個黑暗
[00:32:24.880 --> 00:32:26.880]  不見得光的地方
[00:32:26.880 --> 00:32:28.880]  就要照著他們
[00:32:28.880 --> 00:32:30.880]  這是神的心意
[00:32:30.880 --> 00:32:32.880]  神的期盼
[00:32:32.880 --> 00:32:34.880]  講完這些
[00:32:34.880 --> 00:32:36.880]  我自己對神的
[00:32:36.880 --> 00:32:38.880]  紀念神的作為的時候
[00:32:38.880 --> 00:32:40.880]  接著講
[00:32:40.880 --> 00:32:42.880]  在傳道書結束的時候
[00:32:42.880 --> 00:32:44.880]  他說,這些事你都要聽見了
[00:32:44.880 --> 00:32:46.880]  聽完了
[00:32:46.880 --> 00:32:48.880]  結論是什麼呢
[00:32:48.880 --> 00:32:50.880]  敬畏神,謹守
[00:32:50.880 --> 00:32:52.880]  祂的誡命
[00:32:52.880 --> 00:32:54.880]  這是人當盡的本分
[00:32:54.880 --> 00:32:56.880]  神對期望
[00:32:56.880 --> 00:32:58.880]  我們作為一個人
[00:32:58.880 --> 00:33:00.880]  有個期望
[00:33:00.880 --> 00:33:02.880]  本分就是
[00:33:02.880 --> 00:33:04.880]  懂得敬畏神
[00:33:04.880 --> 00:33:06.880]  進行祂的誡命
[00:33:06.880 --> 00:33:08.880]  意思是什麼呢
[00:33:08.880 --> 00:33:10.880]  我們要以神為我們懼怕的對象
[00:33:10.880 --> 00:33:12.880]  因為人所做的事情
[00:33:12.880 --> 00:33:14.880]  連一切隱藏的事情
