
[00:00:00.000 --> 00:00:02.340]  原本這個星期的「港獨」
[00:22:08.540 --> 00:22:10.540]  先知哈巴菊
[00:22:10.540 --> 00:22:13.900]  同樣面對著國家問題的時候
[00:22:13.900 --> 00:22:18.340]  他向神發出了信心的宣告
[00:22:18.340 --> 00:22:21.340]  雖然無花果樹不發旺
[00:22:21.340 --> 00:22:23.820]  葡萄樹不結果
[00:22:23.820 --> 00:22:26.300]  橄欖樹也不效力
[00:22:26.300 --> 00:22:28.500]  田地不出糧食
[00:22:28.500 --> 00:22:30.220]  圈中住了羊
[00:22:30.220 --> 00:22:32.380]  棚內有沒有牛
[00:22:32.380 --> 00:22:35.220]  然而我要因耶和華歡恩
[00:22:35.220 --> 00:22:39.020]  因救我的神喜樂
[00:22:39.020 --> 00:22:41.780]  這是一個信心的宣告
[00:22:41.780 --> 00:22:44.020]  在一個經濟崩潰
[00:22:44.020 --> 00:22:45.100]  一無所有
[00:22:45.100 --> 00:22:49.540]  甚至可以說只是變成廢墟的一個時代裏面
[00:22:49.540 --> 00:22:52.500]  這位先知宣告一件事
[00:22:52.500 --> 00:22:55.100]  就是他因神喜樂
[00:22:55.100 --> 00:22:59.100]  因為他知道他的力量從神那裡而來
[00:22:59.100 --> 00:23:01.900]  主耶和華是我的力量
[00:23:01.900 --> 00:23:05.620]  祂使我的腳快如舞鹿的蹄
[00:23:05.620 --> 00:23:09.100]  又使我穩行在高處
[00:23:09.100 --> 00:23:10.900]  我曾經在紀錄片裏面
[00:23:10.900 --> 00:23:13.620]  看到一個片段
[00:23:13.620 --> 00:23:17.300]  這個片段裏面是講述
[00:23:17.300 --> 00:23:22.100]  在引基底附近的那些靈陽
[00:23:22.100 --> 00:23:24.100]  祂在那些岩石當中
[00:23:24.100 --> 00:23:27.100]  面對著柴狼追捕祂的手
[00:23:27.100 --> 00:23:31.100]  祂可以由岩石裏面十幾層高的樹跳下來
[00:23:31.100 --> 00:23:32.900]  在岩石當中奔跑
[00:23:32.900 --> 00:23:36.700]  而那些岩石是講述垂直的懸崖
[00:23:36.700 --> 00:23:39.500]  我看完那片段想起聖經
[00:23:39.500 --> 00:23:43.100]  祂說神使我的腳快如舞鹿的蹄
[00:23:43.100 --> 00:23:46.300]  又使我穩行在高處
[00:23:46.300 --> 00:23:49.100]  就是那些懸崖的地方裏面
[00:23:49.100 --> 00:23:52.900]  這些動物可以沒有任何的危險
[00:23:52.900 --> 00:23:54.900]  如果人走在那樹上
[00:23:54.900 --> 00:23:58.100]  可能就會跌死
[00:23:58.100 --> 00:24:02.300]  上主透過聖經提醒了我們
[00:24:02.300 --> 00:24:05.500]  我們要為這個時代禱告
[00:24:05.500 --> 00:24:08.500]  在這個人言人數的年代裏面
[00:24:08.500 --> 00:24:10.700]  我們應該將我們的根基
[00:24:10.700 --> 00:24:14.300]  立在聖經的真理的樹上
[00:24:14.300 --> 00:24:16.300]  上主提醒我們
[00:24:16.300 --> 00:24:19.300]  我們應該憑信心宣告
[00:24:19.300 --> 00:24:21.900]  神的寶座是永存
[00:24:21.900 --> 00:24:25.700]  神是那位超越今日時局的主
[00:24:25.700 --> 00:24:27.700]  時局動盪
[00:24:27.700 --> 00:24:30.300]  但神永不動搖
[00:24:30.300 --> 00:24:33.100]  我們可以安然的投靠祂
[00:24:33.100 --> 00:24:35.500]  祂會聽我們的禱告
[00:24:35.500 --> 00:24:37.700]  明白我們的心聲
[00:24:37.700 --> 00:24:40.300]  指示我們前路
[00:24:40.300 --> 00:24:51.500]  讓我們安靜在神面前
[00:24:51.500 --> 00:24:57.100]  我們一齊想一想
[00:24:57.100 --> 00:25:00.500]  面對著這個漸終的事件
[00:25:00.500 --> 00:25:02.900]  社會裏面有不同的聲音
[00:25:02.900 --> 00:25:05.300]  不同的意見
[00:25:05.300 --> 00:25:08.900]  有人爭 有人毀
[00:25:08.900 --> 00:25:11.500]  在眾多的聲音裏面
[00:25:11.500 --> 00:25:14.300]  你聽到神的聲音嗎
[00:25:14.300 --> 00:25:18.100]  神提醒你甚麼呢
[00:25:18.100 --> 00:25:20.900]  這個多元的時代裏面
[00:25:20.900 --> 00:25:24.900]  社會裏面有千千萬萬的主張
[00:25:24.900 --> 00:25:28.900]  甚麼才是永恆的真理
[00:25:28.900 --> 00:25:31.900]  人世間一切都過去了
[00:25:31.900 --> 00:25:37.900]  甚麼才是永恆的呢
[00:25:37.900 --> 00:25:40.100]  讓我們在心靈裏面
[00:25:40.100 --> 00:26:09.900]  首先來為我們所居住的 生活的香港禱告
[00:26:09.900 --> 00:26:14.500]  爸爸 當你拯救我們的時候
[00:26:14.500 --> 00:26:16.900]  你並不是讓我們一信主
[00:26:16.900 --> 00:26:18.700]  就立刻被接到天上
[00:26:18.700 --> 00:26:21.100]  你讓我們留在地上
[00:26:21.100 --> 00:26:24.100]  為要的是讓我們成為見證人
[00:26:24.100 --> 00:26:26.100]  親愛的主
[00:26:26.100 --> 00:26:28.300]  當我們看見弟兄姊妹當中
[00:26:28.300 --> 00:26:31.900]  有人去關心 有人去支持
[00:26:31.900 --> 00:26:33.700]  我們看見他們努力
[00:26:33.700 --> 00:26:35.300]  作出他們的見證
[00:26:35.300 --> 00:26:37.100]  我們為他們感恩
[00:26:37.100 --> 00:26:40.100]  我們同樣看見有人有不同的意見
[00:26:40.100 --> 00:26:42.700]  弟兄姊妹當中也有不同的意見
[00:26:42.700 --> 00:26:44.700]  他們同樣都是努力
[00:26:44.700 --> 00:26:46.900]  來表達對他們的城市
[00:26:46.900 --> 00:26:48.500]  他們的社會
[00:26:48.500 --> 00:26:50.300]  他們政府的關懷
[00:26:50.300 --> 00:26:53.500]  我們看見在官員當中也有基督徒
[00:26:53.500 --> 00:26:55.500]  他們努力的禱告
[00:26:55.500 --> 00:26:58.500]  努力的來解決問題
[00:26:58.500 --> 00:27:00.700]  我們看見他們為主
[00:27:00.700 --> 00:27:02.700]  在崗位裏面盡忠
[00:27:02.700 --> 00:27:05.100]  我們看見有很多警察
[00:27:05.100 --> 00:27:06.900]  他們都是基督徒
[00:27:06.900 --> 00:27:09.100]  他們都在他們的崗位當中
[00:27:09.100 --> 00:27:11.300]  來持守著他們的職責
[00:27:11.300 --> 00:27:12.900]  賦予他們的要求
[00:27:12.900 --> 00:27:15.100]  他們都在這個時代當中
[00:27:15.100 --> 00:27:16.900]  為主來盡力
[00:27:16.900 --> 00:27:18.900]  親愛的主我們求你
[00:27:18.900 --> 00:27:21.300]  讓我們都能夠在這個時代裏面
[00:27:21.300 --> 00:27:22.900]  能夠看見
[00:27:22.900 --> 00:27:25.300]  你仍然超越這一切之上
[00:27:25.300 --> 00:27:27.500]  你的寶座永存
[00:27:27.500 --> 00:27:29.300]  你坐在寶座上面
[00:27:29.300 --> 00:27:31.500]  你帶領著整個教會
[00:27:31.500 --> 00:27:34.100]  你都引導著整個的世局
[00:27:34.100 --> 00:27:36.500]  你的國將要降臨
[00:27:36.500 --> 00:27:39.500]  所以求你讓我們一方面在這個時代當中
[00:27:39.500 --> 00:27:41.100]  我們懂得關心
[00:27:41.100 --> 00:27:44.500]  但另一方面讓我們有這個永恆的向導
[00:27:44.500 --> 00:27:46.300]  願你紀念我們
[00:27:46.300 --> 00:27:47.700]  施恩給我們
[00:27:47.700 --> 00:27:49.100]  我們感謝你
[00:27:49.100 --> 00:27:51.100]  奉耶穌基督名求
