
[00:00:00.000 --> 00:00:02.840]  各位聽眾今天我們看荷西亞書
[00:22:10.360 --> 00:22:13.760]  甚至是外面有很多不同的途徑
[00:22:13.760 --> 00:22:15.560]  有很多不同的茶經小組
[00:22:15.560 --> 00:22:17.080]  很好的材料
[00:22:17.080 --> 00:22:19.760]  我們盡力去認識神
[00:22:19.760 --> 00:22:21.320]  服侍神
[00:22:21.320 --> 00:22:22.560]  盡力
[00:22:22.560 --> 00:22:26.040]  盡力的意思不是說
[00:22:26.040 --> 00:22:27.280]  我叫你
[00:22:27.280 --> 00:22:29.200]  好啊牧師叫我我就去
[00:22:29.200 --> 00:22:31.760]  也不錯啊牧師介紹這個推介
[00:22:31.760 --> 00:22:32.720]  就去吧
[00:22:32.720 --> 00:22:35.200]  我踢一踢推一推你就去
[00:22:35.200 --> 00:22:38.440]  而是你自己也會很有激情
[00:22:38.440 --> 00:22:39.960]  去找這些東西
[00:22:39.960 --> 00:22:41.280]  怎樣去學這些東西
[00:22:41.280 --> 00:22:42.440]  怎樣去能夠
[00:22:42.440 --> 00:22:44.840]  去增進自己對神的認識
[00:22:44.840 --> 00:22:47.800]  和親近神多一點
[00:22:47.800 --> 00:22:48.600]  盡力
[00:22:48.600 --> 00:22:50.360]  盡力不是我們有多餘的時間
[00:22:50.360 --> 00:22:53.040]  我們才去做這些事情
[00:22:53.040 --> 00:22:54.120]  每天24小時
[00:22:54.120 --> 00:22:54.800]  只有7天
[00:22:54.800 --> 00:22:55.720]  每天24小時
[00:22:55.720 --> 00:22:57.400]  人人都一樣的了
[00:22:57.400 --> 00:22:59.680]  而是我們在我們生活當中
[00:22:59.680 --> 00:23:01.120]  在你的崗位裡面
[00:23:01.120 --> 00:23:02.800]  盡力的認識神
[00:23:02.800 --> 00:23:05.000]  服侍神
[00:23:05.000 --> 00:23:06.440]  將追求認識神
[00:23:06.440 --> 00:23:08.880]  成為你生活的其中一部分
[00:23:14.240 --> 00:23:15.760]  好六章三節
[00:23:15.760 --> 00:23:16.440]  我們一起讀
[00:23:16.440 --> 00:23:18.480]  預備一二三
[00:23:18.480 --> 00:23:21.400]  我們務要認識耶和華
[00:23:21.400 --> 00:23:23.760]  竭力追求認識祂
[00:23:23.760 --> 00:23:26.400]  祂出現確如神光
[00:23:26.400 --> 00:23:29.240]  祂必臨到我們像金魚
[00:23:29.240 --> 00:23:33.480]  像滋潤田地的春雨
[00:23:33.480 --> 00:23:35.320]  我記得幾年前
[00:23:35.320 --> 00:23:39.760]  我有機會去台灣台中那裡看日出
[00:23:39.760 --> 00:23:41.520]  去阿里山那天天氣不好
[00:23:41.520 --> 00:23:43.200]  看不到日出
[00:23:43.200 --> 00:23:45.800]  但是有一次後來我們就去到
[00:23:45.800 --> 00:23:48.200]  台中一個山上面
[00:23:48.200 --> 00:23:49.800]  我們住的那個民宿
[00:23:49.800 --> 00:23:51.640]  哇真的很特別
[00:23:51.640 --> 00:23:53.160]  我很記得我和師母住的時候
[00:23:53.160 --> 00:23:54.440]  第二天早上
[00:23:54.440 --> 00:23:56.080]  一大早就醒了
[00:23:56.080 --> 00:23:57.200]  為什麼呢
[00:23:57.200 --> 00:23:58.720]  因為那個房間
[00:23:58.720 --> 00:24:00.520]  那個很大的落地玻璃窗
[00:24:00.520 --> 00:24:01.520]  就是對著外面
[00:24:01.520 --> 00:24:03.200]  就是對著東邊那個山
[00:24:03.200 --> 00:24:04.040]  那個日出
[00:24:04.040 --> 00:24:06.440]  那個太陽升起
[00:24:06.440 --> 00:24:08.240]  就好像這個環境
[00:24:08.240 --> 00:24:10.760]  那個太陽慢慢升起
[00:24:10.760 --> 00:24:12.600]  整個房間
[00:24:12.600 --> 00:24:16.040]  我前所未見過是那麼刺眼的
[00:24:16.040 --> 00:24:17.440]  因為我們住的那個民宿
[00:24:17.440 --> 00:24:19.120]  是住在山上面的
[00:24:19.120 --> 00:24:21.720]  所以那個日出的時候
[00:24:21.720 --> 00:24:24.680]  那個光是很刺眼的
[00:24:24.680 --> 00:24:26.920]  照到整個房間
[00:24:26.920 --> 00:24:29.000]  早上五點多
[00:24:29.000 --> 00:24:31.720]  已經整個房間都光了
[00:24:31.720 --> 00:24:33.080]  哪裡有塵
[00:24:33.080 --> 00:24:36.360]  都看得一清二楚
[00:24:36.360 --> 00:24:40.440]  弟兄姊妹
[00:24:40.440 --> 00:24:44.000]  雖然有時我們面對的環境
[00:24:44.000 --> 00:24:46.200]  我們自己看得不是很清楚
[00:24:46.200 --> 00:24:49.000]  甚至覺得有時有些路很難行
[00:24:49.000 --> 00:24:50.120]  但是神
[00:24:50.120 --> 00:24:51.640]  祂的出現
[00:24:51.640 --> 00:24:54.240]  就好像這些光出現一樣
[00:24:54.240 --> 00:24:55.640]  讓我們能夠知道
[00:24:55.640 --> 00:24:57.440]  看得到周圍的環境
[00:24:57.440 --> 00:24:59.720]  看得到前面的路
[00:24:59.720 --> 00:25:01.120]  神就是這個光
[00:25:01.120 --> 00:25:02.800]  帶領著我們
[00:25:02.800 --> 00:25:04.160]  同樣不單止是光
[00:25:04.160 --> 00:25:05.720]  祂也都說到是金雨
[00:25:05.720 --> 00:25:06.960]  春雨
[00:25:06.960 --> 00:25:09.600]  也都是適當的時間
[00:25:09.600 --> 00:25:13.280]  就令到我們的心田得到滋潤
[00:25:13.280 --> 00:25:15.200]  所以人生裏面
[00:25:15.200 --> 00:25:16.760]  認識神
[00:25:16.760 --> 00:25:19.640]  是我們人生裏面獨一的主
[00:25:19.640 --> 00:25:21.760]  在我們任何的環境當中
[00:25:21.760 --> 00:25:24.520]  祂都是會帶領我們經過
[00:25:24.520 --> 00:25:28.320]  當你在生活上經歷很多次失敗的時候
[00:25:28.320 --> 00:25:31.040]  有時我們才能夠真正經歷得到
[00:25:31.040 --> 00:25:32.880]  真正依靠的
[00:25:32.880 --> 00:25:34.640]  我們不是非勢力
[00:25:34.640 --> 00:25:36.280]  非才能
[00:25:36.280 --> 00:25:38.200]  我們要依靠的
[00:25:38.200 --> 00:25:41.000]  是我們的主方能成事
[00:25:41.000 --> 00:25:42.120]  我們不是靠身邊的人
[00:25:42.120 --> 00:25:43.520]  不是靠自己
[00:25:43.520 --> 00:25:45.360]  是靠一個不變
[00:25:45.360 --> 00:25:47.080]  有慈愛的主
[00:26:08.200 --> 00:26:10.200]  不是很能說話的
[00:26:10.200 --> 00:26:13.920]  所以我們都要祈禱
[00:26:13.920 --> 00:26:15.760]  有時我們之前那一晚都在想
[00:26:15.760 --> 00:26:17.560]  我們在這樣的情況之下
[00:26:17.560 --> 00:26:19.080]  怎樣唱詩歌呢
[00:26:19.080 --> 00:26:21.080]  怎樣去教導小朋友呢
[00:26:21.080 --> 00:26:23.960]  我都要用英文去講道
[00:26:23.960 --> 00:26:25.960]  我的英文都是半桶水的
[00:26:25.960 --> 00:26:30.280]  我經常想著他們都會聽不懂我說什麼
[00:26:30.280 --> 00:26:31.320]  但在之前那一晚
[00:26:31.320 --> 00:26:33.960]  我靜下來想想
[00:26:33.960 --> 00:26:37.680]  耶穌我們已經是很盡力了
[00:26:37.680 --> 00:26:40.600]  我們其他的事情我們改變不了
[00:26:40.600 --> 00:26:42.400]  我們做不到的事情我們交托
[00:26:42.400 --> 00:26:45.480]  我們知道神是可以的
[00:26:45.480 --> 00:26:48.360]  包括我們有沒有聲音去唱歌
[00:26:48.360 --> 00:26:50.080]  我們能不能夠教導小朋友
[00:26:50.080 --> 00:26:52.800]  那些人明不明白我的英文
[00:26:52.800 --> 00:26:55.400]  這些都不是我已經盡了能力
[00:26:55.400 --> 00:26:58.080]  其他的事情都不是我能力範圍之內
[00:26:58.080 --> 00:26:59.600]  就是這樣我祈禱
[00:26:59.600 --> 00:27:01.560]  主啊我們只是器皿來的
[00:27:01.560 --> 00:27:03.680]  幫助我們倒空我們自己
[00:27:03.680 --> 00:27:04.920]  不再依靠自己
[00:27:04.920 --> 00:27:06.480]  不擔心自己行不行
[00:27:06.480 --> 00:27:08.040]  而是我們相信
[00:27:08.040 --> 00:27:10.040]  主祢自己一定行
[00:27:10.040 --> 00:27:12.040]  求主祢使用我們
[00:27:12.040 --> 00:27:15.040]  是主的能力臨到我們身上
[00:27:15.040 --> 00:27:17.680]  所以我們很驚訝得到神的恩典
[00:27:17.680 --> 00:27:19.960]  臨到我們整個團隊當中
[00:27:19.960 --> 00:27:22.960]  我們在上一次的服事當中
[00:27:22.960 --> 00:27:24.480]  很經歷神
[00:27:24.480 --> 00:27:25.600]  神就是這樣
[00:27:25.600 --> 00:27:28.920]  要我們同在使用我們
[00:27:28.920 --> 00:27:31.920]  弟兄姊妹
[00:27:31.920 --> 00:27:33.920]  歸回上帝
[00:27:33.920 --> 00:27:35.600]  不單只是我們的人道
[00:27:35.600 --> 00:27:37.080]  今天大家都到了
[00:27:37.080 --> 00:27:39.520]  我們平時也有道小組
[00:27:39.520 --> 00:27:42.440]  不單是人道
[00:27:42.440 --> 00:27:46.320]  不單是我們做一些外表的事情
[00:27:46.320 --> 00:27:48.880]  而是我們的心有沒有到呢
[00:27:48.880 --> 00:27:50.040]  先知何西亞
[00:27:50.040 --> 00:27:51.160]  他再一次
[00:27:51.160 --> 00:27:54.320]  取回離棄他太太的淫婦
[00:27:54.320 --> 00:27:56.160]  他不單只是買她回來
[00:27:56.160 --> 00:27:59.320]  在奴隸市場買回來
[00:27:59.320 --> 00:28:01.200]  在自己身邊
[00:28:01.200 --> 00:28:03.040]  而是先知何西亞聽神的命令
[00:28:03.040 --> 00:28:06.320]  是要同離棄他的太太
[00:28:06.320 --> 00:28:08.720]  再一次建立相愛的關係
[00:28:08.720 --> 00:28:10.560]  彼此愛著對方
[00:28:10.560 --> 00:28:13.600]  所以今天我們回到神那裡的時候
[00:28:13.600 --> 00:28:18.440]  你的心有沒有很想和神建立相愛的關係
[00:28:18.440 --> 00:28:19.720]  認識
[00:28:19.720 --> 00:28:22.320]  認識不只是我們頭腦上知道
[00:28:22.320 --> 00:28:23.880]  而是我們盡力
[00:28:23.880 --> 00:28:25.640]  盡自己的能力
[00:28:25.640 --> 00:28:30.200]  追求和神建立這個關係
[00:28:30.200 --> 00:28:32.400]  我們最後讀這一段結束
[00:28:32.400 --> 00:28:34.080]  預備 1 2 3
[00:28:34.080 --> 00:28:35.680]  回轉歸向神
[00:28:35.680 --> 00:28:37.560]  不是個人主動
[00:28:37.560 --> 00:28:40.480]  而是對神愛的回應
[00:28:40.480 --> 00:28:42.400]  不是個人的功勞
[00:28:42.400 --> 00:28:44.560]  而是神的恩典
[00:28:44.560 --> 00:28:46.240]  追求認識神
[00:28:46.240 --> 00:28:48.280]  看似自己主動
[00:28:48.280 --> 00:28:51.960]  其實是回應神愛的呼喚
[00:28:51.960 --> 00:28:52.640]  看到嗎?
[00:28:52.640 --> 00:28:54.440]  一切都是神主動
[00:28:54.440 --> 00:28:58.880]  我們是回應神對我們愛的呼喚
[00:28:58.880 --> 00:29:01.920]  你有沒有回到神這個家當中呢?
[00:29:01.920 --> 00:29:05.220]  你的心有沒有回到神的家當中呢?
