
[00:00:00.000 --> 00:00:03.200]  大家好,各位馬年快樂
[00:18:11.200 --> 00:18:14.200]  他們會覺得海是一些混沌的東西
[00:18:14.200 --> 00:18:17.200]  是不能戰勝的、很混亂的東西
[00:18:17.200 --> 00:18:19.200]  凡是從海裡面出來的東西
[00:18:19.200 --> 00:18:21.200]  十該其九都是不好的
[00:18:21.200 --> 00:18:25.200]  所以他們就說在海裡有一隻怪獸走出來
[00:18:25.200 --> 00:18:30.200]  而那隻怪獸就是他們平時見到的羅馬帝國
[00:18:30.200 --> 00:18:32.200]  他們所接觸的羅馬帝王
[00:18:32.200 --> 00:18:34.200]  外表是很光鮮的
[00:18:34.200 --> 00:18:37.200]  但是它所揭示的原來是這隻怪獸
[00:18:37.200 --> 00:18:40.200]  並且是在混沌出來的
[00:18:40.200 --> 00:18:43.200]  第十三章第一至十節就說到這個怪獸
[00:18:43.200 --> 00:18:45.200]  原來就是羅馬帝國
[00:18:45.200 --> 00:18:47.200]  它有十國七頭
[00:18:47.200 --> 00:18:49.200]  並且有十隻國
[00:18:49.200 --> 00:18:52.200]  每一隻國就有一個的冠冕
[00:18:52.200 --> 00:18:53.200]  有十個的冠冕
[00:18:53.200 --> 00:18:55.200]  並且它的名號是一個褻瀆的名號
[00:18:55.200 --> 00:18:57.200]  因為自稱為神
[00:18:57.200 --> 00:19:00.200]  自稱為霸主
[00:19:00.200 --> 00:19:07.200]  所以說到白馬上面有許多冠冕的時候
[00:19:07.200 --> 00:19:11.200]  它就說其實真正的冠冕在誰那裡呢?
[00:19:11.200 --> 00:19:13.200]  在耶穌基督
[00:19:13.200 --> 00:19:15.200]  在耶穌基督的頭上
[00:19:15.200 --> 00:19:18.200]  既然耶穌已經有許多的權柄
[00:19:18.200 --> 00:19:22.200]  所有眾多的冠冕都戴在祂頭上
[00:19:22.200 --> 00:19:27.200]  地上的權柄就會突然縮小
[00:19:27.200 --> 00:19:32.200]  它就不再是可以哈哈爸爸
[00:19:32.200 --> 00:19:36.200]  不再是有權柄的
[00:19:36.200 --> 00:19:39.200]  我們繼續看看其他異象
[00:19:39.200 --> 00:19:43.200]  浸過血的衣服
[00:19:43.200 --> 00:19:46.200]  這些羅馬市民經常都會看到
[00:19:46.200 --> 00:19:48.200]  因為海船回歸的時候
[00:19:48.200 --> 00:19:53.200]  將軍士兵手上總會有些什麼?
[00:19:53.200 --> 00:19:55.200]  血
[00:19:55.200 --> 00:19:57.200]  無辜人的血
[00:19:57.200 --> 00:20:00.200]  因為他們哈哈爸爸統治四方的時候
[00:20:00.200 --> 00:20:01.200]  回來的時候
[00:20:01.200 --> 00:20:06.200]  他們手上、衣服上就會有無辜人的鮮血
[00:20:06.200 --> 00:20:12.200]  你覺得這些很明顯
[00:20:12.200 --> 00:20:15.200]  很鮮明的一種形象
[00:20:15.200 --> 00:20:18.200]  這就是啟示錄所說的
[00:20:18.200 --> 00:20:23.200]  為什麼耶穌基督會有沾了血的衣服呢?
[00:20:23.200 --> 00:20:25.200]  你可以哈哈爸爸
[00:20:25.200 --> 00:20:28.200]  然後有無辜人的血沾上你的衣服
[00:20:28.200 --> 00:20:33.200]  但同樣也可以犧牲自己
[00:20:33.200 --> 00:20:36.200]  流自己的血
[00:20:36.200 --> 00:20:39.200]  以致你能夠拯救到其他人
[00:20:39.200 --> 00:20:42.200]  這就是十字架上的耶穌
[00:20:42.200 --> 00:20:46.200]  祂是有沾了血的衣服
[00:20:46.200 --> 00:20:50.200]  但是祂做的是用犧牲的血來得勝
[00:20:50.200 --> 00:20:52.200]  去擊敗邪魔
[00:20:52.200 --> 00:20:54.200]  去拯救我們
[00:20:54.200 --> 00:20:55.200]  又有什麼?
[00:20:55.200 --> 00:20:57.200]  有利劍
[00:20:57.200 --> 00:21:03.200]  這也是當時羅馬帝國最威風的事
[00:21:03.200 --> 00:21:07.200]  是他們帝國軍隊的標號
[00:21:07.200 --> 00:21:09.200]  兩人的利劍
[00:21:09.200 --> 00:21:10.200]  有武器
[00:21:10.200 --> 00:21:14.200]  他拿著利劍的時候
[00:21:14.200 --> 00:21:17.200]  他就可以東征西討
[00:21:17.200 --> 00:21:20.200]  但這裡說到這位騎著白馬的耶穌基督
[00:21:20.200 --> 00:21:21.200]  他也有利劍
[00:21:21.200 --> 00:21:25.200]  但他的利劍不是去廝殺
[00:21:25.200 --> 00:21:27.200]  他的利劍是什麼?
[00:21:27.200 --> 00:21:29.200]  上帝的道
[00:21:29.200 --> 00:21:32.200]  他的利劍是從口裡出來的
[00:21:32.200 --> 00:21:35.200]  即是說他所廝的福音
[00:21:35.200 --> 00:21:37.200]  用福音
[00:21:37.200 --> 00:21:40.200]  用十字架的福音
[00:21:40.200 --> 00:21:43.200]  來戰勝四方
[00:21:43.200 --> 00:21:44.200]  不是用利劍
[00:21:44.200 --> 00:21:47.200]  不是用廝殺
[00:21:47.200 --> 00:21:48.200]  也不是用暴力
[00:21:48.200 --> 00:21:50.200]  不是用恐嚇
[00:21:50.200 --> 00:21:53.200]  耶穌基督去征服世界
[00:21:53.200 --> 00:21:54.200]  改變世界
[00:21:54.200 --> 00:21:56.200]  是用真理、用愛
[00:21:56.200 --> 00:21:58.200]  去感動我們
[00:21:58.200 --> 00:22:00.200]  剛才我們提過
[00:22:00.200 --> 00:22:03.200]  受洗
[00:22:03.200 --> 00:22:05.200]  受洗的時候
[00:22:05.200 --> 00:22:07.200]  弟兄姊妹
[00:22:07.200 --> 00:22:09.200]  未下水池之前
[00:22:09.200 --> 00:22:11.200]  他們也會講見證
[00:22:11.200 --> 00:22:15.200]  有沒有誰聽過一個見證是
[00:22:15.200 --> 00:22:19.200]  我信主因為有人用槍指著我
[00:22:19.200 --> 00:22:22.200]  所以現在我要受洗
[00:22:22.200 --> 00:22:24.200]  每一個生命都是經歷過
[00:22:24.200 --> 00:22:25.200]  上帝對他的恩典
[00:22:25.200 --> 00:22:28.200]  我們不配這個恩典
[00:22:28.200 --> 00:22:31.200]  所以我們回應這個恩典
[00:22:31.200 --> 00:22:36.200]  是一個以愛還愛的道理
[00:22:36.200 --> 00:22:39.200]  這個道理絕對不是地上帝國的道理
[00:22:39.200 --> 00:22:42.200]  但這是天國的道理
[00:22:42.200 --> 00:22:44.200]  這就是耶穌基督
[00:22:44.200 --> 00:22:47.200]  是他可以改變世世代代
[00:22:47.200 --> 00:22:49.200]  千千萬萬的人
[00:22:49.200 --> 00:22:52.200]  以羅馬帝國是不能夠
[00:22:52.200 --> 00:22:54.200]  最後一個名號
[00:22:54.200 --> 00:22:56.200]  在衣服上、大腿上
[00:22:56.200 --> 00:22:58.200]  是有萬王之王、萬主之主
[00:22:58.200 --> 00:23:00.200]  一聽的時候
[00:23:00.200 --> 00:23:02.200]  用當時的背景
[00:23:02.200 --> 00:23:05.200]  一聽這些名號的時候
[00:23:05.200 --> 00:23:07.200]  第一個感覺就是
[00:23:07.200 --> 00:23:10.200]  這個一定是羅馬帝王
[00:23:10.200 --> 00:23:12.200]  因為羅馬帝王
[00:23:12.200 --> 00:23:15.200]  在他的錢幣或石碑上
[00:23:15.200 --> 00:23:20.200]  經常說他就是king of kings and lord of lords
[00:23:20.200 --> 00:23:22.200]  因為雄霸四方的時候
[00:23:22.200 --> 00:23:24.200]  還有誰可以被他打
[00:23:24.200 --> 00:23:27.200]  他就是萬王之王、萬主之主
[00:23:27.200 --> 00:23:29.200]  每一個都是這樣的代號
[00:23:29.200 --> 00:23:32.200]  羅馬帝王要這樣自稱的時候
[00:23:32.200 --> 00:23:34.200]  就是想人做什麼
[00:23:34.200 --> 00:23:37.200]  就是被他無條件的效忠
[00:23:37.200 --> 00:23:46.200]  You pledge your allegiance to me
[00:23:46.200 --> 00:23:49.200]  你向我無條件效忠
[00:23:49.200 --> 00:23:56.200]  這就是帝國地上要我們做的事
[00:23:56.200 --> 00:24:00.200]  但為我們死的是耶穌基督
[00:24:00.200 --> 00:24:04.200]  他說如果你應愛也會回應我的話
[00:24:04.200 --> 00:24:08.200]  我才是你值得無條件效忠
[00:24:08.200 --> 00:24:10.200]  因為我無條件地救你
[00:24:10.200 --> 00:24:12.200]  無條件地拯救你
[00:24:12.200 --> 00:24:14.200]  所以你看看
[00:24:14.200 --> 00:24:20.200]  啟示佬最後介紹這位白馬上的君王的時候
[00:24:20.200 --> 00:24:26.200]  他就介紹了一位信實、真實、公義的救主
[00:24:26.200 --> 00:24:28.200]  他的德性是最忠的
[00:24:28.200 --> 00:24:36.200]  他是值得你和我無條件效忠
[00:24:36.200 --> 00:24:39.200]  Unconditional allegiance
[00:24:39.200 --> 00:24:40.200]  對我們今天來說
[00:24:40.200 --> 00:24:42.200]  我覺得最重要的那句說話
[00:24:42.200 --> 00:24:46.200]  是這段第十四節
[00:24:46.200 --> 00:24:48.200]  第十四節說什麼呢
[00:24:48.200 --> 00:24:50.200]  他說這隻白馬來到的時候
[00:24:50.200 --> 00:24:52.200]  後面有很多白馬跟著
[00:24:52.200 --> 00:24:53.200]  看到嗎
[00:24:53.200 --> 00:24:55.200]  不是只有一匹
[00:24:55.200 --> 00:24:59.200]  後面有無數匹白馬跟著
[00:24:59.200 --> 00:25:03.200]  白馬跟著的騎上白馬的人
[00:25:03.200 --> 00:25:05.200]  後面跟隊的那群人
[00:25:05.200 --> 00:25:07.200]  穿著什麼衣服
[00:25:07.200 --> 00:25:11.200]  又白又潔淨的西馬布去跟隨他
[00:25:11.200 --> 00:25:13.200]  所以你聽到那些馬聲的時候
[00:25:13.200 --> 00:25:17.200]  他不只是一隻馬
[00:25:17.200 --> 00:25:19.200]  是萬馬奔騰
[00:25:19.200 --> 00:25:21.200]  但後面跟著的很多白馬
[00:25:21.200 --> 00:25:26.200]  我們第一個感覺就是後面白馬的戰士
[00:25:26.200 --> 00:25:30.200]  又白又雪白又有西馬衣
[00:25:30.200 --> 00:25:33.200]  這些大概應該是天使吧
[00:25:33.200 --> 00:25:37.200]  應該是Angels或Angelic Beings等等
[00:25:37.200 --> 00:25:39.200]  確實可以是
[00:25:39.200 --> 00:25:42.200]  但如果看回其他經文的話
[00:25:42.200 --> 00:25:45.200]  似乎告訴我們這些不是天使
[00:25:45.200 --> 00:25:46.200]  在這個意象裡面
[00:25:46.200 --> 00:25:52.200]  看到白馬上的軍王後面跟隊的那群騎著白馬的
[00:25:52.200 --> 00:25:55.200]  似乎就不是天使
[00:25:55.200 --> 00:25:58.200]  如果看17章第14節的話
[00:25:58.200 --> 00:26:01.200]  就提到有一些人
[00:26:01.200 --> 00:26:07.200]  是和這位被殺的高揚耶穌基督一起作戰的
[00:26:07.200 --> 00:26:09.200]  並且他們是一群怎樣的人呢
[00:26:09.200 --> 00:26:11.200]  是這樣形容的
[00:26:11.200 --> 00:26:13.200]  是夢召被揀選
[00:26:13.200 --> 00:26:16.200]  眾心與上帝福音的人
[00:26:16.200 --> 00:26:20.200]  這一群人就是跟著他作戰的
[00:26:20.200 --> 00:26:21.200]  以什麼作戰呢
[00:26:21.200 --> 00:26:23.200]  不是飛機大炮
[00:26:23.200 --> 00:26:25.200]  是以福音來作戰
[00:26:25.200 --> 00:26:29.200]  第十九章就提到教會
[00:26:29.200 --> 00:26:31.200]  怎樣形容教會呢
[00:26:31.200 --> 00:26:35.200]  教會就是身穿明亮潔白西馬衣的
[00:26:35.200 --> 00:26:38.200]  這一群人有西馬衣
[00:26:38.200 --> 00:26:43.200]  西馬衣代表就是聖徒的義行
[00:26:43.200 --> 00:26:46.200]  就是我們的righteous act
[00:26:46.200 --> 00:26:49.200]  我們的acts of kindness
[00:26:49.200 --> 00:26:51.200]  acts of goodness
[00:26:51.200 --> 00:26:53.200]  我們在生命裡面
[00:26:53.200 --> 00:26:54.200]  在家庭裡面
[00:26:54.200 --> 00:26:55.200]  在我們身邊的人裡面
[00:26:55.200 --> 00:26:58.200]  去到行的義行
[00:26:58.200 --> 00:27:00.200]  如果你這樣看的時候
[00:27:00.200 --> 00:27:02.200]  你會發現第十九章說的
[00:27:02.200 --> 00:27:07.200]  最終要來得勝的軍王耶穌基督
[00:27:07.200 --> 00:27:10.200]  跟著他的那群人
[00:27:10.200 --> 00:27:14.200]  眾天君跟隨他的
[00:27:14.200 --> 00:27:19.200]  原來就是中心的信徒
[00:27:19.200 --> 00:27:21.200]  就是基督徒
[00:27:21.200 --> 00:27:23.200]  他問一個問題
[00:27:23.200 --> 00:27:25.200]  就是告訴我們
[00:27:25.200 --> 00:27:27.200]  如果我們跟隨這位基督的話
[00:27:27.200 --> 00:27:30.200]  跟隨這一隻白馬的話
[00:27:30.200 --> 00:27:33.200]  我百不得我是其中一個
[00:27:33.200 --> 00:27:37.200]  是一個隊裡面其中一個
[00:27:37.200 --> 00:27:39.200]  是跟他的節奏行
[00:27:39.200 --> 00:27:41.200]  跟他的方向行
[00:27:41.200 --> 00:27:43.200]  是十四節
[00:27:43.200 --> 00:27:45.200]  似乎就是一個邀請
[00:27:45.200 --> 00:27:47.200]  invitation
[00:27:47.200 --> 00:27:49.200]  就是你是不是那個
[00:27:49.200 --> 00:27:51.200]  其中
[00:27:51.200 --> 00:27:53.200]  眾天君
[00:27:53.200 --> 00:27:55.200]  騎著白馬
[00:27:55.200 --> 00:27:59.200]  跟隨這位真正的軍王耶穌基督
[00:27:59.200 --> 00:28:02.200]  到底你的身份是什麼
[00:28:02.200 --> 00:28:04.200]  你屬不屬於這個天君裡面
[00:28:04.200 --> 00:28:06.200]  其中一員
[00:28:06.200 --> 00:28:08.200]  如果是屬於的話
[00:28:08.200 --> 00:28:11.200]  我們值得將我們的命交給他
[00:28:11.200 --> 00:28:14.200]  值得將我們的決定
[00:28:14.200 --> 00:28:17.200]  我們任何的意願
[00:28:17.200 --> 00:28:21.200]  我們盼望與利益跟他align
[00:28:21.200 --> 00:28:23.200]  跟他合作
[00:28:23.200 --> 00:28:25.200]  如果你這樣看的時候
[00:28:25.200 --> 00:28:27.200]  這本書啟示錄
[00:28:27.200 --> 00:28:30.200]  或者介紹這個白馬之主的時候
[00:28:30.200 --> 00:28:32.200]  其實就是帶給當時的人
[00:28:32.200 --> 00:28:34.200]  和我們今天的人
[00:28:34.200 --> 00:28:36.200]  心裡面有很多安穩
[00:28:36.200 --> 00:28:38.200]  我們現代的生活裡面
[00:28:38.200 --> 00:28:40.200]  特別這一代
[00:28:40.200 --> 00:28:42.200]  這幾年
[00:28:42.200 --> 00:28:44.200]  我們心裡面有很多拉力
[00:28:44.200 --> 00:28:46.200]  很多不同的張力
[00:28:46.200 --> 00:28:48.200]  有時候我們都不知道自己
[00:28:48.200 --> 00:28:50.200]  在跑去哪裡
[00:28:50.200 --> 00:28:52.200]  不知道在看什麼
[00:28:52.200 --> 00:28:54.200]  不知道在說什麼
[00:28:54.200 --> 00:28:56.200]  總之我們就很忙
[00:28:56.200 --> 00:29:00.200]  我們都沒有時間去想這些事
[00:29:00.200 --> 00:29:02.200]  對不對
[00:29:02.200 --> 00:29:04.200]  啟示錄就是叫我們
[00:29:04.200 --> 00:29:06.200]  停一停下來
[00:29:06.200 --> 00:29:08.200]  到底你
[00:29:08.200 --> 00:29:10.200]  跑去哪裡
[00:29:10.200 --> 00:29:12.200]  你走去哪裡
[00:29:12.200 --> 00:29:16.200]  心裡面有很多安穩
[00:29:16.200 --> 00:29:18.200]  近這幾天我自己
[00:29:18.200 --> 00:29:20.200]  在不同的情況
[00:29:20.200 --> 00:29:22.200]  很多人提醒我
[00:29:22.200 --> 00:29:24.200]  我自己之前都有說過
[00:29:24.200 --> 00:29:26.200]  我發現
[00:29:26.200 --> 00:29:28.200]  我最近
[00:29:28.200 --> 00:29:30.200]  很趕
[00:29:30.200 --> 00:29:32.200]  不知為什麼很趕
[00:29:32.200 --> 00:29:34.200]  有人提醒我的時候
[00:29:34.200 --> 00:29:36.200]  我發現其實我在趕什麼
[00:29:36.200 --> 00:29:38.200]  為什麼每件事都要這麼快
[00:29:38.200 --> 00:29:40.200]  為什麼每件事
[00:29:40.200 --> 00:29:42.200]  都好像很急很倉促
[00:29:42.200 --> 00:29:44.200]  所以
[00:29:44.200 --> 00:29:46.200]  有些人很關心我
[00:29:46.200 --> 00:29:48.200]  突然就跟我說
[00:29:48.200 --> 00:29:50.200]  其實你這麼快
[00:29:50.200 --> 00:29:52.200]  你會miss了很多東西
[00:29:52.200 --> 00:29:54.200]  miss了很多東西
[00:29:54.200 --> 00:29:58.200]  沿路的風景你全部miss了
[00:29:58.200 --> 00:30:04.200]  你自己的狀況
[00:30:04.200 --> 00:30:06.200]  可能你自己都不明白
[00:30:06.200 --> 00:30:08.200]  我一向覺得
[00:30:08.200 --> 00:30:10.200]  效率
[00:30:10.200 --> 00:30:14.200]  做事快做事趕
[00:30:14.200 --> 00:30:16.200]  是我引以為傲的
[00:30:16.200 --> 00:30:18.200]  對不對
[00:30:20.200 --> 00:30:22.200]  Someone has to get things done
[00:30:22.200 --> 00:30:26.200]  但最近我自己就
[00:30:26.200 --> 00:30:28.200]  被人提醒
[00:30:28.200 --> 00:30:30.200]  特別昨天
[00:30:30.200 --> 00:30:32.200]  在social media
[00:30:32.200 --> 00:30:34.200]  有一個朋友
[00:30:34.200 --> 00:30:36.200]  他post了一段很簡單的
[00:30:36.200 --> 00:30:38.200]  有關
[00:30:38.200 --> 00:30:40.200]  安息
[00:30:40.200 --> 00:30:42.200]  休息
[00:30:42.200 --> 00:30:44.200]  他說我們很多時候
[00:30:44.200 --> 00:30:46.200]  很快很趕
[00:30:46.200 --> 00:30:48.200]  停不下來靜不下來
[00:30:48.200 --> 00:30:50.200]  我們說話很快
[00:30:50.200 --> 00:30:52.200]  說話很倉促
[00:30:52.200 --> 00:30:54.200]  有時候傷害到人
[00:30:54.200 --> 00:30:56.200]  做事很快有時候急忙
[00:30:56.200 --> 00:30:58.200]  如果我們24/7這樣看下去
[00:30:58.200 --> 00:31:00.200]  其實主要的原因是什麼
[00:31:00.200 --> 00:31:04.200]  我那個social media的朋友就說
[00:31:04.200 --> 00:31:06.200]  主要的原因就是
[00:31:06.200 --> 00:31:08.200]  因為你不相信
[00:31:08.200 --> 00:31:10.200]  上街會工作
[00:31:10.200 --> 00:31:14.200]  你想控制
[00:31:16.200 --> 00:31:18.200]  我身後跑河
[00:31:18.200 --> 00:31:20.200]  到底我的生命的方向
[00:31:20.200 --> 00:31:22.200]  我的節奏
[00:31:22.200 --> 00:31:24.200]  是為了什麼
[00:31:24.200 --> 00:31:26.200]  到底我跟隨的是誰
[00:31:26.200 --> 00:31:30.200]  我想新幾十年裡面
[00:31:30.200 --> 00:31:34.200]  啟示錄要問的
[00:31:34.200 --> 00:31:36.200]  不只是要我們馬到工成
[00:31:36.200 --> 00:31:40.200]  不是每樣東西要急趕
[00:31:40.200 --> 00:31:42.200]  快速
[00:31:42.200 --> 00:31:44.200]  辦事要快速成功要快速
[00:31:46.200 --> 00:31:48.200]  我們不是
[00:31:48.200 --> 00:31:50.200]  Who are you following
[00:31:50.200 --> 00:31:54.200]  你再跟隨誰
[00:31:54.200 --> 00:31:58.200]  但我們跟隨這位主的時候
[00:31:58.200 --> 00:32:00.200]  我們有
[00:32:00.200 --> 00:32:02.200]  有那種意願
[00:32:02.200 --> 00:32:04.200]  我們是跟他的節奏
[00:32:04.200 --> 00:32:06.200]  因為如果這位君王
[00:32:06.200 --> 00:32:08.200]  是最終得勝的
[00:32:08.200 --> 00:32:10.200]  起碼我們的心境
[00:32:10.200 --> 00:32:12.200]  我們會有安穩
[00:32:14.200 --> 00:32:16.200]  如果是這樣的話
[00:32:16.200 --> 00:32:18.200]  在我們所有的關係裡面
[00:32:18.200 --> 00:32:20.200]  其實我們的說話
[00:32:20.200 --> 00:32:22.200]  我們待人接物
[00:32:22.200 --> 00:32:26.200]  其實都會有所改變
[00:32:26.200 --> 00:32:28.200]  對我們身邊的人說話
[00:32:28.200 --> 00:32:30.200]  可能我們會放慢
[00:32:30.200 --> 00:32:32.200]  放緩一點
[00:32:32.200 --> 00:32:34.200]  因為最終不需要我控制
[00:32:34.200 --> 00:32:36.200]  上帝仍然作供
[00:32:36.200 --> 00:32:40.200]  在我待人接物
[00:32:40.200 --> 00:32:42.200]  處理其他人的時候
[00:32:42.200 --> 00:32:44.200]  我可以和平很多
[00:32:44.200 --> 00:32:48.200]  因為這個世界有很多戰火
[00:32:48.200 --> 00:32:50.200]  很多爭戰
[00:32:50.200 --> 00:32:52.200]  但我知道這位白馬上的君王
[00:32:52.200 --> 00:32:54.200]  是必定會在來的
[00:32:54.200 --> 00:32:58.200]  我心裡面有安穩
[00:32:58.200 --> 00:33:00.200]  我都有勇氣
[00:33:00.200 --> 00:33:02.200]  跟著上帝的節奏
[00:33:02.200 --> 00:33:04.200]  有平安有喜樂
[00:33:04.200 --> 00:33:06.200]  可以同心低頭祈禱嗎
[00:33:06.200 --> 00:33:10.200]  可以低頭祈禱的時候
[00:33:10.200 --> 00:33:12.200]  想一段安靜的時間給大家
[00:33:12.200 --> 00:33:16.200]  在上帝面前你可以說
[00:33:16.200 --> 00:33:20.200]  最近到底我自己在幹什麼
[00:33:20.200 --> 00:33:22.200]  忙什麼
[00:33:22.200 --> 00:33:24.200]  求主讓我能夠安靜
[00:33:24.200 --> 00:33:28.200]  跟隨祂的節奏
[00:33:28.200 --> 00:33:30.200]  和祂一起侍奉
[00:33:40.200 --> 00:33:42.200]  主耶穌基督
[00:33:42.200 --> 00:33:44.200]  祢是那位真實
[00:33:44.200 --> 00:33:46.200]  誠信公義的主
[00:33:46.200 --> 00:33:48.200]  祢是那位萬王之王
[00:33:48.200 --> 00:33:50.200]  萬主之主
[00:33:50.200 --> 00:33:52.200]  求主祢帶領我們
[00:33:52.200 --> 00:33:54.200]  也讓我們跟隨祢的節奏
[00:33:54.200 --> 00:33:58.200]  不是跟隨世界的節奏
[00:33:58.200 --> 00:34:04.200]  賜給我們勇氣
[00:34:04.200 --> 00:34:06.200]  賜給我們勇氣
[00:34:08.200 --> 00:34:10.200]  賜給我們勇氣
[00:34:10.200 --> 00:34:12.200]  賜給我們這份安穩
[00:34:12.200 --> 00:34:14.200]  讓我們跟隨祢的時候
[00:34:14.200 --> 00:34:16.200]  我們有平安有喜樂
[00:34:16.200 --> 00:34:18.200]  並且有活力
[00:34:18.200 --> 00:34:20.200]  我們信靠祢
[00:34:20.200 --> 00:34:24.200]  帶領著我們每一個個人的生命
[00:34:24.200 --> 00:34:26.200]  我們的每一個關係
[00:34:26.200 --> 00:34:30.200]  從我們自己和自己的關係
[00:34:30.200 --> 00:34:34.200]  身邊的家人
[00:34:34.200 --> 00:34:36.200]  工作、教會、社會
[00:34:38.200 --> 00:34:40.200]  跟著祢這個
[00:34:40.200 --> 00:34:42.200]  信實
[00:34:42.200 --> 00:34:44.200]  真實的節奏
[00:34:44.200 --> 00:34:48.200]  去跟著祢
[00:34:48.200 --> 00:34:50.200]  相信祢
[00:34:50.200 --> 00:34:54.200]  讓我們的生命能夠更加經歷到祢的特性
[00:34:54.200 --> 00:34:58.200]  帶領著我們
[00:34:58.200 --> 00:35:00.200]  如果我們太趕的時候
[00:35:00.200 --> 00:35:02.200]  讓我們在祢的慈愛裡面能夠停下來
[00:35:02.200 --> 00:35:06.200]  讓我們知道祢愛我們
[00:35:08.200 --> 00:35:10.200]  並且在背後不斷作供
[00:35:10.200 --> 00:35:14.200]  主叫我們的生命
[00:35:14.200 --> 00:35:16.200]  能夠不斷跟隨祢
[00:35:16.200 --> 00:35:18.200]  我們巴不得每一個
[00:35:18.200 --> 00:35:20.200]  都是在天君裡面的一份子
[00:35:20.200 --> 00:35:24.200]  穿著祢所潔淨的衣服
[00:35:24.200 --> 00:35:26.200]  侍奉敬拜祢
[00:35:26.200 --> 00:35:28.200]  祈禱奉傳明教
[00:35:28.200 --> 00:35:32.200]  恭祝各位馬上平安
