
[00:00:00.000 --> 00:00:03.620]  弟兄姊妹、朋友、牧者平安
[00:19:46.600 --> 00:19:48.500]  他們永恆的財富
[00:19:48.500 --> 00:19:51.100]  是存留在天家那裡
[00:19:51.100 --> 00:19:55.200]  這個殉道故事是被拍成電影的
[00:19:55.200 --> 00:19:58.400]  今天我們要為神
[00:19:58.400 --> 00:20:02.400]  捨去什麼不能夠保留的事物呢?
[00:20:02.400 --> 00:20:03.600]  直到今天
[00:20:03.600 --> 00:20:05.400]  作為一個基督徒
[00:20:05.400 --> 00:20:07.300]  作為神的兒女
[00:20:07.300 --> 00:20:13.000]  我們為神捨去什麼不能保留的事物呢?
[00:20:13.000 --> 00:20:13.800]  到目前為止
[00:20:13.800 --> 00:20:17.400]  神母要我們為祂捨去生命
[00:20:17.400 --> 00:20:21.300]  大家都安然坐在這裡敬拜
[00:20:21.300 --> 00:20:25.400]  神也沒有要求我們為祂捨去家人
[00:20:25.400 --> 00:20:27.500]  捨去工作
[00:20:27.500 --> 00:20:29.200]  我們的財富
[00:20:29.200 --> 00:20:31.500]  我們的產業
[00:20:31.500 --> 00:20:33.500]  無論多或少
[00:20:33.500 --> 00:20:35.000]  我們都想擁有一些
[00:20:35.000 --> 00:20:36.200]  對不對?
[00:20:36.200 --> 00:20:40.400]  神母要我們為祂完全捨去這些
[00:20:40.400 --> 00:20:43.000]  所以可能我們回頭看的時候
[00:20:43.000 --> 00:20:47.200]  我們只是捨去一些舒服環境
[00:20:47.200 --> 00:20:49.500]  一些的享受
[00:20:49.500 --> 00:20:52.300]  一些的賺錢機會
[00:20:52.300 --> 00:20:53.600]  可能一些金錢
[00:20:53.600 --> 00:20:56.400]  一些時間等等
[00:20:56.400 --> 00:21:00.300]  但是如果我們願意為神捨去這些東西
[00:21:00.300 --> 00:21:02.800]  一點點這些東西
[00:21:02.800 --> 00:21:05.600]  換來更多的時間去
[00:21:05.600 --> 00:21:08.300]  在我們弟兄姊妹之間
[00:21:08.300 --> 00:21:10.500]  多一點的關懷
[00:21:10.500 --> 00:21:12.100]  多一點的鼓勵
[00:21:12.100 --> 00:21:16.200]  在未信的朋友、親人、鄰舍之間
[00:21:16.200 --> 00:21:18.500]  多一點的溝通
[00:21:18.500 --> 00:21:21.000]  跟他們分享一下我們的生活
[00:21:21.000 --> 00:21:24.200]  我們的神
[00:21:24.200 --> 00:21:26.900]  在我們的教會侍宮裡面
[00:21:26.900 --> 00:21:30.400]  多一點投入去侍奉
[00:21:30.400 --> 00:21:31.400]  對神
[00:21:31.400 --> 00:21:35.000]  我們給多一點時間去親近祂
[00:21:35.000 --> 00:21:36.300]  敬拜祂
[00:21:36.300 --> 00:21:39.100]  讓神來塑造我們的生命
[00:21:39.100 --> 00:21:41.000]  以致我們可以
[00:21:41.000 --> 00:21:42.600]  奉獻我們的生命
[00:21:42.600 --> 00:21:45.500]  成為一個活祭
[00:21:45.500 --> 00:21:46.300]  弟兄姊妹
[00:21:46.300 --> 00:21:48.300]  這一切的東西
[00:21:48.300 --> 00:21:50.500]  神一定紀念
[00:21:50.500 --> 00:21:53.600]  你一定不會失去
[00:21:53.600 --> 00:21:56.300]  你願意為神捨去不能夠保留
[00:21:56.300 --> 00:21:58.100]  得著不會失去的
[00:21:58.100 --> 00:22:02.200]  作更多的屬靈投資嗎?
[00:22:02.200 --> 00:22:05.600]  基督徒的生活智慧
[00:22:05.600 --> 00:22:10.500]  就是不要單顧在這個世界做投資
[00:22:10.500 --> 00:22:12.600]  這些投資回報
[00:22:12.600 --> 00:22:15.100]  終有一天會離開我們
[00:22:15.100 --> 00:22:16.200]  但是
[00:22:16.200 --> 00:22:18.900]  如果我們願意做屬靈的投資
[00:22:18.900 --> 00:22:22.600]  那些回報一定跟著我們
[00:22:22.600 --> 00:22:26.000]  無論我們在地上還是在天下
[00:22:26.000 --> 00:22:28.400]  屬靈投資的三個定律
[00:22:28.400 --> 00:22:29.600]  一生果效
[00:22:29.600 --> 00:22:31.500]  由心而發
[00:22:31.500 --> 00:22:34.400]  所有的東西我們都要有正確的動機
[00:22:34.400 --> 00:22:35.900]  追求的東西要正確
[00:22:35.900 --> 00:22:37.700]  動機要正確
[00:22:37.700 --> 00:22:40.000]  以致我們的屬靈投資
[00:22:40.000 --> 00:22:42.300]  可以得到神的應許
[00:22:42.300 --> 00:22:43.700]  盡是好的
[00:22:43.700 --> 00:22:45.700]  求的恩重
[00:22:45.700 --> 00:22:47.000]  看似吃虧
[00:22:47.000 --> 00:22:49.000]  其實受益
[00:22:49.000 --> 00:22:51.300]  能夠捨去不能夠保留的東西
[00:22:51.300 --> 00:22:53.300]  得著不會失去的東西
[00:22:53.300 --> 00:22:56.500]  其實真的是很上算的投資
[00:22:56.500 --> 00:22:58.400]  是嗎?
[00:22:58.400 --> 00:22:59.600]  我祝福人
[00:22:59.600 --> 00:23:01.000]  神賜福我
[00:23:01.000 --> 00:23:03.700]  施比受是更為有益
[00:23:03.700 --> 00:23:05.300]  當我們祝福人的時候
[00:23:05.300 --> 00:23:07.900]  其實神已經準備賜福給我們
[00:23:07.900 --> 00:23:12.300]  是不是世界上最最最上算的投資呢?
[00:23:12.300 --> 00:23:15.900]  神的教導其實一早已經給了我們
[00:23:15.900 --> 00:23:17.800]  會不會去順服遵從
[00:23:17.800 --> 00:23:20.800]  就是看我們的決定了
[00:23:20.800 --> 00:23:23.300]  而至於信心這件事
[00:23:23.300 --> 00:23:26.200]  神一早都放在我們心裡面
[00:23:26.200 --> 00:23:29.600]  就好像我們手機裡面的預設功能
[00:23:29.600 --> 00:23:32.900]  你願不願意打開來用呢?
[00:23:32.900 --> 00:23:35.900]  記得在福音書裡面記載了一個父親
[00:23:35.900 --> 00:23:38.700]  求主耶穌去醫治他的兒子
[00:23:38.700 --> 00:23:41.000]  幫他講鬼
[00:23:41.000 --> 00:23:43.000]  主耶穌就跟他說
[00:23:43.000 --> 00:23:45.300]  你若能信在信的人
[00:23:45.300 --> 00:23:47.300]  凡事都能
[00:23:47.300 --> 00:23:48.500]  大家記不記得這個父親
[00:23:48.500 --> 00:23:50.800]  怎樣回答主耶穌
[00:23:50.800 --> 00:23:51.600]  他說
[00:23:51.600 --> 00:23:52.900]  我信
[00:23:52.900 --> 00:23:55.100]  但我信不足
[00:23:55.100 --> 00:23:57.100]  求主幫助
[00:23:57.100 --> 00:23:59.900]  這三句話
[00:23:59.900 --> 00:24:03.200]  對我們來說真是很大的提醒
[00:24:03.200 --> 00:24:04.300]  我信
[00:24:04.300 --> 00:24:06.300]  但我信不足
[00:24:06.300 --> 00:24:08.000]  求主幫助
[00:24:08.000 --> 00:24:09.800]  希望我們在年終的時候
[00:24:09.800 --> 00:24:11.200]  在神的面前
[00:24:11.200 --> 00:24:13.200]  我們願意重新看一看
[00:24:13.200 --> 00:24:16.500]  我們一直以來所做的投資
[00:24:16.500 --> 00:24:19.500]  人生的投資是在哪方面
[00:24:19.500 --> 00:24:21.200]  如果要調整的
[00:24:21.200 --> 00:24:23.000]  我們去調整
[00:24:23.000 --> 00:24:24.600]  如果要對焦的
[00:24:24.600 --> 00:24:26.900]  就重新對焦
[00:24:26.900 --> 00:24:29.800]  如果看到自己信心不足的
[00:24:29.800 --> 00:24:31.500]  就對主說
[00:24:31.500 --> 00:24:33.100]  我信靠你
[00:24:33.100 --> 00:24:35.400]  但我信靠不足
[00:24:35.400 --> 00:24:37.400]  求你幫助
[00:24:37.400 --> 00:24:38.600]  求神幫助我們
[00:24:38.600 --> 00:24:41.200]  在我們心裡面那個小小的信心
[00:24:41.200 --> 00:24:43.800]  可以去操練信靠它
[00:24:43.800 --> 00:24:45.400]  操練用信心
[00:24:45.400 --> 00:24:46.800]  在人生裡面
[00:24:46.800 --> 00:24:48.900]  去做一些屬靈的投資
[00:24:48.900 --> 00:24:53.500]  用信心等待神應去的結果
[00:24:53.500 --> 00:24:55.100]  求主幫助我們
[00:24:55.100 --> 00:24:58.100]  我們一起禱告
[00:24:58.100 --> 00:24:59.700]  親愛的天父
[00:24:59.700 --> 00:25:02.500]  感謝你信實的應許
[00:25:02.500 --> 00:25:04.900]  我們作為你的兒女
[00:25:04.900 --> 00:25:06.600]  很渴望在地上
[00:25:06.600 --> 00:25:09.800]  用你的智慧去生活
[00:25:09.800 --> 00:25:12.000]  求你保守我們的心
[00:25:12.000 --> 00:25:14.400]  一生行善
[00:25:14.400 --> 00:25:16.400]  賜我們信心
[00:25:16.400 --> 00:25:18.500]  願意遵從你的教導
[00:25:18.500 --> 00:25:20.600]  在任何的環境
[00:25:20.600 --> 00:25:22.600]  得事不得事
[00:25:22.600 --> 00:25:25.200]  在人家不願意去馴服的時候
[00:25:25.200 --> 00:25:29.300]  我們都堅定實踐你的教導
[00:25:29.300 --> 00:25:31.000]  我們願意一生中
[00:25:31.000 --> 00:25:33.400]  去做屬靈的投資
[00:25:33.400 --> 00:25:36.400]  不叫我們兩手空空見尾
[00:25:36.400 --> 00:25:38.200]  懇求天父聽我們的禱告
[00:25:38.200 --> 00:25:39.900]  幫助我們
[00:25:39.900 --> 00:25:42.200]  奉靠主耶穌基督的名
[00:25:42.200 --> 00:25:43.000]  阿們
