
[00:00:00.000 --> 00:00:03.000]  我們現在一起低頭祈禱
[00:23:42.000 --> 00:23:46.000]  麻煩你不要告訴別人你是我太太
[00:23:46.000 --> 00:23:49.000]  說你是我妹妹好了
[00:23:49.000 --> 00:23:52.000]  這個就是你對我的恩典
[00:23:52.000 --> 00:23:54.000]  其實這些是沒有信心的表現
[00:23:54.000 --> 00:23:58.000]  所以如果你覺得自己信心少
[00:23:58.000 --> 00:24:01.000]  不要以為你真的有信心
[00:24:01.000 --> 00:24:03.000]  我們靠著上主的力量
[00:24:03.000 --> 00:24:05.000]  是可以有信心的
[00:24:05.000 --> 00:24:07.000]  我們一起低頭祈禱
[00:24:07.000 --> 00:24:10.000]  所以師父我們感謝你自己的恩典
[00:24:10.000 --> 00:24:14.000]  雖然我們都是信心軟弱微小的人
[00:24:14.000 --> 00:24:15.000]  但你沒有嫌棄我們
[00:24:15.000 --> 00:24:17.000]  你仍然幫助我們
[00:24:17.000 --> 00:24:19.000]  能夠成為你的兒女
[00:24:19.000 --> 00:24:21.000]  我們懇求聖靈時時提醒我們
[00:24:21.000 --> 00:24:23.000]  鼓勵我們
[00:24:23.000 --> 00:24:25.000]  知道你是那位又真又活的上帝
[00:24:25.000 --> 00:24:27.000]  每天在我們生活中
[00:24:27.000 --> 00:24:30.000]  幫助我們能夠活出基督徒的陽色
[00:24:30.000 --> 00:24:32.000]  榮耀主你的名
[00:24:32.000 --> 00:24:33.000]  在我們中間
[00:24:33.000 --> 00:24:35.000]  未認識你或未相信你的人
[00:24:35.000 --> 00:24:36.000]  我們求主憐憫
[00:24:36.000 --> 00:24:38.000]  加添給他們有信心
[00:24:38.000 --> 00:24:40.000]  幫助他們不要怕只要信
[00:24:40.000 --> 00:24:42.000]  奉耶穌基督的名祈禱
[00:24:42.000 --> 00:24:43.000]  阿們
