
[00:00:00.000 --> 00:00:06.380]  今天感恩可以再和大家分享有關主的訊息
[00:19:08.500 --> 00:19:11.180]  上一幅
[00:19:11.180 --> 00:19:12.940]  上一幅 是啦 是啦
[00:19:12.940 --> 00:19:16.460]  我們見到有些公公婆婆很安樂的
[00:19:16.460 --> 00:19:19.780]  坐在一些葫蘆園裏面看電視
[00:19:19.780 --> 00:19:22.140]  當然啦 看電視也好
[00:19:22.140 --> 00:19:23.620]  但是有時候其實是
[00:19:23.620 --> 00:19:25.300]  為甚麼要看電視呢
[00:19:25.300 --> 00:19:28.140]  因為沒人跟他聊天
[00:19:28.140 --> 00:19:31.180]  因為沒人跟他聊天 所以他就要看電視
[00:19:31.180 --> 00:19:32.900]  其實人是需要溝通的
[00:19:32.900 --> 00:19:35.420]  人與人之間我們的關係
[00:19:35.420 --> 00:19:37.140]  是需要溝通的 是吧
[00:19:37.140 --> 00:19:39.020]  有時候我們有些養寵物的弟姐妹
[00:19:39.020 --> 00:19:42.460]  我們都會跟寵物溝通 是吧
[00:19:42.460 --> 00:19:44.180]  貓貓吃東西了 狗狗吃東西了
[00:19:44.180 --> 00:19:45.780]  都會這樣 是吧
[00:19:45.780 --> 00:19:48.500]  朱全祿家裏養了兩隻龜龜
[00:19:48.500 --> 00:19:50.860]  龜龜吃東西了 是吧
[00:19:50.860 --> 00:19:52.180]  都會跟牠溝通一下
[00:19:52.180 --> 00:19:54.260]  因為我們人是要溝通的
[00:19:54.260 --> 00:19:56.460]  要溝通
[00:19:56.460 --> 00:20:00.300]  其實很多長者他們都需要溝通
[00:20:00.300 --> 00:20:03.820]  會不會我們都留意到其實
[00:20:03.820 --> 00:20:07.060]  需要跟他們去探望一些
[00:20:07.060 --> 00:20:10.140]  在葫蘆園裏面的公公婆婆
[00:20:10.140 --> 00:20:12.420]  有些人真的需要我們跟他們溝通
[00:20:12.420 --> 00:20:14.860]  當然啦 有些長者已經是
[00:20:14.860 --> 00:20:16.060]  很弱的那些
[00:20:16.060 --> 00:20:18.740]  其實你陪陪牠 捉捉牠的手
[00:20:18.740 --> 00:20:21.060]  跟牠騎騎肚子 都可以的
[00:20:21.060 --> 00:20:22.260]  但有些其實是
[00:20:22.260 --> 00:20:25.340]  他想跟人家聊天多於看電視的
[00:20:25.340 --> 00:20:26.940]  有時候我們走到一邊去
[00:20:26.940 --> 00:20:28.540]  他會關掉電視的
[00:20:28.540 --> 00:20:30.220]  因為他知道你來的
[00:20:30.220 --> 00:20:32.180]  他知道你想跟他聊天
[00:20:32.180 --> 00:20:35.420]  很開心的 聊天是很開心的
[00:20:35.420 --> 00:20:39.340]  另外我們再看看甚麼是困苦流離的人
[00:20:39.340 --> 00:20:40.620]  這個不是沒有屋住的
[00:20:40.620 --> 00:20:43.260]  上高那個叔叔
[00:20:43.260 --> 00:20:45.420]  不過他是一個人住
[00:20:45.420 --> 00:20:47.420]  他可以對著的甚麼呢
[00:20:47.420 --> 00:20:49.980]  就是部手機了 大家看到
[00:20:49.980 --> 00:20:51.660]  即是可以溝通的呢
[00:20:51.660 --> 00:20:53.820]  可能就是部手機
[00:20:53.820 --> 00:20:57.100]  但這個不是他的可以的選擇
[00:20:57.100 --> 00:20:58.540]  因為有得選擇
[00:20:58.540 --> 00:21:01.740]  我們都是人與人需要有朋友 需要有溝通
[00:21:01.740 --> 00:21:03.580]  就不是拿著部手機
[00:21:03.580 --> 00:21:05.500]  如果有得選擇的話
[00:21:05.500 --> 00:21:08.980]  會不會心裏面有些事是不知道怎樣跟人說
[00:21:08.980 --> 00:21:11.300]  再看下去 這些又是
[00:21:11.300 --> 00:21:14.220]  真的很困苦流離 再看上高那裏
[00:21:14.220 --> 00:21:17.460]  有個躺在那裏的
[00:21:17.460 --> 00:21:19.260]  睡在那裏的
[00:21:19.260 --> 00:21:24.300]  這個真是一些露宿者
[00:21:24.300 --> 00:21:26.660]  睡公園
[00:21:26.660 --> 00:21:28.700]  有張席在那裏的 大家看到
[00:21:28.700 --> 00:21:31.540]  是不是很涼爽
[00:21:31.540 --> 00:21:33.300]  都應該很涼爽的
[00:21:33.300 --> 00:21:38.300]  但是不是他選擇有家不睡要睡公園呢
[00:21:38.300 --> 00:21:40.540]  當然不是
[00:21:40.540 --> 00:21:42.500]  每個睡公園的人
[00:21:42.500 --> 00:21:44.540]  其實都有他的故事在裏面
[00:21:44.540 --> 00:21:48.100]  每個露宿者都有他的故事在裏面
[00:21:48.100 --> 00:21:52.580]  今天為大家預備了一條片可以看一看
[00:21:52.580 --> 00:21:54.100]  在深水埗裏面
[00:21:54.100 --> 00:21:56.580]  有些街友或者露宿者
[00:21:56.580 --> 00:21:59.740]  其實我們都有些弟兄姊妹去探訪他們
[00:21:59.740 --> 00:22:03.860]  我們先看一看這條片
[00:22:03.860 --> 00:22:06.380]  好 今天我們看這條片其實就是在
[00:22:06.380 --> 00:22:07.700]  筲箕灣 不是筲箕灣
[00:22:07.700 --> 00:22:09.300]  在深水埗裏面
[00:22:09.300 --> 00:22:10.620]  在一個公園裏面
[00:22:10.620 --> 00:22:13.260]  有班弟兄姊妹怎樣去服侍一些街友
[00:22:13.260 --> 00:22:18.620]  或者我們叫露宿者的
[00:22:18.620 --> 00:22:22.900]  其實剛才那裏是提到一些無家者的需要
[00:22:22.900 --> 00:22:27.860]  他們是真的沒有錢
[00:22:27.860 --> 00:22:32.500]  其實我們看看這個數字
[00:22:32.500 --> 00:22:35.260]  這個是一些有關於無家者
[00:22:35.260 --> 00:22:38.380]  一些統計的數字
[00:22:38.380 --> 00:22:41.300]  即是在社署2018年12月
[00:22:41.300 --> 00:22:45.340]  這個是比較最新的數字
[00:22:45.340 --> 00:22:50.740]  其實全港的無家者有1270個
[00:22:50.740 --> 00:22:55.420]  這裏說的1270個是說登記了的
[00:22:55.420 --> 00:22:56.660]  登記了的
[00:22:56.660 --> 00:22:59.700]  即是有檔案的 有人跟的
[00:22:59.700 --> 00:23:02.260]  是1270個
[00:23:02.260 --> 00:23:04.620]  但沒有人跟的呢
[00:23:04.620 --> 00:23:07.340]  不知道
[00:23:07.340 --> 00:23:09.180]  為甚麼沒有人跟呢
[00:23:09.180 --> 00:23:13.700]  因為可能有些無家者或者露宿者
[00:23:13.700 --> 00:23:16.460]  他今天在筲箕灣
[00:23:16.460 --> 00:23:18.980]  明天在北角
[00:23:18.980 --> 00:23:22.380]  後天他就上灣仔
[00:23:22.380 --> 00:23:24.940]  你找不到他
[00:23:24.940 --> 00:23:26.780]  都會有
[00:23:26.780 --> 00:23:29.060]  所以我們實際不知道有多少的
[00:23:29.060 --> 00:23:33.460]  這些這樣的無家者在這裏
[00:23:33.460 --> 00:23:36.660]  在他們當中 剛才都提過了
[00:23:36.660 --> 00:23:41.260]  有些其實真是有人的
[00:23:41.260 --> 00:23:47.980]  亦都其實是有些精神有些問題的
[00:23:47.980 --> 00:23:50.460]  但其實大部份呢
[00:23:50.460 --> 00:23:52.660]  其實都是正常的 我想說
[00:23:52.660 --> 00:23:55.020]  大部份是正常的
[00:23:55.020 --> 00:23:58.860]  而有50-60%的無家者
[00:23:58.860 --> 00:24:00.900]  其實他們是有工作的
[00:24:00.900 --> 00:24:04.500]  他跟我們一樣是有工作的
[00:24:04.500 --> 00:24:08.820]  不過問題的就是他那份薪水
[00:24:08.820 --> 00:24:13.620]  如果你說真是用來租屋住的話
[00:24:13.620 --> 00:24:16.660]  他就真是不知道吃甚麼了
[00:24:16.660 --> 00:24:18.460]  大家有沒有去過太安樓看過
[00:24:18.460 --> 00:24:21.540]  現在租一間房要多少錢呢
[00:24:21.540 --> 00:24:23.540]  應該要四五千元 很普通的
[00:24:23.540 --> 00:24:27.100]  四千元你真的可以撿到
[00:24:27.100 --> 00:24:32.180]  四千多五千元都有 很普通的
[00:24:32.180 --> 00:24:35.620]  這個是佔了他們整個收入的60%
[00:24:35.620 --> 00:24:37.820]  如果這樣算的話
[00:24:37.820 --> 00:24:39.900]  那你怎樣生活呢
[00:24:39.900 --> 00:24:46.740]  所以有些的無家者
[00:24:46.740 --> 00:24:51.580]  他就選擇唯有睡街
[00:24:51.580 --> 00:24:55.100]  省下點錢 儲下點錢
[00:24:55.100 --> 00:24:58.300]  另外亦都有些數字告訴我們
[00:24:58.300 --> 00:25:00.100]  我們再看下去
[00:25:00.100 --> 00:25:04.100]  其實現在政府他能夠提供的宿位
[00:25:04.100 --> 00:25:09.260]  政府全部資助的是有222個
[00:25:09.260 --> 00:25:11.500]  當中其實有很多我們基督教機構
[00:25:11.500 --> 00:25:13.700]  都在當中有服侍的
[00:25:13.700 --> 00:25:16.300]  還有這個明愛 聖雅各福群會
[00:25:16.300 --> 00:25:18.220]  都有服侍在當中
[00:25:18.220 --> 00:25:22.100]  另外如果是資助的位
[00:25:22.100 --> 00:25:24.340]  多一些有四百多個
[00:25:24.340 --> 00:25:26.380]  加起來是多少個
[00:25:26.380 --> 00:25:27.900]  六百多啦
[00:25:27.900 --> 00:25:30.780]  但是我們說的有登記的是多少人
[00:25:30.780 --> 00:25:32.500]  一千二百多
[00:25:32.500 --> 00:25:34.660]  即是說就算有登記的裏面
[00:25:34.660 --> 00:25:36.940]  都有一半
[00:25:36.940 --> 00:25:42.860]  其實是連上這些宿舍的機會
[00:25:42.860 --> 00:25:44.660]  都是沒有的
[00:25:44.660 --> 00:25:48.740]  所以最後他們的選擇是什麼呢
[00:25:48.740 --> 00:25:50.460]  就是睡街
[00:25:50.460 --> 00:25:53.260]  好像彭彭提過的
[00:25:53.260 --> 00:25:55.980]  好天就曬
[00:25:55.980 --> 00:25:59.260]  不過夜晚就不曬 夜晚可能好些
[00:25:59.260 --> 00:26:00.820]  都涼的
[00:26:00.820 --> 00:26:03.620]  但是有選擇
[00:26:03.620 --> 00:26:07.340]  我在家涼涼氣
[00:26:07.340 --> 00:26:09.540]  下雨怎樣呢
[00:26:09.540 --> 00:26:11.820]  沒得關窗的
[00:26:11.820 --> 00:26:13.260]  沒窗的
[00:26:13.260 --> 00:26:15.220]  就像彭彭提到的
[00:26:15.220 --> 00:26:20.140]  有些露宿者的脊和床墊濕了
[00:26:20.140 --> 00:26:22.580]  你下一場雨就算了
[00:26:22.580 --> 00:26:24.620]  如果你下了幾天雨
[00:26:24.620 --> 00:26:27.940]  我真的怎樣睡覺啊
[00:26:27.940 --> 00:26:29.540]  你們有沒有想過
[00:26:29.540 --> 00:26:33.340]  他們那個情況是這樣
[00:26:33.340 --> 00:26:35.940]  所以在他們
[00:26:35.940 --> 00:26:40.300]  那個人生裏面其實他們真的沒什麼盼望的
[00:26:40.300 --> 00:26:43.980]  就是見了一天就過了一天
[00:26:43.980 --> 00:26:47.660]  就是他們所謂很認命的
[00:26:47.660 --> 00:26:52.260]  這個就是我們中國人傳統說的宿命在這裏
[00:26:52.260 --> 00:26:54.180]  他們沒有盼望
[00:26:54.180 --> 00:26:56.060]  他們認命就是這樣了
[00:26:56.060 --> 00:26:59.020]  這一世就是這樣了
[00:26:59.020 --> 00:27:00.940]  困苦流離
[00:27:00.940 --> 00:27:02.940]  可能就在這樣的狀態裏面
[00:27:02.940 --> 00:27:04.180]  就是這樣了
[00:27:04.180 --> 00:27:05.260]  在那裏不知道等什麼
[00:27:05.260 --> 00:27:07.740]  每一天就是這樣過
[00:27:07.740 --> 00:27:12.020]  但其實他們都需要有同行者的
[00:27:12.020 --> 00:27:14.900]  他們需要有同行者
[00:27:14.900 --> 00:27:16.540]  當我們去到那裏的時候
[00:27:16.540 --> 00:27:22.340]  我們就可以成為他們的同行者
[00:27:22.340 --> 00:27:24.340]  在剛剛禮拜一的時間裏面
[00:27:24.340 --> 00:27:26.980]  都有機會我又跟一班弟兄
[00:27:26.980 --> 00:27:29.060]  去了北角那裏
[00:27:29.060 --> 00:27:31.700]  探望一些露宿者
[00:27:31.700 --> 00:27:34.740]  在當中我們都有些信用分享
[00:27:34.740 --> 00:27:38.140]  最後我們又可以一齊來到
[00:27:38.140 --> 00:27:41.900]  手牽手的去祈禱
[00:27:41.900 --> 00:27:46.700]  在祈禱的當中我覺得
[00:27:46.700 --> 00:27:48.820]  是很舒服的
[00:27:48.820 --> 00:27:50.180]  因為能夠牽著他的手
[00:27:50.180 --> 00:27:52.940]  他又能夠牽著我們的手
[00:27:52.940 --> 00:27:56.140]  很可能我們有些露宿者
[00:27:56.140 --> 00:27:59.700]  他已經很久沒有跟別人有接觸了
[00:27:59.700 --> 00:28:00.700]  鄭華鵬鵬提到
[00:28:00.700 --> 00:28:02.580]  如果他們去到會跟他們
[00:28:02.580 --> 00:28:03.700]  握握手的
[00:28:03.700 --> 00:28:05.420]  這個不要小看
[00:28:05.420 --> 00:28:06.740]  很重要的
[00:28:06.740 --> 00:28:08.300]  這種身體接觸
[00:28:08.300 --> 00:28:10.100]  代表著什麼
[00:28:10.100 --> 00:28:12.460]  代表著接納
[00:28:12.460 --> 00:28:14.100]  代表著尊重
[00:28:14.100 --> 00:28:15.780]  你跟他握握手
[00:28:15.780 --> 00:28:17.300]  當然你牽著他的手的時候
[00:28:17.300 --> 00:28:20.420]  你不要想他的手是不是很骯髒
[00:28:20.420 --> 00:28:21.380]  不要想那些東西
[00:28:21.380 --> 00:28:23.060]  如果你想那些東西
[00:28:23.060 --> 00:28:27.140]  你要調教一下心態才好去那裏
[00:28:27.140 --> 00:28:28.300]  你去就
[00:28:28.300 --> 00:28:30.220]  我們就要去接納他們
[00:28:30.220 --> 00:28:31.900]  我們就要去尊重他們
[00:28:31.900 --> 00:28:34.540]  因為他們就是這樣生活的
[00:28:34.540 --> 00:28:36.580]  他們就是這樣生活的
[00:28:36.580 --> 00:28:39.180]  當我們一起牽著手一起祈禱的時候
[00:28:39.180 --> 00:28:40.660]  這種就是一種尊重
[00:28:40.660 --> 00:28:43.220]  這種就是一種肯定
[00:28:43.220 --> 00:28:45.660]  當我們跟他有關係的時候
[00:28:45.660 --> 00:28:47.700]  他其實很願意跟我們說很多東西
[00:28:47.700 --> 00:28:52.100]  因為他是有冤無勞訴的
[00:28:52.100 --> 00:28:54.020]  其實我們中國人都有句說話的
[00:28:54.020 --> 00:28:56.940]  什麼有頭髮是什麼
[00:28:56.940 --> 00:28:59.540]  沒有人想做辣妹的嘛
[00:28:59.540 --> 00:29:01.780]  誰想攤大手板
[00:29:01.780 --> 00:29:04.220]  整天問家人拿錢
[00:29:04.220 --> 00:29:05.820]  可能幾十歲人
[00:29:05.820 --> 00:29:07.260]  是不是
[00:29:07.260 --> 00:29:08.860]  我都真的見過
[00:29:08.860 --> 00:29:10.740]  四五十歲人
[00:29:10.740 --> 00:29:15.740]  問過六七十歲的爸爸媽媽拿錢
[00:29:15.740 --> 00:29:17.700]  我都想
[00:29:17.700 --> 00:29:21.780]  如果我是拿錢的人我怎麼拿得下手
[00:29:21.780 --> 00:29:25.220]  但現實又真的有這種情景出現
[00:29:25.220 --> 00:29:26.380]  是不是
[00:29:26.380 --> 00:29:29.420]  又或者你可不可以告訴你的子女聽
[00:29:29.420 --> 00:29:31.300]  爸爸
[00:29:31.300 --> 00:29:32.660]  就是
[00:29:32.660 --> 00:29:34.660]  有鋪印的
[00:29:34.660 --> 00:29:35.580]  爸爸
[00:29:35.580 --> 00:29:37.340]  其實是
[00:29:37.340 --> 00:29:38.900]  什麼來的
[00:29:38.900 --> 00:29:41.060]  你的子女怎麼跟別人介紹
[00:29:41.060 --> 00:29:44.740]  介紹你自己
[00:29:44.740 --> 00:29:47.500]  所以有時候在心裏面有很多的難處
[00:29:47.500 --> 00:29:49.420]  很多羞愧
[00:29:49.420 --> 00:29:51.460]  真是有家歸不得
[00:29:51.460 --> 00:29:53.220]  頻頻提到
[00:29:53.220 --> 00:29:55.700]  其實他們不是真的沒有家的
[00:29:55.700 --> 00:29:57.940]  是有家的
[00:29:57.940 --> 00:30:00.620]  不過是有家歸不得
[00:30:00.620 --> 00:30:03.540]  所以他們被迫要選擇
[00:30:03.540 --> 00:30:05.260]  在公園
[00:30:05.260 --> 00:30:07.100]  在一些橋底
[00:30:07.100 --> 00:30:10.300]  來露宿
[00:30:10.300 --> 00:30:12.820]  也都沒有經濟能力去
[00:30:12.820 --> 00:30:18.220]  去租一些房來住
[00:30:18.220 --> 00:30:21.620]  他們需要被了解
[00:30:21.620 --> 00:30:24.580]  他們需要被鼓勵
[00:30:24.580 --> 00:30:27.380]  他們需要被鼓勵
[00:30:27.380 --> 00:30:31.700]  當有同行者的時候他們就知道
[00:30:31.700 --> 00:30:34.500]  原來明天是有希望的
[00:30:34.500 --> 00:30:35.620]  可以去戒毒
[00:30:35.620 --> 00:30:38.300]  說兩夫妻去戒毒
[00:30:38.300 --> 00:30:40.060]  大家不知道有沒有聽過
[00:30:40.060 --> 00:30:42.300]  都聽過有些家庭
[00:30:42.300 --> 00:30:44.780]  是整個家庭都吸毒的
[00:30:44.780 --> 00:30:47.020]  就是子女兩夫妻
[00:30:47.020 --> 00:30:49.340]  一起開飯
[00:30:49.340 --> 00:30:52.260]  開飯不是吃那些飯
[00:30:52.260 --> 00:30:54.620]  一起吸毒
[00:30:54.620 --> 00:30:56.620]  都有
[00:30:56.620 --> 00:30:57.940]  就是在這樣的狀況下
[00:30:57.940 --> 00:31:01.860]  其實你怎麼能夠找到盼望呢
[00:31:01.860 --> 00:31:03.500]  可能就是
[00:31:03.500 --> 00:31:07.140]  當我們有弟兄姊妹去到他們當中的時候
[00:31:07.140 --> 00:31:12.700]  就將耶穌那個真光帶到他們當中
[00:31:12.700 --> 00:31:14.780]  讓他們見到光
[00:31:14.780 --> 00:31:16.940]  就讓他們見到有明天
[00:31:16.940 --> 00:31:19.540]  就讓他們見到有盼望
[00:31:19.540 --> 00:31:21.260]  所以
[00:31:21.260 --> 00:31:22.460]  就是
[00:31:22.460 --> 00:31:25.180]  就是結到果子啦
[00:31:25.180 --> 00:31:27.140]  還有都不是一起做的
[00:31:27.140 --> 00:31:28.660]  不是一個人做
[00:31:28.660 --> 00:31:30.940]  還有一大班的弟兄姊妹一起做的
[00:31:30.940 --> 00:31:33.340]  當我們出去的時候
[00:31:33.340 --> 00:31:35.140]  就是感動了不同的人
[00:31:35.140 --> 00:31:38.780]  在不同的崗位裏面去服侍
[00:31:38.780 --> 00:31:40.980]  也都有些露宿者
[00:31:40.980 --> 00:31:44.380]  原來他被鼓勵下
[00:31:44.380 --> 00:31:47.380]  其實他們都會真是認真的去想
[00:31:47.380 --> 00:31:48.980]  會不會住的宿舍好些呢
[00:31:48.980 --> 00:31:50.420]  就是申請的那些宿位
[00:31:50.420 --> 00:31:51.860]  雖然都很有限
[00:31:51.860 --> 00:31:53.300]  都很有限的宿位
[00:31:53.300 --> 00:31:55.380]  但是都好些呢
[00:31:55.380 --> 00:31:56.180]  就是
[00:31:56.180 --> 00:31:57.420]  會那些叫
[00:31:57.420 --> 00:31:59.780]  不知道會不會叫中途宿舍類似
[00:31:59.780 --> 00:32:01.300]  都好些呢
[00:32:01.300 --> 00:32:04.700]  所以有些的
[00:32:04.700 --> 00:32:06.300]  街友或者那些露宿者
[00:32:06.300 --> 00:32:07.940]  其實他們有盼望
[00:32:07.940 --> 00:32:09.260]  因為
[00:32:09.260 --> 00:32:11.140]  我們的
[00:32:11.140 --> 00:32:12.420]  同行
[00:32:12.420 --> 00:32:14.260]  因為耶穌基督的真光呢
[00:32:14.260 --> 00:32:15.460]  是為他們呢
[00:32:15.460 --> 00:32:19.020]  來到再次燃點給希望
[00:32:19.020 --> 00:32:21.300]  Hallelujah
[00:32:21.300 --> 00:32:23.020]  我們要告訴
[00:32:23.020 --> 00:32:25.700]  告訴那些困苦流離的人聽
[00:32:25.700 --> 00:32:27.180]  我們的主
[00:32:27.180 --> 00:32:28.860]  真是愛他們的
[00:32:28.860 --> 00:32:30.980]  願意我們都帶著這個祝福
[00:32:30.980 --> 00:32:32.980]  來走到人群當中
[00:32:32.980 --> 00:32:34.980]  這個就是主耶穌基督的呼籲
[00:32:34.980 --> 00:32:36.620]  我們再看下去
[00:32:36.620 --> 00:32:40.580]  接著38節的經文
[00:32:40.580 --> 00:32:43.740]  當耶穌一路來服侍的時候
[00:32:43.740 --> 00:32:46.860]  他看到越來越多的需要的時候
[00:32:46.860 --> 00:32:49.100]  他就跟門徒說
[00:32:49.100 --> 00:32:50.980]  要收的莊稼
[00:32:50.980 --> 00:32:52.180]  怎樣
[00:32:52.180 --> 00:32:53.540]  多
[00:32:53.540 --> 00:32:55.340]  作供的人呢
[00:32:55.340 --> 00:32:56.300]  少
[00:32:56.300 --> 00:32:57.980]  這裡說到
[00:32:57.980 --> 00:32:59.300]  莊稼多
[00:32:59.300 --> 00:33:01.980]  作供的人少
[00:33:01.980 --> 00:33:03.220]  因為原來
[00:33:03.220 --> 00:33:05.580]  我們發現一樣東西
[00:33:05.580 --> 00:33:07.420]  在教會裏面
[00:33:07.420 --> 00:33:08.740]  其實信耶穌的人多
[00:33:08.740 --> 00:33:12.060]  還是不信耶穌的人多
[00:33:12.060 --> 00:33:14.060]  是信耶穌的人多嘛
[00:33:14.060 --> 00:33:18.100]  所以在教會裏面不用怎樣傳福音的
[00:33:18.100 --> 00:33:21.380]  當然我們都會邀請新朋友回來
[00:33:21.380 --> 00:33:22.940]  但其實呢原來呢
[00:33:22.940 --> 00:33:23.860]  在外面呢
[00:33:23.860 --> 00:33:25.380]  在社會裏面呢
[00:33:25.380 --> 00:33:28.780]  是信耶穌的人多還是不信耶穌的人多
[00:33:28.780 --> 00:33:31.900]  當然不信耶穌的人多啦
[00:33:31.900 --> 00:33:35.540]  但他們同樣都會面對壓力
[00:33:35.540 --> 00:33:37.380]  他們同樣都會
[00:33:37.380 --> 00:33:40.460]  在一些困苦流離的
[00:33:40.460 --> 00:33:43.060]  的境況當中
[00:33:43.060 --> 00:33:45.580]  這個無論他是甚麼階層
[00:33:45.580 --> 00:33:47.540]  甚麼身份甚麼年齡
[00:33:47.540 --> 00:33:53.060]  他一樣會有那種的情況出現
[00:33:53.060 --> 00:33:55.620]  其實
[00:33:55.620 --> 00:33:57.660]  今天的工人
[00:33:57.660 --> 00:33:59.660]  指的是甚麼工人
[00:33:59.660 --> 00:34:02.460]  當耶穌在這裏來呼籲的時候
[00:34:02.460 --> 00:34:03.740]  這些工人
[00:34:03.740 --> 00:34:05.580]  不是我們家裏的姐姐
[00:34:05.580 --> 00:34:06.580]  可能是
[00:34:06.580 --> 00:34:07.860]  亦都可能不是
[00:34:07.860 --> 00:34:09.660]  這些工人在說的就是
[00:34:09.660 --> 00:34:10.940]  和上帝
[00:34:10.940 --> 00:34:13.340]  願意去服侍上帝的人
[00:34:13.340 --> 00:34:14.780]  我們這裏有多少頂尖的
[00:34:14.780 --> 00:34:16.940]  你是願意服侍神的
[00:34:16.940 --> 00:34:18.220]  舉手一下
[00:34:18.220 --> 00:34:20.220]  你就是上帝的工人了
[00:34:20.220 --> 00:34:21.020]  你願意服侍
[00:34:21.020 --> 00:34:22.980]  你就是上帝的工人了
[00:34:22.980 --> 00:34:24.660]  至於上帝出多少錢糧給你呢
[00:34:24.660 --> 00:34:25.700]  你跟祂算
[00:34:25.700 --> 00:34:27.100]  或者你問下祂
[00:34:27.100 --> 00:34:28.500]  不過不用擔心
[00:34:28.500 --> 00:34:31.540]  因為三十倍六十倍一百倍
[00:34:31.540 --> 00:34:33.740]  神一定會有賞賜給你
[00:34:33.740 --> 00:34:35.380]  一定會有賞賜給你
[00:34:35.380 --> 00:34:36.940]  這些可能都用
[00:34:36.940 --> 00:34:37.780]  即是
[00:34:37.780 --> 00:34:38.940]  錢計不到
[00:34:38.940 --> 00:34:40.420]  因為錢會貶值
[00:34:40.420 --> 00:34:41.100]  是不是
[00:34:41.100 --> 00:34:42.500]  又有兌換率
[00:34:42.500 --> 00:34:44.260]  不知怎樣計
[00:34:44.260 --> 00:34:47.940]  但是作為上帝的工人
[00:34:47.940 --> 00:34:50.740]  這個是一件蒙福的事
[00:34:50.740 --> 00:34:52.620]  要收的莊稼多
[00:34:52.620 --> 00:34:54.620]  當我們真的
[00:34:54.620 --> 00:34:56.700]  外面留意一下的時候
[00:34:56.700 --> 00:34:59.060]  我們發現其實
[00:34:59.060 --> 00:35:01.340]  要收的莊稼多
[00:35:01.340 --> 00:35:03.060]  可能是我們的鄰居
[00:35:03.060 --> 00:35:05.900]  可能是我們的街坊
[00:35:05.900 --> 00:35:08.540]  可能是我們的同事
[00:35:08.540 --> 00:35:09.820]  甚至乎可能是一些
[00:35:09.820 --> 00:35:11.860]  我們很久沒見的頂姐妹
[00:35:11.860 --> 00:35:13.540]  即是她已經因為種種原因
[00:35:13.540 --> 00:35:17.220]  選擇放棄不回教會
[00:35:17.220 --> 00:35:19.660]  可能她都成為了一個
[00:35:19.660 --> 00:35:20.740]  失落的人
[00:35:20.740 --> 00:35:25.740]  困苦流離的人
[00:35:25.740 --> 00:35:27.340]  要收的莊稼多
[00:35:27.340 --> 00:35:28.940]  作工的人少
[00:35:28.940 --> 00:35:30.980]  所以跟著38節
[00:35:30.980 --> 00:35:33.020]  我們一起讀
[00:35:33.020 --> 00:35:34.300]  38節預備
[00:35:34.300 --> 00:35:37.540]  所以你們當求莊稼的主
[00:35:37.540 --> 00:35:41.820]  打發工人出去收他的莊稼
[00:35:41.820 --> 00:35:45.300]  主耶穌最後在這裏呼籲
[00:35:45.300 --> 00:35:47.900]  我們要禱告
[00:35:47.900 --> 00:35:49.580]  我們要求神
[00:35:49.580 --> 00:35:52.460]  來打發更多的工人
[00:35:52.460 --> 00:35:55.540]  出去收他的莊稼
[00:35:55.540 --> 00:35:57.980]  我們要祈禱求神在當中
[00:35:57.980 --> 00:36:00.620]  感動更多的頂姐妹起來
[00:36:00.620 --> 00:36:03.500]  願意去參與服事
[00:36:03.500 --> 00:36:05.500]  去做他的工人
