
[00:00:00.000 --> 00:00:04.000]  在禮堂的頂姊妹朋友們平安
[00:19:18.000 --> 00:19:21.000]  雖然我當時不是猜拳部的人
[00:19:21.000 --> 00:19:23.000]  我只是一個普通信徒
[00:19:23.000 --> 00:19:25.000]  但是對我來說
[00:19:25.000 --> 00:19:27.000]  我是很體重的
[00:19:27.000 --> 00:19:29.000]  我覺得這是一個重大的日子
[00:19:29.000 --> 00:19:31.000]  所以如果我一早知道的話
[00:19:31.000 --> 00:19:32.000]  我就會記住那天
[00:19:32.000 --> 00:19:34.000]  我不會外出或者去別的地方
[00:19:34.000 --> 00:19:35.000]  或者不回來
[00:19:35.000 --> 00:19:37.000]  我一定要回來
[00:19:37.000 --> 00:19:40.000]  我每年的工作的時候
[00:19:40.000 --> 00:19:41.000]  那些年假
[00:19:41.000 --> 00:19:43.000]  我盡量都會用那些年假
[00:19:43.000 --> 00:19:45.000]  來預先給了
[00:19:45.000 --> 00:19:47.000]  如果教會有一些短孫
[00:19:47.000 --> 00:19:49.000]  或者有一些特別的服侍
[00:19:49.000 --> 00:19:51.000]  我就會預備出來
[00:19:51.000 --> 00:19:52.000]  如果我當時
[00:19:52.000 --> 00:19:53.000]  我也帶了一個團契
[00:19:53.000 --> 00:19:55.000]  帶了一個青少年的團契
[00:19:55.000 --> 00:19:57.000]  我做導師的時候
[00:19:57.000 --> 00:20:00.000]  我盡量在我要履行導師職責的期間
[00:20:00.000 --> 00:20:03.000]  我不會輕易來到缺席
[00:20:03.000 --> 00:20:05.000]  除非真的病了沒有辦法
[00:20:05.000 --> 00:20:06.000]  但我不會輕易去
[00:20:06.000 --> 00:20:08.000]  甚至乎請假去旅行
[00:20:08.000 --> 00:20:12.000]  我寧願等導師的任期
[00:20:12.000 --> 00:20:15.000]  完或者怎樣才再安排
[00:20:15.000 --> 00:20:17.000]  對我來說
[00:20:17.000 --> 00:20:20.000]  是因為我覺得神對我很重要
[00:20:20.000 --> 00:20:22.000]  神的事很重要
[00:20:22.000 --> 00:20:24.000]  所以我願意將一些
[00:20:24.000 --> 00:20:26.000]  生活其他的東西
[00:20:26.000 --> 00:20:28.000]  重新擺位
[00:20:28.000 --> 00:20:30.000]  所以往後大學畢業之後
[00:20:30.000 --> 00:20:32.000]  無論找工作、生活
[00:20:32.000 --> 00:20:34.000]  我都希望
[00:20:34.000 --> 00:20:36.000]  按著上帝的心意
[00:20:36.000 --> 00:20:37.000]  當時大學出來找工作
[00:20:37.000 --> 00:20:38.000]  我跟神說
[00:20:38.000 --> 00:20:39.000]  我找這個工作
[00:20:39.000 --> 00:20:41.000]  星期六下午和星期日
[00:20:41.000 --> 00:20:43.000]  一定不可以上班
[00:20:43.000 --> 00:20:44.000]  因為我要侍奉
[00:20:44.000 --> 00:20:46.000]  我要去敬拜神
[00:20:46.000 --> 00:20:47.000]  結果神很恩待我
[00:20:47.000 --> 00:20:50.000]  也讓我找到一份這樣的工作
[00:20:50.000 --> 00:20:51.000]  弟兄姊妹
[00:20:51.000 --> 00:20:53.000]  今天對你來說
[00:20:53.000 --> 00:20:55.000]  什麼是最重要的呢?
[00:20:55.000 --> 00:20:57.000]  你現在苦苦追求的
[00:20:57.000 --> 00:21:00.000]  又是什麼呢?
[00:21:00.000 --> 00:21:01.000]  如果你的人生
[00:21:01.000 --> 00:21:04.000]  只剩下一年的時間
[00:21:04.000 --> 00:21:05.000]  你會怎樣排列
[00:21:05.000 --> 00:21:09.000]  以下這些項目呢?
[00:21:09.000 --> 00:21:10.000]  如果我們這樣看
[00:21:10.000 --> 00:21:12.000]  這些都不是不好的
[00:21:12.000 --> 00:21:14.000]  都是好的東西
[00:21:14.000 --> 00:21:15.000]  不過
[00:21:15.000 --> 00:21:18.000]  在這些當中
[00:21:18.000 --> 00:21:24.000]  你會怎樣排列優先次序?
[00:21:24.000 --> 00:21:25.000]  很多時候
[00:21:25.000 --> 00:21:26.000]  我們基督徒
[00:21:26.000 --> 00:21:27.000]  被人問這個問題的時候
[00:21:27.000 --> 00:21:28.000]  我們很自然地說
[00:21:28.000 --> 00:21:30.000]  我當然是放上帝
[00:21:30.000 --> 00:21:32.000]  信仰是第一位
[00:21:32.000 --> 00:21:33.000]  但我發覺
[00:21:33.000 --> 00:21:34.000]  其實很多時候
[00:21:34.000 --> 00:21:35.000]  我們都不能夠
[00:21:35.000 --> 00:21:36.000]  "Walk the talk"
[00:21:36.000 --> 00:21:38.000]  我們只有"講"字
[00:21:38.000 --> 00:21:39.000]  我們活不出
[00:21:39.000 --> 00:21:42.000]  我們真的以上帝為首位
[00:21:42.000 --> 00:21:44.000]  這個其實我們很多基督徒
[00:21:44.000 --> 00:21:45.000]  我們應該在神面前
[00:21:45.000 --> 00:21:47.000]  來反省
[00:21:47.000 --> 00:21:52.000]  甚至認罪悔改
[00:21:52.000 --> 00:21:53.000]  第三就是
[00:21:53.000 --> 00:21:55.000]  有沒有轉化性的改變呢?
[00:21:55.000 --> 00:21:56.000]  剛才我們說
[00:21:56.000 --> 00:21:57.000]  那婦人
[00:21:57.000 --> 00:21:58.000]  她信了之後
[00:21:58.000 --> 00:21:59.000]  她都不怕
[00:21:59.000 --> 00:22:02.000]  再將自己不好的
[00:22:02.000 --> 00:22:03.000]  不光彩的東西
[00:22:03.000 --> 00:22:04.000]  表現出來
[00:22:04.000 --> 00:22:06.000]  她真的認真悔改
[00:22:06.000 --> 00:22:07.000]  因為她知道
[00:22:07.000 --> 00:22:10.000]  這個耶穌已經赦免她
[00:22:10.000 --> 00:22:11.000]  她在主裡面
[00:22:11.000 --> 00:22:12.000]  成為一個新造的人
[00:22:12.000 --> 00:22:16.000]  好像在哥林多後書那裡說
[00:22:16.000 --> 00:22:18.000]  如果我們有人在基督裡
[00:22:18.000 --> 00:22:20.000]  他就是一個新造的人
[00:22:20.000 --> 00:22:21.000]  舊事已經過去
[00:22:21.000 --> 00:22:24.000]  都變成新的
[00:22:24.000 --> 00:22:25.000]  我們信了主之後
[00:22:25.000 --> 00:22:28.000]  我們的生命有沒有改變呢?
[00:22:28.000 --> 00:22:30.000]  還是我們仍然堅持
[00:22:30.000 --> 00:22:31.000]  我都要救我
[00:22:31.000 --> 00:22:32.000]  我是這樣的
[00:22:32.000 --> 00:22:33.000]  不用變的
[00:22:33.000 --> 00:22:34.000]  依然顧我
[00:22:34.000 --> 00:22:35.000]  我只是拿了一張入場券
[00:22:35.000 --> 00:22:37.000]  永生的入場券就行了
[00:22:37.000 --> 00:22:38.000]  其餘那些
[00:22:38.000 --> 00:22:40.000]  神要我改的地方
[00:22:40.000 --> 00:22:42.000]  我都不願意
[00:22:42.000 --> 00:22:43.000]  還是我們願意
[00:22:43.000 --> 00:22:45.000]  好啦上帝
[00:22:45.000 --> 00:22:47.000]  我這些地方
[00:22:47.000 --> 00:22:49.000]  不合你心意的
[00:22:49.000 --> 00:22:51.000]  我就求你幫助我
[00:22:51.000 --> 00:22:54.000]  一點一點的來改變
[00:22:54.000 --> 00:22:55.000]  盼望我們的生命
[00:22:55.000 --> 00:22:58.000]  都有一個轉化性的改變
[00:22:58.000 --> 00:22:59.000]  第四
[00:22:59.000 --> 00:23:02.000]  一個對上帝充滿激情的人
[00:23:02.000 --> 00:23:08.000]  他都會樂於親近上帝
[00:23:08.000 --> 00:23:10.000]  好像那班撒瑪利亞人一樣
[00:23:10.000 --> 00:23:11.000]  他認識耶穌之後
[00:23:11.000 --> 00:23:15.000]  他要耶穌你和我們住下來
[00:23:15.000 --> 00:23:17.000]  很想聽他說多一點
[00:23:17.000 --> 00:23:19.000]  同樣一個愛神
[00:23:19.000 --> 00:23:20.000]  對神有激情的人
[00:23:20.000 --> 00:23:22.000]  他都很想常常
[00:23:22.000 --> 00:23:25.000]  來享受和神的同在
[00:23:25.000 --> 00:23:26.000]  除了每天讀經
[00:23:26.000 --> 00:23:28.000]  禱告、靈修等等
[00:23:28.000 --> 00:23:29.000]  他都很渴慕
[00:23:29.000 --> 00:23:32.000]  來到神的殿裡面去敬拜
[00:23:32.000 --> 00:23:35.000]  好像詩人在詩篇那裡
[00:23:35.000 --> 00:23:36.000]  他都這樣說
[00:23:36.000 --> 00:23:37.000]  我們一起讀
[00:23:37.000 --> 00:23:38.000]  神啊
[00:23:38.000 --> 00:23:40.000]  我的心渴慕你
[00:23:40.000 --> 00:23:42.000]  好像鹿渴慕溪水
[00:23:42.000 --> 00:23:44.000]  我的心渴想神
[00:23:44.000 --> 00:23:46.000]  就是永活的神
[00:23:46.000 --> 00:23:51.000]  我什麼時候可以來朝見神的面呢?
[00:23:51.000 --> 00:23:55.000]  有時候我問一些信徒
[00:23:55.000 --> 00:23:58.000]  有沒有恆常的靈修
[00:23:58.000 --> 00:24:00.000]  讀經祈禱
[00:24:00.000 --> 00:24:01.000]  很多都說很忙
[00:24:01.000 --> 00:24:02.000]  沒空
[00:24:02.000 --> 00:24:05.000]  有時候在車上看看
[00:24:05.000 --> 00:24:09.000]  似乎我們都沒有一個
[00:24:09.000 --> 00:24:12.000]  每天騰出一段時間
[00:24:12.000 --> 00:24:14.000]  我們好好來去敬拜神
[00:24:14.000 --> 00:24:16.000]  或者去讀神的話
[00:24:16.000 --> 00:24:18.000]  但是我們常常說忙
[00:24:18.000 --> 00:24:21.000]  其實我相信每個人都可以有忙的事
[00:24:21.000 --> 00:24:23.000]  要忙的話
[00:24:23.000 --> 00:24:26.000]  但是你的優先次序
[00:24:26.000 --> 00:24:28.000]  是很重要的
[00:24:28.000 --> 00:24:29.000]  我們說忙
[00:24:29.000 --> 00:24:31.000]  忙到沒時間看聖經
[00:24:31.000 --> 00:24:32.000]  沒時間禱告
[00:24:32.000 --> 00:24:34.000]  沒時間親近神
[00:24:34.000 --> 00:24:36.000]  但是我們上網
[00:24:36.000 --> 00:24:37.000]  玩遊戲機的時間
[00:24:37.000 --> 00:24:39.000]  永遠都有的
[00:24:39.000 --> 00:24:41.000]  其實這件事都很值得
[00:24:41.000 --> 00:24:43.000]  我們來思想
[00:24:43.000 --> 00:24:46.000]  我們有沒有被世俗很多的事影響了
[00:24:46.000 --> 00:24:47.000]  以致我們
[00:24:47.000 --> 00:24:49.000]  剛才Hansel帶我們去唱詩歌
[00:24:49.000 --> 00:24:52.000]  我們心裡面有沒有被主來作惶呢?
[00:24:52.000 --> 00:24:55.000]  都很值得我們來反思
[00:24:55.000 --> 00:24:57.000]  嘉南詩選的作者
[00:24:57.000 --> 00:24:58.000]  呂小敏姊妹
[00:24:58.000 --> 00:25:01.000]  她為什麼能夠寫出過千首
[00:25:01.000 --> 00:25:05.000]  賄藉人口和祝福無數華人教會的詩歌呢?
[00:25:05.000 --> 00:25:09.000]  是因為她常常去親近神
[00:25:09.000 --> 00:25:12.000]  她常常安靜來尋求神的面
[00:25:12.000 --> 00:25:15.000]  在她和主同在的時間裡面
[00:25:15.000 --> 00:25:18.000]  聖靈就不斷地來感動她
[00:25:18.000 --> 00:25:23.000]  寫出無數祝福我們的詩歌
[00:25:23.000 --> 00:25:26.000]  同樣上帝都可以在你和祂親近的時間
[00:25:26.000 --> 00:25:30.000]  來祝福你的生命
[00:25:30.000 --> 00:25:32.000]  第五
[00:25:32.000 --> 00:25:34.000]  一個對上帝充滿激情的人
[00:25:34.000 --> 00:25:36.000]  他都樂於侍奉上帝
[00:25:36.000 --> 00:25:37.000]  耶穌說
[00:25:37.000 --> 00:25:40.000]  我的食物就是遵行差我來者的旨意
[00:25:40.000 --> 00:25:44.000]  並且完成祂的工作
[00:25:44.000 --> 00:25:45.000]  我們不是只有口說
[00:25:45.000 --> 00:25:48.000]  我們要遵行神的工作
[00:25:48.000 --> 00:25:49.000]  那怎麼遵行呢?
[00:25:49.000 --> 00:25:51.000]  都要做出來
[00:25:51.000 --> 00:25:55.000]  都是透過侍奉來完成祂的工作
[00:25:55.000 --> 00:26:00.000]  一個願意來愛神的人
[00:26:00.000 --> 00:26:02.000]  他除了每個禮拜
[00:26:02.000 --> 00:26:05.000]  和大家一起集體來敬拜上帝之外
[00:26:05.000 --> 00:26:09.000]  他自己平時都是一個敬拜的生命
[00:26:09.000 --> 00:26:12.000]  而且他願意付出額外的時間
[00:26:12.000 --> 00:26:14.000]  來侍奉上帝
[00:26:14.000 --> 00:26:17.000]  參與侍奉
[00:26:17.000 --> 00:26:18.000]  而這個侍奉
[00:26:18.000 --> 00:26:20.000]  也不是我們那種隨隨便便
[00:26:20.000 --> 00:26:24.000]  以為我掛著一個崗位的名字就行了
[00:26:24.000 --> 00:26:27.000]  而是認認真真
[00:26:27.000 --> 00:26:28.000]  實實在在
[00:26:28.000 --> 00:26:30.000]  很謙卑地來侍奉
[00:26:30.000 --> 00:26:33.000]  不是自己喜歡怎樣就怎樣
[00:26:33.000 --> 00:26:38.000]  而是真的來按神的心意去侍奉
[00:26:38.000 --> 00:26:40.000]  宣道會已故的牧師
[00:26:40.000 --> 00:26:42.000]  藤錦輝牧師
[00:26:42.000 --> 00:26:44.000]  曾經有人問他
[00:26:44.000 --> 00:26:46.000]  「頭牧師你侍奉這麼忙」
[00:26:46.000 --> 00:26:50.000]  「你豈不是沒什麼時間休息呢?」
[00:26:50.000 --> 00:26:52.000]  頭牧師說
[00:26:52.000 --> 00:26:53.000]  「對我來說」
[00:26:53.000 --> 00:26:56.000]  「我侍奉就是休息」
[00:26:56.000 --> 00:26:57.000]  「在侍奉的時候」
[00:26:57.000 --> 00:27:00.000]  「我很享受和神的同在」
[00:27:00.000 --> 00:27:07.000]  「這是祂最得安息的時間」
[00:27:07.000 --> 00:27:08.000]  藤錦輝
[00:27:08.000 --> 00:27:11.000]  你是否願意來侍奉上帝呢?
[00:27:11.000 --> 00:27:15.000]  是用心按著上帝的心意來侍奉上帝
[00:27:15.000 --> 00:27:20.000]  不是按你的喜好來侍奉上帝
[00:27:20.000 --> 00:27:22.000]  第六就是
[00:27:22.000 --> 00:27:25.000]  一個對上帝充滿激情的人
[00:27:25.000 --> 00:27:29.000]  他很想向別人傳福音
[00:27:29.000 --> 00:27:32.000]  撒瑪利亞婦人一得到耶穌之後
[00:27:32.000 --> 00:27:36.000]  就急不及待地走回城裡告訴別人
[00:27:36.000 --> 00:27:39.000]  然後吸引了很多人來信耶穌
[00:27:39.000 --> 00:27:41.000]  你信耶穌之後
[00:27:41.000 --> 00:27:46.000]  你有沒有很熱切地
[00:27:46.000 --> 00:27:50.000]  一有機會就和別人分享你的信仰
[00:27:50.000 --> 00:27:53.000]  又或者你也會常常向神求
[00:27:53.000 --> 00:27:55.000]  「神啊!今天你讓我遇到一些人」
[00:27:55.000 --> 00:27:58.000]  「我可以和他們講福音」
[00:27:58.000 --> 00:28:00.000]  你有沒有呢?
[00:28:00.000 --> 00:28:02.000]  還是這麼久以來
[00:28:02.000 --> 00:28:06.000]  我都不知道多久沒有傳福音了
[00:28:06.000 --> 00:28:08.000]  去年傳恩堂的猜傳年會
[00:28:08.000 --> 00:28:10.000]  我們的主題就是
[00:28:10.000 --> 00:28:12.000]  用福音改變生命
[00:28:12.000 --> 00:28:14.000]  我覺得如果神的福音
[00:28:14.000 --> 00:28:16.000]  都沒有改變我們的生命
[00:28:16.000 --> 00:28:18.000]  我們不要說去到武雷宮那麼遠
[00:28:18.000 --> 00:28:21.000]  去做什麼偉大的猜傳
[00:28:21.000 --> 00:28:23.000]  我們連在自己腳下
[00:28:23.000 --> 00:28:26.000]  在身邊我們都做不到
[00:28:26.000 --> 00:28:28.000]  去年我鼓勵弟兄姊妹
[00:28:28.000 --> 00:28:30.000]  用一年的時間
[00:28:30.000 --> 00:28:33.000]  做一個很小的要求
[00:28:33.000 --> 00:28:35.000]  我覺得
[00:28:35.000 --> 00:28:37.000]  101 領人歸住
[00:28:37.000 --> 00:28:39.000]  你向一個人
[00:28:39.000 --> 00:28:41.000]  最少一個人
[00:28:41.000 --> 00:28:43.000]  我只是給你一個最低要求
[00:28:43.000 --> 00:28:45.000]  一個人你帶他和他傳福音
[00:28:45.000 --> 00:28:48.000]  信不信我不敢要求你一定要他信
[00:28:48.000 --> 00:28:50.000]  因為這是上帝的工作
[00:28:50.000 --> 00:28:51.000]  我想問問大家
[00:28:51.000 --> 00:28:53.000]  如果我去年這樣
[00:28:53.000 --> 00:28:55.000]  101 你向一個人傳福音
[00:28:55.000 --> 00:28:57.000]  這個難不難?
[00:28:57.000 --> 00:29:00.000]  如果覺得很難可以舉手嗎?
[00:29:00.000 --> 00:29:03.000]  不難的可以舉手嗎?
[00:29:03.000 --> 00:29:05.000]  什麼都不舉
[00:29:05.000 --> 00:29:06.000]  不知如何是好
[00:29:06.000 --> 00:29:09.000]  我上次去一個教會講道
[00:29:09.000 --> 00:29:10.000]  我都問他們
[00:29:10.000 --> 00:29:13.000]  難的只有一兩隻手
[00:29:13.000 --> 00:29:14.000]  很多都說不難的
[00:29:14.000 --> 00:29:16.000]  其實真的很低要求
[00:29:16.000 --> 00:29:19.000]  我想如果我和上帝說
[00:29:19.000 --> 00:29:20.000]  上帝可能說
[00:29:20.000 --> 00:29:21.000]  你給這麼低要求去傳恩
[00:29:21.000 --> 00:29:23.000]  你看不起我傳恩的人
[00:29:23.000 --> 00:29:25.000]  我都要認罪
[00:29:25.000 --> 00:29:28.000]  我不知道大家做了多少
[00:29:28.000 --> 00:29:30.000]  如果你說
[00:29:30.000 --> 00:29:32.000]  我去年好像真的沒有做過
[00:29:32.000 --> 00:29:34.000]  我多給你一個月時間
[00:29:34.000 --> 00:29:36.000]  趁我們這個月猜全月
[00:29:36.000 --> 00:29:37.000]  你還有機會
[00:29:37.000 --> 00:29:40.000]  求神為你預備一個福音對象
[00:29:40.000 --> 00:29:43.000]  當然你向多些人講就更好
[00:29:43.000 --> 00:29:46.000]  你和他分享福音
[00:29:46.000 --> 00:29:49.000]  耶穌對門徒說了這番說話
[00:29:49.000 --> 00:29:50.000]  你們不是說
[00:29:50.000 --> 00:29:53.000]  還有四個月才到收穫的時候嗎?
[00:29:53.000 --> 00:29:54.000]  我告訴你們
[00:29:54.000 --> 00:29:56.000]  你舉目向田觀看
[00:29:56.000 --> 00:29:57.000]  莊稼已經熟了
[00:29:57.000 --> 00:29:59.000]  可以收穫了
[00:29:59.000 --> 00:30:02.000]  通常農夫收穫的人
[00:30:02.000 --> 00:30:07.000]  他們要按照自然界的規律去收穫
[00:30:07.000 --> 00:30:10.000]  他們要等到一定時間才有收穫
[00:30:10.000 --> 00:30:12.000]  但耶穌提醒我們
[00:30:12.000 --> 00:30:14.000]  只要我們看周圍
[00:30:14.000 --> 00:30:18.000]  你看到熟齡的莊稼已經熟了
[00:30:18.000 --> 00:30:21.000]  今天我們在這個大時代裡
[00:30:21.000 --> 00:30:25.000]  香港過去發生了很多的事
[00:30:25.000 --> 00:30:27.000]  你看到其實很多人的心靈裡
[00:30:27.000 --> 00:30:29.000]  是人心惶惶
[00:30:29.000 --> 00:30:30.000]  恐慕平安
[00:30:30.000 --> 00:30:32.000]  甚至慌竄大亂
[00:30:32.000 --> 00:30:35.000]  很多人都需要一份真正的平安
[00:30:35.000 --> 00:30:37.000]  我們的平安不是一塊口罩
[00:30:37.000 --> 00:30:39.000]  不是一張搓手液
[00:30:39.000 --> 00:30:41.000]  我們真正的平安
[00:30:41.000 --> 00:30:43.000]  是在耶穌基督裡
[00:30:43.000 --> 00:30:45.000]  但願神都差遣我們
[00:30:45.000 --> 00:30:47.000]  我們都願意被神差遣
[00:30:47.000 --> 00:30:50.000]  為祂來收莊稼
[00:30:50.000 --> 00:30:51.000]  最後
[00:30:51.000 --> 00:30:53.000]  我也想我們自己也來問自己
[00:30:53.000 --> 00:30:57.000]  我的生命處於什麼樣的光景呢?
[00:30:57.000 --> 00:31:00.000]  富蘭克林曾經說過一句這樣的說話
[00:31:00.000 --> 00:31:03.000]  他說大部分人在25歲已經死亡
[00:31:03.000 --> 00:31:06.000]  直到70歲才埋葬
[00:31:06.000 --> 00:31:07.000]  就要問
[00:31:07.000 --> 00:31:09.000]  在這個25歲到75歲之間
[00:31:09.000 --> 00:31:12.000]  到底他是怎樣過活的呢?
[00:31:12.000 --> 00:31:14.000]  可能他過的是一種
[00:31:14.000 --> 00:31:19.000]  只有生活而沒有生命的人生
[00:31:19.000 --> 00:31:22.000]  我們又是怎樣呢?
[00:31:22.000 --> 00:31:25.000]  我們是不是那條鹹魚呢?
[00:31:25.000 --> 00:31:28.000]  我們是不是一個行屍走肉
[00:31:28.000 --> 00:31:29.000]  沒有使命
[00:31:29.000 --> 00:31:31.000]  過著一個行屍走肉
[00:31:31.000 --> 00:31:33.000]  沒有使命的人生
[00:31:33.000 --> 00:31:35.000]  還是我們仍然是一個
[00:31:35.000 --> 00:31:40.000]  充滿對上帝激情的門徒呢?
[00:31:40.000 --> 00:31:43.000]  這句說話是我自己寫的
[00:31:43.000 --> 00:31:44.000]  不是出自哪裡
[00:31:44.000 --> 00:31:45.000]  我自己覺得
[00:31:45.000 --> 00:31:48.000]  如果我們沒有對上帝激情的愛
[00:31:48.000 --> 00:31:51.000]  我們什麼偉大的宣教意象
[00:31:51.000 --> 00:31:53.000]  都是空談
[00:31:53.000 --> 00:31:54.000]  我們傳音堂說
[00:31:54.000 --> 00:31:57.000]  我們的開始就是基於一份猜拳的意象
[00:31:57.000 --> 00:32:00.000]  我們很希望我們能夠同心合力
[00:32:00.000 --> 00:32:04.000]  就是要讓更多的人能夠認識福音
[00:32:04.000 --> 00:32:07.000]  但是如果我們每個人都變成一條鹹魚
[00:32:07.000 --> 00:32:10.000]  我們每個人都只是行屍走肉
[00:32:10.000 --> 00:32:12.000]  這樣每個禮拜回來
[00:32:12.000 --> 00:32:15.000]  完了就什麼都沒有的話
[00:32:15.000 --> 00:32:18.000]  就算我們有多大的意象
[00:32:18.000 --> 00:32:20.000]  我們要向猶太人傳福音
[00:32:20.000 --> 00:32:24.000]  我們要向不知道多少十億的穆斯林傳福音
[00:32:24.000 --> 00:32:26.000]  這些全部都是空想
[00:32:26.000 --> 00:32:27.000]  沒有可能
[00:32:27.000 --> 00:32:28.000]  我們在自己身邊
[00:32:28.000 --> 00:32:29.000]  我們的家庭
[00:32:29.000 --> 00:32:31.000]  我們的社區
[00:32:31.000 --> 00:32:33.000]  我們都未做到
[00:32:33.000 --> 00:32:34.000]  所以弟兄姊妹
[00:32:34.000 --> 00:32:38.000]  讓我們現在都有一段安靜的時間
[00:32:38.000 --> 00:32:42.000]  我們自己在神面前來反思
[00:32:42.000 --> 00:32:43.000]  認罪
[00:32:43.000 --> 00:32:48.000]  並且求神來點燃我們對神的激情
[00:32:48.000 --> 00:32:52.000]  以致我們的生命能夠被神更大的使用
[00:32:52.000 --> 00:32:53.000]  叫神來得逐榮耀
[00:32:53.000 --> 00:32:55.000]  我們同心低頭
[00:32:55.000 --> 00:32:56.000]  大家可以先安靜
[00:32:56.000 --> 00:32:59.000]  然後我會帶領大家一起祈禱
[00:33:12.000 --> 00:33:14.000]  親愛的主我們來到祢面前
[00:33:14.000 --> 00:33:17.000]  當我們來到祢面前再次思想
[00:33:17.000 --> 00:33:20.000]  祢昔日在十字架上
[00:33:20.000 --> 00:33:23.000]  為我們承受的這份大恩
[00:33:23.000 --> 00:33:26.000]  祢向我們彰顯的這份大愛的時候
[00:33:26.000 --> 00:33:28.000]  主讓我們知道
[00:33:28.000 --> 00:33:30.000]  就算我們窮一生
[00:33:30.000 --> 00:33:32.000]  其實我們都沒有辦法回報
[00:33:39.000 --> 00:33:42.000]  大神啊 多謝祢那麼愛我們
[00:33:42.000 --> 00:33:43.000]  我們這一班人
[00:33:43.000 --> 00:33:44.000]  真的一點都不配
[00:33:44.000 --> 00:33:46.000]  一點都不值得
[00:33:46.000 --> 00:33:48.000]  但祢竟然這樣來揀選我們
[00:33:48.000 --> 00:33:50.000]  這樣來愛我們
[00:33:50.000 --> 00:33:53.000]  主啊 倘若在過去的日子
[00:33:53.000 --> 00:33:56.000]  我們已經對祢的愛感到麻木
[00:33:56.000 --> 00:34:01.000]  甚至我們失去了對祢那份激情的愛的話
[00:34:01.000 --> 00:34:03.000]  主啊 求祢赦免我們
[00:34:03.000 --> 00:34:05.000]  主啊 今天我們祈求聖靈
[00:34:05.000 --> 00:34:10.000]  再一次點著我們心裡面對祢那團火
[00:34:10.000 --> 00:34:12.000]  以致我們今天在祢面前
[00:34:12.000 --> 00:34:13.000]  來勒戒
[00:34:13.000 --> 00:34:17.000]  神啊 我願意來打開我的生命
[00:34:17.000 --> 00:34:20.000]  再一次被祢來使用
[00:34:20.000 --> 00:34:21.000]  主啊 祢說過
[00:34:21.000 --> 00:34:22.000]  我們願意的時候
[00:34:22.000 --> 00:34:26.000]  祢要我們去做比祢更大的事
[00:34:26.000 --> 00:34:28.000]  今天 求祢就拆遣我們
[00:34:28.000 --> 00:34:31.000]  求祢讓我們領受從祢而來的這份愛
[00:34:31.000 --> 00:34:34.000]  也領受從祢而來的這份意象
[00:34:34.000 --> 00:34:36.000]  叫我們好像那個撒瑪利亞婦人
[00:34:36.000 --> 00:34:38.000]  那班撒瑪利亞人一樣
[00:34:38.000 --> 00:34:40.000]  我們真的去認識基督之後
[00:34:40.000 --> 00:34:43.000]  我們親自來到去見到祢
[00:34:43.000 --> 00:34:44.000]  認識祢之後
[00:34:44.000 --> 00:34:46.000]  我們就歡欣快樂的
[00:34:46.000 --> 00:34:47.000]  來到去走出去
[00:34:47.000 --> 00:34:49.000]  讓更多的人能夠
[00:34:49.000 --> 00:34:51.000]  因著我們的生命
[00:34:51.000 --> 00:34:53.000]  都能夠去認識耶穌基督
[00:34:53.000 --> 00:34:55.000]  叫神祢的名得著榮耀
[00:34:55.000 --> 00:34:57.000]  求祢就這樣去堅固我們
[00:34:57.000 --> 00:34:58.000]  鼓勵我們
[00:34:58.000 --> 00:34:59.000]  幫助我們
[00:34:59.000 --> 00:35:00.000]  大大的使用我們
[00:35:00.000 --> 00:35:02.000]  願祢的名
[00:35:02.000 --> 00:35:04.000]  從我們的生命當中
[00:35:04.000 --> 00:35:05.000]  來得著榮耀
[00:35:05.000 --> 00:35:07.000]  我們祈禱奉耶穌基督的名
[00:35:07.000 --> 00:35:08.000]  阿們
