
[00:00:00.000 --> 00:00:07.000]  好 今天我想就來分享一件事情 就是現在網路非常發達
[00:15:10.000 --> 00:15:12.000]  原來它講一件事
[00:15:12.000 --> 00:15:14.000]  是指著我們生命當中
[00:15:14.000 --> 00:15:16.000]  所有救贖的恩典
[00:15:16.000 --> 00:15:18.000]  我們生命當中所有的改變
[00:15:18.000 --> 00:15:20.000]  我們生命當中所有的更新
[00:15:20.000 --> 00:15:22.000]  我們生命當中所有的轉換
[00:15:22.000 --> 00:15:25.000]  我們生命當中所有脫去罪惡
[00:15:25.000 --> 00:15:27.000]  脫去壞的習慣
[00:15:27.000 --> 00:15:33.000]  我們生命當中所有得到
[00:15:33.000 --> 00:15:35.000]  一個改變一個更新的性格
[00:15:35.000 --> 00:15:37.000]  一個美好的生命
[00:15:37.000 --> 00:15:44.000]  我們生命當中都從聖經那裡來
[00:15:44.000 --> 00:15:45.000]  成熟 越來越成熟 越來越好
[00:15:45.000 --> 00:15:48.000]  所有救恩的部分都從這裡來
[00:15:48.000 --> 00:15:49.000]  所以按照這段經文
[00:15:49.000 --> 00:15:51.000]  其實它講一件事
[00:15:51.000 --> 00:15:53.000]  它說不管你說的是屬物質的
[00:15:53.000 --> 00:15:56.000]  不管你說的是屬靈界的
[00:15:56.000 --> 00:16:00.000]  這些全部從天父那裡來賞賜給我們
[00:16:00.000 --> 00:16:03.000]  我們都可以得到它
[00:16:03.000 --> 00:16:06.000]  神已經願意把這個禮物都給我們
[00:16:06.000 --> 00:16:10.000]  這是特別 它最後繼續來分享的時候
[00:16:10.000 --> 00:16:15.000]  它特別提到 它說
[00:16:15.000 --> 00:16:19.000]  這些功心從重光之父那裡降下來
[00:16:19.000 --> 00:16:21.000]  所以這可以從上頭來的
[00:16:21.000 --> 00:16:24.000]  上頭是指哪裡 重光之父
[00:16:24.000 --> 00:16:26.000]  所以聖經裡面提到重光之父
[00:16:26.000 --> 00:16:28.000]  這也很特別
[00:16:28.000 --> 00:16:30.000]  因為我們提到上帝是真光
[00:16:30.000 --> 00:16:32.000]  剛才在原文裡面
[00:16:32.000 --> 00:16:35.000]  真的這個光是用複數
[00:16:35.000 --> 00:16:37.000]  所以是重光之父
[00:16:37.000 --> 00:16:38.000]  很特別
[00:16:38.000 --> 00:16:40.000]  聖經常常有時候在那些中文
[00:16:40.000 --> 00:16:42.000]  有時候在複數裡面沒有翻譯出來
[00:16:42.000 --> 00:16:45.000]  但這裡它就把這個複數就翻譯出來了
[00:16:45.000 --> 00:16:47.000]  它提到重光
[00:16:47.000 --> 00:16:48.000]  我在講重光的時候
[00:16:48.000 --> 00:16:49.000]  我在去思考
[00:16:49.000 --> 00:16:53.000]  在去查考聖經的一些字典的時候
[00:16:53.000 --> 00:16:57.000]  就發現光其實這個字有好幾種的意思
[00:16:57.000 --> 00:16:59.000]  我在想說重光就代表
[00:16:59.000 --> 00:17:00.000]  不管它是哪一個意思
[00:17:00.000 --> 00:17:02.000]  以前我們研讀聖經
[00:17:02.000 --> 00:17:04.000]  我們會找到一個比較準確的意思
[00:17:04.000 --> 00:17:06.000]  來運用在這段經文裡面
[00:17:06.000 --> 00:17:08.000]  但是既然它是重光
[00:17:08.000 --> 00:17:10.000]  所以不管它是哪一個意思
[00:17:10.000 --> 00:17:14.000]  都是上帝所擁有的
[00:17:14.000 --> 00:17:17.000]  所以我就看見它有什麼意思呢
[00:17:17.000 --> 00:17:19.000]  它說這個可以是物質界的光
[00:17:19.000 --> 00:17:22.000]  這個光可以指的是超自然界的光
[00:17:22.000 --> 00:17:25.000]  這個光可以屬神的範疇
[00:17:25.000 --> 00:17:28.000]  這個光可以是人類心理的啟蒙
[00:17:28.000 --> 00:17:32.000]  這個光可以是有光照的人
[00:17:32.000 --> 00:17:34.000]  或是帶著這種光照的人
[00:17:34.000 --> 00:17:36.000]  都可以用這個光這個字
[00:17:36.000 --> 00:17:41.000]  或者說這個光是屬於被屬天的光照亮或充滿的人
[00:17:41.000 --> 00:17:44.000]  不管是哪一個字義
[00:17:44.000 --> 00:17:46.000]  但是其實它說重光處
[00:17:46.000 --> 00:17:50.000]  所有的都可以從這個父親賞賜給我們
[00:17:50.000 --> 00:17:53.000]  所以今天我們在分享的這一段經文裡面
[00:17:53.000 --> 00:17:55.000]  主要幫助我們來想一件事情
[00:17:55.000 --> 00:17:58.000]  就是原來所有美好的禮物
[00:17:58.000 --> 00:18:02.000]  都從天上這位父親來
[00:18:02.000 --> 00:18:04.000]  勾從他來
[00:18:04.000 --> 00:18:08.000]  這才是我們願意來持續信仰的一個很重要的原因
[00:18:08.000 --> 00:18:11.000]  原來所有勾從他來
[00:18:11.000 --> 00:18:13.000]  雖然有人對你很好
[00:18:13.000 --> 00:18:15.000]  雖然那個人也對你不錯
[00:18:15.000 --> 00:18:17.000]  雖然他常常照顧我們
[00:18:17.000 --> 00:18:18.000]  但是我們謝謝他
[00:18:18.000 --> 00:18:21.000]  但是我們也真的很明白一件事
[00:18:21.000 --> 00:18:22.000]  如果沒有上帝
[00:18:22.000 --> 00:18:26.000]  很多的恩典領不到你我的生命當中
[00:18:26.000 --> 00:18:28.000]  我們需要這位上帝的恩典
[00:18:28.000 --> 00:18:31.000]  我們需要這位上帝是很真實的
[00:18:31.000 --> 00:18:33.000]  在我們生命當中回應我們
[00:18:33.000 --> 00:18:37.000]  所以其實我們感恩除了地上的人以外
[00:18:37.000 --> 00:18:40.000]  其實我們要感恩這位天上的父親
[00:18:40.000 --> 00:18:44.000]  他真的是很愛我們的一位父親
[00:18:44.000 --> 00:18:46.000]  在這段經文裡面我們繼續來思考
[00:18:46.000 --> 00:18:49.000]  他在繼續講第二個部分就是
[00:18:49.000 --> 00:18:54.000]  在天父在祝福我們的世上是不會改變的
[00:18:54.000 --> 00:18:56.000]  在天父祝福我們
[00:18:56.000 --> 00:19:03.000]  但是這件事這個動作是不會改變的
[00:19:03.000 --> 00:19:05.000]  所以也顯明了一件事
[00:19:05.000 --> 00:19:10.000]  我們在上帝的作為當中是很重要的一群人
[00:19:10.000 --> 00:19:12.000]  因為神很愛我們
[00:19:12.000 --> 00:19:15.000]  而且因為我們常常領受祂的祝福
[00:19:15.000 --> 00:19:19.000]  所以這段經文是怎麼說呢
[00:19:19.000 --> 00:19:23.000]  在他並沒有改變也沒有轉動而已
[00:19:23.000 --> 00:19:27.000]  在天父那裡沒有改變也沒有轉動而已
[00:19:27.000 --> 00:19:30.000]  聖經裡面在描述這樣一個字眼的時候
[00:19:30.000 --> 00:19:32.000]  那也很特別
[00:19:32.000 --> 00:19:37.000]  因為這個改變跟這個轉動
[00:19:37.000 --> 00:19:39.000]  這個字眼都是很特別的
[00:19:39.000 --> 00:19:40.000]  很特別的字眼
[00:19:40.000 --> 00:19:43.000]  但是在這個字眼特別的字眼裡面
[00:19:43.000 --> 00:19:46.000]  其實我在想說其實他就應該就是
[00:19:46.000 --> 00:19:47.000]  就一句話就好
[00:19:47.000 --> 00:19:49.000]  但是他為什麼要特別來強調呢
[00:19:49.000 --> 00:19:52.000]  而且這個改變很特別
[00:19:52.000 --> 00:19:54.000]  就是幫助我們去明白
[00:19:54.000 --> 00:19:58.000]  原來上帝在他的性情裡面
[00:19:58.000 --> 00:19:59.000]  他不會改變
[00:19:59.000 --> 00:20:03.000]  而這個不會改變延續到你我的生命當中
[00:20:03.000 --> 00:20:05.000]  所以在我們這樣一個事實當中
[00:20:05.000 --> 00:20:08.000]  我們就看見我們需要來回應
[00:20:08.000 --> 00:20:09.000]  讓我們可以明白
[00:20:09.000 --> 00:20:12.000]  原來我們在每一個人的生活裡面
[00:20:12.000 --> 00:20:16.000]  我們可以領受天父的祝福
[00:20:16.000 --> 00:20:19.000]  無論你變成誰
[00:20:19.000 --> 00:20:22.000]  無論我們遭遇到什麼樣的光景
[00:20:22.000 --> 00:20:25.000]  無論我們生命當中有什麼樣的問題
[00:20:25.000 --> 00:20:29.000]  上帝都不改變了
[00:20:29.000 --> 00:20:33.000]  要把他天上的禮物賞賜給你我
[00:20:33.000 --> 00:20:37.000]  而且字句裡面特別在描述的時候
[00:20:37.000 --> 00:20:39.000]  他特別強調
[00:20:39.000 --> 00:20:40.000]  他強調什麼呢
[00:20:40.000 --> 00:20:43.000]  他那個沒有轉動的引額
[00:20:43.000 --> 00:20:46.000]  那沒有轉動的引額其實在講什麼事呢
[00:20:46.000 --> 00:20:49.000]  他在講原來那個轉動
[00:20:49.000 --> 00:20:52.000]  它是一個形容詞形容那個引額
[00:20:52.000 --> 00:20:55.000]  那我想為什麼要形容那個引子呢
[00:20:55.000 --> 00:20:59.000]  原來他提到天父是光
[00:20:59.000 --> 00:21:00.000]  當天父照下來的時候
[00:21:00.000 --> 00:21:02.000]  如果我們的日常經驗裡面
[00:21:02.000 --> 00:21:04.000]  如果你明白有日晷或不用
[00:21:04.000 --> 00:21:06.000]  你就走在太陽光底下
[00:21:06.000 --> 00:21:11.000]  每一時每一刻你的引子都會改變
[00:21:11.000 --> 00:21:15.000]  每一時每一刻我們的引子都會改變
[00:21:15.000 --> 00:21:17.000]  剛我們在光底下的時候
[00:21:17.000 --> 00:21:20.000]  但聖經在描述說不會
[00:21:20.000 --> 00:21:23.000]  他說上帝這個光不會
[00:21:23.000 --> 00:21:24.000]  他表明一件事
[00:21:24.000 --> 00:21:27.000]  就是無論我們怎麼變化
[00:21:27.000 --> 00:21:30.000]  我們的舉止作為是如何
[00:21:30.000 --> 00:21:32.000]  上帝都不改變
[00:21:32.000 --> 00:21:35.000]  而這不改變就帶來他極大的祝福
[00:21:35.000 --> 00:21:38.000]  引到你我的生命裡面
[00:21:38.000 --> 00:21:41.000]  也就是我們可以成為像歷史當中
[00:21:41.000 --> 00:21:44.000]  上帝所使用那些人物一樣
[00:21:44.000 --> 00:21:47.000]  我們可以不斷的來經歷他的作為
[00:21:47.000 --> 00:21:50.000]  當他對那一個人做這樣的事的時候
[00:21:50.000 --> 00:21:54.000]  在我們生命當中我們就可以回應
[00:21:54.000 --> 00:21:59.000]  當亞伯懂得來向神獻祭
[00:21:59.000 --> 00:22:03.000]  當你的獻祭就成為神所願的一個機遇
[00:22:03.000 --> 00:22:06.000]  當以若願意來跟神同行
[00:22:06.000 --> 00:22:10.000]  你也可以選擇來跟神同行
[00:22:10.000 --> 00:22:13.000]  當諾亞懂得敬畏上帝
[00:22:13.000 --> 00:22:16.000]  他明白上帝願意叫他人來製造方舟
[00:22:16.000 --> 00:22:18.000]  來解救所有人
[00:22:18.000 --> 00:22:20.000]  他雖然別人都恥笑他
[00:22:20.000 --> 00:22:22.000]  都不贊同他
[00:22:22.000 --> 00:22:24.000]  但是他仍然願意說
[00:22:24.000 --> 00:22:27.000]  上帝是你所說的我就去行
[00:22:27.000 --> 00:22:31.000]  這些都可以成為我們生命當中的力量跟準則
[00:22:31.000 --> 00:22:33.000]  因為上帝永遠不會改變
[00:22:33.000 --> 00:22:35.000]  上帝把他最大的祝福
[00:22:35.000 --> 00:22:38.000]  就引到你我的生命裡頭
[00:22:38.000 --> 00:22:40.000]  所以其實在我們生命當中
[00:22:40.000 --> 00:22:42.000]  我們需要回憶一件事
[00:22:42.000 --> 00:22:48.000]  第一個我們明白原來所有的禮物都從哪裡來
[00:22:48.000 --> 00:22:52.000]  第二個原來神持續不斷要祝福你我
[00:22:52.000 --> 00:22:55.000]  無論你在哪一個環節跟哪一個情境底下
[00:22:55.000 --> 00:22:58.000]  可是常常我們碰到的不是這樣子
[00:22:58.000 --> 00:23:00.000]  常常我們想的也不是這樣子
[00:23:00.000 --> 00:23:04.000]  我們總覺得神祝福那些做得比較好的人
[00:23:04.000 --> 00:23:07.000]  我們也總覺得神祝福那些
[00:23:07.000 --> 00:23:11.000]  懂得在他心意當中的人
[00:23:11.000 --> 00:23:14.000]  但是其實神在聖經裡面讓我們看見
[00:23:14.000 --> 00:23:18.000]  神不會改變祝福我們的這件事
[00:23:18.000 --> 00:23:21.000]  我們每一天都可以經歷祝福裡面
[00:23:21.000 --> 00:23:24.000]  所以我想我們今天要來有一個行動
[00:23:24.000 --> 00:23:28.000]  來幫助我們大家一起來領受上帝的祝福
[00:23:28.000 --> 00:23:29.000]  而上帝的祝福裡面
[00:23:29.000 --> 00:23:33.000]  一起可以透過教會這個群體來運作
[00:23:33.000 --> 00:23:36.000]  所以教會是神所預備的一個群體
[00:23:36.000 --> 00:23:38.000]  我們說教會是神的家
[00:23:38.000 --> 00:23:40.000]  說我們是一家人
[00:23:40.000 --> 00:23:42.000]  所以請你看看隔壁的
[00:23:42.000 --> 00:23:50.000]  跟他說我們真的是一家人
[00:23:50.000 --> 00:23:56.000]  無論如何我看見不管時代怎麼變
[00:23:56.000 --> 00:23:59.000]  舊一年的時候還是大家要團圓在一起
[00:23:59.000 --> 00:24:03.000]  所以我也看見遠從上海有一個人回來了
[00:24:03.000 --> 00:24:06.000]  所以我們就知道大家會在一起
[00:24:06.000 --> 00:24:09.000]  所以我想在教會裡面這個屬於大家庭裡面
[00:24:09.000 --> 00:24:11.000]  我們在一起是做什麼?
[00:24:11.000 --> 00:24:14.000]  聊天、說話、吃飯,吃飯很重要
[00:24:14.000 --> 00:24:15.000]  但是是這樣嗎?
[00:24:15.000 --> 00:24:17.000]  我想在屬於一個家庭裡面
[00:24:17.000 --> 00:24:19.000]  最重要的是一件事
[00:24:19.000 --> 00:24:22.000]  就是我們可以彼此祝福
[00:24:22.000 --> 00:24:25.000]  把上帝給你的也給別人
[00:24:25.000 --> 00:24:28.000]  把上帝祝福你的也祝福別人
[00:24:28.000 --> 00:24:31.000]  讓我們成為一個在新春的時候
[00:24:31.000 --> 00:24:33.000]  團結在一起、團圓在一起
[00:24:33.000 --> 00:24:38.000]  是為了來領受神給我們彼此的祝福
[00:24:38.000 --> 00:24:41.000]  所以等一下我們要有一個行動
[00:24:41.000 --> 00:24:43.000]  這行動就很簡單
[00:24:43.000 --> 00:24:45.000]  就是我們要開始學習
[00:24:45.000 --> 00:24:49.000]  很特別請你來祝福我們的弟兄姊妹
[00:24:49.000 --> 00:24:52.000]  怎麼祝福法呢?其實很簡單
[00:24:52.000 --> 00:24:58.000]  我想我們就是有一點還是交通規則好了
[00:24:58.000 --> 00:25:02.000]  弟兄祝福弟兄 姊妹祝福姊妹
[00:25:02.000 --> 00:25:06.000]  所以等一下我們會在一起來敬拜的時候
[00:25:06.000 --> 00:25:08.000]  我們開始的時候我就請弟兄姊妹
[00:25:08.000 --> 00:25:10.000]  請來祝福對方
[00:25:10.000 --> 00:25:13.000]  請祝福對方若是姊妹若是彼此
[00:25:13.000 --> 00:25:15.000]  你可以擁抱你可以握手
[00:25:15.000 --> 00:25:19.000]  眼睛看著他的眼睛來學習祝福他一下
[00:25:19.000 --> 00:25:21.000]  不是為他禱告而已
[00:25:21.000 --> 00:25:25.000]  而是你真的願意把你神所領受的一些祝福
[00:25:25.000 --> 00:25:27.000]  來祝福他
[00:25:27.000 --> 00:25:29.000]  讓他在新春的時候
[00:25:29.000 --> 00:25:32.000]  在彼此團圓聚集的時候
[00:25:32.000 --> 00:25:34.000]  成為一個家庭的時候
[00:25:34.000 --> 00:25:36.000]  我們可以領受從天上來的祝福
[00:25:36.000 --> 00:25:41.000]  那我深深的相信這是從上帝那裡來的
[00:25:41.000 --> 00:25:45.000]  當我們一個真心的願意來祝福我們弟兄姊妹的時候
[00:25:45.000 --> 00:25:47.000]  神會透過你的口
[00:25:47.000 --> 00:25:50.000]  成為你弟兄姊妹的一個很大的幫助
[00:25:50.000 --> 00:25:52.000]  我相信他在這一年當中
[00:25:52.000 --> 00:25:54.000]  會想到你睡前所說的話
[00:25:54.000 --> 00:25:56.000]  他就永遠記得
[00:25:56.000 --> 00:25:58.000]  而且在這一個日子當中
[00:25:58.000 --> 00:26:03.000]  他會明白上帝透過你成為他的祝福
