
[00:00:00.000 --> 00:00:03.080]  今日的題目叫做「真係好消息」
[00:14:59.680 --> 00:15:00.680]  並且在客觀環境裡面
[00:15:00.680 --> 00:15:01.680]  都可以扭轉乾坤
[00:15:01.680 --> 00:15:06.680]  如果各位曾經看過一個壽難曲
[00:15:07.680 --> 00:15:09.680]  在早很多年
[00:15:09.680 --> 00:15:10.680]  十年
[00:15:10.680 --> 00:15:13.680]  差不多八年
[00:15:13.680 --> 00:15:15.680]  八年的這套戲
[00:15:15.680 --> 00:15:16.680]  壽難曲
[00:15:16.680 --> 00:15:19.680]  有一個最觸動我的就是
[00:15:19.680 --> 00:15:21.680]  當戲中的主角
[00:15:21.680 --> 00:15:22.680]  那個耶穌
[00:15:22.680 --> 00:15:23.680]  背著一個沉重的十字架
[00:15:23.680 --> 00:15:25.680]  跪下的時候
[00:15:25.680 --> 00:15:27.680]  有些婦女走來給他水喝
[00:15:27.680 --> 00:15:30.680]  他講了一句話
[00:15:30.680 --> 00:15:32.680]  大概意思就是這樣
[00:15:32.680 --> 00:15:36.680]  萬物的復興
[00:15:37.680 --> 00:15:38.680]  要開始了
[00:15:38.680 --> 00:15:44.680]  萬物的復興
[00:15:44.680 --> 00:15:46.680]  要開始了
[00:15:46.680 --> 00:15:48.680]  原來就是耶穌的痛苦
[00:15:48.680 --> 00:15:49.680]  耶穌的受死
[00:15:49.680 --> 00:15:51.680]  就要將萬物重新的復興
[00:15:51.680 --> 00:15:53.680]  那個是一個high touch
[00:15:53.680 --> 00:15:55.680]  是一種人類歷史裡面
[00:15:55.680 --> 00:15:57.680]  遇見上帝一個最高的高峰
[00:15:57.680 --> 00:15:59.680]  他出世是一個起點
[00:15:59.680 --> 00:16:01.680]  他受死是一個高峰
[00:16:01.680 --> 00:16:02.680]  但他還有一個更高的高峰
[00:16:02.680 --> 00:16:03.680]  就是他再回來
[00:16:03.680 --> 00:16:06.680]  將所有基督徒帶回上去
[00:16:08.680 --> 00:16:11.680]  天使就要帶出這個盼望
[00:16:11.680 --> 00:16:15.680]  還有就是他帶給我們平安
[00:16:15.680 --> 00:16:16.680]  在十四節
[00:16:16.680 --> 00:16:19.680]  在至高之處榮耀歸於神
[00:16:19.680 --> 00:16:22.680]  在地上平安歸於他所喜悅的人
[00:16:22.680 --> 00:16:24.680]  歸於他所喜悅的人
[00:16:24.680 --> 00:16:26.680]  是一個希伯來的成語
[00:16:26.680 --> 00:16:27.680]  他的意思就是說
[00:16:27.680 --> 00:16:29.680]  神美意的對象
[00:16:29.680 --> 00:16:30.680]  只要每一個人
[00:16:30.680 --> 00:16:31.680]  他接受耶穌
[00:16:31.680 --> 00:16:32.680]  接受上帝
[00:16:32.680 --> 00:16:33.680]  這個美意
[00:16:33.680 --> 00:16:34.680]  他就有份
[00:16:34.680 --> 00:16:35.680]  就擁有這個平安
[00:16:35.680 --> 00:16:37.680]  所以耶穌說
[00:16:37.680 --> 00:16:39.680]  我將我的平安留下給你們
[00:16:39.680 --> 00:16:40.680]  給誰呢
[00:16:40.680 --> 00:16:42.680]  就是給每一個願意接受的人
[00:16:42.680 --> 00:16:44.680]  現在的世代很需要平安
[00:16:44.680 --> 00:16:45.680]  一聽到末日的時候
[00:16:45.680 --> 00:16:46.680]  很害怕
[00:16:46.680 --> 00:16:47.680]  很害怕
[00:16:47.680 --> 00:16:49.680]  因為他心裡面沒有平安
[00:16:49.680 --> 00:16:50.680]  有些東西是把握不到
[00:16:50.680 --> 00:16:53.680]  所以我們需要裡面內心至深的平安
[00:16:53.680 --> 00:16:55.680]  你的平安不是建基於銀行存摺
[00:16:55.680 --> 00:16:56.680]  有一個字
[00:16:56.680 --> 00:16:57.680]  然後後面有很多個洞
[00:16:57.680 --> 00:17:00.680]  不是打開你的夾萬
[00:17:00.680 --> 00:17:01.680]  你的保險庫的時候
[00:17:01.680 --> 00:17:02.680]  裡面藏著很多金
[00:17:03.680 --> 00:17:06.680]  那些程度上給我們有安全感
[00:17:06.680 --> 00:17:09.680]  但絕對不是永恆
[00:17:09.680 --> 00:17:12.680]  也沒有絕對的保障
[00:17:12.680 --> 00:17:16.680]  天地之間有主宰的話
[00:17:16.680 --> 00:17:21.680]  唯有被上天這個主宰保護我們
[00:17:21.680 --> 00:17:22.680]  與我們同在
[00:17:22.680 --> 00:17:23.680]  才是最徹底
[00:17:23.680 --> 00:17:25.680]  最永恆的保障
[00:17:25.680 --> 00:17:26.680]  平安就在那裡
[00:17:26.680 --> 00:17:27.680]  就是上天
[00:17:27.680 --> 00:17:28.680]  我們的上帝
[00:17:28.680 --> 00:17:30.680]  他給每一個人都有這個平安
[00:17:30.680 --> 00:17:31.680]  有一個平安的心境
[00:17:31.680 --> 00:17:32.680]  有一個平安的盼望
[00:17:32.680 --> 00:17:34.680]  還有一個永遠的福樂
[00:17:34.680 --> 00:17:36.680]  是人人有份
[00:17:36.680 --> 00:17:38.680]  永不落空
[00:17:38.680 --> 00:17:39.680]  但是需要你去接受
[00:17:39.680 --> 00:17:43.680]  所以天使報這個佳音
[00:17:43.680 --> 00:17:45.680]  是有一個絕大的喜訊
[00:17:45.680 --> 00:17:46.680]  是真正的好消息
[00:17:46.680 --> 00:17:48.680]  在前幾年
[00:17:48.680 --> 00:17:51.680]  我還沒有離開舊的那份工作
[00:17:51.680 --> 00:17:53.680]  就是做懲教署的司徒
[00:17:53.680 --> 00:17:54.680]  就是懲教署牧師
[00:17:54.680 --> 00:17:57.680]  有一次受了急召
[00:17:57.680 --> 00:17:58.680]  要去旅監
[00:17:58.680 --> 00:17:59.680]  我很少去旅監
[00:17:59.680 --> 00:18:01.680]  就去旅監探一個旅犯人
[00:18:03.680 --> 00:18:04.680]  他是一個新移民
[00:18:04.680 --> 00:18:09.680]  因為他同居的男朋友
[00:18:09.680 --> 00:18:10.680]  是黑社會份子
[00:18:10.680 --> 00:18:13.680]  因為他犯事
[00:18:13.680 --> 00:18:16.680]  牽連女朋友也被拘捕
[00:18:16.680 --> 00:18:17.680]  因為警方拘捕他
[00:18:17.680 --> 00:18:18.680]  因為有些事情
[00:18:18.680 --> 00:18:20.680]  他們互相都有做
[00:18:20.680 --> 00:18:22.680]  藉機
[00:18:22.680 --> 00:18:23.680]  藉他女朋友
[00:18:23.680 --> 00:18:25.680]  要他完全招曬
[00:18:25.680 --> 00:18:26.680]  類似這些方法
[00:18:26.680 --> 00:18:28.680]  因為這個緣故
[00:18:28.680 --> 00:18:29.680]  他情緒很低落
[00:18:29.680 --> 00:18:31.680]  陷入一種抑鬱裡面
[00:18:33.680 --> 00:18:34.680]  他男朋友就求我
[00:18:34.680 --> 00:18:36.680]  叫我去探望他這個女朋友
[00:18:36.680 --> 00:18:37.680]  我儘管去
[00:18:37.680 --> 00:18:38.680]  去到那時候
[00:18:38.680 --> 00:18:39.680]  看到他的情緒
[00:18:39.680 --> 00:18:40.680]  我很難過
[00:18:40.680 --> 00:18:43.680]  談不攏兩句
[00:18:43.680 --> 00:18:44.680]  坐在那裡不停地哭
[00:18:44.680 --> 00:18:45.680]  不停地哭
[00:18:45.680 --> 00:18:46.680]  哭了九個字
[00:18:46.680 --> 00:18:47.680]  第二次也是
[00:18:47.680 --> 00:18:48.680]  談不攏兩句
[00:18:48.680 --> 00:18:49.680]  不停地哭
[00:18:49.680 --> 00:18:50.680]  哭了半個小時
[00:18:50.680 --> 00:18:55.680]  所以我經常去到旅監裡面
[00:18:55.680 --> 00:18:56.680]  我陪他的時候
[00:18:56.680 --> 00:18:57.680]  我讓他哭
[00:18:57.680 --> 00:19:00.680]  幫他祈禱
[00:19:03.680 --> 00:19:04.680]  那幾天之後
[00:19:04.680 --> 00:19:05.680]  他跟我分享一個經歷
[00:19:05.680 --> 00:19:07.680]  他不相信耶穌
[00:19:07.680 --> 00:19:08.680]  他是一個佛教徒
[00:19:08.680 --> 00:19:10.680]  還是頗虔誠
[00:19:10.680 --> 00:19:11.680]  應該這樣說
[00:19:11.680 --> 00:19:12.680]  他是一個道教徒
[00:19:12.680 --> 00:19:14.680]  他說他每天都念
[00:19:14.680 --> 00:19:17.680]  金剛經念一百次
[00:19:17.680 --> 00:19:21.680]  我不知道是不是品神的聲音
[00:19:21.680 --> 00:19:23.680]  念金剛經念一百次
[00:19:23.680 --> 00:19:24.680]  因為他心裡很不安
[00:19:24.680 --> 00:19:25.680]  很沒有平安
[00:19:25.680 --> 00:19:27.680]  原來他還有一對媽女
[00:19:27.680 --> 00:19:28.680]  剛剛出世
[00:19:28.680 --> 00:19:29.680]  不夠一歲
[00:19:29.680 --> 00:19:30.680]  因為坐牢
[00:19:30.680 --> 00:19:32.680]  被政府接收了
[00:19:32.680 --> 00:19:34.680]  原來他哭的原因是這樣
[00:19:34.680 --> 00:19:38.680]  他說每天祈一百次金剛經
[00:19:38.680 --> 00:19:40.680]  念一百次也好
[00:19:40.680 --> 00:19:42.680]  心裡很煩很亂很煩
[00:19:42.680 --> 00:19:43.680]  很難過
[00:19:43.680 --> 00:19:44.680]  眼淚不停地流出來
[00:19:44.680 --> 00:19:47.680]  每次我幫他祈禱之後
[00:19:47.680 --> 00:19:48.680]  他好像好一點
[00:19:48.680 --> 00:19:49.680]  過不夠幾天
[00:19:49.680 --> 00:19:50.680]  又再哭過
[00:19:50.680 --> 00:19:51.680]  又再痛苦過
[00:19:51.680 --> 00:19:53.680]  直到有一次
[00:19:53.680 --> 00:19:55.680]  在旅監裡面
[00:19:55.680 --> 00:19:57.680]  有一些女犯信了耶穌之後
[00:19:57.680 --> 00:19:58.680]  在那裡唱詩歌
[00:19:59.680 --> 00:20:01.680]  然後詩歌很觸動他
[00:20:01.680 --> 00:20:07.680]  常聽說世界愛沒長久
[00:20:07.680 --> 00:20:09.680]  對不起,超噪音
[00:20:09.680 --> 00:20:15.680]  聽了之後他很舒服
[00:20:15.680 --> 00:20:16.680]  但同時在那裡哭
[00:20:16.680 --> 00:20:20.680]  然後那些女犯
[00:20:20.680 --> 00:20:21.680]  邀請他一起來唱
[00:20:21.680 --> 00:20:25.680]  因為他說他只是一個佛教徒
[00:20:25.680 --> 00:20:26.680]  不肯去唱
[00:20:26.680 --> 00:20:28.680]  那首歌真的很喜歡聽
[00:20:28.680 --> 00:20:29.680]  很想學
[00:20:29.680 --> 00:20:32.680]  於是他一起來學的時候
[00:20:32.680 --> 00:20:36.680]  一邊唱一邊哭
[00:20:36.680 --> 00:20:38.680]  但同時他感覺到
[00:20:38.680 --> 00:20:40.680]  有一種平安在裡面湧出來
[00:20:40.680 --> 00:20:42.680]  從未試過
[00:20:42.680 --> 00:20:44.680]  到我探望他的時候
[00:20:44.680 --> 00:20:45.680]  他跟我分享
[00:20:45.680 --> 00:20:46.680]  他說牧師
[00:20:46.680 --> 00:20:49.680]  我真的明白
[00:20:49.680 --> 00:20:50.680]  為什麼耶穌這麼真
[00:20:50.680 --> 00:20:51.680]  耶穌這麼厲害
[00:20:51.680 --> 00:20:54.680]  我每天念一百次金剛經
[00:20:54.680 --> 00:20:56.680]  我裡面仍然很煩躁很亂
[00:20:57.680 --> 00:20:59.680]  但這首詩歌一觸動我
[00:20:59.680 --> 00:21:00.680]  去唱詩歌的時候
[00:21:00.680 --> 00:21:03.680]  我裡面有一種很深的平安
[00:21:03.680 --> 00:21:04.680]  在裡面湧出來
[00:21:04.680 --> 00:21:06.680]  我雖然會哭
[00:21:06.680 --> 00:21:08.680]  但這種哭法是不同的
[00:21:08.680 --> 00:21:10.680]  我裡面有一種安慰
[00:21:10.680 --> 00:21:12.680]  我裡面有一種平靜
[00:21:12.680 --> 00:21:14.680]  從未試過的一種舒坦
[00:21:14.680 --> 00:21:17.680]  耶穌很真
[00:21:17.680 --> 00:21:18.680]  牧師,我想信耶穌
[00:21:18.680 --> 00:21:21.680]  於是我就去監獄裡面
[00:21:21.680 --> 00:21:23.680]  在懲教署裡面帶領我信耶穌
[00:21:25.680 --> 00:21:29.680]  他最近有再聯絡我
[00:21:29.680 --> 00:21:31.680]  我看到他胖了,漂亮了
[00:21:31.680 --> 00:21:33.680]  整個人都不同了
[00:21:33.680 --> 00:21:35.680]  我鼓勵他在信仰上要堅定
[00:21:35.680 --> 00:21:41.680]  我們的環境,我們的心靈
[00:21:41.680 --> 00:21:43.680]  上帝都會放下一些機遇
[00:21:43.680 --> 00:21:45.680]  讓我們去信耶穌
[00:21:45.680 --> 00:21:47.680]  我盼望你不要錯過
[00:21:47.680 --> 00:21:51.680]  對於人類有一個壞消息
[00:21:52.680 --> 00:21:56.680]  原來人是由上帝按照自己的形象做出來
[00:21:56.680 --> 00:21:59.680]  但因為人的驕傲和自我
[00:21:59.680 --> 00:22:01.680]  就背叛了上帝
[00:22:01.680 --> 00:22:02.680]  他不認得上帝之後
[00:22:02.680 --> 00:22:03.680]  他就走自己的路
[00:22:03.680 --> 00:22:06.680]  漸漸就是不知道誰是真神
[00:22:06.680 --> 00:22:08.680]  甚至去拜自己喜歡的神
[00:22:08.680 --> 00:22:11.680]  這是第一個壞消息
[00:22:11.680 --> 00:22:14.680]  和真神斷了關係
[00:22:14.680 --> 00:22:16.680]  第二個壞消息
[00:22:16.680 --> 00:22:18.680]  就是原來人犯了一個罪
[00:22:18.680 --> 00:22:19.680]  將來要付錢
[00:22:19.680 --> 00:22:21.680]  江湖代號
[00:22:21.680 --> 00:22:23.680]  在裡面走江湖的人
[00:22:23.680 --> 00:22:24.680]  很常有一個口頭禪
[00:22:24.680 --> 00:22:25.680]  就是出來走
[00:22:25.680 --> 00:22:27.680]  就遇到要還
[00:22:27.680 --> 00:22:31.680]  我們做的壞事就是
[00:22:31.680 --> 00:22:32.680]  無論你行為有錯
[00:22:32.680 --> 00:22:33.680]  裡面正吉基聚的
[00:22:33.680 --> 00:22:35.680]  在心裡面整天戳人家的公仔
[00:22:35.680 --> 00:22:36.680]  咒咒人那些
[00:22:36.680 --> 00:22:37.680]  要還債的
[00:22:37.680 --> 00:22:40.680]  要還債
[00:22:40.680 --> 00:22:41.680]  這個是壞消息
[00:22:41.680 --> 00:22:46.680]  但這次上帝有好消息
[00:22:46.680 --> 00:22:49.680]  好消息就是天使所說的好消息
[00:22:49.680 --> 00:22:52.680]  因著耶穌基督為人類的罪
[00:22:52.680 --> 00:22:54.680]  承擔了一切的罪債
[00:22:54.680 --> 00:22:55.680]  他為我們死了
[00:22:55.680 --> 00:22:56.680]  為我們還了
[00:22:56.680 --> 00:22:59.680]  只要每一個相信耶穌的人
[00:22:59.680 --> 00:23:01.680]  你的罪債一筆勾銷
[00:23:01.680 --> 00:23:02.680]  每個有份
[00:23:02.680 --> 00:23:03.680]  名不落空
[00:23:03.680 --> 00:23:04.680]  這個是好消息
[00:23:04.680 --> 00:23:08.680]  在委內瑞拉最近有一個消息
[00:23:08.680 --> 00:23:10.680]  就是總統查韋斯
[00:23:10.680 --> 00:23:11.680]  癌症復發
[00:23:11.680 --> 00:23:14.680]  為什麼我說這個人呢
[00:23:14.680 --> 00:23:16.680]  原來他之前是一個暴君
[00:23:18.680 --> 00:23:20.680]  後來他因為有絕症
[00:23:20.680 --> 00:23:21.680]  患絕症的時候
[00:23:21.680 --> 00:23:22.680]  信了耶穌
[00:23:22.680 --> 00:23:25.680]  整個人的生命扭轉了
[00:23:25.680 --> 00:23:28.680]  他態度改變之餘
[00:23:28.680 --> 00:23:30.680]  他還上上去感謝主
[00:23:30.680 --> 00:23:31.680]  Praise the Lord
[00:23:31.680 --> 00:23:33.680]  他讚美神
[00:23:33.680 --> 00:23:34.680]  他的生命
[00:23:34.680 --> 00:23:35.680]  因為絕症的緣故
[00:23:35.680 --> 00:23:36.680]  他真的碰到耶穌
[00:23:36.680 --> 00:23:37.680]  他的生命又扭轉了
[00:23:37.680 --> 00:23:39.680]  不再像以前那樣強悍的君人
[00:23:39.680 --> 00:23:40.680]  一個暴君那樣
[00:23:40.680 --> 00:23:42.680]  他的心是很溫柔
[00:23:42.680 --> 00:23:44.680]  上上感謝神
[00:23:44.680 --> 00:23:47.680]  最近他病發
[00:23:48.680 --> 00:23:50.680]  但同時很奇怪的就是
[00:23:50.680 --> 00:23:51.680]  在大選裏面
[00:23:51.680 --> 00:23:53.680]  他依然被選舉成為
[00:23:53.680 --> 00:23:56.680]  委內瑞拉的總統
[00:23:56.680 --> 00:23:58.680]  現在就看他能不能夠
[00:23:58.680 --> 00:23:59.680]  健康
[00:23:59.680 --> 00:24:01.680]  可以承受到離身
[00:24:01.680 --> 00:24:02.680]  即是去坐這個位
[00:24:02.680 --> 00:24:03.680]  雖然轉了出來
[00:24:03.680 --> 00:24:05.680]  但因為他癌症復發
[00:24:05.680 --> 00:24:06.680]  到底能不能夠就職呢
[00:24:06.680 --> 00:24:07.680]  我們拭目以待
[00:24:07.680 --> 00:24:09.680]  我應該為他祈禱
[00:24:09.680 --> 00:24:15.680]  今天一個好消息
[00:24:17.680 --> 00:24:18.680]  就是要告訴我們
[00:24:18.680 --> 00:24:22.680]  聖誕節是紀念耶穌基督的誕生
[00:24:22.680 --> 00:24:24.680]  而不是聖誕老人送禮物
[00:24:24.680 --> 00:24:26.680]  早期我們都會送禮物
[00:24:26.680 --> 00:24:28.680]  但送禮物背後的意義
[00:24:28.680 --> 00:24:30.680]  我們要認清楚
[00:24:30.680 --> 00:24:33.680]  為什麼耶穌基督要為人類而死
[00:24:33.680 --> 00:24:34.680]  要為人類而誕生
[00:24:34.680 --> 00:24:35.680]  為人類而死呢
[00:24:35.680 --> 00:24:39.680]  一個高高在上的上帝不做
[00:24:39.680 --> 00:24:41.680]  要自限成為一個BB
[00:24:41.680 --> 00:24:43.680]  還交在人的手裏那麼傻瓜呢
[00:24:43.680 --> 00:24:45.680]  你喜歡打他就行
[00:24:46.680 --> 00:24:47.680]  你怎樣教他都行
[00:24:47.680 --> 00:24:49.680]  在人的手裏
[00:24:49.680 --> 00:24:51.680]  被人掌管著一個BB
[00:24:51.680 --> 00:24:53.680]  一直把他養大
[00:24:53.680 --> 00:24:55.680]  到33歲還被人釘死
[00:24:55.680 --> 00:24:58.680]  為什麼那麼傻呢
[00:24:58.680 --> 00:25:00.680]  我請阿珍出來
[00:25:00.680 --> 00:25:02.680]  我們有一首回應詩歌
[00:25:02.680 --> 00:25:03.680]  今天講得會短一點
[00:25:03.680 --> 00:25:05.680]  最主要我想給各位思想一下
[00:25:05.680 --> 00:25:08.680]  聖誕節我們要紀念的
[00:25:08.680 --> 00:25:10.680]  不是聖誕老人
[00:25:10.680 --> 00:25:13.680]  是上天為我們預備了一個
[00:25:13.680 --> 00:25:15.680]  真是好消息的大禮物
[00:25:15.680 --> 00:25:17.680]  就是耶穌基督的誕生
[00:25:17.680 --> 00:25:19.680]  是為全人類
[00:25:19.680 --> 00:25:21.680]  每個人都有份
[00:25:21.680 --> 00:25:25.680]  不單止使我們不懼怕
[00:25:25.680 --> 00:25:28.680]  不單止讓我們有平安
[00:25:28.680 --> 00:25:31.680]  還可以赦免我們一切的罪
[00:25:31.680 --> 00:25:33.680]  是人人有份
[00:25:33.680 --> 00:25:36.680]  只要你真誠去接受耶穌
