
[00:00:00.000 --> 00:00:03.680]  在我們正道之先我們才有一個圖告
[00:21:14.000 --> 00:21:15.520]  另外有一些就是
[00:21:15.520 --> 00:21:19.480]  又或者是信徒藉著他們在日常的工作
[00:21:19.480 --> 00:21:21.920]  在公私家庭社會的層面
[00:21:21.920 --> 00:21:24.640]  活出和神同行的生命
[00:21:24.640 --> 00:21:27.120]  或者關顧社會有需要的人
[00:21:27.120 --> 00:21:28.760]  堅守公義等等等等
[00:21:28.760 --> 00:21:35.120]  這些一切都是讓人驚艷上帝如何與世人同在
[00:21:35.120 --> 00:21:39.520]  不過有一樣東西更加重要知道的就是
[00:21:39.520 --> 00:21:42.320]  傳承是一個使命來的
[00:21:42.320 --> 00:21:45.720]  不是一個一次性達成的目標
[00:21:45.720 --> 00:21:49.720]  所以在乎的不是一個創造一個結果
[00:21:49.720 --> 00:21:52.160]  而是經過很多的階段
[00:21:52.160 --> 00:21:57.720]  就算困難挑戰仍然經得起考驗這樣去傳承下去
[00:21:57.720 --> 00:22:00.760]  正如以利亞作先知的日子
[00:22:00.760 --> 00:22:03.720]  好像看起來都不見有什麼結果
[00:22:03.720 --> 00:22:09.440]  不國的所有王繼續行耶和華眼中看為惡的事
[00:22:09.440 --> 00:22:11.840]  直到他的國被滅
[00:22:11.840 --> 00:22:14.840]  如果我們以今世的人去看成功的定義
[00:22:14.840 --> 00:22:15.880]  就會覺得
[00:22:15.880 --> 00:22:17.160]  哇 以利亞
[00:22:17.160 --> 00:22:19.680]  你所做的事都很浪費
[00:22:19.680 --> 00:22:22.000]  沒什麼果效
[00:22:22.000 --> 00:22:24.840]  不過以利沙他知道
[00:22:24.840 --> 00:22:26.840]  他看得見和他深信
[00:22:26.840 --> 00:22:28.320]  他所承接的
[00:22:28.320 --> 00:22:33.040]  是有多麼重要和多麼寶貴和有實在
[00:22:33.040 --> 00:22:36.160]  因為以利沙將傳承的使命
[00:22:36.160 --> 00:22:38.480]  不是連結在結果裡面
[00:22:38.480 --> 00:22:42.520]  而是連結在上帝如何與他同在
[00:22:42.520 --> 00:22:45.560]  如果你有手上的聖經你可以看一看
[00:22:45.560 --> 00:22:51.120]  歷代之下第二章第十四節是這樣說
[00:22:51.120 --> 00:22:55.960]  他用以利亞身上掉下來的外衣打水說
[00:22:55.960 --> 00:22:57.080]  耶和華
[00:22:57.080 --> 00:22:59.560]  以利亞的上帝在哪裡呢?
[00:22:59.560 --> 00:23:02.520]  打水之後水也左右分開
[00:23:02.520 --> 00:23:04.840]  以利沙就過去了
[00:23:04.840 --> 00:23:07.080]  以利沙經驗到
[00:23:07.080 --> 00:23:10.200]  無論他眼前的結果是怎樣
[00:23:10.200 --> 00:23:13.960]  上帝的同在事實上是被看見
[00:23:13.960 --> 00:23:15.760]  是被經驗到的
[00:23:15.760 --> 00:23:19.240]  因為以利沙相信上帝是信實的
[00:23:19.240 --> 00:23:22.520]  上帝的旨意是必被實現的
[00:23:22.520 --> 00:23:24.880]  所以以利沙之後
[00:23:24.880 --> 00:23:27.920]  仍然能夠緊緊跟隨著上帝的心意
[00:23:27.920 --> 00:23:31.680]  讓事態和政局發展
[00:23:31.680 --> 00:23:33.720]  如果大家回到家裡
[00:23:33.720 --> 00:23:39.920]  可以繼續看歷代之下第二章打下去的經文
[00:23:39.920 --> 00:23:42.680]  你會繼續看到以利沙怎樣見證著
[00:23:42.680 --> 00:23:46.560]  上帝怎樣掌管、援護、巴力
[00:23:46.560 --> 00:23:48.680]  即是這些勢力
[00:23:48.680 --> 00:23:50.720]  因為以利沙他知道
[00:23:50.720 --> 00:23:53.920]  無論邪惡怎樣佔上風
[00:23:53.920 --> 00:23:58.320]  這個仍然是顛覆的世界
[00:23:58.320 --> 00:24:00.840]  在這裡我想說一個故事
[00:24:00.840 --> 00:24:04.880]  大家不知道有沒有聽過龜兔賽跑的故事呢
[00:24:04.880 --> 00:24:06.040]  應該聽過吧
[00:24:06.040 --> 00:24:09.480]  就是有一隻龜仔和一隻兔仔賽跑
[00:24:09.480 --> 00:24:13.000]  原本龜叔的龜仔一定比兔仔慢
[00:24:13.000 --> 00:24:16.640]  但因為兔仔驕傲在比賽中途睡著了
[00:24:16.640 --> 00:24:18.720]  於是龜仔就跑過去
[00:24:18.720 --> 00:24:20.760]  最終還贏了他
[00:24:20.760 --> 00:24:23.120]  大家應該聽過這個故事吧
[00:24:23.120 --> 00:24:27.560]  不過大家知不知道龜兔賽跑是一個番外篇呢
[00:24:27.560 --> 00:24:31.160]  話說兔仔鬥完就很不服氣
[00:24:31.160 --> 00:24:33.960]  就跟龜仔說不行,我們再鬥過吧
[00:24:33.960 --> 00:24:35.440]  龜仔當然不想
[00:24:35.440 --> 00:24:37.320]  嘩,不是吧,又來?
[00:24:37.320 --> 00:24:39.200]  但兔仔太煩了
[00:24:39.200 --> 00:24:42.640]  而且兔仔就開出一個條件
[00:24:42.640 --> 00:24:44.360]  他說不如這樣吧
[00:24:44.360 --> 00:24:48.480]  我任由龜仔去定賽制吧
[00:24:48.480 --> 00:24:53.880]  於是龜仔就不想再聽到兔仔的煩音
[00:24:53.880 --> 00:24:55.800]  於是就答應了他
[00:24:55.800 --> 00:24:56.920]  他就定了
[00:24:56.920 --> 00:25:01.400]  好啦,我們就2月11日去比賽吧
[00:25:01.400 --> 00:25:04.320]  賽制就那天早上才定
[00:25:04.320 --> 00:25:06.320]  兔仔就很興奮
[00:25:06.320 --> 00:25:11.240]  並且前一晚很早就睡覺了,讓自己第二天不要再打瞌睡
[00:25:11.240 --> 00:25:14.000]  好啦,終於到比賽的那一天了
[00:25:14.000 --> 00:25:18.120]  兔仔很早就去到比賽的場地去熱身了
[00:25:18.120 --> 00:25:19.640]  見到龜仔的時候
[00:25:19.640 --> 00:25:23.160]  當然很想知道賽制是怎樣的
[00:25:23.160 --> 00:25:28.640]  大家覺得龜仔會怎樣說賽制呢?
[00:25:28.640 --> 00:25:31.840]  竇文?
[00:25:31.840 --> 00:25:37.320]  其實龜仔說過不需要有示威,而是不可以示威
[00:25:37.320 --> 00:25:39.920]  他又聽到龜仔說
[00:25:39.920 --> 00:25:42.760]  將計就計,一定會再有多次的
[00:25:42.760 --> 00:25:44.880]  對了,他怎樣將計就計呢?
[00:25:44.880 --> 00:25:46.400]  那是不是鬥慢呢?
[00:25:46.400 --> 00:25:47.880]  還是鬥油水?
[00:25:47.880 --> 00:25:49.960]  還是鬥硬井?
[00:25:49.960 --> 00:25:51.440]  油水是油水?
[00:25:51.440 --> 00:25:55.520]  不是,一樣是鬥賽跑
[00:25:55.520 --> 00:25:57.480]  嘩,兔仔聽到很開心
[00:25:57.480 --> 00:25:59.160]  嘩,這個是我的強項來的
[00:25:59.160 --> 00:26:00.840]  當然可以了,是不是?
[00:26:00.840 --> 00:26:06.000]  不過,龜仔他說
[00:26:06.000 --> 00:26:09.400]  這個賽道是沒有終點的
[00:26:09.400 --> 00:26:14.280]  誰先躺下,誰先死,誰就輸
[00:26:14.280 --> 00:26:19.480]  就是說,我們鬥一輩子,我們鬥長命
[00:26:19.480 --> 00:26:24.880]  大家都知道,兔仔的平均年齡只有6至8歲
[00:26:24.880 --> 00:26:27.840]  最長,我查過了,是18年而已
[00:26:27.840 --> 00:26:31.680]  而龜仔的平均年齡是有100歲
[00:26:31.680 --> 00:26:35.240]  最長的是有255歲
[00:26:35.240 --> 00:26:39.680]  鬥長命,怎樣鬥呢?
[00:26:39.680 --> 00:26:42.240]  雖然這個故事好像很好笑
[00:26:42.240 --> 00:26:44.400]  但是你想一想
[00:26:44.400 --> 00:26:49.440]  我們的生命是連結著上帝的永恆
[00:26:49.440 --> 00:26:51.400]  上帝的同在
[00:26:51.400 --> 00:26:54.760]  我們是有永恆的價值的
[00:26:54.760 --> 00:26:57.640]  縱然邪惡、腐敗、強權
[00:26:57.640 --> 00:27:02.120]  不公義的政權在歷史裏面不斷的重演
[00:27:02.120 --> 00:27:05.640]  縱然我們所傳的福音,我們所走的道
[00:27:05.640 --> 00:27:07.720]  好像在此時此刻
[00:27:07.720 --> 00:27:10.600]  不是我們所期望的結果
[00:27:10.600 --> 00:27:14.520]  人類的道德水平好像從來沒有進步
[00:27:14.520 --> 00:27:18.600]  世局沒有最差,只有更差
[00:27:18.600 --> 00:27:22.280]  不過,它總有終結的時候
[00:27:22.280 --> 00:27:25.320]  我們是連結著上帝的永恆
[00:27:25.320 --> 00:27:28.360]  我們有這個永恆的價值
[00:27:28.360 --> 00:27:32.480]  並且這個傳承不只是我們一個人
[00:27:32.480 --> 00:27:37.760]  我們是一個、一個、一個這樣傳承下去
[00:27:37.760 --> 00:27:40.840]  所以鬥長命,我們一定贏的
[00:27:40.840 --> 00:27:44.440]  這個仍然都是天賦的世界
[00:27:44.440 --> 00:27:46.240]  弟兄姊妹
[00:27:46.240 --> 00:27:50.680]  當我們被呼召要跟隨耶穌的那一刻
[00:27:50.680 --> 00:27:55.360]  其實上帝就邀請我們成為祂使命的繼承者
[00:27:55.360 --> 00:27:59.080]  的確,承擔使命是需要決心
[00:27:59.080 --> 00:28:00.760]  但很重要的是
[00:28:00.760 --> 00:28:04.560]  我們要知道呼召我們的那個是哪一個
[00:28:04.560 --> 00:28:08.560]  而承擔的力量是來自於上帝
[00:28:08.560 --> 00:28:11.520]  我們就要好像一個器皿一樣
[00:28:11.520 --> 00:28:14.520]  盛載著聖靈而來的能力
[00:28:14.520 --> 00:28:19.160]  去以上帝帶領我們的方式去傳承使命
[00:28:19.160 --> 00:28:22.120]  而縱然結果未被看見
[00:28:22.120 --> 00:28:26.800]  但是能夠傳承使命就已經是我們的使命
[00:28:26.800 --> 00:28:30.560]  昔日,耶穌的門徒將福音傳開
[00:28:30.560 --> 00:28:33.400]  經過二千多年,仍然不斷有人
[00:28:33.400 --> 00:28:37.080]  為著上帝的緣故傳承使命
[00:28:37.080 --> 00:28:39.880]  直到我們這一代
[00:28:39.880 --> 00:28:43.280]  不知道上帝又會以什麼樣的方式
[00:28:43.280 --> 00:28:47.880]  帶領你和我去傳承這個使命呢?
[00:28:47.880 --> 00:28:50.400]  願我們作個繼承者
[00:28:50.400 --> 00:28:53.120]  有承擔者的決心
[00:28:53.120 --> 00:28:55.400]  盛載聖靈的能力
[00:28:55.400 --> 00:28:58.560]  傳承繼承者的使命
[00:28:58.560 --> 00:29:01.160]  願我們一同學習
[00:29:01.160 --> 00:29:02.960]  彼此提醒
[00:29:02.960 --> 00:29:07.920]  願一切榮耀、重讚都歸給我們三一的上帝
