
[00:00:00.000 --> 00:00:01.860]  各位親愛的朋友 節目你們好
[00:16:58.200 --> 00:17:01.240]  化解了這些惡意的挑戰
[00:17:01.240 --> 00:17:03.000]  就好像這幫人曾經問耶穌
[00:17:03.000 --> 00:17:05.560]  你不應該納粹比該殺
[00:17:05.560 --> 00:17:06.840]  丁瑞尼那個
[00:17:06.840 --> 00:17:09.400]  耶穌就說 該殺的物歸該殺
[00:17:09.400 --> 00:17:11.960]  神的物歸神 是不是
[00:17:11.960 --> 00:17:14.040]  主耶穌
[00:17:14.040 --> 00:17:16.040]  是很不滿意這幫人
[00:17:16.040 --> 00:17:19.640]  於是耶穌就在群眾的面前
[00:17:19.640 --> 00:17:23.720]  抵抗了他們的挑戰之後
[00:17:23.720 --> 00:17:27.080]  他就向群眾講了一個比喻
[00:17:27.080 --> 00:17:28.600]  針對他們
[00:17:28.600 --> 00:17:30.520]  這個就是我們今天要看的經文
[00:17:30.520 --> 00:17:32.440]  但這個比喻是很短的
[00:17:32.440 --> 00:17:35.800]  《馬大福音》二十一章二十八到三十節
[00:17:35.800 --> 00:17:37.800]  只有三節經文
[00:17:37.800 --> 00:17:40.680]  有說 一個人有兩個兒子
[00:17:40.680 --> 00:17:42.200]  他來對大兒子說
[00:17:42.200 --> 00:17:45.800]  我兒 你今天去葡萄園裡做工
[00:17:45.800 --> 00:17:48.360]  他回頭說 我不去
[00:17:48.360 --> 00:17:51.800]  以後自己懊悔 就去了
[00:17:51.800 --> 00:17:54.360]  有來對小兒子 也是這樣說
[00:17:54.360 --> 00:17:57.320]  他回頭說 我去
[00:17:57.320 --> 00:17:58.840]  他卻不去
[00:17:58.840 --> 00:18:02.680]  好了 兩個兒子
[00:18:02.680 --> 00:18:04.360]  很簡單
[00:18:04.360 --> 00:18:07.400]  爸爸叫大兒子去葡萄園做工
[00:18:07.400 --> 00:18:09.800]  大兒子即時的反應是甚麼
[00:18:09.800 --> 00:18:12.280]  他否定了 不肯聽
[00:18:12.280 --> 00:18:14.440]  但後來可能他想
[00:18:14.440 --> 00:18:15.880]  爸爸對我很好
[00:18:15.880 --> 00:18:18.920]  而且葡萄園裡的東西我都有份的
[00:18:18.920 --> 00:18:20.760]  我沒理由拒絕去
[00:18:20.760 --> 00:18:24.200]  於是他就有點後悔
[00:18:24.200 --> 00:18:28.440]  結果他就去葡萄園裡幫忙做工
[00:18:28.440 --> 00:18:30.440]  這個大兒子是甚麼呢
[00:18:30.440 --> 00:18:34.680]  記住 他就是陽為陰逢
[00:18:34.680 --> 00:18:36.840]  我們看看下面那張圖片
[00:18:36.840 --> 00:18:38.200]  這是甚麼呢
[00:18:38.200 --> 00:18:39.960]  就是正面的
[00:18:39.960 --> 00:18:42.840]  好了 他表面反對
[00:18:42.840 --> 00:18:46.600]  不信從 但後來樂於尊崇
[00:18:46.600 --> 00:18:50.440]  而當他叫小兒子去葡萄園工作的時候
[00:18:50.440 --> 00:18:53.000]  這個小兒子很快的來回答應了
[00:18:53.000 --> 00:18:55.000]  最終是無尾非逃
[00:18:55.000 --> 00:18:57.480]  結果就是陽奉陰違
[00:18:57.480 --> 00:19:01.080]  大家看到的就是黑白兩種顏色
[00:19:01.080 --> 00:19:03.960]  不知為甚麼 其實是有公仔的
[00:19:03.960 --> 00:19:05.560]  但不要緊的
[00:19:05.560 --> 00:19:08.360]  我們看到陽為陰逢
[00:19:08.360 --> 00:19:11.240]  這個就是大兒子做的事
[00:19:11.240 --> 00:19:13.000]  但小兒子是甚麼呢
[00:19:13.000 --> 00:19:15.720]  就是陽奉陰違我們所熟悉的
[00:19:15.720 --> 00:19:18.040]  接著第31節
[00:19:18.040 --> 00:19:22.600]  耶穌便問群眾一個問題
[00:19:22.600 --> 00:19:23.560]  他怎樣說呢
[00:19:23.560 --> 00:19:29.960]  你們想兩個兒子是哪一個遵行父命呢
[00:19:29.960 --> 00:19:34.040]  原來在原文裡這個問題一開始就放在這裡
[00:19:34.040 --> 00:19:36.520]  你們認為哪一個遵行父親的命令呢
[00:19:36.520 --> 00:19:38.040]  所以說這個比喻
[00:19:38.040 --> 00:19:40.440]  好了 大家想一想
[00:19:40.440 --> 00:19:44.120]  你覺得大兒子遵行父親的命令
[00:19:44.120 --> 00:19:46.120]  還是小兒子呢
[00:19:46.120 --> 00:19:48.920]  我很相信你們一定會想
[00:19:48.920 --> 00:19:51.640]  這個就是大兒子
[00:19:51.640 --> 00:19:53.080]  好了 當然
[00:19:53.080 --> 00:19:54.840]  其實大兒子是甚麼呢
[00:19:54.840 --> 00:19:56.680]  主耶穌說了一個比喻
[00:19:56.680 --> 00:19:58.200]  接著他會解釋
[00:19:58.200 --> 00:20:00.600]  這個比喻裡的大兒子是甚麼呢
[00:20:00.600 --> 00:20:06.760]  就是代表了娼妓 瑞利和那些罪人
[00:20:06.760 --> 00:20:09.320]  小兒子是甚麼呢
[00:20:09.320 --> 00:20:15.080]  就是代表了那些長老 祭司 民事
[00:20:15.080 --> 00:20:17.880]  大家都明白在猶太人的心目中
[00:20:17.880 --> 00:20:20.440]  那些瑞利 娼妓
[00:20:20.440 --> 00:20:23.080]  全部是社會裡面的渣滓
[00:20:23.080 --> 00:20:24.280]  那是人間的垃圾
[00:20:24.280 --> 00:20:26.440]  被人輕視 被人拒絕的
[00:20:26.440 --> 00:20:27.800]  但是這幫人
[00:20:27.800 --> 00:20:31.320]  他們過去雖然剝奪了別人的錢
[00:20:31.320 --> 00:20:32.600]  抽重稅
[00:20:32.600 --> 00:20:35.320]  或者來破壞別人的家庭
[00:20:35.320 --> 00:20:38.440]  但是後來他們雖然犯了錯
[00:20:38.440 --> 00:20:41.080]  他們知道悔改
[00:20:41.080 --> 00:20:45.720]  接著他們願意在神面前認罪
[00:20:45.720 --> 00:20:48.280]  接納約翰的洗禮
[00:20:48.280 --> 00:20:50.120]  表明他們的心意
[00:20:50.120 --> 00:20:53.560]  故此他們最終是被神接納了
[00:20:53.560 --> 00:20:55.560]  他們進入天國
[00:20:55.560 --> 00:20:58.120]  就好像這個大兒子那樣
[00:20:58.120 --> 00:21:00.360]  最初不聽爸爸的命令
[00:21:00.360 --> 00:21:01.640]  他犯錯
[00:21:01.640 --> 00:21:04.280]  使他的父母來帶他傷心
[00:21:04.280 --> 00:21:06.280]  但是他卻很有反省
[00:21:06.280 --> 00:21:08.520]  那時候他就悔改了
[00:21:08.520 --> 00:21:09.800]  去做事了
[00:21:09.800 --> 00:21:11.320]  就好像這幫罪人
[00:21:11.320 --> 00:21:13.320]  他們是令到神傷心失望
[00:21:13.320 --> 00:21:15.320]  但是後來他們悔改
[00:21:15.320 --> 00:21:16.520]  歸向神了
[00:21:16.520 --> 00:21:18.520]  就遵行天父的旨意
[00:21:18.520 --> 00:21:20.760]  不要忘記這個小兒子是什麼
[00:21:20.760 --> 00:21:23.720]  就是代表德高望重的祭司
[00:21:23.720 --> 00:21:24.920]  長老
[00:21:24.920 --> 00:21:27.240]  他們有熟悉神的律法
[00:21:27.240 --> 00:21:29.480]  表面上他們有尊崇
[00:21:29.480 --> 00:21:33.880]  但是他卻違反了律法背後的精神
[00:21:33.880 --> 00:21:35.640]  更加否定了耶穌
[00:21:35.640 --> 00:21:37.400]  我們看看麥克風21章
[00:21:37.400 --> 00:21:39.400]  第32節
[00:21:39.400 --> 00:21:41.080]  因為約翰遵著
[00:21:41.080 --> 00:21:43.320]  二路到你們謝裡來
[00:21:43.320 --> 00:21:46.280]  你們卻不信他
[00:21:46.280 --> 00:21:49.160]  衰利和娼妓堵信他
[00:21:49.160 --> 00:21:50.600]  你們看見了
[00:21:50.600 --> 00:21:53.880]  後來還不懊悔他信他
[00:21:53.880 --> 00:21:55.240]  剛才我說
[00:21:55.240 --> 00:21:57.000]  這幫人心底裡
[00:21:57.000 --> 00:21:59.240]  其實都不滿意四世約翰
[00:21:59.240 --> 00:22:00.760]  不肯接納他
[00:22:00.760 --> 00:22:02.280]  但是主事書裡指出
[00:22:02.280 --> 00:22:03.640]  他們的心態
[00:22:03.640 --> 00:22:04.840]  更加指出
[00:22:04.840 --> 00:22:07.560]  娼妓 衰利 妓女
[00:22:07.560 --> 00:22:08.920]  這些人悔改
[00:22:08.920 --> 00:22:11.400]  有個行動表明是接受約翰的洗禮
[00:22:11.400 --> 00:22:13.320]  但是祭司長老
[00:22:13.320 --> 00:22:15.560]  看到這些人悔改的事實
[00:22:15.560 --> 00:22:17.240]  看到約翰的能力
[00:22:17.240 --> 00:22:19.400]  但仍然硬著心寒
[00:22:19.400 --> 00:22:20.440]  不肯相信
[00:22:20.440 --> 00:22:23.080]  毫無悔意不為所動
[00:22:23.080 --> 00:22:25.160]  所以這幫人最終
[00:22:25.160 --> 00:22:28.840]  就被拒絕於神角之外
[00:22:28.840 --> 00:22:30.840]  我們在這裡想一想
[00:22:30.840 --> 00:22:34.440]  究竟這個大兒子好一些
[00:22:34.440 --> 00:22:36.760]  還是小兒子好一些
[00:22:36.760 --> 00:22:39.560]  楊惟音鳳好
[00:22:39.560 --> 00:22:44.280]  還是楊鳳音惟好呢
[00:22:44.280 --> 00:22:46.920]  其實你可能會說
[00:22:46.920 --> 00:22:49.560]  我寧願前者
[00:22:49.560 --> 00:22:51.480]  楊惟音鳳好一些
[00:22:51.480 --> 00:22:52.680]  這也對的
[00:22:52.680 --> 00:22:54.920]  但你只適合了一半
[00:22:54.920 --> 00:22:59.000]  其實兩個兒子都不是那麼完全
[00:22:59.000 --> 00:23:02.520]  兩個兒子都沒有帶給爸爸
[00:23:02.520 --> 00:23:05.880]  有完全一開始那種喜樂
[00:23:05.880 --> 00:23:08.040]  當然到最後
[00:23:08.040 --> 00:23:09.400]  那個大兒子
[00:23:09.400 --> 00:23:11.800]  無論如何都比小兒子好一些
[00:23:11.800 --> 00:23:12.840]  但是你想一想
[00:23:12.840 --> 00:23:14.440]  最理想的是什麼
[00:23:14.440 --> 00:23:16.760]  最理想就是大兒子一聽到爸爸叫他做事
[00:23:16.760 --> 00:23:18.120]  好啊 爸爸沒問題
[00:23:18.120 --> 00:23:19.560]  我馬上去做
[00:23:19.560 --> 00:23:22.520]  他真的不單單答應去做
[00:23:22.520 --> 00:23:23.560]  樂於遵行
[00:23:23.560 --> 00:23:25.240]  徹底的實踐
[00:23:25.240 --> 00:23:29.640]  這就能夠使父親有滿足的喜樂
[00:23:29.640 --> 00:23:31.880]  好了 所以記住
[00:23:31.880 --> 00:23:35.640]  兩個兒子其實都不是那麼好
[00:23:35.640 --> 00:23:37.560]  不是那麼完美
[00:23:37.560 --> 00:23:41.000]  但是大兒子比小兒子好一些
[00:23:41.000 --> 00:23:42.120]  但是不要忘記
[00:23:42.120 --> 00:23:44.680]  真正討神喜悅的
[00:23:44.680 --> 00:23:50.600]  就是將信仰和實踐並存
[00:23:50.600 --> 00:23:53.160]  信仰實踐並存的人
[00:23:53.160 --> 00:23:55.160]  才能得到神的喜悅
[00:23:55.160 --> 00:23:57.960]  神不單單喜悅我們讀經祈禱
[00:23:57.960 --> 00:23:59.560]  這是當然的
[00:23:59.560 --> 00:24:00.760]  但是如果我們沒有實踐
[00:24:00.760 --> 00:24:02.360]  神都會失望的
[00:24:02.360 --> 00:24:04.040]  但是如果兩者並排
[00:24:04.040 --> 00:24:05.720]  那就差很遠了
[00:24:05.720 --> 00:24:06.920]  這裡藉著這個比喻
[00:24:06.920 --> 00:24:09.080]  提醒我們一件很重要的事
[00:24:09.080 --> 00:24:10.280]  記住
[00:24:10.280 --> 00:24:14.120]  承諾不能夠代替實踐
[00:24:14.120 --> 00:24:17.960]  美言不能夠代替善行
[00:24:17.960 --> 00:24:20.520]  有時候我們許下了承諾
[00:24:20.520 --> 00:24:22.040]  但是如果我們不實踐
[00:24:22.040 --> 00:24:23.720]  這個承諾是沒有意思的
[00:24:23.720 --> 00:24:26.120]  你講到天花龍鳳也好
[00:24:26.120 --> 00:24:27.560]  但是你沒有走出來
[00:24:27.560 --> 00:24:29.720]  一樣是沒有價值的
[00:24:29.720 --> 00:24:31.400]  不要忘記小兒子怎麼說
[00:24:31.400 --> 00:24:33.480]  父啊 我去
[00:24:33.480 --> 00:24:35.320]  是很有禮貌的
[00:24:35.320 --> 00:24:36.680]  你有沒有留意到那段經文
[00:24:36.680 --> 00:24:39.640]  大兒子連爸爸的名字都沒有叫
[00:24:39.640 --> 00:24:40.840]  沒有稱呼爸爸
[00:24:40.840 --> 00:24:42.920]  好啊 我不想去
[00:24:42.920 --> 00:24:43.880]  沒有
[00:24:43.880 --> 00:24:45.960]  就是說 我不去
[00:24:45.960 --> 00:24:49.240]  甚至可能很粗魯的去回應
[00:24:49.240 --> 00:24:51.480]  但是真正的禮貌是什麼呢
[00:24:51.480 --> 00:24:52.680]  不是表面
[00:24:52.680 --> 00:24:54.440]  那是要信服
[00:24:54.440 --> 00:24:55.800]  另一方面
[00:24:55.800 --> 00:24:58.600]  一些很小的事
[00:24:58.600 --> 00:25:01.000]  可能就會破壞善行
[00:25:01.000 --> 00:25:02.840]  本來是很好
[00:25:02.840 --> 00:25:05.720]  但是因為你開頭可能不是很開心
[00:25:05.720 --> 00:25:07.960]  或者做得很不滿意的時候
[00:25:07.960 --> 00:25:09.160]  很不樂意
[00:25:09.160 --> 00:25:12.440]  那就破壞了那個過程
[00:25:12.440 --> 00:25:15.560]  是令到那件事有些瑕疵
[00:25:15.560 --> 00:25:16.840]  在過程當中
[00:25:16.840 --> 00:25:17.800]  幫人做一些事
[00:25:17.800 --> 00:25:19.400]  少了一種謙和
[00:25:19.400 --> 00:25:21.240]  少一種愉快的氣氛
[00:25:21.240 --> 00:25:24.360]  就會讓事情搞到其實沒那麼理想
[00:25:24.360 --> 00:25:25.560]  那我想說些什麼
[00:25:25.560 --> 00:25:26.440]  但是好像很複雜
[00:25:26.440 --> 00:25:29.960]  我舉這個例子就明白了
[00:25:29.960 --> 00:25:33.080]  我岳父岳母
[00:25:33.080 --> 00:25:34.120]  在道路上
[00:25:34.120 --> 00:25:35.480]  我岳父離開了世界
[00:25:35.480 --> 00:25:36.440]  當年在道路上
[00:25:36.440 --> 00:25:37.640]  他生日
[00:25:37.640 --> 00:25:39.080]  我們一定要怎麼樣呢
[00:25:39.080 --> 00:25:41.480]  往往是沒有飯吃的
[00:25:41.480 --> 00:25:42.680]  為什麼呢
[00:25:42.680 --> 00:25:44.600]  那時候他們的生日
[00:25:44.600 --> 00:25:46.360]  或者做節
[00:25:46.360 --> 00:25:49.400]  吃飯的時候是放在星期六晚的
[00:25:49.400 --> 00:25:51.320]  因為那些小朋友
[00:25:51.320 --> 00:25:53.080]  星期天如果吃飯吃到很晚
[00:25:53.080 --> 00:25:54.840]  因為分散到不同的地方
[00:25:54.840 --> 00:25:55.640]  回到家很晚
[00:25:55.640 --> 00:25:56.840]  所以星期六晚
[00:25:56.840 --> 00:25:58.440]  那就很慘了
[00:25:58.440 --> 00:26:00.760]  十次有九次我都沒有出席的
[00:26:00.760 --> 00:26:02.840]  因為逢星期六晚我教會
[00:26:02.840 --> 00:26:05.000]  無論那時候的大埔或者粉嶺堂
[00:26:05.000 --> 00:26:06.520]  都有晚堂聚會的
[00:26:06.520 --> 00:26:08.040]  我一定要講到的
[00:26:08.040 --> 00:26:09.880]  不能吃不僅如此
[00:26:09.880 --> 00:26:11.480]  我還要怎麼樣呢
[00:26:11.480 --> 00:26:13.880]  我還要給錢的
[00:26:13.880 --> 00:26:15.880]  那我太太就說
[00:26:15.880 --> 00:26:17.800]  做節啊 生日啊
[00:26:17.800 --> 00:26:20.840]  拿些錢給爸爸或者媽媽
[00:26:20.840 --> 00:26:22.520]  你還是去過生日吧
[00:26:22.520 --> 00:26:26.040]  那我真是有點不太想
[00:26:26.040 --> 00:26:27.080]  又不能吃
[00:26:27.080 --> 00:26:29.080]  還要給錢這樣
[00:26:29.080 --> 00:26:31.400]  但是你猜我終於有沒有給呢
[00:26:31.400 --> 00:26:33.000]  當然有啦
[00:26:33.000 --> 00:26:34.760]  但是可能給的時候
[00:26:34.760 --> 00:26:36.280]  拿去吧
[00:26:36.280 --> 00:26:38.280]  我太太說了一句話
[00:26:38.280 --> 00:26:39.640]  就令我改觀了
[00:26:39.640 --> 00:26:41.640]  或者至少表面改變了
[00:26:41.640 --> 00:26:45.240]  她說 你開心又要給
[00:26:45.240 --> 00:26:47.240]  不開心你都要給
[00:26:47.240 --> 00:26:49.240]  為什麼你不開心給呢
[00:26:49.240 --> 00:26:50.680]  你開心給的時候
[00:26:50.680 --> 00:26:52.680]  我覺得你很疼愛爸爸媽媽
[00:26:52.680 --> 00:26:54.680]  我都會疼愛你多一點
[00:26:54.680 --> 00:26:56.120]  那我想想也是的
[00:26:56.120 --> 00:26:58.520]  雖然不是很想
[00:26:58.520 --> 00:27:01.640]  但是我都要給
[00:27:01.640 --> 00:27:03.880]  給了他都不開心
[00:27:03.880 --> 00:27:06.840]  於是以後我就會
[00:27:06.840 --> 00:27:09.320]  拿去給他們吧
[00:27:09.320 --> 00:27:12.520]  或許有時候是強顏歡笑
[00:27:12.520 --> 00:27:14.200]  但是都好
[00:27:14.200 --> 00:27:15.400]  所以記住
[00:27:15.400 --> 00:27:18.840]  所以大兒子他還有爸爸
[00:27:18.840 --> 00:27:21.320]  但是如果他去做是好的
[00:27:21.320 --> 00:27:23.080]  但是如果他一開始很開心
[00:27:23.080 --> 00:27:23.800]  很害怕
[00:27:23.800 --> 00:27:24.840]  很樂意去做
[00:27:24.840 --> 00:27:26.360]  是不是更加好呢
[00:27:26.360 --> 00:27:28.600]  好了
[00:27:28.600 --> 00:27:31.400]  這個比喻我們已經解釋了
[00:27:31.400 --> 00:27:33.240]  背景我們更加清楚了
[00:27:33.240 --> 00:27:34.920]  對我們有什麼意義呢
[00:27:34.920 --> 00:27:36.920]  我們怎麼去實踐
[00:27:36.920 --> 00:27:39.880]  其實在現實的環境當中
[00:27:39.880 --> 00:27:41.880]  我們見到不少的大兒子
[00:27:41.880 --> 00:27:45.080]  和小兒子在我們身邊出現
[00:27:45.080 --> 00:27:47.080]  甚至我們自己
[00:27:47.080 --> 00:27:49.080]  都在扮演大兒子
[00:27:49.080 --> 00:27:51.080]  或者小兒子的角色
[00:27:51.080 --> 00:27:53.080]  很簡單的舉個例子
[00:27:53.080 --> 00:27:55.640]  信仰的沉迷者
[00:27:55.640 --> 00:27:58.440]  有些人很口硬的
[00:27:58.440 --> 00:28:01.240]  他拒絕去被邀請
[00:28:01.240 --> 00:28:03.000]  否定了信仰
[00:28:03.000 --> 00:28:05.000]  去教會
[00:28:05.000 --> 00:28:07.000]  很多年輕人
[00:28:07.000 --> 00:28:09.560]  他們父母那時候是不信耶穌的
[00:28:09.560 --> 00:28:11.320]  甚至罵他們的
[00:28:11.320 --> 00:28:14.200]  但是後來見到他們的生命有些改變
[00:28:14.200 --> 00:28:17.400]  但是他們又顧著自己的面子
[00:28:17.400 --> 00:28:19.880]  又不會主動回教會
[00:28:19.880 --> 00:28:24.520]  後來我們的會友有時候帶一些刊物
[00:28:24.520 --> 00:28:26.040]  帶一些程序表
[00:28:26.040 --> 00:28:28.040]  回去家裡
[00:28:28.040 --> 00:28:28.840]  就等下
[00:28:28.840 --> 00:28:30.120]  他們父母有看到
[00:28:30.120 --> 00:28:31.880]  後來我最記得的家庭是怎樣
[00:28:31.880 --> 00:28:33.880]  他父母說
[00:28:33.880 --> 00:28:37.160]  喂 我想跟你回教會
[00:28:37.160 --> 00:28:39.160]  女兒很害怕 為甚麼
[00:28:39.160 --> 00:28:42.280]  其實他父母原來是想了解多些信仰
[00:28:42.280 --> 00:28:45.080]  但是他又顧著自己的面子
[00:28:45.080 --> 00:28:47.080]  沒有啊 你常常回教會
[00:28:47.080 --> 00:28:49.080]  我想看看你在教會怎樣
[00:28:49.080 --> 00:28:51.080]  我就下去看看
[00:28:51.080 --> 00:28:54.280]  然後女兒真的帶了去
[00:28:54.280 --> 00:28:56.280]  第二個星期 我也想繼續看
[00:28:56.280 --> 00:28:58.280]  女兒覺得奇怪
[00:28:58.280 --> 00:28:59.320]  看完一次又一次
[00:28:59.320 --> 00:29:00.280]  她很感恩
[00:29:00.280 --> 00:29:02.280]  她來的時候當然要好好跟她打招呼
[00:29:02.280 --> 00:29:04.280]  建立了關係
[00:29:04.280 --> 00:29:06.280]  結果很感恩
[00:29:06.280 --> 00:29:09.080]  後來父母都缺了一次信主
[00:29:09.080 --> 00:29:12.040]  後來在我們教會裡面都很投入
[00:29:12.040 --> 00:29:15.320]  所以這個就是大兒子
[00:29:15.320 --> 00:29:18.840]  他開頭是反對的
[00:29:18.840 --> 00:29:20.360]  或者是口硬的
[00:29:20.360 --> 00:29:22.360]  但是最後信了
[00:29:22.360 --> 00:29:24.360]  很多人都在日本
[00:29:24.360 --> 00:29:27.400]  我都認識日本一些宣教士
[00:29:27.400 --> 00:29:30.360]  或者我們都有一個日本的小組
[00:29:30.360 --> 00:29:32.360]  在日本
[00:29:32.360 --> 00:29:33.800]  他們跟我們說
[00:29:33.800 --> 00:29:37.080]  他們向日本人傳福音是很難的
[00:29:37.080 --> 00:29:40.920]  因為日本人是絕不會拒絕你的
[00:29:40.920 --> 00:29:43.240]  大家知道日本的包裝很厲害的
[00:29:43.240 --> 00:29:45.640]  那些禮物都包得很漂亮的
[00:29:45.640 --> 00:29:47.400]  如果你說 我們有個特別聚會
[00:29:47.400 --> 00:29:47.960]  你來啊
[00:29:47.960 --> 00:29:49.000]  他一定不會拒絕
[00:29:49.000 --> 00:29:50.440]  好 沒問題 沒問題 沒問題
[00:29:50.440 --> 00:29:51.720]  一定來的
[00:29:51.720 --> 00:29:53.720]  但是可能就是
[00:29:53.720 --> 00:29:55.720]  那個聚會之前一兩天
[00:29:55.720 --> 00:29:57.720]  就告訴你
[00:29:57.720 --> 00:29:59.720]  我剛剛有事
[00:29:59.720 --> 00:30:01.720]  這次不行 下次吧
[00:30:01.720 --> 00:30:03.720]  十次推你八次
[00:30:03.720 --> 00:30:04.920]  就算你跟他說的時候
[00:30:04.920 --> 00:30:07.720]  他表面是很恭維你
[00:30:07.720 --> 00:30:09.720]  但是完全沒有心臟在的
[00:30:09.720 --> 00:30:11.720]  正如有些人
[00:30:11.720 --> 00:30:13.720]  都看到現在我們在英國
[00:30:13.720 --> 00:30:15.720]  有些人來了
[00:30:15.720 --> 00:30:17.720]  可能要陪自己的太太回教會
[00:30:17.720 --> 00:30:19.720]  因為要開車
[00:30:19.720 --> 00:30:21.720]  可能他自己還沒有工作
[00:30:21.720 --> 00:30:23.720]  太太已經有工作了
[00:30:23.720 --> 00:30:25.720]  當然說了算
[00:30:25.720 --> 00:30:26.720]  要陪太太
[00:30:26.720 --> 00:30:27.720]  沒有什麼地方去
[00:30:27.720 --> 00:30:28.720]  就跟著進來教會
[00:30:28.720 --> 00:30:30.720]  但是可能心不在焉的
[00:30:30.720 --> 00:30:32.720]  這個就是小兒子了
[00:30:32.720 --> 00:30:34.720]  好了 第二種
[00:30:34.720 --> 00:30:38.720]  就是信仰的實踐者
[00:30:38.720 --> 00:30:40.720]  我不知道你們洗禮的時候怎麼樣
[00:30:40.720 --> 00:30:42.720]  當年建立銘恩堂的時候
[00:30:42.720 --> 00:30:43.720]  我們洗禮的時候
[00:30:43.720 --> 00:30:44.720]  有一張表要填
[00:30:44.720 --> 00:30:45.720]  這張表後面
[00:30:45.720 --> 00:30:47.720]  就是一個納言書
[00:30:47.720 --> 00:30:49.720]  有很多給你選的
[00:30:49.720 --> 00:30:51.720]  我願意行常回來崇拜
[00:30:51.720 --> 00:30:52.720]  我願意侍奉
[00:30:52.720 --> 00:30:53.720]  我願意親近神
[00:30:53.720 --> 00:30:54.720]  我願意實在奉獻
[00:30:54.720 --> 00:30:56.720]  我願意甚麼都可以給你選
[00:30:56.720 --> 00:30:58.720]  但是後面有一句怎麼說呢
[00:30:58.720 --> 00:31:00.720]  你所選這些是沒有法律的效力
[00:31:00.720 --> 00:31:03.720]  不過在神面前是很重要的承諾
[00:31:03.720 --> 00:31:04.720]  因為沒有法律的效力
[00:31:04.720 --> 00:31:05.720]  所以有很多人
[00:31:05.720 --> 00:31:08.720]  立不立的時候就選了
[00:31:08.720 --> 00:31:11.720]  但是有些人
[00:31:11.720 --> 00:31:13.720]  什麼都沒有選
[00:31:13.720 --> 00:31:14.720]  我記得有一次公公跟我說
[00:31:14.720 --> 00:31:16.720]  牧師 這個人什麼都沒有選
[00:31:16.720 --> 00:31:17.720]  給不給他洗禮
[00:31:17.720 --> 00:31:19.720]  我說第一
[00:31:19.720 --> 00:31:23.720]  洗禮基本上他要相信他悔改就可以洗禮了
[00:31:23.720 --> 00:31:27.720]  但是他沒有選這些
[00:31:27.720 --> 00:31:29.720]  就沒有影響到他洗禮
[00:31:29.720 --> 00:31:31.720]  但是不要只看他選不選
[00:31:31.720 --> 00:31:35.720]  你應該關心他為什麼他沒有選這些
[00:31:35.720 --> 00:31:38.720]  後來都了解了原來很感恩的
[00:31:38.720 --> 00:31:40.720]  他是做基層的工作
[00:31:40.720 --> 00:31:41.720]  輪班工作
[00:31:41.720 --> 00:31:44.720]  所以他未必能夠星期六星期天放假
[00:31:44.720 --> 00:31:47.720]  所以說我未必每個星期六星期天回到教會
[00:31:47.720 --> 00:31:49.720]  我就不選了
[00:31:49.720 --> 00:31:51.720]  他說我未必每天都能看聖經
[00:31:51.720 --> 00:31:52.720]  但是我會盡量去看
[00:31:52.720 --> 00:31:54.720]  所以我也不敢選了
[00:31:54.720 --> 00:31:58.720]  他更加要承擔著整個家庭的經濟開支
[00:31:58.720 --> 00:31:59.720]  我收入微薄
[00:31:59.720 --> 00:32:01.720]  我真的沒有這份信心所奉獻
[00:32:01.720 --> 00:32:03.720]  但是我一定會奉獻的
[00:32:03.720 --> 00:32:06.720]  我欣賞他那種認真
[00:32:06.720 --> 00:32:08.720]  但是很多人選了之後
[00:32:08.720 --> 00:32:10.720]  但是沒有做
[00:32:10.720 --> 00:32:12.720]  這個就是小兒子
[00:32:12.720 --> 00:32:16.720]  我相信如果那個很認真面對
[00:32:16.720 --> 00:32:18.720]  他慢慢生命成熟
[00:32:18.720 --> 00:32:20.720]  他也能夠經歷到神更多的時候
[00:32:20.720 --> 00:32:22.720]  他有恩典之後他就會實踐
[00:32:22.720 --> 00:32:25.720]  所以這個是很重要
[00:32:25.720 --> 00:32:28.720]  神有幫助我們去檢視
[00:32:28.720 --> 00:32:29.720]  我們會不會做一個小兒子
[00:32:29.720 --> 00:32:32.720]  我們在神面前答應了很多事情
[00:32:32.720 --> 00:32:35.720]  但是我們有沒有實踐我們的承諾呢
[00:32:35.720 --> 00:32:38.720]  特別在困難裡面我們向神開出很多條件
[00:32:38.720 --> 00:32:40.720]  但是我們有沒有做到呢
[00:32:40.720 --> 00:32:42.720]  最後就是侍公的執行者
[00:32:42.720 --> 00:32:43.720]  這是什麼呢
[00:32:43.720 --> 00:32:46.720]  就是有時候我們家人、我們的太太
[00:32:46.720 --> 00:32:48.720]  或者我們的父母給了我們一些指令
[00:32:48.720 --> 00:32:50.720]  叫我們離開虛造
[00:32:50.720 --> 00:32:53.720]  因為他們由上而下
[00:32:53.720 --> 00:32:54.720]  很有壓力的
[00:32:54.720 --> 00:32:55.720]  說好啊好啊
[00:32:55.720 --> 00:32:56.720]  唯唯諾諾
[00:32:56.720 --> 00:32:58.720]  但是最終是什麼呢
[00:32:58.720 --> 00:33:00.720]  就是陽奉陰違
[00:33:00.720 --> 00:33:01.720]  引來的結果是什麼呢
[00:33:01.720 --> 00:33:03.720]  可能是對不理
[00:33:03.720 --> 00:33:04.720]  很簡單
[00:33:04.720 --> 00:33:05.720]  我作為一個父母
[00:33:05.720 --> 00:33:07.720]  我的小兒子當時還小的時候
