
[00:00:00.000 --> 00:00:09.800]  (主席)很感謝神,而且很感恩,能夠看到弟兄姊妹平安喜樂興奮地回來一起崇拜
[00:28:48.800 --> 00:28:49.800]  我們再看清楚
[00:28:49.800 --> 00:28:55.800]  《路加福音》一章75節
[00:28:55.800 --> 00:28:57.800]  大家留心去看一下
[00:28:57.800 --> 00:29:01.800]  這一節的聖經是說什麼
[00:29:01.800 --> 00:29:06.800]  這一節聖經不單止是神給我們的目標
[00:29:06.800 --> 00:29:15.800]  其實它是一個賜福的途徑
[00:29:15.800 --> 00:29:17.800]  這一節的經文告訴我們
[00:29:17.800 --> 00:29:19.800]  怎樣才能夠經歷到
[00:29:19.800 --> 00:29:23.800]  救恩所帶來的平安喜樂
[00:29:23.800 --> 00:29:27.800]  就是要終生坦然無懼地
[00:29:27.800 --> 00:29:31.800]  用聖潔公義來去生活
[00:29:31.800 --> 00:29:36.800]  來去侍奉、來去敬拜
[00:29:36.800 --> 00:29:41.800]  大家看清楚這一節聖經沒有
[00:29:41.800 --> 00:29:46.800]  怎樣才可以坦然無懼呢
[00:29:46.800 --> 00:29:49.800]  就好像瑪利亞
[00:29:49.800 --> 00:29:55.800]  她那種尊主為大、以神為樂
[00:29:55.800 --> 00:30:00.800]  無論什麼困境裡她都可以這樣
[00:30:00.800 --> 00:30:01.800]  她能夠放下一切
[00:30:01.800 --> 00:30:04.800]  因為她尊主為大、以神為樂
[00:30:04.800 --> 00:30:12.800]  這樣一個人就可以坦然無懼
[00:30:12.800 --> 00:30:18.800]  當一個人對世事、世物無所求的時候
[00:30:18.800 --> 00:30:22.800]  他就可以坦然無懼
[00:30:22.800 --> 00:30:23.800]  但另一方面
[00:30:23.800 --> 00:30:28.800]  當一個人他知道神是應許會與他同在
[00:30:28.800 --> 00:30:31.800]  會看顧、會保守的時候
[00:30:31.800 --> 00:30:41.800]  他也可以坦然無懼
[00:30:41.800 --> 00:30:44.800]  我們信了主之後
[00:30:44.800 --> 00:30:53.800]  我們就應該不要間斷去參與侍奉和敬拜
[00:30:53.800 --> 00:30:57.800]  這是最蒙福的途徑
[00:30:57.800 --> 00:31:01.800]  參與敬拜、侍奉
[00:31:01.800 --> 00:31:06.800]  所以我們千萬不要輕視這個教訓
[00:31:06.800 --> 00:31:11.800]  說到敬拜的重要
[00:31:11.800 --> 00:31:14.800]  我知道侍奉的字是兩個意思
[00:31:14.800 --> 00:31:17.800]  侍奉就是服侍加上敬拜
[00:31:17.800 --> 00:31:19.800]  特別針對敬拜
[00:31:19.800 --> 00:31:21.800]  當然敬拜很重要
[00:31:21.800 --> 00:31:27.800]  基督徒和非基督徒的第一個最重要的分別是什麼呢
[00:31:27.800 --> 00:31:30.800]  星期日我們去敬拜神
[00:31:30.800 --> 00:31:33.800]  有儀式地去敬拜神
[00:31:33.800 --> 00:31:38.800]  但基督徒沒有這個習慣
[00:31:38.800 --> 00:31:43.800]  非基督徒沒有這個習慣
[00:31:43.800 --> 00:31:47.800]  所以敬拜的重要是什麼呢
[00:31:47.800 --> 00:31:51.800]  有一個學者說得很好
[00:31:51.800 --> 00:31:52.800]  我和大家分享一下
[00:31:52.800 --> 00:31:55.800]  他說一句話
[00:31:55.800 --> 00:32:02.800]  他說人最基本的需要有四樣東西
[00:32:02.800 --> 00:32:04.800]  很多心理學家只說得三樣東西
[00:32:04.800 --> 00:32:07.800]  但這是聖經學者所以多加一樣東西
[00:32:07.800 --> 00:32:12.800]  他說最基本是一個人需要有工作
[00:32:12.800 --> 00:32:13.800]  不一定要為人錢
[00:32:13.800 --> 00:32:16.800]  一個人沒有工作很辛苦
[00:32:16.800 --> 00:32:18.800]  不只是錢的問題
[00:32:18.800 --> 00:32:21.800]  所以很多人說退休很辛苦
[00:32:21.800 --> 00:32:23.800]  你一定要找工作
[00:32:23.800 --> 00:32:24.800]  工作
[00:32:24.800 --> 00:32:28.800]  第二是享受
[00:32:28.800 --> 00:32:31.800]  或者你說享樂
[00:32:31.800 --> 00:32:36.800]  但你不享受工作所得
[00:32:36.800 --> 00:32:38.800]  你是一個很痛苦的人
[00:32:38.800 --> 00:32:42.800]  這是傳道書說的
[00:32:42.800 --> 00:32:45.800]  第三是愛情
[00:32:45.800 --> 00:32:47.800]  愛
[00:32:47.800 --> 00:32:50.800]  每一個人都需要愛
[00:32:50.800 --> 00:32:51.800]  夫妻的愛
[00:32:51.800 --> 00:32:52.800]  朋友的愛
[00:32:52.800 --> 00:32:53.800]  父母的愛
[00:32:53.800 --> 00:32:54.800]  兄弟姊妹的愛
[00:32:54.800 --> 00:33:00.800]  弟兄姊妹的愛
[00:33:00.800 --> 00:33:03.800]  大家應該猜到我漏了說什麼
[00:33:03.800 --> 00:33:07.800]  我說敬拜有什麼重要
[00:33:07.800 --> 00:33:08.800]  當然是第四樣
[00:33:08.800 --> 00:33:14.800]  第四樣就是敬拜或者崇拜
[00:33:14.800 --> 00:33:16.800]  四樣這麼重要
[00:33:16.800 --> 00:33:19.800]  我看完之後我的回應就是這樣
[00:33:19.800 --> 00:33:24.800]  有齊四樣當然你會很滿足
[00:33:24.800 --> 00:33:27.800]  但是第四樣
[00:33:27.800 --> 00:33:29.800]  敬拜或者崇拜
[00:33:29.800 --> 00:33:34.800]  絕對會影響我們前面的三樣
[00:33:34.800 --> 00:33:36.800]  想想是不是
[00:33:36.800 --> 00:33:41.800]  就是
[00:33:41.800 --> 00:33:46.800]  我們敬拜的對象和敬拜的心態
[00:33:46.800 --> 00:33:49.800]  會影響我們對工作
[00:33:49.800 --> 00:33:51.800]  對享受
[00:33:51.800 --> 00:33:57.800]  對愛情的心態和追求的方式
[00:33:57.800 --> 00:34:01.800]  我們敬拜的方式和敬拜的對象
[00:34:01.800 --> 00:34:05.800]  會影響我們怎樣去追求這三樣東西
[00:34:05.800 --> 00:34:06.800]  同意嗎
[00:34:06.800 --> 00:34:07.800]  就是這個意思
[00:34:07.800 --> 00:34:08.800]  譬如
[00:34:08.800 --> 00:34:10.800]  譬如有些人
[00:34:10.800 --> 00:34:12.800]  他的敬拜的對象
[00:34:12.800 --> 00:34:15.800]  那個偶像是很邪惡的
[00:34:15.800 --> 00:34:16.800]  他會怎樣
[00:34:16.800 --> 00:34:21.800]  他就會用邪惡的心思意念或者方法去追求
[00:34:21.800 --> 00:34:25.800]  這三樣東西
[00:34:25.800 --> 00:34:32.800]  如果我們是敬拜一個聖潔公義的神的時候
[00:34:32.800 --> 00:34:37.800]  我們就會用聖潔公義的方法
[00:34:37.800 --> 00:34:40.800]  來去追求工作
[00:34:40.800 --> 00:34:43.800]  享受和愛
[00:34:43.800 --> 00:34:46.800]  是不是
[00:34:46.800 --> 00:34:50.800]  這個很值得我們反省
[00:34:50.800 --> 00:34:58.800]  就是說我們整個人生是受我們所敬拜的神影響
[00:34:58.800 --> 00:35:00.800]  如果影響不到你
[00:35:00.800 --> 00:35:03.800]  真的要反省一下
[00:35:03.800 --> 00:35:08.800]  如果你所敬拜的這個聖潔公義的神
[00:35:08.800 --> 00:35:14.800]  是影響不到你的方法去追求工作
[00:35:14.800 --> 00:35:19.800]  享受愛情的時候
[00:35:19.800 --> 00:35:20.800]  那就是說什麼
[00:35:20.800 --> 00:35:29.800]  我們很可能都不是真的信這個神
[00:35:29.800 --> 00:35:31.800]  最後我請
[00:35:31.800 --> 00:35:34.800]  我請大家跟我一起去讀
[00:35:34.800 --> 00:35:38.800]  希伯來書十二章二十八節來做結束
[00:35:38.800 --> 00:35:42.800]  這次是和那個印在程序表上面有點不同
[00:35:42.800 --> 00:35:43.800]  不過是意義一樣
[00:35:43.800 --> 00:35:44.800]  我發覺
[00:35:44.800 --> 00:35:46.800]  程序表那個你可以回去讀
[00:35:46.800 --> 00:35:49.800]  這個現在我們自己一起在這裡讀
[00:35:49.800 --> 00:35:53.800]  這個希伯來書十二章二十八節我們一起讀
[00:35:53.800 --> 00:35:57.800]  所以我們既得了不能震動的覺
[00:35:57.800 --> 00:35:58.800]  就當感恩
[00:35:58.800 --> 00:36:00.800]  照神所喜悅的
[00:36:00.800 --> 00:36:06.800]  用虔誠敬畏的心侍奉神
[00:36:06.800 --> 00:36:09.800]  同樣的教訓是不是
[00:36:09.800 --> 00:36:12.800]  就是在信主得救之後
[00:36:12.800 --> 00:36:16.800]  我們就要好好去侍奉敬拜我們的神
[00:36:16.800 --> 00:36:18.800]  這個是神所喜悅的
[00:36:18.800 --> 00:36:20.800]  我們一起祈禱
[00:36:20.800 --> 00:36:23.800]  慈悲人愛天父我們感謝你
[00:36:23.800 --> 00:36:26.800]  感謝你讓我們今天
[00:36:26.800 --> 00:36:28.800]  從你寶貴的說話裡面
[00:36:28.800 --> 00:36:31.800]  得到你的指引
[00:36:31.800 --> 00:36:34.800]  求神賜恩給我們
[00:36:34.800 --> 00:36:37.800]  讓我們能夠終身在你的面前
[00:36:37.800 --> 00:36:39.800]  可以坦然無懼這樣
[00:36:39.800 --> 00:36:44.800]  以聖潔公義來去侍奉敬拜你
[00:36:44.800 --> 00:36:46.800]  我們感謝你聽我們的禱告
[00:36:46.800 --> 00:36:48.800]  我們這樣祈禱奉耶穌基督的聖名
