
[00:00:00.000 --> 00:00:02.360]  好 各位親愛的弟兄姊妹 大家主事平安
[00:19:17.880 --> 00:19:20.680]  敬拜的儀式和應許
[00:19:20.680 --> 00:19:24.000]  像羅馬書九章四節說的這些猶太人都有
[00:19:24.000 --> 00:19:25.920]  他們是神的子民
[00:19:25.920 --> 00:19:28.720]  但是耶穌卻提醒他們你們要悔改
[00:19:28.720 --> 00:19:34.400]  這個意思就是意味着他們是處在與神爲敵的這個這個位置上
[00:19:34.400 --> 00:19:36.240]  我猜想呢
[00:19:36.240 --> 00:19:40.600]  這對周圍的人包括門徒在內都應該是非常令他們震撼的
[00:19:40.600 --> 00:19:46.000]  這個效果就有點像施洗約翰對着那些猶太人就說你們要悔改
[00:19:46.000 --> 00:19:51.000]  猶太人一般不會認爲自己會需要悔改的
[00:19:51.000 --> 00:19:54.040]  因爲他們已經在神的約中是神的子民了嗎
[00:19:54.040 --> 00:19:56.040]  那些外邦人才需要悔改的嗎
[00:19:56.040 --> 00:19:59.640]  那些不敬錢的人是需要悔改
[00:19:59.640 --> 00:20:00.840]  我們爲什麼會呢
[00:20:00.840 --> 00:20:03.880]  所以呢
[00:20:03.880 --> 00:20:05.640]  其實悔改的意思
[00:20:05.640 --> 00:20:09.320]  首先第一就是讓你認清你的本相
[00:20:09.320 --> 00:20:11.640]  你到底真相在是什麼
[00:20:11.640 --> 00:20:15.440]  而你的本相是不是一個義人
[00:20:15.440 --> 00:20:18.520]  而且你需要神的恩典和拯救
[00:20:18.520 --> 00:20:23.240]  這是悔改一個轉向的一個很重要的一點
[00:20:23.240 --> 00:20:26.160]  就是從你沒有看清楚你到底怎麼回事
[00:20:26.160 --> 00:20:28.120]  到你看清楚自己是一個罪人
[00:20:28.120 --> 00:20:31.800]  然後轉向神的憐憫恩典的福音
[00:20:31.800 --> 00:20:33.960]  脫離開你以前的境況
[00:20:35.200 --> 00:20:37.920]  過順從神的生活
[00:20:37.920 --> 00:20:40.120]  避免最終的滅亡
[00:20:40.120 --> 00:20:42.000]  所以耶穌的話很清楚
[00:20:42.000 --> 00:20:47.680]  在這裏說的他們和那些歷難者沒有什麼分別
[00:20:47.680 --> 00:20:49.360]  沒什麼不同
[00:20:49.360 --> 00:20:53.040]  同樣都是需要悔改悔轉的人
[00:20:53.040 --> 00:20:54.600]  否則都要滅亡
[00:20:54.600 --> 00:20:58.440]  這個就是耶穌所說的非常清楚
[00:20:58.440 --> 00:20:59.840]  那還有一個留意的地方就是
[00:20:59.840 --> 00:21:03.160]  你看耶穌親自的來跟他們講
[00:21:03.160 --> 00:21:03.960]  你們要悔改
[00:21:05.320 --> 00:21:08.720]  這個從今天屬靈的神學的角度來說是什麼呢
[00:21:08.720 --> 00:21:12.720]  人不會自己覺得自己需要悔改
[00:21:12.720 --> 00:21:15.680]  是主親自的來找你
[00:21:15.680 --> 00:21:20.480]  來到你面前讓你悔改悔轉認罪
[00:21:20.480 --> 00:21:23.560]  這是神主動的施恩
[00:21:23.560 --> 00:21:26.320]  這是我們今天所說的一個神學事經
[00:21:26.320 --> 00:21:28.080]  一定看到是這一點
[00:21:28.080 --> 00:21:30.120]  就是耶穌來跟你講這些話
[00:21:30.120 --> 00:21:34.720]  但我今天想跟大家主要談另外一個問題
[00:21:34.720 --> 00:21:36.400]  就在這裏我們要停一停
[00:21:36.400 --> 00:21:38.120]  思想一下
[00:21:38.120 --> 00:21:41.360]  耶穌指出來那些以色列人的錯誤認知
[00:21:41.360 --> 00:21:43.240]  對我們來說到底有什麼意義
[00:21:43.240 --> 00:21:48.120]  他的錯誤認知指出來就說
[00:21:48.120 --> 00:21:49.320]  那些受難者
[00:21:49.320 --> 00:21:50.920]  歷難者一定是犯了罪
[00:21:50.920 --> 00:21:54.600]  而自己沒有受難就一定是清白的
[00:21:54.600 --> 00:21:55.760]  這是一個錯誤認知
[00:21:55.760 --> 00:21:56.680]  剛纔我講過了
[00:21:56.680 --> 00:21:59.840]  這正是耶穌讓他們悔改的地方
[00:21:59.840 --> 00:22:00.120]  對嗎
[00:22:00.120 --> 00:22:04.440]  而律法是讓人知罪的
[00:22:04.440 --> 00:22:07.520]  明白自己是無法憑着自己的行爲得救的
[00:22:07.520 --> 00:22:09.560]  世上沒有一個人是異人
[00:22:09.560 --> 00:22:11.320]  這是我們今天所知道的福音
[00:22:11.320 --> 00:22:14.120]  所以呢
[00:22:14.120 --> 00:22:15.800]  這些人受難了
[00:22:15.800 --> 00:22:16.800]  所以他們犯了罪
[00:22:16.800 --> 00:22:17.480]  我沒受難
[00:22:17.480 --> 00:22:20.920]  所以清白的在我們整個基督教信仰裏面是站不住腳的
[00:22:20.920 --> 00:22:22.720]  這是錯誤的一個認知
[00:22:22.720 --> 00:22:26.600]  那你可能說我沒這麼想
[00:22:26.600 --> 00:22:27.440]  讓我沒關
[00:22:27.440 --> 00:22:30.600]  那讓我換一個問題來認識一下
[00:22:30.600 --> 00:22:31.960]  我們必須悔改的罪
[00:22:34.080 --> 00:22:36.240]  成功者是神所愛的
[00:22:36.240 --> 00:22:38.520]  我成功了
[00:22:38.520 --> 00:22:39.840]  所以神一定會愛我
[00:22:39.840 --> 00:22:42.600]  我配得神的愛
[00:22:42.600 --> 00:22:44.160]  所以我成功了
[00:22:44.160 --> 00:22:45.320]  大家有沒有這麼認爲呢
[00:22:45.320 --> 00:22:52.600]  我在很多的教會聽到這樣的信息
[00:22:52.600 --> 00:22:54.960]  因爲他們請來的是成功人士
[00:22:54.960 --> 00:22:57.880]  成功人士所展現的見證就是我成功了
[00:22:57.880 --> 00:22:59.680]  所以神很愛我
[00:22:59.680 --> 00:23:01.400]  你們也想得到這樣的成功嗎
[00:23:01.400 --> 00:23:01.760]  好
[00:23:01.760 --> 00:23:02.840]  你們信主吧
[00:23:02.840 --> 00:23:04.000]  神就會這麼愛你
[00:23:04.000 --> 00:23:07.800]  我在這裏想強調
[00:23:07.800 --> 00:23:10.800]  讓大家再一次的看一看這些話
[00:23:10.800 --> 00:23:12.280]  主在說這些話的時候
[00:23:12.280 --> 00:23:13.560]  提醒的是猶太人
[00:23:13.560 --> 00:23:15.120]  是那些神的子民
[00:23:15.120 --> 00:23:17.720]  他對神的百姓說的
[00:23:17.720 --> 00:23:20.720]  這些百姓是進入神的約
[00:23:20.720 --> 00:23:21.880]  得稱爲神的兒女
[00:23:21.880 --> 00:23:23.160]  有分於神的國的人
[00:23:23.160 --> 00:23:25.760]  或至少他們自己是這麼認爲的
[00:23:25.760 --> 00:23:30.320]  我覺得這樣的一個場景實在是意味深長
[00:23:33.560 --> 00:23:36.040]  如果換作我們今天聆聽耶穌的話
[00:23:36.040 --> 00:23:38.400]  我們是蒙神拯救的人
[00:23:38.400 --> 00:23:41.000]  我們需要悔改嗎
[00:23:41.000 --> 00:23:50.240]  我們已經在神的福音當中了
[00:23:50.240 --> 00:23:52.080]  我們已經在基督裏嘛
[00:23:52.080 --> 00:23:53.880]  我會需要悔改嗎
[00:23:53.880 --> 00:24:01.160]  假設你說這是應該對那不信主的人說的
[00:24:01.160 --> 00:24:03.920]  其實聖經裏面有一個特別的特點
[00:24:03.920 --> 00:24:05.600]  就是他會舉一
[00:24:05.600 --> 00:24:07.120]  然後反三
[00:24:07.120 --> 00:24:09.440]  舉了一往往是極端的
[00:24:09.440 --> 00:24:10.520]  這個例子
[00:24:10.520 --> 00:24:15.880]  就是如果假設神的子民尚且都需要悔改
[00:24:15.880 --> 00:24:21.480]  那更何況還沒有進入神的約的那些門外的人呢
[00:24:21.480 --> 00:24:22.720]  外面的人呢
[00:24:22.720 --> 00:24:25.400]  就是自己家裏的人都需要悔改
[00:24:25.400 --> 00:24:26.640]  更何況那些
[00:24:26.640 --> 00:24:30.040]  家外的人對嗎
[00:24:30.040 --> 00:24:33.240]  所以我們不用擔心說這話就好像是隻對我們說
[00:24:33.240 --> 00:24:34.760]  沒對外面的人說一樣的
[00:24:34.760 --> 00:24:37.000]  聖經裏面他說這種話的時候
[00:24:37.000 --> 00:24:37.720]  你一定要記住
[00:24:37.720 --> 00:24:39.320]  他常常用這個模式就是
[00:24:39.320 --> 00:24:43.680]  尚且何況這個句子
[00:24:43.680 --> 00:24:46.600]  好
[00:24:46.600 --> 00:24:47.320]  我們繼續講
[00:24:47.320 --> 00:24:50.680]  我們需要在聖靈的光照之下的
[00:24:50.680 --> 00:24:57.000]  今天我們一起來去整體的對我們自己的信仰的做一個審視
[00:24:57.000 --> 00:24:57.840]  做一個審視
[00:24:59.400 --> 00:25:02.840]  我們今天就面對一個真實的問題問自己
[00:25:02.840 --> 00:25:05.560]  我真是屬基督的人嗎
[00:25:05.560 --> 00:25:09.040]  如果換一個角度再問同樣的問題
[00:25:09.040 --> 00:25:11.360]  我真是在耶穌基督裏嗎
[00:25:11.360 --> 00:25:12.240]  大家問問自己
[00:25:12.240 --> 00:25:16.400]  你是基督徒
[00:25:16.400 --> 00:25:19.160]  你今天可以很肯定的回答這個問題嗎
[00:25:19.160 --> 00:25:20.360]  我是在主裏面
[00:25:20.360 --> 00:25:22.080]  蒙恩的人
[00:25:22.080 --> 00:25:25.080]  其實古往今來呢
[00:25:25.080 --> 00:25:28.600]  歷史上有很多的聖徒都非常關心這個問題
[00:25:28.600 --> 00:25:31.680]  都關心自己信了是不是會得救
[00:25:31.680 --> 00:25:33.640]  別忘了馬丁路德那個掙扎
[00:25:33.640 --> 00:25:35.160]  他已經是一個基督徒了
[00:25:35.160 --> 00:25:38.200]  但他就覺得他自己面對的是神的憤怒嘛
[00:25:38.200 --> 00:25:42.960]  在他發現了這個陰信稱義的奧祕之前
[00:25:42.960 --> 00:25:44.440]  你看他嚇的那整天呢
[00:25:44.440 --> 00:25:48.400]  他經歷了一個他同學的死
[00:25:48.400 --> 00:25:51.760]  他經歷了一次放假回家路上的暴雨
[00:25:51.760 --> 00:25:53.160]  那個雷擊閃電
[00:25:53.160 --> 00:25:54.120]  他就嚇成那樣
[00:25:54.120 --> 00:25:57.480]  他覺得上帝在他面前一直是憤怒的
[00:25:57.480 --> 00:26:01.200]  所以大家都很關心我到底得救沒有啊
[00:26:01.200 --> 00:26:02.280]  這個問題
[00:26:02.280 --> 00:26:04.600]  所以我們會尋找證據的
[00:26:04.600 --> 00:26:08.280]  如果你覺得這個問題對你無所謂
[00:26:08.280 --> 00:26:08.760]  對不起
[00:26:08.760 --> 00:26:10.480]  你可能今天就需要悔改
[00:26:10.480 --> 00:26:11.040]  又是你
[00:26:11.040 --> 00:26:14.600]  很多人很認真的對待自己的信仰
[00:26:14.600 --> 00:26:17.360]  都會擔心這個問題
[00:26:17.360 --> 00:26:20.240]  最著名的例子
[00:26:20.240 --> 00:26:24.080]  就是馬克思韋伯做了一個研究
[00:26:24.080 --> 00:26:27.520]  他在新教論理與資本主義精神
[00:26:27.520 --> 00:26:31.320]  這本書裏面他精彩的論證了
[00:26:31.320 --> 00:26:32.960]  當年的清教徒
[00:26:32.960 --> 00:26:37.080]  他爲了榮耀神而辛勤的工作
[00:26:37.080 --> 00:26:38.920]  注意哈
[00:26:38.920 --> 00:26:40.880]  他們工作的目的是爲了榮耀神
[00:26:40.880 --> 00:26:43.560]  所以他們賺的錢都儲蓄起來
[00:26:43.560 --> 00:26:46.640]  極少用在自己的用度上
[00:26:46.640 --> 00:26:49.520]  自己和家人的使用都壓到最低
[00:26:49.520 --> 00:26:54.280]  可以說是一種苦修式的禁慾式的生活
[00:26:54.280 --> 00:26:55.400]  但是他賺很多錢
[00:26:55.400 --> 00:26:56.480]  努力的去掙錢
[00:26:56.480 --> 00:26:59.560]  他叫榮耀神
[00:26:59.560 --> 00:27:01.760]  他不是爲了追求自己個人的幸福
[00:27:01.760 --> 00:27:04.640]  所以呢
[00:27:04.640 --> 00:27:08.720]  結果就是他們這些人的積蓄都不斷的增長
[00:27:08.720 --> 00:27:10.440]  然後最終導致什麼
[00:27:10.440 --> 00:27:13.240]  導致的就是一個資本的原始積累
[00:27:13.240 --> 00:27:15.280]  不斷的增加
[00:27:15.280 --> 00:27:18.720]  於是就帶來一種擴大再生產
[00:27:18.720 --> 00:27:20.520]  資本主義制度就這樣產生了
[00:27:20.520 --> 00:27:24.360]  他的論證非常的精彩
[00:27:24.360 --> 00:27:26.200]  到今天都是個明著
[00:27:26.200 --> 00:27:29.600]  我相信很多弟兄弟妹可能都讀過
[00:27:29.600 --> 00:27:34.000]  就是他發現了新教徒這種淨錢的宗教精神
[00:27:34.000 --> 00:27:38.040]  信仰帶來了一個社會制度的建立
[00:27:38.040 --> 00:27:40.280]  但是問題他也提出來了很精彩
[00:27:40.280 --> 00:27:42.440]  他提出了一個非常嚴肅的問題
[00:27:42.440 --> 00:27:44.560]  非常尖銳的問題
[00:27:44.560 --> 00:27:48.000]  就是爲什麼這些不求自己益處
[00:27:48.000 --> 00:27:51.240]  只求榮耀神的新教倫理
[00:27:51.240 --> 00:27:56.280]  從中產生出來一個貪婪的追求利潤的
[00:27:56.280 --> 00:28:00.760]  甚至不惜剝削他人勞動的資本主義制度呢
[00:28:00.760 --> 00:28:03.040]  大家有沒有看過這個問題
[00:28:03.040 --> 00:28:06.560]  很多人讀這本書就不看這個這個問題了
[00:28:06.560 --> 00:28:11.480]  我再說一遍啊
[00:28:11.480 --> 00:28:14.240]  爲什麼這些淨錢的追求只榮耀神
[00:28:14.240 --> 00:28:16.960]  不求自己益處的新教倫理當中
[00:28:16.960 --> 00:28:21.280]  會產生了一個貪婪的追求利潤
[00:28:21.280 --> 00:28:26.040]  甚至不惜剝削其他人勞動的資本主義制度呢
[00:28:26.040 --> 00:28:31.880]  馬克思韋伯很聰明
[00:28:31.880 --> 00:28:33.440]  他就停在這裏了
[00:28:33.440 --> 00:28:36.280]  他說這個問題已經超過了我這本書的範圍
[00:28:36.280 --> 00:28:38.320]  我這本書是一個社會學的
[00:28:38.320 --> 00:28:39.520]  經濟學的討論
[00:28:39.520 --> 00:28:42.440]  歷史歷史事實的敘述
[00:28:42.440 --> 00:28:47.680]  因爲再往下談就談到價值判斷和神學思考了
[00:28:47.680 --> 00:28:50.280]  說這個就不是我的這杯茶了
[00:28:50.280 --> 00:28:51.760]  我就停在這兒了
[00:28:51.760 --> 00:28:54.760]  所以他把這個問題提出來以後拋給誰了呢
[00:28:54.760 --> 00:28:55.840]  拋給神學家了
[00:28:55.840 --> 00:29:03.000]  這個神學家必須要回答的問題就是人的善裏面怎麼樣生出惡來呢
[00:29:03.000 --> 00:29:06.320]  而且這些人善的人都是基督徒
[00:29:06.320 --> 00:29:07.960]  他們的動機非常純正
[00:29:07.960 --> 00:29:10.120]  所以他們叫做清教徒嘛
[00:29:10.120 --> 00:29:13.040]  原文就是純粹的純的那個信徒
[00:29:13.040 --> 00:29:21.600]  而大家都知道後面的歷史的邏輯就是那個資本主義出現很大的問題
[00:29:21.600 --> 00:29:24.720]  貪婪追求利潤爲帝制上
[00:29:24.720 --> 00:29:25.920]  消滅了人性
[00:29:25.920 --> 00:29:28.880]  甚至剝奪人的這個勞動剩餘價值
[00:29:28.880 --> 00:29:32.480]  最後才才產生了就是馬克思的資本論
[00:29:32.480 --> 00:29:34.640]  纔有了社會主義共產主義這個運動嗎
[00:29:34.640 --> 00:29:35.400]  對不對
[00:29:35.400 --> 00:29:38.760]  其實都從新教徒那邊挖到這個根
[00:29:38.760 --> 00:29:40.600]  那是始作俑者
[00:29:40.600 --> 00:29:48.840]  的確這個是應該由神學家來回應的
[00:29:48.840 --> 00:29:59.600]  讓我從神學家的回應當中簡單的做出一個總結來歸納來
[00:29:59.600 --> 00:30:06.600]  就是人在財富積累當中去尋求上帝拯救自己愛自己的確據
[00:30:08.200 --> 00:30:11.040]  你很容易走一步小的差距
[00:30:11.040 --> 00:30:16.120]  差之分毫 沒有之千里的一個問題出現是什麼呢
[00:30:16.120 --> 00:30:17.080]  他認爲就是
[00:30:17.080 --> 00:30:24.040]  我靠着榮耀主的名得神的喜悅
[00:30:24.040 --> 00:30:26.040]  很容易到一步什麼
[00:30:26.040 --> 00:30:31.840]  所以我配得神的恩寵證明就是我發達了
[00:30:31.840 --> 00:30:32.640]  我成功了
[00:30:35.600 --> 00:30:39.600]  你看他就是他有一個有一個鴻溝式的跳躍
[00:30:39.600 --> 00:30:41.800]  跳躍就是我榮耀主的名
[00:30:41.800 --> 00:30:43.560]  我得神的喜悅
[00:30:43.560 --> 00:30:44.880]  然後呢
[00:30:44.880 --> 00:30:50.120]  他就會把他的成功看做是上帝對他的肯定
[00:30:50.120 --> 00:30:52.840]  他配得這樣的喜愛
[00:30:52.840 --> 00:30:56.760]  日本的神學家北森家藏是我進來一直在讀他的書的
[00:30:56.760 --> 00:30:58.640]  因爲我要背下學期的課
[00:30:58.640 --> 00:31:02.840]  他就爲這個寫了一篇論文
[00:31:02.840 --> 00:31:05.800]  所以我看得非常的驚訝
[00:31:05.800 --> 00:31:09.360]  他得出了一個非常清晰的結論
[00:31:09.360 --> 00:31:16.880]  就是他認爲這屬於那些不需要耶穌基督做宗保的錯誤
[00:31:16.880 --> 00:31:19.280]  就是你跟神之間那種愛的關係
[00:31:19.280 --> 00:31:22.200]  中間已經不需要耶穌基督做宗保了
[00:31:22.200 --> 00:31:24.080]  因爲耶穌基督只一次性的救我
[00:31:24.080 --> 00:31:26.080]  然後我就跟神直接面對面了
[00:31:26.080 --> 00:31:27.040]  我再不需要你了
[00:31:27.040 --> 00:31:27.720]  然後呢
[00:31:27.720 --> 00:31:30.320]  我就可以直接討神的喜悅
[00:31:30.320 --> 00:31:31.800]  我做的這一切神喜悅
[00:31:31.800 --> 00:31:34.760]  讓我成功了讓我感受到這個肯定了
[00:31:34.760 --> 00:31:38.200]  所以我就證明我已經配得神的這份愛了
[00:31:38.200 --> 00:31:43.160]  他說這恰恰是試圖通過行爲
[00:31:43.160 --> 00:31:47.160]  而非通過施加來得救贖的人
[00:31:47.160 --> 00:31:50.280]  已經離開了福音
[00:31:50.280 --> 00:31:52.000]  他就不在耶穌基督裏了
[00:31:52.000 --> 00:31:55.200]  你看保羅常說在基督裏在基督裏
[00:31:55.200 --> 00:31:56.200]  你怎麼在基督裏
[00:31:56.200 --> 00:31:58.320]  我想問大家我常思考這個問題
[00:31:58.320 --> 00:31:59.320]  我怎麼在基督裏
[00:32:01.640 --> 00:32:03.680]  你只有在基督的福音裏面
[00:32:03.680 --> 00:32:04.920]  你就是在基督裏
[00:32:04.920 --> 00:32:07.960]  基督的福音是很清楚的
[00:32:07.960 --> 00:32:09.560]  我們不是靠行爲得救
[00:32:09.560 --> 00:32:12.560]  是靠着他並他定十字架和復活
[00:32:12.560 --> 00:32:16.000]  使我們成爲了一個新造的人
[00:32:16.000 --> 00:32:19.520]  他說如果離開了這個福音
[00:32:19.520 --> 00:32:21.720]  你就不在基督裏
[00:32:21.720 --> 00:32:23.840]  你就會必然的會墮落
[00:32:23.840 --> 00:32:28.360]  他正是從禁慾的清教徒的倫理當中
[00:32:28.360 --> 00:32:31.800]  產生了追求利潤的資本主義的根本原因
[00:32:31.800 --> 00:32:32.600]  就在這裏
[00:32:32.600 --> 00:32:37.840]  我不知道這個對大家有沒有提醒
[00:32:37.840 --> 00:32:42.280]  我們是靠着福音得救
[00:32:42.280 --> 00:32:46.040]  我們也要終生持守在主的福音裏
[00:32:46.040 --> 00:32:51.360]  直到我們見主面的那一天
[00:32:51.360 --> 00:32:56.400]  讓我們看下面六到第九節
[00:32:59.120 --> 00:33:03.360]  我們基於這上述的兩類事件
[00:33:03.360 --> 00:33:04.400]  同樣的事件
[00:33:04.400 --> 00:33:08.280]  一個就是有人在獻祭的時候被殺了
[00:33:08.280 --> 00:33:10.600]  還有一個是樓塌了被壓死了
[00:33:10.600 --> 00:33:12.560]  這兩個同類的事件
[00:33:12.560 --> 00:33:17.120]  耶穌發出了同樣的呼籲和警告
[00:33:17.120 --> 00:33:19.800]  耶穌就引申出來一個比喻
[00:33:19.800 --> 00:33:22.720]  場景就設在一個葡萄園裏面
[00:33:22.720 --> 00:33:27.440]  他圍繞着一棵三年不結果的無花果樹
[00:33:27.440 --> 00:33:28.840]  那麼園主就認爲呢
[00:33:28.840 --> 00:33:32.080]  這棵樹白佔土地就吩咐園丁呢
[00:33:32.080 --> 00:33:33.320]  把他砍了
[00:33:33.320 --> 00:33:34.960]  這是一個很現實的場景
[00:33:34.960 --> 00:33:35.320]  對不對
[00:33:35.320 --> 00:33:37.960]  你如果園子不大
[00:33:37.960 --> 00:33:40.800]  你還有棵樹還佔的地方不結果
[00:33:40.800 --> 00:33:43.800]  那你肯定是想換了他啊
[00:33:43.800 --> 00:33:45.000]  換個結果的樹去
[00:33:45.000 --> 00:33:48.120]  那麼在這裏面
[00:33:48.120 --> 00:33:48.760]  你看到
[00:33:48.760 --> 00:33:52.680]  園丁就爲這棵樹求情了
[00:33:52.680 --> 00:33:54.920]  說再給他一年的機會吧
[00:33:54.920 --> 00:33:58.080]  園丁承承諾要爲這個樹呢
[00:33:58.080 --> 00:33:59.920]  鬆土施肥
[00:33:59.920 --> 00:34:01.280]  然後看看結果如何
[00:34:01.280 --> 00:34:03.160]  如果再不結果子的話
[00:34:03.160 --> 00:34:04.400]  那再砍了不遲
[00:34:04.400 --> 00:34:10.120]  那麼在聖經的語境當中的無花果樹這種比喻
[00:34:10.120 --> 00:34:13.600]  他就會是對以色列的隱喻
[00:34:13.600 --> 00:34:16.280]  你看到聖經裏面常用無花果樹呢
[00:34:16.280 --> 00:34:17.520]  來比喻以色列的
[00:34:17.520 --> 00:34:23.520]  那麼這棵不結果的無花果樹就比喻那些不忠的百姓
[00:34:23.520 --> 00:34:25.960]  對神不忠的百姓啊
[00:34:25.960 --> 00:34:29.120]  然後你看圓主是比喻誰的呢
[00:34:29.120 --> 00:34:32.240]  圓主在這個比喻裏面是最先出現的人物
[00:34:32.240 --> 00:34:32.560]  對不對
[00:34:32.560 --> 00:34:36.160]  你看十三節上的六節啊
[00:34:36.160 --> 00:34:37.600]  有一個人啊
[00:34:37.600 --> 00:34:39.240]  一個人有一棵無花果樹
[00:34:39.240 --> 00:34:41.000]  一個人就是這個圓主了
[00:34:41.000 --> 00:34:46.200]  按照陸家寫作的一個非常有趣的一個習慣
[00:34:46.200 --> 00:34:50.680]  他所有的比喻裏面第一個出現的一定是指向神的
[00:34:50.680 --> 00:34:52.320]  你回去查查他所有的比喻啊
[00:34:52.320 --> 00:34:55.000]  這個又是其中的一個例子
[00:34:55.000 --> 00:34:56.880]  一個人他就暗指
[00:34:56.880 --> 00:34:58.840]  指在向神
[00:34:58.840 --> 00:35:06.040]  那麼不結果子三年之久的就代表了那以色列人的屬靈光景
[00:35:06.040 --> 00:35:08.560]  是徹底的失敗的一種光景
[00:35:08.560 --> 00:35:10.200]  也就意味着呢
[00:35:10.200 --> 00:35:12.440]  上帝已經忍了他三年
[00:35:12.440 --> 00:35:15.520]  就是一種恩慈對他子民的忍耐
[00:35:15.520 --> 00:35:19.240]  那麼圓主的吩咐去砍這棵樹
[00:35:20.400 --> 00:35:25.320]  清楚的無疑的就表明了神對於百姓長久的被逆
[00:35:25.320 --> 00:35:30.440]  已經要施審判了
[00:35:30.440 --> 00:35:34.280]  砍樹就是一個審判的隱喻
[00:35:34.280 --> 00:35:41.640]  比如說聖經就描述神對以色列爲敵的那個埃及就施施審判
[00:35:41.640 --> 00:35:44.320]  說他擊打他們的葡萄樹和無花果樹
[00:35:44.320 --> 00:35:46.000]  毀壞他們境內的樹木
[00:35:46.000 --> 00:35:47.840]  這是對埃及說的
[00:35:47.840 --> 00:35:48.920]  沒想到呢
[00:35:48.920 --> 00:35:51.840]  神在這時候同樣要把這種審判呢
[00:35:51.840 --> 00:35:54.400]  施加在他自己子民的身上
[00:35:54.400 --> 00:35:59.400]  而當年的世襲約翰也曾經發出個警告
[00:35:59.400 --> 00:36:04.240]  那些自以爲是啞巴拉的後裔就已經開始全然安全了
[00:36:04.240 --> 00:36:06.440]  那種盲目的安全感
[00:36:06.440 --> 00:36:07.280]  但實際上呢
[00:36:07.280 --> 00:36:08.880]  他是走在被逆的路上
[00:36:08.880 --> 00:36:09.320]  那些人
[00:36:09.320 --> 00:36:11.680]  世襲約翰就警告他們說
[00:36:11.680 --> 00:36:14.200]  現在那個斧子已經放在樹根上了
[00:36:14.200 --> 00:36:18.520]  凡不接好果子的樹就砍下來丟掉丟在火裏面
[00:36:18.520 --> 00:36:19.040]  而且是
[00:36:19.040 --> 00:36:28.320]  所以想必猶太人聽到這些對於他們自己圈內人的警告呢
[00:36:28.320 --> 00:36:33.240]  他們會非常的刺耳非常震驚
[00:36:33.240 --> 00:36:39.520]  因爲他們已經聽過世學院跟他們講
[00:36:39.520 --> 00:36:41.200]  神不是沒你們就不行
[00:36:41.200 --> 00:36:47.000]  神是可以從這些石頭當中給啞巴拉漢興起子孫來
[00:36:47.000 --> 00:36:50.240]  你們以爲你們是啞巴拉漢的子孫就OK了嗎
[00:36:50.240 --> 00:36:52.840]  神說我不是沒你們不可
[00:36:52.840 --> 00:36:54.600]  非你們不可
[00:36:54.600 --> 00:36:56.240]  而這裏面耶穌有說了一句話
[00:36:56.240 --> 00:36:58.640]  就要何必白佔地土呢
[00:36:58.640 --> 00:37:10.120]  這似乎是暗示着神會呼召出其他的羣體來替代以色列人在神救贖計劃當中那種獨有的地位
[00:37:10.120 --> 00:37:12.800]  而我們將在路加福著作的下冊
[00:37:12.800 --> 00:37:15.080]  也就是使徒性難當中的
[00:37:15.080 --> 00:37:19.480]  大家熟悉聖經的就會看到主耶穌這個福音的奧祕呢
[00:37:19.480 --> 00:37:20.800]  是如何被揭開的
[00:37:20.800 --> 00:37:25.040]  是透過外邦的使徒真的興起了一批新的以色列人
[00:37:25.040 --> 00:37:25.320]  對不對
[00:37:25.320 --> 00:37:28.320]  是真正的啞巴拉漢的子孫
[00:37:28.320 --> 00:37:33.440]  那是保羅的工作所帶來了希伯來書非常清楚講明白這個道理
[00:37:33.440 --> 00:37:38.680]  而這時候圓丁求這個圓主再給一年的機會
[00:37:38.680 --> 00:37:42.400]  其實也就是相當於呢
[00:37:45.160 --> 00:37:46.640]  下一年啊
[00:37:46.640 --> 00:37:48.800]  看再看下一年就是第四年
[00:37:48.800 --> 00:37:54.720]  可不可以結出好果子來獻給圓主
[00:37:54.720 --> 00:37:55.360]  其實呢
[00:37:55.360 --> 00:37:58.760]  如果熟悉舊約律法的那些以色列人
[00:37:58.760 --> 00:38:02.160]  他一定可能會想到了立位祭裏面的規定
[00:38:02.160 --> 00:38:07.000]  就是神吩咐這些以色列人到了迦南地之後
[00:38:07.000 --> 00:38:09.360]  頭三年不可以喫樹上的果子
[00:38:09.360 --> 00:38:12.920]  因爲那是不不潔淨的
[00:38:12.920 --> 00:38:16.960]  第四年樹上的果子全歸給神
[00:38:16.960 --> 00:38:19.840]  那麼第五年百姓纔可以喫那些果子
[00:38:19.840 --> 00:38:23.240]  就是立位祭的十九章就提到了這個
[00:38:23.240 --> 00:38:27.360]  所以他們如果熟悉舊約聖經的一定會知道這個比喻
[00:38:27.360 --> 00:38:28.840]  你看三年不結果子
[00:38:28.840 --> 00:38:32.960]  第四年結出果子來獻給神
[00:38:32.960 --> 00:38:34.200]  這就意味着說
[00:38:34.200 --> 00:38:36.960]  圓丁求的是什麼呢
[00:38:36.960 --> 00:38:40.400]  他期待着有一個改變
[00:38:40.400 --> 00:38:46.640]  就是以色列人這羣人從不潔淨到分別爲聖歸給神
[00:38:46.640 --> 00:38:52.360]  這是第四年所帶出來的這種轉變異象可以獻給神
[00:38:52.360 --> 00:38:57.600]  那麼這位圓丁
[00:38:57.600 --> 00:39:01.280]  無疑是主耶穌那個角色
[00:39:01.280 --> 00:39:01.640]  對不對
