
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早安。
[00:20:49.000 --> 00:20:51.000]  第十二節,
[00:20:51.000 --> 00:20:52.000]  主耶和華說,
[00:20:52.000 --> 00:20:54.000]  日子很快就到了,
[00:20:54.000 --> 00:20:57.000]  我必命饑荒降於地上,
[00:20:57.000 --> 00:21:00.000]  人饑餓非因無餅,
[00:21:00.000 --> 00:21:02.000]  饑渴非因無水,
[00:21:02.000 --> 00:21:04.000]  乃因不聽耶和華的話。
[00:21:04.000 --> 00:21:07.000]  這個中文不是譯得一般般,
[00:21:07.000 --> 00:21:09.000]  其實現代更好的翻譯就是,
[00:21:09.000 --> 00:21:14.000]  乃因聽不到耶和華的話,
[00:21:14.000 --> 00:21:16.000]  我們聽不到耶和華的話,
[00:21:16.000 --> 00:21:20.000]  我們的生命就會饑餓了。
[00:21:20.000 --> 00:21:21.000]  我們會漂流,
[00:21:21.000 --> 00:21:22.000]  從這海到那海,
[00:21:22.000 --> 00:21:24.000]  從北邊到東邊,
[00:21:24.000 --> 00:21:27.000]  到處尋求耶和華的話,
[00:21:27.000 --> 00:21:30.000]  最後卻什麼都找不到。
[00:21:30.000 --> 00:21:32.000]  人有種種的饑餓,
[00:21:32.000 --> 00:21:34.000]  這些都是真的,
[00:21:34.000 --> 00:21:36.000]  但人真正的饑餓,
[00:21:36.000 --> 00:21:38.000]  非因無餅,
[00:21:38.000 --> 00:21:39.000]  人真正的饑渴,
[00:21:39.000 --> 00:21:41.000]  非因無水,
[00:21:41.000 --> 00:21:43.000]  人饑餓乾渴,
[00:21:43.000 --> 00:21:45.000]  是因為我們聽不到,
[00:21:45.000 --> 00:21:47.000]  聽不到神的話,
[00:21:47.000 --> 00:21:49.000]  聽不到神的真理,
[00:21:49.000 --> 00:21:50.000]  我們聽不到,
[00:21:50.000 --> 00:21:52.000]  不是因為上帝沒有說,
[00:21:52.000 --> 00:21:56.000]  而是我們根本不願意去聽。
[00:21:56.000 --> 00:22:01.000]  現代人好像帶著各種的聽筒,
[00:22:01.000 --> 00:22:04.000]  每個人都用聽筒塞住自己的耳朵,
[00:22:04.000 --> 00:22:06.000]  聽自己喜歡聽的東西,
[00:22:06.000 --> 00:22:08.000]  然後除此以外,
[00:22:08.000 --> 00:22:11.000]  什麼都聽不進耳了,
[00:22:11.000 --> 00:22:13.000]  何況是上帝的聲音,
[00:22:13.000 --> 00:22:16.000]  一點都聽不到。
[00:22:16.000 --> 00:22:17.000]  上帝做人的時候,
[00:22:17.000 --> 00:22:20.000]  讓人有種種的饑餓,
[00:22:20.000 --> 00:22:23.000]  英國的作家C.S. Lewis說,
[00:22:23.000 --> 00:22:26.000]  人最大的饑餓渴望,
[00:22:26.000 --> 00:22:29.000]  人的心底裡最大的渴望是什麼呢?
[00:22:29.000 --> 00:22:32.000]  就好像神一樣這麼厲害,
[00:22:32.000 --> 00:22:36.000]  人原來有一個渴望是想做神的,
[00:22:36.000 --> 00:22:40.000]  人渴望在不需要上帝的情況下,
[00:22:40.000 --> 00:22:44.000]  自己找到生命最大的幸福。
[00:22:44.000 --> 00:22:48.000]  C.S. Lewis說,你看看金錢,野心,
[00:22:48.000 --> 00:22:52.000]  戰爭,階級的分野,帝國的欺凌,
[00:22:52.000 --> 00:22:54.000]  奴隸的制度,
[00:22:54.000 --> 00:22:57.000]  所有這些都陳列在人類的歷史裡面,
[00:22:57.000 --> 00:23:00.000]  展示我們如何在上帝以外,
[00:23:00.000 --> 00:23:01.000]  在沒有上帝的時候,
[00:23:01.000 --> 00:23:04.000]  去創造自己的幸福。
[00:23:04.000 --> 00:23:06.000]  上帝做我們的時候,
[00:23:06.000 --> 00:23:13.000]  原先是用上帝自己來滿足我們的饑餓。
[00:23:13.000 --> 00:23:15.000]  在上帝以外,
[00:23:15.000 --> 00:23:19.000]  我們是不可能找到令自己飽足的東西的,
[00:23:19.000 --> 00:23:26.000]  但人偏偏要離開上帝去找自己的飽足。
[00:23:26.000 --> 00:23:30.000]  耶律邦二世統治的年代,
[00:23:30.000 --> 00:23:32.000]  即是阿摩斯先知的年代,
[00:23:32.000 --> 00:23:38.000]  大約是公元前786年至746年,
[00:23:38.000 --> 00:23:41.000]  阿摩斯先知提及一個大的地震,
[00:23:41.000 --> 00:23:44.000]  發生在公元前760年,
[00:23:44.000 --> 00:23:47.000]  即是約莫在耶律邦二世統治的中期,
[00:23:47.000 --> 00:23:49.000]  最鼎盛的時間。
[00:23:49.000 --> 00:23:51.000]  地震的警告,
[00:23:51.000 --> 00:23:55.000]  顯然對以色列國沒有產生任何警示的作用,
[00:23:55.000 --> 00:23:58.000]  而這個地震之後40年,
[00:23:58.000 --> 00:24:02.000]  以色列在公元前721年,
[00:24:02.000 --> 00:24:06.000]  就全然亡國。
[00:24:06.000 --> 00:24:09.000]  人總是有種種的飢餓,
[00:24:09.000 --> 00:24:16.000]  人總是會千方百計去滿足自己的飢餓。
[00:24:16.000 --> 00:24:19.000]  Hungry,是我們的本性,
[00:24:19.000 --> 00:24:24.000]  但很希望大家千萬不要foolish,
[00:24:24.000 --> 00:24:28.000]  先知說,人真正的飢渴,非因無餅,
[00:24:28.000 --> 00:24:32.000]  人真正的乾渴,非因無水,
[00:24:32.000 --> 00:24:34.000]  人的飢餓、乾渴,
[00:24:34.000 --> 00:24:40.000]  是因為我們聽不到神的說話、神的真理。
[00:24:40.000 --> 00:24:44.000]  很希望我們每一個都明白,
[00:24:44.000 --> 00:24:47.000]  我們的飢餓是甚麼來的,
[00:24:47.000 --> 00:24:50.000]  我們為甚麼會飢餓呢?
[00:24:50.000 --> 00:24:53.000]  我們真是要渴望甚麼呢?
[00:24:53.000 --> 00:25:00.000]  也要明白,千萬不要胡亂去滿足這些種種的飢餓,
[00:25:00.000 --> 00:25:06.000]  要明白,胡亂地去滿足,可能是很愚昧的。
[00:25:06.000 --> 00:25:08.000]  我的結語就是
[00:25:08.000 --> 00:25:10.000]  Why hungry?
[00:25:10.000 --> 00:25:12.000]  給個問號,
[00:25:12.000 --> 00:25:14.000]  How foolish?
[00:25:14.000 --> 00:25:16.000]  給個感嘆號,
[00:25:16.000 --> 00:25:19.000]  但願榮耀歸於聖父、聖子、聖靈。
[00:25:19.000 --> 00:25:20.000]  阿們。
