
[00:00:00.000 --> 00:00:04.240]  今天的題目是「史上最撩交打的自辯」
[00:18:50.000 --> 00:18:51.760]  可能就有很多福音派教會
[00:18:51.760 --> 00:18:53.080]  就起你偉功你
[00:18:53.080 --> 00:18:55.160]  那就是你不支持以色列了
[00:18:55.160 --> 00:18:56.200]  我想說的是什麼
[00:18:56.200 --> 00:18:56.960]  我想說的是
[00:18:56.960 --> 00:19:00.600]  今天我們有沒有看到權力在哪裡
[00:19:00.600 --> 00:19:02.800]  我們是站在權力那邊
[00:19:02.800 --> 00:19:04.560]  還是站在弱勢那邊
[00:19:04.560 --> 00:19:06.640]  我不是說巴勒斯坦完全沒錯
[00:19:06.640 --> 00:19:09.360]  只不過我們整天在我們保守的信仰裡面
[00:19:09.360 --> 00:19:12.560]  我們連權力的架構都看不到
[00:19:12.560 --> 00:19:14.640]  我們自己站在權貴那邊
[00:19:14.640 --> 00:19:16.440]  我們自己都不知道
[00:19:16.440 --> 00:19:18.880]  我們已經不再看到巴勒斯坦有多少難民
[00:19:18.880 --> 00:19:22.280]  看不到以色列是怎樣轟炸巴勒斯坦的城市
[00:19:22.280 --> 00:19:23.920]  有多少人死了
[00:19:23.920 --> 00:19:26.040]  我們看不到
[00:19:26.040 --> 00:19:28.080]  是因為我們的眼睛被蒙蔽
[00:19:28.080 --> 00:19:30.080]  是因為我們忘記了我們自己的身份
[00:19:30.080 --> 00:19:34.120]  原來教會本身都是一班難民
[00:19:34.120 --> 00:19:35.600]  我們的開始是由一個
[00:19:35.600 --> 00:19:39.040]  被逐出城外流亡的基督開始
[00:19:39.040 --> 00:19:41.160]  而我們的教會的開始是一班
[00:19:41.160 --> 00:19:42.080]  被逼迫的信徒
[00:19:42.080 --> 00:19:43.080]  一班逃跑的信徒
[00:19:43.080 --> 00:19:44.000]  一班逃亡的信徒
[00:19:44.000 --> 00:19:46.760]  一班被逐出城外的信徒建立的
[00:19:46.760 --> 00:19:49.440]  我們忘記了我們的位置
[00:19:49.440 --> 00:19:52.680]  方派的教會可能成為了一個
[00:19:52.680 --> 00:19:54.080]  追求權力的中心
[00:19:54.080 --> 00:19:58.360]  所以我們都站在了權力那邊
[00:19:58.360 --> 00:20:01.560]  但今天我們願意成為一間什麼樣的教會
[00:20:01.560 --> 00:20:03.600]  是否一間能夠跟弱勢
[00:20:03.600 --> 00:20:08.280]  跟流離失所的人同行的教會呢
[00:20:08.280 --> 00:20:12.680]  願意斯坦今日的講話去提醒我們
[00:20:12.680 --> 00:20:18.160]  我們每一個都是被逐出城外的流亡者
[00:20:18.160 --> 00:20:28.520]  讓我們一起去禱告
[00:20:28.520 --> 00:20:35.800]  這一刻我想大家有一些時間去禱告
[00:20:35.800 --> 00:20:38.280]  特別我想 平時教會很少做
[00:20:38.280 --> 00:20:42.160]  但我想這一刻我們去紀念一些
[00:20:42.160 --> 00:20:44.960]  在世界上經歷著戰禍
[00:20:44.960 --> 00:20:46.480]  很多流亡的人
[00:20:46.480 --> 00:20:49.600]  有很多難民被迫要流離失所
[00:20:49.600 --> 00:20:51.960]  去到不同的地方要逃亡的人
[00:20:51.960 --> 00:20:56.120]  我很想去慰藥這些人去禱告
[00:20:56.120 --> 00:20:58.600]  你首先去紀念這些人
[00:20:58.600 --> 00:20:59.840]  我們很想這一段時間
[00:20:59.840 --> 00:21:01.080]  有少許的時間
[00:21:01.080 --> 00:21:04.440]  去紀念世界上的流亡者
[00:21:04.440 --> 00:21:09.880]  被迫要流亡的人
[00:21:09.880 --> 00:21:17.000]  我們去求主 去紀念這些群體
[00:21:17.000 --> 00:21:19.800]  在流離失所當中
[00:21:19.800 --> 00:21:44.760]  去經歷上帝的恩典
[00:21:44.760 --> 00:21:52.600]  主 今天我們的盛會教會的會眾來到您面前
[00:21:52.600 --> 00:21:59.200]  主 今天您再一次透過這一段經文去提醒我們
[00:21:59.200 --> 00:22:03.920]  我們每一個人都是被逐出城外的流亡者
[00:22:03.920 --> 00:22:06.840]  所以我們能夠去認同
[00:22:06.840 --> 00:22:10.320]  其他世界各地流亡的人
[00:22:10.320 --> 00:22:11.720]  主 今天求您再一次
[00:22:11.720 --> 00:22:15.480]  讓我們看回自己的身份
[00:22:15.480 --> 00:22:18.120]  讓我們作為基督的信徒
[00:22:18.120 --> 00:22:20.400]  不是以成功自居
[00:22:20.400 --> 00:22:23.920]  不是以追求權力財力去自居
[00:22:23.920 --> 00:22:25.200]  主 特別祝福我們
[00:22:25.200 --> 00:22:28.720]  無論是盛會教會還是美國的宗教會
[00:22:28.720 --> 00:22:32.280]  主 讓我們不要成為權力的核心
[00:22:32.280 --> 00:22:38.480]  主 讓我們再一次能夠與雞蛋同行
[00:22:38.480 --> 00:22:41.400]  而不是站在高牆那邊
[00:22:41.400 --> 00:22:43.760]  主 今天您去開啟我們的眼睛
[00:22:43.760 --> 00:22:45.840]  將一切蒙蔽著我們的思想
[00:22:45.840 --> 00:22:49.200]  蒙蔽我們看到被欺壓的人的需要的這些東西
[00:22:49.200 --> 00:22:50.720]  全部都拿走
[00:22:50.720 --> 00:22:54.920]  主 今天您恢復我們教會的身份和使命
[00:22:54.920 --> 00:22:57.880]  因為教會由一開始
[00:22:57.880 --> 00:23:01.080]  本身就是一個流亡者的群體
[00:23:01.080 --> 00:23:04.640]  也是與被欺壓的人同行的群體
[00:23:04.640 --> 00:23:07.600]  主 今天願意您再一次去
[00:23:07.600 --> 00:23:10.760]  恢復美國教會的身份和使命
[00:23:10.760 --> 00:23:14.320]  讓我們不單是傳福音實踐大使命
[00:23:14.320 --> 00:23:17.760]  而是與社會的弱勢者同行
[00:23:17.760 --> 00:23:20.040]  去宣揚上帝的公義
[00:23:20.040 --> 00:23:23.960]  主 您就這樣去祝福更新我們的教會
[00:23:23.960 --> 00:23:26.120]  多謝您這樣去隨聽我們的禱告
[00:23:26.120 --> 00:23:28.200]  去奉主耶穌基督的聖名祈求
[00:23:28.200 --> 00:23:29.480]  阿們
