
[00:00:00.000 --> 00:00:05.680]  今天我們是生活在一個資訊爆炸的年代
[00:42:02.380 --> 00:42:04.380]  我應該越走越光明
[00:42:04.380 --> 00:42:07.380]  很快就升到CEO是我的
[00:42:07.380 --> 00:42:09.380]  誰知不是升我
[00:42:09.380 --> 00:42:11.380]  於是你又覺得神找我笨
[00:42:11.380 --> 00:42:13.380]  為何我不是二人的路
[00:42:13.380 --> 00:42:15.380]  越照越明
[00:42:15.380 --> 00:42:18.380]  沒多久全部加薪升職
[00:42:18.380 --> 00:42:20.380]  就應該是我的了
[00:42:20.380 --> 00:42:22.380]  這個不是應去
[00:42:22.380 --> 00:42:24.380]  這個是一個direction
[00:42:24.380 --> 00:42:26.380]  明不明白意思
[00:42:26.380 --> 00:42:28.380]  不是說你走這條路
[00:42:28.380 --> 00:42:30.380]  必然越走越好
[00:42:30.380 --> 00:42:31.380]  誰教你的
[00:42:31.380 --> 00:42:34.380]  有時我們會碰到很多不好的事
[00:42:34.380 --> 00:42:36.380]  有時你會犯錯
[00:42:36.380 --> 00:42:38.380]  你會被神責罰
[00:42:38.380 --> 00:42:40.380]  為何是二人的路
[00:42:40.380 --> 00:42:42.380]  越照越明
[00:42:42.380 --> 00:42:46.380]  這個是指引你一個direction
[00:42:46.380 --> 00:42:48.380]  多些仰望神
[00:42:48.380 --> 00:42:50.380]  多些依靠神
[00:42:50.380 --> 00:42:51.380]  好
[00:42:51.380 --> 00:42:54.380]  然後我們需要有個圈面
[00:42:54.380 --> 00:42:56.380]  這個圈面是甚麼呢
[00:42:56.380 --> 00:43:00.380]  就是真言裏面很重要的一節聖經
[00:43:00.380 --> 00:43:02.380]  可否請大家一起讀
[00:43:02.380 --> 00:43:04.380]  我想大家都懂得背
[00:43:04.380 --> 00:43:07.380]  你要保守你心
[00:43:07.380 --> 00:43:10.380]  勝過保守一切
[00:43:10.380 --> 00:43:13.380]  因為一生的果效
[00:43:13.380 --> 00:43:16.380]  是由心發出
[00:43:16.380 --> 00:43:18.380]  各位弟兄姊妹
[00:43:18.380 --> 00:43:21.380]  很重要很重要的一件事
[00:43:21.380 --> 00:43:25.380]  就是保守你的心
[00:43:25.380 --> 00:43:29.380]  當你保守你的心的時候
[00:43:29.380 --> 00:43:32.380]  你一生的果效
[00:43:32.380 --> 00:43:35.380]  就是由心發出來
[00:43:35.380 --> 00:43:39.380]  必然有美好的果效
[00:43:39.380 --> 00:43:43.380]  我想讀一讀有幾個不同的翻譯
[00:43:43.380 --> 00:43:46.380]  新普及譯本說
[00:43:46.380 --> 00:43:49.380]  要守護你的心
[00:43:49.380 --> 00:43:52.380]  勝過守護一切
[00:43:52.380 --> 00:43:59.380]  因為它決定你一生的路途
[00:43:59.380 --> 00:44:03.380]  你要守護你的心
[00:44:03.380 --> 00:44:06.380]  你的心要守護住
[00:44:06.380 --> 00:44:08.380]  因為一生的路途
[00:44:08.380 --> 00:44:11.380]  是由它來決定
[00:44:11.380 --> 00:44:16.380]  現代中文譯本是這樣翻譯
[00:44:16.380 --> 00:44:21.380]  所思所想你要謹慎
[00:44:21.380 --> 00:44:28.380]  因為生命是由思想定型
[00:44:28.380 --> 00:44:32.380]  你要小心你想什麼
[00:44:32.380 --> 00:44:34.380]  思想什麼
[00:44:34.380 --> 00:44:39.380]  因為你的生命是由思想去定型
[00:44:39.380 --> 00:44:44.380]  第三個譯本是呂鎮忠的譯本
[00:44:44.380 --> 00:44:47.380]  呂鎮忠是一位長者
[00:44:47.380 --> 00:44:52.380]  他一個人重新翻譯全本聖經
[00:44:52.380 --> 00:44:55.380]  很厲害呂鎮忠先生
[00:44:55.380 --> 00:44:57.380]  他怎樣譯呢
[00:44:57.380 --> 00:45:07.380]  你要以火警覺守護你的心
[00:45:07.380 --> 00:45:14.380]  因為生命之泉是由它而出的
[00:45:14.380 --> 00:45:20.380]  你要以火警覺守護你的心
[00:45:20.380 --> 00:45:27.380]  因為生命的泉源是由它發出的
[00:45:27.380 --> 00:45:33.380]  因為聖經的文字是很複雜的
[00:45:33.380 --> 00:45:36.380]  我們翻譯做另一種文字
[00:45:36.380 --> 00:45:39.380]  有時總有缺陷
[00:45:39.380 --> 00:45:42.380]  所以當你看多幾個譯本的時候
[00:45:42.380 --> 00:45:48.380]  你就對原文的意思有更深入的理解
[00:45:48.380 --> 00:45:53.380]  所以很盼望藉著這兩晚
[00:45:53.380 --> 00:45:58.380]  讓我們都在上帝面前做一個納詞
[00:45:58.380 --> 00:46:02.380]  求神保守我們的心
[00:46:02.380 --> 00:46:05.380]  我要保守自己的心
[00:46:05.380 --> 00:46:08.380]  勝過保守一切
[00:46:08.380 --> 00:46:12.380]  因為一生的生命泉源
[00:46:12.380 --> 00:46:15.380]  是由心發出來的
[00:46:15.380 --> 00:46:18.380]  我們低頭一切祈禱
[00:46:18.380 --> 00:46:21.380]  親愛的天父我們滿心感謝你
[00:46:21.380 --> 00:46:26.380]  透過琛賢所羅門王所寫的格言
[00:46:26.380 --> 00:46:28.380]  開啟我們的心竅
[00:46:28.380 --> 00:46:30.380]  求主你光照我們
[00:46:30.380 --> 00:46:34.380]  讓我們透過經文的訊息
[00:46:34.380 --> 00:46:37.380]  我們能夠得提醒得激勵
[00:46:37.380 --> 00:46:41.380]  在今天這個大資訊的年代
[00:46:41.380 --> 00:46:44.380]  我們不只是要有資訊
[00:46:44.380 --> 00:46:48.380]  我們更重要的是要有智慧
[00:46:48.380 --> 00:46:53.380]  而經威耶和華是知識的開端
[00:46:53.380 --> 00:46:58.380]  經威耶和華是智慧的開始
[00:46:58.380 --> 00:47:01.380]  求父你叫我們依著這樣的路
[00:47:01.380 --> 00:47:03.380]  來到前行
[00:47:03.380 --> 00:47:05.380]  我們緊緊依靠你
[00:47:05.380 --> 00:47:06.380]  楊茂明
[00:47:06.380 --> 00:47:08.380]  聽我們的祈禱
[00:47:08.380 --> 00:47:11.380]  奉耶穌基督的命求
