
[00:00:00.000 --> 00:00:03.520]  請我們打開啟示錄的第二十章
[00:15:23.520 --> 00:15:24.520]  雖然他不是完美
[00:15:24.520 --> 00:15:28.520]  不過他努力去按照神對他的要求
[00:15:28.520 --> 00:15:30.520]  過神旨意的生活
[00:15:30.520 --> 00:15:33.520]  所以他走的路是神所喜悅的路
[00:15:33.520 --> 00:15:36.520]  將來神說我賜給你公義的
[00:15:36.520 --> 00:15:38.520]  就是合神心意的冠冕
[00:15:38.520 --> 00:15:41.520]  接著我們啟示錄第二章
[00:15:41.520 --> 00:15:43.520]  有生命的冠冕
[00:15:43.520 --> 00:15:44.520]  很美麗
[00:15:44.520 --> 00:15:46.520]  生命的冠冕是賜給什麼的呢
[00:15:46.520 --> 00:15:49.520]  是那些致死忠心的人
[00:15:49.520 --> 00:15:54.520]  神說是在世的生命你沒有把握甚至是受害
[00:15:54.520 --> 00:15:58.520]  但是在永恆裡面你有生命的冠冕
[00:15:58.520 --> 00:16:01.520]  第五個榮耀的冠冕
[00:16:01.520 --> 00:16:05.520]  給了後書說我們將來有些人會得到榮耀的冠冕
[00:16:05.520 --> 00:16:06.520]  為什麼
[00:16:06.520 --> 00:16:08.520]  因為他們樂意受苦
[00:16:08.520 --> 00:16:12.520]  所以將來榮耀成為他們的冠冕
[00:16:12.520 --> 00:16:13.520]  弟兄姊妹
[00:16:13.520 --> 00:16:16.520]  我相信我們將來上到天堂的時候
[00:16:16.520 --> 00:16:17.520]  不是個個一樣
[00:16:17.520 --> 00:16:20.520]  不過天堂肯定沒有自卑
[00:16:20.520 --> 00:16:23.520]  但是天堂我相信會有羨慕
[00:16:23.520 --> 00:16:25.520]  有些人他帶著個冠冕
[00:16:25.520 --> 00:16:28.520]  究竟是怎麼樣我們不去猜
[00:16:28.520 --> 00:16:29.520]  不過我們一看就知道
[00:16:29.520 --> 00:16:32.520]  這個是有榮耀的冠冕
[00:16:32.520 --> 00:16:35.520]  這個人他有喜樂的冠冕
[00:16:35.520 --> 00:16:38.520]  這個人他有公義的冠冕
[00:16:38.520 --> 00:16:40.520]  我們心裡面羨慕
[00:16:40.520 --> 00:16:43.520]  我相信今天你和我都是羨慕這些的冠冕
[00:16:43.520 --> 00:16:48.520]  讓我們在世的日子裡面好好的按照聖經對我們的要求
[00:16:48.520 --> 00:16:50.520]  向著這個基督的臺前
[00:16:50.520 --> 00:16:52.520]  被祂平衡的日子
[00:16:52.520 --> 00:16:54.520]  我們去得到這些的冠冕
[00:16:54.520 --> 00:16:58.520]  成為我們生命裡面的樂歌
[00:16:58.520 --> 00:16:59.520]  是的
[00:16:59.520 --> 00:17:02.520]  這個世界的撒旦仍然很厲害的攻擊我們
[00:17:02.520 --> 00:17:07.520]  不過我們知道最後的勝利已經是屬於我們的主
[00:17:07.520 --> 00:17:10.520]  並且我們可以經歷這個大能的主
[00:17:10.520 --> 00:17:12.520]  去勝過撒旦的力量
[00:17:12.520 --> 00:17:14.520]  不要被撒旦欺騙
[00:17:14.520 --> 00:17:17.520]  撒旦不是無所不能的
[00:17:17.520 --> 00:17:19.520]  淫穆哥穆斯說
[00:17:19.520 --> 00:17:21.520]  只有一位是無所不能的
[00:17:21.520 --> 00:17:25.520]  就是勝過撒旦的那位我們的神
[00:17:25.520 --> 00:17:26.520]  我們的耶穌基督
[00:17:26.520 --> 00:17:28.520]  我們一起祈禱
[00:17:28.520 --> 00:17:30.520]  我的主耶穌基督我們讚美你
[00:17:30.520 --> 00:17:32.520]  因為你是那位至聖的主
[00:17:32.520 --> 00:17:34.520]  你終於勝利
[00:17:34.520 --> 00:17:37.520]  並且你今天有絕對的權力可以勝利
[00:17:37.520 --> 00:17:38.520]  多謝你
[00:17:38.520 --> 00:17:42.520]  你竟然來尊重我們願意跟隨你的人
[00:17:42.520 --> 00:17:45.520]  可以有份跟你一同作王
[00:17:45.520 --> 00:17:47.520]  主我們何德何能
[00:17:47.520 --> 00:17:48.520]  但是我們獻上感謝
[00:17:48.520 --> 00:17:51.520]  因為我們覺得你實在太愛我們
[00:17:51.520 --> 00:17:56.520]  求主讓我們的生命成為將來的冠冕
[00:17:56.520 --> 00:17:59.520]  努力跑這條道路
[00:17:59.520 --> 00:18:02.520]  我們知道因為你為我們所存留的
[00:18:02.520 --> 00:18:03.520]  預備的
[00:18:03.520 --> 00:18:05.520]  比我們想像中更美
[00:18:05.520 --> 00:18:08.520]  多謝主聽我們禱告
[00:18:08.520 --> 00:18:09.520]  奉耶穌基督的名
[00:18:09.520 --> 00:18:10.520]  Amen
