
[00:00:00.000 --> 00:00:07.000]  我們來看今天我們講到的題目 叫做 罪人和聖人的禱告
[00:17:51.000 --> 00:17:52.000]  在講道的時候
[00:17:52.000 --> 00:17:55.000]  分享他自己禁食的一些經驗
[00:17:55.000 --> 00:17:58.000]  我第一次聽的時候還蠻特別的
[00:17:58.000 --> 00:18:00.000]  這位傳道人分享
[00:18:00.000 --> 00:18:02.000]  他講道的時候
[00:18:02.000 --> 00:18:04.000]  不少的篇幅講自己怎麼去禁食
[00:18:04.000 --> 00:18:06.000]  他說爲了某個侍奉
[00:18:06.000 --> 00:18:07.000]  他禁食了二十天
[00:18:07.000 --> 00:18:10.000]  但他不是所有水都不喝
[00:18:10.000 --> 00:18:12.000]  他是隻喝水不喫東西那種
[00:18:12.000 --> 00:18:13.000]  二十天
[00:18:13.000 --> 00:18:15.000]  但是當他第二次再來柏林
[00:18:15.000 --> 00:18:17.000]  再講道的時候
[00:18:17.000 --> 00:18:18.000]  這次他講道
[00:18:18.000 --> 00:18:20.000]  再次提到自己禁食的經歷
[00:18:20.000 --> 00:18:22.000]  然後他這次是四十天
[00:18:22.000 --> 00:18:24.000]  比上次更厲害
[00:18:24.000 --> 00:18:25.000]  四十天
[00:18:25.000 --> 00:18:27.000]  但其實那天講道的內容
[00:18:27.000 --> 00:18:28.000]  講道的經文
[00:18:28.000 --> 00:18:30.000]  根本就跟禁食沒有太多關係
[00:18:30.000 --> 00:18:33.000]  他又再講自己禁食的事情
[00:18:33.000 --> 00:18:34.000]  開始的時候
[00:18:34.000 --> 00:18:36.000]  我那時候我聽他講了兩次
[00:18:36.000 --> 00:18:37.000]  那時候我其實
[00:18:37.000 --> 00:18:40.000]  信主的年月不是太長久
[00:18:40.000 --> 00:18:42.000]  但是我感覺到有點怪怪的
[00:18:42.000 --> 00:18:45.000]  爲什麼他常常講禁食呢
[00:18:45.000 --> 00:18:46.000]  直到我看到一段經文
[00:18:46.000 --> 00:18:50.000]  然後我纔有更深的瞭解
[00:18:50.000 --> 00:18:52.000]  馬太福音六章十六到十八節
[00:18:52.000 --> 00:18:54.000]  我們一起來讀裏面的經文
[00:18:54.000 --> 00:18:56.000]  你們禁食的時候
[00:18:56.000 --> 00:19:02.000]  不可像僞君子那樣愁眉苦臉
[00:19:02.000 --> 00:19:04.000]  他們裝成難看的樣子
[00:19:04.000 --> 00:19:07.000]  叫人看出他們在禁食
[00:19:07.000 --> 00:19:09.000]  我實在告訴你們
[00:19:09.000 --> 00:19:13.000]  他們已經得了他們的賞賜
[00:19:13.000 --> 00:19:15.000]  可是你們禁食的時候
[00:19:15.000 --> 00:19:17.000]  要認法洗臉
[00:19:17.000 --> 00:19:20.000]  不要叫人看出你在禁食
[00:19:20.000 --> 00:19:23.000]  此樣暗祕中的父看見
[00:19:23.000 --> 00:19:26.000]  你父在隱祕中察看
[00:19:26.000 --> 00:19:29.000]  必定報答你
[00:19:29.000 --> 00:19:32.000]  今天我不是想多講禁食是什麼樣子
[00:19:32.000 --> 00:19:34.000]  但是從這段經文的時候告訴我們
[00:19:34.000 --> 00:19:36.000]  其實某些的屬靈的操練
[00:19:36.000 --> 00:19:39.000]  如果我們把它變成
[00:19:39.000 --> 00:19:41.000]  我們自己一個自義的方式的時候
[00:19:41.000 --> 00:19:43.000]  其實是非常的危險
[00:19:43.000 --> 00:19:46.000]  其實是神所不喜悅的
[00:19:46.000 --> 00:19:49.000]  那另外我們還有什麼可以自義呢
[00:19:49.000 --> 00:19:51.000]  我們的學歷的高低
[00:19:51.000 --> 00:19:54.000]  可不可以作爲我們自義的一種可能性呢
[00:19:54.000 --> 00:19:57.000]  我們人生日曆的豐富與否
[00:19:57.000 --> 00:19:59.000]  我們參與侍奉了多少
[00:19:59.000 --> 00:20:00.000]  恩賜能力的大少
[00:20:00.000 --> 00:20:02.000]  同樣可以讓我們成爲
[00:20:02.000 --> 00:20:05.000]  自我唯一的這種試探
[00:20:05.000 --> 00:20:08.000]  有人有一個很好的美妙的歌聲
[00:20:08.000 --> 00:20:11.000]  有人有非常好的出衆的口才
[00:20:11.000 --> 00:20:14.000]  有人能夠有非常有效的行政能力
[00:20:14.000 --> 00:20:17.000]  別人做十個小時的事情
[00:20:17.000 --> 00:20:20.000]  我半個小時我就會做完
[00:20:20.000 --> 00:20:24.000]  但是這些東西
[00:20:24.000 --> 00:20:26.000]  我們是懷着一個感恩的心去面對
[00:20:26.000 --> 00:20:30.000]  還是變成我們驕傲自我中心
[00:20:30.000 --> 00:20:34.000]  自以爲意看清別人的一些事情呢
[00:20:34.000 --> 00:20:36.000]  甚至最後
[00:20:36.000 --> 00:20:40.000]  我們會不會連我們信主有多長
[00:20:40.000 --> 00:20:42.000]  我信主有十年二十年
[00:20:42.000 --> 00:20:46.000]  都變成我們自以爲意的本錢呢
[00:20:46.000 --> 00:20:47.000]  所以我們需要反省
[00:20:47.000 --> 00:20:50.000]  第一方面我們就真的要看到這個病徵
[00:20:50.000 --> 00:20:53.000]  就是說我們守靈疾病的一個病徵
[00:20:53.000 --> 00:20:55.000]  就是驕傲方面
[00:20:55.000 --> 00:20:58.000]  我們單單以這些東西來衡量守靈生命
[00:20:58.000 --> 00:20:59.000]  是不夠的
[00:20:59.000 --> 00:21:03.000]  我們不要在當中就自我感覺良好
[00:21:03.000 --> 00:21:05.000]  實際上如果只是這樣子的話
[00:21:05.000 --> 00:21:06.000]  我們很有可能
[00:21:06.000 --> 00:21:09.000]  我們的守靈生命還是處在陰寒的階段
[00:21:09.000 --> 00:21:10.000]  那另外一方面
[00:21:10.000 --> 00:21:12.000]  另外一個病徵就
[00:21:12.000 --> 00:21:13.000]  其實同樣道理
[00:21:13.000 --> 00:21:16.000]  就是很喜歡跟別人比較
[00:21:16.000 --> 00:21:18.000]  那伴隨自以爲意的
[00:21:18.000 --> 00:21:21.000]  必定是輕視別人
[00:21:21.000 --> 00:21:23.000]  我不知道大家
[00:21:23.000 --> 00:21:26.000]  對這兩個的成語有些什麼的看法
[00:21:26.000 --> 00:21:28.000]  明察秋毫
[00:21:28.000 --> 00:21:31.000]  目不失則
[00:21:31.000 --> 00:21:33.000]  明察秋毫
[00:21:33.000 --> 00:21:34.000]  我回去查了一下
[00:21:34.000 --> 00:21:35.000]  原來明察秋毫的
[00:21:35.000 --> 00:21:38.000]  那個原來的意思就是說
[00:21:38.000 --> 00:21:40.000]  一個人的眼睛非常的好
[00:21:40.000 --> 00:21:42.000]  在秋天的時候呢
[00:21:42.000 --> 00:21:45.000]  甚至看到動物身上掉下來一條
[00:21:45.000 --> 00:21:48.000]  很纖細的毛髮
[00:21:48.000 --> 00:21:49.000]  就明察秋毫
[00:21:49.000 --> 00:21:50.000]  就是這個意思
[00:21:50.000 --> 00:21:52.000]  那目不失則是什麼意思
[00:21:52.000 --> 00:21:54.000]  反過來就是說
[00:21:54.000 --> 00:21:55.000]  但是呢
[00:21:55.000 --> 00:21:58.000]  我們的眼睛看別的東西這麼厲害
[00:21:58.000 --> 00:21:59.000]  但是看自己呢
[00:21:59.000 --> 00:22:02.000]  卻看不到自己眼前的折毛
[00:22:02.000 --> 00:22:03.000]  請問大家
[00:22:03.000 --> 00:22:06.000]  你眼睛可不看到自己眼前的折毛
[00:22:06.000 --> 00:22:07.000]  也看不到對不對
[00:22:07.000 --> 00:22:08.000]  應該看不到
[00:22:08.000 --> 00:22:09.000]  除非照鏡子對不對
[00:22:09.000 --> 00:22:10.000]  看得到就
[00:22:10.000 --> 00:22:13.000]  我想就請教一下你怎麼去看到
[00:22:13.000 --> 00:22:14.000]  除了照鏡子
[00:22:14.000 --> 00:22:16.000]  那所以這個是個
[00:22:16.000 --> 00:22:18.000]  是生活當中讓我們去理解
[00:22:18.000 --> 00:22:20.000]  其實有時候我們生命就是這樣子
[00:22:20.000 --> 00:22:21.000]  很特別
[00:22:21.000 --> 00:22:22.000]  我們專注在別人的東西
[00:22:22.000 --> 00:22:23.000]  我們看得很清楚
[00:22:23.000 --> 00:22:25.000]  特別是別人的一些不好的東西
[00:22:25.000 --> 00:22:28.000]  但是自己某些東西卻看不見
[00:22:28.000 --> 00:22:32.000]  我們在裏邊有一個盲點
[00:22:32.000 --> 00:22:33.000]  那其實聖經馬太福音
[00:22:33.000 --> 00:22:34.000]  七章三節也這樣說
[00:22:34.000 --> 00:22:35.000]  耶穌說
[00:22:35.000 --> 00:22:37.000]  爲什麼你看見你的弟兄
[00:22:37.000 --> 00:22:38.000]  眼中有刺
[00:22:38.000 --> 00:22:44.000]  卻不想自己眼中有良目了
[00:22:44.000 --> 00:22:46.000]  別人的一些很小的問題
[00:22:46.000 --> 00:22:47.000]  我們看得非常的清楚
[00:22:47.000 --> 00:22:48.000]  不放過
[00:22:48.000 --> 00:22:50.000]  但是自己的缺點
[00:22:50.000 --> 00:22:52.000]  甚至比別人嚴重很多
[00:22:52.000 --> 00:22:54.000]  但是我們卻看不見
[00:22:54.000 --> 00:22:57.000]  或者特意不願意去看
[00:22:57.000 --> 00:22:59.000]  至於唯一的人
[00:22:59.000 --> 00:23:01.000]  就特別容易把自己的長處
[00:23:01.000 --> 00:23:04.000]  比別人的短處
[00:23:04.000 --> 00:23:06.000]  有人很得意地跟朋友說
[00:23:06.000 --> 00:23:08.000]  我可以一下子
[00:23:08.000 --> 00:23:11.000]  把三個世界冠軍都戰勝
[00:23:11.000 --> 00:23:13.000]  那朋友就很驚訝地問他
[00:23:13.000 --> 00:23:15.000]  你怎麼可以這麼厲害
[00:23:15.000 --> 00:23:18.000]  難道你是體育
[00:23:18.000 --> 00:23:20.000]  很多的體育恩賜嗎
[00:23:20.000 --> 00:23:22.000]  他微笑着說
[00:23:22.000 --> 00:23:26.000]  我可以跟那個象棋冠軍比游泳
[00:23:26.000 --> 00:23:29.000]  我可以一下子就把他甩開一大折
[00:23:29.000 --> 00:23:31.000]  因爲他只是象棋冠軍
[00:23:31.000 --> 00:23:33.000]  我比他游泳
[00:23:33.000 --> 00:23:37.000]  那我可以跟那個游泳的冠軍比賽馬
[00:23:37.000 --> 00:23:38.000]  一圈沒跑完
[00:23:38.000 --> 00:23:40.000]  他一定從馬上掉下來
[00:23:40.000 --> 00:23:42.000]  因爲他根本不會騎馬
[00:23:42.000 --> 00:23:46.000]  我也可以跟賽馬的冠軍比下象棋
[00:23:46.000 --> 00:23:48.000]  因爲他可以輸得很慘
[00:23:48.000 --> 00:23:51.000]  我們想一下這個問題
[00:23:51.000 --> 00:23:54.000]  他的確可以一下子勝過三個的冠軍
[00:23:54.000 --> 00:23:59.000]  但是他是用自己的長處比別人的短處
[00:23:59.000 --> 00:24:02.000]  有時候我們生命當中也常常這樣子
[00:24:02.000 --> 00:24:03.000]  如果要比較的話
[00:24:03.000 --> 00:24:07.000]  爲什麼我們基督徒不跟基督比
[00:24:07.000 --> 00:24:10.000]  不跟耶穌比
[00:24:10.000 --> 00:24:11.000]  不跟聖經上邊
[00:24:11.000 --> 00:24:14.000]  有很多金錢的有信心的人物
[00:24:14.000 --> 00:24:19.000]  比如說亞伯拉罕 摩西 約瑟 保羅 彼得
[00:24:19.000 --> 00:24:20.000]  他們比
[00:24:20.000 --> 00:24:27.000]  爲什麼我們不比這些對神的順服跟對神的信心
[00:24:27.000 --> 00:24:31.000]  法利塞人在聖殿的禱告完美地體現
[00:24:31.000 --> 00:24:35.000]  表露了一個自以爲意輕視他人的形象
[00:24:35.000 --> 00:24:40.000]  屬靈的驕傲不單只是耶穌時代的宗教領袖的特徵
[00:24:40.000 --> 00:24:43.000]  其實同樣很有可能是我們現在
[00:24:43.000 --> 00:24:49.000]  我們自己需要某些地方需要被神醫治的一個屬靈的疾病
[00:24:49.000 --> 00:24:53.000]  求主幫助我們不要成爲現代的法利塞人
[00:24:53.000 --> 00:24:55.000]  不要成爲現代的法利塞人
[00:24:55.000 --> 00:24:57.000]  那我們看一下瑞利的禱告
[00:24:57.000 --> 00:24:59.000]  瑞利的禱告是這樣子的
[00:24:59.000 --> 00:25:03.000]  瑞利卻遠遠地站着舉目
[00:25:03.000 --> 00:25:06.000]  連舉目望天也不敢
[00:25:06.000 --> 00:25:08.000]  只是垂着胸說
[00:25:08.000 --> 00:25:12.000]  神啊 可憐我這個罪人
[00:25:12.000 --> 00:25:15.000]  可憐我這個罪人
[00:25:15.000 --> 00:25:19.000]  瑞利的確他是一個罪人
[00:25:19.000 --> 00:25:21.000]  的確他是一個罪人
[00:25:21.000 --> 00:25:25.000]  但是在這裏這個瑞利呢
[00:25:25.000 --> 00:25:28.000]  他跟其他的罪人或者跟其他的瑞利不一樣
[00:25:28.000 --> 00:25:30.000]  他有一顆願意悔改的心
[00:25:30.000 --> 00:25:34.000]  就算當時他被同胞看爲不潔
[00:25:34.000 --> 00:25:38.000]  最多隻是能夠在聖殿的外邦人院去祈禱
[00:25:38.000 --> 00:25:42.000]  但是他對罪有一個悔改的祈禱
[00:25:42.000 --> 00:25:45.000]  我猜他禱告的時候
[00:25:45.000 --> 00:25:47.000]  這裏聖經也說了
[00:25:47.000 --> 00:25:50.000]  他的雙手應該不會像法利塞人這高高地舉起
[00:25:50.000 --> 00:25:52.000]  可能只是低着頭
[00:25:52.000 --> 00:25:53.000]  然後垂着胸
[00:25:53.000 --> 00:25:58.000]  然後很低微地在細聲地跟神說
[00:25:58.000 --> 00:26:01.000]  神啊 求你憐憫我這個罪人
[00:26:01.000 --> 00:26:06.000]  甚至他可能都不是很完整地說完一句話
[00:26:06.000 --> 00:26:09.000]  顫抖地在回應着上帝
[00:26:09.000 --> 00:26:14.000]  神啊 可憐我這個罪人
[00:26:14.000 --> 00:26:17.000]  這句禱告文其實不是很長
[00:26:17.000 --> 00:26:19.000]  只是十個字
[00:26:19.000 --> 00:26:23.000]  但是它是非常有力量的
[00:26:23.000 --> 00:26:26.000]  因爲聖經裏面講到耶穌
[00:26:26.000 --> 00:26:28.000]  是怎麼形容這個人的
[00:26:28.000 --> 00:26:32.000]  這個人回家去比那個道善爲益了
[00:26:32.000 --> 00:26:34.000]  那個人我們很明顯
[00:26:34.000 --> 00:26:35.000]  這裏只有兩個人
[00:26:35.000 --> 00:26:37.000]  一個是法利塞人 一個是瑞利
[00:26:37.000 --> 00:26:39.000]  耶穌在說
[00:26:39.000 --> 00:26:41.000]  這不夠十個字的禱文
[00:26:41.000 --> 00:26:43.000]  其實反映了這個人的生命
[00:26:43.000 --> 00:26:45.000]  他是願意悔改的一個生命
[00:26:45.000 --> 00:26:47.000]  看得出自己是一個罪人的生命
[00:26:47.000 --> 00:26:49.000]  是一個謙卑的生命
[00:26:49.000 --> 00:26:53.000]  所以上帝把他看爲益
[00:26:53.000 --> 00:26:55.000]  這裏的中文好像
[00:26:55.000 --> 00:26:58.000]  其實表達的
[00:26:58.000 --> 00:27:00.000]  說比那個道善爲益
[00:27:00.000 --> 00:27:02.000]  好像是說
[00:27:02.000 --> 00:27:03.000]  不知道大家有沒有這樣的感覺
[00:27:03.000 --> 00:27:07.000]  好像是說瑞利比起法利塞人有益
[00:27:07.000 --> 00:27:09.000]  他更有益
[00:27:09.000 --> 00:27:10.000]  他在益方面更好
[00:27:10.000 --> 00:27:12.000]  其實不是這個意思
[00:27:12.000 --> 00:27:16.000]  而是說瑞利在神的眼中算爲益
[00:27:16.000 --> 00:27:18.000]  而法利塞人根本不算爲益
[00:27:18.000 --> 00:27:20.000]  是這個意思
[00:27:20.000 --> 00:27:21.000]  如果我們看圓文的時候
[00:27:21.000 --> 00:27:22.000]  我們更加清楚
[00:27:22.000 --> 00:27:23.000]  是這個意思
[00:27:23.000 --> 00:27:26.000]  就是說法利塞人神不把他看爲益
[00:27:26.000 --> 00:27:28.000]  但瑞利是看爲益的
[00:27:28.000 --> 00:27:30.000]  看爲益是不是他沒有罪
[00:27:30.000 --> 00:27:33.000]  是因爲他沒有罪行、沒有罪性呢
[00:27:33.000 --> 00:27:34.000]  不是
[00:27:34.000 --> 00:27:37.000]  是因爲他願意在神的面前
[00:27:37.000 --> 00:27:39.000]  自認他是一個罪人
[00:27:39.000 --> 00:27:41.000]  願意在神的恩典當中
[00:27:41.000 --> 00:27:43.000]  他迴歸到神裏面
[00:27:43.000 --> 00:27:46.000]  成爲一個蒙恩的罪人
[00:27:46.000 --> 00:27:48.000]  神可憐我這個罪人
[00:27:48.000 --> 00:27:52.000]  我不知道大家會不會有這樣的一個禱告
[00:27:52.000 --> 00:27:54.000]  這句禱告至少讓我們認清
[00:27:54.000 --> 00:27:56.000]  兩個非常重要的重點
[00:27:56.000 --> 00:27:57.000]  第一個就是
[00:27:57.000 --> 00:28:00.000]  每一個人我們的確是一個罪人
[00:28:00.000 --> 00:28:02.000]  第一個是我們每個人的確是一個罪人
[00:28:02.000 --> 00:28:03.000]  第二點就是說
[00:28:03.000 --> 00:28:04.000]  在神的恩典裏面
[00:28:04.000 --> 00:28:07.000]  憑藉神的憐憫、慈愛
[00:28:07.000 --> 00:28:10.000]  我們可以成爲一個蒙恩的罪人
[00:28:10.000 --> 00:28:14.000]  其實這兩方面的確信就變成了瑞利
[00:28:14.000 --> 00:28:18.000]  包括所有願意悔改信主的弟兄姐妹的
[00:28:18.000 --> 00:28:22.000]  向神禱告的一個非常好的基礎
[00:28:22.000 --> 00:28:24.000]  這個基礎不是說我們做得多好
[00:28:24.000 --> 00:28:27.000]  我們把我們的誠信拿出來給神看
[00:28:27.000 --> 00:28:29.000]  神你看我多好
[00:28:29.000 --> 00:28:30.000]  然後你聽我的禱告
[00:28:30.000 --> 00:28:31.000]  而是說
[00:28:31.000 --> 00:28:33.000]  神啊我是個罪人
[00:28:33.000 --> 00:28:34.000]  願禰憐憫我
[00:28:34.000 --> 00:28:36.000]  願禰醫治我
[00:28:36.000 --> 00:28:37.000]  所以我們看
[00:28:37.000 --> 00:28:38.000]  這個比喻裏面
[00:28:38.000 --> 00:28:40.000]  上帝給一句話
[00:28:40.000 --> 00:28:42.000]  給這個比喻做一個總結
[00:28:42.000 --> 00:28:43.000]  就是說
[00:28:43.000 --> 00:28:45.000]  因爲高抬自己的
[00:28:45.000 --> 00:28:47.000]  愧被降杯
[00:28:47.000 --> 00:28:48.000]  自己降杯的
[00:28:48.000 --> 00:28:50.000]  愧被高抬
[00:28:50.000 --> 00:28:51.000]  在聖經裏面講到
[00:28:51.000 --> 00:28:54.000]  驕傲跟謙卑的比較的時候
[00:28:54.000 --> 00:28:55.000]  從來都是有一貫的
[00:28:55.000 --> 00:28:56.000]  這樣的一個教導
[00:28:56.000 --> 00:28:59.000]  神要高傲的降爲杯
[00:28:59.000 --> 00:29:03.000]  謙卑的人卻要畏神高舉
[00:29:03.000 --> 00:29:04.000]  問一下大家
[00:29:04.000 --> 00:29:06.000]  如果你看到一個
[00:29:06.000 --> 00:29:08.000]  柵欄杆上有一個烏龜
[00:29:08.000 --> 00:29:12.000]  你會想到什麼
[00:29:12.000 --> 00:29:14.000]  你會想到什麼
[00:29:14.000 --> 00:29:16.000]  你最快想到的是什麼
[00:29:16.000 --> 00:29:18.000]  它是怎麼樣爬上去的
[00:29:18.000 --> 00:29:19.000]  對不對
[00:29:19.000 --> 00:29:21.000]  如果養過烏龜都知道
[00:29:21.000 --> 00:29:23.000]  烏龜在這麼滑的一個杆上
[00:29:23.000 --> 00:29:25.000]  根本爬不上去
[00:29:25.000 --> 00:29:26.000]  你想到的是
[00:29:26.000 --> 00:29:28.000]  應該有人把這個烏龜
[00:29:28.000 --> 00:29:30.000]  放在這個欄杆上面
[00:29:30.000 --> 00:29:32.000]  對不對
[00:29:32.000 --> 00:29:33.000]  其實這句話是
[00:29:33.000 --> 00:29:35.000]  克林頓最喜歡的一句
[00:29:35.000 --> 00:29:37.000]  政治的格言
[00:29:37.000 --> 00:29:38.000]  如果你看到一個
[00:29:38.000 --> 00:29:40.000]  柵欄上有一隻烏龜的時候
[00:29:40.000 --> 00:29:43.000]  那它肯定不是偶然到了那裏
[00:29:43.000 --> 00:29:45.000]  神把一個人放在一個高位
[00:29:45.000 --> 00:29:47.000]  放在一個領袖的地位
[00:29:47.000 --> 00:29:49.000]  放在一個特殊的位置的時候
[00:29:49.000 --> 00:29:51.000]  是神在背後工作
[00:29:51.000 --> 00:29:52.000]  我們相信
[00:29:52.000 --> 00:29:56.000]  在背後有神的手在工作
[00:29:56.000 --> 00:29:57.000]  如果我們不清楚
[00:29:57.000 --> 00:30:01.000]  這個背後的原因的話
[00:30:01.000 --> 00:30:02.000]  高傲自大
[00:30:02.000 --> 00:30:04.000]  就很容易變成我們
[00:30:04.000 --> 00:30:06.000]  一個很大的遺憾
[00:30:06.000 --> 00:30:10.000]  甚至有一個非常嚴重的後果
[00:30:10.000 --> 00:30:13.000]  唯有謙卑常常抱着敬畏主的心
[00:30:13.000 --> 00:30:17.000]  我們纔可以蒙神的悅納
[00:30:17.000 --> 00:30:18.000]  有個基督教的領袖
[00:30:18.000 --> 00:30:21.000]  有一次有一個人介紹他的時候
[00:30:21.000 --> 00:30:25.000]  稱他爲偉大的某某博士
[00:30:25.000 --> 00:30:27.000]  然後他回到家的時候
[00:30:27.000 --> 00:30:29.000]  他自己在寫日記的時候
[00:30:29.000 --> 00:30:31.000]  寫了一段話
[00:30:31.000 --> 00:30:32.000]  他說
[00:30:32.000 --> 00:30:35.000]  如果我在他們的眼中顯得偉大
[00:30:35.000 --> 00:30:38.000]  就是主十分恩待我
[00:30:38.000 --> 00:30:40.000]  幫助我知道
[00:30:40.000 --> 00:30:43.000]  我沒有他根本算不了什麼
[00:30:43.000 --> 00:30:46.000]  也幫助我把自己看得渺小
[00:30:46.000 --> 00:30:48.000]  他是在使用我
[00:30:48.000 --> 00:30:50.000]  但我所關心的就是
[00:30:50.000 --> 00:30:52.000]  他怎麼樣來使用我
[00:30:52.000 --> 00:30:55.000]  而工作卻不是
[00:30:55.000 --> 00:31:00.000]  讓我作爲那個苦子
[00:31:00.000 --> 00:31:01.000]  苦頭
[00:31:01.000 --> 00:31:03.000]  砍下來樹而自花
[00:31:03.000 --> 00:31:05.000]  他的意思是說
[00:31:05.000 --> 00:31:07.000]  我們知道在森林裏面
[00:31:07.000 --> 00:31:10.000]  都有人有千夫就是砍樹的人
[00:31:10.000 --> 00:31:13.000]  他拿着苦頭去砍樹
[00:31:13.000 --> 00:31:14.000]  那個苦頭的話
[00:31:14.000 --> 00:31:15.000]  可不可以被自花說
[00:31:15.000 --> 00:31:17.000]  你看我多厲害
[00:31:17.000 --> 00:31:19.000]  我天天砍下來這麼多樹
[00:31:19.000 --> 00:31:21.000]  因爲如果沒有那個交夫
[00:31:21.000 --> 00:31:24.000]  拿着苦頭去做這個事情的時候
[00:31:24.000 --> 00:31:26.000]  他根本不能完成
[00:31:26.000 --> 00:31:29.000]  如果交夫把他放在一邊的時候
[00:31:29.000 --> 00:31:31.000]  他只能變成一個
[00:31:31.000 --> 00:31:35.000]  沒有用的一個苦頭 苦子
[00:31:35.000 --> 00:31:37.000]  所以
[00:31:37.000 --> 00:31:38.000]  這個領袖說
[00:31:38.000 --> 00:31:40.000]  我永遠不會忘記這個道理
[00:31:40.000 --> 00:31:41.000]  我們只是一個工具
[00:31:41.000 --> 00:31:42.000]  一個器皿
[00:31:42.000 --> 00:31:44.000]  一個被神使用的
[00:31:44.000 --> 00:31:45.000]  我們不能自花
[00:31:45.000 --> 00:31:49.000]  因爲背後有神的手在當中
[00:31:49.000 --> 00:31:51.000]  怎麼樣學習謙卑的功課
[00:31:51.000 --> 00:31:53.000]  我想這段聖經
[00:31:53.000 --> 00:31:55.000]  教導我們幾方面的內容
[00:31:55.000 --> 00:31:56.000]  第一個方面
[00:31:56.000 --> 00:31:58.000]  我們要認清自己是一個罪人
[00:31:58.000 --> 00:32:01.000]  真心誠意地爲罪悔改
[00:32:01.000 --> 00:32:03.000]  不單只是我們信主那一刻
[00:32:03.000 --> 00:32:05.000]  在生命當中常常我們有
[00:32:05.000 --> 00:32:08.000]  罪惡試探在當中
[00:32:08.000 --> 00:32:10.000]  要我們去悔改
[00:32:10.000 --> 00:32:12.000]  聖靈在當中去工作
[00:32:12.000 --> 00:32:13.000]  要提醒我們
[00:32:13.000 --> 00:32:14.000]  另外一方面
[00:32:14.000 --> 00:32:16.000]  我們要看到神的恩典是豐富的
[00:32:16.000 --> 00:32:19.000]  我們要過一個感恩知足的生活
[00:32:19.000 --> 00:32:21.000]  我們如果不感恩的時候
[00:32:21.000 --> 00:32:23.000]  我們不會滿足
[00:32:23.000 --> 00:32:24.000]  不感恩的時候
[00:32:24.000 --> 00:32:25.000]  我們不會謙卑
[00:32:25.000 --> 00:32:26.000]  我們也不會覺得
[00:32:26.000 --> 00:32:28.000]  很多東西是我賺取回來的
[00:32:28.000 --> 00:32:29.000]  我擁有的
[00:32:29.000 --> 00:32:32.000]  我們不知道背後有神的工作
[00:32:32.000 --> 00:32:33.000]  第三方面
[00:32:33.000 --> 00:32:35.000]  我們要確信
[00:32:35.000 --> 00:32:37.000]  人有神的形象
[00:32:37.000 --> 00:32:39.000]  這個人不是隻是自己
[00:32:39.000 --> 00:32:42.000]  而是我們眼中的其他的人
[00:32:42.000 --> 00:32:43.000]  其他的弟兄姐妹
[00:32:43.000 --> 00:32:45.000]  其他的我們認識的朋友
[00:32:45.000 --> 00:32:46.000]  我們的同事
[00:32:46.000 --> 00:32:47.000]  我們的家人
[00:32:47.000 --> 00:32:48.000]  因爲人是被神所創造的
[00:32:48.000 --> 00:32:50.000]  按着神的形象來創造的
[00:32:50.000 --> 00:32:53.000]  即便我們看到他身上有些
[00:32:53.000 --> 00:32:55.000]  有待改善的地方
[00:32:55.000 --> 00:32:57.000]  但是我們知道他有神的形象
[00:32:57.000 --> 00:32:59.000]  我們應該彼此的激勵
[00:32:59.000 --> 00:33:00.000]  共同的成長
[00:33:00.000 --> 00:33:02.000]  不要學習法利賽的人
[00:33:02.000 --> 00:33:05.000]  指着稅吏說
[00:33:05.000 --> 00:33:07.000]  這個是罪人
[00:33:07.000 --> 00:33:08.000]  你知道指出去的時候
[00:33:08.000 --> 00:33:10.000]  一個指頭向外
[00:33:10.000 --> 00:33:13.000]  有幾個指頭向內
[00:33:13.000 --> 00:33:15.000]  至少有三個
[00:33:15.000 --> 00:33:17.000]  這個可能是往另外一邊
[00:33:17.000 --> 00:33:18.000]  所以我們要知道這個原因
[00:33:18.000 --> 00:33:19.000]  我們真的要
[00:33:19.000 --> 00:33:21.000]  我們要確信人有神的形象
[00:33:21.000 --> 00:33:24.000]  我們要知道人是有成長的空間
[00:33:24.000 --> 00:33:27.000]  人會改變
[00:33:27.000 --> 00:33:29.000]  最後我想跟大家分享一個
[00:33:29.000 --> 00:33:32.000]  姐妹的一個見證
[00:33:32.000 --> 00:33:34.000]  她被稱爲暗室之後
[00:33:34.000 --> 00:33:39.000]  這個姐妹是名字叫做蔡淑娟
[00:33:39.000 --> 00:33:43.000]  她比很多的人都可能是連長
[00:33:43.000 --> 00:33:45.000]  她是在清末的時代
[00:33:45.000 --> 00:33:48.000]  出生的一個姐妹
[00:33:48.000 --> 00:33:51.000]  後來在日軍侵華的時候
[00:33:51.000 --> 00:33:53.000]  她得了一個很嚴重的病
[00:33:53.000 --> 00:33:56.000]  讓她的眼睛沒有辦法見到光
[00:33:56.000 --> 00:33:58.000]  一點光她都很難受
[00:33:58.000 --> 00:34:00.000]  而且她得了中耳炎
[00:34:00.000 --> 00:34:02.000]  耳朵有問題
[00:34:02.000 --> 00:34:06.000]  所以後來她只能在一個暗室當中去生活
[00:34:06.000 --> 00:34:07.000]  但是她信了主
[00:34:07.000 --> 00:34:10.000]  她盡力上帝的恩典
[00:34:10.000 --> 00:34:11.000]  後來她跟一個姐妹
[00:34:11.000 --> 00:34:13.000]  美國的姐妹搬到美國去
