
[00:00:00.000 --> 00:00:05.740]  在聖祖之先,我們一同同心祈禱
[00:20:22.480 --> 00:20:26.480]  詩人的喜樂是上帝放在他的心裡
[00:20:26.480 --> 00:20:28.480]  很穩妥
[00:20:28.480 --> 00:20:31.480]  心是我們一個人最核心的部分
[00:20:31.480 --> 00:20:35.480]  若然在那裡我們上帝的聲音夠大
[00:20:35.480 --> 00:20:40.480]  旁人的聲音就相對沒那麼大殺傷力
[00:20:40.480 --> 00:20:44.480]  我們不受周遭的聲音去克制的時候
[00:20:44.480 --> 00:20:48.480]  詩人說第八節雖然是非常艱難
[00:20:48.480 --> 00:20:51.480]  他平安地躺下睡覺
[00:20:51.480 --> 00:20:54.480]  第七第八節給我們看到這個對比
[00:20:54.480 --> 00:21:01.480]  第七節 豐收是解很多的意思
[00:21:01.480 --> 00:21:06.480]  第八節 獨有 即是不用多一個
[00:21:06.480 --> 00:21:12.480]  待會你會了解自己生命有什麼需要嗎
[00:21:12.480 --> 00:21:15.480]  你應該都知道的
[00:21:15.480 --> 00:21:19.480]  其實原來我們不論什麼性別 年紀
[00:21:19.480 --> 00:21:23.480]  依賴著靈修都提出我們有一些共同的
[00:21:23.480 --> 00:21:26.480]  一些深層的渴望
[00:21:26.480 --> 00:21:29.480]  我們渴望感到被愛
[00:21:29.480 --> 00:21:31.480]  I am loved
[00:21:31.480 --> 00:21:34.480]  我們渴望感到自己有價值
[00:21:34.480 --> 00:21:36.480]  我是好的 我是可以的
[00:21:36.480 --> 00:21:38.480]  I am good
[00:21:38.480 --> 00:21:41.480]  還有渴望感到安全
[00:21:41.480 --> 00:21:44.480]  I am safe
[00:21:44.480 --> 00:21:48.480]  人之所以囤積或者追求很多很多的資產
[00:21:48.480 --> 00:21:50.480]  譬如樓
[00:21:50.480 --> 00:21:53.480]  是因為他認為這些令他感到安全
[00:21:53.480 --> 00:21:56.480]  感到有保障
[00:21:56.480 --> 00:21:58.480]  詩人 虔誠人都要住的
[00:21:58.480 --> 00:22:00.480]  樓有什麼不好
[00:22:00.480 --> 00:22:04.480]  但他的安全感是建基於上帝
[00:22:04.480 --> 00:22:06.480]  而不是那棟樓
[00:22:06.480 --> 00:22:08.480]  上帝是他的盆石
[00:22:08.480 --> 00:22:10.480]  是他生命的堡壘
[00:22:10.480 --> 00:22:13.480]  提一提第五節的倚靠
[00:22:13.480 --> 00:22:15.480]  在原文Trust
[00:22:15.480 --> 00:22:18.480]  和第八節的安然
[00:22:18.480 --> 00:22:22.480]  在希伯來文Bata
[00:22:22.480 --> 00:22:25.480]  是同一個字
[00:22:25.480 --> 00:22:29.480]  原來倚靠一個真實的Trust
[00:22:29.480 --> 00:22:35.480]  和你感到安全是息息相關
[00:22:35.480 --> 00:22:39.480]  頂尖是什麼 是信任
[00:22:39.480 --> 00:22:42.480]  信任 信
[00:22:42.480 --> 00:22:47.480]  就是你信得過對方真的有足夠的能力
[00:22:47.480 --> 00:22:52.480]  任 就任由對方任憑發落
[00:22:52.480 --> 00:22:56.480]  這一幅是之前在網上見到的
[00:22:56.480 --> 00:23:00.480]  是我教會一個青年在IG Stories分享的
[00:23:00.480 --> 00:23:01.480]  也有一段時間了
[00:23:01.480 --> 00:23:04.480]  我覺得他挺漂亮就截圖了
[00:23:04.480 --> 00:23:06.480]  這個是Walmart
[00:23:06.480 --> 00:23:09.480]  一個大型的超級市場
[00:23:09.480 --> 00:23:11.480]  在牆上的壁布板
[00:23:11.480 --> 00:23:14.480]  是一個尋人的啟示
[00:23:14.480 --> 00:23:18.480]  張貼著走失了的小朋友的資料
[00:23:18.480 --> 00:23:22.480]  一個小朋友跪在壁布板前
[00:23:22.480 --> 00:23:27.480]  相信他也是為走失了的兒童向神祈禱
[00:23:27.480 --> 00:23:31.480]  最後的結果我們不肯定是怎樣
[00:23:31.480 --> 00:23:36.480]  但似乎這個小朋友是真心相信
[00:23:36.480 --> 00:23:38.480]  上帝有這個能力
[00:23:38.480 --> 00:23:41.480]  還有這個決定權
[00:23:41.480 --> 00:23:44.480]  我們又怎樣呢
[00:23:44.480 --> 00:23:48.480]  今時今日我們都牛高馬大
[00:23:48.480 --> 00:23:51.480]  可能很少跪下祈禱
[00:23:51.480 --> 00:23:53.480]  我們有祈禱的樣子
[00:23:53.480 --> 00:23:55.480]  也有祈禱的聲音
[00:23:55.480 --> 00:23:59.480]  但我們的心是否真的相信上帝呢
[00:23:59.480 --> 00:24:03.480]  是否真的覺得他真的靠得住
[00:24:03.480 --> 00:24:06.480]  我們都習慣靠自己雙手
[00:24:06.480 --> 00:24:08.480]  去處理一些危機
[00:24:08.480 --> 00:24:10.480]  去管理一些事情
[00:24:10.480 --> 00:24:12.480]  彷彿我們不動
[00:24:12.480 --> 00:24:15.480]  事情就不能辦妥
[00:24:15.480 --> 00:24:19.480]  然而信賴仰望
[00:24:19.480 --> 00:24:21.480]  其實都是互相一起去學習
[00:24:21.480 --> 00:24:24.480]  因為都是很容易軟弱的地方
[00:24:24.480 --> 00:24:29.480]  信賴仰望就是邀請我們
[00:24:29.480 --> 00:24:35.480]  替自己刻意地凡事退後一步
[00:24:35.480 --> 00:24:38.480]  凡事都騰出空間
[00:24:38.480 --> 00:24:41.480]  給上帝做上帝
[00:24:41.480 --> 00:24:43.480]  相信主會垂聽
[00:24:43.480 --> 00:24:45.480]  祂真的會知道
[00:24:45.480 --> 00:24:47.480]  祂又真的會進入
[00:24:47.480 --> 00:24:49.480]  祂又真的會托住
[00:24:49.480 --> 00:24:51.480]  我們生活每一個的場景
[00:24:51.480 --> 00:24:56.480]  並且一切祂都心中有數
[00:24:56.480 --> 00:24:58.480]  來到結語的部分
[00:24:58.480 --> 00:25:00.480]  詩篇第四篇
[00:25:00.480 --> 00:25:04.480]  是主日裡三代經課的其中一段經文
[00:25:04.480 --> 00:25:06.480]  如果我們再看其他經課
[00:25:06.480 --> 00:25:08.480]  福音的見證人
[00:25:08.480 --> 00:25:13.480]  似乎是當中想強調的訊息
[00:25:13.480 --> 00:25:14.480]  頂姐妹
[00:25:14.480 --> 00:25:19.480]  我猜我們都未必夠大聲說自己是一個虔誠人
[00:25:19.480 --> 00:25:20.480]  我也不是
[00:25:20.480 --> 00:25:22.480]  但無論如何
[00:25:22.480 --> 00:25:26.480]  我們確實是主活著的見證人
[00:25:26.480 --> 00:25:29.480]  特別是在艱難的時間
[00:25:29.480 --> 00:25:32.480]  求主幫助我們認出身份
[00:25:32.480 --> 00:25:34.480]  無懼不同
[00:25:34.480 --> 00:25:36.480]  專注忌心
[00:25:36.480 --> 00:25:37.480]  過於論人
[00:25:37.480 --> 00:25:39.480]  信賴上帝
[00:25:39.480 --> 00:25:41.480]  非靠自己
[00:25:41.480 --> 00:25:47.480]  讓我們一同同心祈禱
[00:25:47.480 --> 00:25:50.480]  請你在禱告裡
[00:25:50.480 --> 00:25:53.480]  為自己向主祈求
[00:25:53.480 --> 00:26:01.480]  你需要的恩典
[00:26:01.480 --> 00:26:12.480]  或者是一份能夠活出身份的勇氣
[00:26:12.480 --> 00:26:22.480]  或者是一個能夠冷靜自省的心
[00:26:22.480 --> 00:26:27.480]  又或者是一份對主堅定活潑的信心
[00:26:27.480 --> 00:26:32.480]  你需要祂給你那份穩妥
[00:26:32.480 --> 00:26:38.480]  邀請你向主祈禱
[00:26:38.480 --> 00:26:40.480]  親愛的恩主
[00:26:40.480 --> 00:26:44.480]  你按我們的本相認識我們
[00:26:44.480 --> 00:26:52.480]  我們就祈求你親自賜予我們前行需要的恩典和力量
[00:26:52.480 --> 00:26:57.480]  耶和華 求你用你臉上的光照耀我們
[00:26:57.480 --> 00:26:59.480]  因為獨有你
[00:26:59.480 --> 00:27:03.480]  耶和華 使我安然居住
[00:27:03.480 --> 00:27:06.480]  我們的禱告 仰望 祈求
[00:27:06.480 --> 00:27:10.480]  那藉我主耶穌基督寶貴的名字祈禱
[00:27:10.480 --> 00:27:12.480]  阿們
