
[00:00:00.000 --> 00:00:04.400]  很高興今天能夠和大家一起分享主的華語
[00:24:38.600 --> 00:24:40.600]  欺騙聖靈和試探主的靈
[00:24:40.600 --> 00:24:44.600]  都是和撒旦同謀
[00:24:44.600 --> 00:24:47.600]  這樣的人怎能夠在信仰的團體當中
[00:24:47.600 --> 00:24:48.600]  能夠存在呢
[00:24:48.600 --> 00:24:49.600]  絕對不能
[00:24:49.600 --> 00:24:51.600]  所以耶穌的教導當中有說過
[00:24:51.600 --> 00:24:54.600]  說話冒犯人子的
[00:24:54.600 --> 00:24:56.600]  可以蒙赦免
[00:24:56.600 --> 00:24:58.600]  只不過褻瀆聖靈
[00:24:58.600 --> 00:25:00.600]  不能蒙赦免
[00:25:00.600 --> 00:25:02.600]  這是路加福音十二章十節
[00:25:02.600 --> 00:25:03.600]  但現在我們教會
[00:25:03.600 --> 00:25:05.600]  很多教會都經常說
[00:25:05.600 --> 00:25:07.600]  愛愛愛 神的愛 多少個愛
[00:25:07.600 --> 00:25:11.600]  這個世代的人很喜歡聽這件事
[00:25:11.600 --> 00:25:12.600]  所有的報道會
[00:25:12.600 --> 00:25:13.600]  甚至到了一個地步
[00:25:13.600 --> 00:25:14.600]  已經忘記了
[00:25:14.600 --> 00:25:16.600]  神是一個絕對聖潔的神
[00:25:16.600 --> 00:25:20.600]  已經忘記了我們如何去面對我們的罪
[00:25:20.600 --> 00:25:23.600]  後來經常說恩典 愛愛愛
[00:25:23.600 --> 00:25:25.600]  但過著什麼樣的生活呢
[00:25:25.600 --> 00:25:27.600]  扭曲的生活 扭曲的信仰
[00:25:27.600 --> 00:25:29.600]  路加提醒我們
[00:25:29.600 --> 00:25:31.600]  神對我們的愛也同時
[00:25:31.600 --> 00:25:34.600]  祂是聖潔和絕對興邁不得的
[00:25:34.600 --> 00:25:37.600]  這個故事可以發生在教會裡
[00:25:37.600 --> 00:25:39.600]  也可以發生在教會外
[00:25:39.600 --> 00:25:41.600]  但是想想
[00:25:41.600 --> 00:25:43.600]  如果結局他們沒有死會怎樣呢
[00:25:43.600 --> 00:25:45.600]  其實一樣 他們都是死了
[00:25:45.600 --> 00:25:48.600]  在某個角度上他們全部死了
[00:25:48.600 --> 00:25:50.600]  他們過了骨
[00:25:50.600 --> 00:25:52.600]  他們還會不會敬畏神呢
[00:25:52.600 --> 00:25:55.600]  他們還會不會堅守神的道呢
[00:25:55.600 --> 00:25:57.600]  有多少人說愛主愛主
[00:25:57.600 --> 00:25:59.600]  心裡根本就沒有這回事
[00:25:59.600 --> 00:26:02.600]  有些人甚至會大比他人屬靈的死亡
[00:26:02.600 --> 00:26:06.600]  這樣的事是不會有人不知道
[00:26:06.600 --> 00:26:07.600]  物以類聚
[00:26:07.600 --> 00:26:09.600]  這樣教會就很大件事
[00:26:09.600 --> 00:26:10.600]  這個就是教會的死亡
[00:26:10.600 --> 00:26:13.600]  就變成眾人的腳踏石
[00:26:13.600 --> 00:26:14.600]  在二千年教會的歷史裡頭
[00:26:14.600 --> 00:26:17.600]  這些例子數不勝數
[00:26:17.600 --> 00:26:20.600]  經文大對著我們講話
[00:26:20.600 --> 00:26:23.600]  也都是在二千年前的教會
[00:26:23.600 --> 00:26:27.600]  但也跟我們今時今日的境況提醒我們
[00:26:27.600 --> 00:26:29.600]  我們看回上世紀三十年代
[00:26:29.600 --> 00:26:32.600]  出了一個Haterlion
[00:26:32.600 --> 00:26:34.600]  當他剛剛出道的時候
[00:26:34.600 --> 00:26:39.600]  他的演講很厲害
[00:26:39.600 --> 00:26:44.600]  我小時候很喜歡操演講詞
[00:26:44.600 --> 00:26:46.600]  你聽到真的嚇一跳
[00:26:46.600 --> 00:26:48.600]  因為他每一篇講詞
[00:26:48.600 --> 00:26:51.600]  甚至大有基督教色彩
[00:26:51.600 --> 00:26:53.600]  常常講到復興復興復興
[00:26:53.600 --> 00:26:56.600]  我心想他講的復興是屬靈復興
[00:26:56.600 --> 00:26:58.600]  國家復興還是什麼鬼復興
[00:26:58.600 --> 00:26:59.600]  我都不知道
[00:26:59.600 --> 00:27:00.600]  他最出名的一句中文就是
[00:27:00.600 --> 00:27:03.600]  神啊 你不復興我們日以萬民族
[00:27:03.600 --> 00:27:05.600]  我就不讓你走
[00:27:05.600 --> 00:27:07.600]  哇 很厲害
[00:27:07.600 --> 00:27:09.600]  這句話比馬丁路德的
[00:27:09.600 --> 00:27:11.600]  I have a dream 更厲害
[00:27:11.600 --> 00:27:12.600]  很激昂
[00:27:12.600 --> 00:27:13.600]  德文更激昂
[00:27:13.600 --> 00:27:17.600]  神啊 你不復興我們日以萬民族
[00:27:17.600 --> 00:27:20.600]  我就不讓你走
[00:27:20.600 --> 00:27:24.600]  哇 做一個半祈禱的手
[00:27:24.600 --> 00:27:26.600]  聽到很激動
[00:27:26.600 --> 00:27:28.600]  尤其是年輕人聽到
[00:27:28.600 --> 00:27:30.600]  哇 這是我們的希望
[00:27:30.600 --> 00:27:32.600]  他可以比美任何一個報道家
[00:27:32.600 --> 00:27:34.600]  是這麼危險的
[00:27:34.600 --> 00:27:37.600]  走的時候 你留心看那些相片
[00:27:37.600 --> 00:27:40.600]  他講這些演講 旁邊是什麼人
[00:27:40.600 --> 00:27:42.600]  除了軍人是什麼人
[00:27:42.600 --> 00:27:44.600]  白色色彩的 是不是
[00:27:44.600 --> 00:27:46.600]  有神父 有路德會牧師
[00:27:46.600 --> 00:27:48.600]  有好多人
[00:27:48.600 --> 00:27:50.600]  每一張相片都有
[00:27:50.600 --> 00:27:52.600]  有很多主教 還有甲
[00:27:52.600 --> 00:27:56.600]  他自己都是Brother Jesuit的member
[00:27:56.600 --> 00:27:59.600]  那些人真的不知道有古怪嗎
[00:27:59.600 --> 00:28:01.600]  他自己本身是不是真的愛神呢
[00:28:01.600 --> 00:28:04.600]  這麼多演講 說真的有說神
[00:28:04.600 --> 00:28:07.600]  其實現在我們身邊有很多政客都是
[00:28:07.600 --> 00:28:08.600]  所以大家要小心
[00:28:08.600 --> 00:28:11.600]  但是不是真的有主在他心裡
[00:28:11.600 --> 00:28:12.600]  但是不是真的神
[00:28:12.600 --> 00:28:16.600]  他真的會愛一個神創造的人呢
[00:28:16.600 --> 00:28:18.600]  真的沒有人知道嗎
[00:28:18.600 --> 00:28:19.600]  沒有人看得穿嗎
[00:28:19.600 --> 00:28:21.600]  他身邊有這麼多學識
[00:28:21.600 --> 00:28:23.600]  這麼多聖經 學者 領袖
[00:28:23.600 --> 00:28:25.600]  但沒有人出聲
[00:28:25.600 --> 00:28:28.600]  不是沒有出聲 很少人出聲
[00:28:28.600 --> 00:28:30.600]  一個這麼優秀的民族
[00:28:30.600 --> 00:28:34.600]  他出了巴哈 超級巴哈的音樂家
[00:28:34.600 --> 00:28:38.600]  寫了這麼多這麼美麗的音樂
[00:28:38.600 --> 00:28:39.600]  還稱讚神
[00:28:39.600 --> 00:28:41.600]  哥德 貝多芬
[00:28:41.600 --> 00:28:43.600]  馬丁路德也是德國人
[00:28:43.600 --> 00:28:45.600]  宗教改革也來自德國
[00:28:45.600 --> 00:28:48.600]  但是出了一個希特拉
[00:28:48.600 --> 00:28:50.600]  一個屠殺幾百萬猶太人
[00:28:50.600 --> 00:28:52.600]  當沒事的一個魔鬼
[00:28:52.600 --> 00:28:56.600]  真的沒有人知道他在吹大炮
[00:28:56.600 --> 00:28:58.600]  但有沒有人出來說話呢
[00:28:58.600 --> 00:29:01.600]  這個東西會帶來整個民族的心靈的死亡
[00:29:01.600 --> 00:29:03.600]  代價是相當之大的
[00:29:03.600 --> 00:29:05.600]  其實有沒有人說話 有
[00:29:05.600 --> 00:29:08.600]  好像年輕的潘福華
[00:29:08.600 --> 00:29:11.600]  他說話很不幸
[00:29:11.600 --> 00:29:13.600]  在德國臨投降之前
[00:29:13.600 --> 00:29:16.600]  他是被處死的
[00:29:16.600 --> 00:29:19.600]  當然還有其他很多人都找破了這個謊言
[00:29:19.600 --> 00:29:22.600]  免除了這個民族的完全的死亡
[00:29:22.600 --> 00:29:26.600]  謊言的代價其實是很大
[00:29:26.600 --> 00:29:29.600]  但往往我們將它淡化了
[00:29:29.600 --> 00:29:33.600]  這些反映了我們對神敬畏的心不夠
[00:29:33.600 --> 00:29:39.600]  這段經文絕對不是僅僅2000年前的訊息
[00:29:39.600 --> 00:29:42.600]  對我們現在不論在教會裡
[00:29:42.600 --> 00:29:47.600]  教會外面都要警醒
[00:29:47.600 --> 00:29:50.600]  我們的神除了愛我們的主
[00:29:50.600 --> 00:29:53.600]  也是一位很嚴厲性的主
[00:29:53.600 --> 00:29:54.600]  給了我們恩典之餘
[00:29:54.600 --> 00:29:58.600]  我們也需要知道祂對我們的要求
[00:29:58.600 --> 00:30:00.600]  當我們信主決志的時候
[00:30:00.600 --> 00:30:03.600]  聖靈就在我們每一個基督徒的身上
[00:30:03.600 --> 00:30:05.600]  我們覺得沒有能力的時候
[00:30:05.600 --> 00:30:07.600]  只要我們懂得如何放棄自己
[00:30:07.600 --> 00:30:09.600]  如何將自己交上
[00:30:09.600 --> 00:30:11.600]  人在江湖
[00:30:11.600 --> 00:30:13.600]  身體絕對有機
[00:30:13.600 --> 00:30:16.600]  因為我們有人幫我們打這場仗
[00:30:16.600 --> 00:30:18.600]  就是聖靈
[00:30:18.600 --> 00:30:21.600]  這個配合我們第二章所說的
[00:30:21.600 --> 00:30:22.600]  聖靈在我們身上
[00:30:22.600 --> 00:30:24.600]  我們打不贏這場仗嗎?
[00:30:24.600 --> 00:30:25.600]  不要緊
[00:30:25.600 --> 00:30:27.600]  我們懂得將祂交給神
[00:30:27.600 --> 00:30:29.600]  我們一起祈禱
[00:30:29.600 --> 00:30:33.600]  慈悲的天父我們靠你幫助我們
[00:30:33.600 --> 00:30:38.600]  因為我們每天都走在這個夕陽上的路上
[00:30:38.600 --> 00:30:40.600]  有時候我們真的不知道
[00:30:40.600 --> 00:30:42.600]  在這麼複雜的社會裡
[00:30:42.600 --> 00:30:46.600]  生命和死亡的選擇到底是怎樣
[00:30:46.600 --> 00:30:49.600]  聽起來兩種好像很不同的選擇
[00:30:49.600 --> 00:30:53.600]  但往往出現在我們面前的時候很接近
[00:30:53.600 --> 00:30:56.600]  我們身邊尤其是現在的香港
[00:30:56.600 --> 00:31:00.600]  經常聽到很多不恰當的言語或方言
[00:31:00.600 --> 00:31:04.600]  很多時候我們甚至活在他們當中
[00:31:04.600 --> 00:31:06.600]  求主今日再一次幫助我們
[00:31:06.600 --> 00:31:09.600]  讓我們有勇氣和力量
[00:31:09.600 --> 00:31:11.600]  真理的靈提醒我們
[00:31:11.600 --> 00:31:12.600]  教導我們
[00:31:12.600 --> 00:31:13.600]  引領我們
[00:31:13.600 --> 00:31:15.600]  幫助我們知道你是愛我們的主
[00:31:15.600 --> 00:31:17.600]  是聖潔的主
[00:31:17.600 --> 00:31:20.600]  你愛我們 讓我們存在敬畏的心
[00:31:20.600 --> 00:31:22.600]  以敬畏的心來跟從你
[00:31:22.600 --> 00:31:26.600]  是這個原因我們要用愛和敬畏的心
[00:31:26.600 --> 00:31:28.600]  來看待我們身邊的弟兄姊妹
[00:31:28.600 --> 00:31:32.600]  你看我們的社會和我們周邊的人和事
[00:31:32.600 --> 00:31:37.600]  不只是看我們個人所得的救恩和恩典
[00:31:37.600 --> 00:31:41.600]  我們也要明白主你的旨意是要救贖萬民
[00:31:41.600 --> 00:31:44.600]  在目前香港現在的情況
[00:31:44.600 --> 00:31:49.600]  我們懇切的可以求主你憐憫
[00:31:49.600 --> 00:31:51.600]  求主你報仇
[00:31:51.600 --> 00:31:55.600]  你容許的危必定有機
[00:31:55.600 --> 00:31:56.600]  求主你報仇
[00:31:56.600 --> 00:32:00.600]  讓我們懂得怎樣把握這個機
[00:32:00.600 --> 00:32:02.600]  讓全香港的教會懂得主理
[00:32:02.600 --> 00:32:05.600]  要我們扮演的是甚麼角色
[00:32:05.600 --> 00:32:10.600]  怎樣能夠藉此幫助更多的人
[00:32:10.600 --> 00:32:13.600]  能夠進入到你的恩典
[00:32:13.600 --> 00:32:16.600]  慈愛和公義裏面
[00:32:16.600 --> 00:32:17.600]  藉著你的話語
[00:32:17.600 --> 00:32:19.600]  讓我們再次認識你是聖傑的主
[00:32:19.600 --> 00:32:22.600]  慈愛的主 公義的主
[00:32:22.600 --> 00:32:24.600]  奉主耶穌基督得勝的命求
[00:32:24.600 --> 00:32:25.600]  Amen
