
[00:00:00.000 --> 00:00:08.500]  今天我們還是繼續看《上秦之詩》的裏面的有兩篇詩篇
[00:26:00.000 --> 00:26:03.000]  這首詩就講到
[00:26:03.000 --> 00:26:09.000]  這個廢弩的輝輝
[00:26:09.000 --> 00:26:12.000]  這個在祖前耶路撒冷
[00:26:12.000 --> 00:26:16.000]  以色列國被巴比倫滅掉
[00:26:16.000 --> 00:26:23.000]  在公元前586年的時候就被滅掉了
[00:26:23.000 --> 00:26:27.000]  後來過了幾十年以後
[00:26:27.000 --> 00:26:30.000]  本來是定了七十年
[00:26:30.000 --> 00:26:34.000]  那麼在七十年前面也有一批人回來
[00:26:34.000 --> 00:26:38.000]  最早一批是在王國以後五十年回來
[00:26:38.000 --> 00:26:41.000]  後來有一批又是回來
[00:26:41.000 --> 00:26:44.000]  到第七十年
[00:26:44.000 --> 00:26:46.000]  神按照他的應許
[00:26:46.000 --> 00:26:52.000]  就讓以色列的人可以回到耶路撒冷
[00:26:52.000 --> 00:26:56.000]  那麼那個時候是馬代波斯的統治
[00:26:56.000 --> 00:27:00.000]  因爲馬代波斯已經把巴比倫滅掉了
[00:27:00.000 --> 00:27:10.000]  所以他就看到神在過去也預言過
[00:27:10.000 --> 00:27:16.000]  預言馬代波斯的王要打敗巴比倫
[00:27:16.000 --> 00:27:22.000]  所以在聖經上也說到這些預言
[00:27:22.000 --> 00:27:25.000]  結果他把巴比倫滅掉以後
[00:27:25.000 --> 00:27:31.000]  他就成爲當時的中東的一個很大的很有勢力的帝國
[00:27:31.000 --> 00:27:35.000]  所以他就好像是很感謝神一樣
[00:27:35.000 --> 00:27:42.000]  他就允許這猶太人能夠從外地回到耶路撒冷
[00:27:42.000 --> 00:27:45.000]  所以他是回來
[00:27:45.000 --> 00:27:52.000]  但是這個詩篇是不是正好就講這件事情呢
[00:27:52.000 --> 00:27:57.000]  其實我們應該是不限定於巴比倫
[00:27:57.000 --> 00:28:02.000]  536年的時候回來的一次
[00:28:02.000 --> 00:28:05.000]  應該是包圍更廣的範圍
[00:28:05.000 --> 00:28:10.000]  凡是神的兒女神的百姓被辱的歸回
[00:28:10.000 --> 00:28:13.000]  從外邦的勢力下歸回
[00:28:13.000 --> 00:28:18.000]  或者是我們從罪的捆綁之下能夠得到釋放
[00:28:18.000 --> 00:28:22.000]  這樣的歸回都應該算被辱的歸回
[00:28:22.000 --> 00:28:25.000]  當我們犯罪以後
[00:28:25.000 --> 00:28:26.000]  我們墮落以後
[00:28:26.000 --> 00:28:28.000]  我們被誰擄去呢
[00:28:28.000 --> 00:28:30.000]  被撒旦擄去了
[00:28:30.000 --> 00:28:32.000]  我們犯罪了
[00:28:32.000 --> 00:28:33.000]  我們不是自由了
[00:28:33.000 --> 00:28:35.000]  變成罪的奴隸了
[00:28:35.000 --> 00:28:37.000]  那這個就是歸回
[00:28:37.000 --> 00:28:42.000]  所以這一篇詩篇是講到屬靈的歸回
[00:28:42.000 --> 00:28:49.000]  不單單是表面的國家的地位、百姓的地位的歸回
[00:28:49.000 --> 00:28:52.000]  所以這個是被辱的歸回
[00:28:52.000 --> 00:28:56.000]  允許他們被辱
[00:28:56.000 --> 00:29:00.000]  神到時候也會救他們
[00:29:00.000 --> 00:29:07.000]  所以神的百姓並不是隨隨便便就被人辱去
[00:29:07.000 --> 00:29:10.000]  然後無緣無故就讓他們回來
[00:29:10.000 --> 00:29:13.000]  一切都在神的掌管底下
[00:29:13.000 --> 00:29:15.000]  什麼時候他們順顧神了
[00:29:15.000 --> 00:29:17.000]  神就與他們同在
[00:29:17.000 --> 00:29:20.000]  就帶他們回來
[00:29:20.000 --> 00:29:22.000]  所以我們也是
[00:29:22.000 --> 00:29:24.000]  所以這個歸回可以說
[00:29:24.000 --> 00:29:26.000]  我們從黑暗進到光明
[00:29:26.000 --> 00:29:30.000]  我們從罪惡進到聖潔
[00:29:30.000 --> 00:29:32.000]  這些也是我們也歸回
[00:29:32.000 --> 00:29:34.000]  我們接受耶穌做救主
[00:29:34.000 --> 00:29:36.000]  我們就歸回了
[00:29:36.000 --> 00:29:37.000]  歸回到哪裏呢
[00:29:37.000 --> 00:29:39.000]  我們回到神的家了
[00:29:39.000 --> 00:29:41.000]  我們出黑暗
[00:29:41.000 --> 00:29:42.000]  我們入光明
[00:29:42.000 --> 00:29:46.000]  我們進到神愛子的國度
[00:29:46.000 --> 00:29:49.000]  這個都是講到歸回
[00:29:49.000 --> 00:29:52.000]  那麼這篇視頻沒有確定說
[00:29:52.000 --> 00:29:55.000]  以色列人是哪一次的歸回
[00:29:55.000 --> 00:29:58.000]  因爲以色列人有好幾次的歸回
[00:29:58.000 --> 00:30:01.000]  所以我們就不是確定他的時間
[00:30:01.000 --> 00:30:06.000]  但是我們可以看到裏面豐富的內容
[00:30:06.000 --> 00:30:09.000]  126篇和125篇
[00:30:09.000 --> 00:30:12.000]  是可以說相連在一起的
[00:30:12.000 --> 00:30:14.000]  因爲上一篇就說到
[00:30:14.000 --> 00:30:18.000]  惡人的杖不常落在義人的風上
[00:30:18.000 --> 00:30:24.000]  就說到義人受管教受責罰
[00:30:24.000 --> 00:30:27.000]  不是經常的不是永遠的
[00:30:27.000 --> 00:30:30.000]  而是有一定的時間
[00:30:30.000 --> 00:30:36.000]  所以這個歸回可以看到
[00:30:36.000 --> 00:30:42.000]  惡人的杖從義人的身上挪開了
[00:30:42.000 --> 00:30:43.000]  因爲剛纔說
[00:30:43.000 --> 00:30:47.000]  惡人的杖不常落在義人的風上
[00:30:47.000 --> 00:30:49.000]  就是他有一定的時間
[00:30:49.000 --> 00:30:51.000]  有一定的程度的
[00:30:51.000 --> 00:30:54.000]  所以現在到第26篇
[00:30:54.000 --> 00:31:00.000]  就神要釋放一些人回到西安
[00:31:00.000 --> 00:31:05.000]  爲什麼這裏說要把被虜的帶回西安
[00:31:05.000 --> 00:31:10.000]  爲什麼不說把他們帶回猶太地呢
[00:31:10.000 --> 00:31:14.000]  我們想可能西安這個名稱的話
[00:31:14.000 --> 00:31:17.000]  比較代表神的家
[00:31:17.000 --> 00:31:21.000]  因爲西安的地方是大衛寶座的地方
[00:31:21.000 --> 00:31:24.000]  西安的地方也是聖殿的地方
[00:31:24.000 --> 00:31:28.000]  屬於神心中一箇中心的地方
[00:31:28.000 --> 00:31:35.000]  所以這個西安就比耶路撒冷的感情
[00:31:35.000 --> 00:31:37.000]  就更加親密了
[00:31:37.000 --> 00:31:43.000]  對神說西安是神心中最寶貴的
[00:31:43.000 --> 00:31:47.000]  因爲在那個地方有神的百姓
[00:31:47.000 --> 00:31:51.000]  也有神的聖殿
[00:31:51.000 --> 00:31:54.000]  所以不說猶太地
[00:31:54.000 --> 00:31:58.000]  說到因爲西安是神的家
[00:31:58.000 --> 00:32:00.000]  離開了家呢
[00:32:00.000 --> 00:32:05.000]  百姓也就離開了自己的家了
[00:32:05.000 --> 00:32:08.000]  所以他們被虜的時候
[00:32:08.000 --> 00:32:15.000]  就被送到外邦各個地方流落
[00:32:15.000 --> 00:32:18.000]  沒有一定的安所
[00:32:18.000 --> 00:32:20.000]  所以到詩篇裏頭呢
[00:32:20.000 --> 00:32:24.000]  137篇也是說到的
[00:32:24.000 --> 00:32:28.000]  他說我們曾在巴比倫的河邊坐下
[00:32:28.000 --> 00:32:32.000]  一追想西安就哭了
[00:32:32.000 --> 00:32:37.000]  這些猶太人以色列人被辱到外地
[00:32:37.000 --> 00:32:40.000]  雖然他的生活上各方面
[00:32:40.000 --> 00:32:43.000]  也可能過一段時間能安定下來的
[00:32:43.000 --> 00:32:46.000]  但是一想到耶路撒冷
[00:32:46.000 --> 00:32:48.000]  一想到西安的時候呢
[00:32:48.000 --> 00:32:50.000]  他們就哭了
[00:32:50.000 --> 00:32:53.000]  所以這裏沒有說他想到耶路撒冷
[00:32:53.000 --> 00:32:56.000]  他說137篇第一節說呢
[00:32:56.000 --> 00:32:58.000]  在巴比倫的河邊
[00:32:58.000 --> 00:33:00.000]  一想到西安呢
[00:33:00.000 --> 00:33:01.000]  他們就哭了
[00:33:01.000 --> 00:33:03.000]  那麼那些外邦人呢
[00:33:03.000 --> 00:33:06.000]  就叫他們你彈琴給我們聽一聽
[00:33:06.000 --> 00:33:10.000]  唱你們猶太人的歌
[00:33:10.000 --> 00:33:13.000]  在第四節137篇第四節說
[00:33:13.000 --> 00:33:17.000]  我們只能在外邦唱耶路撒冷的歌呢
[00:33:17.000 --> 00:33:19.000]  他們人是在外邦
[00:33:19.000 --> 00:33:23.000]  可是心呢還沒有離開耶路撒冷
[00:33:23.000 --> 00:33:28.000]  沒有離開西安
[00:33:28.000 --> 00:33:30.000]  因爲西安是沈的家
[00:33:30.000 --> 00:33:34.000]  也是他們的家
[00:33:34.000 --> 00:33:39.000]  所以他在126篇說呢
[00:33:39.000 --> 00:33:41.000]  他帶回西安
[00:33:41.000 --> 00:33:43.000]  因爲西安是他們的家
[00:33:43.000 --> 00:33:45.000]  也是沈的家
[00:33:45.000 --> 00:33:47.000]  所以他們回來的話
[00:33:47.000 --> 00:33:54.000]  是要回到他的家
[00:33:54.000 --> 00:33:57.000]  第二節第三節就說到是
[00:33:57.000 --> 00:34:00.000]  歸回的人的反應
[00:34:00.000 --> 00:34:02.000]  他們能夠歸回的話
[00:34:02.000 --> 00:34:06.000]  用兩個四個字的詞
[00:34:06.000 --> 00:34:12.000]  一個是滿口喜笑滿舌歡呼
[00:34:12.000 --> 00:34:15.000]  怎麼形容他們的喜樂呢
[00:34:15.000 --> 00:34:19.000]  很難用一個字兩個字就代表了
[00:34:19.000 --> 00:34:23.000]  但是形容他們是滿口喜笑
[00:34:23.000 --> 00:34:26.000]  滿舌滿舌歡呼
[00:34:26.000 --> 00:34:28.000]  我們要注意到的英文的話
[00:34:28.000 --> 00:34:33.000]  這口跟舌這兩個字的話都是單數
[00:34:33.000 --> 00:34:37.000]  應該說衆人應該是夫婦纔對吧
[00:34:37.000 --> 00:34:38.000]  可是不是
[00:34:38.000 --> 00:34:40.000]  聖經就用一個字單數
[00:34:40.000 --> 00:34:42.000]  一個口一個舌
[00:34:42.000 --> 00:34:43.000]  爲什麼呢
[00:34:43.000 --> 00:34:45.000]  他們是一個民族
[00:34:45.000 --> 00:34:47.000]  是一個沈的百姓
[00:34:47.000 --> 00:34:51.000]  所以就說不是衆口衆舌
[00:34:51.000 --> 00:34:55.000]  而是一口一舌
[00:34:55.000 --> 00:34:59.000]  滿口喜笑滿舌歡呼
[00:34:59.000 --> 00:35:03.000]  所以這個百姓歡喜快樂
[00:35:03.000 --> 00:35:09.000]  那麼外邦人就有人說了
[00:35:09.000 --> 00:35:11.000]  嚴懷爲他們行了大事
[00:35:11.000 --> 00:35:12.000]  什麼大事呢
[00:35:12.000 --> 00:35:15.000]  叫他們過了這麼多年以後呢
[00:35:15.000 --> 00:35:19.000]  幾十年以後又能夠有部分回來了
[00:35:19.000 --> 00:35:21.000]  這是很大的事情
[00:35:21.000 --> 00:35:22.000]  他們能回來
[00:35:22.000 --> 00:35:27.000]  不是一個現在開個車坐飛機就回來了
[00:35:27.000 --> 00:35:29.000]  不許他回來的
[00:35:29.000 --> 00:35:32.000]  在以色列過去亡國以後
[00:35:32.000 --> 00:35:35.000]  就不許他們這些人再回來
[00:35:35.000 --> 00:35:37.000]  因爲怕他們都回來以後
[00:35:37.000 --> 00:35:39.000]  他們這裏頭勢力又大了
[00:35:39.000 --> 00:35:42.000]  又把這個國家給建立起來了
[00:35:42.000 --> 00:35:44.000]  所以不讓他回國了
[00:35:44.000 --> 00:35:48.000]  所以現在一直到1948年
[00:35:48.000 --> 00:35:51.000]  以色列才能復國
[00:35:51.000 --> 00:35:53.000]  過去不讓他們回來
[00:35:53.000 --> 00:35:55.000]  巴比倫不讓他們回來
[00:35:55.000 --> 00:35:57.000]  馬達波斯不讓他們回來
[00:35:57.000 --> 00:35:59.000]  就現在的話
[00:35:59.000 --> 00:36:00.000]  也是到近代的話
[00:36:00.000 --> 00:36:03.000]  才允許以色列人回國
[00:36:03.000 --> 00:36:09.000]  他們有個以色列國了
[00:36:09.000 --> 00:36:12.000]  那麼這個外邦人說的話呢
[00:36:12.000 --> 00:36:14.000]  他看見他們回來的話
[00:36:14.000 --> 00:36:17.000]  說嚴懷爲他們行了大事
[00:36:17.000 --> 00:36:19.000]  他們說了
[00:36:19.000 --> 00:36:20.000]  一有第三者說呢
[00:36:20.000 --> 00:36:23.000]  嚴懷果然爲我們行了大事
[00:36:23.000 --> 00:36:25.000]  以色列人也說
[00:36:25.000 --> 00:36:27.000]  神也爲我們行了大事
[00:36:27.000 --> 00:36:29.000]  也是猶太人說
[00:36:29.000 --> 00:36:31.000]  也是外邦人說
[00:36:31.000 --> 00:36:34.000]  這兩個都是說同樣的話
[00:36:34.000 --> 00:36:36.000]  但是感受不同
[00:36:36.000 --> 00:36:37.000]  外邦人呢
[00:36:37.000 --> 00:36:40.000]  他們是隻有承認
[00:36:40.000 --> 00:36:42.000]  他們可以回去了
[00:36:42.000 --> 00:36:43.000]  他們承認
[00:36:43.000 --> 00:36:45.000]  但是西安人呢
[00:36:45.000 --> 00:36:47.000]  他們處置內情
[00:36:47.000 --> 00:36:48.000]  外邦人說
[00:36:48.000 --> 00:36:52.000]  神爲他們行了大事
[00:36:52.000 --> 00:36:53.000]  西安人呢說
[00:36:53.000 --> 00:36:56.000]  嚴懷爲我們行了大事
[00:36:56.000 --> 00:36:57.000]  一個是他們
[00:36:57.000 --> 00:37:00.000]  這事情是跟他們有關係
[00:37:00.000 --> 00:37:01.000]  以色列人說
[00:37:01.000 --> 00:37:03.000]  這事情跟我們的關係
[00:37:03.000 --> 00:37:05.000]  是我們的事情
[00:37:05.000 --> 00:37:07.000]  神爲我們行了大事
[00:37:07.000 --> 00:37:09.000]  所以我們就有關係
[00:37:09.000 --> 00:37:14.000]  所以這兩個感受是不同的
[00:37:14.000 --> 00:37:18.000]  神善待以色列人
[00:37:18.000 --> 00:37:20.000]  外邦人也看見了
[00:37:20.000 --> 00:37:23.000]  說神恩待他們
[00:37:23.000 --> 00:37:25.000]  但是他們的感受呢
[00:37:25.000 --> 00:37:27.000]  跟以色列人不一樣
[00:37:27.000 --> 00:37:30.000]  這些被毀的人
[00:37:30.000 --> 00:37:31.000]  心裏的感受
[00:37:31.000 --> 00:37:35.000]  對神的感激和愛戴
[00:37:35.000 --> 00:37:38.000]  跟外邦人不一樣的
[00:37:38.000 --> 00:37:40.000]  外邦人只能看到
[00:37:40.000 --> 00:37:42.000]  神在這些信徒身上
[00:37:42.000 --> 00:37:43.000]  做了這些事情
[00:37:43.000 --> 00:37:45.000]  你們的神非常好
[00:37:45.000 --> 00:37:47.000]  你們的神很靈
[00:37:47.000 --> 00:37:50.000]  但他不會像我們一樣的
[00:37:50.000 --> 00:37:52.000]  我們得到神的恩典以後
[00:37:52.000 --> 00:37:54.000]  我們深深的從裏面
[00:37:54.000 --> 00:37:56.000]  能夠知道神是愛我們的
[00:37:56.000 --> 00:37:58.000]  神是一直與我們同在
[00:37:58.000 --> 00:38:00.000]  沒有離開我們
[00:38:00.000 --> 00:38:02.000]  即使我們暫時在苦難當中
[00:38:02.000 --> 00:38:05.000]  但是神一直愛着我們
[00:38:05.000 --> 00:38:06.000]  一直與我們同在
[00:38:06.000 --> 00:38:08.000]  感受不同
[00:38:08.000 --> 00:38:10.000]  外邦人只能看見
[00:38:10.000 --> 00:38:13.000]  這個歸回的變化
[00:38:13.000 --> 00:38:14.000]  但是他看不到
[00:38:14.000 --> 00:38:17.000]  歸回的人裏頭的感受
[00:38:17.000 --> 00:38:19.000]  我們感謝神
[00:38:19.000 --> 00:38:21.000]  我們每一次的
[00:38:21.000 --> 00:38:22.000]  有神恩待我們
[00:38:22.000 --> 00:38:24.000]  我們的裏面的感受
[00:38:24.000 --> 00:38:29.000]  是完全跟外邦人不同的
[00:38:29.000 --> 00:38:30.000]  外邦人說
[00:38:30.000 --> 00:38:33.000]  耶和華爲他們行了大事
[00:38:33.000 --> 00:38:36.000]  這大事可以說是
[00:38:36.000 --> 00:38:39.000]  這首詩歌說大事的話
[00:38:39.000 --> 00:38:42.000]  是一個非常重要的字
[00:38:42.000 --> 00:38:48.000]  因爲從貝魯能夠回來
[00:38:48.000 --> 00:38:50.000]  過了幾十年
[00:38:50.000 --> 00:38:52.000]  還第一批能回來
[00:38:52.000 --> 00:38:55.000]  這變化是太大了
[00:38:55.000 --> 00:38:58.000]  如果是在當時的話
[00:38:58.000 --> 00:39:01.000]  有些把他遷出去以後
[00:39:01.000 --> 00:39:03.000]  不讓他們集中在一個地方
[00:39:03.000 --> 00:39:05.000]  把他們分散到
[00:39:05.000 --> 00:39:08.000]  他們帝國裏頭各個地方
[00:39:08.000 --> 00:39:10.000]  就怕他們再集合起來回來
[00:39:10.000 --> 00:39:14.000]  又要成立一個新的國家了
[00:39:14.000 --> 00:39:17.000]  所以不太容易的
[00:39:17.000 --> 00:39:19.000]  是沒有什麼希望的
[00:39:19.000 --> 00:39:22.000]  但是沒有希望
[00:39:22.000 --> 00:39:24.000]  但是在神的手中
[00:39:24.000 --> 00:39:26.000]  沒有難成的事說
[00:39:26.000 --> 00:39:28.000]  神要叫他們回來
[00:39:28.000 --> 00:39:30.000]  他們果然就能夠回來
[00:39:30.000 --> 00:39:33.000]  所以耶和華果然爲我們行了大事
[00:39:33.000 --> 00:39:36.000]  我們就歡喜
[00:39:36.000 --> 00:39:46.000]  所以這就是我們所體會的
[00:39:46.000 --> 00:39:49.000]  在第四節
[00:39:49.000 --> 00:39:53.000]  耶和華求你使我們貝魯能歸回
[00:39:53.000 --> 00:39:58.000]  好像南地的河水不流
[00:39:58.000 --> 00:40:01.000]  在英文的翻譯本里頭
[00:40:01.000 --> 00:40:04.000]  它有一個"在"字
[00:40:04.000 --> 00:40:07.000]  就是說耶和華求你
[00:40:07.000 --> 00:40:11.000]  再使我們貝魯的人歸回
[00:40:11.000 --> 00:40:13.000]  因爲歸回的人是一小部分
[00:40:13.000 --> 00:40:17.000]  所以他們的禱告是說
[00:40:17.000 --> 00:40:19.000]  第四節是他們的禱告
[00:40:19.000 --> 00:40:23.000]  求你使我們貝魯的人
[00:40:23.000 --> 00:40:25.000]  能夠再有歸回
[00:40:25.000 --> 00:40:27.000]  英文裏頭有一個"again"
[00:40:27.000 --> 00:40:29.000]  有個"再"的意思在裏頭
[00:40:29.000 --> 00:40:32.000]  有個"再"的字在裏頭
[00:40:32.000 --> 00:40:34.000]  他們已經回來的人
[00:40:34.000 --> 00:40:37.000]  當然我們回來還不夠
[00:40:37.000 --> 00:40:41.000]  我們還有其他的人也要再回來
[00:40:41.000 --> 00:40:46.000]  所以求你使我們貝魯的人再歸回
[00:40:46.000 --> 00:40:51.000]  在外頭流浪的人再能回來
[00:40:51.000 --> 00:40:57.000]  好像南地的河水不流
[00:40:57.000 --> 00:41:02.000]  在南地我們如果知道
[00:41:02.000 --> 00:41:05.000]  以色列的地理的話
[00:41:05.000 --> 00:41:07.000]  就知道在南地
[00:41:07.000 --> 00:41:10.000]  就是在以色列的最南邊
[00:41:10.000 --> 00:41:15.000]  靠近埃及沙漠的地方
[00:41:15.000 --> 00:41:17.000]  是一個比較乾旱
[00:41:17.000 --> 00:41:20.000]  沒有自然的水可以灌溉
[00:41:20.000 --> 00:41:22.000]  所以他們在南地的地方
[00:41:22.000 --> 00:41:26.000]  有的時候就要等氣候
[00:41:26.000 --> 00:41:28.000]  希望能夠下一場雨
[00:41:28.000 --> 00:41:30.000]  或者修一條水渠
[00:41:30.000 --> 00:41:32.000]  把一些水引過來
[00:41:32.000 --> 00:41:34.000]  所以南地這個地方
[00:41:34.000 --> 00:41:39.000]  是不適合農業種植的
[00:41:39.000 --> 00:41:44.000]  但是這些人
[00:41:44.000 --> 00:41:46.000]  他就禱告說
[00:41:46.000 --> 00:41:48.000]  貝魯的人
[00:41:48.000 --> 00:41:51.000]  有些不太容易回來的
[00:41:51.000 --> 00:41:54.000]  好像是南地的水要回來
[00:41:54.000 --> 00:41:56.000]  南地有水了
[00:41:56.000 --> 00:41:57.000]  但是這裏說
[00:41:57.000 --> 00:42:02.000]  就叫他們更多的人能夠回來
[00:42:02.000 --> 00:42:04.000]  更多的人能夠回來
[00:42:04.000 --> 00:42:06.000]  所以就告訴我們
[00:42:06.000 --> 00:42:10.000]  如果我們自己的靈性得到復興了
[00:42:10.000 --> 00:42:12.000]  我們迴轉歸向神了
[00:42:12.000 --> 00:42:19.000]  我們也不要略略嘗一下就停止了
[00:42:19.000 --> 00:42:24.000]  我們不要淺嘗自制
[00:42:24.000 --> 00:42:27.000]  不要說我們回來我們就夠了
[00:42:27.000 --> 00:42:29.000]  我們已經享福了
[00:42:29.000 --> 00:42:33.000]  我們還要爲了還沒有回來的弟兄姊妹
[00:42:33.000 --> 00:42:35.000]  爲了神的百姓
[00:42:35.000 --> 00:42:37.000]  我們再向神禱告
[00:42:37.000 --> 00:42:41.000]  讓神也把他們給帶回來
[00:42:41.000 --> 00:42:45.000]  所以禱告求神
[00:42:45.000 --> 00:42:49.000]  也能夠將那些像南地那樣的
[00:42:49.000 --> 00:42:54.000]  軟弱的弟兄姊妹百姓給帶回來
[00:42:54.000 --> 00:42:58.000]  所以我們自己得到恩典
[00:42:58.000 --> 00:43:00.000]  我們也不忘記
[00:43:00.000 --> 00:43:05.000]  爲了有一些還沒有回到神那裏的人
[00:43:05.000 --> 00:43:06.000]  弟兄姊妹
[00:43:06.000 --> 00:43:10.000]  我們也要爲他禱告
[00:43:10.000 --> 00:43:13.000]  再在下面第五節第六節
[00:43:13.000 --> 00:43:18.000]  就講到流淚殺種的必歡呼收割
[00:43:18.000 --> 00:43:20.000]  那帶種流淚出去的
[00:43:20.000 --> 00:43:24.000]  必要歡歡樂樂的帶和睦回來
[00:43:24.000 --> 00:43:28.000]  所以這個流淚殺種
[00:43:28.000 --> 00:43:30.000]  歡呼收割
[00:43:30.000 --> 00:43:35.000]  這兩個短句是用一個鼻子
[00:43:35.000 --> 00:43:38.000]  如果你流淚殺種了
[00:43:38.000 --> 00:43:41.000]  必然你能夠歡呼收割
[00:43:41.000 --> 00:43:44.000]  把它連起來
[00:43:44.000 --> 00:43:52.000]  就像主耶穌在山上的教訓所說的
[00:43:52.000 --> 00:43:54.000]  愛動的人有福了
[00:43:54.000 --> 00:43:57.000]  因爲他們比較安慰
[00:43:57.000 --> 00:44:02.000]  愛動的人可以說是殺種的人
[00:44:02.000 --> 00:44:05.000]  這個安慰是收割
[00:44:05.000 --> 00:44:07.000]  愛動的人有福了
[00:44:07.000 --> 00:44:09.000]  因爲他們比較安慰
[00:44:09.000 --> 00:44:14.000]  這兩個都有一個連帶的關係
[00:44:14.000 --> 00:44:16.000]  所以這個第五節第六節
[00:44:16.000 --> 00:44:19.000]  就說到一個是憂傷的殺種者
[00:44:19.000 --> 00:44:23.000]  一個是歡樂的收割者
[00:44:23.000 --> 00:44:30.000]  我們在講義上提倡上都說的
[00:44:30.000 --> 00:44:32.000]  殺種的是出去
[00:44:32.000 --> 00:44:34.000]  他不是在家裏殺種
[00:44:34.000 --> 00:44:35.000]  他要出去
[00:44:35.000 --> 00:44:39.000]  他要很迫切要流淚
[00:44:39.000 --> 00:44:42.000]  就是覺得自己的能力很不夠
[00:44:42.000 --> 00:44:44.000]  做的能力很不夠
[00:44:44.000 --> 00:44:48.000]  需要流淚的禱告求神幫助
[00:44:48.000 --> 00:44:52.000]  而且他得帶着種子出去
[00:44:52.000 --> 00:44:55.000]  帶着福音的種子出去
[00:44:55.000 --> 00:44:57.000]  那麼收割的人
[00:44:57.000 --> 00:44:59.000]  歡樂的收割者
[00:44:59.000 --> 00:45:01.000]  他是有盼望的
[00:45:01.000 --> 00:45:05.000]  因爲他知道有收割的時候
[00:45:05.000 --> 00:45:08.000]  出去的話是殺種
[00:45:08.000 --> 00:45:11.000]  但是到時候還要收割
[00:45:11.000 --> 00:45:14.000]  所以他的是要喜樂
[00:45:14.000 --> 00:45:16.000]  是要歡歡喜喜
[00:45:16.000 --> 00:45:17.000]  他有什麼賞識呢
[00:45:17.000 --> 00:45:19.000]  就要帶和睦回來
[00:45:19.000 --> 00:45:22.000]  所以這個講到我們
[00:45:22.000 --> 00:45:24.000]  神把我們復興起來
[00:45:24.000 --> 00:45:26.000]  恢復我們以後
[00:45:26.000 --> 00:45:30.000]  我們要成爲一個殺種和收割的人
[00:45:30.000 --> 00:45:34.000]  在今天說
[00:45:34.000 --> 00:45:37.000]  我們看到歷史歷代的
[00:45:37.000 --> 00:45:39.000]  神的僕人和使女
[00:45:39.000 --> 00:45:43.000]  他們都是爲了神的福音
[00:45:43.000 --> 00:45:47.000]  他們真是流淚殺種
[00:45:47.000 --> 00:45:49.000]  出去到邊疆地方
[00:45:49.000 --> 00:45:51.000]  到最堅固的地方
[00:45:51.000 --> 00:45:54.000]  到福音還沒到的地方
[00:45:54.000 --> 00:45:56.000]  他們就去殺種
[00:45:56.000 --> 00:45:59.000]  那麼他們必然要歡呼收割
[00:45:59.000 --> 00:46:02.000]  你看見過去的話
[00:46:02.000 --> 00:46:07.000]  在靠海邊的地方
[00:46:07.000 --> 00:46:08.000]  有福音
[00:46:08.000 --> 00:46:11.000]  剛剛有福音靠海邊
[00:46:11.000 --> 00:46:12.000]  比較繁華的地方
[00:46:12.000 --> 00:46:14.000]  比較交通方便的地方
[00:46:14.000 --> 00:46:16.000]  有福音存在
[00:46:16.000 --> 00:46:18.000]  後來有些傳教士
[00:46:18.000 --> 00:46:20.000]  內地會的傳教士
[00:46:20.000 --> 00:46:25.000]  他們就派這些傳道人
[00:46:25.000 --> 00:46:27.000]  進到內地去
[00:46:27.000 --> 00:46:29.000]  可以到內地的
[00:46:29.000 --> 00:46:30.000]  又得到新疆
[00:46:30.000 --> 00:46:32.000]  又得到青海
[00:46:32.000 --> 00:46:35.000]  到這個比較偏遠的地方
[00:46:35.000 --> 00:46:38.000]  他們都是在那邊很辛苦
[00:46:38.000 --> 00:46:40.000]  工作也很艱難
[00:46:40.000 --> 00:46:44.000]  但他們就是流淚殺種的
[00:46:44.000 --> 00:46:48.000]  有些農民也告訴我們
[00:46:48.000 --> 00:46:50.000]  他說這個種子
[00:46:50.000 --> 00:46:53.000]  要撒到地上以前春天
[00:46:53.000 --> 00:46:55.000]  要殺種的時候
[00:46:55.000 --> 00:46:58.000]  要把種子泡在水裏
[00:46:58.000 --> 00:47:00.000]  泡在水裏以後
[00:47:00.000 --> 00:47:02.000]  再拿去殺種
[00:47:02.000 --> 00:47:04.000]  長得比較快一些
[00:47:04.000 --> 00:47:06.000]  所以這個流淚殺種
[00:47:06.000 --> 00:47:09.000]  就是好像你去殺種去
[00:47:09.000 --> 00:47:11.000]  你也是用眼淚
[00:47:11.000 --> 00:47:13.000]  把福音的種子
[00:47:13.000 --> 00:47:16.000]  給浸到你的眼淚裏頭
[00:47:16.000 --> 00:47:19.000]  你這樣的辛苦去殺種的話
[00:47:19.000 --> 00:47:23.000]  神的福音能夠被傳開
[00:47:23.000 --> 00:47:25.000]  所以在歷史歷代
[00:47:25.000 --> 00:47:27.000]  就是我們讀了這些傳記的話
[00:47:27.000 --> 00:47:31.000]  真正感覺到是好多神的僕人
[00:47:31.000 --> 00:47:33.000]  神的師女的話
[00:47:33.000 --> 00:47:36.000]  他們是流淚殺種
[00:47:36.000 --> 00:47:38.000]  現在可以看出他們的功效
[00:47:38.000 --> 00:47:40.000]  但當時可能看不出來
[00:47:40.000 --> 00:47:44.000]  但是有一天他們歡呼收割
[00:47:44.000 --> 00:47:47.000]  所以有一句諺語說
[00:47:47.000 --> 00:47:50.000]  他說來到天上的聖徒
