
[00:00:00.000 --> 00:00:09.000]  主耶穌復活之後,向門徒顯現對他們說:願你們平安。
[00:28:01.000 --> 00:28:03.000]  死不是生命的結束,
[00:28:03.000 --> 00:28:08.000]  死是一種生命的形態。
[00:28:08.000 --> 00:28:11.000]  耶穌在釘十字架之前,
[00:28:11.000 --> 00:28:14.000]  其實已經死了,
[00:28:14.000 --> 00:28:26.000]  祂已經將自己的生命和靈魂交付給上帝,
[00:28:26.000 --> 00:28:30.000]  釘十字架的過程只不過是將這件事呈現了出來,
[00:28:30.000 --> 00:28:33.000]  一個人說我爲基督而死,
[00:28:33.000 --> 00:28:34.000]  你怎麼知道呢?
[00:28:34.000 --> 00:28:37.000]  當有人罵你的時候,當有人欺壓你的時候,
[00:28:37.000 --> 00:28:46.000]  就知道你是真死還是假死。
[00:28:46.000 --> 00:28:48.000]  死不是生命的結束,
[00:28:48.000 --> 00:28:50.000]  我死了,我什麼都不做了,
[00:28:50.000 --> 00:28:54.000]  死是一種生命的形態。
[00:28:54.000 --> 00:29:00.000]  我對所有罪和逼迫、壓力,
[00:29:00.000 --> 00:29:03.000]  我都不作出反應,
[00:29:03.000 --> 00:29:06.000]  這就是死的生命。
[00:29:06.000 --> 00:29:10.000]  十字架不是一個用木頭做的凝聚,
[00:29:10.000 --> 00:29:14.000]  而是一種生命傷痕的記號。
[00:29:14.000 --> 00:29:17.000]  耶穌基督復活的主,
[00:29:17.000 --> 00:29:19.000]  祂說你來,
[00:29:19.000 --> 00:29:21.000]  看看我的手,
[00:29:21.000 --> 00:29:23.000]  看看我的肋骨,
[00:29:23.000 --> 00:29:27.000]  我有十字架的記號,
[00:29:27.000 --> 00:29:29.000]  死的記號,
[00:29:29.000 --> 00:29:31.000]  又是復活的記號,
[00:29:31.000 --> 00:29:34.000]  生命的記號。
[00:29:34.000 --> 00:29:38.000]  基督徒就要有這個記號。
[00:29:38.000 --> 00:29:42.000]  我們有沒有想過,
[00:29:42.000 --> 00:29:47.000]  上天堂的人應該是怎樣的呢?
[00:29:47.000 --> 00:29:53.000]  會不會像耶穌一樣呢?
[00:29:53.000 --> 00:29:55.000]  都有釘痕的手,
[00:29:55.000 --> 00:29:58.000]  或者十字架的記號,
[00:29:58.000 --> 00:30:00.000]  就是犧牲的記號,
[00:30:00.000 --> 00:30:01.000]  信服的記號,
[00:30:01.000 --> 00:30:04.000]  愛的記號。
[00:30:04.000 --> 00:30:07.000]  如果你和有錢人一起,
[00:30:07.000 --> 00:30:10.000]  而你卻是很窮,
[00:30:10.000 --> 00:30:12.000]  你會很不舒服的。
[00:30:12.000 --> 00:30:13.000]  當別人說,
[00:30:13.000 --> 00:30:15.000]  哎呀,我去哪裏玩?
[00:30:15.000 --> 00:30:16.000]  我要喫些什麼?
[00:30:16.000 --> 00:30:17.000]  我要買些什麼?
[00:30:17.000 --> 00:30:21.000]  回答不了,知道嗎?
[00:30:21.000 --> 00:30:22.000]  所以,
[00:30:22.000 --> 00:30:25.000]  我們都喜歡和你差不多水平的人一起生活的,
[00:30:25.000 --> 00:30:26.000]  對不對?
[00:30:26.000 --> 00:30:27.000]  剛好談的嘛。
[00:30:27.000 --> 00:30:29.000]  大家沒有車,就不用講車,
[00:30:29.000 --> 00:30:31.000]  大家沒有樓,就不用講樓,
[00:30:31.000 --> 00:30:32.000]  對不對?
[00:30:32.000 --> 00:30:34.000]  大家沒有豪宅,就不用講豪宅,
[00:30:34.000 --> 00:30:36.000]  否則你會很不舒服。
[00:30:36.000 --> 00:30:37.000]  有沒有想過,
[00:30:37.000 --> 00:30:39.000]  你和那些智慧人一起的時候,
[00:30:39.000 --> 00:30:40.000]  你沒有智慧,
[00:30:40.000 --> 00:30:42.000]  你是很尷尬的,
[00:30:42.000 --> 00:30:44.000]  人家天文地理上通,
[00:30:44.000 --> 00:30:45.000]  什麼都講的,
[00:30:45.000 --> 00:30:48.000]  你全部都回答不了,
[00:30:48.000 --> 00:30:50.000]  都不知道別人在講什麼,
[00:30:50.000 --> 00:30:51.000]  別人已經走了幾個轉了,
[00:30:51.000 --> 00:30:53.000]  你還站在那裏都不懂得動,
[00:30:53.000 --> 00:30:54.000]  都不要去了,
[00:30:54.000 --> 00:30:55.000]  很不懂得講,
[00:30:55.000 --> 00:30:57.000]  很尷尬的,對不對?
[00:30:57.000 --> 00:31:00.000]  你有沒有想過和一些有勇敢的人一起講,
[00:31:00.000 --> 00:31:01.000]  一起的時候,
[00:31:01.000 --> 00:31:03.000]  但是你這個人很有膽量的,
[00:31:03.000 --> 00:31:05.000]  人家做事真是,
[00:31:05.000 --> 00:31:07.000]  一說去走就走的了,
[00:31:07.000 --> 00:31:08.000]  都沒有害怕過的,
[00:31:08.000 --> 00:31:09.000]  你就不是,
[00:31:09.000 --> 00:31:11.000]  你真的腳都軟了,
[00:31:11.000 --> 00:31:16.000]  你不會和那些人一起的。
[00:31:16.000 --> 00:31:19.000]  如果你和有錢人一起生活,
[00:31:19.000 --> 00:31:20.000]  你沒有錢,
[00:31:20.000 --> 00:31:21.000]  你和智慧的人生活,
[00:31:21.000 --> 00:31:22.000]  你沒有智慧,
[00:31:22.000 --> 00:31:23.000]  你和勇敢的人生活,
[00:31:23.000 --> 00:31:27.000]  你沒有勇氣,
[00:31:27.000 --> 00:31:30.000]  是不是很不舒服?
[00:31:30.000 --> 00:31:33.000]  還是我們想到天堂,
[00:31:33.000 --> 00:31:34.000]  和上帝一起生活,
[00:31:34.000 --> 00:31:37.000]  真是大件事了。
[00:31:37.000 --> 00:31:38.000]  你有沒有想過,
[00:31:38.000 --> 00:31:41.000]  每個人都很想上天堂,
[00:31:41.000 --> 00:31:42.000]  上去的時候,
[00:31:42.000 --> 00:31:46.000]  耶穌和你握手的時候,
[00:31:46.000 --> 00:31:49.000]  祂有十字架的記號,
[00:31:49.000 --> 00:31:51.000]  充滿愛的上帝,
[00:31:51.000 --> 00:31:55.000]  望一望自己,
[00:31:55.000 --> 00:31:59.000]  什麼都沒有,
[00:31:59.000 --> 00:32:01.000]  那時很慚愧,
[00:32:01.000 --> 00:32:03.000]  所以我想很多人都很慚愧,
[00:32:03.000 --> 00:32:05.000]  是真的,
[00:32:05.000 --> 00:32:08.000]  有時很慚愧,
[00:32:08.000 --> 00:32:10.000]  如果在天堂生活沒有愛,
[00:32:10.000 --> 00:32:11.000]  見到主耶穌的時候,
[00:32:11.000 --> 00:32:15.000]  卻沒有十字架的記號,
[00:32:15.000 --> 00:32:16.000]  有多尷尬,
[00:32:16.000 --> 00:32:17.000]  有多遺憾,
[00:32:17.000 --> 00:32:28.000]  有多後悔,
[00:32:28.000 --> 00:32:39.000]  這是我的推想。
[00:32:39.000 --> 00:32:42.000]  耶穌呼召我們,
[00:32:42.000 --> 00:32:43.000]  大願復會的主,
[00:32:43.000 --> 00:32:46.000]  都向我們伸出祂釘裙的手,
[00:32:46.000 --> 00:32:49.000]  並且對我們說,
[00:32:49.000 --> 00:32:51.000]  願你們平安,
[00:32:51.000 --> 00:32:54.000]  大願我們像多馬一樣說,
[00:32:54.000 --> 00:32:56.000]  主啊,我相信!
