
[00:00:00.000 --> 00:00:03.680]  我很想在我繼續下去要講道的時候
[00:14:53.360 --> 00:14:55.120]  他接受了什麼教育
[00:14:55.120 --> 00:14:57.040]  他在社會有什麼地位
[00:14:57.040 --> 00:14:58.560]  我為什麼要聽他
[00:14:58.560 --> 00:15:01.120]  我是全印尼五個最有錢人之一
[00:15:01.120 --> 00:15:02.720]  三百家銀行
[00:15:02.720 --> 00:15:05.600]  甚至很多寺廟、寺院
[00:15:05.600 --> 00:15:08.000]  甚至是教堂蓋的時候
[00:15:08.000 --> 00:15:10.560]  人都來找我募捐
[00:15:10.560 --> 00:15:12.640]  我欠上帝
[00:15:12.640 --> 00:15:14.000]  我們傳福音時說
[00:15:14.000 --> 00:15:15.840]  我們欠了上帝
[00:15:15.840 --> 00:15:16.720]  我欠上帝
[00:15:16.720 --> 00:15:18.720]  沒有,其實是上帝欠我
[00:15:18.720 --> 00:15:20.400]  為什麼
[00:15:20.400 --> 00:15:24.080]  那些廟祝要蓋寺院的時候
[00:15:24.080 --> 00:15:25.360]  來找我
[00:15:25.360 --> 00:15:27.120]  那些和尚
[00:15:27.120 --> 00:15:30.000]  要什麼添香油的時候來找我
[00:15:30.000 --> 00:15:33.360]  甚至那些牧師、神父蓋教堂的時候又來找我
[00:15:33.360 --> 00:15:35.760]  我捐了很多錢給他們
[00:15:35.760 --> 00:15:37.360]  不是我需要耶穌
[00:15:37.360 --> 00:15:39.760]  是耶穌需要我
[00:15:39.760 --> 00:15:43.200]  所以有些教會不是微信的人募捐
[00:15:43.200 --> 00:15:46.400]  免得他們誤會耶穌需要他
[00:15:46.400 --> 00:15:47.680]  他就是這樣說
[00:15:47.680 --> 00:15:49.920]  不是我欠上帝,是上帝欠我
[00:15:49.920 --> 00:15:52.240]  但為了保持和阿弟的關係
[00:15:52.240 --> 00:15:53.920]  他最後都去了廳
[00:15:53.920 --> 00:15:55.440]  出席的人
[00:15:55.440 --> 00:15:57.920]  超過二百人,全部都是有錢人
[00:15:57.920 --> 00:16:00.160]  同情牧師就講羅馬書
[00:16:00.160 --> 00:16:01.280]  他第一講
[00:16:01.280 --> 00:16:05.200]  就講三章第二十節
[00:16:05.200 --> 00:16:07.200]  世人都犯了罪
[00:16:07.200 --> 00:16:08.720]  規決了上帝的榮耀
[00:16:08.720 --> 00:16:10.080]  你們人人都有罪
[00:16:10.080 --> 00:16:12.080]  那個有錢人聽著的時候
[00:16:12.080 --> 00:16:14.080]  這個唐崇煥當然不知道我是誰
[00:16:14.080 --> 00:16:15.600]  嘩!我是有罪的人
[00:16:15.600 --> 00:16:17.200]  你知道我是大慈善家
[00:16:17.200 --> 00:16:18.560]  然後一邊聽就嗶哩叭啦
[00:16:18.560 --> 00:16:20.560]  講自己的事出來
[00:16:20.560 --> 00:16:25.440]  同情牧師講到第三天
[00:16:25.440 --> 00:16:27.440]  他心裡有一個感動
[00:16:27.440 --> 00:16:29.440]  他不知道那些人聽的時候是怎樣
[00:16:29.440 --> 00:16:31.440]  所以就問現場的人
[00:16:31.440 --> 00:16:33.440]  你們這些有錢人
[00:16:33.440 --> 00:16:36.080]  你誰夠膽說自己沒有罪
[00:16:36.080 --> 00:16:38.800]  其實都很大膽這樣挑戰他們
[00:16:38.800 --> 00:16:40.800]  因為他受神的感動
[00:16:40.800 --> 00:16:42.800]  他要講這樣的說話
[00:16:42.800 --> 00:16:44.800]  他問現場的人
[00:16:44.800 --> 00:16:46.800]  你誰夠膽說自己沒有罪
[00:16:46.800 --> 00:16:48.800]  然後問他兩個問題
[00:16:48.800 --> 00:16:50.800]  誰做男人的
[00:16:50.800 --> 00:16:54.800]  從來沒有騙過老婆
[00:16:54.800 --> 00:16:56.800]  沒有講過一句欺騙老婆的話
[00:16:56.800 --> 00:16:58.800]  舉手
[00:16:58.800 --> 00:17:00.800]  那個有錢人周圍看
[00:17:00.800 --> 00:17:02.800]  大家可以想像
[00:17:02.800 --> 00:17:04.800]  那些牧師沒有舉手
[00:17:04.800 --> 00:17:06.800]  那些傳道沒有舉手
[00:17:06.800 --> 00:17:08.800]  那些教會
[00:17:08.800 --> 00:17:10.800]  那些接待他們的人沒有舉手
[00:17:10.800 --> 00:17:12.800]  其他所有那些有錢人
[00:17:12.800 --> 00:17:14.800]  都沒有舉手
[00:17:14.800 --> 00:17:16.800]  他心裡覺得
[00:17:16.800 --> 00:17:18.800]  原來每個人都騙過老婆
[00:17:18.800 --> 00:17:20.800]  那他自己呢
[00:17:20.800 --> 00:17:22.800]  都沒有舉手
[00:17:22.800 --> 00:17:24.800]  為什麼
[00:17:24.800 --> 00:17:26.800]  他都騙過老婆
[00:17:26.800 --> 00:17:28.800]  接著牧師就說
[00:17:28.800 --> 00:17:30.800]  你們不敢舉手
[00:17:30.800 --> 00:17:32.800]  誰夠膽說自己沒有罪
[00:17:32.800 --> 00:17:34.800]  接著牧師又問他們
[00:17:34.800 --> 00:17:36.800]  第二個問題
[00:17:36.800 --> 00:17:38.800]  你們哪一個
[00:17:38.800 --> 00:17:40.800]  在印尼做生意的
[00:17:40.800 --> 00:17:42.800]  每一次應該交的稅
[00:17:42.800 --> 00:17:44.800]  或者應該填的稅
[00:17:44.800 --> 00:17:46.800]  你們都清清楚楚填下去
[00:17:46.800 --> 00:17:48.800]  交了
[00:17:48.800 --> 00:17:50.800]  沒有任何隱瞞
[00:17:50.800 --> 00:17:52.800]  舉手
[00:17:52.800 --> 00:17:54.800]  大家同樣可以想像
[00:17:54.800 --> 00:17:56.800]  又忙又忙
[00:17:56.800 --> 00:17:58.800]  有沒有人舉手
[00:17:58.800 --> 00:18:00.800]  他自己有沒有舉手
[00:18:00.800 --> 00:18:02.800]  都沒有舉手
[00:18:02.800 --> 00:18:04.800]  因為在那裡做生意的人
[00:18:04.800 --> 00:18:06.800]  誰不換稅
[00:18:06.800 --> 00:18:08.800]  誰不討稅
[00:18:08.800 --> 00:18:10.800]  突然間他心裡好像有個聲音
[00:18:10.800 --> 00:18:12.800]  問他
[00:18:12.800 --> 00:18:14.800]  你是否承認自己有罪
[00:18:14.800 --> 00:18:16.800]  為什麼你不舉手
[00:18:16.800 --> 00:18:18.800]  你不舉手就是承認自己有罪
[00:18:18.800 --> 00:18:20.800]  在那裡營繞著他
[00:18:20.800 --> 00:18:22.800]  最後到牧師呼跳的時候
[00:18:22.800 --> 00:18:24.800]  誰有罪的人
[00:18:24.800 --> 00:18:26.800]  願意來到耶穌面前承認自己有罪
[00:18:26.800 --> 00:18:28.800]  在耶穌面前悔改
[00:18:28.800 --> 00:18:30.800]  他走了出來
[00:18:30.800 --> 00:18:32.800]  眾人都很驚訝這個有錢人
[00:18:32.800 --> 00:18:34.800]  大慈善家
[00:18:34.800 --> 00:18:36.800]  為什麼會承認自己有罪
[00:18:36.800 --> 00:18:38.800]  因為這個牧師
[00:18:38.800 --> 00:18:40.800]  問了兩個問題
[00:18:40.800 --> 00:18:42.800]  誰沒有騙老婆
[00:18:42.800 --> 00:18:44.800]  誰沒有換稅
[00:18:44.800 --> 00:18:46.800]  他說沒有
[00:18:46.800 --> 00:18:48.800]  雖然他常常自誇
[00:18:48.800 --> 00:18:50.800]  我都是憑良心做事
[00:18:50.800 --> 00:18:52.800]  原來我都是一個罪人
[00:18:52.800 --> 00:18:54.800]  他太太幾號
[00:18:54.800 --> 00:18:56.800]  她走去
[00:18:56.800 --> 00:18:58.800]  跟牧師說
[00:18:58.800 --> 00:19:00.800]  牧師我丈夫很驕傲
[00:19:00.800 --> 00:19:02.800]  他從來不會在別人面前認輸
[00:19:02.800 --> 00:19:04.800]  從來不會在別人面前認低虧
[00:19:04.800 --> 00:19:06.800]  但是他今天敢在眾人面前
[00:19:06.800 --> 00:19:08.800]  站出來
[00:19:08.800 --> 00:19:10.800]  尊重牧師的說話
[00:19:10.800 --> 00:19:12.800]  尊重牧師的呼叫
[00:19:12.800 --> 00:19:14.800]  當然是尊重聖靈的感動大靈
[00:19:14.800 --> 00:19:16.800]  不可能
[00:19:16.800 --> 00:19:20.800]  後來這個位的有錢人
[00:19:20.800 --> 00:19:22.800]  他還立志
[00:19:22.800 --> 00:19:24.800]  將他三分之一的身家
[00:19:24.800 --> 00:19:26.800]  奉獻給主
[00:19:26.800 --> 00:19:28.800]  回答剛才的問題
[00:19:28.800 --> 00:19:30.800]  上文提到那些
[00:19:30.800 --> 00:19:32.800]  未聽聞耶穌的人
[00:19:32.800 --> 00:19:34.800]  而死
[00:19:34.800 --> 00:19:36.800]  無論在舊約的年代
[00:19:36.800 --> 00:19:38.800]  或者到耶穌出世的年代
[00:19:38.800 --> 00:19:40.800]  那些很
[00:19:40.800 --> 00:19:42.800]  大好人
[00:19:42.800 --> 00:19:44.800]  大慈善家
[00:19:44.800 --> 00:19:46.800]  或者那些未長大而夭折的人
[00:19:46.800 --> 00:19:48.800]  那些
[00:19:48.800 --> 00:19:50.800]  因著智商有限聽不明白福音的人
[00:19:50.800 --> 00:19:52.800]  那些住在深山野嶺的人
[00:19:52.800 --> 00:19:54.800]  他們沒有聽聞耶穌那他們得不得救
[00:19:54.800 --> 00:19:56.800]  聖靈用什麼審判他們
[00:19:56.800 --> 00:19:58.800]  其實這段經文
[00:19:58.800 --> 00:20:00.800]  如果我們再看
[00:20:00.800 --> 00:20:02.800]  其實他沒有說誰得救
[00:20:02.800 --> 00:20:04.800]  他是說上帝的審判
[00:20:04.800 --> 00:20:06.800]  是公平的
[00:20:06.800 --> 00:20:08.800]  上帝怎樣審判人
[00:20:08.800 --> 00:20:10.800]  他怎樣審判那些非猶太人
[00:20:10.800 --> 00:20:12.800]  上帝有他的標準
[00:20:12.800 --> 00:20:14.800]  上帝怎樣審判
[00:20:14.800 --> 00:20:16.800]  那些未有律法的人
[00:20:16.800 --> 00:20:18.800]  上帝有他的標準
[00:20:18.800 --> 00:20:20.800]  所以當我們問到
[00:20:20.800 --> 00:20:22.800]  或者遇到那些問題
[00:20:22.800 --> 00:20:24.800]  在耶穌年代之前出世的
[00:20:24.800 --> 00:20:26.800]  在耶穌年代之後沒有機會聽明白福音
[00:20:26.800 --> 00:20:28.800]  不明白福音的人
[00:20:28.800 --> 00:20:30.800]  上帝有他的方式審判
[00:20:30.800 --> 00:20:34.800]  不過留意
[00:20:34.800 --> 00:20:36.800]  今天很多人是聽過耶穌的
[00:20:36.800 --> 00:20:38.800]  聽過耶穌
[00:20:38.800 --> 00:20:40.800]  但是仍然不承認自己是罪人那些
[00:20:40.800 --> 00:20:42.800]  或者是整天說
[00:20:42.800 --> 00:20:44.800]  我所做的
[00:20:44.800 --> 00:20:46.800]  是正確的
[00:20:46.800 --> 00:20:48.800]  我所做的對得起國家
[00:20:48.800 --> 00:20:50.800]  我所做的對得起市民
[00:20:50.800 --> 00:20:52.800]  天堂會不會留一個位置給他
[00:20:52.800 --> 00:20:54.800]  其實你和我都不知道
[00:20:54.800 --> 00:20:56.800]  上帝做判斷
[00:20:56.800 --> 00:20:58.800]  但是最重要的是
[00:20:58.800 --> 00:21:00.800]  上帝的判斷是怎樣呢
[00:21:00.800 --> 00:21:02.800]  上帝是公平的
[00:21:02.800 --> 00:21:04.800]  上帝是公平、公義、正直、良善
[00:21:04.800 --> 00:21:06.800]  所以他們身邊有些人
[00:21:06.800 --> 00:21:08.800]  他真的未曾聽聞耶穌的儀式
[00:21:08.800 --> 00:21:12.800]  我們放心將他交給耶穌
[00:21:12.800 --> 00:21:14.800]  耶穌做的審判沒有錯的
[00:21:14.800 --> 00:21:16.800]  地上的法官
[00:21:16.800 --> 00:21:18.800]  都可能有他的判斷
[00:21:18.800 --> 00:21:20.800]  有時站在一邊
[00:21:20.800 --> 00:21:22.800]  有時站在另一邊
[00:21:22.800 --> 00:21:24.800]  他盡量都公平、公義、正直
[00:21:24.800 --> 00:21:26.800]  但是你都覺得
[00:21:26.800 --> 00:21:28.800]  有些欠缺偏差
[00:21:28.800 --> 00:21:30.800]  但是上帝他沒有
[00:21:30.800 --> 00:21:32.800]  所以我們就放心將那些人交給上帝
[00:21:32.800 --> 00:21:34.800]  上帝他自己做審判
[00:21:34.800 --> 00:21:36.800]  要留意
[00:21:36.800 --> 00:21:38.800]  上帝不只是審判那些
[00:21:38.800 --> 00:21:40.800]  其他人士他才是公平、公正、正直
[00:21:40.800 --> 00:21:44.800]  因著猶太人的緣故
[00:21:44.800 --> 00:21:46.800]  他告訴他們
[00:21:46.800 --> 00:21:48.800]  上帝都按你們所做的審判
[00:21:48.800 --> 00:21:50.800]  所以來到
[00:21:50.800 --> 00:21:52.800]  默書第二章下半部分
[00:21:52.800 --> 00:21:54.800]  其實對我們今天聽到的
[00:21:54.800 --> 00:21:56.800]  我們就是基督徒
[00:21:56.800 --> 00:21:58.800]  我們就好像猶太人一樣
[00:21:58.800 --> 00:22:00.800]  我們都會接受審判
[00:22:00.800 --> 00:22:02.800]  第二章
[00:22:02.800 --> 00:22:04.800]  17節至29節
[00:22:04.800 --> 00:22:06.800]  這是講什麼呢
[00:22:06.800 --> 00:22:08.800]  猶太人的不義
[00:22:08.800 --> 00:22:10.800]  前文就是講那些論斷人的人
[00:22:10.800 --> 00:22:12.800]  他沒有指明是猶太人
[00:22:12.800 --> 00:22:14.800]  但是現在告訴你
[00:22:14.800 --> 00:22:16.800]  講明是猶太人
[00:22:16.800 --> 00:22:18.800]  猶太人你怎樣論斷人
[00:22:18.800 --> 00:22:20.800]  甚至你怎樣自為意
[00:22:20.800 --> 00:22:22.800]  猶太人他們在信仰上
[00:22:22.800 --> 00:22:24.800]  怎樣看自己
[00:22:24.800 --> 00:22:26.800]  甚至在他們看自己的同時
[00:22:26.800 --> 00:22:28.800]  顯示了、反映了他們怎樣看
[00:22:28.800 --> 00:22:30.800]  其他人
[00:22:30.800 --> 00:22:32.800]  這就是他們的問題
[00:22:32.800 --> 00:22:34.800]  17節他們有律法
[00:22:34.800 --> 00:22:36.800]  只要律法誇口
[00:22:36.800 --> 00:22:38.800]  認得我們有律法
[00:22:38.800 --> 00:22:40.800]  第二他們受教訓
[00:22:40.800 --> 00:22:42.800]  他們懂得神的旨意
[00:22:42.800 --> 00:22:44.800]  他們能夠分別是非
[00:22:44.800 --> 00:22:46.800]  很厲害
[00:22:46.800 --> 00:22:48.800]  19節他們深信自己
[00:22:48.800 --> 00:22:50.800]  我是戴著那些核子
[00:22:50.800 --> 00:22:52.800]  開始顯現他們的
[00:22:52.800 --> 00:22:54.800]  自高自大,我戴著萬人行
[00:22:54.800 --> 00:22:56.800]  然後還要怎樣
[00:22:56.800 --> 00:22:58.800]  我們黑暗中的光
[00:22:58.800 --> 00:23:02.800]  第四節
[00:23:02.800 --> 00:23:04.800]  他們相信自己是蠢笨人的師傅
[00:23:04.800 --> 00:23:06.800]  是小孩子的先生
[00:23:06.800 --> 00:23:08.800]  在律法上有知識
[00:23:08.800 --> 00:23:10.800]  和真理的模範
[00:23:10.800 --> 00:23:12.800]  猶太人很治意
[00:23:12.800 --> 00:23:14.800]  猶太人是一個自認為很優秀的民族
[00:23:14.800 --> 00:23:16.800]  因為上帝揀選他們做上帝的選民
[00:23:16.800 --> 00:23:18.800]  他們那種自意
[00:23:18.800 --> 00:23:20.800]  在哪裏顯示出來
[00:23:20.800 --> 00:23:22.800]  原來猶太人的祈禱
[00:23:22.800 --> 00:23:24.800]  他們會這樣祈禱
[00:23:24.800 --> 00:23:26.800]  感謝上帝我們是猶太人
[00:23:26.800 --> 00:23:28.800]  而不是外邦人
[00:23:28.800 --> 00:23:30.800]  感謝上帝是猶太人
[00:23:30.800 --> 00:23:32.800]  就感謝上帝是猶太人
[00:23:32.800 --> 00:23:34.800]  不用說不是外邦人
[00:23:34.800 --> 00:23:36.800]  感謝上帝踩低他們
[00:23:36.800 --> 00:23:38.800]  他們另一個祈禱是
[00:23:38.800 --> 00:23:40.800]  感謝上帝我們是自由人
[00:23:40.800 --> 00:23:42.800]  而不是圍奴
[00:23:42.800 --> 00:23:44.800]  感謝上帝自己是自由的
[00:23:44.800 --> 00:23:46.800]  為什麼要踩別人的圍奴呢
[00:23:46.800 --> 00:23:48.800]  感謝上帝我們是男人
[00:23:48.800 --> 00:23:50.800]  而不是女人
[00:23:50.800 --> 00:23:52.800]  猶太人就是這樣
[00:23:52.800 --> 00:23:54.800]  男人的地位很高
[00:23:54.800 --> 00:23:56.800]  將女人的地位放得很低
[00:23:56.800 --> 00:23:58.800]  昨天梁榮光牧師
[00:23:58.800 --> 00:24:00.800]  跟我們講道
[00:24:00.800 --> 00:24:02.800]  他分享無知財主的比喻
[00:24:02.800 --> 00:24:04.800]  講財富和憂慮
[00:24:04.800 --> 00:24:06.800]  其實上帝很賜福給有錢人
[00:24:06.800 --> 00:24:08.800]  今天雖然很多人受苦
[00:24:08.800 --> 00:24:10.800]  有錢人是上帝的祝福
[00:24:10.800 --> 00:24:12.800]  有錢人是上帝的祝福
[00:24:12.800 --> 00:24:14.800]  有錢人不是問題
[00:24:14.800 --> 00:24:16.800]  有錢人不是罪
[00:24:16.800 --> 00:24:18.800]  但有錢得來
[00:24:18.800 --> 00:24:20.800]  怎樣看自己和別人
[00:24:20.800 --> 00:24:22.800]  就是關鍵
[00:24:22.800 --> 00:24:24.800]  如果有錢
[00:24:24.800 --> 00:24:26.800]  見死不救
[00:24:26.800 --> 00:24:28.800]  這就是問題
[00:24:28.800 --> 00:24:30.800]  同樣放在猶太人這裏
[00:24:30.800 --> 00:24:32.800]  猶太人是上帝揀選你
[00:24:32.800 --> 00:24:34.800]  不需要認叻
[00:24:34.800 --> 00:24:36.800]  不需要看小其他人
[00:24:36.800 --> 00:24:38.800]  但猶太人是怎樣呢
[00:24:38.800 --> 00:24:40.800]  在21至24節
[00:24:40.800 --> 00:24:42.800]  就要講他們
[00:24:42.800 --> 00:24:44.800]  除了自己優越之外
[00:24:44.800 --> 00:24:46.800]  他開始看小別人
[00:24:46.800 --> 00:24:48.800]  看小別人得來
[00:24:48.800 --> 00:24:50.800]  他指正別人的問題
[00:24:50.800 --> 00:24:52.800]  自己也犯了
[00:24:52.800 --> 00:24:54.800]  你既是教導別人
[00:24:54.800 --> 00:24:56.800]  但你不教導自己
[00:24:56.800 --> 00:24:58.800]  你說人不可以偷竊
[00:24:58.800 --> 00:25:00.800]  但你們自己偷竊
[00:25:00.800 --> 00:25:02.800]  你說不可以姦淫
[00:25:02.800 --> 00:25:04.800]  你自己還姦淫嗎
[00:25:04.800 --> 00:25:06.800]  你厭惡偶像還偷廟宗之物嗎
[00:25:06.800 --> 00:25:08.800]  你指著律法誇口
[00:25:08.800 --> 00:25:10.800]  自己倒犯律法
[00:25:10.800 --> 00:25:12.800]  這裏經常說
[00:25:12.800 --> 00:25:14.800]  他們知法犯法
[00:25:14.800 --> 00:25:16.800]  你們有律法是很厲害
[00:25:16.800 --> 00:25:18.800]  但你們知法犯法
[00:25:18.800 --> 00:25:20.800]  陳耀明在外邦人中
[00:25:20.800 --> 00:25:22.800]  因你們就受了褻瀆
[00:25:22.800 --> 00:25:24.800]  就好像經上所記
[00:25:24.800 --> 00:25:26.800]  因為這樣的緣故
[00:25:26.800 --> 00:25:28.800]  那些外邦人都恥笑你
[00:25:28.800 --> 00:25:30.800]  這班人你自己認叻
[00:25:30.800 --> 00:25:32.800]  不過
[00:25:32.800 --> 00:25:34.800]  你們所強調的自己不做
[00:25:34.800 --> 00:25:36.800]  25至29節
[00:25:36.800 --> 00:25:38.800]  保羅指出猶太人另一個問題
[00:25:38.800 --> 00:25:40.800]  甚麼問題呢
[00:25:40.800 --> 00:25:42.800]  就是國禮
[00:25:42.800 --> 00:25:44.800]  猶太人以國禮作為得救的記號
[00:25:44.800 --> 00:25:46.800]  你們是行律法的
[00:25:46.800 --> 00:25:48.800]  律法寫明要行國禮
[00:25:48.800 --> 00:25:50.800]  猶太人是這樣的
[00:25:50.800 --> 00:25:52.800]  這是上帝和阿伯拉罕的納約
[00:25:52.800 --> 00:25:54.800]  以後出世的人
[00:25:54.800 --> 00:25:56.800]  男孩子第八天就要行國禮
[00:25:56.800 --> 00:25:58.800]  是一個記號屬上帝的
[00:25:58.800 --> 00:26:00.800]  國禮固然於你有益
[00:26:00.800 --> 00:26:02.800]  但犯律法的
[00:26:02.800 --> 00:26:04.800]  你的國禮就算不得甚麼
[00:26:04.800 --> 00:26:06.800]  最後問他說
[00:26:06.800 --> 00:26:08.800]  那些未受國禮
[00:26:08.800 --> 00:26:10.800]  沒有國禮的,不過他在做法上的事
[00:26:10.800 --> 00:26:12.800]  那不當是行了國禮嗎
[00:26:12.800 --> 00:26:14.800]  沒有這個儀式而已
[00:26:14.800 --> 00:26:16.800]  就像基督徒那些人
[00:26:16.800 --> 00:26:18.800]  洗了禮的基督徒
[00:26:18.800 --> 00:26:20.800]  和未洗禮的基督徒
[00:26:20.800 --> 00:26:22.800]  其實都是基督徒
[00:26:22.800 --> 00:26:24.800]  那不是因為你沒有洗禮
[00:26:24.800 --> 00:26:26.800]  你如果洗了禮
[00:26:26.800 --> 00:26:28.800]  沒有基督徒的表現
[00:26:28.800 --> 00:26:30.800]  你就要自問自己
[00:26:30.800 --> 00:26:32.800]  那些未洗禮,但已經在做
[00:26:32.800 --> 00:26:34.800]  在聖經所教導的
[00:26:34.800 --> 00:26:36.800]  他是
[00:26:36.800 --> 00:26:38.800]  就好像洗了禮一樣
[00:26:38.800 --> 00:26:40.800]  這裏就是在說這件事
[00:26:40.800 --> 00:26:42.800]  第27節到29節
[00:26:42.800 --> 00:26:44.800]  那些本來未受國禮的
[00:26:44.800 --> 00:26:46.800]  能夠完全守律法
[00:26:46.800 --> 00:26:48.800]  豈不是要審判
[00:26:48.800 --> 00:26:50.800]  你們這些有移民和國禮
[00:26:50.800 --> 00:26:52.800]  犯律法的人
[00:26:52.800 --> 00:26:54.800]  外面做猶太人的不是真猶太人
[00:26:54.800 --> 00:26:56.800]  外面肉身的國禮
[00:26:56.800 --> 00:26:58.800]  都不是真國禮,唯有裏面
[00:26:58.800 --> 00:27:00.800]  做的才是真猶太人
[00:27:00.800 --> 00:27:02.800]  真國禮在他心裏
[00:27:02.800 --> 00:27:04.800]  在乎靈,不在乎移民
[00:27:04.800 --> 00:27:06.800]  說的是猶太人
[00:27:06.800 --> 00:27:08.800]  表裡不一
[00:27:08.800 --> 00:27:10.800]  說的是猶太人有很多
[00:27:10.800 --> 00:27:12.800]  的移民,有很多的儀式
[00:27:12.800 --> 00:27:14.800]  但生命
[00:27:14.800 --> 00:27:16.800]  卻不是這樣
[00:27:16.800 --> 00:27:18.800]  做一個小結
[00:27:18.800 --> 00:27:20.800]  即是上帝將恩典賜給
[00:27:20.800 --> 00:27:22.800]  猶太人,但他們
[00:27:22.800 --> 00:27:24.800]  他是自以為意
[00:27:24.800 --> 00:27:26.800]  上帝揀選他們做上帝的子民
[00:27:26.800 --> 00:27:28.800]  他們卻將
[00:27:28.800 --> 00:27:30.800]  其他人當做狗
[00:27:30.800 --> 00:27:32.800]  這樣來看
[00:27:32.800 --> 00:27:34.800]  猶太人真的看外邦人是狗
[00:27:34.800 --> 00:27:36.800]  上帝賜給人
[00:27:36.800 --> 00:27:38.800]  賜給猶太人有律法
[00:27:38.800 --> 00:27:40.800]  他們是知法犯法
[00:27:40.800 --> 00:27:42.800]  上帝賜給猶太人
[00:27:42.800 --> 00:27:44.800]  用國禮做記號
[00:27:44.800 --> 00:27:46.800]  他們是虛有其表
[00:27:46.800 --> 00:27:50.800]  都是指責猶太人
[00:27:50.800 --> 00:27:52.800]  即是和我們有什麼關係
[00:27:52.800 --> 00:27:54.800]  頂姐妹,今日上帝都將很多恩典賜給我們
[00:27:54.800 --> 00:27:56.800]  這些基督徒
[00:27:56.800 --> 00:27:58.800]  我們又會不會像猶太人一樣
[00:27:58.800 --> 00:28:00.800]  自以為意
[00:28:00.800 --> 00:28:02.800]  我們怎樣知道自己是否
[00:28:02.800 --> 00:28:04.800]  自以為意呢
[00:28:04.800 --> 00:28:06.800]  從歷史,個人的歷史
[00:28:06.800 --> 00:28:08.800]  教會的歷史
[00:28:08.800 --> 00:28:10.800]  國家的歷史
[00:28:10.800 --> 00:28:12.800]  來看看
[00:28:12.800 --> 00:28:16.800]  上帝賜給我們個人有很多東西
[00:28:16.800 --> 00:28:18.800]  賜給教會有很多東西
[00:28:18.800 --> 00:28:20.800]  賜給不同的國家有很多東西
[00:28:20.800 --> 00:28:22.800]  他們怎樣
[00:28:22.800 --> 00:28:24.800]  來行事
[00:28:24.800 --> 00:28:26.800]  為人
[00:28:26.800 --> 00:28:28.800]  是否在進行
[00:28:28.800 --> 00:28:30.800]  上帝的教導
[00:28:30.800 --> 00:28:32.800]  上帝怎樣來審判他們
[00:28:32.800 --> 00:28:34.800]  帶大家看幾個國家
[00:28:34.800 --> 00:28:36.800]  有些重要的事
[00:28:36.800 --> 00:28:38.800]  日本
[00:28:38.800 --> 00:28:40.800]  是一個相當驕傲的大國
[00:28:40.800 --> 00:28:44.800]  今日都很多人崇日
[00:28:44.800 --> 00:28:48.800]  但他們曾經侵略中國
[00:28:48.800 --> 00:28:50.800]  在佔領南京之後
[00:28:50.800 --> 00:28:52.800]  他們為了報復中國軍隊的抵抗
[00:28:52.800 --> 00:28:54.800]  他們為了報復中國軍隊的抵抗
[00:28:54.800 --> 00:28:56.800]  在南京的戰俘和平民
[00:28:56.800 --> 00:28:58.800]  進行了大屠殺
[00:28:58.800 --> 00:29:00.800]  連續六個星期
[00:29:00.800 --> 00:29:02.800]  俗稱南京大屠殺
[00:29:02.800 --> 00:29:04.800]  造成數十萬人死亡
[00:29:04.800 --> 00:29:06.800]  不過到今日
[00:29:06.800 --> 00:29:08.800]  日本都不承認
[00:29:08.800 --> 00:29:10.800]  日本都不承認
[00:29:10.800 --> 00:29:12.800]  所以他們經濟一直沒有復興
[00:29:12.800 --> 00:29:14.800]  亦都災難重重
[00:29:14.800 --> 00:29:16.800]  亦都災難重重
[00:29:16.800 --> 00:29:18.800]  我們都可以問
[00:29:18.800 --> 00:29:20.800]  這是否上帝的審判呢
[00:29:22.800 --> 00:29:24.800]  他不知道
[00:29:24.800 --> 00:29:26.800]  是上帝他自己知道
[00:29:26.800 --> 00:29:28.800]  另一個大國
[00:29:28.800 --> 00:29:30.800]  德國
[00:29:30.800 --> 00:29:32.800]  德國好像猶太人一樣
[00:29:32.800 --> 00:29:34.800]  曾經很驕傲
[00:29:34.800 --> 00:29:36.800]  到今日都很驕傲
[00:29:36.800 --> 00:29:38.800]  他們自認為是全世界最優秀的民族
[00:29:38.800 --> 00:29:40.800]  猶太人就看外邦人為狗
[00:29:40.800 --> 00:29:42.800]  猶太人就看外邦人為狗
[00:29:42.800 --> 00:29:44.800]  德國人就看其他種族的人
[00:29:44.800 --> 00:29:46.800]  德國人就看其他種族的人
[00:29:46.800 --> 00:29:48.800]  是奴隸
[00:29:48.800 --> 00:29:50.800]  所以
[00:29:50.800 --> 00:29:52.800]  在第二次世界大戰期間
[00:29:52.800 --> 00:29:54.800]  大家看過電影
[00:29:54.800 --> 00:29:56.800]  希特勒的名單
[00:29:56.800 --> 00:29:58.800]  德國納粹軍
[00:29:58.800 --> 00:30:00.800]  希特勒他怎樣殘害歐洲很多種族和政治組織
[00:30:00.800 --> 00:30:02.800]  希特勒他怎樣殘害歐洲很多種族和政治組織
[00:30:02.800 --> 00:30:04.800]  希特勒他怎樣殘害歐洲很多種族和政治組織
[00:30:04.800 --> 00:30:06.800]  向六百萬猶太人進行大屠殺
[00:30:06.800 --> 00:30:08.800]  向六百萬猶太人進行大屠殺
[00:30:08.800 --> 00:30:10.800]  向六百萬猶太人進行大屠殺
[00:30:10.800 --> 00:30:12.800]  其中有百五萬是小朋友
[00:30:12.800 --> 00:30:14.800]  不過
