
[00:00:00.000 --> 00:00:03.540]  各位來賓 主內的弟兄姊妹平安
[00:28:07.660 --> 00:28:22.300]  是和第八章《安提雅國四世》是不同的
[00:28:22.300 --> 00:28:24.860]  這個是《安提雅國四世》
[00:28:24.860 --> 00:28:28.380]  上個主日提到是發生在主前的時候
[00:28:28.380 --> 00:28:31.980]  在主耶穌降臣之前的時候
[00:28:31.980 --> 00:28:36.700]  這個毀壞可真在《馬太福音》二十四章提到
[00:28:36.700 --> 00:28:38.780]  很明顯這裡的經文提到
[00:28:38.780 --> 00:28:44.060]  這個毀壞可真的人 這個小角
[00:28:44.060 --> 00:28:46.700]  就會在耶穌之後
[00:28:46.700 --> 00:28:50.540]  所以這個毀壞可真是第七章那個小角
[00:28:50.540 --> 00:28:55.020]  不是第八章的《安提雅國四世》
[00:28:55.020 --> 00:28:57.500]  當它發生的時候
[00:28:57.500 --> 00:29:02.140]  它就會開頭那七年 最後那七的時候
[00:29:02.140 --> 00:29:07.900]  它就會和很多人訂一個和平的文約
[00:29:07.900 --> 00:29:12.620]  但是在一七之半到七年中間的時候
[00:29:12.620 --> 00:29:17.740]  他們就開始這個毀壞可真的這個人
[00:29:17.740 --> 00:29:19.980]  可能就是所謂的迪基督
[00:29:19.980 --> 00:29:27.580]  就會毀壞對付這幫的以色列人
[00:29:27.580 --> 00:29:34.860]  來殺害他們 毀壞這幫的聖殿
[00:29:34.860 --> 00:29:40.060]  破壞這個祭祀和奉獻祭禮這件事情
[00:29:40.060 --> 00:29:43.020]  直到最後回來的日子
[00:29:43.020 --> 00:29:46.780]  直到主耶穌基督再次降臨的時候
[00:29:46.780 --> 00:29:52.540]  所以這個禱告 但以這個禱告
[00:29:52.540 --> 00:29:57.020]  它原本就為過去 他們所犯的過犯
[00:29:57.020 --> 00:30:03.420]  來認罪和懇求神去寬恕這幫的
[00:30:03.420 --> 00:30:07.660]  去施丹尼文慈愛來寬恕這幫的以色列
[00:30:07.660 --> 00:30:11.020]  猶太這個國民能夠盡快 不要遲疑
[00:30:11.020 --> 00:30:13.900]  能夠盡快成就這個七十年的奇門
[00:30:13.900 --> 00:30:21.980]  原來 直到加巴列帶來的信息
[00:30:21.980 --> 00:30:29.420]  給丹尼尼的信息就是說 其實之後神還有一個計劃
[00:30:29.420 --> 00:30:35.580]  神和以色列盟還會有一個拯救的計劃當中
[00:30:35.580 --> 00:30:38.620]  但是會經過這個七十個七
[00:30:38.620 --> 00:30:41.980]  當中有主耶穌基督來到他們當中
[00:30:41.980 --> 00:30:46.460]  又有這個聖殿被毀的事情
[00:30:46.460 --> 00:30:47.980]  迪基督的出現
[00:30:47.980 --> 00:30:53.820]  直到主耶穌基督再臨的時候
[00:30:53.820 --> 00:30:57.180]  丹尼尼就得到這個啟示
[00:30:57.180 --> 00:31:00.460]  究竟我們人生的指令何處尋呢?
[00:31:00.460 --> 00:31:05.420]  我們今天學到的功課就是
[00:31:05.420 --> 00:31:09.740]  我們要願意降服神旨以下禱告
[00:31:09.740 --> 00:31:14.620]  這個禱告就能夠復興我們的生命
[00:31:14.620 --> 00:31:21.500]  丹尼尼在我們那個時候在禱告裡面
[00:31:21.500 --> 00:31:26.940]  其實有兩個重點
[00:31:26.940 --> 00:31:35.340]  丹尼尼是從耶利米蘇裡面得到神對他們的信息
[00:31:35.340 --> 00:31:41.340]  對以色列盟的啟示將會發生的事情
[00:31:41.340 --> 00:31:44.060]  我們在新約的時代當中
[00:31:44.060 --> 00:31:48.540]  我們現在活在2020年
[00:31:48.540 --> 00:31:56.540]  其實聖經在主後一百年
[00:31:56.540 --> 00:32:05.100]  由開頭寫到從創世紀到啟示錄
[00:32:05.100 --> 00:32:07.500]  其實那個正典已經完成了
[00:32:07.500 --> 00:32:10.300]  所以神的話語的啟示
[00:32:10.300 --> 00:32:15.260]  完全都已經在聖經裡成為正典當中
[00:32:15.260 --> 00:32:19.580]  所以我們現在身處現在這個時代
[00:32:19.580 --> 00:32:23.500]  我們和丹尼尼的時候有點不同
[00:32:23.500 --> 00:32:27.180]  我們可以從神的話語、從聖經當中
[00:32:27.180 --> 00:32:32.780]  可以清楚的聽到、看到神對我們的啟示
[00:32:32.780 --> 00:32:38.140]  當丹尼尼祈禱的時候
[00:32:38.140 --> 00:32:45.100]  我們都知道原來神不是一個只是掌權這麼簡單
[00:32:45.100 --> 00:32:51.340]  其實神是掌管我們人的終點站的神
[00:32:51.340 --> 00:32:57.820]  我們過去兩個月
[00:32:57.820 --> 00:33:05.420]  我們都在根據這個州長的行政指令來過生活
[00:33:05.420 --> 00:33:12.540]  我們逢星期三都聽到州長有些新聞發佈會
[00:33:12.540 --> 00:33:16.300]  就會回答記者的問題
[00:33:16.300 --> 00:33:20.140]  我們就提到有個叫我們慢慢將這個
[00:33:20.140 --> 00:33:23.180]  社區隔離這個行政指令
[00:33:23.180 --> 00:33:25.980]  就慢慢好像按鈕的按鈕一樣
[00:33:25.980 --> 00:33:28.540]  大小的鈴鐺一樣
[00:33:28.540 --> 00:33:32.700]  慢慢將我們的限制放寬出來
[00:33:32.700 --> 00:33:35.260]  開頭好像中間的圖上看到
[00:33:35.260 --> 00:33:37.260]  剛好我們可能要stay at home
[00:33:37.260 --> 00:33:41.340]  我們stay at home 在家裏面
[00:33:41.340 --> 00:33:44.220]  在家裏面、家居隔離
[00:33:44.220 --> 00:33:48.940]  可能遲些我們社交生活就可以慢慢的
[00:33:48.940 --> 00:33:52.220]  可以有小型的家庭的聚會
[00:33:52.220 --> 00:33:55.740]  最後之後就可能有教會的聚會
[00:33:55.740 --> 00:33:59.020]  或者將餐館完全開放
[00:33:59.020 --> 00:34:04.700]  所以好像我們有個根據行政指令
[00:34:04.700 --> 00:34:08.540]  慢慢的將我們的指令慢慢的
[00:34:08.540 --> 00:34:10.780]  根據指令來過這個生活
[00:34:10.780 --> 00:34:12.780]  但是我們知道
[00:34:12.780 --> 00:34:16.540]  我們的生命的人生的指令
[00:34:16.540 --> 00:34:20.620]  在聖經裏面寫得清清楚楚
[00:34:20.620 --> 00:34:23.580]  所以我們要從聖經的話語裏面
[00:34:23.580 --> 00:34:25.900]  去明白神的旨意
[00:34:25.900 --> 00:34:27.740]  但是從《但義理書》那裏
[00:34:27.740 --> 00:34:29.500]  這個第九章那裏
[00:34:29.500 --> 00:34:34.540]  我們同樣都可以學到第二個功課
[00:34:34.540 --> 00:34:40.620]  第一個功課在新約聖經裏面提到
[00:34:40.620 --> 00:34:42.620]  新約聖經裏面提到
[00:34:42.620 --> 00:34:44.620]  你們所學習的
[00:34:44.620 --> 00:34:47.580]  在提摩太后書裏面第三章提到
[00:34:47.580 --> 00:34:50.060]  但你們所學習的、所學信的
[00:34:50.060 --> 00:34:51.100]  要存在心裏
[00:34:51.100 --> 00:34:56.540]  因為你知道是誰、是跟誰學的
[00:34:56.540 --> 00:34:59.020]  並且知道你是從小明白聖經
[00:34:59.020 --> 00:35:02.060]  這聖經能使你因信耶穌基督
[00:35:02.060 --> 00:35:05.740]  有得救的智慧
[00:35:05.740 --> 00:35:08.780]  主耶穌基督已經抖成肉身
[00:35:08.780 --> 00:35:11.020]  我們看到主耶穌基督
[00:35:11.020 --> 00:35:14.860]  就看到神的旨意、神的教導
[00:35:14.860 --> 00:35:19.100]  神的道已經彰顯在主耶穌基督的身上
[00:35:19.100 --> 00:35:21.100]  聖經是神所密使的
[00:35:21.100 --> 00:35:23.340]  「於教訓督責使人歸正
[00:35:23.340 --> 00:35:26.460]  教導人學而是有益的」
[00:35:26.460 --> 00:35:28.460]  主耶穌的教導
[00:35:28.460 --> 00:35:30.940]  和神從舊約所給的教導
[00:35:30.940 --> 00:35:35.420]  一一地清楚地在聖經裏面
[00:35:35.420 --> 00:35:38.940]  已經寫得清清楚楚
[00:35:38.940 --> 00:35:40.940]  已經記錄下來
[00:35:40.940 --> 00:35:43.420]  所以我們的人生指令當中
[00:35:43.420 --> 00:35:48.780]  可以從聖經裏面一一地慢慢地尋找出來
[00:35:48.780 --> 00:35:50.460]  我們看第二個重點
[00:35:50.460 --> 00:35:52.460]  第二個重點就是我們要降伏
[00:35:52.460 --> 00:35:55.020]  以降伏的心來禱告
[00:35:55.020 --> 00:35:58.780]  我們往往都是從但爾利書的禱告當中
[00:35:58.780 --> 00:36:04.540]  我們都看到他有認罪
[00:36:04.540 --> 00:36:06.540]  有讚美神的時候
[00:36:06.540 --> 00:36:08.540]  第四節那裏有讚美神的時候
[00:36:08.540 --> 00:36:14.140]  第九節到十四節有認罪悔改的時候
[00:36:14.140 --> 00:36:16.140]  就是十五節到十八節
[00:36:16.140 --> 00:36:20.140]  有懇求祈求的時候
[00:36:20.140 --> 00:36:22.140]  求神寬恕的時候
[00:36:25.260 --> 00:36:30.220]  這個是一些方式
[00:36:30.220 --> 00:36:32.220]  但爾利用的方式
[00:36:32.220 --> 00:36:37.900]  我們往往都可能會模仿有些步驟
[00:36:37.900 --> 00:36:41.260]  但最重要的不是這些步驟
[00:36:41.260 --> 00:36:48.140]  最重要的就是我們有降伏的心來禱告
[00:36:48.140 --> 00:36:51.820]  但爾利在這個當中裏面
[00:36:51.820 --> 00:36:56.380]  他是將主權交給神
[00:36:56.380 --> 00:36:59.500]  他知道有禱告的需要
[00:36:59.500 --> 00:37:01.500]  知道這些事情是一一成就
[00:37:01.500 --> 00:37:05.420]  有時候聽到有些朋友說
[00:37:05.420 --> 00:37:08.140]  既然神有他的指令是會成就的
[00:37:08.140 --> 00:37:11.340]  我們為甚麼還需要祈禱
[00:37:11.340 --> 00:37:14.300]  我們從但爾利身上學到一件事情
[00:37:14.300 --> 00:37:20.060]  雖然但爾利開頭知道七十年滿的時候
[00:37:20.060 --> 00:37:23.660]  他們有機會回到秘魯的機會
[00:37:23.660 --> 00:37:25.660]  他明明知道神會這樣做
[00:37:25.660 --> 00:37:27.660]  但他依然會祈禱
[00:37:27.660 --> 00:37:29.020]  他不止祈禱這麼簡單
[00:37:29.020 --> 00:37:34.140]  不止讚美認罪和懇求的時候
[00:37:34.140 --> 00:37:37.420]  神都藉著這個祈禱當中
[00:37:37.420 --> 00:37:39.420]  告訴他聽
[00:37:39.420 --> 00:37:46.220]  以色列民將會有一個長遠的計劃
[00:37:46.220 --> 00:37:50.380]  神會派壽高祭主耶穌基督到他們當中
[00:37:50.380 --> 00:37:53.500]  他們最後都會有一個七年的時候
[00:37:53.500 --> 00:37:56.140]  會有一個大災難的時候
[00:37:56.140 --> 00:38:00.140]  這個滴基督會出現
[00:38:00.140 --> 00:38:03.420]  但爾利是用一個降伏的心
[00:38:03.420 --> 00:38:09.740]  去接受將來發生的事情
[00:38:09.740 --> 00:38:18.700]  神是會增加去將一個新的啟示告訴他聽
[00:38:18.700 --> 00:38:23.660]  主耶穌基督是和我們納約的神
[00:38:23.660 --> 00:38:26.940]  我們從透過這個禱告
[00:38:26.940 --> 00:38:28.460]  好像但爾利那樣
[00:38:28.460 --> 00:38:32.300]  以色列民有那個復興的盼望當中
[00:38:32.300 --> 00:38:33.820]  我們都是
[00:38:33.820 --> 00:38:37.740]  我們藉著這個馴服的禱告
[00:38:37.740 --> 00:38:40.780]  是可以將我們重新建立
[00:38:40.780 --> 00:38:42.140]  我們當中有很多
[00:38:42.140 --> 00:38:45.900]  可能有未信主的朋友在當中
[00:38:45.900 --> 00:38:48.620]  我們生命當中都有遇到很多的危機
[00:38:48.620 --> 00:38:50.300]  好像這次疫情的危機
[00:38:50.300 --> 00:38:55.660]  有些朋友可能失業
[00:38:55.660 --> 00:38:58.220]  政府有派這個失業基金
[00:38:58.220 --> 00:39:00.700]  但是對於某個社群來講
[00:39:00.700 --> 00:39:05.180]  可能這些失業基金是不能夠補償他所失的
[00:39:05.180 --> 00:39:07.900]  所失去的財政的困難
[00:39:07.900 --> 00:39:09.100]  又有一些大兄姐
[00:39:09.100 --> 00:39:11.900]  又有一些朋友是完全失業
[00:39:11.900 --> 00:39:15.420]  或者是時中的僱員
[00:39:15.420 --> 00:39:22.140]  又有一些是不合資格領受失業救濟的朋友
[00:39:22.140 --> 00:39:25.260]  又或者是我們當中知道
[00:39:25.260 --> 00:39:31.180]  我們當中有些情況出現了就是
[00:39:31.180 --> 00:39:35.260]  有人家人裏面當中有過身的
[00:39:35.260 --> 00:39:39.340]  結果都不可以辦一個喪禮給他們
[00:39:39.340 --> 00:39:43.500]  我們因為這件事情裏面都有很多的
[00:39:43.500 --> 00:39:46.700]  因為這個疫情都遇到很多的困難
[00:39:46.700 --> 00:39:50.060]  我們都可以一一這樣交給神
[00:39:50.060 --> 00:39:51.820]  一一這樣交給神去裏面
[00:39:51.820 --> 00:39:54.380]  透過我們接下來這個禮拜四
[00:39:54.380 --> 00:39:56.780]  就是全國禱告日
[00:39:56.780 --> 00:39:58.860]  我們在這個禱告日當中
[00:39:58.860 --> 00:40:02.780]  無論是信教主的耶穌基督的大兄姊妹
[00:40:02.780 --> 00:40:05.580]  或者是舞蹈的朋友
[00:40:05.580 --> 00:40:14.540]  我們都一起在神面前認罪、悔改
[00:40:14.540 --> 00:40:17.100]  懇求神去憐憫我們
[00:40:17.100 --> 00:40:19.180]  但是最重要的
[00:40:19.180 --> 00:40:22.060]  我們要存在信服的心
[00:40:22.060 --> 00:40:26.300]  去接受掌權
[00:40:26.300 --> 00:40:31.180]  是我們生命掌權的神對我們的帶領
[00:40:31.180 --> 00:40:33.580]  我們將來回來
[00:40:33.580 --> 00:40:36.780]  當這個疫情有改善的時候
[00:40:36.780 --> 00:40:42.860]  我們崇拜的事情可能有所改變
[00:40:42.860 --> 00:40:44.700]  形式有所改變
[00:40:44.700 --> 00:40:50.220]  可能我們聚會團契的方式有所改變
[00:40:50.220 --> 00:40:56.700]  或者我們人與人之間能相處的限制
[00:40:56.700 --> 00:40:58.460]  的生活的節奏
[00:40:58.460 --> 00:41:02.380]  和以前疫情之前都會有不同
[00:41:02.380 --> 00:41:04.460]  但是我們存在信服的心
[00:41:04.460 --> 00:41:08.540]  神擺在我們的計劃是什麼
[00:41:08.540 --> 00:41:09.660]  祂的旨意是什麼
[00:41:09.660 --> 00:41:12.380]  我們都要信服
[00:41:12.380 --> 00:41:16.860]  我們要存在信服的心來禱告
[00:41:16.860 --> 00:41:20.060]  我們學習主耶穌基督的禱告
[00:41:20.060 --> 00:41:29.980]  就是無論是祂在黑西馬聯的禱告
[00:41:29.980 --> 00:41:34.780]  就是祂感到非常痛苦的時候
[00:41:34.780 --> 00:41:39.500]  但是都求神、求天父的包袱說
[00:41:39.500 --> 00:41:44.140]  只要祢的成就、祢的旨意就可以了
[00:41:44.140 --> 00:41:47.020]  祂願意完全的信服
[00:41:47.020 --> 00:41:50.540]  為我們的罪釘在十字架上
[00:41:50.540 --> 00:41:53.420]  帶給我們永生的盼望
[00:41:53.420 --> 00:41:56.620]  這個新的盼望、這個新的新約
[00:41:56.620 --> 00:42:05.260]  在主耶穌基督的最後的晚餐時候都提到
[00:42:05.260 --> 00:42:08.460]  「飯後祂照樣拿起杯來說
[00:42:08.460 --> 00:42:15.180]  這杯用我血所納的新約是為你們出內的」
[00:42:15.180 --> 00:42:20.380]  雖然我們今天不能夠如常的
[00:42:20.380 --> 00:42:23.900]  在這裡一起在教會裡面守著的餐禮
[00:42:23.900 --> 00:42:30.220]  但是我們都可以在家中裡面祈禱
[00:42:30.220 --> 00:42:35.820]  祈禱求神饒恕我們所犯的罪
[00:42:35.820 --> 00:42:38.460]  因為神以用祂的血
[00:42:38.460 --> 00:42:40.860]  主耶穌基督用祂的血
[00:42:40.860 --> 00:42:45.660]  已經為我們罪洗淨了
[00:42:45.660 --> 00:42:51.580]  我們繼續犯日常生活裡面有很多的挑戰
[00:42:51.580 --> 00:42:54.620]  在這個疫情當中我們有失望的時候
[00:42:54.620 --> 00:42:56.860]  感到孤單的時候
[00:42:56.860 --> 00:43:00.620]  而有所犯罪的情況出現的話
[00:43:00.620 --> 00:43:03.340]  我們求神一一寬恕我們
[00:43:03.340 --> 00:43:09.900]  寬恕我們和弟兄姊妹之間所犯的嚴規
[00:43:09.900 --> 00:43:14.780]  弟兄姊妹之間因為疫情的關係能夠關係疏遠
[00:43:14.780 --> 00:43:18.460]  而導致有些磨擦、有些誤會
[00:43:18.460 --> 00:43:20.540]  求神一一寬恕
[00:43:20.540 --> 00:43:22.300]  我們有個盼望
[00:43:22.300 --> 00:43:29.740]  盼望有一天在這個疫情能夠改善
[00:43:29.740 --> 00:43:34.060]  我們再有機會能夠和弟兄姊妹有相交的時候
[00:43:34.060 --> 00:43:37.660]  盼望有一天主耶穌基督會再回來
[00:43:37.660 --> 00:43:42.300]  好像《但義理書》最後那裡的啟示一樣
[00:43:42.300 --> 00:43:46.540]  這個大災難之後主耶穌基督會再回來
[00:43:46.540 --> 00:43:51.420]  我們在這裡求神憐憫我們
[00:43:51.420 --> 00:43:54.140]  憐憫我們這幫罪人
[00:43:54.140 --> 00:43:56.060]  憐憫我們、寬恕我們的罪
[00:43:56.060 --> 00:43:59.180]  直到等到我們紀念祂
[00:43:59.180 --> 00:44:04.300]  直到等到主耶穌基督再次降臨
[00:44:04.300 --> 00:44:12.940]  我們只有藉著這個馴服的心
[00:44:12.940 --> 00:44:17.340]  這個馴服神之意的禱告裏面
[00:44:17.340 --> 00:44:21.340]  能夠明白神在我們人生當中的旨意
[00:44:21.340 --> 00:44:25.580]  令到我們隔離都不會再次有疲倦的感覺
[00:44:25.580 --> 00:44:26.940]  求神幫助我們
[00:44:26.940 --> 00:44:32.060]  求神祝福每一位聽到而行到的朋友
[00:44:32.060 --> 00:44:39.420]  弟兄姊妹,我們一齊祈禱
[00:44:39.420 --> 00:44:42.940]  慈悲憐憫的天父上帝
[00:44:42.940 --> 00:44:45.020]  我們感謝祢
[00:44:45.020 --> 00:44:47.100]  感謝祢猜病、獨身而至
[00:44:47.100 --> 00:44:48.620]  主耶穌基督來到我們當中
[00:44:48.620 --> 00:44:56.700]  為我們罪、受死、埋葬、復活升天
[00:44:56.700 --> 00:44:59.420]  這個是非常大的恩典
[00:44:59.420 --> 00:45:02.620]  使我們能夠從罪中得赦
[00:45:02.620 --> 00:45:05.580]  稱祢為「巴夫」
[00:45:05.580 --> 00:45:08.380]  我們這一刻
[00:45:08.380 --> 00:45:11.100]  我們全著馴服的心
[00:45:11.100 --> 00:45:14.780]  來到面前去認罪悔改
[00:45:14.780 --> 00:45:19.900]  馴服祢對我們生命上的旨意
[00:45:19.900 --> 00:45:22.460]  我們眼見這個疫情
[00:45:22.460 --> 00:45:28.860]  對我們影響到我們身邊的家人、朋友
[00:45:28.860 --> 00:45:36.300]  我們往往都感到一些困難、孤單的時候
[00:45:36.300 --> 00:45:40.140]  神啊,祢是掌權的神
[00:45:40.140 --> 00:45:44.540]  祢是控制我們終點的神
[00:45:44.540 --> 00:45:50.860]  求神祢感動我們當中誤導的朋友
[00:45:50.860 --> 00:45:55.740]  能夠認識祢、能夠信靠祢
[00:45:55.740 --> 00:46:03.420]  將我們生命、舊有的生命拆毀
[00:46:03.420 --> 00:46:05.980]  重新建築起來
[00:46:05.980 --> 00:46:08.540]  建築一個新的生命
[00:46:08.540 --> 00:46:12.140]  我們一班信了主的弟兄姊妹
[00:46:12.140 --> 00:46:18.780]  將我們舊有的、不好的都拆毀下來
[00:46:18.780 --> 00:46:20.700]  完全馴服祢
[00:46:20.700 --> 00:46:24.140]  完全馴服祢去明白祢的旨意
[00:46:24.140 --> 00:46:27.340]  能夠去更新我們
[00:46:27.340 --> 00:46:30.300]  能夠過一個得勝的生活
[00:46:30.300 --> 00:46:32.780]  能夠繼續去跟隨著祢
[00:46:32.780 --> 00:46:35.980]  求祢祝福聽到行動的人
[00:46:35.980 --> 00:46:39.500]  我們以上的禱告是奉主耶穌得勝的免治祈求
[00:46:39.500 --> 00:46:41.500]  阿們
