
[00:00:00.000 --> 00:00:03.280]  今天我們看回路加 去到第十四章
[00:16:38.080 --> 00:16:40.280]  原來我是那麼衣衫藍
[00:16:40.280 --> 00:16:42.800]  他在說小兒子
[00:16:42.800 --> 00:16:44.160]  脫了頭
[00:16:44.160 --> 00:16:45.920]  衣服都爛了
[00:16:45.920 --> 00:16:49.680]  鞋子也差不多沒了一隻
[00:16:49.680 --> 00:16:50.600]  脫了
[00:16:50.600 --> 00:16:53.600]  伏在爸爸的胸懷裏面
[00:16:53.600 --> 00:16:55.600]  原來我是這個
[00:16:55.600 --> 00:17:01.760]  他看到這個原來是他自己的影者和影像
[00:17:01.760 --> 00:17:03.200]  我們很少這樣想的
[00:17:03.200 --> 00:17:04.480]  我都幾時正
[00:17:04.480 --> 00:17:05.560]  謝謝
[00:17:05.560 --> 00:17:07.440]  我想大家看看
[00:17:07.440 --> 00:17:11.080]  帶出這個印象
[00:17:11.080 --> 00:17:14.600]  我自己想一件事就是
[00:17:14.600 --> 00:17:17.960]  我們不是很多人
[00:17:17.960 --> 00:17:20.480]  我們這裡沒什麼人是大奸大惡的
[00:17:20.480 --> 00:17:22.920]  我們很多人都在社會上
[00:17:22.920 --> 00:17:24.360]  都有一定的
[00:17:24.360 --> 00:17:28.760]  受人尊敬的那些外表
[00:17:28.760 --> 00:17:31.560]  我們的生命裏面都不錯的
[00:17:31.560 --> 00:17:33.800]  如果我看我自己都覺得不錯的
[00:17:33.800 --> 00:17:36.480]  每個人都很斯斯正正
[00:17:36.480 --> 00:17:38.480]  平時又有禮貌
[00:17:38.480 --> 00:17:40.000]  做一份很好的工作
[00:17:40.000 --> 00:17:42.840]  都很不錯的
[00:17:42.840 --> 00:17:46.160]  不過如果你真的很坦白問
[00:17:46.160 --> 00:17:47.960]  坦白問
[00:17:47.960 --> 00:17:49.360]  就這樣不要問那麼遠
[00:17:49.360 --> 00:17:50.880]  就這樣問這個月
[00:17:50.880 --> 00:17:52.160]  剛剛過去這個月
[00:17:52.160 --> 00:17:54.760]  如果將你腦海裏面
[00:17:54.760 --> 00:17:56.600]  你想過的東西
[00:17:56.600 --> 00:17:58.840]  將你的眼睛看過的東西
[00:17:58.840 --> 00:18:01.160]  你的手所做過的每一件事
[00:18:01.160 --> 00:18:04.320]  你的腳走過去的每一個地方
[00:18:04.320 --> 00:18:08.480]  都呈現在一個大銀幕的上面
[00:18:08.480 --> 00:18:12.680]  你有什麼感覺呢
[00:18:12.680 --> 00:18:16.080]  我想沒什麼人喜歡這樣的
[00:18:16.080 --> 00:18:18.400]  你內在世界
[00:18:18.400 --> 00:18:20.560]  所有人看不到的東西
[00:18:20.560 --> 00:18:23.920]  你想過的每一個意念
[00:18:23.920 --> 00:18:26.240]  你眼睛看過的東西
[00:18:26.240 --> 00:18:26.920]  做過的東西
[00:18:26.920 --> 00:18:28.760]  全部要呈現出來
[00:18:28.760 --> 00:18:30.360]  我想
[00:18:30.360 --> 00:18:31.040]  沒什麼人覺得
[00:18:31.040 --> 00:18:34.320]  大銀幕我做大明星 大家請你欣賞
[00:18:34.320 --> 00:18:36.040]  沒什麼人喜歡這樣的
[00:18:36.040 --> 00:18:38.240]  有些東西當然很好看
[00:18:38.240 --> 00:18:40.040]  但可能有些東西
[00:18:40.040 --> 00:18:42.200]  你不想其他人知道
[00:18:42.200 --> 00:18:45.360]  我們的生命其實是在神的恩典
[00:18:45.360 --> 00:18:47.520]  和連續的裏面
[00:18:47.520 --> 00:18:50.440]  我想如果我們能夠常常意識
[00:18:50.440 --> 00:18:53.280]  自己生命的幽暗那一面
[00:18:53.280 --> 00:18:56.880]  我們就會明白神的恩典是多麼大
[00:18:56.880 --> 00:18:58.880]  多麼豪大
[00:18:58.880 --> 00:19:00.440]  剛才說到保羅
[00:19:00.440 --> 00:19:01.840]  他也一樣
[00:19:01.840 --> 00:19:05.000]  他也是一個很偉大的仕途
[00:19:05.000 --> 00:19:06.400]  很偉大
[00:19:06.400 --> 00:19:09.040]  但他這封信說了一件事
[00:19:09.040 --> 00:19:13.240]  他說有一次是我祈禱幾次
[00:19:13.240 --> 00:19:15.200]  三次神都不拿走
[00:19:15.200 --> 00:19:18.640]  這次是什麼他沒有說
[00:19:18.640 --> 00:19:20.080]  原因他說
[00:19:20.080 --> 00:19:22.360]  他說因為我覺得啟示太大了
[00:19:22.360 --> 00:19:25.000]  所以神不想我驕傲
[00:19:25.000 --> 00:19:26.560]  免得我自高
[00:19:26.560 --> 00:19:29.280]  所以有一件事他沒有拿走
[00:19:29.280 --> 00:19:32.160]  然後就帶出神的恩典來救我
[00:19:32.160 --> 00:19:33.640]  其實背後也說了一件事
[00:19:33.640 --> 00:19:36.640]  就是我們的生命其實是需要神的恩典
[00:19:36.640 --> 00:19:39.280]  看到我們是一個蒙恩的人
[00:19:39.280 --> 00:19:40.920]  我們在神國裏面
[00:19:40.920 --> 00:19:43.240]  原來是這麼不配的原本
[00:19:43.240 --> 00:19:45.160]  不過我們可以有份
[00:19:45.160 --> 00:19:48.600]  這是在神國裏面的人要有的意識
[00:19:48.600 --> 00:19:49.840]  第一個的意識
[00:19:49.840 --> 00:19:51.200]  我想多說一點
[00:19:51.200 --> 00:19:52.880]  剛才在敬拜的中間
[00:19:52.880 --> 00:19:55.280]  我覺得看到一步
[00:19:55.280 --> 00:19:57.120]  好像神當
[00:19:57.120 --> 00:19:58.160]  我不知道你會不會這樣聽
[00:19:58.160 --> 00:20:00.880]  會不會覺得我們好像很相似
[00:20:00.880 --> 00:20:02.840]  我們只是等待名單
[00:20:02.840 --> 00:20:03.800]  因為他們不要
[00:20:03.800 --> 00:20:06.160]  所以我們才有份
[00:20:06.160 --> 00:20:08.200]  這是對那些意識的人說的
[00:20:08.200 --> 00:20:10.160]  審判他們的說話
[00:20:10.160 --> 00:20:12.960]  不過在神的心中
[00:20:12.960 --> 00:20:15.040]  其實對我們是怎樣的呢
[00:20:15.040 --> 00:20:16.960]  應該先看第十五章
[00:20:16.960 --> 00:20:19.240]  第十五章你會發現
[00:20:19.240 --> 00:20:21.640]  父親對浪子的心
[00:20:21.640 --> 00:20:24.440]  才是天父的心腸
[00:20:24.440 --> 00:20:29.480]  這是耶穌特別要跟那些對抗他
[00:20:29.480 --> 00:20:31.680]  敵對他的意識的人說的那番說話
[00:20:31.680 --> 00:20:32.760]  角度說的
[00:20:32.760 --> 00:20:33.880]  其實在天父眼中
[00:20:33.880 --> 00:20:35.640]  我們每一個都是他所報配
[00:20:35.640 --> 00:20:38.040]  我們不是第二級的
[00:20:38.040 --> 00:20:39.280]  請你鼓勵你旁邊那個
[00:20:39.280 --> 00:20:41.960]  你是第一級的
[00:20:41.960 --> 00:20:43.680]  你是頭等的
[00:20:43.680 --> 00:20:45.280]  不過我們的確是蒙恩的
[00:20:45.280 --> 00:20:46.520]  我們是極度蒙恩
[00:20:46.520 --> 00:20:47.800]  我們原本是不配的
[00:20:47.800 --> 00:20:50.120]  我們要有這個意識
[00:20:50.120 --> 00:20:51.280]  第二個
[00:20:51.280 --> 00:20:53.600]  在神國裏面的人有甚麼意識呢
[00:20:53.600 --> 00:20:56.440]  我們一方面要詮釋恩典
[00:20:56.440 --> 00:20:59.040]  第二方面我們要全力以赴
[00:20:59.040 --> 00:21:01.560]  我們的生命是全力以赴的
[00:21:01.560 --> 00:21:03.520]  很多人跟著耶穌
[00:21:03.520 --> 00:21:04.720]  他們說甚麼
[00:21:04.720 --> 00:21:08.800]  有極多的人與耶穌同行
[00:21:08.800 --> 00:21:10.480]  耶穌走著走著
[00:21:10.480 --> 00:21:11.360]  咦 這麼多人跟著我
[00:21:11.360 --> 00:21:12.080]  我回頭看看
[00:21:12.080 --> 00:21:13.880]  嘩 很多人跟著我
[00:21:13.880 --> 00:21:15.240]  然後耶穌就說
[00:21:15.240 --> 00:21:17.480]  祂轉過來對他們說
[00:21:17.480 --> 00:21:18.600]  人道我者來來
[00:21:18.600 --> 00:21:19.280]  做我門徒
[00:21:19.280 --> 00:21:20.200]  跟從我呢
[00:21:20.200 --> 00:21:22.520]  原來是有條件的
[00:21:22.520 --> 00:21:23.720]  不是條件
[00:21:23.720 --> 00:21:26.000]  你要考慮清楚
[00:21:26.000 --> 00:21:26.680]  就是怎樣呢
[00:21:26.680 --> 00:21:27.640]  你要愛我
[00:21:27.640 --> 00:21:31.960]  愛我不愛我勝過愛自己父母
[00:21:31.960 --> 00:21:34.080]  妻子父 兒女弟兄
[00:21:34.080 --> 00:21:35.600]  姐妹和自己的性命
[00:21:35.600 --> 00:21:37.280]  就不能作我的門徒
[00:21:37.280 --> 00:21:39.160]  其實都是在說神國裏面
[00:21:39.160 --> 00:21:40.600]  我相信是在說另一面
[00:21:40.600 --> 00:21:42.800]  我們需要留意的地方
[00:21:42.800 --> 00:21:43.840]  這麼多恩典
[00:21:43.840 --> 00:21:45.320]  這麼蒙連率
[00:21:45.320 --> 00:21:47.040]  是不是這麼好
[00:21:47.040 --> 00:21:48.160]  說得再多一步
[00:21:48.160 --> 00:21:49.000]  這麼正常
[00:21:49.000 --> 00:21:50.240]  為甚麼不去
[00:21:50.240 --> 00:21:51.080]  去吧
[00:21:51.080 --> 00:21:52.720]  但是耶穌說你想清楚
[00:21:52.720 --> 00:21:53.920]  跟從我
[00:21:53.920 --> 00:21:55.440]  要考慮這些
[00:21:55.440 --> 00:21:57.160]  就是你要愛我
[00:21:57.160 --> 00:21:58.760]  到了一個地步
[00:21:58.760 --> 00:22:00.880]  你要恨你的父母
[00:22:00.880 --> 00:22:02.920]  你要恨你的弟兄姐妹
[00:22:02.920 --> 00:22:04.040]  兄弟姐妹
[00:22:04.040 --> 00:22:05.360]  你要恨你的妻子
[00:22:05.360 --> 00:22:06.080]  恨你的兒女
[00:22:06.080 --> 00:22:06.960]  這樣說法
[00:22:06.960 --> 00:22:08.080]  恨你自己
[00:22:08.080 --> 00:22:10.320]  否則你就不能做我的門徒
[00:22:10.320 --> 00:22:11.920]  這句話大家留意一下
[00:22:11.920 --> 00:22:13.680]  你們知道括柱那裏
[00:22:13.680 --> 00:22:15.560]  即是那個甚麼
[00:22:15.560 --> 00:22:20.000]  愛我勝過愛原文作行
[00:22:20.000 --> 00:22:21.120]  這五個字
[00:22:21.120 --> 00:22:22.000]  其實是不要的
[00:22:22.000 --> 00:22:22.920]  原文是甚麼呢
[00:22:22.920 --> 00:22:27.200]  就是若不恨自己的父母妻子兒女
[00:22:27.200 --> 00:22:28.000]  就不能做我的門徒
[00:22:28.000 --> 00:22:28.920]  原文是這樣的
[00:22:28.920 --> 00:22:30.240]  不過俄文的翻譯
[00:22:30.240 --> 00:22:33.360]  就覺得這樣寫好像太過強烈
[00:22:33.360 --> 00:22:34.520]  不知為甚麼
[00:22:34.520 --> 00:22:36.520]  所以就改了這句話
[00:22:36.520 --> 00:22:38.160]  其實它是甚麼意思呢
[00:22:38.160 --> 00:22:40.680]  是一個修辭
[00:22:40.680 --> 00:22:42.240]  即是說
[00:22:42.240 --> 00:22:44.560]  對比我們愛耶穌
[00:22:44.560 --> 00:22:47.800]  我們要愛我們的家人
[00:22:47.800 --> 00:22:48.720]  其實是應該的
[00:22:48.720 --> 00:22:49.480]  孝敬父母
[00:22:49.480 --> 00:22:50.000]  愛兒女
[00:22:50.000 --> 00:22:50.480]  愛妻子
[00:22:50.480 --> 00:22:52.800]  是聖經的整體教導
[00:22:52.800 --> 00:22:53.480]  教導新約
[00:22:53.480 --> 00:22:54.760]  都是這樣教我們的
[00:22:54.760 --> 00:22:56.520]  不過如果要對比愛耶穌
[00:22:56.520 --> 00:22:57.680]  耶穌就這樣說
[00:22:57.680 --> 00:22:59.760]  要愛我多過我這些
[00:22:59.760 --> 00:23:00.880]  那個地步
[00:23:00.880 --> 00:23:02.080]  甚至那個東西
[00:23:02.080 --> 00:23:02.680]  看上去
[00:23:02.680 --> 00:23:04.320]  甚至好像恨一樣
[00:23:04.320 --> 00:23:05.480]  這個是修辭說法
[00:23:05.480 --> 00:23:07.920]  即是誇張性的說法
[00:23:07.920 --> 00:23:10.160]  或者我可以做一個比喻
[00:23:10.160 --> 00:23:14.080]  大家很多人都吃過自助餐
[00:23:14.080 --> 00:23:16.200]  最後吃甚麼
[00:23:16.200 --> 00:23:20.320]  最尾通常
[00:23:20.320 --> 00:23:21.720]  你會吃甚麼
[00:23:21.720 --> 00:23:23.320]  通常最多人吃甜品
[00:23:23.320 --> 00:23:24.440]  最後
[00:23:24.440 --> 00:23:25.720]  甜品很多很喜歡的
[00:23:25.720 --> 00:23:27.040]  就摳著
[00:23:27.040 --> 00:23:29.320]  看見很小的那些蛋糕
[00:23:29.320 --> 00:23:30.880]  那些芝士
[00:23:30.880 --> 00:23:33.040]  即是很多
[00:23:33.040 --> 00:23:34.160]  通常我都是
[00:23:34.160 --> 00:23:35.400]  我都喜歡吃甜品
[00:23:35.400 --> 00:23:38.280]  通常會怎樣呢
[00:23:38.280 --> 00:23:39.600]  就拿兩三件
[00:23:39.600 --> 00:23:40.560]  選一個回來
[00:23:40.560 --> 00:23:41.680]  適合自己的
[00:23:41.680 --> 00:23:43.600]  最後我都會喝一杯東西
[00:23:43.600 --> 00:23:46.520]  一杯咖啡一杯檸檬茶
[00:23:46.520 --> 00:23:48.520]  一杯咖啡
[00:23:48.520 --> 00:23:50.160]  加少許糖
[00:23:50.160 --> 00:23:52.000]  這兩樣東西放在一起
[00:23:52.000 --> 00:23:53.880]  最後
[00:23:53.880 --> 00:23:55.400]  那杯咖啡
[00:23:55.400 --> 00:23:56.680]  是甚麼味道
[00:23:56.680 --> 00:23:57.840]  其實有甜味
[00:23:57.840 --> 00:23:58.880]  因為我加了糖
[00:23:58.880 --> 00:24:00.320]  不過就很少
[00:24:00.320 --> 00:24:01.240]  它有咖啡味
[00:24:01.240 --> 00:24:02.560]  但它都有甜味
[00:24:02.560 --> 00:24:04.360]  這些甜品
[00:24:04.360 --> 00:24:05.560]  很甜的
[00:24:05.560 --> 00:24:07.000]  我最喜歡吃其中一個甜品
[00:24:07.000 --> 00:24:07.720]  很簡單
[00:24:07.720 --> 00:24:09.960]  就是豆腐花
[00:24:09.960 --> 00:24:11.040]  黃糖
[00:24:11.040 --> 00:24:13.880]  加些薑
[00:24:13.880 --> 00:24:16.240]  當我吃了這個甜品
[00:24:16.240 --> 00:24:17.560]  咬了口之後
[00:24:17.560 --> 00:24:18.880]  上杯咖啡
[00:24:18.880 --> 00:24:20.320]  甚麼味道
[00:24:20.320 --> 00:24:22.640]  杯咖啡就覺得苦苦的
[00:24:22.640 --> 00:24:23.680]  比較之下
[00:24:23.680 --> 00:24:24.720]  其實它是不是苦的
[00:24:24.720 --> 00:24:25.640]  不是
[00:24:25.640 --> 00:24:26.480]  它是甜的
[00:24:26.480 --> 00:24:28.760]  不過比較這些這麼甜的東西
[00:24:28.760 --> 00:24:31.040]  這東西就顯得是苦
[00:24:31.040 --> 00:24:33.000]  但其實它是甜的
[00:24:33.000 --> 00:24:34.480]  所以如果比較的話
[00:24:34.480 --> 00:24:35.760]  我們要愛耶穌
[00:24:35.760 --> 00:24:37.040]  我們的地步要怎樣
[00:24:37.040 --> 00:24:38.600]  顯得那些
[00:24:38.600 --> 00:24:40.160]  好像癢似的
[00:24:40.160 --> 00:24:42.240]  其實不是的
[00:24:42.240 --> 00:24:43.880]  我們可以這樣說
[00:24:43.880 --> 00:24:46.440]  為了要顯示我們跟從耶穌
[00:24:46.440 --> 00:24:49.200]  愛祂的緣故
[00:24:49.200 --> 00:24:50.280]  情感上面
[00:24:50.280 --> 00:24:52.000]  我們一定是愛家人的
[00:24:52.000 --> 00:24:53.280]  情感上面
[00:24:53.280 --> 00:24:56.080]  不過有時我們因為愛耶穌的緣故
[00:24:56.080 --> 00:24:56.960]  跟隨祂的緣故
[00:24:56.960 --> 00:24:58.680]  有時我們的行動
[00:24:58.680 --> 00:24:59.480]  我們的行為
[00:24:59.480 --> 00:25:00.720]  我們的選擇
[00:25:00.720 --> 00:25:02.080]  我們的決定
[00:25:02.080 --> 00:25:03.160]  有時候
[00:25:03.160 --> 00:25:05.520]  我們都會令到家裡身邊的人
[00:25:05.520 --> 00:25:08.080]  有少少不舒服
[00:25:08.080 --> 00:25:10.200]  甚至是不明白
[00:25:10.200 --> 00:25:11.200]  不理解
[00:25:11.200 --> 00:25:13.440]  如果他們未信主的話
[00:25:13.440 --> 00:25:14.320]  特別是這樣的
[00:25:14.320 --> 00:25:15.960]  我相信很多人都不明白
[00:25:15.960 --> 00:25:17.320]  你小時候回教會
[00:25:17.320 --> 00:25:18.320]  很堅持回
[00:25:18.320 --> 00:25:18.960]  很堅持回
[00:25:18.960 --> 00:25:19.800]  媽媽說不讓你回
[00:25:19.800 --> 00:25:20.880]  不讓你回
[00:25:20.880 --> 00:25:22.280]  我就是要回
[00:25:22.280 --> 00:25:23.520]  那你知道了
[00:25:23.520 --> 00:25:24.840]  當然我們全權清楚
[00:25:24.840 --> 00:25:26.720]  你回教會的目的是什麼
[00:25:26.720 --> 00:25:28.800]  但如果你真的為了愛耶穌的話
[00:25:28.800 --> 00:25:30.960]  可能你這個行動
[00:25:30.960 --> 00:25:34.120]  就會令到你的父母不舒服
[00:25:34.120 --> 00:25:35.440]  這個就是
[00:25:35.440 --> 00:25:36.720]  代價就在這裡
[00:25:36.720 --> 00:25:37.600]  對我們來說
[00:25:37.600 --> 00:25:39.160]  這個困難點就在這裡
[00:25:39.160 --> 00:25:41.600]  有時你為了要跟隨主
[00:25:41.600 --> 00:25:43.960]  可能你令到你身邊的某些人
[00:25:43.960 --> 00:25:45.120]  他某一方面
[00:25:45.120 --> 00:25:47.120]  他會受到虧損的
[00:25:47.120 --> 00:25:48.120]  或者他覺得
[00:25:48.120 --> 00:25:52.120]  覺得不是很理想
[00:25:52.120 --> 00:25:53.960]  那麼
[00:25:53.960 --> 00:25:55.600]  這個就是全力以赴
[00:25:55.600 --> 00:26:02.960]  耶穌說要計算代價
[00:26:02.960 --> 00:26:04.120]  我老婆不在
[00:26:04.120 --> 00:26:07.440]  不過不要緊
[00:26:07.440 --> 00:26:07.880]  她不在
[00:26:07.880 --> 00:26:11.080]  因為她有些秘密任務在做
[00:26:11.080 --> 00:26:12.960]  其實她很辛苦
[00:26:12.960 --> 00:26:14.680]  剛剛這幾個星期
[00:26:14.680 --> 00:26:16.440]  剛好星期三她學校畢業禮
[00:26:16.440 --> 00:26:19.280]  做到差不多癱瘓了
[00:26:19.280 --> 00:26:22.320]  昨天星期五放工之後
[00:26:22.320 --> 00:26:26.080]  她就被邀請去一個地方
[00:26:26.080 --> 00:26:28.600]  連續三天兩夜在那裡說話
[00:26:28.600 --> 00:26:30.120]  做很多培訓工作
[00:26:30.120 --> 00:26:32.520]  一直到今晚才回來
[00:26:32.520 --> 00:26:35.440]  其實當時她受邀請的時候
[00:26:35.440 --> 00:26:38.800]  她裡面都覺得
[00:26:38.800 --> 00:26:40.360]  最好就不要選這個時間
[00:26:40.360 --> 00:26:42.760]  是我最忙碌最辛苦的時間
[00:26:42.760 --> 00:26:43.680]  其實這個都不要緊
[00:26:43.680 --> 00:26:44.800]  辛苦都不要緊
[00:26:44.800 --> 00:26:45.720]  生命這回事
[00:26:45.720 --> 00:26:47.520]  你看看誰不辛苦
[00:26:47.520 --> 00:26:48.920]  但是要服侍
[00:26:48.920 --> 00:26:51.600]  還有其中一樣比較上是
[00:26:51.600 --> 00:26:52.640]  我們考慮得多一點的就是
[00:26:52.640 --> 00:26:54.080]  因為星期六星期日
[00:26:54.080 --> 00:26:55.440]  我又要在教會
[00:26:55.440 --> 00:26:56.480]  我又在這裡
[00:26:56.480 --> 00:26:57.320]  講道
[00:26:57.320 --> 00:26:59.360]  星期日我又在這裡
[00:26:59.360 --> 00:27:00.480]  兒子在家裡
[00:27:00.480 --> 00:27:02.280]  只有他一個
[00:27:02.280 --> 00:27:04.480]  這個就是我們不放心的地方
[00:27:04.480 --> 00:27:05.640]  只有他一個
[00:27:05.640 --> 00:27:06.960]  他快要考試了
[00:27:06.960 --> 00:27:07.800]  突然之間知道了
[00:27:07.800 --> 00:27:09.560]  大家應該很意識
[00:27:09.560 --> 00:27:10.360]  快要考試了
[00:27:10.360 --> 00:27:11.440]  突然間開小組
[00:27:11.440 --> 00:27:12.560]  他都帶子女來
[00:27:12.560 --> 00:27:13.480]  溫書
[00:27:13.480 --> 00:27:14.040]  我們開組
[00:27:14.040 --> 00:27:14.960]  你溫書
[00:27:14.960 --> 00:27:17.360]  我們都關心這些事的
[00:27:17.360 --> 00:27:18.920]  但是我們不在
[00:27:18.920 --> 00:27:20.080]  只有他一個在家裡
[00:27:20.080 --> 00:27:24.240]  他會搞什麼呢
[00:27:24.240 --> 00:27:25.120]  兒子溫書
[00:27:25.120 --> 00:27:26.360]  今早我出門可以跟他說
[00:27:26.360 --> 00:27:29.520]  今天沒有人管你了
[00:27:29.520 --> 00:27:30.840]  你在家裡幹什麼
[00:27:30.840 --> 00:27:32.400]  溫書
[00:27:32.400 --> 00:27:33.160]  對著電話
[00:27:33.160 --> 00:27:35.360]  溫書
[00:27:35.360 --> 00:27:36.760]  這樣而已
[00:27:36.760 --> 00:27:41.560]  我覺得有時候那個代價是什麼呢
[00:27:41.560 --> 00:27:43.320]  就是有時候你會
[00:27:43.320 --> 00:27:44.640]  有些事你不會不放心
[00:27:44.640 --> 00:27:46.000]  你會是
[00:27:46.000 --> 00:27:47.360]  唉 不如
[00:27:47.360 --> 00:27:49.040]  我們可能很多人會想
[00:27:49.040 --> 00:27:50.400]  不如我不回來了
[00:27:50.400 --> 00:27:51.680]  服著他
[00:27:51.680 --> 00:27:52.920]  逼他溫
[00:27:52.920 --> 00:27:54.560]  可能你會這樣選的
[00:27:54.560 --> 00:27:55.240]  但我不是說
[00:27:55.240 --> 00:27:56.240]  回就等於跟耶穌
[00:27:56.240 --> 00:27:57.200]  不回就不跟耶穌
[00:27:57.200 --> 00:27:58.240]  我不是說這件事
[00:27:58.240 --> 00:28:00.640]  而是說有時候你做一些抉擇
[00:28:00.640 --> 00:28:02.240]  你就會令到
[00:28:02.240 --> 00:28:03.280]  因為愛耶穌的緣故
[00:28:03.280 --> 00:28:05.800]  你會令到身邊的人
[00:28:05.800 --> 00:28:07.000]  不明白 不理解
[00:28:07.000 --> 00:28:09.320]  甚至可能他會受某些的損害
[00:28:09.320 --> 00:28:11.000]  在一般的眼中
[00:28:11.000 --> 00:28:13.880]  這個就是那個的代價
[00:28:13.880 --> 00:28:15.560]  耶穌說跟從我的人
[00:28:15.560 --> 00:28:16.920]  你要預計的
[00:28:16.920 --> 00:28:17.920]  你要預計的
[00:28:17.920 --> 00:28:20.200]  背起你的十字架跟從我
[00:28:20.200 --> 00:28:22.680]  十字架是死刑的刑具來的
[00:28:22.680 --> 00:28:23.680]  在當時來說
[00:28:23.680 --> 00:28:25.360]  很強烈的語氣來的
[00:28:25.360 --> 00:28:27.240]  所以撇下一切跟從他
[00:28:27.240 --> 00:28:28.160]  耶穌甚至說
[00:28:28.160 --> 00:28:29.560]  用了兩個比喻說
[00:28:29.560 --> 00:28:30.400]  蓋房子
[00:28:30.400 --> 00:28:31.680]  想蓋十層樓
[00:28:31.680 --> 00:28:32.840]  誰知道你的根基
[00:28:32.840 --> 00:28:34.160]  只能蓋一個地基
[00:28:34.160 --> 00:28:35.600]  你不算那些嗎
[00:28:35.600 --> 00:28:36.800]  蓋了半個小時
[00:28:36.800 --> 00:28:38.560]  不蓋就被人笑了
[00:28:38.560 --> 00:28:39.360]  你打仗
[00:28:39.360 --> 00:28:40.120]  你有一萬兵
[00:28:40.120 --> 00:28:41.520]  人家有兩萬兵來跟你打
[00:28:41.520 --> 00:28:43.200]  明知道兵器差不多
[00:28:43.200 --> 00:28:43.920]  武力差不多
[00:28:43.920 --> 00:28:45.400]  人數一人一半
[00:28:45.400 --> 00:28:46.280]  算那些數
[00:28:46.280 --> 00:28:47.080]  不要算了
[00:28:47.080 --> 00:28:48.520]  跟人講和好過
[00:28:48.520 --> 00:28:50.520]  就是說計算清楚
[00:28:50.520 --> 00:28:51.680]  跟從耶穌
[00:28:51.680 --> 00:28:54.440]  其實是需要全力以赴的
[00:28:54.440 --> 00:28:58.240]  全力以赴
[00:28:58.240 --> 00:29:00.600]  所以一個在神國裏面的人
[00:29:00.600 --> 00:29:01.800]  一方面會明白
[00:29:01.800 --> 00:29:03.320]  領會神的恩典
[00:29:03.320 --> 00:29:04.800]  是多麼的豪大
[00:29:04.800 --> 00:29:05.960]  多麼的不配
[00:29:05.960 --> 00:29:07.480]  但另外反過來
[00:29:07.480 --> 00:29:09.080]  我們要整個生命
[00:29:09.080 --> 00:29:10.640]  耶穌期待我們是
[00:29:10.640 --> 00:29:11.560]  跟從祂的人
[00:29:11.560 --> 00:29:12.680]  全力以赴
[00:29:12.680 --> 00:29:14.760]  背起我們生命裏面的
[00:29:14.760 --> 00:29:16.320]  需要的十字架
[00:29:16.320 --> 00:29:16.880]  跟從祂
[00:29:16.880 --> 00:29:17.560]  是不是
[00:29:17.560 --> 00:29:18.200]  我經常想一件事
[00:29:18.200 --> 00:29:19.880]  其實主會不會不理
[00:29:19.880 --> 00:29:21.800]  家裏現在十二點鐘
[00:29:21.800 --> 00:29:22.520]  差不多到了
[00:29:22.520 --> 00:29:23.480]  兒子在做什麼
[00:29:23.480 --> 00:29:24.320]  我剛才的見法
[00:29:24.320 --> 00:29:25.160]  都在想他
[00:29:25.160 --> 00:29:26.840]  他會不會
[00:29:26.840 --> 00:29:27.440]  他說
[00:29:27.440 --> 00:29:28.280]  我問他
[00:29:28.280 --> 00:29:29.040]  今早問他
[00:29:29.040 --> 00:29:30.480]  你找什麼科
[00:29:30.480 --> 00:29:31.080]  他說
[00:29:31.080 --> 00:29:32.600]  找些攝影機
[00:29:32.600 --> 00:29:34.040]  找些攝影機
[00:29:34.040 --> 00:29:35.240]  整個早上找一科
[00:29:35.240 --> 00:29:35.640]  找一科
[00:29:35.640 --> 00:29:36.240]  我們很悶的
[00:29:36.240 --> 00:29:37.960]  我們一定不會找下去的
[00:29:37.960 --> 00:29:41.440]  是說找攝影機那些
[00:29:41.440 --> 00:29:42.160]  攝影機還有
[00:29:42.160 --> 00:29:43.360]  攝影機差不多那些
[00:29:43.360 --> 00:29:44.360]  就是有物理學
[00:29:44.360 --> 00:29:45.480]  有大學
[00:29:45.480 --> 00:29:47.480]  他有很多科
[00:29:47.480 --> 00:29:49.320]  就是
[00:29:49.320 --> 00:29:50.400]  其實都是反映那種
[00:29:50.400 --> 00:29:52.280]  他不放心
[00:29:52.280 --> 00:29:54.200]  這個就是要學習
[00:29:54.200 --> 00:29:56.400]  學習
[00:29:56.400 --> 00:29:57.400]  主理不理的
[00:29:57.400 --> 00:29:58.800]  我相信主一定會理的
[00:29:58.800 --> 00:29:59.160]  是不是
[00:29:59.160 --> 00:30:00.360]  他一定會照顧的
[00:30:00.360 --> 00:30:01.760]  他一定會看的
[00:30:01.760 --> 00:30:02.160]  是不是
[00:30:02.160 --> 00:30:03.120]  就算他不找攝影機
[00:30:03.120 --> 00:30:03.920]  他找其他科
[00:30:03.920 --> 00:30:06.920]  主都會看著他的
[00:30:06.920 --> 00:30:08.280]  我預備的時候
[00:30:08.280 --> 00:30:09.160]  想到一個
[00:30:09.160 --> 00:30:12.120]  想起一個人
[00:30:12.120 --> 00:30:13.920]  想起一個看過他的見證
[00:30:13.920 --> 00:30:15.600]  覺得很激勵我的
[00:30:15.600 --> 00:30:18.680]  就是蔡元雲醫生
[00:30:18.680 --> 00:30:19.960]  很多人都認識他
[00:30:19.960 --> 00:30:22.840]  有沒有人不認識他
[00:30:22.840 --> 00:30:23.920]  沒有人不認識他
