
[00:00:00.000 --> 00:00:03.540]  各位弟兄姊妹,平安!我是劉少康牧師
[00:19:34.920 --> 00:19:36.920]  很感恩為你讚美神
[00:19:36.920 --> 00:19:38.920]  感謝神
[00:19:38.920 --> 00:19:40.920]  原來我們的神是一位又真又活的神
[00:19:40.920 --> 00:19:42.920]  他垂聽禱告
[00:19:42.920 --> 00:19:44.920]  他在我們中間走歧視
[00:19:44.920 --> 00:19:46.920]  他引導我們走前面的路
[00:19:46.920 --> 00:19:48.920]  雖然我和你
[00:19:48.920 --> 00:19:50.920]  大家前面的路
[00:19:50.920 --> 00:19:52.920]  都是未知如何
[00:19:52.920 --> 00:19:54.920]  未知數
[00:19:54.920 --> 00:19:56.920]  但是一切
[00:19:56.920 --> 00:19:58.920]  都掌管在
[00:19:58.920 --> 00:20:00.920]  我們神的手中
[00:20:00.920 --> 00:20:02.920]  祂知道 祂引導
[00:20:02.920 --> 00:20:04.920]  祂每天帶領我們
[00:20:04.920 --> 00:20:06.920]  所以各位弟兄姊妹
[00:20:06.920 --> 00:20:08.920]  讓我們跟從主
[00:20:08.920 --> 00:20:10.920]  永遠不改變
[00:20:10.920 --> 00:20:12.920]  跟隨主腳
[00:20:12.920 --> 00:20:14.920]  衷行
[00:20:14.920 --> 00:20:16.920]  這是最美的事
