
[00:00:00.000 --> 00:00:02.960]  各位蝸狐的弟兄姊妹 你們好
[00:21:38.740 --> 00:21:41.600]  聖殿有兩重的意義在裏面 第一
[00:21:41.600 --> 00:21:46.380]  是神臨在人間 是滿有榮光
[00:21:46.380 --> 00:21:50.900]  第二 聖殿是一個獻祭贖罪
[00:21:50.900 --> 00:21:56.000]  是表示藉著一個獻祭 藉著一個贖罪
[00:21:56.000 --> 00:21:59.940]  神就降臨在人間 顯出祂的榮耀
[00:21:59.940 --> 00:22:03.220]  聖殿只不過是一個預表 是一個象徵
[00:22:03.220 --> 00:22:07.260]  預表耶穌基督 耶穌基督就是道成肉身
[00:22:07.260 --> 00:22:10.940]  耶穌基督就是聖殿 被拆毀之後三天建造起來
[00:22:10.940 --> 00:22:13.360]  所以耶穌基督就是那個聖殿
[00:22:13.360 --> 00:22:15.000]  為什麼耶穌基督是我們的聖殿呢?
[00:22:15.000 --> 00:22:18.500]  第一是神臨在我們中間
[00:22:18.500 --> 00:22:21.800]  第二 耶穌基督來到這個中間的時候
[00:22:21.800 --> 00:22:24.700]  是為我們捨身流血救贖我們
[00:22:24.700 --> 00:22:29.500]  所以舊約的聖殿其實是預表到新約
[00:22:29.500 --> 00:22:33.680]  耶穌基督來到 因為耶穌基督來到的時候
[00:22:33.680 --> 00:22:38.940]  祂就是天國近鳥 成就了舊約裡面所說的寓言
[00:22:38.940 --> 00:22:44.520]  祂為我們捨身流血救贖 並且彰顯了神的榮耀
[00:22:44.520 --> 00:22:47.640]  就好像約翰福音所說 從來沒有見過神
[00:22:47.640 --> 00:22:51.700]  唯有藉著祂的兒子耶穌基督將祂顯明出來
[00:22:51.700 --> 00:22:54.780]  但是耶穌基督第一次來是為了拯救我們
[00:22:54.780 --> 00:22:57.320]  祂會再來的 再來的時候
[00:22:57.320 --> 00:23:00.840]  是將這個天地轉化為新天新地
[00:23:00.840 --> 00:23:07.200]  轉化了這個新天新地 神與人永遠同在
[00:23:07.200 --> 00:23:12.640]  但是我們現在是在五和第六階段的中間
[00:23:12.640 --> 00:23:16.800]  神學家叫這個 Already but not yet 的矛盾時代
[00:23:16.800 --> 00:23:19.700]  死亡仍然是最後一個敵人要攻破
[00:23:19.700 --> 00:23:21.860]  世界仍然是混亂黑暗
[00:23:21.860 --> 00:23:24.420]  套用舊約聖經的論述來說
[00:23:24.420 --> 00:23:28.140]  我們現在仍然在抗疫裡面是充滿了
[00:23:28.140 --> 00:23:31.100]  引誘、腐爛和危機
[00:23:31.100 --> 00:23:34.340]  我們仍然沒有去到舊約的應許地
[00:23:34.340 --> 00:23:36.140]  就如希伯來書第四章說
[00:23:36.140 --> 00:23:38.520]  「這樣看來必定有一個安息的安息
[00:23:38.520 --> 00:23:40.260]  為神的子民存留」
[00:23:40.260 --> 00:23:42.340]  這個就是 Not yet 這個方面
[00:23:42.340 --> 00:23:45.320]  但是神已經是完成了救贖計劃
[00:23:45.320 --> 00:23:47.780]  所以耶穌基督說「凡奴婦擔重擔」
[00:23:47.780 --> 00:23:50.260]  可以到我這裡來 我一定給他們得到安息
[00:23:50.260 --> 00:23:51.920]  這個就是 Already 方面
[00:23:51.920 --> 00:23:55.780]  在基督徒的人生觀裡面 一言蔽之在利若天
[00:23:55.780 --> 00:23:58.720]  是以末世的眼光來看萬事萬物
[00:23:58.720 --> 00:24:01.560]  神學家稱這個叫做 eschatological living
[00:24:01.560 --> 00:24:03.720]  末世的生存的模式
[00:24:03.720 --> 00:24:05.060]  在這個時代裡面
[00:24:05.060 --> 00:24:07.140]  我們不僅僅要將歡傳給萬人聽
[00:24:07.140 --> 00:24:09.020]  我們更加要造江造源
[00:24:09.020 --> 00:24:11.260]  耶穌在《登山報》第五章十三節
[00:24:11.260 --> 00:24:13.740]  就說了這句話 非常有意思的
[00:24:13.740 --> 00:24:16.680]  他說一方面這個世界就好像一塊肉那樣
[00:24:16.680 --> 00:24:20.000]  久而久之一定會崩潰 會潰爛的
[00:24:20.000 --> 00:24:21.960]  沒辦法吃的了
[00:24:21.960 --> 00:24:24.920]  但言卻是有防腐和調味的作用
[00:24:24.920 --> 00:24:28.840]  能夠多保存一點 並且有調味的作用
[00:24:28.840 --> 00:24:31.140]  這個是黑暗的世代裡面
[00:24:31.140 --> 00:24:34.660]  基督徒要發揮光的作用 照亮這個世界
[00:24:34.660 --> 00:24:37.760]  這個就是積極的人生觀 而不是躺平
[00:24:37.760 --> 00:24:41.160]  不只是期望將來上天堂
[00:24:41.160 --> 00:24:44.080]  所以我們看到一個很重要
[00:24:44.080 --> 00:24:47.160]  在登山部分的中心
[00:24:47.160 --> 00:24:50.920]  在耶穌基督教導叛徒祈禱的時候
[00:24:50.920 --> 00:24:54.840]  一開始就是說 願祢的國降臨
[00:24:54.840 --> 00:24:59.620]  而祢的子行在地上 如同行在天上
[00:24:59.620 --> 00:25:05.720]  天國的降臨 就是成就了舊約裡面
[00:25:05.720 --> 00:25:10.280]  神仍然降臨在人的當中 為人捨己
[00:25:10.280 --> 00:25:13.440]  這個聖殿的圖像
[00:25:13.440 --> 00:25:17.600]  在耶穌基督裡面完全顯露出來
[00:25:17.600 --> 00:25:20.420]  它不僅僅是這樣 它更加告訴你
[00:25:20.420 --> 00:25:22.520]  在這個ready but not yet的時代
[00:25:22.520 --> 00:25:26.320]  我們一方面是要將這個呼音傳開直到地極
[00:25:26.320 --> 00:25:29.060]  另一方面我們更加要在這個世界裡面
[00:25:29.060 --> 00:25:32.700]  做綱、做賢 這個好像是矛盾
[00:25:32.700 --> 00:25:35.800]  但這個是上帝給我們的積分
[00:25:35.800 --> 00:25:37.400]  所以我們可以說
[00:25:37.400 --> 00:25:40.040]  活在一個ready but not yet的時間
[00:25:40.040 --> 00:25:43.400]  一方面我們在耶穌基督裡面已經享受到安息
[00:25:43.400 --> 00:25:45.720]  但我們還要等候另一個安息
[00:25:45.720 --> 00:25:47.760]  我們現在仍在曠野裡面
[00:25:47.760 --> 00:25:51.340]  從以色列人在曠野經歷 我們留意三件事
[00:25:51.340 --> 00:25:54.200]  第一 所需資糧 今日賜我
[00:25:54.200 --> 00:25:58.120]  以色列人在曠野裡面每天都供應他們的馬拿
[00:25:58.120 --> 00:26:00.580]  所需資糧 每天賜給他們
[00:26:00.580 --> 00:26:05.200]  同樣我們都是用信心去仰望神每天的供應
[00:26:05.200 --> 00:26:08.320]  正如耶穌基督在馬來文第六章31至34節說
[00:26:08.320 --> 00:26:13.480]  所以不要憂慮 說吃什麼 喝什麼 穿什麼
[00:26:13.480 --> 00:26:16.260]  這些都是外邦人所求的
[00:26:16.260 --> 00:26:21.240]  你們需要的一切東西 你們的天父是知道的
[00:26:21.240 --> 00:26:23.920]  你們要先求祂的國和祂的兒
[00:26:23.920 --> 00:26:26.080]  這些東西都要交給你們
[00:26:26.080 --> 00:26:27.900]  所以不要為明天憂慮
[00:26:27.900 --> 00:26:30.220]  因為明天自有明天的憂慮
[00:26:30.220 --> 00:26:32.500]  一天的難處一天當就夠了
[00:26:32.500 --> 00:26:37.100]  我們在曠野裡面 明天怎麼樣我們不知道
[00:26:37.100 --> 00:26:42.460]  沒有人知道 但我們知道誰帶領著我們走向明天
[00:26:42.460 --> 00:26:45.020]  我們就是用信心去求神
[00:26:45.020 --> 00:26:50.220]  所需資糧 今日賜我 是一個信心的問題
[00:26:50.220 --> 00:26:54.660]  沒錯 在人心裡面有很多東西我們不知道
[00:26:54.660 --> 00:26:56.320]  就好像雅各說
[00:26:56.320 --> 00:26:59.260]  我們預備今天明天到哪裡買賣
[00:26:59.260 --> 00:27:02.940]  其實明天如何 你們還不知道
[00:27:02.940 --> 00:27:07.240]  唯有主說 我願意你做這件事 你就做到
[00:27:07.240 --> 00:27:11.740]  今天我們是憑信心去做
[00:27:11.740 --> 00:27:16.340]  俄羅斯說 Reward by faith not by sight
[00:27:16.340 --> 00:27:18.340]  今天如果我們沒有了這個信心
[00:27:18.340 --> 00:27:20.700]  相信神每天供應的時候
[00:27:20.700 --> 00:27:24.500]  結果就是滿身都是焦慮
[00:27:24.500 --> 00:27:27.460]  擔心這件事 擔心那件事
[00:27:27.460 --> 00:27:33.160]  今天我們在香港是不是很擔心?很多焦慮
[00:27:33.160 --> 00:27:37.700]  焦慮到明天是怎麼樣?焦慮到我們夠不夠吃呢?
[00:27:37.700 --> 00:27:41.620]  焦慮到我們的經濟呢?焦慮到我們各方面
[00:27:41.620 --> 00:27:44.160]  在這個時候你看一下天
[00:27:44.160 --> 00:27:46.520]  看看聖經裡面怎麼說
[00:27:46.520 --> 00:27:51.140]  我們就會知道每一天上帝會賜給我們
[00:27:51.140 --> 00:27:53.280]  我們存著感恩的心
[00:27:53.280 --> 00:27:58.720]  聖經說這個是份 上帝給每一個人都有個份
[00:27:58.720 --> 00:28:03.360]  不是應份 是恩典來的 不是過份
[00:28:03.360 --> 00:28:07.820]  是上帝給我們不同的份是足夠我們用的
[00:28:07.820 --> 00:28:10.580]  在《主禱文》還有第二樣
[00:28:10.580 --> 00:28:14.240]  我免人負 求免我負
[00:28:14.240 --> 00:28:16.240]  負什麼意思?就是罪
[00:28:16.240 --> 00:28:18.440]  以色列抗日裡面第二件重要的事
[00:28:18.440 --> 00:28:21.240]  就是摩西上西乃山領取律法
[00:28:21.240 --> 00:28:23.700]  律法的作用是叫我們知罪
[00:28:23.700 --> 00:28:26.800]  就好像保羅在《羅馬書》第七章第七節說
[00:28:26.800 --> 00:28:29.500]  非因律法我就不知道何為罪
[00:28:29.500 --> 00:28:33.560]  不僅僅是這樣 它更是頒布憲制的律法
[00:28:33.560 --> 00:28:36.400]  藉羔羊的血叫我們罪得以赦免
[00:28:36.400 --> 00:28:38.680]  我們知道耶穌基督就是那位羔羊
[00:28:38.680 --> 00:28:41.680]  除去世人的罪 叫我們蒙著基督的寬恕
[00:28:41.680 --> 00:28:44.780]  我們應當去寬恕得罪我們的人
[00:28:44.780 --> 00:28:49.160]  這個就是抗野之際要實踐的真理
[00:28:49.160 --> 00:28:51.520]  我們都是罪人
[00:28:51.520 --> 00:28:55.100]  我們就求神 叫我們在抗日裡面
[00:28:55.100 --> 00:29:00.480]  能夠明白上帝在西乃山所說下來的話語
[00:29:00.480 --> 00:29:03.800]  好像一面鏡子看出我們自己的醜惡
[00:29:03.800 --> 00:29:05.800]  看出我們自己的罪
[00:29:05.800 --> 00:29:07.800]  我們更加可以看到
[00:29:07.800 --> 00:29:11.720]  在舊約裡面還有憲制的律法
[00:29:11.720 --> 00:29:15.580]  然後耶穌就是一個被獻上的羔羊
[00:29:15.580 --> 00:29:21.000]  除去世人的罪 這個就是福音的忠心
[00:29:21.000 --> 00:29:25.560]  第三 很重要的 就是「秘密我是 請我出漢」
[00:29:25.560 --> 00:29:28.700]  以色列在抗日裡面第三件事就是試探
[00:29:28.700 --> 00:29:32.640]  出埃及的第17章 我們看到很清楚的故事
[00:29:32.640 --> 00:29:35.620]  我們出埃及的時候 來到菲爾丁的地方
[00:29:35.620 --> 00:29:39.080]  百姓因為沒有水喝 就和波西爭鬧
[00:29:39.080 --> 00:29:42.720]  發怨言說 你為什麼將我們從埃及領出來
[00:29:42.720 --> 00:29:47.120]  叫我們在這裡渴死 叫我們的子女渴死
[00:29:47.120 --> 00:29:50.240]  叫我們的沖室渴死 他們幾乎要動粗
[00:29:50.240 --> 00:29:52.240]  企圖用石頭打死摩西
[00:29:52.240 --> 00:29:55.400]  神就吩咐摩西用仗擊打盤石
[00:29:55.400 --> 00:29:57.400]  水就從盤石流出來
[00:29:57.400 --> 00:30:00.580]  於是他就叫這個地方叫馬薩
[00:30:00.580 --> 00:30:03.320]  馬薩的意思就是試探神
[00:30:03.320 --> 00:30:07.280]  另一個名字就叫米利巴 意思就是爭鬧
[00:30:07.280 --> 00:30:09.280]  因為有另外一件相似的事件
[00:30:09.280 --> 00:30:11.660]  在文數記20章1至13節
[00:30:11.660 --> 00:30:14.340]  當以色列人在最後的一趟旅程裏面
[00:30:14.340 --> 00:30:19.320]  經過這個迦底斯 因為缺水又向摩西爭鬧
[00:30:19.320 --> 00:30:22.700]  摩西就擊打盤石 有水流出
[00:30:22.700 --> 00:30:26.000]  這個水就叫做米利巴水
[00:30:26.000 --> 00:30:28.860]  第一件事是發生在出埃及的早期
[00:30:28.860 --> 00:30:31.780]  第二件事是發生在出埃及的後期
[00:30:31.780 --> 00:30:34.280]  這個是總括了以色列人的問題
[00:30:34.280 --> 00:30:36.280]  他的問題是什麼呢
[00:30:36.280 --> 00:30:43.280]  不純 由始至終他們都是死性不改
[00:30:43.280 --> 00:30:48.920]  《主禱文》提到這個試探基本上是叫我們小心一點
[00:30:48.920 --> 00:30:51.720]  不要像以色列那樣離開神
[00:30:51.720 --> 00:30:54.780]  所以耶穌說救我們脫離那惡者
[00:30:54.780 --> 00:30:58.260]  撒旦引誘亞當夏娃挑戰上帝的主權
[00:30:58.260 --> 00:31:03.460]  叫我們走回人的世界裏面 以為自己就是主宰
[00:31:03.460 --> 00:31:08.080]  祂說你們便知道神 撒旦怎麼說
[00:31:08.080 --> 00:31:12.160]  你吃了這個禁果 你就知道好像神一樣知道是惡
[00:31:12.160 --> 00:31:15.000]  在曠野裏面 撒旦引誘以色列人
[00:31:15.000 --> 00:31:18.220]  不聽從摩西 不怨言 罵怨神
[00:31:18.220 --> 00:31:21.140]  同樣今天撒旦也是這樣
[00:31:21.140 --> 00:31:23.320]  所以耶穌教導我們祈禱
[00:31:23.320 --> 00:31:26.240]  不要落在撒旦的陷阱裏面
[00:31:26.240 --> 00:31:29.360]  秘密我是 請我出惡
[00:31:29.360 --> 00:31:32.480]  在這個ready but not yet 的時代
[00:31:32.480 --> 00:31:34.740]  我們仍在曠野裏面
[00:31:34.740 --> 00:31:39.700]  充滿了引誘、腐爛和危機
[00:31:39.700 --> 00:31:41.820]  這個是not yet方面
[00:31:41.820 --> 00:31:44.960]  但是耶穌基督已經完成了救贖之功
[00:31:44.960 --> 00:31:47.920]  祂說凡奴婦擔重擔的人可以到這裏來
[00:31:47.920 --> 00:31:50.960]  我一定讓你得到安息 這是already
[00:31:50.960 --> 00:31:54.320]  基督徒的人生觀一言畢之 在地若天
[00:31:54.320 --> 00:31:57.400]  以末世的眼光來看萬事萬物
[00:31:57.400 --> 00:32:00.280]  撒洛加稱為這個eschatological living
[00:32:00.280 --> 00:32:03.440]  所謂的末世眼光並不是像那些昔日的外昔人
[00:32:03.440 --> 00:32:06.040]  躲在曠野裏面與世隔絕
[00:32:06.040 --> 00:32:08.120]  等候末日的來臨飛揚
[00:32:08.120 --> 00:32:10.620]  而是積極的作綱作嚴
[00:32:10.620 --> 00:32:13.320]  耶穌叫我們做一個peace maker
[00:32:13.320 --> 00:32:18.220]  嬌臣和好 嬌人和好 心裏面得平安
[00:32:18.220 --> 00:32:21.880]  最後我想到蘇東坡的一首詩
[00:32:21.880 --> 00:32:27.460]  「何盡以無情與蓋 谷殘猶有傲相知
[00:32:27.460 --> 00:32:32.460]  一年好景均須記 聚事慘旺不錄時」
[00:32:32.460 --> 00:32:35.960]  莫非經歷過五十多年的歲月
[00:32:35.960 --> 00:32:38.760]  不算是年青力壯
[00:32:38.760 --> 00:32:42.560]  但其實想清楚也是黃金歲月
[00:32:42.560 --> 00:32:46.500]  雖然是谷殘 雖然是何盡
[00:32:46.500 --> 00:32:50.960]  但是谷殘猶有傲相知
[00:32:50.960 --> 00:32:53.960]  這正是一個好景
[00:32:53.960 --> 00:32:57.080]  一年好景必須記
[00:32:57.080 --> 00:32:59.760]  「聚事慘旺不錄時」
[00:32:59.760 --> 00:33:02.120]  神擺我們在這個時間
[00:33:02.120 --> 00:33:05.660]  在這個地方是有意思的
[00:33:05.660 --> 00:33:07.260]  我們會不會說
[00:33:07.260 --> 00:33:13.320]  願祢的致意成就在地上如同在天上呢?
[00:33:13.320 --> 00:33:15.120]  加油!
[00:33:15.120 --> 00:33:19.140]  好 我們同心一同的禱告
[00:33:19.140 --> 00:33:20.460]  天父我們多謝祢
[00:33:20.460 --> 00:33:24.160]  給祢寶貴的話語作為我們生命的指引
[00:33:24.160 --> 00:33:28.960]  祢叫我們看到這是一個什麼樣的時代
[00:33:28.960 --> 00:33:31.860]  我們更加要將福音傳開
[00:33:31.860 --> 00:33:33.720]  祢保守幫助我們
[00:33:33.720 --> 00:33:39.620]  又幫助我們在這個已經不再存在的時代裏面
[00:33:39.620 --> 00:33:42.060]  經歷到祢自己的恩典
[00:33:42.060 --> 00:33:48.560]  祢叫我們用信心踏上人生的旅途
[00:33:48.560 --> 00:33:51.260]  我們這樣祈禱奉耶穌基督名求
[00:33:51.260 --> 00:33:52.260]  阿姆
