
[00:00:00.000 --> 00:00:03.020]  相信今年都是一個很特別的一年
[00:16:24.000 --> 00:16:25.600]  那些禱告、獻情
[00:16:25.600 --> 00:16:28.100]  成為祭去蒙神、去閱立
[00:16:28.100 --> 00:16:31.300]  接著
[00:16:31.300 --> 00:16:34.500]  四活脈和二十四位長老帶領敬拜
[00:16:34.500 --> 00:16:36.800]  一起唱新歌
[00:16:36.800 --> 00:16:38.700]  你配拿書卷
[00:16:38.700 --> 00:16:40.000]  揭開第七印
[00:16:40.000 --> 00:16:41.200]  配揭開七印
[00:16:41.200 --> 00:16:42.600]  因為你曾經被殺
[00:16:42.600 --> 00:16:43.600]  用自己的血
[00:16:43.600 --> 00:16:46.500]  從各族、各民、各方、各國買到人來
[00:16:46.500 --> 00:16:47.600]  叫他們歸於神
[00:16:47.900 --> 00:16:49.300]  叫他們成為各民
[00:16:49.300 --> 00:16:50.600]  作祭司歸於神
[00:16:50.600 --> 00:16:52.200]  在地上執掌皇權
[00:16:52.200 --> 00:16:55.500]  四活脈和二十四位長老
[00:16:55.500 --> 00:16:57.200]  他們講到這位羔羊
[00:16:57.200 --> 00:16:58.100]  陳彼撒的羔羊
[00:16:58.100 --> 00:16:59.400]  去配揭開第七印
[00:16:59.400 --> 00:17:01.200]  各國、各族、各民、各方的人
[00:17:01.200 --> 00:17:02.200]  都要在他們面前
[00:17:02.200 --> 00:17:03.700]  一起來成為
[00:17:03.700 --> 00:17:05.000]  祭司的國度
[00:17:05.000 --> 00:17:06.000]  成為祭司的群體
[00:17:06.000 --> 00:17:07.000]  成為神的國民
[00:17:07.000 --> 00:17:09.900]  講到成為聖祭的國度
[00:17:09.900 --> 00:17:11.400]  成為神的子民
[00:17:11.400 --> 00:17:12.700]  成為聖祭的群體
[00:17:12.700 --> 00:17:14.300]  如果大家記得的話
[00:17:14.300 --> 00:17:16.000]  在《猜及記第十九章》
[00:17:16.000 --> 00:17:17.700]  四至六節已經有提及
[00:17:18.100 --> 00:17:19.200]  當時講到
[00:17:19.200 --> 00:17:22.400]  神與摩西立下的摩西之約
[00:17:22.400 --> 00:17:24.200]  《猜及記第十九章》四至六節
[00:17:24.200 --> 00:17:25.800]  成為君尊的祭司
[00:17:25.800 --> 00:17:26.500]  聖祭的國度
[00:17:26.500 --> 00:17:27.400]  屬神的子民
[00:17:27.400 --> 00:17:29.000]  這裡講到神的群體
[00:17:29.000 --> 00:17:30.000]  這樣被揀選
[00:17:30.000 --> 00:17:31.800]  這裡再一次講到
[00:17:31.800 --> 00:17:33.500]  各國、各族、各民、各方
[00:17:33.500 --> 00:17:37.000]  萬民都要留歸神自己
[00:17:37.000 --> 00:17:38.600]  萬民都要屬於神自己
[00:17:38.600 --> 00:17:39.700]  一起獻上
[00:17:39.700 --> 00:17:40.800]  一起敬拜
[00:17:45.300 --> 00:17:48.900]  「我又看見且聽見寶座和活物並長老的周圍」
[00:17:48.900 --> 00:17:50.200]  有很多天使的聲音
[00:17:50.200 --> 00:17:51.700]  他們的數目有千千萬萬
[00:17:51.700 --> 00:17:55.500]  帶敬拜的有四位活物
[00:17:55.500 --> 00:17:56.600]  二十四位長老
[00:17:56.600 --> 00:17:57.600]  然後這裡就講到
[00:17:57.600 --> 00:17:59.400]  加入千千萬萬的天使
[00:17:59.400 --> 00:18:00.700]  一起去敬拜
[00:18:00.700 --> 00:18:02.100]  所以我說
[00:18:02.100 --> 00:18:03.400]  你見由寶座上
[00:18:03.400 --> 00:18:05.500]  坐在寶座上的那位君王
[00:18:05.500 --> 00:18:06.900]  天父自己
[00:18:06.900 --> 00:18:09.800]  然後見到羔羊在裡面的參與
[00:18:09.800 --> 00:18:11.200]  見到聖靈的同在
[00:18:11.200 --> 00:18:12.800]  然後見到二十四位長老
[00:18:12.800 --> 00:18:14.700]  和四活物一起帶領敬拜
[00:18:15.400 --> 00:18:19.400]  然後加入整個的天使群體
[00:18:19.400 --> 00:18:20.100]  天君
[00:18:20.100 --> 00:18:21.500]  千千萬萬的天使
[00:18:21.500 --> 00:18:22.800]  他們的數目千千萬萬
[00:18:22.800 --> 00:18:23.600]  一起敬拜
[00:18:23.600 --> 00:18:24.800]  他們大聲說
[00:18:24.800 --> 00:18:30.200]  「曾被曬的羔羊是配得權柄、豐富智慧、能力、尊貴榮耀、重讚」
[00:18:30.200 --> 00:18:32.400]  很多時候我們講到
[00:18:32.400 --> 00:18:36.400]  權柄、豐富智慧、能力、尊貴榮耀、重讚
[00:18:36.400 --> 00:18:38.000]  大家數一數的時候
[00:18:38.000 --> 00:18:40.500]  是一個七重的讚美
[00:18:40.500 --> 00:18:42.700]  大家看到啟示錄的時候
[00:18:42.700 --> 00:18:43.600]  其實有很多「七」
[00:18:43.600 --> 00:18:45.400]  剛才說的七眼、七靈
[00:18:45.400 --> 00:18:48.200]  剛才說的第七印
[00:18:48.200 --> 00:18:50.800]  剛才說的第七重的讚美
[00:18:50.800 --> 00:18:52.500]  啟示錄說到「七」的時候
[00:18:52.500 --> 00:18:54.900]  很多時候說到神的完完全全
[00:18:54.900 --> 00:18:56.400]  所以這裡說到
[00:18:56.400 --> 00:18:59.900]  連千千萬萬的天使一起去讚美神
[00:18:59.900 --> 00:19:04.800]  說祂配得權柄、豐富智慧、能力、尊貴榮耀、重讚
[00:19:04.800 --> 00:19:07.800]  將一切豐富去獻給神
[00:19:10.400 --> 00:19:14.300]  我又聽見「在天上、地上、地底下、滄海裡
[00:19:14.300 --> 00:19:17.000]  和天地間一切所有被造之物都說
[00:19:17.000 --> 00:19:22.200]  但願重讚、尊貴榮耀、權勢都歸給助、補助
[00:19:22.200 --> 00:19:24.500]  和羔羊
[00:19:24.500 --> 00:19:26.600]  直到永永遠遠」
[00:19:26.600 --> 00:19:29.400]  大家看到這個描述
[00:19:29.400 --> 00:19:30.300]  由「四活物」
[00:19:30.300 --> 00:19:32.100]  去到「二十四位長老」
[00:19:32.100 --> 00:19:33.700]  「千千萬萬的天使」
[00:19:33.700 --> 00:19:35.200]  接著這裡就說到
[00:19:35.200 --> 00:19:38.500]  「天地間、天上、地下、地底下、滄海裡
[00:19:38.500 --> 00:19:40.500]  所有一切被造之物
[00:19:40.500 --> 00:19:42.400]  一切的獻情
[00:19:42.400 --> 00:19:44.000]  一切的敬拜」
[00:19:44.000 --> 00:19:48.000]  其實光日子裡面
[00:19:48.000 --> 00:19:49.700]  猶太人來說
[00:19:49.700 --> 00:19:50.800]  他們敬拜
[00:19:50.800 --> 00:19:53.200]  他們是守安息日
[00:19:53.200 --> 00:19:56.400]  直到七日頭一日
[00:19:56.400 --> 00:20:00.200]  當主耶穌在墳墓裡復活的時候
[00:20:00.200 --> 00:20:02.100]  那些婦女去找耶穌
[00:20:02.100 --> 00:20:04.200]  接著那些婦女跑去
[00:20:04.200 --> 00:20:06.000]  跟門徒說「耶穌復活了」
[00:20:06.000 --> 00:20:08.200]  他們的敬拜開始
[00:20:09.000 --> 00:20:12.600]  就是由安息日轉為主日去敬拜
[00:20:12.600 --> 00:20:15.600]  所以當我們每逢主日走在一起
[00:20:15.600 --> 00:20:16.900]  敬拜的時候
[00:20:16.900 --> 00:20:19.100]  其實我們是慶祝、高舉
[00:20:19.100 --> 00:20:20.300]  耶穌基督的復活
[00:20:20.300 --> 00:20:22.000]  祂是曾被殺的羔羊
[00:20:22.000 --> 00:20:22.800]  因為祂的德性
[00:20:22.800 --> 00:20:24.400]  我們能夠依靠祂的跨性
[00:20:24.400 --> 00:20:27.400]  所以墳墓空了
[00:20:27.400 --> 00:20:29.900]  一會兒差遣禮我也會說
[00:20:29.900 --> 00:20:31.300]  從石門到石門
[00:20:31.300 --> 00:20:36.500]  其實由當時的洞穴
[00:20:36.700 --> 00:20:39.000]  是用石頭封住洞穴
[00:20:39.000 --> 00:20:40.600]  石頭捆開
[00:20:40.600 --> 00:20:42.500]  見證著耶穌的復活
[00:20:42.500 --> 00:20:45.100]  那些門徒走出去
[00:20:45.100 --> 00:20:47.500]  開始講述耶穌基督的救恩
[00:20:47.500 --> 00:20:49.300]  是從復活德性開始
[00:20:49.300 --> 00:20:52.100]  從捆開石門
[00:20:52.100 --> 00:20:53.700]  去到我們今天
[00:20:53.700 --> 00:20:55.900]  一層石門的服侍
[00:20:55.900 --> 00:20:57.300]  從石門到石門
[00:20:57.300 --> 00:21:00.000]  第四、第五章我們看見
[00:21:00.000 --> 00:21:01.400]  一起的敬拜就是
[00:21:01.400 --> 00:21:04.000]  去見證這位創造主
[00:21:04.800 --> 00:21:06.700]  見證這位復活主
[00:21:06.700 --> 00:21:08.300]  這位德性主
[00:21:08.300 --> 00:21:11.500]  我有一次的經歷
[00:21:11.500 --> 00:21:13.300]  當年前
[00:21:13.300 --> 00:21:16.900]  我去到以色列聖地裡面
[00:21:16.900 --> 00:21:18.900]  去到耶路撒冷的地方
[00:21:18.900 --> 00:21:22.600]  當時去參觀足留地
[00:21:22.600 --> 00:21:24.300]  骷髏骨頭的地方
[00:21:24.300 --> 00:21:28.400]  去看見附近有一個洞穴
[00:21:28.400 --> 00:21:32.600]  謠傳說那個是風泉
[00:21:32.600 --> 00:21:35.100]  那個墳墓其實類似
[00:21:35.100 --> 00:21:36.700]  當時耶穌基督復活的時候
[00:21:36.700 --> 00:21:39.000]  相類近的墓穴
[00:21:39.000 --> 00:21:41.600]  那個墓穴是否真實
[00:21:41.600 --> 00:21:43.000]  耶穌基督復活的地方
[00:21:43.000 --> 00:21:43.900]  我們沒有人知道
[00:21:43.900 --> 00:21:46.000]  不過類近的墓穴
[00:21:46.000 --> 00:21:47.500]  當地有很多
[00:21:47.500 --> 00:21:51.500]  我記得當時去到參觀那個墓穴的時候
[00:21:51.500 --> 00:21:53.300]  我心裡面很感動
[00:21:53.300 --> 00:21:54.800]  心靈裡面很震撼
[00:21:54.800 --> 00:21:57.400]  因為裡面見到
[00:21:57.400 --> 00:21:59.500]  從世界各地裡面不同的人
[00:21:59.500 --> 00:22:01.700]  無論年紀大大小小
[00:22:01.700 --> 00:22:03.200]  男的也有,女的也有
[00:22:03.200 --> 00:22:04.700]  不同膚色的人
[00:22:04.700 --> 00:22:05.800]  不同種族的人
[00:22:05.800 --> 00:22:07.800]  不同的人一起去到這個
[00:22:07.800 --> 00:22:09.400]  洞穴裡面
[00:22:09.400 --> 00:22:11.600]  大家一起去想起
[00:22:11.600 --> 00:22:13.000]  耶穌基督的復活
[00:22:13.000 --> 00:22:16.600]  當日去參觀的時候
[00:22:16.600 --> 00:22:19.200]  雖然我們來自世界各地
[00:22:19.200 --> 00:22:19.900]  不同地方
[00:22:19.900 --> 00:22:20.900]  有不同的年紀
[00:22:20.900 --> 00:22:21.600]  不同背景
[00:22:21.600 --> 00:22:22.200]  不同膚色
[00:22:22.200 --> 00:22:23.300]  有很多不同的人
[00:22:23.300 --> 00:22:26.700]  自從巴別塔之後
[00:22:26.700 --> 00:22:28.300]  大家就分散語言
[00:22:28.300 --> 00:22:31.800]  不懂得在裡面有任何語言的溝通
[00:22:31.800 --> 00:22:34.100]  不過很奇妙的地方就是
[00:22:34.100 --> 00:22:36.300]  雖然大家來自世界各地不同的地方
[00:22:36.300 --> 00:22:40.900]  但仍然我們可以一起唱詩歌
[00:22:40.900 --> 00:22:45.100]  我記得進到墓穴裡面的時候
[00:22:45.100 --> 00:22:47.800]  突然間有人唱起詩歌
[00:22:47.800 --> 00:22:49.900]  我們很熟悉的詩歌
[00:22:49.900 --> 00:22:51.400]  Because He Lives
[00:22:51.400 --> 00:22:54.800]  因他活著
[00:22:54.800 --> 00:22:56.000]  我能面對明天
[00:22:56.000 --> 00:22:56.800]  因他活著
[00:22:57.100 --> 00:22:58.300]  我們能夠有盼望
[00:22:58.300 --> 00:22:59.300]  因他活著
[00:22:59.300 --> 00:23:01.100]  我們有盼望
[00:23:01.100 --> 00:23:02.900]  世界各地裡面的人
[00:23:02.900 --> 00:23:04.400]  可能這首歌大家都很熟悉
[00:23:04.400 --> 00:23:06.000]  來自不同世界各地裡面
[00:23:06.000 --> 00:23:07.000]  有些人唱英文
[00:23:07.000 --> 00:23:08.000]  有些人唱中文
[00:23:08.000 --> 00:23:09.600]  有些人我聽不懂那些話
[00:23:09.600 --> 00:23:10.700]  可能是西班牙話
[00:23:10.700 --> 00:23:14.500]  或者是另外一些語言
[00:23:14.500 --> 00:23:16.100]  不同的人
[00:23:16.100 --> 00:23:17.300]  大家在裡面
[00:23:17.300 --> 00:23:19.000]  都重唱這首詩歌
[00:23:19.000 --> 00:23:21.500]  在一個空的墳墓裡面唱
[00:23:21.500 --> 00:23:23.000]  Because He Lives
[00:23:23.000 --> 00:23:24.400]  因他活著
[00:23:25.000 --> 00:23:27.300]  張華森裡面很震動很震撼的就是
[00:23:27.300 --> 00:23:28.100]  因他活著
[00:23:28.100 --> 00:23:29.600]  以致我們能夠一起敬拜
[00:23:29.600 --> 00:23:30.300]  因他活著
[00:23:30.300 --> 00:23:31.300]  我們一起獻情
[00:23:31.300 --> 00:23:32.400]  因他活著
[00:23:32.400 --> 00:23:34.300]  我們知道他就是那位的真神
[00:23:34.300 --> 00:23:36.500]  所以讓每一位
[00:23:36.500 --> 00:23:38.300]  各族各民各方各國
[00:23:38.300 --> 00:23:40.100]  所有人一起來到他面前
[00:23:40.100 --> 00:23:41.100]  去敬拜
[00:23:41.100 --> 00:23:43.600]  這個是主耶穌基督佩德
[00:23:43.600 --> 00:23:47.600]  當四活脈
[00:23:47.600 --> 00:23:48.800]  去見證著的時候
[00:23:48.800 --> 00:23:50.100]  四活脈一起去敬拜
[00:23:50.100 --> 00:23:52.100]  四活脈就阿門阿門阿門
[00:23:52.100 --> 00:23:54.100]  眾長老都俯伏敬拜
[00:23:56.000 --> 00:23:57.800]  他們見到千千萬萬的天使
[00:23:57.800 --> 00:23:58.700]  一切被造物
[00:23:58.700 --> 00:23:59.900]  都去敬拜的時候
[00:23:59.900 --> 00:24:00.700]  他就阿門阿門
[00:24:00.700 --> 00:24:02.400]  心悅誠服地敬拜
[00:24:02.400 --> 00:24:03.800]  真真實實地敬拜
[00:24:03.800 --> 00:24:05.900]  眾長老都俯伏地敬拜
[00:24:05.900 --> 00:24:07.800]  一切受造之物
[00:24:07.800 --> 00:24:08.400]  天地間
[00:24:08.400 --> 00:24:09.200]  天上地下
[00:24:09.200 --> 00:24:10.900]  所有的受造之物
[00:24:10.900 --> 00:24:12.100]  一起去敬拜
[00:24:12.100 --> 00:24:16.000]  但願我們一起去學習
[00:24:16.000 --> 00:24:18.200]  聖經裡面說
[00:24:18.200 --> 00:24:20.000]  其實當我們學識
[00:24:20.000 --> 00:24:21.500]  或者學習
[00:24:21.500 --> 00:24:22.800]  去敬拜
[00:24:23.300 --> 00:24:25.900]  將佩德的歸給主耶穌自己
[00:24:25.900 --> 00:24:27.500]  我們生命裡面
[00:24:27.500 --> 00:24:28.900]  就會有改變
[00:24:28.900 --> 00:24:31.000]  因為我們認定
[00:24:31.000 --> 00:24:32.800]  祂就是那位創造主
[00:24:32.800 --> 00:24:34.500]  祂就是那位救贖主
[00:24:34.500 --> 00:24:36.200]  祂就是那位德性的主
[00:24:36.200 --> 00:24:37.900]  我們只是被造
[00:24:37.900 --> 00:24:39.500]  我們那種的卑微
[00:24:39.500 --> 00:24:40.900]  我們在神面前
[00:24:40.900 --> 00:24:42.600]  只可以去獻情
[00:24:42.600 --> 00:24:45.800]  在今年裡面
[00:24:45.800 --> 00:24:48.700]  其實去年我們有實踐一二三
[00:24:48.700 --> 00:24:50.300]  今年我們都有一二三
[00:24:50.300 --> 00:24:51.900]  敬拜一二三的實踐
[00:24:52.500 --> 00:24:53.700]  在今年裡面我們很想
[00:24:53.700 --> 00:24:56.100]  掌握一個屬靈操練的方法
[00:24:56.100 --> 00:24:58.400]  有不同的屬靈操練方法
[00:24:58.400 --> 00:24:59.800]  都想大家在這一年裡面
[00:24:59.800 --> 00:25:02.900]  我們學習操練一個屬靈操練的方法
[00:25:02.900 --> 00:25:04.300]  以致我們能夠親近上帝
[00:25:04.300 --> 00:25:07.100]  而我們很想
[00:25:07.100 --> 00:25:07.900]  最少
[00:25:07.900 --> 00:25:11.400]  每月我們有兩次家庭崇拜
[00:25:11.400 --> 00:25:14.000]  無論你們一起崇拜也好
[00:25:14.000 --> 00:25:15.100]  一起在網上也好
[00:25:15.100 --> 00:25:18.000]  一起在飯前用一點時間去崇拜
[00:25:18.000 --> 00:25:18.500]  都可以
[00:25:18.500 --> 00:25:20.700]  我們鼓勵你們家庭裡面
[00:25:20.700 --> 00:25:22.000]  一起有家庭崇拜
[00:25:22.600 --> 00:25:23.400]  可能有頂姐妹說
[00:25:23.400 --> 00:25:25.000]  我家裡面只有我一個人信主
[00:25:25.000 --> 00:25:26.500]  沒有家人信主
[00:25:26.500 --> 00:25:27.900]  做不到家庭崇拜
[00:25:27.900 --> 00:25:29.100]  如果是的話
[00:25:29.100 --> 00:25:30.700]  我們鼓勵你每月兩次
[00:25:30.700 --> 00:25:32.500]  和其他頂姐妹成為土伴
[00:25:32.500 --> 00:25:33.400]  一起去禱告
[00:25:33.400 --> 00:25:34.300]  一起去經歷神
[00:25:34.300 --> 00:25:36.600]  接著我們鼓勵頂姐妹
[00:25:36.600 --> 00:25:38.700]  今年有三個服事的參與
[00:25:38.700 --> 00:25:41.200]  其中一個鼓勵你在下半年裡面
[00:25:41.200 --> 00:25:43.600]  可以和一些職場的對象有關
[00:25:43.600 --> 00:25:45.300]  我們參與三個的服事
[00:25:45.300 --> 00:25:46.800]  敬拜一二三
[00:25:46.800 --> 00:25:48.100]  一個屬靈操練的方法
[00:25:48.100 --> 00:25:50.400]  兩個的家庭崇拜
[00:25:51.100 --> 00:25:53.400]  三個的服事參與
[00:25:53.400 --> 00:25:55.000]  求主幫助我們
[00:25:55.000 --> 00:25:56.000]  親自使用我們
[00:25:56.000 --> 00:25:57.400]  讓我們能夠成為
[00:25:57.400 --> 00:25:59.200]  敬拜的群體
[00:25:59.200 --> 00:26:00.200]  內容心祈禱
[00:26:00.200 --> 00:26:04.800]  主耶穌我們感謝你
[00:26:04.800 --> 00:26:08.700]  我們看到無論天地間
[00:26:08.700 --> 00:26:09.300]  一切
[00:26:09.300 --> 00:26:11.400]  受造之物
[00:26:11.400 --> 00:26:12.500]  在你面前
[00:26:12.500 --> 00:26:13.700]  都要去敬拜
[00:26:13.700 --> 00:26:15.500]  千千萬萬的天使
[00:26:15.500 --> 00:26:16.400]  都要去敬拜
[00:26:16.400 --> 00:26:18.000]  無論是一切動物
[00:26:18.000 --> 00:26:18.800]  一切靜物
[00:26:18.800 --> 00:26:20.800]  我們舉目看見大自然的時候
[00:26:21.000 --> 00:26:22.600]  他們在彼此和應呼喊
[00:26:22.600 --> 00:26:24.400]  看見你就是創造主
[00:26:24.400 --> 00:26:26.000]  我們都要在你面前一起敬拜
[00:26:26.000 --> 00:26:28.500]  我們每一個人在你面前
[00:26:28.500 --> 00:26:29.600]  都有你自己的形象
[00:26:29.600 --> 00:26:30.400]  你所做
[00:26:30.400 --> 00:26:31.300]  每一個都是特別
[00:26:31.300 --> 00:26:33.500]  當我們看見一個人在我們身邊的時候
[00:26:33.500 --> 00:26:34.400]  包括我們自己
[00:26:34.400 --> 00:26:35.800]  你就是這樣去愛我們
[00:26:35.800 --> 00:26:36.600]  愛我們到底
[00:26:36.600 --> 00:26:38.300]  主祢去救贖我們
[00:26:38.300 --> 00:26:39.700]  我們要獻上好心的感謝
[00:26:39.700 --> 00:26:42.400]  讓我們能夠因為你自己的拯救
[00:26:42.400 --> 00:26:43.500]  因為你的心恩厚愛
[00:26:43.500 --> 00:26:44.200]  因為你
[00:26:44.200 --> 00:26:45.600]  真的讓我們
[00:26:45.600 --> 00:26:47.900]  去經歷你自己的真實的時候
[00:26:47.900 --> 00:26:50.100]  但願一切尊貴榮耀
[00:26:50.100 --> 00:26:51.700]  權柄能力豐富
[00:26:51.700 --> 00:26:53.800]  都歸於那位愛我們的耶穌
[00:26:53.800 --> 00:26:55.300]  歸於這位的三一上帝
[00:26:55.300 --> 00:26:57.500]  主願意你幫助我們
[00:26:57.500 --> 00:26:59.200]  讓我們在生命裏面
[00:26:59.200 --> 00:27:00.800]  時時能夠和你相遇
[00:27:00.800 --> 00:27:02.600]  讓我們在生命裏面
[00:27:02.600 --> 00:27:03.600]  時時看見你
[00:27:03.600 --> 00:27:05.300]  讓我們在你面前
[00:27:05.300 --> 00:27:06.900]  看見你被尊崇
[00:27:06.900 --> 00:27:07.700]  你的偉大
[00:27:07.700 --> 00:27:09.900]  我們就在你面前謙卑降服
[00:27:09.900 --> 00:27:11.600]  好像二十四位長老
[00:27:11.600 --> 00:27:12.400]  好像四活物
[00:27:12.400 --> 00:27:14.600]  在你面前那種是俯伏敬拜
[00:27:14.600 --> 00:27:16.300]  當二十四位長老
[00:27:16.300 --> 00:27:18.600]  甚至將他們的冠冕獻呈
[00:27:19.300 --> 00:27:21.400]  其實一切都是從你而來
[00:27:21.400 --> 00:27:22.300]  萬有本於你
[00:27:22.300 --> 00:27:22.800]  倚靠你
[00:27:22.800 --> 00:27:23.300]  歸於你
[00:27:23.300 --> 00:27:24.700]  願榮耀歸給你自己
[00:27:24.700 --> 00:27:26.400]  讓我們將生命
[00:27:26.400 --> 00:27:28.000]  我們再一次獻呈給你
[00:27:28.000 --> 00:27:30.000]  因為你買熟了我們的生命
[00:27:30.000 --> 00:27:31.200]  主愛多謝你
[00:27:31.200 --> 00:27:33.200]  這一切榮耀還贊歸你身上
[00:27:33.200 --> 00:27:34.200]  感謝你聽我們祈禱
[00:27:34.200 --> 00:27:35.300]  奉主耶穌的名及
[00:27:35.300 --> 00:27:36.300]  阿門
