
[00:00:00.000 --> 00:00:06.000]  今天我打算和大家一起思想一個可能你並不陌生的人物
[00:19:00.000 --> 00:19:04.000]  耶和華是他唯一的依靠
[00:19:04.000 --> 00:19:06.000]  他選擇信從神不信從人
[00:19:06.000 --> 00:19:10.000]  早就知道是會付代價的
[00:19:10.000 --> 00:19:12.000]  我們信從神不信從人
[00:19:12.000 --> 00:19:14.000]  是要付代價的
[00:19:14.000 --> 00:19:19.000]  他甘願承擔違背人的法律所帶來的後果
[00:19:19.000 --> 00:19:22.000]  屬神的人我們信從神的代價
[00:19:22.000 --> 00:19:24.000]  可能是財物上一些的損失
[00:19:24.000 --> 00:19:26.000]  可能是受監禁
[00:19:26.000 --> 00:19:30.000]  好像我們很多在一些國家裡面的弟兄姊妹
[00:19:30.000 --> 00:19:33.000]  因著信仰被囚禁
[00:19:33.000 --> 00:19:38.000]  有些甚至因為信仰喪失生命
[00:19:38.000 --> 00:19:44.000]  丹尼利看重的是神所賜有永恆價值的獎賞
[00:19:44.000 --> 00:19:49.000]  他認定那個才是極重無比永遠的榮耀
[00:19:49.000 --> 00:19:54.000]  以致他完全不介意這自贊自輕的苦楚
[00:19:54.000 --> 00:19:59.000]  雖然丹尼利視死如歸毫無怨言
[00:19:59.000 --> 00:20:02.000]  但是烏王卻是眷愛他
[00:20:02.000 --> 00:20:04.000]  他不願意丹尼利受害
[00:20:04.000 --> 00:20:08.000]  他迫於無奈的將丹尼利扔到獅子坑中的時候
[00:20:08.000 --> 00:20:10.000]  皇對丹尼利說
[00:20:10.000 --> 00:20:15.000]  你所上侍奉的神他必救你
[00:20:15.000 --> 00:20:21.000]  他才提到丹尼利的神是你一直在侍奉的神
[00:20:21.000 --> 00:20:22.000]  他必救你
[00:20:22.000 --> 00:20:24.000]  但是從下面我們看到
[00:20:24.000 --> 00:20:28.000]  這個只是大利烏王的一個Visual thinking
[00:20:28.000 --> 00:20:31.000]  他的上望他的希望是這樣發生
[00:20:31.000 --> 00:20:34.000]  但是他並沒有真的確信
[00:20:34.000 --> 00:20:37.000]  丹尼利會蒙神拯救
[00:20:37.000 --> 00:20:38.000]  因為跟著告訴我們
[00:20:38.000 --> 00:20:41.000]  黃雪鳥姐說就回到宮裡
[00:20:41.000 --> 00:20:43.000]  整夜沒有吃東西
[00:20:43.000 --> 00:20:47.000]  也不要任何娛樂解悶並且睡不著覺
[00:20:47.000 --> 00:20:50.000]  顯出他的擔憂他的不安
[00:20:50.000 --> 00:20:51.000]  整晚都睡不著
[00:20:51.000 --> 00:20:53.000]  整晚都為了丹尼利
[00:20:53.000 --> 00:20:58.000]  被人扔到獅子坑會發生什麼事
[00:20:58.000 --> 00:21:01.000]  大利烏對丹尼利說了一句話
[00:21:01.000 --> 00:21:05.000]  見證了丹尼利是行上侍奉神的人
[00:21:05.000 --> 00:21:09.000]  這個是黃和其他官員都有目共睹的
[00:21:09.000 --> 00:21:10.000]  他們都知道的
[00:21:10.000 --> 00:21:13.000]  他處身在外邦人當中
[00:21:13.000 --> 00:21:16.000]  在不信耶和華的政府裡面工作
[00:21:16.000 --> 00:21:20.000]  他沒有隱瞞他自己對真神的信仰
[00:21:20.000 --> 00:21:22.000]  以致黃也知道
[00:21:22.000 --> 00:21:23.000]  他替黃辦事
[00:21:23.000 --> 00:21:26.000]  同時是對神的侍奉
[00:21:26.000 --> 00:21:28.000]  因為他是在做神差遣他
[00:21:28.000 --> 00:21:31.000]  去到外邦人當中所做的事
[00:21:31.000 --> 00:21:35.000]  成為外邦人可以認識神的一個管道
[00:21:35.000 --> 00:21:37.000]  神和呼召亞伯拉罕
[00:21:37.000 --> 00:21:40.000]  就已經告訴萬國要因利的子孫得福
[00:21:40.000 --> 00:21:42.000]  神不單單要使用以色列人
[00:21:42.000 --> 00:21:43.000]  神要使用以色列人
[00:21:43.000 --> 00:21:46.000]  將神的恩典神的福音
[00:21:46.000 --> 00:21:50.000]  帶給萬國萬邦的人
[00:21:50.000 --> 00:21:54.000]  神要在外邦人中被尊崇
[00:21:54.000 --> 00:21:56.000]  得榮耀
[00:21:56.000 --> 00:21:58.000]  但是利惠王在他自己
[00:21:58.000 --> 00:22:00.000]  毫無辦法解決這些困難的時候
[00:22:00.000 --> 00:22:06.000]  他表達神是唯一可以解救丹尼尼的
[00:22:06.000 --> 00:22:12.000]  使他能夠脫離死亡的一個更高的權力
[00:22:12.000 --> 00:22:14.000]  次日黎明
[00:22:14.000 --> 00:22:18.000]  王就起來急忙往獅子坑那裡去
[00:22:18.000 --> 00:22:19.000]  要看看丹尼尼的神
[00:22:19.000 --> 00:22:22.000]  是不是真的可以拯救丹尼尼
[00:22:22.000 --> 00:22:25.000]  不讓獅子撕碎
[00:22:25.000 --> 00:22:29.000]  他走近坑邊的時候就用哀痛的聲音
[00:22:29.000 --> 00:22:32.000]  哀痛的聲音呼叫丹尼尼
[00:22:32.000 --> 00:22:33.000]  對丹尼說
[00:22:33.000 --> 00:22:35.000]  永活神的僕人丹尼尼
[00:22:35.000 --> 00:22:37.000]  是你上上侍奉的神
[00:22:37.000 --> 00:22:41.000]  能答救你脫離獅子嗎
[00:22:41.000 --> 00:22:49.000]  王哀痛因為他珍惜這位忠心辦事毫無錯失的忠神
[00:22:49.000 --> 00:22:51.000]  加上他心裡面的自責
[00:22:51.000 --> 00:22:56.000]  被這些群神利用
[00:22:56.000 --> 00:22:59.000]  間接促成丹尼尼遇害
[00:22:59.000 --> 00:23:03.000]  王清丹尼尼的神是永活神
[00:23:03.000 --> 00:23:05.000]  永活的神
[00:23:05.000 --> 00:23:08.000]  顯明丹尼尼在他平常的生活和工作裡面
[00:23:08.000 --> 00:23:13.000]  處處都顯明見證了神是活在他的生命當中
[00:23:13.000 --> 00:23:17.000]  神就是活在你和我的生命當中
[00:23:17.000 --> 00:23:22.000]  每一天我們都經歷到祂的恩典、祂的帶領、祂的保守
[00:23:22.000 --> 00:23:25.000]  雖然王見證丹尼尼的生命中有神
[00:23:25.000 --> 00:23:29.000]  是他工作的能力和辦事精明的根源
[00:23:29.000 --> 00:23:33.000]  但是他對神的認識不夠深度
[00:23:33.000 --> 00:23:40.000]  以至大理屋並沒有信心神一定會救丹尼尼脫離獅子的口
[00:23:40.000 --> 00:23:43.000]  因為沒有人想過你把一個人扔進一群
[00:23:43.000 --> 00:23:47.000]  其實獅子坑裡不是只有一隻獅子
[00:23:47.000 --> 00:23:50.000]  是有一群的獅子在裡面
[00:23:50.000 --> 00:23:54.000]  神越納大理屋尋求神的心
[00:23:54.000 --> 00:23:57.000]  就引導他進一步的去認識神
[00:23:57.000 --> 00:24:01.000]  當我們有心願意去認識神、追求神
[00:24:01.000 --> 00:24:04.000]  無論我們是已經信耶穌或未信耶穌的人
[00:24:04.000 --> 00:24:06.000]  我們有這樣的心來到神面前
[00:24:06.000 --> 00:24:10.000]  神都會引導我們進一步去認識神
[00:24:10.000 --> 00:24:15.000]  讓他看到神奇妙超然的作為
[00:24:15.000 --> 00:24:21.000]  丹尼尼對王說願王萬歲我的神差遣使者封住獅子的口
[00:24:21.000 --> 00:24:23.000]  叫獅子不傷我
[00:24:23.000 --> 00:24:28.000]  因為我在神面前無辜在王面前也沒有行過虧損的事
[00:24:28.000 --> 00:24:34.000]  神介入獅子祂的作為封住眾獅子的口
[00:24:34.000 --> 00:24:40.000]  使得丹尼尼從坑中被繫上身上毫無傷損
[00:24:40.000 --> 00:24:45.000]  丹尼尼有這個超然的經歷是因為他信靠他的神
[00:24:45.000 --> 00:24:49.000]  結果使得他更加具體認識神的大能
[00:24:49.000 --> 00:24:53.000]  聖經沒有說丹尼尼是相信神一定會救他
[00:24:53.000 --> 00:24:57.000]  一定會救他脫離獅子的口保存他的生命
[00:24:57.000 --> 00:25:00.000]  丹尼尼的信心是表現於
[00:25:00.000 --> 00:25:05.000]  他知道有這個不可以向王以外的神祈求的禁令
[00:25:05.000 --> 00:25:11.000]  依然照數常一日三次公開的向耶和華禱告
[00:25:11.000 --> 00:25:16.000]  他信的是耶和華是超乎萬神之上的獨一真神
[00:25:16.000 --> 00:25:18.000]  是萬王之王萬主之主
[00:25:18.000 --> 00:25:24.000]  他靠的是神是公義是無所不知公正的審判官
[00:25:24.000 --> 00:25:27.000]  所以他定義要尊主為大
[00:25:27.000 --> 00:25:31.000]  他定義要順從神不順從人的條例
[00:25:31.000 --> 00:25:36.000]  他定義縱然會受刑罰甚至喪失生命
[00:25:36.000 --> 00:25:40.000]  他都不在乎他都要尊主為大
[00:25:40.000 --> 00:25:45.000]  只求在神面前做一個忠誠無過的人
[00:25:45.000 --> 00:25:49.000]  不惜代價的去做合神心意的事
[00:25:49.000 --> 00:25:54.000]  正如他的三個朋友撒德拉米撒亞伯尼哥
[00:25:54.000 --> 00:25:58.000]  在他們被扔進他的烈火的窯中之前
[00:25:58.000 --> 00:26:01.000]  對另一個皇帝所做的見證
[00:26:01.000 --> 00:26:04.000]  他的三個朋友對尼布加利沙王說
[00:26:04.000 --> 00:26:06.000]  我們所侍奉的神能夠
[00:26:06.000 --> 00:26:09.000]  能將我們從烈火的窯中救出來
[00:26:09.000 --> 00:26:13.000]  王他也必救我們脫離你的手
[00:26:13.000 --> 00:26:15.000]  積惑不言
[00:26:15.000 --> 00:26:18.000]  很重要一點是積惑不言
[00:26:18.000 --> 00:26:22.000]  王你當知道我們決不侍奉你的神
[00:26:22.000 --> 00:26:25.000]  也不敬拜你所立的金像
[00:26:25.000 --> 00:26:26.000]  他們和丹尼尼一樣
[00:26:26.000 --> 00:26:29.000]  相信神有能力拯救他們
[00:26:29.000 --> 00:26:33.000]  脫離人體為絕望的一個處境
[00:26:33.000 --> 00:26:38.000]  但是他們不堅持神一定要救他們的性命
[00:26:38.000 --> 00:26:42.000]  就算神選擇不拯救他們
[00:26:42.000 --> 00:26:44.000]  正如今天我們看到很多為神殉道的
[00:26:44.000 --> 00:26:46.000]  在教會歷史裡面
[00:26:46.000 --> 00:26:48.000]  很多為神殉道的人
[00:26:48.000 --> 00:26:51.000]  神沒有拯救他們的性命
[00:26:51.000 --> 00:26:55.000]  他們都絕對不會在信仰上妥協
[00:26:55.000 --> 00:27:00.000]  他們的信靠是表現於完全的教堂
[00:27:00.000 --> 00:27:05.000]  將自己的生死存亡都交給神去掌管
[00:27:05.000 --> 00:27:08.000]  神如果要現在將他們接回到天下
[00:27:08.000 --> 00:27:11.000]  他們都甘心樂意
[00:27:11.000 --> 00:27:14.000]  為著神的榮耀去做
[00:27:14.000 --> 00:27:17.000]  當丹尼尼這樣全心全意的信靠神
[00:27:17.000 --> 00:27:21.000]  神就尊榮祂的忠信
[00:27:21.000 --> 00:27:23.000]  見證祂在神面前無辜
[00:27:23.000 --> 00:27:27.000]  在王面前沒有做過虧損的事
[00:27:27.000 --> 00:27:30.000]  也見證了神的公義
[00:27:30.000 --> 00:27:32.000]  祂的審判是公正的
[00:27:32.000 --> 00:27:35.000]  這些惡人可以蒙騙大利污王
[00:27:35.000 --> 00:27:37.000]  可以去陷害丹尼尼
[00:27:37.000 --> 00:27:40.000]  使得他被丟在獅子坑中
[00:27:40.000 --> 00:27:45.000]  但是神知道丹尼尼沒有違背神的旨意
[00:27:45.000 --> 00:27:49.000]  就不讓大利污王流無辜人的血
[00:27:49.000 --> 00:27:51.000]  他施行神跡歧視
[00:27:51.000 --> 00:27:55.000]  救了丹尼尼脫離獅子的口
[00:27:55.000 --> 00:27:57.000]  神為丹尼尼做的見證
[00:27:57.000 --> 00:28:00.000]  也是在外邦人眼前的見證
[00:28:00.000 --> 00:28:04.000]  讓大利污王從丹尼尼的口裡
[00:28:04.000 --> 00:28:08.000]  跟自己的經歷當中更深的認識神
[00:28:08.000 --> 00:28:15.000]  經發他下令馬代波斯帝國的人都要敬畏耶和華
[00:28:15.000 --> 00:28:17.000]  那時大會大利污傳旨
[00:28:17.000 --> 00:28:22.000]  曉諭住在全地各方各族的人說
[00:28:22.000 --> 00:28:24.000]  願你們大享平安
[00:28:24.000 --> 00:28:26.000]  現在我降旨曉諭
[00:28:26.000 --> 00:28:29.000]  我所統合全國人民
[00:28:29.000 --> 00:28:32.000]  要在丹尼尼的神面前
[00:28:32.000 --> 00:28:37.000]  丹尼尼的神面前戰驚恐懼
[00:28:37.000 --> 00:28:41.000]  大利污吩咐他所統治的各國各民
[00:28:41.000 --> 00:28:44.000]  都要敬畏耶和華神
[00:28:44.000 --> 00:28:47.000]  丹尼尼的神要尊他為大
[00:28:47.000 --> 00:28:50.000]  因為他是永遠長存的活神
[00:28:50.000 --> 00:28:52.000]  他的國永不敗壞
[00:28:52.000 --> 00:28:54.000]  他的權柄永存無極
[00:28:54.000 --> 00:28:56.000]  大利污體會到
[00:28:56.000 --> 00:28:59.000]  耶和華不單止是永遠活著的神
[00:28:59.000 --> 00:29:02.000]  他有權柄統管萬有
[00:29:02.000 --> 00:29:06.000]  而且神的國不像巴比倫帝國已經敗壞
[00:29:06.000 --> 00:29:09.000]  波斯帝國、馬代帝國也都會碎塵
[00:29:09.000 --> 00:29:12.000]  唯有神的國永不敗壞
[00:29:12.000 --> 00:29:15.000]  永存不留
[00:29:15.000 --> 00:29:19.000]  耶和華神不單止是偉大的神
[00:29:19.000 --> 00:29:22.000]  他也是你和我個人的神
[00:29:22.000 --> 00:29:24.000]  他是我們個人的神
[00:29:24.000 --> 00:29:27.000]  他活在屬於他的人的生命當中
[00:29:27.000 --> 00:29:29.000]  他護備人、搭救人
[00:29:29.000 --> 00:29:33.000]  在天上地下施行神蹟祈事
[00:29:33.000 --> 00:29:36.000]  大利污王認定神安住自己的微義
[00:29:36.000 --> 00:29:38.000]  在他所定的時間
[00:29:38.000 --> 00:29:42.000]  超然被介入在世人的生活當中
[00:29:42.000 --> 00:29:45.000]  他救了丹尼尼脫離獅子的口
[00:29:45.000 --> 00:29:47.000]  就是一個例子
[00:29:47.000 --> 00:29:50.000]  見證神的愛、見神的大能
[00:29:50.000 --> 00:29:53.000]  無論惡人或者那一班的獅子
[00:29:53.000 --> 00:29:57.000]  都沒有辦法和神相比
[00:30:00.000 --> 00:30:03.000]  那些妒忌丹尼尼
[00:30:03.000 --> 00:30:06.000]  要攔阻他成為總將之手的人
[00:30:06.000 --> 00:30:09.000]  想在丹尼尼自覺的事上
[00:30:09.000 --> 00:30:11.000]  尋找把柄、控告他
[00:30:11.000 --> 00:30:14.000]  怎樣找都找不到
[00:30:14.000 --> 00:30:18.000]  只是見證了丹尼尼忠心、可靠
[00:30:18.000 --> 00:30:20.000]  辦事精明
[00:30:20.000 --> 00:30:23.000]  聖經指出他有這樣突出的表現
[00:30:23.000 --> 00:30:30.000]  不只是因為他知識、聰明、俱備的少年才俊
[00:30:30.000 --> 00:30:34.000]  那是因為丹尼尼裡面有美好的靈性
[00:30:34.000 --> 00:30:37.000]  是因為他內在的生命
[00:30:37.000 --> 00:30:39.000]  使他與眾不同
[00:30:39.000 --> 00:30:41.000]  這個靈性的栽培
[00:30:41.000 --> 00:30:44.000]  是基於他從開始被擄到巴比倫的時候
[00:30:44.000 --> 00:30:49.000]  就決定要過分別為性歸比神的生活
[00:30:49.000 --> 00:30:51.000]  他會在外邦人的圈子裡
[00:30:51.000 --> 00:30:54.000]  甚至在黃金人的皇宮中成長
[00:30:54.000 --> 00:30:58.000]  卻納自不以往的善魔王所飲的酒
[00:30:58.000 --> 00:31:00.000]  玷污自己
[00:31:00.000 --> 00:31:03.000]  就是不參與他們拜偶像的一些習俗
[00:31:03.000 --> 00:31:07.000]  繼續專一的去尋求獨一的真神
[00:31:07.000 --> 00:31:12.000]  他專一的去尋求以色列的神耶和華
[00:31:12.000 --> 00:31:16.000]  丹尼尼行設的一日三次跪在神面前
[00:31:16.000 --> 00:31:17.000]  向神禱告
[00:31:17.000 --> 00:31:21.000]  成為他得著力量在不信神的政府當中
[00:31:21.000 --> 00:31:24.000]  肩負重任的能源
[00:31:24.000 --> 00:31:28.000]  正因為他先求神的國和神的義
[00:31:28.000 --> 00:31:31.000]  這些東西都加在他的身上
[00:31:31.000 --> 00:31:34.000]  大理烏王作見證認定
[00:31:34.000 --> 00:31:39.000]  丹尼尼上上經拜侍奉的神是永活神
[00:31:39.000 --> 00:31:43.000]  是永遠活著的
[00:31:43.000 --> 00:31:45.000]  可見丹尼尼的行事為人
[00:31:45.000 --> 00:31:47.000]  包括在世上工作的表現
[00:31:47.000 --> 00:31:49.000]  待人的態度
[00:31:49.000 --> 00:31:53.000]  都讓他成為王所愛惜的僕人
[00:31:53.000 --> 00:31:54.000]  同時他看到
[00:31:54.000 --> 00:31:57.000]  丹尼尼在屬地的政府裡面辦事
[00:31:57.000 --> 00:32:01.000]  是存在著俗世天職的心態
[00:32:01.000 --> 00:32:03.000]  他甘心侍奉好象服侍主
[00:32:03.000 --> 00:32:05.000]  不象服侍人
[00:32:05.000 --> 00:32:08.000]  所以他在辦事上面都很謹慎的
[00:32:08.000 --> 00:32:12.000]  他衷心的很盡力的去做得最好
[00:32:12.000 --> 00:32:17.000]  為了見證他的神是活在他裡面
[00:32:17.000 --> 00:32:19.000]  丹尼尼透過在地上的工作
[00:32:19.000 --> 00:32:21.000]  來侍奉天上的神
[00:32:21.000 --> 00:32:24.000]  將神的榮美彰顯在人的眼前
[00:32:24.000 --> 00:32:27.000]  吸引人到神面前
[00:32:27.000 --> 00:32:29.000]  神尊榮丹尼尼對他的忠誠
[00:32:29.000 --> 00:32:33.000]  不單使用他在巴比倫王朝裡面
[00:32:33.000 --> 00:32:37.000]  引導尼布格里薩王認識神
[00:32:37.000 --> 00:32:39.000]  公開的宣告
[00:32:39.000 --> 00:32:42.000]  現在我尼布格里薩讚美
[00:32:42.000 --> 00:32:45.000]  尊崇恭敬天上的王
[00:32:45.000 --> 00:32:47.000]  因為他所做的全都誠實
[00:32:47.000 --> 00:32:49.000]  他所行的也都公平
[00:32:49.000 --> 00:32:51.000]  行動驕傲的
[00:32:51.000 --> 00:32:53.000]  就是講到他自己
[00:32:53.000 --> 00:32:56.000]  他能降為悲
[00:32:56.000 --> 00:32:59.000]  神也都藉著他在丹尼尼身上的作為
[00:32:59.000 --> 00:33:01.000]  用神職救護了他
[00:33:01.000 --> 00:33:04.000]  讓大利烏王呼籲他的傳聞
[00:33:04.000 --> 00:33:07.000]  都要敬畏耶和華
[00:33:07.000 --> 00:33:09.000]  神見證了丹尼尼在神
[00:33:09.000 --> 00:33:12.000]  在人面前都是無可自責
[00:33:12.000 --> 00:33:19.000]  是你和我在地上的入世而不熟世的美好榜樣
[00:33:19.000 --> 00:33:21.000]  求神幫助我們
[00:33:21.000 --> 00:33:24.000]  繼續使用提科斯雙城環紀錄教會
[00:33:24.000 --> 00:33:29.000]  在世人面前去見證神的榮美
[00:33:29.000 --> 00:33:31.000]  將人帶到神的跟前
[00:33:31.000 --> 00:33:37.000]  將更多的人全心全意的敬拜侍奉我們的神
[00:33:37.000 --> 00:33:39.000]  我們一起祈禱
[00:33:39.000 --> 00:33:44.000]  天父我們感恩你自己透過丹尼尼的生命
[00:33:44.000 --> 00:33:47.000]  透過你在他生命中的作為
[00:33:47.000 --> 00:33:50.000]  讓我們看到在一個博弈的世代裡面
[00:33:50.000 --> 00:33:55.000]  在一個不信耶和華的環境當中
[00:33:55.000 --> 00:34:00.000]  我們仍然可以專心的去敬拜侍奉你
[00:34:00.000 --> 00:34:02.000]  可以專心的去為你而活
[00:34:02.000 --> 00:34:04.000]  讓你自己得著尊榮
[00:34:04.000 --> 00:34:09.000]  你也會尊榮那些尊重你的僕人
[00:34:09.000 --> 00:34:10.000]  求主的私恩
[00:34:10.000 --> 00:34:11.000]  聽我們祈禱
[00:34:11.000 --> 00:34:13.000]  奉主耶穌基督的名
