
[00:00:00.000 --> 00:00:04.160]  今天的題目叫做「性靈女的新生命」
[00:17:11.560 --> 00:17:14.280]  我們值得去問我們生命這些問題
[00:17:14.280 --> 00:17:18.720]  還是我們有沒有仍然隨從肉體的私慾呢?
[00:17:18.720 --> 00:17:20.800]  當我們說在聖靈裡面的新增
[00:17:20.800 --> 00:17:22.680]  令我們首先去問自己
[00:17:22.680 --> 00:17:25.520]  我們的生命有沒有信服聖靈?
[00:17:25.520 --> 00:17:28.360]  我們的生命有沒有改變?
[00:17:28.360 --> 00:17:29.360]  當我們這樣之後
[00:17:29.360 --> 00:17:31.720]  到了我們今天的第二個功課
[00:17:31.720 --> 00:17:35.000]  就是我們與主同受苦難
[00:17:35.000 --> 00:17:37.080]  原來聖靈裡面的生命
[00:17:37.080 --> 00:17:39.720]  我們會與主同受苦難的
[00:17:39.720 --> 00:17:41.480]  我們首先讀十四節、十七節
[00:17:41.480 --> 00:17:42.160]  我們一起讀,好嗎?
[00:17:42.160 --> 00:17:43.360]  一、二、三
[00:17:43.360 --> 00:17:46.400]  因為凡被神的靈引導的
[00:17:46.400 --> 00:17:48.600]  都是神的兒子
[00:17:48.600 --> 00:17:51.960]  你們所受的不是勞僕的心
[00:17:51.960 --> 00:17:53.680]  仍舊害怕
[00:17:53.680 --> 00:17:56.600]  所受的乃是兒子的心
[00:17:56.600 --> 00:17:58.560]  因此我們呼叫
[00:17:58.560 --> 00:18:00.040]  阿爸父
[00:18:00.040 --> 00:18:01.880]  聖靈與我們的心
[00:18:01.880 --> 00:18:05.040]  同正我們是神的兒女
[00:18:05.040 --> 00:18:08.240]  既是兒女便是後子
[00:18:08.240 --> 00:18:10.160]  就是神的後子
[00:18:10.160 --> 00:18:12.720]  和基督同作後子
[00:18:12.720 --> 00:18:16.320]  如果我們和他一同受苦
[00:18:16.320 --> 00:18:19.440]  也必和他一同得榮耀
[00:18:19.440 --> 00:18:21.880]  這裡首先講了一件很重要的事
[00:18:21.880 --> 00:18:24.800]  他說原來凡被聖靈引導的
[00:18:24.800 --> 00:18:28.040]  就是神的兒子、神的女兒
[00:18:28.040 --> 00:18:29.200]  看看旁邊那個
[00:18:29.200 --> 00:18:31.280]  他是神的兒子、神的女兒
[00:18:31.280 --> 00:18:33.360]  或者你自己用iPhone看看
[00:18:33.360 --> 00:18:35.600]  你說你是神的兒子
[00:18:35.600 --> 00:18:37.520]  你是神的女兒
[00:18:37.520 --> 00:18:38.960]  為什麼這麼重要呢?
[00:18:38.960 --> 00:18:40.760]  因為我們藉著耶穌
[00:18:40.760 --> 00:18:43.680]  我們已經進入到神的家
[00:18:43.680 --> 00:18:46.720]  成為神的兒女、神的後子
[00:18:46.720 --> 00:18:49.640]  這裡說同基督同作後子
[00:18:49.640 --> 00:18:54.320]  就是耶穌的事,你有份嗎?
[00:18:54.320 --> 00:18:58.320]  鼓掌!
[00:18:58.320 --> 00:19:00.760]  如果廖牧師說請吃飯,你有份呢?
[00:19:00.760 --> 00:19:03.840]  你應該比現在大聲,不是開玩笑
[00:19:03.840 --> 00:19:07.480]  今天在神的事裡,我們有份
[00:19:07.480 --> 00:19:09.000]  很奇妙的,你想想
[00:19:09.000 --> 00:19:10.920]  無論是男是女
[00:19:10.920 --> 00:19:12.280]  有錢沒錢
[00:19:12.280 --> 00:19:13.600]  昔日他們是做奴隸的
[00:19:13.600 --> 00:19:15.640]  奴隸不屬於自己
[00:19:15.640 --> 00:19:19.440]  自由的都成為神的兒女
[00:19:19.440 --> 00:19:21.320]  聖經裡其實很親切
[00:19:21.320 --> 00:19:24.440]  說你們每一個人都進入到神的家
[00:19:24.440 --> 00:19:27.800]  所以你可以稱呼神為阿巴夫
[00:19:27.800 --> 00:19:29.400]  我們聽下去,你覺得是怎樣呢?
[00:19:29.400 --> 00:19:31.400]  我們轉一轉現代化
[00:19:31.400 --> 00:19:35.960]  我們每一個人都可以稱呼神為Daddy
[00:19:35.960 --> 00:19:36.960]  是不是?
[00:19:36.960 --> 00:19:38.360]  是不是很棒?
[00:19:38.360 --> 00:19:39.880]  是不是?
[00:19:39.880 --> 00:19:41.280]  但是他說了一件事
[00:19:41.280 --> 00:19:44.000]  既然我們是神的兒女
[00:19:44.000 --> 00:19:45.960]  也是神的後子
[00:19:45.960 --> 00:19:49.920]  我們不單止在耶穌基督的榮耀裡有份
[00:19:49.920 --> 00:19:53.880]  我們也在耶穌基督的受苦裡有份
[00:19:53.880 --> 00:19:57.200]  因為我們不只是參與在基督的榮耀
[00:19:57.200 --> 00:20:01.200]  我們也參與在基督的受苦裡
[00:20:01.200 --> 00:20:04.280]  所以原來我們在聖靈裡的生命
[00:20:04.280 --> 00:20:07.240]  我們會為主受苦的
[00:20:07.240 --> 00:20:10.440]  在第六章,陳牧師說我們是受死
[00:20:10.440 --> 00:20:13.240]  是和基督同死同復活同樣
[00:20:13.240 --> 00:20:16.800]  進到第八章,我們有聖靈裡面的生命
[00:20:16.800 --> 00:20:20.720]  我們都同基督同受苦難
[00:20:20.720 --> 00:20:24.480]  但是我們都同基督同得榮耀
[00:20:24.480 --> 00:20:26.320]  但是接著在十八至二十七節
[00:20:26.320 --> 00:20:28.080]  保羅給我們一些鼓勵
[00:20:28.080 --> 00:20:29.120]  我們首先讀好嗎?
[00:20:29.120 --> 00:20:30.360]  一二三
[00:20:30.360 --> 00:20:34.840]  「我想現在的苦楚若比起將來
[00:20:34.840 --> 00:20:39.400]  要顯於我們的榮耀,就不足介意了
[00:20:39.400 --> 00:20:44.480]  受造之物切妄等候神的宗旨顯出來
[00:20:44.480 --> 00:20:48.400]  因為受造之物伏在虛空之下
[00:20:48.400 --> 00:20:53.520]  不是自己願意,乃是因那叫他如此的
[00:20:53.520 --> 00:20:58.720]  但受造之物仍然指望脫離敗壞的合制
[00:20:58.720 --> 00:21:02.160]  得享神兒女自由的榮耀
[00:21:02.160 --> 00:21:05.160]  我們知道一切受造之物
[00:21:05.160 --> 00:21:09.280]  一同嘆息,勞苦直到如今
[00:21:09.280 --> 00:21:10.560]  不但如此
[00:21:10.560 --> 00:21:14.520]  就是我們這有聖靈初見果子的
[00:21:14.520 --> 00:21:17.280]  也是自己生女嘆息
[00:21:17.280 --> 00:21:20.080]  等候得著兒子的名分
[00:21:20.080 --> 00:21:22.920]  乃是我們的身體得熟
[00:21:22.920 --> 00:21:25.760]  我們得救是在乎盼望
[00:21:25.760 --> 00:21:29.320]  只是所見的盼望,不是盼望
[00:21:29.320 --> 00:21:32.240]  誰還盼望他所見的呢?
[00:21:32.240 --> 00:21:35.520]  但我們若盼望那所不見的
[00:21:35.520 --> 00:21:38.040]  就必忍耐等候
[00:21:38.040 --> 00:21:42.200]  況且我們的軟弱有聖靈幫助
[00:21:42.200 --> 00:21:45.680]  我們本不曉得當怎樣禱告
[00:21:45.680 --> 00:21:49.600]  只是聖靈親自用說不出來的嘆息
[00:21:49.600 --> 00:21:51.280]  替我們禱告
[00:21:51.280 --> 00:21:55.200]  監察人心的,曉得聖靈的意思
[00:21:55.200 --> 00:21:58.360]  因為聖靈照著神的旨意
[00:21:58.360 --> 00:22:00.360]  替聖徒祈求
[00:22:00.360 --> 00:22:01.960]  保祿一開始他說
[00:22:01.960 --> 00:22:04.280]  當我們現在要為主受苦
[00:22:04.280 --> 00:22:07.920]  但比起將來的榮耀就不足介意
[00:22:07.920 --> 00:22:10.000]  甚麼是將來的榮耀呢?
[00:22:10.000 --> 00:22:15.960]  他說受造之物仍在敗壞、在罪的核製之中
[00:22:15.960 --> 00:22:20.080]  但將來藉著耶穌我們會得到釋放
[00:22:20.080 --> 00:22:24.640]  並且會得到兒女的身份
[00:22:24.640 --> 00:22:27.680]  所以到第23節他說
[00:22:27.680 --> 00:22:29.800]  我們要持守這個盼望
[00:22:29.800 --> 00:22:31.440]  這個盼望不是現在見到的
[00:22:31.440 --> 00:22:32.440]  是將來的盼望
[00:22:32.440 --> 00:22:33.880]  因為如果盼望是現在見到的
[00:22:33.880 --> 00:22:36.000]  那就不需要盼望了
[00:22:36.000 --> 00:22:41.360]  但聖靈在我們生命裏面會給予我們力量
[00:22:41.360 --> 00:22:45.920]  我們在聖靈裏面盼望將來的事
[00:22:45.920 --> 00:22:50.640]  但聖靈亦幫助我們在現在的盼望裏面
[00:22:50.640 --> 00:22:53.320]  全心忍耐、等候
[00:22:53.320 --> 00:22:55.720]  所以我們在聖靈裏面的生命
[00:22:55.720 --> 00:22:58.360]  不代表不能受苦,是要受苦的
[00:22:58.360 --> 00:23:00.680]  但我們有盼望
[00:23:00.680 --> 00:23:06.720]  並且聖靈幫助我們在盼望裏面忍耐等候
[00:23:06.720 --> 00:23:11.560]  而更加他說我們的軟弱是有聖靈幫助
[00:23:11.560 --> 00:23:14.520]  我們本不曉得當怎樣禱告
[00:23:14.520 --> 00:23:18.080]  只是聖靈親自用說不出來的嘆息
[00:23:18.080 --> 00:23:20.960]  為我們祈禱、監察人心的
[00:23:20.960 --> 00:23:22.960]  曉得聖靈的意思
[00:23:22.960 --> 00:23:26.160]  因為聖靈是趙直神的旨意
[00:23:26.160 --> 00:23:28.480]  替聖徒祈求
[00:23:28.480 --> 00:23:30.320]  有一個聖經學者這樣說
[00:23:30.320 --> 00:23:33.560]  他說,我們不要有一個錯覺
[00:23:33.560 --> 00:23:38.760]  以為我們是藉著受苦去爭取這個榮耀
[00:23:38.760 --> 00:23:42.760]  不是!我們不是藉著受苦去爭取這個榮耀
[00:23:42.760 --> 00:23:46.400]  因為我們已經是神的兒女
[00:23:46.400 --> 00:23:47.760]  我們已經是神的兒女
[00:23:47.760 --> 00:23:50.760]  我們已經分享神的榮耀
[00:23:50.760 --> 00:23:53.840]  但同樣因為我們是神的兒女
[00:23:53.840 --> 00:23:58.880]  我們亦都參與和分享在耶穌的受苦裏面
[00:23:58.880 --> 00:24:00.480]  我不知道我們中間的弟兄
[00:24:00.480 --> 00:24:03.960]  你有沒有試過在婚禮裏面做好兄弟?
[00:24:03.960 --> 00:24:06.080]  可能有些人都試過
[00:24:06.080 --> 00:24:09.960]  在婚禮裏面做好兄弟
[00:24:09.960 --> 00:24:12.440]  有時都要受苦的
[00:24:12.440 --> 00:24:13.560]  或者做姐妹的
[00:24:13.560 --> 00:24:16.680]  不知道你有沒有試過折磨過兄弟?
[00:24:16.680 --> 00:24:19.720]  有的不需要現在舉手的
[00:24:19.720 --> 00:24:23.560]  我們做兄弟有時怎樣都要受苦的
[00:24:23.560 --> 00:24:26.520]  我記得有一次我做兄弟
[00:24:26.520 --> 00:24:29.720]  要怎樣?吃昆蟲
[00:24:29.720 --> 00:24:32.760]  姐妹對兄弟很好
[00:24:32.760 --> 00:24:34.800]  我不知道姐妹想煮甚麼
[00:24:34.800 --> 00:24:38.600]  他們就說兄弟接新娘要吃昆蟲
[00:24:38.600 --> 00:24:39.880]  幫他們不用太緊張
[00:24:39.880 --> 00:24:44.120]  我們買這些專門用來給大家食用的昆蟲
[00:24:44.120 --> 00:24:45.880]  很貴的
[00:24:45.880 --> 00:24:47.440]  於是吃了新郎怎樣?
[00:24:47.440 --> 00:24:49.840]  兄弟!新郎!
[00:24:49.840 --> 00:24:52.400]  我們就怎樣?吃昆蟲
[00:24:52.400 --> 00:24:56.960]  我記得有一次做兄弟要吃過期的月餅
[00:24:56.960 --> 00:24:58.080]  為甚麼我知道是過期呢?
[00:24:58.080 --> 00:24:59.520]  因為那時是12月
[00:24:59.520 --> 00:25:01.600]  12月接新娘
[00:25:01.600 --> 00:25:04.920]  姐妹們又說兄弟好,有東西請你吃
[00:25:04.920 --> 00:25:07.640]  是甚麼?是月餅
[00:25:07.640 --> 00:25:10.680]  12月吃月餅?月餅是甚麼時候?
[00:25:10.680 --> 00:25:13.240]  剛剛中秋節幾個月前
[00:25:13.240 --> 00:25:15.600]  我們又吃過期月餅
[00:25:15.600 --> 00:25:18.760]  新郎常常又說兄弟!新郎!
[00:25:18.760 --> 00:25:21.120]  我們又吃月餅
[00:25:21.120 --> 00:25:23.440]  我記得有一次是吃芝士
[00:25:23.440 --> 00:25:26.600]  吃芝士是可以的
[00:25:26.600 --> 00:25:32.400]  不過那塊芝士是放在另一個兄弟的腋下
[00:25:32.400 --> 00:25:34.240]  但你想想
[00:25:34.240 --> 00:25:37.480]  今天不是因為你可以受苦做兄弟
[00:25:37.480 --> 00:25:38.840]  如果你可以受苦才做兄弟
[00:25:38.840 --> 00:25:40.160]  就不要用肥腸去做兄弟
[00:25:40.160 --> 00:25:41.880]  今天誰可以做兄弟?
[00:25:41.880 --> 00:25:44.400]  不是每個人都有資格做兄弟
[00:25:44.400 --> 00:25:47.120]  兄弟要真是新郎的好朋友
[00:25:47.120 --> 00:25:49.800]  真是新郎的兄弟才有資格
[00:25:49.800 --> 00:25:53.520]  所以今天不是說我們藉著受苦去爭榮耀
[00:25:53.520 --> 00:25:55.400]  我們有甚麼資格受苦?
[00:25:55.400 --> 00:25:57.120]  誰有資格受苦?
[00:25:57.120 --> 00:25:59.680]  神的兒女,你看看你旁邊那個
[00:25:59.680 --> 00:26:01.080]  誰有資格受苦?
[00:26:01.080 --> 00:26:03.160]  你是神的兒女才有資格受苦
[00:26:03.160 --> 00:26:05.560]  不是你說受苦就是受苦
[00:26:05.560 --> 00:26:08.920]  但因為你有這個身份
[00:26:08.920 --> 00:26:11.480]  今天你不懂肥腸就算我說我很厲害
[00:26:11.480 --> 00:26:12.920]  我吃昆蟲的
[00:26:12.920 --> 00:26:14.520]  我專吃過期月餅的
[00:26:14.520 --> 00:26:16.760]  我又懂得在別人的腋下吃芝士的
[00:26:16.760 --> 00:26:18.200]  你請我做你的兄弟
[00:26:18.200 --> 00:26:19.720]  你是誰?
[00:26:19.720 --> 00:26:20.720]  你不是我的朋友
[00:26:20.720 --> 00:26:21.560]  你不是我的好兄弟
[00:26:21.560 --> 00:26:23.040]  你就沒有資格
[00:26:23.040 --> 00:26:24.360]  所以今天如果你說
[00:26:24.360 --> 00:26:26.240]  我為主受苦我哪有資格?
[00:26:26.240 --> 00:26:28.720]  你以為為主受苦是為主受苦嗎?
[00:26:28.720 --> 00:26:32.000]  是因為我們是神的兒女
[00:26:32.000 --> 00:26:33.120]  我們有這個身份
[00:26:33.120 --> 00:26:35.720]  我們分享在神的榮耀
[00:26:35.720 --> 00:26:39.320]  我們亦都分享在主的受苦裏面
[00:26:39.320 --> 00:26:41.680]  同樣我以前做過律師
[00:26:41.680 --> 00:26:46.120]  做過律師都處理過一些遺產的問題
[00:26:46.120 --> 00:26:48.240]  有些人有很多遺產的
[00:26:48.240 --> 00:26:49.920]  在這裏也有,在那裏也有
[00:26:49.920 --> 00:26:51.800]  在不同國家也有
[00:26:51.800 --> 00:26:56.200]  有些國家要付遺產稅
[00:26:56.200 --> 00:26:59.280]  但你想想你估你是否靠付遺產稅
[00:26:59.280 --> 00:27:01.360]  去得到那些遺產?
[00:27:01.360 --> 00:27:03.080]  是好的
[00:27:03.080 --> 00:27:04.760]  我們找一些大有錢人跟他們說
[00:27:04.760 --> 00:27:07.040]  我願意幫你付遺產稅
[00:27:07.040 --> 00:27:08.680]  請你把你的遺產給我
[00:27:08.680 --> 00:27:10.480]  當然不是
[00:27:10.480 --> 00:27:13.280]  誰有資格付遺產稅?
[00:27:13.280 --> 00:27:14.480]  是那個人的家人
[00:27:14.480 --> 00:27:17.240]  是那個人的兒子和女兒才有資格
[00:27:17.240 --> 00:27:18.200]  付遺產稅
[00:27:18.200 --> 00:27:20.480]  遺產稅不是你說給就給的
[00:27:20.480 --> 00:27:23.680]  你是那個人的兒子或女兒
[00:27:23.680 --> 00:27:25.920]  你才有資格去付遺產稅
[00:27:25.920 --> 00:27:28.040]  但你付完遺產稅
[00:27:28.040 --> 00:27:28.760]  就像保羅一樣
[00:27:28.760 --> 00:27:32.880]  現在的苦楚比起將來的榮耀
[00:27:32.880 --> 00:27:35.200]  因為遺產稅一定不會比遺產多
[00:27:35.200 --> 00:27:36.680]  沒有人付,對吧?
[00:27:36.680 --> 00:27:38.760]  你也不付,對吧?
[00:27:38.760 --> 00:27:39.960]  你付了遺產稅
[00:27:39.960 --> 00:27:44.600]  將來你要得著勝受遺產
[00:27:44.600 --> 00:27:46.440]  正如今天我們要為主受苦
[00:27:46.440 --> 00:27:49.960]  但比起將來的榮耀
[00:27:49.960 --> 00:27:53.880]  嘩,謝謝大家的回應
[00:27:53.880 --> 00:27:55.800]  大家就不足介意
[00:27:55.800 --> 00:27:58.880]  所以今天我們在聖靈裏面
[00:27:58.880 --> 00:28:01.320]  我們要為主受苦
[00:28:01.320 --> 00:28:06.640]  但是甚麼是為主受苦呢?
[00:28:06.640 --> 00:28:09.480]  今天其實我們作為門徒
[00:28:09.480 --> 00:28:12.240]  我們跟隨聖經的價值觀
[00:28:12.240 --> 00:28:14.800]  我們不跟隨聖經的價值觀
[00:28:14.800 --> 00:28:17.080]  已經被人取笑
[00:28:17.080 --> 00:28:18.040]  可能有些人會問
[00:28:18.040 --> 00:28:20.040]  你怎會這麼守舊?
[00:28:20.040 --> 00:28:24.240]  現在還說沒有婚前性行為
[00:28:24.240 --> 00:28:27.680]  沒有婚前性行為才奇怪,對吧?
[00:28:27.680 --> 00:28:29.680]  幸好沒有人說是
[00:28:29.680 --> 00:28:32.880]  我快點說才怕你說是
[00:28:32.880 --> 00:28:35.400]  可能有些人會說
[00:28:35.400 --> 00:28:36.520]  你怎會這麼愚蠢?
[00:28:36.520 --> 00:28:39.280]  你怎會不跟隨這個世界?
[00:28:39.280 --> 00:28:41.280]  怎會跟隨聖經?
[00:28:41.280 --> 00:28:43.000]  但我們就是為主受苦
[00:28:43.000 --> 00:28:45.880]  我們持守聖經的真理
[00:28:45.880 --> 00:28:48.000]  我們作主的門徒
[00:28:48.000 --> 00:28:52.600]  我們說履行大使命和大誡命
[00:28:52.600 --> 00:28:56.560]  我們都要付上、擺上、付出代價
[00:28:56.560 --> 00:28:59.120]  我很感動,在12月23日
[00:28:59.120 --> 00:29:01.640]  我們有百多個弟兄姊妹
[00:29:01.640 --> 00:29:03.400]  我們一起出去探訪
[00:29:03.400 --> 00:29:05.840]  去做洗樓大行動
[00:29:05.840 --> 00:29:07.040]  我們去敲那些
[00:29:07.040 --> 00:29:09.040]  我們以前沒有機會探訪的人的門
[00:29:09.040 --> 00:29:11.360]  我們希望去探訪、去關心他
[00:29:11.360 --> 00:29:13.480]  去關顧他的需要
[00:29:13.480 --> 00:29:15.840]  見到弟兄姊妹其實真的很辛苦
[00:29:15.840 --> 00:29:18.320]  很多我知道你們下班
[00:29:18.320 --> 00:29:19.360]  那些叫甚麼?
[00:29:19.360 --> 00:29:21.040]  「雞咁腳咁趕嚟」
[00:29:21.040 --> 00:29:21.920]  為甚麼是「雞咁腳」?
[00:29:21.920 --> 00:29:23.800]  總之趕來吧
[00:29:23.800 --> 00:29:26.280]  趕來又未有時間吃飯
[00:29:26.280 --> 00:29:27.280]  有時間可能就這樣
[00:29:27.280 --> 00:29:28.680]  乾啃了一個麵包
[00:29:28.680 --> 00:29:31.200]  就要來到主廳
[00:29:31.200 --> 00:29:32.360]  又大家見到肥四哥
[00:29:32.360 --> 00:29:33.280]  「我們已經拜了」
[00:29:33.280 --> 00:29:36.080]  麵包都未試完已經…
[00:29:36.080 --> 00:29:37.840]  接著又要聽呼吸
[00:29:37.840 --> 00:29:39.800]  聽呼吸要聽得很準
[00:29:39.800 --> 00:29:41.200]  要知道填些甚麼
[00:29:41.200 --> 00:29:43.360]  你要清楚自己要去哪裏
[00:29:43.360 --> 00:29:45.160]  接著你的麵包都未下肚
[00:29:45.160 --> 00:29:47.680]  就要走七層樓
[00:29:47.680 --> 00:29:50.720]  接著去到還要敲門
[00:29:50.720 --> 00:29:53.240]  可能被人拒絕
[00:29:53.240 --> 00:29:54.080]  陳牧師說得很好
[00:29:54.080 --> 00:29:56.680]  可能姊妹的開門的機會率多一點
[00:29:56.680 --> 00:29:58.640]  如果今天肥成敲你的門
[00:29:58.640 --> 00:30:00.480]  有沒有人開門?
[00:30:00.480 --> 00:30:03.720]  大家真是真實
[00:30:03.720 --> 00:30:06.040]  你都不開門
[00:30:06.040 --> 00:30:06.960]  你會被人拒絕
[00:30:06.960 --> 00:30:07.600]  你問你做甚麼?
[00:30:07.600 --> 00:30:10.080]  「別騷擾我!別阻礙我!」
[00:30:10.080 --> 00:30:11.360]  你想想這麼辛苦
[00:30:11.360 --> 00:30:13.920]  趕著放工趕著趕來
[00:30:13.920 --> 00:30:17.360]  捆著麵包再和肥成跳兩下
[00:30:17.360 --> 00:30:18.920]  接著再聽呼吸
[00:30:18.920 --> 00:30:20.120]  又要聽得很準
[00:30:20.120 --> 00:30:21.640]  又要填得很準
[00:30:21.640 --> 00:30:23.120]  再走七層樓
[00:30:23.120 --> 00:30:24.440]  再被人拒絕
[00:30:24.440 --> 00:30:25.560]  你告訴你的同事
[00:30:25.560 --> 00:30:27.680]  聽你的同事都覺得你傻了
[00:30:27.680 --> 00:30:30.400]  是不是?
[00:30:30.400 --> 00:30:31.080]  是不是?
[00:30:31.080 --> 00:30:32.480]  是啊
[00:30:32.480 --> 00:30:35.080]  但為甚麼你會這麼傻?
[00:30:35.080 --> 00:30:37.240]  因為你願意為主受苦
[00:30:37.240 --> 00:30:42.040]  給個掌聲給你旁邊的朋友
[00:30:42.040 --> 00:30:43.280]  我自己很感動
[00:30:43.280 --> 00:30:46.680]  因為那天我帶著三個少年去
[00:30:46.680 --> 00:30:50.960]  我親身見證了女孩子較容易開門
[00:30:50.960 --> 00:30:53.120]  肥成說「我們是教會的」
[00:30:53.120 --> 00:30:54.040]  「教甚麼?」
[00:30:54.040 --> 00:30:55.440]  「關門」
[00:30:55.440 --> 00:30:59.120]  但女孩子說「你來做甚麼?」
[00:30:59.120 --> 00:31:01.200]  我見到少年很感恩
[00:31:01.200 --> 00:31:04.520]  因為陳牧師說九時半要回來集合
[00:31:04.520 --> 00:31:05.880]  九時二十五分
[00:31:05.880 --> 00:31:07.680]  我害怕我們返不及
[00:31:07.680 --> 00:31:09.560]  但他們說「不要了」
[00:31:09.560 --> 00:31:12.160]  「再敲剛才沒有人回應的那些」
[00:31:12.160 --> 00:31:14.600]  「可能這次有人回應呢」
[00:31:14.600 --> 00:31:15.760]  我便說「好,好,好快」
[00:31:15.760 --> 00:31:16.760]  「但不可以太遲」
[00:31:16.760 --> 00:31:18.280]  我們不斷趕到樓下
[00:31:18.280 --> 00:31:20.520]  「這次聽到有聲音了」
[00:31:20.520 --> 00:31:21.200]  「聽到有聲音」
[00:31:21.200 --> 00:31:24.200]  「他們好像在聽國語的節目」
[00:31:24.200 --> 00:31:25.520]  因為我不會國語
[00:31:25.520 --> 00:31:28.440]  於是他老母立即本色化
[00:31:28.440 --> 00:31:32.400]  「你來做甚麼?我們是教會的」
[00:31:32.400 --> 00:31:34.160]  我說「很好,你問我」
[00:31:34.160 --> 00:31:36.120]  他真是把握每一個機會
[00:31:36.120 --> 00:31:37.720]  後來真的有人開門
[00:31:37.720 --> 00:31:39.320]  真的有一個少年人
[00:31:39.320 --> 00:31:40.960]  然後跟他聊天
[00:31:40.960 --> 00:31:42.760]  立即又認識他的家
[00:31:42.760 --> 00:31:43.960]  他還說「真的要趕回去了」
[00:31:43.960 --> 00:31:45.360]  「九時半了,九時半了」
[00:31:45.360 --> 00:31:48.080]  但我見到他們的心,對嗎?
[00:31:48.080 --> 00:31:49.120]  可能他告訴同學
[00:31:49.120 --> 00:31:50.400]  「你昨晚去了哪裡?」
[00:31:50.400 --> 00:31:52.560]  「我昨晚趕著要回教會」
[00:31:52.560 --> 00:31:54.680]  「身水身汗走了七層唐樓」
[00:31:54.680 --> 00:31:55.800]  「經常被人拒絕」
[00:31:55.800 --> 00:31:57.640]  「但最後又有人開門」
[00:31:57.640 --> 00:32:00.200]  可能同學說「你為甚麼不開心」
[00:32:00.200 --> 00:32:01.600]  但我們這樣為主擺上
[00:32:01.600 --> 00:32:03.400]  我們很開心
[00:32:03.400 --> 00:32:06.400]  所以原來在聖靈裡面的生命
[00:32:06.400 --> 00:32:10.000]  是願意在這個世代跟隨耶穌
[00:32:10.000 --> 00:32:12.080]  也願意,不是一定的
[00:32:12.080 --> 00:32:14.280]  去為耶穌受逼迫
[00:32:14.280 --> 00:32:17.600]  但是我們在這個世代裡面
[00:32:17.600 --> 00:32:20.200]  去為主做見證
[00:32:20.200 --> 00:32:21.600]  我們的生命
[00:32:21.600 --> 00:32:24.800]  就怎樣?同基督同受苦難
[00:32:24.800 --> 00:32:27.000]  兩個星期前我同一對
[00:32:27.000 --> 00:32:29.920]  丈夫做門女的夫婦去吃飯
[00:32:29.920 --> 00:32:31.320]  我很感動
[00:32:31.320 --> 00:32:32.400]  他們要擺上很多
[00:32:32.400 --> 00:32:34.600]  因為他們有兩個很小的女兒
[00:32:34.600 --> 00:32:37.560]  他們要擺上很多才可以來門女
[00:32:37.560 --> 00:32:40.480]  也因為擔心女兒不知道誰來照顧
[00:32:40.480 --> 00:32:41.600]  所以他們的安排是
[00:32:41.600 --> 00:32:43.520]  丈夫先上門女
[00:32:43.520 --> 00:32:45.600]  太太看著小朋友
[00:32:45.600 --> 00:32:49.560]  但是當我跟她吃飯的時候
[00:32:49.560 --> 00:32:51.520]  她很開心地跟我說
[00:32:51.520 --> 00:32:54.520]  「Eugene,我真的做了門女」
[00:32:54.520 --> 00:32:55.760]  「真的覺得很棒」
[00:32:55.760 --> 00:32:56.800]  然後太太說
[00:32:56.800 --> 00:32:59.680]  「我很後悔沒有跟丈夫一起做門女」
[00:32:59.680 --> 00:33:02.480]  「一同去經歷神啊」
[00:33:02.480 --> 00:33:03.640]  哇,你問我很感動
[00:33:03.640 --> 00:33:04.760]  因為他們要擺上很多
[00:33:04.760 --> 00:33:06.640]  才可以參加門女
[00:33:06.640 --> 00:33:08.320]  但是他們願意這樣為神擺上
[00:33:08.320 --> 00:33:09.440]  因為他們看到
[00:33:09.440 --> 00:33:12.400]  原來被神、被聖靈帶領的生命
[00:33:12.400 --> 00:33:14.320]  是這麼棒的
[00:33:14.320 --> 00:33:17.240]  所以原來有聖靈在我們的生命裡面
[00:33:17.240 --> 00:33:19.760]  我們怎樣?會學習去擺上
[00:33:19.760 --> 00:33:22.240]  甚至有時要為神受苦
[00:33:22.240 --> 00:33:23.800]  但是聖經說
[00:33:23.800 --> 00:33:28.240]  我們要將來同神同得榮耀
[00:33:28.240 --> 00:33:29.680]  所以今天我們要問自己
[00:33:29.680 --> 00:33:32.160]  我們的生命願不願意
[00:33:32.160 --> 00:33:34.640]  去為主、去受苦
[00:33:34.640 --> 00:33:37.760]  因為這也是我們神給我們
[00:33:37.760 --> 00:33:40.600]  有機會去分享和參與
[00:33:40.600 --> 00:33:44.520]  在耶穌的受苦和榮耀裡面
[00:33:44.520 --> 00:33:45.720]  當我們這樣的時候
[00:33:45.720 --> 00:33:48.120]  到了今天第三個功課
[00:33:48.120 --> 00:33:50.480]  是活像耶穌的生命
[00:33:50.480 --> 00:33:52.400]  我們一起讀28到30字
[00:33:52.400 --> 00:33:52.960]  好不好?一起讀
[00:33:52.960 --> 00:33:54.240]  1、2、3
[00:33:54.240 --> 00:33:57.680]  我們曉得萬事都互相效力
[00:33:57.680 --> 00:34:00.440]  叫愛神的人得益處
[00:34:00.440 --> 00:34:03.720]  就是按他旨意被召的人
[00:34:03.720 --> 00:34:06.800]  因為他預先所知道的人
[00:34:06.800 --> 00:34:10.760]  就預先定下效法他兒子的模樣
[00:34:10.760 --> 00:34:15.120]  使他兒子在許多弟兄中作長子
[00:34:15.120 --> 00:34:19.080]  預先定下的人又召他們來
[00:34:19.080 --> 00:34:22.680]  所召來的人又稱他們為義
