
[00:00:00.000 --> 00:00:08.000]  我們今天要說的就是《撒末爾記》的第六年
[00:22:46.000 --> 00:22:47.000]  他是很痛苦
[00:22:47.000 --> 00:22:49.000]  吃不下飯
[00:22:49.000 --> 00:22:53.000]  可是一聽到神答應他的禱告
[00:22:53.000 --> 00:22:58.000]  他立刻就歡喜快樂了
[00:22:58.000 --> 00:23:02.000]  他知道神的應許不會落空的
[00:23:02.000 --> 00:23:03.000]  那麼有人就問了
[00:23:03.000 --> 00:23:05.000]  神這裡也沒有跟他說
[00:23:05.000 --> 00:23:07.000]  我一定給你個兒子
[00:23:07.000 --> 00:23:09.000]  但是他的心心裡頭
[00:23:09.000 --> 00:23:13.000]  知道神聽他的禱告了
[00:23:13.000 --> 00:23:16.000]  他就不再去祈求了
[00:23:16.000 --> 00:23:18.000]  有時候我們向神禱告
[00:23:18.000 --> 00:23:19.000]  好像覺得
[00:23:19.000 --> 00:23:21.000]  神已經聽我們的禱告了
[00:23:21.000 --> 00:23:23.000]  神會慣我們
[00:23:23.000 --> 00:23:25.000]  但是過一段時間又不放心
[00:23:25.000 --> 00:23:27.000]  到底神會不會聽
[00:23:27.000 --> 00:23:29.000]  我們再要禱告
[00:23:29.000 --> 00:23:31.000]  神可能對我們說
[00:23:31.000 --> 00:23:32.000]  我已經答應你的禱告了
[00:23:32.000 --> 00:23:34.000]  你就不用再求了
[00:23:34.000 --> 00:23:36.000]  所以我們要學習
[00:23:36.000 --> 00:23:37.000]  在禱告的時候
[00:23:37.000 --> 00:23:38.000]  要看一看
[00:23:38.000 --> 00:23:40.000]  神是不是已經應允了
[00:23:40.000 --> 00:23:42.000]  我已經聽見了
[00:23:42.000 --> 00:23:44.000]  我已經向他說了
[00:23:44.000 --> 00:23:47.000]  那麼剩下的就交給神了
[00:23:47.000 --> 00:23:51.000]  不要自己還面帶愁容
[00:23:51.000 --> 00:23:54.000]  還不想去吃飯
[00:23:54.000 --> 00:23:57.000]  一定要等到事情都成就了
[00:23:57.000 --> 00:24:00.000]  再來感謝神
[00:24:00.000 --> 00:24:03.000]  其實我們知道神聽我們禱告
[00:24:03.000 --> 00:24:06.000]  我們就可以放下禱告的負擔
[00:24:06.000 --> 00:24:11.000]  就可以過我們正常的生活
[00:24:11.000 --> 00:24:14.000]  所以我們看見沙漠的父母
[00:24:14.000 --> 00:24:16.000]  父親是個盡賢的
[00:24:16.000 --> 00:24:20.000]  母親哈納也是個盡賢的
[00:24:20.000 --> 00:24:25.000]  所以神就用哈納跟她的丈夫
[00:24:25.000 --> 00:24:33.000]  來成為神所使用的
[00:24:33.000 --> 00:24:38.000]  在第二章我們就看見
[00:24:38.000 --> 00:24:40.000]  哈納的詩歌
[00:24:40.000 --> 00:24:44.000]  第二章的第一節到第十節
[00:24:44.000 --> 00:24:48.000]  這是哈納把自己的孩子
[00:24:48.000 --> 00:24:51.000]  奉獻給神以後
[00:24:51.000 --> 00:24:55.000]  他心裡的歡喜快樂
[00:24:55.000 --> 00:24:59.000]  這是一首贊美詩
[00:24:59.000 --> 00:25:02.000]  你看見這個十節聖經裡頭
[00:25:02.000 --> 00:25:06.000]  這個是一節贊美的詩歌
[00:25:06.000 --> 00:25:11.000]  你沒有看見哈納為了自己在求什麼
[00:25:11.000 --> 00:25:13.000]  他就贊美神
[00:25:13.000 --> 00:25:18.000]  贊美神的本性
[00:25:18.000 --> 00:25:23.000]  他說我的心因耶和華快樂
[00:25:23.000 --> 00:25:24.000]  他怎麼快樂呢
[00:25:24.000 --> 00:25:27.000]  他不是因著有一個兒子而快樂
[00:25:27.000 --> 00:25:31.000]  他就是因著神而快樂
[00:25:31.000 --> 00:25:34.000]  在這一段經文裡頭
[00:25:34.000 --> 00:25:38.000]  他贊美神的聖潔
[00:25:38.000 --> 00:25:40.000]  權之主宰
[00:25:40.000 --> 00:25:42.000]  主宰就是至高的權柄
[00:25:42.000 --> 00:25:46.000]  大能信使公義
[00:25:46.000 --> 00:25:48.000]  這首贊美詩
[00:25:48.000 --> 00:25:50.000]  他贊美神的聖潔
[00:25:50.000 --> 00:25:51.000]  在第二節說
[00:25:51.000 --> 00:25:54.000]  只有耶和華為聖
[00:25:54.000 --> 00:25:56.000]  除他以外沒有可比的
[00:25:56.000 --> 00:25:59.000]  只有神是聖的
[00:25:59.000 --> 00:26:02.000]  他是沒有其他的人
[00:26:02.000 --> 00:26:06.000]  其他的偶像神明可以和他比較的
[00:26:06.000 --> 00:26:09.000]  贊美神的聖潔
[00:26:09.000 --> 00:26:12.000]  他還贊美神的大能
[00:26:12.000 --> 00:26:16.000]  他說也沒有磐石像我們的神
[00:26:16.000 --> 00:26:17.000]  第二節還說
[00:26:17.000 --> 00:26:20.000]  也沒有磐石像我們的神
[00:26:20.000 --> 00:26:23.000]  這個磐石就指的力量
[00:26:23.000 --> 00:26:28.000]  他說也沒有什麼力量可以像我們的神
[00:26:28.000 --> 00:26:32.000]  因為我們的神是大有能力的
[00:26:32.000 --> 00:26:36.000]  他還贊美神的智慧
[00:26:36.000 --> 00:26:38.000]  他說
[00:26:38.000 --> 00:26:40.000]  第三節說
[00:26:40.000 --> 00:26:44.000]  因耶和華是大有知識的神
[00:26:44.000 --> 00:26:47.000]  耶和華是大有知識的神
[00:26:47.000 --> 00:26:51.000]  那麼其實在原來的聖經裡頭就說
[00:26:51.000 --> 00:26:53.000]  神是知識的神
[00:26:53.000 --> 00:26:57.000]  一切的知識都在神裡頭
[00:26:57.000 --> 00:27:00.000]  在下面呢
[00:27:00.000 --> 00:27:02.000]  我們看到第三節還說
[00:27:02.000 --> 00:27:05.000]  人的行為被他衡量
[00:27:05.000 --> 00:27:07.000]  人的行為被衡量
[00:27:07.000 --> 00:27:10.000]  就是人做的對跟做的不對
[00:27:10.000 --> 00:27:12.000]  都是神的衡量
[00:27:12.000 --> 00:27:14.000]  神好像有一把尺子
[00:27:14.000 --> 00:27:19.000]  量量你這個合不合神的公義的標準
[00:27:19.000 --> 00:27:23.000]  神也好像拿一把這個天平
[00:27:23.000 --> 00:27:26.000]  稱稱你這個合不合神的公義的標準
[00:27:26.000 --> 00:27:29.000]  所以神是一個公義的神
[00:27:29.000 --> 00:27:31.000]  他是公義的
[00:27:31.000 --> 00:27:36.000]  而且他還贊美神的主宰的權柄
[00:27:36.000 --> 00:27:39.000]  這個至高的權柄
[00:27:39.000 --> 00:27:43.000]  天下萬事萬物都是在神的管理底下
[00:27:43.000 --> 00:27:45.000]  神有至高的權柄
[00:27:45.000 --> 00:27:49.000]  所以他可以看到這個第四節說
[00:27:49.000 --> 00:27:52.000]  勇士的弓都已折斷
[00:27:52.000 --> 00:27:57.000]  你再勇敢的再有力量的弓也要折斷
[00:27:57.000 --> 00:28:01.000]  還有跌倒的人以力量疏要
[00:28:01.000 --> 00:28:03.000]  你很軟弱的人
[00:28:03.000 --> 00:28:07.000]  神也會扶持他起來
[00:28:07.000 --> 00:28:09.000]  不管是勇敢的勇士
[00:28:09.000 --> 00:28:15.000]  或者是跌倒的神都有辦法使他
[00:28:15.000 --> 00:28:18.000]  一個是叫他下來
[00:28:18.000 --> 00:28:20.000]  一個叫他上來
[00:28:20.000 --> 00:28:22.000]  不管是飽足的
[00:28:22.000 --> 00:28:23.000]  第五節說
[00:28:23.000 --> 00:28:26.000]  不管是飽足的還是飢餓的
[00:28:26.000 --> 00:28:28.000]  神都管理
[00:28:28.000 --> 00:28:31.000]  素來飽足的反倒用人求食
[00:28:31.000 --> 00:28:35.000]  飢餓的再不飢餓
[00:28:35.000 --> 00:28:36.000]  還有底下說
[00:28:36.000 --> 00:28:39.000]  不生育的
[00:28:39.000 --> 00:28:42.000]  神可以叫他生育
[00:28:42.000 --> 00:28:45.000]  有兒女的反倒衰微
[00:28:45.000 --> 00:28:47.000]  有很多兒女他可以衰微
[00:28:47.000 --> 00:28:50.000]  所以生育好不生育好
[00:28:50.000 --> 00:28:52.000]  神都可以管理
[00:28:52.000 --> 00:28:53.000]  底下說
[00:28:53.000 --> 00:28:56.000]  閻華死能死又死能活
[00:28:56.000 --> 00:28:59.000]  生死也在神的手中
[00:28:59.000 --> 00:29:02.000]  有人下陰間有人往上升
[00:29:02.000 --> 00:29:05.000]  有人高昇有人降低
[00:29:05.000 --> 00:29:08.000]  有人是貧窮有人富足
[00:29:08.000 --> 00:29:11.000]  貧窮富足也在神手裡
[00:29:11.000 --> 00:29:15.000]  那麼我們看見神有至高的權力
[00:29:15.000 --> 00:29:18.000]  所以在這篇詩篇裡頭
[00:29:18.000 --> 00:29:21.000]  實在是一首贊美的詩歌
[00:29:21.000 --> 00:29:23.000]  贊美神的本性
[00:29:23.000 --> 00:29:27.000]  贊美神的聖潔大能
[00:29:27.000 --> 00:29:28.000]  他的智慧
[00:29:28.000 --> 00:29:29.000]  他的公義
[00:29:29.000 --> 00:29:32.000]  他的權柄
[00:29:32.000 --> 00:29:34.000]  這首詩歌呢
[00:29:34.000 --> 00:29:38.000]  其實也是一首神所默示的詩歌
[00:29:38.000 --> 00:29:41.000]  因為這首詩歌呢
[00:29:41.000 --> 00:29:46.000]  不是限制這個哈納本身的經歷
[00:29:46.000 --> 00:29:49.000]  這個超過他本人的經歷
[00:29:49.000 --> 00:29:53.000]  可以看到是聖靈感動而寫的詩歌
[00:29:53.000 --> 00:29:56.000]  這首詩歌正是像詩篇一樣的
[00:29:56.000 --> 00:30:02.000]  都是神所感動的人寫出來的詩歌
[00:30:02.000 --> 00:30:07.000]  那麼這也是一首預言性的詩歌
[00:30:07.000 --> 00:30:10.000]  因為在第十節裡頭
[00:30:10.000 --> 00:30:16.000]  就說到神要賜給以色列人一位王
[00:30:16.000 --> 00:30:20.000]  當然這個王是神所喜歡的王
[00:30:20.000 --> 00:30:23.000]  這位王也是神所高的
[00:30:23.000 --> 00:30:25.000]  受高者的王
[00:30:25.000 --> 00:30:29.000]  所以他在當時還沒有王
[00:30:29.000 --> 00:30:33.000]  但他已經看見神啓示他
[00:30:33.000 --> 00:30:37.000]  給他預言說將來以色列有一個王
[00:30:37.000 --> 00:30:43.000]  當然這個王應該是指的耶穌基督和尼賽亞
[00:30:43.000 --> 00:30:46.000]  所以這個哈納的詩歌
[00:30:46.000 --> 00:30:49.000]  我們就可以看到
[00:30:49.000 --> 00:30:52.000]  他其實可以放在更大位的詩篇
[00:30:52.000 --> 00:30:55.000]  跟很多詩篇都可以並列在一起
[00:30:55.000 --> 00:31:04.000]  實際上是超過人的知識理會所寫出來的詩歌
[00:31:04.000 --> 00:31:09.000]  我們再看看沙漠的童年怎麼樣
[00:31:09.000 --> 00:31:16.000]  沙漠哈納到了日期滿足就生了一個兒子
[00:31:16.000 --> 00:31:19.000]  給他起名叫做沙漠兒
[00:31:19.000 --> 00:31:23.000]  他說這是我從耶和華那裡求來的
[00:31:23.000 --> 00:31:29.000]  所以沙漠兒的意思就是從耶和華那裡求來的
[00:31:29.000 --> 00:31:40.000]  這個不但是紀念哈納所求的
[00:31:40.000 --> 00:31:44.000]  也是預言沙漠兒的一生
[00:31:44.000 --> 00:31:49.000]  沙漠兒既然是哈納的禱告所求來的
[00:31:49.000 --> 00:31:55.000]  那麼這個禱告也成為沙漠兒一生的特點
[00:31:55.000 --> 00:32:02.000]  聖經裡頭說沙漠兒是一個很會禱告的賢子
[00:32:02.000 --> 00:32:06.000]  你看他在這個沙漠記上裡頭
[00:32:06.000 --> 00:32:11.000]  沙漠兒很多次為著以色列人禱告
[00:32:11.000 --> 00:32:16.000]  在最後他不做實事了
[00:32:16.000 --> 00:32:19.000]  那麼最後他還說
[00:32:19.000 --> 00:32:24.000]  他說我斷不停止為你們禱告免得我得罪神
[00:32:24.000 --> 00:32:27.000]  他說就是我不做實事
[00:32:27.000 --> 00:32:30.000]  我離開這實事的崗位了
[00:32:30.000 --> 00:32:32.000]  我還要為你們禱告
[00:32:32.000 --> 00:32:37.000]  所以可以說禱告就是沙漠兒一生的特點
[00:32:37.000 --> 00:32:40.000]  他所以能夠被神所使用
[00:32:40.000 --> 00:32:42.000]  就是因為他禱告
[00:32:42.000 --> 00:32:44.000]  他常常記得禱告
[00:32:44.000 --> 00:32:46.000]  明白神的心意
[00:32:46.000 --> 00:32:49.000]  他也記得禱告得到神的力量
[00:32:49.000 --> 00:32:54.000]  使他能夠來帶領以色列人
[00:32:54.000 --> 00:33:06.000]  能夠把以色列人帶到神所要的這樣的情況
[00:33:06.000 --> 00:33:11.000]  因為哈納他有一個許的願
[00:33:11.000 --> 00:33:17.000]  要把孩子來獻給耶和華
[00:33:17.000 --> 00:33:22.000]  所以到了每年都要上四羅去
[00:33:22.000 --> 00:33:24.000]  等孩子生下來以後
[00:33:24.000 --> 00:33:27.000]  哈納就跟他的丈夫說
[00:33:27.000 --> 00:33:31.000]  他說要等孩子斷了奶以後
[00:33:31.000 --> 00:33:34.000]  我才帶他到四羅
[00:33:34.000 --> 00:33:37.000]  把他帶去以後就把他留在那個地方了
[00:33:37.000 --> 00:33:40.000]  就不再帶回來了
[00:33:40.000 --> 00:33:47.000]  這就是沙漠兒很小就被帶到離開父母
[00:33:47.000 --> 00:33:55.000]  到了四羅會墓也就是聖殿的地方去服侍神了
[00:33:55.000 --> 00:33:59.000]  因為為什麼要等到斷了奶呢
[00:33:59.000 --> 00:34:03.000]  如果孩子生下來就帶到以利那去
[00:34:03.000 --> 00:34:09.000]  以利還沒法照顧這麼小的嬰孩
[00:34:09.000 --> 00:34:14.000]  那他也不能說我帶去以後再把孩子帶回來
[00:34:14.000 --> 00:34:21.000]  他也捨不得孩子那麼小就放在離開了他
[00:34:21.000 --> 00:34:23.000]  所以他說等他斷了奶
[00:34:23.000 --> 00:34:26.000]  這個斷奶的話以色列人和猶太人
[00:34:26.000 --> 00:34:29.000]  他們大概到三歲的時候
[00:34:29.000 --> 00:34:32.000]  三歲的時候就是算斷奶的時候
[00:34:32.000 --> 00:34:34.000]  意思是說再等一兩年
[00:34:34.000 --> 00:34:38.000]  等他斷了奶我把他帶去放在會墓
[00:34:38.000 --> 00:34:45.000]  那他終生就一直在會墓的地方侍奉神了
[00:34:45.000 --> 00:34:54.000]  所以這個是他從小他的母親就把他帶到四羅去
[00:34:54.000 --> 00:35:01.000]  交給祭司的看管
[00:35:01.000 --> 00:35:04.000]  這就是奉獻的意思
[00:35:04.000 --> 00:35:10.000]  他的奉獻不是把一點錢給聖殿
[00:35:10.000 --> 00:35:12.000]  也不是給一點東西
[00:35:12.000 --> 00:35:17.000]  他還是把他最心愛的兒子獻給神
[00:35:17.000 --> 00:35:24.000]  這就好像亞伯拉罕把他最心愛的兒子以撒獻給神一樣的
[00:35:24.000 --> 00:35:25.000]  這就是奉獻
[00:35:25.000 --> 00:35:26.000]  什麼是奉獻呢
[00:35:26.000 --> 00:35:30.000]  因為這個孩子是從神求來的
[00:35:30.000 --> 00:35:32.000]  是神賜給他的
[00:35:32.000 --> 00:35:36.000]  現在他說我祈求
[00:35:36.000 --> 00:35:38.000]  第一章27節說
[00:35:38.000 --> 00:35:40.000]  我祈求為了得這孩子
[00:35:40.000 --> 00:35:44.000]  耶華已將我所求的賜給我了
[00:35:44.000 --> 00:35:47.000]  這個孩子是神賜給他的
[00:35:47.000 --> 00:35:51.000]  所以我要將這孩子歸於耶華
[00:35:51.000 --> 00:35:54.000]  今天看到這個奉獻的意思
[00:35:54.000 --> 00:35:55.000]  奉獻什麼呢
[00:35:55.000 --> 00:35:59.000]  不是我們多餘的東西拿出來以後就給神
[00:35:59.000 --> 00:36:00.000]  奉獻的意思
[00:36:00.000 --> 00:36:03.000]  就是把神賜給我們的
[00:36:03.000 --> 00:36:06.000]  我們再給神
[00:36:06.000 --> 00:36:09.000]  這就是奉獻根本的意思
[00:36:09.000 --> 00:36:11.000]  神給我們一個新的生命
[00:36:11.000 --> 00:36:15.000]  我們就願意把這生命再交給神
[00:36:15.000 --> 00:36:19.000]  讓神這一生中間來使用我們
[00:36:19.000 --> 00:36:22.000]  這就是奉獻的意思
[00:36:22.000 --> 00:36:26.000]  所以哈納是懂得奉獻的人
[00:36:26.000 --> 00:36:31.000]  哈納獻上沙漠一個
[00:36:31.000 --> 00:36:37.000]  到了第二章21節就說了
[00:36:37.000 --> 00:36:40.000]  耶和華眷顧哈納
[00:36:40.000 --> 00:36:46.000]  他就懷孕生了三個兒子兩個女兒
[00:36:46.000 --> 00:36:50.000]  那麼這個就是你奉獻給神
[00:36:50.000 --> 00:36:52.000]  神不會欠我們的債的
[00:36:52.000 --> 00:36:55.000]  神不是欠債的神
[00:36:55.000 --> 00:36:57.000]  你給他一個
[00:36:57.000 --> 00:37:01.000]  哈納給他一個神
[00:37:01.000 --> 00:37:05.000]  報答他五個
[00:37:05.000 --> 00:37:16.000]  所以我們看見奉獻的意思
[00:37:16.000 --> 00:37:19.000]  在這個地方我們還看見
[00:37:19.000 --> 00:37:27.000]  當伊麗加納跟哈納帶了孩子到會墓去奉獻的時候
[00:37:27.000 --> 00:37:32.000]  這裡說這次他為了還願
[00:37:32.000 --> 00:37:34.000]  在就業的時候你還願
[00:37:34.000 --> 00:37:37.000]  你要現場祭的
[00:37:37.000 --> 00:37:39.000]  他帶了三隻公牛
[00:37:39.000 --> 00:37:46.000]  一把戲面一匹帶酒
[00:37:46.000 --> 00:37:48.000]  按照就業的規定的話
[00:37:48.000 --> 00:37:51.000]  如果你有力量要還願
[00:37:51.000 --> 00:37:54.000]  那麼你還願你要帶一隻公牛
[00:37:54.000 --> 00:38:04.000]  帶上的面十分之三的一法面
[00:38:04.000 --> 00:38:07.000]  帶上一星酒
[00:38:07.000 --> 00:38:09.000]  半星酒就可以了
[00:38:09.000 --> 00:38:14.000]  現在他超過律法的規定
[00:38:14.000 --> 00:38:16.000]  他獻上三倍
[00:38:16.000 --> 00:38:18.000]  三隻公牛
[00:38:18.000 --> 00:38:21.000]  三隻公牛不是一個小的數目
[00:38:21.000 --> 00:38:27.000]  因為他不是很富裕的人
[00:38:27.000 --> 00:38:29.000]  他給神三倍
[00:38:29.000 --> 00:38:33.000]  神要求有十分之三的一法
[00:38:33.000 --> 00:38:36.000]  他獻上一一法三倍
[00:38:36.000 --> 00:38:43.000]  酒的話我們想一匹帶酒也是超過神律法所規定的
[00:38:43.000 --> 00:38:47.000]  所以他的還願是甘心樂意的
[00:38:47.000 --> 00:38:50.000]  盡他的力量的還願
[00:38:50.000 --> 00:38:52.000]  差不多有這樣三倍
[00:38:52.000 --> 00:38:55.000]  所以你看到以利加納
[00:38:55.000 --> 00:39:02.000]  這是一個很敬畏神的人
[00:39:02.000 --> 00:39:06.000]  那麼撒末爾到了會墓以後
[00:39:06.000 --> 00:39:11.000]  他就在以利面前侍奉耶化
[00:39:11.000 --> 00:39:14.000]  第二章十一節說
[00:39:14.000 --> 00:39:20.000]  以利加納往拉瑪回家去了
[00:39:20.000 --> 00:39:28.000]  那孩子在祭司以利面前侍奉耶化
[00:39:28.000 --> 00:39:33.000]  這個字這地方說的是很正確的
[00:39:33.000 --> 00:39:38.000]  他不是說那孩子在耶化面前服侍以利
[00:39:38.000 --> 00:39:41.000]  他不是在服侍以利
[00:39:41.000 --> 00:39:44.000]  他乃是侍奉耶化
[00:39:44.000 --> 00:39:50.000]  三歲多一點他就能侍奉
[00:39:50.000 --> 00:39:54.000]  那我們想想他怎麼侍奉
[00:39:54.000 --> 00:40:00.000]  他的母親給他做了一個細麻布的小外袍
[00:40:00.000 --> 00:40:04.000]  他就好像一個小的祭司一樣的
[00:40:04.000 --> 00:40:09.000]  穿了一個白色的細麻布的
[00:40:09.000 --> 00:40:13.000]  你想象的話這個孩子非常好玩
[00:40:13.000 --> 00:40:15.000]  身邊都是大人了
[00:40:15.000 --> 00:40:17.000]  就一個小孩子來來回回走的話
[00:40:17.000 --> 00:40:19.000]  他就要侍奉耶化
[00:40:19.000 --> 00:40:20.000]  可以嗎
[00:40:20.000 --> 00:40:22.000]  小的也可以侍奉耶化
[00:40:22.000 --> 00:40:25.000]  那我想以利給他安排什麼工作呢
[00:40:25.000 --> 00:40:27.000]  大的工作不能做
[00:40:27.000 --> 00:40:29.000]  他不能去殺牛殺羊
[00:40:29.000 --> 00:40:32.000]  可能叫他拿個地方髒了擦一擦
[00:40:32.000 --> 00:40:35.000]  還有一個工作就叫他早晨開門
[00:40:35.000 --> 00:40:39.000]  早晨就要把會幕的門開開
[00:40:39.000 --> 00:40:42.000]  這些做得到的他都可以做
[00:40:42.000 --> 00:40:47.000]  所以你看見這個以利來在他面前侍奉
[00:40:47.000 --> 00:40:49.000]  以利就是教導他
[00:40:49.000 --> 00:40:51.000]  其實他是服侍神
[00:40:51.000 --> 00:40:54.000]  所以小的小孩子也可以侍奉神
[00:40:54.000 --> 00:40:57.000]  就要記得你力所能及的
[00:40:57.000 --> 00:41:00.000]  我們歲數大的更應該侍奉神的
[00:41:00.000 --> 00:41:03.000]  神可以教我們做更多的事情
[00:41:03.000 --> 00:41:05.000]  所以在侍奉當中呢
[00:41:05.000 --> 00:41:08.000]  他就慢慢地慢慢地進步了
[00:41:08.000 --> 00:41:12.000]  他在二十二節二章二十一節說
[00:41:12.000 --> 00:41:17.000]  那孩子撒末爾在耶化面前漸漸長大
[00:41:17.000 --> 00:41:19.000]  漸漸長大
[00:41:19.000 --> 00:41:24.000]  那麼這個漸漸長大就說他的行事啊
[00:41:24.000 --> 00:41:27.000]  他的這個舉動啊
[00:41:27.000 --> 00:41:30.000]  各方面體力啊 體格啊
[00:41:30.000 --> 00:41:36.000]  慢慢都長大了
[00:41:36.000 --> 00:41:41.000]  我們想這個孩子要在神面前漸漸長大
[00:41:41.000 --> 00:41:44.000]  不是一件容易的事情
[00:41:44.000 --> 00:41:47.000]  因為當時在會幕裡頭
[00:41:47.000 --> 00:41:50.000]  以利兩個兒子
[00:41:50.000 --> 00:41:53.000]  神經說他是個惡人
[00:41:53.000 --> 00:41:57.000]  是個壞蛋
[00:41:57.000 --> 00:41:58.000]  不認識神
[00:41:58.000 --> 00:42:00.000]  根本眼中沒有神
[00:42:00.000 --> 00:42:02.000]  這個以利兩個兒子呢
[00:42:02.000 --> 00:42:05.000]  雖然他父親那麼敬虔那麼好
[00:42:05.000 --> 00:42:08.000]  可是這個兩個兒子跟他父親完全不一樣
[00:42:08.000 --> 00:42:11.000]  人家要來獻祭了
[00:42:11.000 --> 00:42:13.000]  正在煮肉呢
[00:42:13.000 --> 00:42:16.000]  他就叫人來把肉在鍋裡頭插
[00:42:16.000 --> 00:42:17.000]  他要拿走
[00:42:17.000 --> 00:42:21.000]  人家獻上最好的籽油給神呢
[00:42:21.000 --> 00:42:23.000]  他說這籽油你不要燒了
[00:42:23.000 --> 00:42:26.000]  你籽油給他拿走了
[00:42:26.000 --> 00:42:28.000]  結果弄到人呢
[00:42:28.000 --> 00:42:30.000]  不想獻祭了
[00:42:30.000 --> 00:42:33.000]  你想想如果一個教會裡頭
[00:42:33.000 --> 00:42:35.000]  這管教會的人
[00:42:35.000 --> 00:42:39.000]  各方面都按照規矩來做
[00:42:39.000 --> 00:42:42.000]  那人家就不來聚會了
[00:42:42.000 --> 00:42:48.000]  人或者說我就不給教會奉獻錢財了
[00:42:48.000 --> 00:42:51.000]  所以弄到這個
[00:42:51.000 --> 00:42:55.000]  因為他們藐視耶化的祭物
[00:42:55.000 --> 00:42:57.000]  就使得人呢
[00:42:57.000 --> 00:43:00.000]  厭棄給耶化獻祭
[00:43:00.000 --> 00:43:02.000]  那我們獻祭怎麼用啊
[00:43:02.000 --> 00:43:05.000]  拿了以後給他們兩個兒子都給拿去了
[00:43:05.000 --> 00:43:07.000]  都變成他們的了
[00:43:07.000 --> 00:43:09.000]  我們沒法獻給神了
[00:43:09.000 --> 00:43:15.000]  所以這個是極其嚴重的罪
[00:43:15.000 --> 00:43:19.000]  那你想沙漠在灰幕裡頭
[00:43:19.000 --> 00:43:22.000]  成天都見到這兩個人
[00:43:22.000 --> 00:43:25.000]  見到他底下這些僕人
[00:43:25.000 --> 00:43:29.000]  在這樣的惡劣的環境
[00:43:29.000 --> 00:43:33.000]  他仍然能夠來侍奉神
[00:43:33.000 --> 00:43:37.000]  他不受他們的影響
[00:43:37.000 --> 00:43:40.000]  但神保守沙漠
[00:43:40.000 --> 00:43:45.000]  所以他說他就穿著西麻布的衣服
[00:43:45.000 --> 00:43:47.000]  西麻布是白色的
[00:43:47.000 --> 00:43:52.000]  說明他在這個環境裡頭還是一塵不染的
[00:43:52.000 --> 00:43:56.000]  不受他們的影響
[00:43:56.000 --> 00:43:59.000]  這個是沙漠的幼年
[00:43:59.000 --> 00:44:03.000]  就是小的時候的情況
[00:44:03.000 --> 00:44:08.000]  所以我們今天接著沙漠上
[00:44:08.000 --> 00:44:11.000]  這一部分的話
[00:44:11.000 --> 00:44:16.000]  我們就看到一對敬虔的父母
[00:44:16.000 --> 00:44:20.000]  我們也看到沙漠的怎麼來的
[00:44:20.000 --> 00:44:23.000]  也看到沙漠在幼年的時候
[00:44:23.000 --> 00:44:26.000]  他怎麼樣侍奉的
[00:44:26.000 --> 00:44:28.000]  這告訴我們什麼呢
[00:44:28.000 --> 00:44:32.000]  告訴我們一對敬虔的父母
[00:44:32.000 --> 00:44:36.000]  可以產生敬虔的後代
[00:44:36.000 --> 00:44:40.000]  沙漠是神所揀選的
[00:44:40.000 --> 00:44:47.000]  那麼神也揀選這對父母來帶他
[00:44:47.000 --> 00:44:50.000]  使他能夠產生一個敬虔的後代
[00:44:50.000 --> 00:44:53.000]  所以一個家庭是很重要的
[00:44:53.000 --> 00:44:55.000]  雖然你不能夠決定
[00:44:55.000 --> 00:44:58.000]  你的兒女將來的前途怎麼樣
[00:44:58.000 --> 00:45:01.000]  但是如果你是一對敬虔的父母的話
[00:45:01.000 --> 00:45:06.000]  你能夠把兒女交在神的手中
[00:45:06.000 --> 00:45:08.000]  神會保守他們
[00:45:08.000 --> 00:45:10.000]  神會帶領他們
[00:45:10.000 --> 00:45:12.000]  在這一段經目裡頭
[00:45:12.000 --> 00:45:16.000]  我們也看到這個禱告
[00:45:16.000 --> 00:45:20.000]  禱告也不拘行事
[00:45:20.000 --> 00:45:23.000]  你看他那怎麼禱告
[00:45:23.000 --> 00:45:25.000]  他就站在那個地方禱告
[00:45:25.000 --> 00:45:28.000]  他沒有說什麼話
[00:45:28.000 --> 00:45:31.000]  因為他在那個地方心裡都很痛苦
[00:45:31.000 --> 00:45:33.000]  口裡也沒有怎麼說話
[00:45:33.000 --> 00:45:36.000]  所以禱告不拘行事
[00:45:36.000 --> 00:45:38.000]  你站著禱告也可以
[00:45:38.000 --> 00:45:39.000]  坐著禱告也可以
[00:45:39.000 --> 00:45:41.000]  甚至你躺著禱告也可以
[00:45:41.000 --> 00:45:43.000]  你開車禱告也可以
[00:45:43.000 --> 00:45:45.000]  吃飯禱告也可以
[00:45:45.000 --> 00:45:47.000]  睡覺以前禱告也可以
[00:45:47.000 --> 00:45:49.000]  沒有一定的行事
[00:45:49.000 --> 00:45:52.000]  但是只要你的心來了
[00:45:52.000 --> 00:45:55.000]  所以他那是傾心吐益
[00:45:55.000 --> 00:46:00.000]  就是把心裡真實的情況來告訴神
[00:46:00.000 --> 00:46:04.000]  所以禱告最基本的就是說心裡的話
[00:46:04.000 --> 00:46:08.000]  不一定要很華麗的字眼
[00:46:08.000 --> 00:46:10.000]  你只要把心裡的話跟神說了
[00:46:10.000 --> 00:46:12.000]  這就是禱告
[00:46:12.000 --> 00:46:14.000]  你高興的時候可以禱告
[00:46:14.000 --> 00:46:17.000]  你痛苦你流淚也可以禱告
[00:46:17.000 --> 00:46:22.000]  所以禱告告訴我們是可以不拘行事的
[00:46:22.000 --> 00:46:25.000]  只要你的心來到神面前
[00:46:25.000 --> 00:46:26.000]  神就悅納
