
[00:00:00.000 --> 00:00:02.360]  我們實在是主的徵兵
[00:15:12.760 --> 00:15:15.640]  我要去你都沒有聲音
[00:15:15.640 --> 00:15:17.480]  但如果不去索多瑪
[00:15:17.480 --> 00:15:19.160]  他可以選擇甚麼呢
[00:15:19.160 --> 00:15:21.280]  他可以選擇去埃及
[00:15:21.280 --> 00:15:22.560]  他去過的
[00:15:22.560 --> 00:15:23.720]  大城市
[00:15:23.720 --> 00:15:25.520]  文明人住的地方
[00:15:25.520 --> 00:15:29.960]  絕對是適合培育後裔的一個地方
[00:15:29.960 --> 00:15:31.040]  不選擇埃及
[00:15:31.040 --> 00:15:32.440]  他又可以去哪呢
[00:15:32.440 --> 00:15:34.200]  他可以回到哈蘭
[00:15:34.200 --> 00:15:36.280]  甚至回到他的家鄉吳爾
[00:15:36.280 --> 00:15:38.520]  同樣在大城市
[00:15:38.520 --> 00:15:41.560]  一點都不輸蝕
[00:15:41.560 --> 00:15:44.360]  阿巴拉罕可以選擇
[00:15:44.360 --> 00:15:46.200]  他絕對可以離開
[00:15:46.200 --> 00:15:48.760]  離開這個神要給他的地方
[00:15:48.760 --> 00:15:50.240]  他可以離開迦南
[00:15:50.240 --> 00:15:51.840]  進入一個看得見
[00:15:51.840 --> 00:15:52.840]  實在
[00:15:52.840 --> 00:15:54.640]  安全的世界
[00:15:54.640 --> 00:15:55.640]  快捷
[00:15:55.640 --> 00:15:57.520]  安全又實在
[00:15:57.520 --> 00:15:59.240]  好像羅德一樣
[00:15:59.240 --> 00:16:01.080]  他可以選擇
[00:16:01.080 --> 00:16:02.760]  去到一個樂園
[00:16:02.760 --> 00:16:05.200]  開心快樂
[00:16:05.200 --> 00:16:07.600]  同樣我們都可以選擇
[00:16:07.600 --> 00:16:09.440]  不過要小心
[00:16:09.440 --> 00:16:10.960]  通常那些外在
[00:16:10.960 --> 00:16:12.920]  舒服方便的東西
[00:16:12.920 --> 00:16:15.600]  都可能是一個陷阱
[00:16:15.600 --> 00:16:18.080]  我們看看羅德是一個例子
[00:16:18.080 --> 00:16:20.320]  當羅德離開迦南
[00:16:20.320 --> 00:16:23.120]  他漸漸去到索多瑪的時候
[00:16:23.120 --> 00:16:27.400]  他不單止沒有影響到索多瑪的人
[00:16:27.400 --> 00:16:31.520]  他還被索多瑪的人慢慢地同化
[00:16:31.520 --> 00:16:33.560]  他怎樣被同化呢
[00:16:33.560 --> 00:16:35.520]  如果看聖經你記得的就是
[00:16:35.520 --> 00:16:36.920]  在索多瑪的時候
[00:16:36.920 --> 00:16:39.320]  有兩個天使去到羅德那裏
[00:16:39.320 --> 00:16:42.320]  當索多瑪合成的男人
[00:16:42.320 --> 00:16:44.080]  敲羅德的門
[00:16:44.080 --> 00:16:45.520]  要他交那兩個人出來
[00:16:45.520 --> 00:16:47.800]  兩個天使出來要跟他行刃的時候
[00:16:47.800 --> 00:16:49.360]  羅德怎樣做呢
[00:16:49.360 --> 00:16:51.360]  他就將他那兩個未婚的女兒
[00:16:51.360 --> 00:16:54.440]  交出去要跟那班男人交換
[00:16:54.440 --> 00:16:57.240]  到最後他的結局是怎樣呢
[00:16:57.240 --> 00:17:00.160]  羅德的結局就是這兩個女兒
[00:17:00.160 --> 00:17:01.160]  跟他亂倫
[00:17:01.160 --> 00:17:04.000]  產生了阿滿人的後代
[00:17:04.000 --> 00:17:05.440]  當羅德選擇
[00:17:05.440 --> 00:17:06.920]  跟世界看齊
[00:17:06.920 --> 00:17:08.840]  慢慢接近世界
[00:17:08.840 --> 00:17:11.080]  他同時也是打開了一個缺口
[00:17:11.080 --> 00:17:14.240]  去迎接世界的影響
[00:17:14.240 --> 00:17:16.560]  我都很多時候會想
[00:17:16.560 --> 00:17:19.280]  世界的影響是一步一步
[00:17:19.280 --> 00:17:21.720]  世界不會讓你看到一個很邪惡的樣子
[00:17:21.720 --> 00:17:23.040]  出來嚇走你
[00:17:23.040 --> 00:17:25.400]  這個不是他的伎倆
[00:17:25.400 --> 00:17:26.920]  我想現在在座各位
[00:17:26.920 --> 00:17:29.120]  很多人都會用手提電話
[00:17:29.120 --> 00:17:30.800]  用智能電話
[00:17:30.800 --> 00:17:32.000]  很方便
[00:17:32.000 --> 00:17:32.960]  WhatsApp
[00:17:32.960 --> 00:17:34.400]  可以拍照
[00:17:34.400 --> 00:17:35.840]  可以找地圖
[00:17:35.840 --> 00:17:36.720]  可以去
[00:17:36.720 --> 00:17:38.960]  真是裏面有很多資料
[00:17:38.960 --> 00:17:39.760]  而當日
[00:17:39.760 --> 00:17:41.400]  我亦都是因為這樣的原因
[00:17:41.400 --> 00:17:42.880]  很多人說你還沒有WhatsApp
[00:17:42.880 --> 00:17:43.720]  很勾你
[00:17:43.720 --> 00:17:44.600]  你怎樣可以
[00:17:44.600 --> 00:17:46.360]  沒有WhatsApp去做傳統人家
[00:17:46.360 --> 00:17:47.840]  要跟電影節目貼近一點
[00:17:47.840 --> 00:17:50.040]  要找他們方便一點
[00:17:50.040 --> 00:17:51.360]  很多東西都要用
[00:17:51.360 --> 00:17:53.240]  所以我就買了這個電話
[00:17:53.240 --> 00:17:54.560]  實際上是真的
[00:17:54.560 --> 00:17:55.840]  給自己很多藉口
[00:17:55.840 --> 00:17:56.600]  可以看聖經
[00:17:56.600 --> 00:17:58.240]  可以聽道
[00:17:58.240 --> 00:17:59.440]  有空可以聽聽詩歌
[00:17:59.440 --> 00:18:00.480]  也可以
[00:18:00.480 --> 00:18:01.840]  探訪的時候可以用WhatsApp
[00:18:01.840 --> 00:18:02.880]  可以找地圖
[00:18:02.880 --> 00:18:04.400]  方便到不得了
[00:18:04.400 --> 00:18:06.760]  用了之後又真的很方便
[00:18:06.760 --> 00:18:08.920]  不過發覺有些東西慢慢就會來
[00:18:08.920 --> 00:18:11.240]  很多人邀請你去玩一些東西
[00:18:11.240 --> 00:18:12.800]  於是放假的時候
[00:18:12.800 --> 00:18:15.200]  我又會開始去玩這些遊戲
[00:18:15.200 --> 00:18:17.760]  每一天就在螢光幕裏面
[00:18:17.760 --> 00:18:19.760]  用你的手指上下移動
[00:18:19.760 --> 00:18:21.880]  圍著一些顏色組合
[00:18:21.880 --> 00:18:23.320]  計劃一下你就會很開心
[00:18:23.320 --> 00:18:25.200]  計劃一下你就會很傷心
[00:18:25.200 --> 00:18:28.520]  但發覺你會越玩就越沉迷
[00:18:28.520 --> 00:18:30.760]  最初只不過是想輕鬆一下
[00:18:30.760 --> 00:18:32.480]  但慢慢玩的時候
[00:18:32.480 --> 00:18:34.440]  你會發覺
[00:18:34.440 --> 00:18:35.120]  一起床的時候
[00:18:35.120 --> 00:18:36.520]  心就會被它牽著
[00:18:36.520 --> 00:18:37.680]  你會很想去玩
[00:18:37.680 --> 00:18:39.880]  甚至乎放假過年的時候
[00:18:39.880 --> 00:18:40.880]  見著父母
[00:18:40.880 --> 00:18:41.840]  見著家人的時候
[00:18:41.840 --> 00:18:45.680]  可能你都會繼續這樣玩
[00:18:45.680 --> 00:18:46.920]  實在是慢慢慢慢
[00:18:46.920 --> 00:18:48.000]  一步一步的
[00:18:48.000 --> 00:18:50.080]  去令你落入一個
[00:18:50.080 --> 00:18:52.720]  真是吸引你的世界
[00:18:52.720 --> 00:18:54.960]  而我自己是怎樣呢
[00:18:54.960 --> 00:18:56.040]  在放完年假之前
[00:18:56.040 --> 00:18:57.280]  我做了一個動作
[00:18:57.280 --> 00:18:58.600]  就是將這些所有的遊戲
[00:18:58.600 --> 00:18:59.400]  一下子
[00:18:59.400 --> 00:19:02.160]  全部從手機裏面去刪掉
[00:19:02.160 --> 00:19:03.760]  世界就是這樣
[00:19:03.760 --> 00:19:05.280]  一步一步吸引你
[00:19:05.280 --> 00:19:07.280]  吸引你的心思時間
[00:19:07.280 --> 00:19:10.160]  它不需要令你頭破血流
[00:19:10.160 --> 00:19:12.080]  它只要吸引你去到一個
[00:19:12.080 --> 00:19:13.280]  迷失的境地
[00:19:13.280 --> 00:19:16.560]  它就已經成功
[00:19:16.560 --> 00:19:17.560]  今天
[00:19:17.560 --> 00:19:19.160]  我們作為一個群體
[00:19:19.160 --> 00:19:20.680]  又是怎樣呢
[00:19:20.680 --> 00:19:22.720]  我們會不會跟羅德一樣
[00:19:22.720 --> 00:19:25.520]  選擇跟世界看齊
[00:19:25.520 --> 00:19:27.720]  不是我們去影響世界
[00:19:27.720 --> 00:19:30.840]  反而是被世界影響
[00:19:30.840 --> 00:19:31.840]  今天我們經常說
[00:19:31.840 --> 00:19:34.040]  世界高舉的是金錢力量
[00:19:34.040 --> 00:19:37.760]  相信物質比一切更加重要
[00:19:37.760 --> 00:19:40.280]  我們教會又是不是一樣
[00:19:40.280 --> 00:19:42.160]  相信金錢的勢力
[00:19:42.160 --> 00:19:44.680]  多過相信上帝
[00:19:44.680 --> 00:19:47.280]  我們是靠那些看得見的東西
[00:19:47.280 --> 00:19:49.720]  實在安全的力量
[00:19:49.720 --> 00:19:51.520]  還是靠我們所說的
[00:19:51.520 --> 00:19:56.760]  相信的上帝去過我們的人生
[00:19:56.760 --> 00:20:00.040]  人永遠可以選擇
[00:20:00.040 --> 00:20:01.560]  我感恩阿伯拉罕
[00:20:01.560 --> 00:20:03.480]  他沒有選擇離開
[00:20:03.480 --> 00:20:06.040]  他就是這樣安然守在
[00:20:06.040 --> 00:20:09.720]  神要給他的地方
[00:20:09.720 --> 00:20:12.440]  也是他安然守在那個地方的時候
[00:20:12.440 --> 00:20:13.800]  神就一步一步
[00:20:13.800 --> 00:20:15.200]  更加清晰指示
[00:20:15.200 --> 00:20:18.360]  他要的方向
[00:20:18.360 --> 00:20:21.400]  神更加清晰的指示他的使命
[00:20:21.400 --> 00:20:23.560]  他選擇停留那個地方
[00:20:23.560 --> 00:20:25.080]  死守在迦南
[00:20:25.080 --> 00:20:27.200]  直到他死那一天
[00:20:27.200 --> 00:20:29.360]  他在那個地方裡面
[00:20:29.360 --> 00:20:31.600]  沒有一樣東西是他擁有的
[00:20:31.600 --> 00:20:33.040]  因為阿伯拉罕知道
[00:20:33.040 --> 00:20:34.760]  唯有停留在迦南
[00:20:34.760 --> 00:20:39.400]  其他人才會因他得福
[00:20:39.400 --> 00:20:40.840]  我們說
[00:20:40.840 --> 00:20:42.640]  我們要讓別人得福
[00:20:42.640 --> 00:20:44.240]  這是我們的召命
[00:20:44.240 --> 00:20:46.120]  我們是阿伯拉罕的子孫
[00:20:46.120 --> 00:20:47.800]  我們每個人都有這個召命
[00:20:47.800 --> 00:20:50.160]  就是要讓別人得福
[00:20:50.160 --> 00:20:52.800]  但當我們說要讓別人得福的時候
[00:20:52.800 --> 00:20:55.520]  我們首先要問自己一個問題
[00:20:55.520 --> 00:20:58.800]  究竟哪裡才是我的迦南呢?
[00:20:58.800 --> 00:21:00.600]  在哪裡我的存在
[00:21:00.600 --> 00:21:02.640]  可以令別人得福?
[00:21:02.640 --> 00:21:04.720]  在哪裡神才可以透過我
[00:21:04.720 --> 00:21:06.640]  好像透過阿伯拉罕一樣
[00:21:06.640 --> 00:21:10.800]  令人可以經歷到神的恩典
[00:21:10.800 --> 00:21:12.400]  如果今天
[00:21:12.400 --> 00:21:15.560]  神已經把我們放在迦南
[00:21:15.560 --> 00:21:17.280]  如果什麼事都沒有發生
[00:21:17.280 --> 00:21:19.200]  好像阿伯拉罕的生命一樣
[00:21:19.200 --> 00:21:20.760]  什麼都沒有發生的時候
[00:21:20.760 --> 00:21:24.040]  我是否仍然持守神給我們的崗位呢?
[00:21:24.040 --> 00:21:25.400]  並且在這些
[00:21:25.400 --> 00:21:27.200]  好像外在一些更加實在
[00:21:27.200 --> 00:21:28.080]  更加安全
[00:21:28.080 --> 00:21:29.560]  更加舒適的東西
[00:21:29.560 --> 00:21:31.080]  一些勢力出現的時候
[00:21:31.080 --> 00:21:32.360]  誘惑我們的時候
[00:21:32.360 --> 00:21:35.920]  我們是否仍然能夠相信那個看不到的上帝呢?
[00:21:35.920 --> 00:21:39.360]  還是我們會好像羅德一樣
[00:21:39.360 --> 00:21:44.600]  不知覺地一步一步靠近世界
[00:21:44.600 --> 00:21:47.000]  不單止不能影響世界
[00:21:47.000 --> 00:21:48.920]  反而被世界同化
[00:21:48.920 --> 00:21:50.000]  吞噬
[00:21:50.000 --> 00:21:54.640]  甚至去到一個萬劫不復的地步
[00:21:54.640 --> 00:21:56.840]  從教會的群體去看
[00:21:56.840 --> 00:21:59.640]  我們今天堂會所定的使命宣言
[00:21:59.640 --> 00:22:01.960]  又是不是我們的迦南呢?
[00:22:01.960 --> 00:22:03.040]  我想如果是的話
[00:22:03.040 --> 00:22:06.360]  我相信只要我們不斷地持守
[00:22:06.360 --> 00:22:08.600]  持守我們這個信仰宣言
[00:22:08.600 --> 00:22:11.400]  持守聖潔真理、仁義、公義的話
[00:22:11.400 --> 00:22:14.840]  我想身邊的人也會因為我們而得福
[00:22:14.840 --> 00:22:17.320]  尋找迦南真的不是一次過
[00:22:17.320 --> 00:22:18.880]  是有進程
[00:22:18.880 --> 00:22:19.880]  是一步一步
[00:22:19.880 --> 00:22:21.280]  不是一成不變
[00:22:21.280 --> 00:22:22.920]  而是需要時間
[00:22:22.920 --> 00:22:24.880]  或者我們也會走錯路
[00:22:24.880 --> 00:22:26.520]  但是神會透過環境
[00:22:26.520 --> 00:22:28.600]  透過一些方法去印證
[00:22:28.600 --> 00:22:30.080]  讓我們知道
[00:22:30.080 --> 00:22:31.760]  只要我們不放棄的話
[00:22:31.760 --> 00:22:33.760]  神一定會讓我們越來越清楚
[00:22:33.760 --> 00:22:37.760]  好像阿伯拉罕一樣
[00:22:37.760 --> 00:22:39.920]  要讓別人得福
[00:22:39.920 --> 00:22:41.960]  我第二個想問的問題就是
[00:22:41.960 --> 00:22:44.000]  究竟我們靠些什麼呢?
[00:22:44.000 --> 00:22:46.840]  如果你說我們今天要讓別人得福
[00:22:46.840 --> 00:22:50.200]  究竟是靠些什麼呢?
[00:22:50.200 --> 00:22:52.720]  我希望大家要記住一件事
[00:22:52.720 --> 00:22:54.720]  我們能夠讓別人得福
[00:22:54.720 --> 00:22:57.600]  我們基督徒的優勢
[00:22:57.600 --> 00:22:59.520]  不是要比世界好
[00:22:59.520 --> 00:23:02.040]  是要跟世界不同
[00:23:02.040 --> 00:23:03.600]  我們作為基督徒的優勢
[00:23:03.600 --> 00:23:05.280]  不是要比世界好
[00:23:05.280 --> 00:23:07.880]  而是要跟世界不同
[00:23:07.880 --> 00:23:12.760]  所以我們為什麼要跟世界保持一個距離
[00:23:12.760 --> 00:23:15.000]  因為
[00:23:15.000 --> 00:23:17.400]  我們是要跟它不同
[00:23:17.400 --> 00:23:19.520]  或許我們都是受世界的影響
[00:23:19.520 --> 00:23:22.240]  那種價值觀影響得太深
[00:23:22.240 --> 00:23:23.560]  我們經常都有一個迷思
[00:23:23.560 --> 00:23:24.840]  我不知道你們會不會有
[00:23:24.840 --> 00:23:27.280]  我們經常以為我們要有很多東西
[00:23:27.280 --> 00:23:28.800]  我們才可以跟別人分享
[00:23:28.800 --> 00:23:30.360]  我們才可以做福人
[00:23:30.360 --> 00:23:31.360]  我們要有很多錢
[00:23:31.360 --> 00:23:32.040]  很多物質
[00:23:32.040 --> 00:23:32.960]  我們要有很多東西
[00:23:32.960 --> 00:23:34.280]  我們才能夠跟別人分享
[00:23:34.280 --> 00:23:36.560]  令他們得福
[00:23:36.560 --> 00:23:38.080]  所謂發財立品
[00:23:38.080 --> 00:23:40.520]  我想就是這個意思
[00:23:40.520 --> 00:23:42.200]  所以我們很多時候
[00:23:42.200 --> 00:23:43.160]  會跟其他人一樣
[00:23:43.160 --> 00:23:45.080]  不斷去找
[00:23:45.080 --> 00:23:47.280]  想賺多點
[00:23:47.280 --> 00:23:48.960]  但有沒有想過
[00:23:48.960 --> 00:23:51.400]  當我們擁有很多東西的時候
[00:23:51.400 --> 00:23:54.520]  其實我們就成為世界的一部份
[00:23:54.520 --> 00:23:56.280]  當我們說要跟世界看齊
[00:23:56.280 --> 00:23:59.280]  以為我們要擁有很多東西的時候
[00:23:59.280 --> 00:24:01.800]  才可以影響這個世界的時候
[00:24:01.800 --> 00:24:03.160]  我們有沒有想過
[00:24:03.160 --> 00:24:05.080]  我們以為我們影響世界
[00:24:05.080 --> 00:24:07.520]  但其實我們只不過是一隻老鼠
[00:24:07.520 --> 00:24:09.560]  掉進了貓的肚子裡
[00:24:09.560 --> 00:24:11.440]  我們以為我們進入世界
[00:24:11.440 --> 00:24:12.800]  影響它
[00:24:12.800 --> 00:24:13.880]  但其實
[00:24:13.880 --> 00:24:18.160]  我們只不過是被這個世界吃了
[00:24:18.160 --> 00:24:19.680]  要讓別人得福
[00:24:19.680 --> 00:24:22.440]  我們靠的是跟世界的不同
[00:24:22.440 --> 00:24:24.800]  所以當世界不斷指向
[00:24:24.800 --> 00:24:27.400]  me me me 我我我的時候
[00:24:27.400 --> 00:24:30.360]  我就要指向你你你
[00:24:30.360 --> 00:24:31.880]  不需要很多錢
[00:24:31.880 --> 00:24:33.600]  不需要擁有很多
[00:24:33.600 --> 00:24:36.760]  都可以令別人得福
[00:24:36.760 --> 00:24:39.320]  深水埗北河街有一家餐廳
[00:24:39.320 --> 00:24:41.080]  燒臘店的老闆
[00:24:41.080 --> 00:24:43.320]  他為了讓他附近的街坊
[00:24:43.320 --> 00:24:47.000]  全部都是拿綜援的街坊
[00:24:47.000 --> 00:24:51.080]  每天只有50元可以吃三餐
[00:24:51.080 --> 00:24:54.480]  而這家燒臘店的老闆
[00:24:54.480 --> 00:24:56.320]  為了讓這班街坊
[00:24:56.320 --> 00:24:57.680]  可以吃得好
[00:24:57.680 --> 00:24:58.880]  吃得飽
[00:24:58.880 --> 00:25:00.560]  他用盡了很多的方法
[00:25:00.560 --> 00:25:03.000]  去折散他的成本
[00:25:03.000 --> 00:25:05.280]  他為的是要讓這班街坊
[00:25:05.280 --> 00:25:06.120]  不需要捱餓
[00:25:06.120 --> 00:25:08.840]  不需要擔心
[00:25:08.840 --> 00:25:11.880]  他每個月派飯給很多的露宿者
[00:25:11.880 --> 00:25:14.160]  每次都派三八個
[00:25:14.160 --> 00:25:16.480]  其實他不是一個什麼有錢人
[00:25:16.480 --> 00:25:19.360]  他的食店賺得不多
[00:25:19.360 --> 00:25:22.160]  最初他跟他老婆跟他女兒
[00:25:22.160 --> 00:25:24.680]  都很不贊成他為什麼要這樣做
[00:25:24.680 --> 00:25:26.600]  不單沒有時間陪自己
[00:25:26.600 --> 00:25:28.320]  還拿苦離身
[00:25:28.320 --> 00:25:29.280]  自己賺得不多
[00:25:29.280 --> 00:25:31.760]  還怎樣要這樣給別人呢
[00:25:31.760 --> 00:25:35.320]  後來他女兒跟他一起去探訪
[00:25:35.320 --> 00:25:37.600]  訪問裏面的女兒說什麼呢
[00:25:37.600 --> 00:25:41.720]  她說當露宿者去派飯的時候
[00:25:41.720 --> 00:25:45.960]  那班露宿者收到那盒燒腩仔飯的時候
[00:25:45.960 --> 00:25:47.600]  她說她見到那班露宿者
[00:25:47.600 --> 00:25:49.800]  她的眼神很真摯
[00:25:49.800 --> 00:25:51.560]  很開心
[00:25:51.560 --> 00:25:55.280]  她說這種經驗是錢買不到的
[00:25:55.280 --> 00:25:57.360]  現在不單止是他老婆跟他女兒
[00:25:57.360 --> 00:25:58.480]  一起去探訪
[00:25:58.480 --> 00:26:01.080]  一起去派飯
[00:26:01.080 --> 00:26:04.440]  附近的街坊慈善機構開始都參與
[00:26:04.440 --> 00:26:08.680]  越來越多人被他的生命感染
[00:26:08.680 --> 00:26:10.760]  當這個世界告訴我們
[00:26:10.760 --> 00:26:13.000]  我們要賺多一點
[00:26:13.000 --> 00:26:14.480]  這個世界告訴我們
[00:26:14.480 --> 00:26:16.320]  自己要先走
[00:26:16.320 --> 00:26:18.720]  但這個老闆就相反
[00:26:18.720 --> 00:26:20.960]  他以別人的需要先走
[00:26:20.960 --> 00:26:23.040]  他賺到些什麼呢
[00:26:23.040 --> 00:26:24.560]  他不是賺到錢
[00:26:24.560 --> 00:26:29.040]  他賺到的是那班街坊三餐的溫飽
[00:26:29.040 --> 00:26:31.840]  他賺到的是露宿者感激的眼神
[00:26:31.840 --> 00:26:35.400]  他賺到的是其他人對他的尊重
[00:26:35.400 --> 00:26:38.120]  當跟世界不同的時候
[00:26:38.120 --> 00:26:40.720]  你就可以發揮到那個影響力
[00:26:40.720 --> 00:26:42.920]  當跟世界不同的時候
[00:26:42.920 --> 00:26:46.480]  我們就會見到人性的光輝
[00:26:46.480 --> 00:26:48.280]  其實這個故事
[00:26:48.280 --> 00:26:51.560]  只不過是一個不信任的人的故事
[00:26:51.560 --> 00:26:53.920]  他們都可以這樣做
[00:26:53.920 --> 00:26:55.920]  我們基督徒又如何呢
[00:26:55.920 --> 00:27:00.320]  我們這個群體又如何繼續為主發光呢
[00:27:00.320 --> 00:27:03.680]  我們如何藉著與世界不同
[00:27:03.680 --> 00:27:05.440]  去產生這個影響力
[00:27:05.440 --> 00:27:10.640]  去讓這個世界被扭轉過來呢
[00:27:10.640 --> 00:27:12.880]  要讓別人得福
[00:27:12.880 --> 00:27:15.160]  我們除了記住
[00:27:15.160 --> 00:27:18.440]  不是與世界看齊
[00:27:18.440 --> 00:27:20.880]  是與世界不同之外
[00:27:20.880 --> 00:27:22.400]  我們要記住一件事
[00:27:22.400 --> 00:27:24.320]  其實不是靠我們的能力
[00:27:24.320 --> 00:27:27.880]  而是靠我們相信我們的神
[00:27:27.880 --> 00:27:30.000]  記不記得我們一開始說
[00:27:30.000 --> 00:27:32.200]  巴別塔的故事
[00:27:32.200 --> 00:27:34.480]  巴別塔的故事提到當時的人
[00:27:34.480 --> 00:27:36.520]  住在士拿的平原
[00:27:36.520 --> 00:27:37.760]  他想用磚
[00:27:37.760 --> 00:27:38.920]  想用泥灰
[00:27:38.920 --> 00:27:40.440]  建造一座城
[00:27:40.440 --> 00:27:41.960]  建造一座塔
[00:27:41.960 --> 00:27:44.440]  塔頂要通天
[00:27:44.440 --> 00:27:47.400]  而當時世人的心態是甚麼呢
[00:27:47.400 --> 00:27:50.120]  當神要他們分散傳遞
[00:27:50.120 --> 00:27:53.080]  他們其實是想建造一個國家
[00:27:53.080 --> 00:27:54.680]  他們想聚合一齊
[00:27:54.680 --> 00:27:58.600]  他們想自己的名字揚名天下
[00:27:58.600 --> 00:28:00.760]  建造一個國
[00:28:00.760 --> 00:28:02.600]  要揚名天下
[00:28:02.600 --> 00:28:06.800]  其實不就是正正神吩咐阿伯拉罕去做的事
[00:28:06.800 --> 00:28:08.360]  兩個有甚麼不同呢
[00:28:08.360 --> 00:28:10.120]  同樣要成為大國
[00:28:10.120 --> 00:28:12.800]  同樣要揚名天下
[00:28:12.800 --> 00:28:14.800]  有甚麼不同呢
[00:28:14.800 --> 00:28:17.400]  分別在於方法
[00:28:17.400 --> 00:28:20.320]  心態的不同
[00:28:20.320 --> 00:28:23.760]  或者我們試試用希伯來書十一章
[00:28:23.760 --> 00:28:27.400]  用側面去看阿伯拉罕這個人物
[00:28:27.400 --> 00:28:29.360]  希伯來書十一章八至十二字
[00:28:29.360 --> 00:28:31.200]  他這樣寫
[00:28:31.200 --> 00:28:32.720]  「恩爵信」
[00:28:32.720 --> 00:28:35.000]  阿伯拉罕在夢召的時候
[00:28:35.000 --> 00:28:39.120]  就聽命往他將要承受遺逆的地方去
[00:28:39.120 --> 00:28:40.400]  他出去的時候
[00:28:40.400 --> 00:28:42.440]  都不知道要去哪裏
[00:28:42.440 --> 00:28:43.680]  而「恩爵信」
[00:28:43.680 --> 00:28:45.520]  他在應許之地寄居
[00:28:45.520 --> 00:28:47.720]  好象是在異鄉
[00:28:47.720 --> 00:28:50.880]  與承受同樣應許的耳札也各一樣
[00:28:50.880 --> 00:28:53.000]  住在帳棚裏
[00:28:53.000 --> 00:28:56.320]  因為他等候那座有根基的城
[00:28:56.320 --> 00:29:00.000]  就是神所設計所建造的
[00:29:00.000 --> 00:29:01.520]  這段經文
[00:29:01.520 --> 00:29:06.600]  他講出阿伯拉罕讓別人得福的一個方法
[00:29:06.600 --> 00:29:08.920]  德國信字
[00:29:08.920 --> 00:29:11.440]  阿伯拉罕沒有靠自己的能力
[00:29:11.440 --> 00:29:14.000]  他靠著信心
[00:29:14.000 --> 00:29:18.320]  阿伯拉罕相信上帝會親自承受他的應許
[00:29:18.320 --> 00:29:21.000]  上帝會親自建立他的國家
[00:29:21.000 --> 00:29:25.240]  他相信所有的福是從上帝而來
[00:29:25.240 --> 00:29:26.200]  可能你會說
[00:29:26.200 --> 00:29:28.000]  嘖 講到這麼大
[00:29:28.000 --> 00:29:29.560]  講到這麼熟齡
[00:29:29.560 --> 00:29:30.520]  講到底
[00:29:30.520 --> 00:29:32.080]  不就是沒有能力
[00:29:32.080 --> 00:29:33.440]  做不到而已
[00:29:33.440 --> 00:29:35.040]  基督徒最厲害的是甚麼呢
[00:29:35.040 --> 00:29:37.760]  就是在做不到的事情上講信心
[00:29:37.760 --> 00:29:40.440]  做不到的話就交給上帝
[00:29:40.440 --> 00:29:42.600]  是不是真的這樣呢
[00:29:42.600 --> 00:29:44.720]  如果我們讀到《創世紀》十四章
[00:29:44.720 --> 00:29:45.640]  我們知道
[00:29:45.640 --> 00:29:47.840]  其實阿伯拉罕絕對有能力
[00:29:47.840 --> 00:29:49.680]  他可以建造一個國家
[00:29:49.680 --> 00:29:51.000]  他絕對有能力
[00:29:51.000 --> 00:29:52.600]  可以讓神的國
[00:29:52.600 --> 00:29:56.160]  神的應許即刻展現
[00:29:56.160 --> 00:29:58.480]  《創世紀》十四章是講甚麼的呢
[00:29:58.480 --> 00:30:02.480]  就是講當時的羅德住在索多瑪城
[00:30:02.480 --> 00:30:06.120]  而四個王和五個王爭戰
[00:30:06.120 --> 00:30:07.680]  在當時打贏的四個王
[00:30:07.680 --> 00:30:12.720]  把索多瑪和俄波拉的城所有的財物都拿走了
[00:30:12.720 --> 00:30:16.320]  而羅德也因為這樣被俘虜了
[00:30:16.320 --> 00:30:19.120]  而阿伯拉罕要救羅德
[00:30:19.120 --> 00:30:21.640]  所以就調動了他家裏面
[00:30:21.640 --> 00:30:23.920]  三百一十八個壯丁
[00:30:23.920 --> 00:30:26.640]  就是這樣打敗了那四個王
[00:30:26.640 --> 00:30:29.200]  把羅德救回來
[00:30:29.200 --> 00:30:30.200]  計算一下
[00:30:30.200 --> 00:30:31.760]  四個王打敗五個王
[00:30:31.760 --> 00:30:33.480]  接著他打敗四個王
[00:30:33.480 --> 00:30:37.440]  其實有多少個王在他的手下敗將
[00:30:37.440 --> 00:30:42.640]  其實有九個王都成為阿伯拉罕的手下敗將
[00:30:42.640 --> 00:30:46.440]  用幾百個壯丁打贏了所有的王
[00:30:46.440 --> 00:30:49.520]  救了陽明天下
[00:30:49.520 --> 00:30:53.520]  阿伯拉罕有沒有能力可以建立一個國呢
[00:30:53.520 --> 00:30:55.520]  絕對有
[00:30:55.520 --> 00:30:57.120]  九個王都在他面前
[00:30:57.120 --> 00:30:58.960]  神父在他面前
[00:30:58.960 --> 00:31:00.160]  其實他已經
[00:31:00.160 --> 00:31:02.080]  國在他面前已經展現了
[00:31:02.080 --> 00:31:05.840]  他絕對可以建立他自己的國家
[00:31:05.840 --> 00:31:09.640]  神的應許可以很快地實現
[00:31:09.640 --> 00:31:10.880]  要人有人
[00:31:10.880 --> 00:31:13.640]  要錢有錢
[00:31:13.640 --> 00:31:14.760]  但當索多瑪王
[00:31:14.760 --> 00:31:16.960]  這個代表世界的索多瑪王
[00:31:16.960 --> 00:31:18.440]  跟阿伯拉罕說
[00:31:18.440 --> 00:31:21.360]  要將所有財物都給他的時候
