
[00:00:00.000 --> 00:00:07.960]  有一個青年人帶著新婚太太回來探望他自己的婆婆
[00:17:32.360 --> 00:17:34.360]  在教會裡面
[00:17:34.360 --> 00:17:36.360]  不同於外面的世界
[00:17:36.360 --> 00:17:38.360]  其實外面的世界都不應該是這樣
[00:17:38.360 --> 00:17:40.360]  很多人做工就說我不服的
[00:17:40.360 --> 00:17:42.360]  我不服這個,我不服那個
[00:17:42.360 --> 00:17:44.360]  我不服老闆,他不夠我厲害
[00:17:44.360 --> 00:17:46.360]  很多時候這種態度
[00:17:46.360 --> 00:17:48.360]  帶回教會裡面
[00:17:48.360 --> 00:17:50.360]  除非你真的很厲害,我就服你
[00:17:50.360 --> 00:17:52.360]  教會不是這樣
[00:17:52.360 --> 00:17:54.360]  因為聖經裡面很清楚的
[00:17:54.360 --> 00:17:56.360]  特別是在哥林多前書第一章
[00:17:56.360 --> 00:17:58.360]  很清楚的,寶萊講了
[00:17:58.360 --> 00:18:00.360]  神所揀選世上的
[00:18:00.360 --> 00:18:02.360]  有時上帝會揀選世上
[00:18:02.360 --> 00:18:04.360]  卑賤的
[00:18:04.360 --> 00:18:06.360]  不是那麼厲害的,被淹污的
[00:18:06.360 --> 00:18:08.360]  說要廢掉那有的
[00:18:08.360 --> 00:18:10.360]  使一切有血氣的
[00:18:10.360 --> 00:18:12.360]  在神面前一個都不能自誇
[00:18:12.360 --> 00:18:14.360]  當然我們不是說所有的
[00:18:14.360 --> 00:18:16.360]  每個人都不厲害的,不是
[00:18:16.360 --> 00:18:18.360]  有些人是不同的
[00:18:18.360 --> 00:18:20.360]  不過上帝是要按不同的人
[00:18:20.360 --> 00:18:22.360]  一起的配搭,不是一定你上面
[00:18:22.360 --> 00:18:24.360]  是supervise你的同工
[00:18:24.360 --> 00:18:26.360]  或者和你一起工作的team member
[00:18:26.360 --> 00:18:28.360]  他一定是比你好
[00:18:28.360 --> 00:18:30.360]  但是我們一起的同工
[00:18:30.360 --> 00:18:32.360]  為什麼我們可以同工
[00:18:32.360 --> 00:18:34.360]  因為大家都是上帝的恩典
[00:18:34.360 --> 00:18:36.360]  是臨到
[00:18:36.360 --> 00:18:38.360]  我們今年是
[00:18:38.360 --> 00:18:40.360]  第二次世界大戰
[00:18:40.360 --> 00:18:42.360]  70年,慶祝70年
[00:18:42.360 --> 00:18:44.360]  中國又勝利,然後歐洲又勝利
[00:18:44.360 --> 00:18:46.360]  大家記不記得
[00:18:46.360 --> 00:18:48.360]  在歐洲
[00:18:48.360 --> 00:18:50.360]  攻入去
[00:18:50.360 --> 00:18:52.360]  聯盟軍
[00:18:52.360 --> 00:18:54.360]  攻打歐洲的時候
[00:18:54.360 --> 00:18:56.360]  那個叫諾曼第之役
[00:18:56.360 --> 00:18:58.360]  1944年6月6日
[00:18:58.360 --> 00:19:00.360]  大家記得這件事
[00:19:00.360 --> 00:19:02.360]  聯軍登陸歐洲
[00:19:02.360 --> 00:19:04.360]  當時去
[00:19:04.360 --> 00:19:06.360]  管理和帶領
[00:19:06.360 --> 00:19:08.360]  整個
[00:19:08.360 --> 00:19:10.360]  這麼大的一個行動
[00:19:10.360 --> 00:19:12.360]  就是美國的一個將軍
[00:19:12.360 --> 00:19:14.360]  叫艾森豪
[00:19:14.360 --> 00:19:16.360]  如果你年紀有這麼上下
[00:19:16.360 --> 00:19:18.360]  你可能都聽過
[00:19:18.360 --> 00:19:20.360]  這個艾森豪
[00:19:20.360 --> 00:19:22.360]  這個艾森豪
[00:19:22.360 --> 00:19:24.360]  聯絡了美軍,英軍
[00:19:24.360 --> 00:19:26.360]  法軍和地下的
[00:19:26.360 --> 00:19:28.360]  游擊隊,在歐洲的游擊隊
[00:19:28.360 --> 00:19:30.360]  集在一起
[00:19:30.360 --> 00:19:32.360]  然後計劃好
[00:19:32.360 --> 00:19:34.360]  6月6日進攻
[00:19:34.360 --> 00:19:36.360]  奇怪,大家
[00:19:36.360 --> 00:19:38.360]  有什麼特別呢?這個艾森豪
[00:19:38.360 --> 00:19:40.360]  這個艾森豪原來完全
[00:19:40.360 --> 00:19:42.360]  從來沒有去過前線打仗
[00:19:42.360 --> 00:19:44.360]  他是將軍
[00:19:44.360 --> 00:19:46.360]  他很明白那些道理
[00:19:46.360 --> 00:19:48.360]  但完全沒有實際
[00:19:48.360 --> 00:19:50.360]  出去打仗的經歷
[00:19:50.360 --> 00:19:52.360]  所以很多人不贊成他
[00:19:52.360 --> 00:19:54.360]  特別是英國的盟軍
[00:19:54.360 --> 00:19:56.360]  不贊成他
[00:19:56.360 --> 00:19:58.360]  因為他都沒有打過仗
[00:19:58.360 --> 00:20:00.360]  你過去前線
[00:20:00.360 --> 00:20:02.360]  你找到一個這麼大的進攻
[00:20:02.360 --> 00:20:04.360]  讓他去做
[00:20:04.360 --> 00:20:06.360]  怎麼可以呢?
[00:20:06.360 --> 00:20:08.360]  Churchill、邱吉爾
[00:20:08.360 --> 00:20:10.360]  還有英國的蒙哥馬利
[00:20:10.360 --> 00:20:12.360]  全部都是元帥
[00:20:12.360 --> 00:20:14.360]  很不服他
[00:20:14.360 --> 00:20:16.360]  為什麼找他去做呢?
[00:20:16.360 --> 00:20:18.360]  當美國總統說如果我要派人的時候
[00:20:18.360 --> 00:20:20.360]  我就要派艾森豪將軍
[00:20:20.360 --> 00:20:22.360]  去打理這件事
[00:20:22.360 --> 00:20:24.360]  為什麼呢?雖然他沒有作戰前線的經歷
[00:20:24.360 --> 00:20:26.360]  但他當然明白很多
[00:20:26.360 --> 00:20:28.360]  所謂的作戰策略
[00:20:28.360 --> 00:20:30.360]  但他說最重要的一件事
[00:20:30.360 --> 00:20:32.360]  這個艾森豪
[00:20:32.360 --> 00:20:34.360]  他懂得什麼叫貢獻
[00:20:34.360 --> 00:20:36.360]  懂得什麼叫溝通
[00:20:36.360 --> 00:20:38.360]  懂得什麼叫欣賞
[00:20:38.360 --> 00:20:40.360]  所以我就派他來
[00:20:40.360 --> 00:20:42.360]  打理這件事
[00:20:42.360 --> 00:20:44.360]  為什麼呢?原來
[00:20:44.360 --> 00:20:46.360]  邱吉爾很難相處
[00:20:46.360 --> 00:20:48.360]  原來戴高樂
[00:20:48.360 --> 00:20:50.360]  戴高樂那時候都在那裡
[00:20:50.360 --> 00:20:52.360]  那些人很難相處
[00:20:52.360 --> 00:20:54.360]  還有跟蘇聯的紅軍
[00:20:54.360 --> 00:20:56.360]  有一個元帥
[00:20:56.360 --> 00:20:58.360]  叫朱可夫很難相處
[00:20:58.360 --> 00:21:00.360]  那些盟軍一起決定
[00:21:00.360 --> 00:21:02.360]  要攻入歐洲
[00:21:02.360 --> 00:21:04.360]  哪一個人可以聯絡到
[00:21:04.360 --> 00:21:06.360]  所有的人
[00:21:06.360 --> 00:21:08.360]  大家都說好我們一起出兵
[00:21:08.360 --> 00:21:10.360]  一起去打
[00:21:10.360 --> 00:21:12.360]  只有一個人他是願意
[00:21:12.360 --> 00:21:14.360]  美國政府認為這個人
[00:21:14.360 --> 00:21:16.360]  可以做得到的
[00:21:16.360 --> 00:21:18.360]  果然艾森豪就做得到
[00:21:18.360 --> 00:21:20.360]  我講一下這些歷史的故事
[00:21:20.360 --> 00:21:22.360]  因為我想一下究竟什麼人
[00:21:22.360 --> 00:21:24.360]  真的最厲害
[00:21:24.360 --> 00:21:26.360]  上帝說讓我來安排
[00:21:26.360 --> 00:21:28.360]  你乖乖的
[00:21:28.360 --> 00:21:30.360]  你知道你是蒙恩
[00:21:30.360 --> 00:21:32.360]  我是蒙恩
[00:21:32.360 --> 00:21:34.360]  我們一起同心合意
[00:21:34.360 --> 00:21:36.360]  你再不說我服不服他
[00:21:36.360 --> 00:21:38.360]  他都沒有作戰經歷
[00:21:38.360 --> 00:21:40.360]  他都沒有上過前線
[00:21:40.360 --> 00:21:42.360]  他有什麼厲害
[00:21:42.360 --> 00:21:44.360]  我是出生入死
[00:21:44.360 --> 00:21:46.360]  不要再這樣說
[00:21:46.360 --> 00:21:48.360]  我帶來奉獻給你的
[00:21:48.360 --> 00:21:50.360]  不是我自己的聰明
[00:21:50.360 --> 00:21:52.360]  你和我帶來給上帝的
[00:21:52.360 --> 00:21:54.360]  就是說我們知恩感恩
[00:21:54.360 --> 00:21:56.360]  我們願意報恩
[00:21:56.360 --> 00:21:58.360]  就是因為你
[00:21:58.360 --> 00:22:00.360]  恩代了我
[00:22:00.360 --> 00:22:02.360]  和恩代了你
[00:22:02.360 --> 00:22:04.360]  否則我怎會有機會在這裡
[00:22:04.360 --> 00:22:06.360]  你又怎會有機會有這個侍奉
[00:22:06.360 --> 00:22:08.360]  你又怎會有機會可以做這些事
[00:22:08.360 --> 00:22:10.360]  這是第一樣我們帶來的
[00:22:10.360 --> 00:22:12.360]  第二樣我們回到
[00:22:12.360 --> 00:22:14.360]  我們的大綱
[00:22:14.360 --> 00:22:16.360]  本來說要建造神的房屋
[00:22:16.360 --> 00:22:18.360]  第二樣要帶來的不單單是動機
[00:22:18.360 --> 00:22:20.360]  第二個就是方法
[00:22:20.360 --> 00:22:22.360]  第二樣就是說
[00:22:22.360 --> 00:22:24.360]  我們要有正確合宜的方法
[00:22:24.360 --> 00:22:26.360]  The right method
[00:22:26.360 --> 00:22:28.360]  是什麼方法呢
[00:22:28.360 --> 00:22:30.360]  請大家一起讀第十節和第十一節
[00:22:30.360 --> 00:22:32.360]  好在一個聰明的公頭
[00:22:32.360 --> 00:22:34.360]  立好了根基
[00:22:34.360 --> 00:22:36.360]  有別人在上面建造
[00:22:36.360 --> 00:22:38.360]  只是個人要謹慎
[00:22:38.360 --> 00:22:40.360]  怎樣在上面建造
[00:22:40.360 --> 00:22:42.360]  因為那已經立好的根基
[00:22:42.360 --> 00:22:44.360]  就是耶穌基督
[00:22:44.360 --> 00:22:46.360]  此外沒有人能立別的根基
[00:22:46.360 --> 00:22:48.360]  哥林多前書第三章
[00:22:48.360 --> 00:22:50.360]  十字路第十一節
[00:22:50.360 --> 00:22:52.360]  第二樣東西我們帶了一個心態來之後
[00:22:52.360 --> 00:22:54.360]  我們怎樣去做呢
[00:22:54.360 --> 00:22:56.360]  聖經裡面告訴我們
[00:22:56.360 --> 00:22:58.360]  我們是建立在耶穌基督的根基之上
[00:22:58.360 --> 00:23:00.360]  就是耶穌基督已經鋪好了
[00:23:00.360 --> 00:23:02.360]  這個教會的根基
[00:23:02.360 --> 00:23:04.360]  我們就在上面不同的人
[00:23:04.360 --> 00:23:06.360]  一起一路建上來
[00:23:06.360 --> 00:23:08.360]  究竟是什麼意思呢
[00:23:08.360 --> 00:23:10.360]  建上來是什麼意思呢
[00:23:10.360 --> 00:23:12.360]  我初時以為建立在
[00:23:12.360 --> 00:23:14.360]  耶穌基督的根基
[00:23:14.360 --> 00:23:16.360]  在教義上面
[00:23:16.360 --> 00:23:18.360]  是完全合乎聖經所有教導
[00:23:18.360 --> 00:23:20.360]  這個也是真的
[00:23:20.360 --> 00:23:22.360]  但是否只是這樣呢
[00:23:22.360 --> 00:23:24.360]  經常講教義經常講這件事呢
[00:23:24.360 --> 00:23:26.360]  我想一下不是的
[00:23:26.360 --> 00:23:28.360]  究竟這個根基
[00:23:28.360 --> 00:23:30.360]  怎樣才讓耶穌基督
[00:23:30.360 --> 00:23:32.360]  根基有時你看不到的
[00:23:32.360 --> 00:23:34.360]  怎樣才能建造起來的時候
[00:23:34.360 --> 00:23:36.360]  人家是看見耶穌基督的呢
[00:23:36.360 --> 00:23:38.360]  我說這樣建造
[00:23:38.360 --> 00:23:40.360]  就是要建造起來的時候
[00:23:40.360 --> 00:23:42.360]  讓人看見主
[00:23:42.360 --> 00:23:44.360]  怎樣才能看見主呢
[00:23:44.360 --> 00:23:46.360]  教會的建造生命的建造
[00:23:46.360 --> 00:23:48.360]  小組的建造
[00:23:48.360 --> 00:23:50.360]  是要讓主顯大
[00:23:50.360 --> 00:23:52.360]  讓主being magnified
[00:23:52.360 --> 00:23:54.360]  讓祂清楚的
[00:23:54.360 --> 00:23:56.360]  讓自己看見讓別人看見
[00:23:56.360 --> 00:23:58.360]  如果你這樣建造起來
[00:23:58.360 --> 00:24:00.360]  一路建上來的時候
[00:24:00.360 --> 00:24:02.360]  你會看見主耶穌真是好
[00:24:02.360 --> 00:24:04.360]  上帝真是偉大再高一點
[00:24:04.360 --> 00:24:06.360]  上帝真是好聖靈真是有祂的工作
[00:24:06.360 --> 00:24:08.360]  當人這樣講的時候
[00:24:08.360 --> 00:24:10.360]  你就知道我們建造得對
[00:24:10.360 --> 00:24:12.360]  怎樣去讓神的
[00:24:12.360 --> 00:24:14.360]  被擴大起來
[00:24:14.360 --> 00:24:16.360]  被顯大呢
[00:24:16.360 --> 00:24:18.360]  我想是有兩方面的
[00:24:18.360 --> 00:24:20.360]  如果東西好小的時候
[00:24:20.360 --> 00:24:22.360]  你怎樣將祂顯大呢
[00:24:22.360 --> 00:24:24.360]  你就用顯微鏡將祂放大
[00:24:24.360 --> 00:24:26.360]  如果東西好遠的
[00:24:26.360 --> 00:24:28.360]  你的眼根本看不到的
[00:24:28.360 --> 00:24:30.360]  你就用望遠鏡將祂索過來
[00:24:30.360 --> 00:24:32.360]  望遠鏡將祂抽過來
[00:24:32.360 --> 00:24:34.360]  你一望就望到好大
[00:24:34.360 --> 00:24:36.360]  所以遠的也好好難看見也好
[00:24:36.360 --> 00:24:38.360]  小的好難看見
[00:24:38.360 --> 00:24:40.360]  另一個方法呢
[00:24:40.360 --> 00:24:42.360]  求主幫助我們
[00:24:42.360 --> 00:24:44.360]  將耶穌基督顯大出來
[00:24:44.360 --> 00:24:46.360]  老遠的能夠拿過來
[00:24:46.360 --> 00:24:48.360]  人家說主耶穌神是好飄遠的
[00:24:48.360 --> 00:24:50.360]  我們將祂拉過來
[00:24:50.360 --> 00:24:52.360]  上帝並不是難明白的
[00:24:52.360 --> 00:24:54.360]  為什麼呢
[00:24:54.360 --> 00:24:56.360]  因為上帝的兒子耶穌基督親自來過地上
[00:24:56.360 --> 00:24:58.360]  你將祂拉過來
[00:24:58.360 --> 00:25:00.360]  這些聖經裡面好難解釋的
[00:25:00.360 --> 00:25:02.360]  真是這麼深奧的
[00:25:02.360 --> 00:25:04.360]  你將祂放大不是的
[00:25:04.360 --> 00:25:06.360]  前人也有講過
[00:25:06.360 --> 00:25:08.360]  人家說耶穌這麼好
[00:25:08.360 --> 00:25:10.360]  原來耶穌這麼好
[00:25:10.360 --> 00:25:12.360]  三件事我們要將耶穌基督顯大
[00:25:12.360 --> 00:25:14.360]  是什麼呢
[00:25:14.360 --> 00:25:16.360]  第一樣
[00:25:16.360 --> 00:25:18.360]  用基督的榮美顯大
[00:25:18.360 --> 00:25:20.360]  祂的Greatness
[00:25:20.360 --> 00:25:22.360]  祢真偉大
[00:25:22.360 --> 00:25:24.360]  我們應該怎樣做
[00:25:24.360 --> 00:25:26.360]  才將耶穌基督的榮美能夠顯大出來
[00:25:26.360 --> 00:25:28.360]  我相信敬拜就是其中一樣
[00:25:28.360 --> 00:25:30.360]  如果我們在這裡敬拜的時候
[00:25:30.360 --> 00:25:32.360]  所有的基督徒都開聲的唱詩
[00:25:32.360 --> 00:25:34.360]  讚美主義的時候
[00:25:34.360 --> 00:25:36.360]  那些微信主義的人來到
[00:25:36.360 --> 00:25:38.360]  嘩 這麼厲害的 怎麼了
[00:25:38.360 --> 00:25:40.360]  這麼厲害的 這麼興奮的去唱
[00:25:40.360 --> 00:25:42.360]  為什麼呢
[00:25:42.360 --> 00:25:44.360]  因為我們的心不得不唱 不得不讚美
[00:25:44.360 --> 00:25:46.360]  這是其中一種的方法
[00:25:46.360 --> 00:25:48.360]  讓基督的榮美顯大
[00:25:48.360 --> 00:25:50.360]  第二樣就是讓基督的救恩顯大
[00:25:50.360 --> 00:25:52.360]  讓基督的救恩顯大
[00:25:52.360 --> 00:25:54.360]  教會裡面的重點
[00:25:54.360 --> 00:25:56.360]  不是去救濟社會
[00:25:56.360 --> 00:25:58.360]  教會的重點
[00:25:58.360 --> 00:26:00.360]  不是去做各樣其他的事
[00:26:00.360 --> 00:26:02.360]  教會的重點
[00:26:02.360 --> 00:26:04.360]  就是將耶穌基督降世
[00:26:04.360 --> 00:26:06.360]  為要拯救罪人
[00:26:06.360 --> 00:26:08.360]  十字架的道理能夠講出去
[00:26:08.360 --> 00:26:10.360]  有什麼機會我們能夠
[00:26:10.360 --> 00:26:12.360]  更多的講這個救恩
[00:26:12.360 --> 00:26:14.360]  將耶穌的救恩顯大呢
[00:26:14.360 --> 00:26:16.360]  這個就是我們要一起的
[00:26:16.360 --> 00:26:18.360]  祈禱求主幫助
[00:26:18.360 --> 00:26:20.360]  第三樣東西就是讓基督的話語
[00:26:20.360 --> 00:26:22.360]  能夠顯大 讓聖經的話
[00:26:22.360 --> 00:26:24.360]  在教會裡面被傳揚
[00:26:24.360 --> 00:26:26.360]  讓我們講話的時候
[00:26:26.360 --> 00:26:28.360]  是講聖經
[00:26:28.360 --> 00:26:30.360]  讓我們講背景的時候
[00:26:30.360 --> 00:26:32.360]  不是講華基的背景
[00:26:32.360 --> 00:26:34.360]  而是講十字架是我們的背景
[00:26:34.360 --> 00:26:36.360]  所以我們今天才有這麼多東西講
[00:26:36.360 --> 00:26:38.360]  當我們講到神的偉大的時候
[00:26:38.360 --> 00:26:40.360]  不是說我們醒目
[00:26:40.360 --> 00:26:42.360]  我們做了什麼 我們教會有什麼
[00:26:42.360 --> 00:26:44.360]  而是神自己的偉大
[00:26:44.360 --> 00:26:46.360]  令到我們在祂的生命裡面
[00:26:46.360 --> 00:26:48.360]  都感到祂的偉大
[00:26:48.360 --> 00:26:50.360]  這個就是我們要帶來的方法
[00:26:50.360 --> 00:26:52.360]  不單單一個心智
[00:26:52.360 --> 00:26:54.360]  就是說要知道
[00:26:54.360 --> 00:26:56.360]  是要報恩 我們的方法
[00:26:56.360 --> 00:26:58.360]  就是說我們要建立一些東西
[00:26:58.360 --> 00:27:00.360]  能夠將耶穌基督顯大
[00:27:00.360 --> 00:27:04.360]  究竟一個更美的教會的開始是什麼呢
[00:27:04.360 --> 00:27:06.360]  更美的小組
[00:27:06.360 --> 00:27:08.360]  你的小組要重整
[00:27:08.360 --> 00:27:10.360]  或者你自己的生命要重整
[00:27:10.360 --> 00:27:12.360]  是要什麼呢
[00:27:12.360 --> 00:27:14.360]  不要先問我們要做什麼新的東西
[00:27:14.360 --> 00:27:16.360]  我們要先問我需要停止不做的是什麼
[00:27:16.360 --> 00:27:18.360]  我需要停的
[00:27:18.360 --> 00:27:20.360]  What do I need to stop doing
[00:27:20.360 --> 00:27:22.360]  或者這些東西其實不能夠將主顯大
[00:27:22.360 --> 00:27:24.360]  Let's stop doing that
[00:27:24.360 --> 00:27:26.360]  我們停止那樣東西
[00:27:26.360 --> 00:27:28.360]  我們停止那樣東西之後
[00:27:28.360 --> 00:27:30.360]  然後我們才說我們要開一支新的東西
[00:27:30.360 --> 00:27:32.360]  各位親愛的電視主媒
[00:27:32.360 --> 00:27:34.360]  你告訴我教會裡面我們需要什麼
[00:27:34.360 --> 00:27:36.360]  我們不應該再做
[00:27:36.360 --> 00:27:38.360]  因為這些東西根本沒有將耶穌基督顯大
[00:27:38.360 --> 00:27:40.360]  我們大家一起去分享
[00:27:40.360 --> 00:27:42.360]  我願意將它改了
[00:27:42.360 --> 00:27:44.360]  或者我的小組的裡面
[00:27:44.360 --> 00:27:46.360]  你的小組的裡面
[00:27:46.360 --> 00:27:48.360]  其實我們經常說這些東西
[00:27:48.360 --> 00:27:50.360]  這些東西對Magnify Christ沒有意義的
[00:27:50.360 --> 00:27:52.360]  不是這樣的
[00:27:52.360 --> 00:27:54.360]  Let's just change it
[00:27:54.360 --> 00:27:56.360]  黃綠綠黃綠綠
[00:27:56.360 --> 00:27:58.360]  我自己看不到別人看不到
[00:27:58.360 --> 00:28:00.360]  耶穌的神的偉大
[00:28:00.360 --> 00:28:02.360]  神的救恩
[00:28:02.360 --> 00:28:04.360]  神的話在我生命裡面
[00:28:04.360 --> 00:28:06.360]  起出作用
[00:28:06.360 --> 00:28:08.360]  Let's do something and change it
[00:28:08.360 --> 00:28:10.360]  我們就去想想怎樣去做
[00:28:10.360 --> 00:28:12.360]  我們應該怎樣去留意呢
[00:28:12.360 --> 00:28:14.360]  應該怎樣去留意
[00:28:14.360 --> 00:28:16.360]  三件事我們可以留意
[00:28:16.360 --> 00:28:18.360]  第一件事
[00:28:18.360 --> 00:28:20.360]  我們要多做重要的事
[00:28:20.360 --> 00:28:22.360]  而不是做多一點的事
[00:28:22.360 --> 00:28:24.360]  做重要的事
[00:28:24.360 --> 00:28:26.360]  能夠彰顯耶穌基督的事
[00:28:26.360 --> 00:28:28.360]  而不是說要做多一點的事
[00:28:28.360 --> 00:28:30.360]  大教會不一定代表要做多一點的事
[00:28:30.360 --> 00:28:32.360]  但是要做多一點重要的事
[00:28:32.360 --> 00:28:34.360]  第二件事
[00:28:34.360 --> 00:28:36.360]  我們寧可少有不必要的
[00:28:36.360 --> 00:28:38.360]  我們要多有必要的
[00:28:38.360 --> 00:28:40.360]  各位聽眾
[00:28:40.360 --> 00:28:44.360]  不要為了擁有而經常擔憂
[00:28:44.360 --> 00:28:46.360]  有些東西你毋須擁有
[00:28:46.360 --> 00:28:48.360]  不如你擔憂
[00:28:48.360 --> 00:28:50.360]  不如你多一點求
[00:28:50.360 --> 00:28:52.360]  多一點求主賜給你
[00:28:52.360 --> 00:28:54.360]  你的生命
[00:28:54.360 --> 00:28:56.360]  最需要的是什麼呢
[00:28:56.360 --> 00:28:58.360]  你求主賜給你
[00:28:58.360 --> 00:29:00.360]  第三件事
[00:29:00.360 --> 00:29:02.360]  我們教會活在神的計劃裡面
[00:29:02.360 --> 00:29:04.360]  而不是做所謂
[00:29:04.360 --> 00:29:06.360]  教會的例行公事
[00:29:06.360 --> 00:29:08.360]  什麼叫做例行公事呢
[00:29:08.360 --> 00:29:10.360]  就是by default
[00:29:10.360 --> 00:29:12.360]  I would rather live by design
[00:29:12.360 --> 00:29:14.360]  not by default
[00:29:14.360 --> 00:29:16.360]  我想你也同意我說的
[00:29:16.360 --> 00:29:18.360]  我們不會說
[00:29:18.360 --> 00:29:20.360]  我們不會說
[00:29:20.360 --> 00:29:22.360]  每個教會都是這樣
[00:29:22.360 --> 00:29:24.360]  每個人都是這樣
[00:29:24.360 --> 00:29:26.360]  究竟神比城北
[00:29:26.360 --> 00:29:28.360]  比你和我以後的日子
[00:29:28.360 --> 00:29:30.360]  他的計劃是怎樣呢
[00:29:30.360 --> 00:29:32.360]  我們就去尋求這件事
[00:29:32.360 --> 00:29:34.360]  今天第三件事帶來的
[00:29:34.360 --> 00:29:36.360]  主啊
[00:29:36.360 --> 00:29:38.360]  我們自己的方法
[00:29:38.360 --> 00:29:40.360]  將這個方法帶到主的面前
[00:29:40.360 --> 00:29:42.360]  就是建立在你的根基之上
[00:29:42.360 --> 00:29:44.360]  我們願意將你的名
[00:29:44.360 --> 00:29:46.360]  能夠顯大
[00:29:46.360 --> 00:29:48.360]  這就是第二件事
[00:29:48.360 --> 00:29:50.360]  我們願意帶來
[00:29:50.360 --> 00:29:52.360]  你也願意帶來
[00:29:52.360 --> 00:29:54.360]  我們願不願意去想一下
[00:29:54.360 --> 00:29:56.360]  我們有什麼需要停
[00:29:56.360 --> 00:29:58.360]  有什麼需要開始做
[00:29:58.360 --> 00:30:00.360]  第三件事
[00:30:00.360 --> 00:30:02.360]  我們要帶三件事來建造
[00:30:02.360 --> 00:30:04.360]  第一件事
[00:30:04.360 --> 00:30:06.360]  我們說我們需要有一個合意的動機
[00:30:06.360 --> 00:30:08.360]  就是知恩和報恩
[00:30:08.360 --> 00:30:10.360]  第二件事
[00:30:10.360 --> 00:30:12.360]  我們要帶來的是有方法去做
[00:30:12.360 --> 00:30:14.360]  這個方法是什麼呢
[00:30:14.360 --> 00:30:16.360]  很多東西都是有意思的
[00:30:16.360 --> 00:30:18.360]  但是我們做最重要的
[00:30:18.360 --> 00:30:20.360]  什麼叫做最重要
[00:30:20.360 --> 00:30:22.360]  最重要的就是能夠將基督顯大
[00:30:22.360 --> 00:30:24.360]  這個就是教會要做
[00:30:24.360 --> 00:30:26.360]  就是我的生命和你的生命
[00:30:26.360 --> 00:30:28.360]  我們的小組要做的事
[00:30:28.360 --> 00:30:30.360]  我們的團契要做的事
[00:30:30.360 --> 00:30:32.360]  第三件事就是材料
[00:30:32.360 --> 00:30:34.360]  材料這個就是
[00:30:34.360 --> 00:30:36.360]  我們要帶什麼材料來呢
[00:30:36.360 --> 00:30:38.360]  什麼材料來建造呢
[00:30:38.360 --> 00:30:40.360]  讓大家讀這段長一點的聖經
[00:30:40.360 --> 00:30:42.360]  第十二至第十五節
[00:30:42.360 --> 00:30:44.360]  若有人用金銀寶石
[00:30:44.360 --> 00:30:46.360]  草木和階
[00:30:46.360 --> 00:30:48.360]  在這根基上建造
[00:30:48.360 --> 00:30:50.360]  各人的工程必然顯露
[00:30:50.360 --> 00:30:52.360]  因為那日子
[00:30:52.360 --> 00:30:54.360]  要將它表明出來
[00:30:54.360 --> 00:30:56.360]  有否發現
[00:30:56.360 --> 00:30:58.360]  這否要試驗各人的工程怎樣
[00:30:58.360 --> 00:31:00.360]  人在那根基上所建造的工程
[00:31:00.360 --> 00:31:02.360]  若存得住
[00:31:02.360 --> 00:31:04.360]  他就要得賞賜
[00:31:04.360 --> 00:31:06.360]  人的工程若被銷了
[00:31:06.360 --> 00:31:08.360]  他就要受虧損
[00:31:08.360 --> 00:31:10.360]  自己卻要得救
[00:31:10.360 --> 00:31:12.360]  雖然得救
[00:31:12.360 --> 00:31:14.360]  乃像從火裡經過的一樣
[00:31:14.360 --> 00:31:16.360]  葛林多前書
[00:31:16.360 --> 00:31:18.360]  第三章十二至十五節
[00:31:18.360 --> 00:31:20.360]  各人要帶
[00:31:20.360 --> 00:31:22.360]  我們的材料來建造
[00:31:22.360 --> 00:31:24.360]  有人帶金銀寶石
[00:31:24.360 --> 00:31:26.360]  有人帶草木和階
[00:31:26.360 --> 00:31:28.360]  聖經說
[00:31:28.360 --> 00:31:30.360]  我們從來都沒有想過
[00:31:30.360 --> 00:31:32.360]  今天我們在教會裏面做的事
[00:31:32.360 --> 00:31:34.360]  原來將來是要交賬的
[00:31:34.360 --> 00:31:36.360]  我們從來都沒有想過這些事
[00:31:36.360 --> 00:31:38.360]  我們常常以為那個教會好
[00:31:38.360 --> 00:31:40.360]  我就多點來
[00:31:40.360 --> 00:31:42.360]  我有時間就多點來參與
[00:31:42.360 --> 00:31:44.360]  我沒有我就少一點
[00:31:44.360 --> 00:31:46.360]  我們常常以為是這樣的
[00:31:46.360 --> 00:31:48.360]  原來不是的
[00:31:48.360 --> 00:31:50.360]  原來教會是神給我們一塊地
[00:31:50.360 --> 00:31:52.360]  給了一個根基
[00:31:52.360 --> 00:31:54.360]  要我們去建立
[00:31:54.360 --> 00:31:56.360]  即是他給了你一塊地
[00:31:56.360 --> 00:31:58.360]  你不要不理
[00:31:58.360 --> 00:32:00.360]  你不理這塊地的時候
[00:32:00.360 --> 00:32:02.360]  這塊地就生出荊棘
[00:32:02.360 --> 00:32:04.360]  好像希伯來書第六章
[00:32:04.360 --> 00:32:06.360]  遲早被火燒了
[00:32:06.360 --> 00:32:08.360]  有些材料你去建
[00:32:08.360 --> 00:32:10.360]  因為教會建成怎樣
[00:32:10.360 --> 00:32:12.360]  我們要負責你又要負責
[00:32:12.360 --> 00:32:14.360]  原來上帝要我們每一個人負責
[00:32:14.360 --> 00:32:16.360]  所以他說要試驗
[00:32:16.360 --> 00:32:18.360]  我們的工程
[00:32:18.360 --> 00:32:20.360]  各位聽眾姐妹
