
[00:00:00.000 --> 00:00:05.000]  這個出去了有一段時間
[00:21:22.000 --> 00:21:25.000]  這次復興帶來一個結果是什麼
[00:21:25.000 --> 00:21:28.000]  神燒會教會在1926年的時候
[00:21:28.000 --> 00:21:31.000]  教會的數目是671間
[00:21:31.000 --> 00:21:38.000]  到了1970年的時候教會增加到8570間
[00:21:38.000 --> 00:21:41.000]  其他的其他我就不念了
[00:21:41.000 --> 00:21:43.000]  那麼你可以看見
[00:21:43.000 --> 00:21:46.000]  就是當這一個復興來的時候呢
[00:21:46.000 --> 00:21:49.000]  整個教會重新活過來了
[00:21:49.000 --> 00:21:51.000]  教會開始起來宣教了
[00:21:51.000 --> 00:21:54.000]  教會開始起來傳福音了
[00:21:54.000 --> 00:21:57.000]  以前可能只有牧師傳道人在那邊傳福音
[00:21:57.000 --> 00:22:00.000]  甚至可能牧師傳道人都不傳福音
[00:22:00.000 --> 00:22:03.000]  但是當復興來臨的時候信徒也起來
[00:22:03.000 --> 00:22:06.000]  兩個兩個走出去就去傳福音了
[00:22:06.000 --> 00:22:10.000]  所以復興帶來了就是這樣子的一個宣教的成果
[00:22:10.000 --> 00:22:12.000]  親愛的同志們
[00:22:12.000 --> 00:22:17.000]  那麼當我們看到這樣子的復興的時候
[00:22:17.000 --> 00:22:19.000]  親愛的同志們
[00:22:19.000 --> 00:22:25.000]  我們真是知道復興何等的重要
[00:22:25.000 --> 00:22:28.000]  沒有復興今天教會談宣教
[00:22:28.000 --> 00:22:33.000]  很多時候都是在那邊紙上談兵
[00:22:33.000 --> 00:22:37.000]  我常常覺得不要做虛假的事情
[00:22:37.000 --> 00:22:39.000]  你講傳福音的人你自己要傳福音
[00:22:39.000 --> 00:22:41.000]  你講宣教的人你自己要傳宣教
[00:22:41.000 --> 00:22:50.000]  宣教Amen 神學院裡面教宣教學的自己不去宣教
[00:22:50.000 --> 00:22:53.000]  這就是今天的問題啊
[00:22:53.000 --> 00:22:57.000]  教會講了很多東西但是自己不做
[00:22:57.000 --> 00:23:00.000]  親愛的同志們
[00:23:00.000 --> 00:23:04.000]  如果你做不到你就寧可不要講
[00:23:04.000 --> 00:23:06.000]  初代的教會
[00:23:06.000 --> 00:23:08.000]  你可以看在教會歷史當中
[00:23:08.000 --> 00:23:10.000]  聖靈在那邊工作
[00:23:10.000 --> 00:23:13.000]  教會開始活熱起來
[00:23:13.000 --> 00:23:16.000]  教會開始不是只是頭腦知識了
[00:23:16.000 --> 00:23:19.000]  教會開始有生命了
[00:23:19.000 --> 00:23:21.000]  當他們被聖靈充滿了
[00:23:21.000 --> 00:23:23.000]  親愛的同志們
[00:23:23.000 --> 00:23:25.000]  就照《一使徒行傳》一章八節所說
[00:23:25.000 --> 00:23:31.000]  得著什麼能力
[00:23:31.000 --> 00:23:38.000]  同志們傳福音需不需要靠主的能力啊
[00:23:38.000 --> 00:23:41.000]  你們有去過
[00:23:41.000 --> 00:23:46.000]  特別是這種比較很強的那種
[00:23:46.000 --> 00:23:51.000]  宗教信仰的 佛教的 伊斯蘭教的 印度教的
[00:23:51.000 --> 00:23:56.000]  這些地方你去過短訊就知道
[00:23:56.000 --> 00:24:00.000]  我帶短訊隊去尼泊爾去了五次
[00:24:00.000 --> 00:24:04.000]  中國不知道去了多少次
[00:24:04.000 --> 00:24:15.000]  伊拉克 土耳其 摩洛哥 埃及
[00:24:15.000 --> 00:24:18.000]  這些地方都是很難傳福音的地方
[00:24:18.000 --> 00:24:22.000]  靠什麼傳
[00:24:22.000 --> 00:24:25.000]  你短訊還簡單 兩個禮拜就走人了
[00:24:25.000 --> 00:24:29.000]  但是如果長宣的宣教士在那邊
[00:24:29.000 --> 00:24:32.000]  你真的是不依靠神的大人
[00:24:32.000 --> 00:24:39.000]  在那個地方能夠待下去都不容易
[00:24:39.000 --> 00:24:42.000]  所以你可以看見
[00:24:42.000 --> 00:24:48.000]  聖靈的工作是整個復興的一個很重要的一個觸媒
[00:24:48.000 --> 00:24:50.000]  沒有聖靈的工作
[00:24:50.000 --> 00:24:55.000]  你就看不見復興的工作
[00:24:55.000 --> 00:25:01.000]  所以今天很多所謂自認為正統的福音派教會
[00:25:01.000 --> 00:25:06.000]  我們往往對聖靈有錯誤的一些的看法
[00:25:06.000 --> 00:25:10.000]  當講到聖靈的時候呢
[00:25:10.000 --> 00:25:15.000]  如果你講聖靈的感動 講聖靈的光照
[00:25:15.000 --> 00:25:18.000]  講聖靈的責備都沒問題
[00:25:18.000 --> 00:25:22.000]  有沒有問題
[00:25:22.000 --> 00:25:26.000]  但很奇怪 一講到聖靈的能力
[00:25:26.000 --> 00:25:30.000]  講到聖靈的恩賜
[00:25:30.000 --> 00:25:33.000]  馬上就開始怎麼樣
[00:25:33.000 --> 00:25:39.000]  靈恩派 有沒有
[00:25:39.000 --> 00:25:43.000]  現在丟失沒
[00:25:43.000 --> 00:25:48.000]  如果聖靈的能力是靈恩派才有的
[00:25:48.000 --> 00:25:54.000]  那今天所有不是靈恩派的教會
[00:25:54.000 --> 00:25:57.000]  通通都應該關門
[00:25:57.000 --> 00:25:59.000]  了解我意思嗎
[00:25:59.000 --> 00:26:01.000]  你沒有靠聖靈的能力
[00:26:01.000 --> 00:26:02.000]  你怎麼去傳福音呢
[00:26:02.000 --> 00:26:03.000]  耶穌講得很清楚
[00:26:03.000 --> 00:26:05.000]  但聖靈降臨在你們身上
[00:26:05.000 --> 00:26:06.000]  你們就必須得到能力
[00:26:06.000 --> 00:26:08.000]  然後接下來怎麼樣
[00:26:08.000 --> 00:26:13.000]  一直到地際做我的競爭 是嗎
[00:26:13.000 --> 00:26:15.000]  所以我們需要聖靈
[00:26:15.000 --> 00:26:17.000]  我們不僅需要聖靈
[00:26:17.000 --> 00:26:20.000]  我們要歡迎聖靈 Amen
[00:26:20.000 --> 00:26:29.000]  跟你旁邊說你要歡迎聖靈
[00:26:29.000 --> 00:26:31.000]  從一個聖靈
[00:26:31.000 --> 00:26:34.000]  祂做兩方面的工作
[00:26:34.000 --> 00:26:36.000]  聖靈做內在的工作
[00:26:36.000 --> 00:26:37.000]  祂光照我們
[00:26:37.000 --> 00:26:38.000]  祂指引我們
[00:26:38.000 --> 00:26:39.000]  祂責備我們
[00:26:39.000 --> 00:26:43.000]  祂督促我們
[00:26:43.000 --> 00:26:45.000]  感動我們
[00:26:45.000 --> 00:26:46.000]  但是另外一方面
[00:26:46.000 --> 00:26:48.000]  聖靈也做外在的工作
[00:26:48.000 --> 00:26:50.000]  就是聖靈賜給我們能力
[00:26:50.000 --> 00:26:51.000]  賜給我們恩賜
[00:26:51.000 --> 00:26:53.000]  讓我們能夠建立教會
[00:26:53.000 --> 00:26:56.000]  傳揚福音 Amen
[00:26:56.000 --> 00:26:57.000]  你說不
[00:26:57.000 --> 00:26:59.000]  我只要內在不要外在
[00:26:59.000 --> 00:27:02.000]  聖靈說你能夠把我切割嗎
[00:27:02.000 --> 00:27:03.000]  今天教會很多時候
[00:27:03.000 --> 00:27:04.000]  就是這樣的
[00:27:04.000 --> 00:27:05.000]  切割聖靈
[00:27:05.000 --> 00:27:07.000]  聖靈你做內在的工作
[00:27:07.000 --> 00:27:08.000]  歡迎讚美你
[00:27:08.000 --> 00:27:09.000]  歡迎你歡迎你
[00:27:09.000 --> 00:27:11.000]  但是你千萬不要能力
[00:27:11.000 --> 00:27:13.000]  千萬不要那種奇怪了
[00:27:13.000 --> 00:27:14.000]  怎麼一下子
[00:27:14.000 --> 00:27:20.000]  講到的時候這個人就倒下去了
[00:27:20.000 --> 00:27:22.000]  不是我推倒的
[00:27:22.000 --> 00:27:24.000]  我也是在東北
[00:27:24.000 --> 00:27:26.000]  在聚會當中講完道
[00:27:26.000 --> 00:27:27.000]  帶他們禱告
[00:27:27.000 --> 00:27:30.000]  我根本都沒有下去
[00:27:30.000 --> 00:27:32.000]  但當我們一開始禱告了
[00:27:32.000 --> 00:27:34.000]  大概二十分鐘後
[00:27:34.000 --> 00:27:40.000]  前面幾排的人全都倒下去
[00:27:40.000 --> 00:27:43.000]  我不是用這個來作為一個
[00:27:43.000 --> 00:27:44.000]  你懂我意思嗎
[00:27:44.000 --> 00:27:45.000]  可是很多時候
[00:27:45.000 --> 00:27:47.000]  我們從外在的現象
[00:27:47.000 --> 00:27:49.000]  來推斷裡面
[00:27:49.000 --> 00:27:52.000]  那我現在反過來
[00:27:52.000 --> 00:27:55.000]  如果你從外在現象
[00:27:55.000 --> 00:27:58.000]  是不是
[00:27:58.000 --> 00:28:00.000]  他不是我去推的
[00:28:00.000 --> 00:28:03.000]  我也沒有告訴他要倒
[00:28:03.000 --> 00:28:07.000]  你瞭解我意思嗎
[00:28:07.000 --> 00:28:08.000]  有人想倒
[00:28:08.000 --> 00:28:10.000]  我還不要讓他倒
[00:28:10.000 --> 00:28:11.000]  很多年前我在一個
[00:28:11.000 --> 00:28:12.000]  台灣一個教會講到
[00:28:12.000 --> 00:28:16.000]  結果有一個姐妹
[00:28:16.000 --> 00:28:18.000]  她就是在禱告的時候
[00:28:18.000 --> 00:28:20.000]  她就在那邊
[00:28:20.000 --> 00:28:21.000]  就在那邊
[00:28:21.000 --> 00:28:26.000]  自己在那邊轉了
[00:28:26.000 --> 00:28:28.000]  因為她的背景她的教導
[00:28:28.000 --> 00:28:31.000]  我知道她希望能夠倒下去
[00:28:31.000 --> 00:28:33.000]  你懂我意思嗎
[00:28:33.000 --> 00:28:34.000]  所以只要我手輕輕一碰
[00:28:34.000 --> 00:28:36.000]  她一定倒
[00:28:36.000 --> 00:28:41.000]  我偏偏就不去為她禱告
[00:28:41.000 --> 00:28:44.000]  可是請你不要因為有這些
[00:28:44.000 --> 00:28:45.000]  偏頗的現象
[00:28:45.000 --> 00:28:51.000]  就否定了聖靈的大人
[00:28:51.000 --> 00:28:53.000]  到非洲去的時候
[00:28:53.000 --> 00:28:54.000]  甚至到伊斯蘭教的地方
[00:28:54.000 --> 00:28:55.000]  去的時候
[00:28:55.000 --> 00:28:57.000]  你跟他講一大堆道
[00:28:57.000 --> 00:28:58.000]  你沒有用
[00:28:58.000 --> 00:29:00.000]  但是今天伊朗有許多的人
[00:29:00.000 --> 00:29:01.000]  信耶穌
[00:29:01.000 --> 00:29:02.000]  因為什麼
[00:29:02.000 --> 00:29:03.000]  因為天使向他顯現
[00:29:03.000 --> 00:29:05.000]  因為他看見耶穌向他顯現
[00:29:05.000 --> 00:29:07.000]  你說耶穌顯現
[00:29:07.000 --> 00:29:08.000]  天使顯現
[00:29:08.000 --> 00:29:10.000]  這不是林恩派嗎
[00:29:10.000 --> 00:29:11.000]  我都沒有看過
[00:29:11.000 --> 00:29:12.000]  我信主了四十年
[00:29:12.000 --> 00:29:14.000]  我都沒有看過耶穌顯現
[00:29:14.000 --> 00:29:17.000]  那是誰的問題
[00:29:17.000 --> 00:29:22.000]  耶穌要恩戴誰就恩戴誰
[00:29:22.000 --> 00:29:24.000]  他要讓這些人因為看見他
[00:29:24.000 --> 00:29:26.000]  向他顯現而信耶穌
[00:29:26.000 --> 00:29:28.000]  可不可以
[00:29:28.000 --> 00:29:29.000]  可以
[00:29:29.000 --> 00:29:30.000]  他覺得你不需要看見
[00:29:30.000 --> 00:29:32.000]  你就相信了嘛
[00:29:32.000 --> 00:29:33.000]  你懂我意思嗎
[00:29:33.000 --> 00:29:34.000]  但是你不要否定
[00:29:34.000 --> 00:29:36.000]  別人必須要看見耶穌
[00:29:36.000 --> 00:29:37.000]  然後你就說你看
[00:29:37.000 --> 00:29:40.000]  這不對 這不真
[00:29:40.000 --> 00:29:43.000]  這是假的
[00:29:43.000 --> 00:29:45.000]  現在你有準備
[00:29:45.000 --> 00:29:50.000]  聖靈是主耶穌
[00:29:50.000 --> 00:29:53.000]  升天之後賜給我們的
[00:29:53.000 --> 00:29:57.000]  另一位保惠師
[00:29:57.000 --> 00:29:58.000]  主耶穌說
[00:29:58.000 --> 00:30:04.000]  祂要與我們永遠的同在
[00:30:04.000 --> 00:30:06.000]  今天是聖靈的時代
[00:30:06.000 --> 00:30:10.000]  如果基督徒你不歡迎聖靈
[00:30:10.000 --> 00:30:13.000]  你不更多地去經歷聖靈
[00:30:13.000 --> 00:30:15.000]  我們的生命
[00:30:15.000 --> 00:30:17.000]  怎麼可能像基督
[00:30:17.000 --> 00:30:19.000]  我們怎麼可能傳福音呢
[00:30:19.000 --> 00:30:20.000]  因為這都是
[00:30:20.000 --> 00:30:22.000]  這一位聖靈所做的
[00:30:22.000 --> 00:30:24.000]  祂更新變化我們
[00:30:24.000 --> 00:30:25.000]  使我們更像基督
[00:30:25.000 --> 00:30:27.000]  祂賜給我們能力恩賜
[00:30:27.000 --> 00:30:33.000]  使我們傳福音有能力
[00:30:33.000 --> 00:30:36.000]  所以第一個
[00:30:36.000 --> 00:30:37.000]  我們要對聖靈
[00:30:37.000 --> 00:30:39.000]  有一個正確的認識
[00:30:39.000 --> 00:30:40.000]  我們不要拒絕
[00:30:40.000 --> 00:30:41.000]  我們也不要好像
[00:30:41.000 --> 00:30:43.000]  帶著一種敵黨
[00:30:43.000 --> 00:30:45.000]  我們要對聖靈的工作
[00:30:45.000 --> 00:30:47.000]  我們要尊崇聖靈
[00:30:47.000 --> 00:30:49.000]  丟這邊坦白講
[00:30:49.000 --> 00:30:51.000]  如果沒有這樣子一個尊崇
[00:30:51.000 --> 00:30:55.000]  Oxbury大學的復興不會有
[00:30:55.000 --> 00:30:57.000]  我等一下會提到
[00:30:57.000 --> 00:30:59.000]  接著很重要的
[00:30:59.000 --> 00:31:01.000]  門豬們聽見耶穌說
[00:31:01.000 --> 00:31:03.000]  你們要等候的時候
[00:31:03.000 --> 00:31:05.000]  他們沒有就在那個地方
[00:31:05.000 --> 00:31:07.000]  就停著不做事了
[00:31:07.000 --> 00:31:09.000]  他們做什麼事情呢
[00:31:09.000 --> 00:31:10.000]  聖靈告訴我們說
[00:31:10.000 --> 00:31:11.000]  第十四節說
[00:31:11.000 --> 00:31:14.000]  他們就同心合意
[00:31:14.000 --> 00:31:16.000]  這些人有多少人呢
[00:31:16.000 --> 00:31:17.000]  一百二十個人
[00:31:17.000 --> 00:31:18.000]  他們同心合意地
[00:31:18.000 --> 00:31:21.000]  恆切地禱告
[00:31:21.000 --> 00:31:24.000]  所以禱告是復興的一個關鍵
[00:31:24.000 --> 00:31:28.000]  可以說是復興的一個秘訣
[00:31:28.000 --> 00:31:32.000]  那我們來看看
[00:31:32.000 --> 00:31:34.000]  韓國的復興
[00:31:34.000 --> 00:31:36.000]  我想我們都聽過了
[00:31:36.000 --> 00:31:37.000]  但是你知道嗎
[00:31:37.000 --> 00:31:40.000]  韓國的復興
[00:31:40.000 --> 00:31:42.000]  有一個是別的復興
[00:31:42.000 --> 00:31:44.000]  所比較沒有的
[00:31:44.000 --> 00:31:46.000]  就是韓國教會
[00:31:46.000 --> 00:31:48.000]  這個復興能夠持續了
[00:31:48.000 --> 00:31:50.000]  這麼多年
[00:31:50.000 --> 00:31:51.000]  很多的復興你看見
[00:31:51.000 --> 00:31:53.000]  也許持續了三年
[00:31:53.000 --> 00:31:57.000]  也許十年十五年了不起了
[00:31:57.000 --> 00:31:59.000]  但是韓國教會的復興
[00:31:59.000 --> 00:32:02.000]  持續了上百年
[00:32:02.000 --> 00:32:04.000]  這跟什麼有關係
[00:32:04.000 --> 00:32:07.000]  跟他們禱告
[00:32:07.000 --> 00:32:09.000]  跟他們禱告很有關係
[00:32:09.000 --> 00:32:12.000]  因著在一九零七年
[00:32:12.000 --> 00:32:14.000]  這個平壤大復興
[00:32:14.000 --> 00:32:15.000]  那是第一次的
[00:32:15.000 --> 00:32:17.000]  點燃了這個復興的火
[00:32:17.000 --> 00:32:18.000]  接著呢
[00:32:18.000 --> 00:32:20.000]  後來南北韓分開
[00:32:20.000 --> 00:32:22.000]  這個很多的人
[00:32:22.000 --> 00:32:25.000]  基督徒也跑到南韓
[00:32:25.000 --> 00:32:28.000]  然後就在一九七三年的時候
[00:32:28.000 --> 00:32:30.000]  一九七三年的時候
[00:32:30.000 --> 00:32:32.000]  格里漢牧師到漢城
[00:32:32.000 --> 00:32:33.000]  當時叫漢城
[00:32:33.000 --> 00:32:35.000]  舉行步道大會
[00:32:35.000 --> 00:32:38.000]  當時候這個他們
[00:32:38.000 --> 00:32:41.000]  這個全韓國的教會
[00:32:41.000 --> 00:32:43.000]  推動這個步道
[00:32:43.000 --> 00:32:45.000]  要求是你基督徒
[00:32:45.000 --> 00:32:46.000]  你要帶福音朋友來
[00:32:46.000 --> 00:32:47.000]  才可以來
[00:32:47.000 --> 00:32:49.000]  你不是說基督徒來衝場
[00:32:49.000 --> 00:32:50.000]  你懂我意思嗎
[00:32:50.000 --> 00:32:51.000]  今天很多的步道會
[00:32:51.000 --> 00:32:52.000]  一問下去
[00:32:52.000 --> 00:32:53.000]  福音朋友幾個
[00:32:53.000 --> 00:32:54.000]  沒幾個
[00:32:54.000 --> 00:32:55.000]  全都是基督徒
[00:32:55.000 --> 00:32:57.000]  所以我好幾次去步道會
[00:32:57.000 --> 00:33:00.000]  最後就變成是培靈會
[00:33:00.000 --> 00:33:03.000]  因為沒有什麼慕道友
[00:33:03.000 --> 00:33:05.000]  這是很可憐的事情
[00:33:05.000 --> 00:33:06.000]  是不是
[00:33:06.000 --> 00:33:07.000]  大家有聚會
[00:33:07.000 --> 00:33:08.000]  來來來
[00:33:08.000 --> 00:33:09.000]  但是呢
[00:33:09.000 --> 00:33:10.000]  說是步道會
[00:33:10.000 --> 00:33:11.000]  結果來的沒有慕道友
[00:33:11.000 --> 00:33:13.000]  那什麼步道會
[00:33:13.000 --> 00:33:14.000]  所以他們要求
[00:33:14.000 --> 00:33:16.000]  一定要帶慕道友來
[00:33:16.000 --> 00:33:17.000]  不帶慕道友
[00:33:17.000 --> 00:33:19.000]  你就不要來參加聚會
[00:33:19.000 --> 00:33:21.000]  這一次的聚會當中
[00:33:21.000 --> 00:33:24.000]  一共有一百一十萬的人參加
[00:33:24.000 --> 00:33:26.000]  這一次的
[00:33:26.000 --> 00:33:30.000]  在魯伊島的步道大會
[00:33:30.000 --> 00:33:32.000]  三天的步道
[00:33:32.000 --> 00:33:34.000]  同時間
[00:33:34.000 --> 00:33:37.000]  韓國徵召了
[00:33:37.000 --> 00:33:40.000]  大概是說兩萬人
[00:33:40.000 --> 00:33:42.000]  要在禱告山裡面
[00:33:42.000 --> 00:33:43.000]  二十四小時
[00:33:43.000 --> 00:33:46.000]  不停地來為這個聚會禱告
[00:33:46.000 --> 00:33:48.000]  結果報名了超過一倍
[00:33:48.000 --> 00:33:49.000]  所以他們沒有辦法
[00:33:49.000 --> 00:33:50.000]  全部進入禮堂
[00:33:50.000 --> 00:33:51.000]  就怎麼辦呢
[00:33:51.000 --> 00:33:53.000]  就輪流
[00:33:53.000 --> 00:33:54.000]  有一半的人
[00:33:54.000 --> 00:33:56.000]  兩萬人在禮堂裡面
[00:33:56.000 --> 00:33:58.000]  兩萬的人就在
[00:33:58.000 --> 00:34:00.000]  這個禱告山的外面
[00:34:00.000 --> 00:34:01.000]  就這樣子
[00:34:01.000 --> 00:34:02.000]  輪番的這樣子
[00:34:02.000 --> 00:34:03.000]  禱告禱告
[00:34:03.000 --> 00:34:04.000]  一二十四小時
[00:34:04.000 --> 00:34:05.000]  在這三天的當中
[00:34:05.000 --> 00:34:06.000]  迫切的禱告
[00:34:06.000 --> 00:34:09.000]  這一次的步道大會
[00:34:09.000 --> 00:34:11.000]  根據統計
[00:34:11.000 --> 00:34:13.000]  有八十萬的人
[00:34:13.000 --> 00:34:15.000]  信耶穌歸入教會
[00:34:15.000 --> 00:34:17.000]  不是只是信耶穌覺知而已
[00:34:17.000 --> 00:34:19.000]  是加入到韓國的教會裡面
[00:34:19.000 --> 00:34:21.000]  去
[00:34:21.000 --> 00:34:23.000]  所以從這個時候開始
[00:34:23.000 --> 00:34:24.000]  韓國的教會
[00:34:24.000 --> 00:34:26.000]  整個的開始
[00:34:26.000 --> 00:34:27.000]  被翻了一番
[00:34:27.000 --> 00:34:29.000]  然後教會開始
[00:34:29.000 --> 00:34:31.000]  連續地推動步道
[00:34:31.000 --> 00:34:32.000]  那一段時間
[00:34:32.000 --> 00:34:34.000]  各式各樣的步道的聚會
[00:34:34.000 --> 00:34:36.000]  各式各樣的步道的方式
[00:34:36.000 --> 00:34:38.000]  在全韓國這樣的推行
[00:34:38.000 --> 00:34:39.000]  所以韓國的教會
[00:34:39.000 --> 00:34:40.000]  後來成長到
[00:34:40.000 --> 00:34:43.000]  百分之三十五的基督徒
[00:34:43.000 --> 00:34:45.000]  我們今天看到的時候
[00:34:45.000 --> 00:34:47.000]  我們羨慕他們的宣教
[00:34:47.000 --> 00:34:49.000]  但是親愛的童子們
[00:34:49.000 --> 00:34:50.000]  事實上
[00:34:50.000 --> 00:34:53.000]  他們之所以今天能如此
[00:34:53.000 --> 00:34:56.000]  因為他們經歷了這個大的復興
[00:34:56.000 --> 00:34:58.000]  因為從禱告帶來的復興
[00:34:58.000 --> 00:35:00.000]  應著禱告神救
[00:35:00.000 --> 00:35:02.000]  真的是成就了大事
[00:35:02.000 --> 00:35:03.000]  在他們中間
[00:35:03.000 --> 00:35:05.000]  你有機會到韓國去觀摩
[00:35:05.000 --> 00:35:06.000]  我可以告訴你
[00:35:06.000 --> 00:35:08.000]  你到哪個教會去了
[00:35:08.000 --> 00:35:09.000]  你發現
[00:35:09.000 --> 00:35:10.000]  不管是長老會
[00:35:10.000 --> 00:35:11.000]  敬信會
[00:35:11.000 --> 00:35:12.000]  或者神召會
[00:35:12.000 --> 00:35:13.000]  都一樣
[00:35:13.000 --> 00:35:15.000]  他們這個禱告起來的時候
[00:35:15.000 --> 00:35:17.000]  我都是
[00:35:17.000 --> 00:35:27.000]  我覺得我們有時候
[00:35:27.000 --> 00:35:30.000]  特別是美國的教會
[00:35:30.000 --> 00:35:33.000]  這個禱告
[00:35:33.000 --> 00:35:35.000]  我只能用一句話來形容
[00:35:35.000 --> 00:35:38.000]  叫做不痛不癢
[00:35:38.000 --> 00:35:41.000]  聽懂我的意思嗎
[00:35:41.000 --> 00:35:43.000]  我有一次在洛杉磯的一個
[00:35:43.000 --> 00:35:45.000]  聯合禱告大會
[00:35:45.000 --> 00:35:46.000]  我們有些弟兄姊妹
[00:35:46.000 --> 00:35:48.000]  跟著我一起去了
[00:35:48.000 --> 00:35:50.000]  我就帶大家一起禱告
[00:35:50.000 --> 00:35:52.000]  那輪到我帶的時候
[00:35:52.000 --> 00:35:53.000]  我那一部分
[00:35:53.000 --> 00:35:54.000]  我最後講
[00:35:54.000 --> 00:35:55.000]  簡單的講了一下
[00:35:55.000 --> 00:35:56.000]  我就請大家
[00:35:56.000 --> 00:35:57.000]  我說
[00:35:57.000 --> 00:35:58.000]  讓我們大家一起喊
[00:35:58.000 --> 00:35:59.000]  主啊主啊三聲
[00:35:59.000 --> 00:36:01.000]  然後我們就一起禱告
[00:36:01.000 --> 00:36:03.000]  常常參加禱告會都知道
[00:36:03.000 --> 00:36:05.000]  都已經習慣慕斯了
[00:36:05.000 --> 00:36:07.000]  結果那一次
[00:36:07.000 --> 00:36:09.000]  我開聲禱告
[00:36:09.000 --> 00:36:12.000]  三聲完了之後開始禱告
[00:36:12.000 --> 00:36:15.000]  這不是我說的
[00:36:15.000 --> 00:36:17.000]  會後很多的弟兄姊妹
[00:36:17.000 --> 00:36:19.000]  不同教會的
[00:36:19.000 --> 00:36:21.000]  他們說他們真的感覺到
[00:36:21.000 --> 00:36:24.000]  聖靈在那邊工作
[00:36:24.000 --> 00:36:27.000]  可是當我結束聚會之後
[00:36:27.000 --> 00:36:30.000]  後來聽到有慕者跟我講說
[00:36:30.000 --> 00:36:31.000]  他說葛慕斯
[00:36:31.000 --> 00:36:32.000]  你禱告可不可以
[00:36:32.000 --> 00:36:34.000]  不要那麼大聲
[00:36:34.000 --> 00:36:36.000]  他說有慕者聽到
[00:36:36.000 --> 00:36:38.000]  你這樣禱告的聲音太大
[00:36:38.000 --> 00:36:46.000]  他們覺得他們沒有辦法禱告
[00:36:46.000 --> 00:36:47.000]  所以他希望我
[00:36:47.000 --> 00:36:50.000]  不要那麼大聲禱告
[00:36:50.000 --> 00:36:54.000]  我說大聲禱告錯了嗎
[00:36:54.000 --> 00:36:57.000]  為什麼不是他要大聲一點
[00:36:57.000 --> 00:36:59.000]  你懂我意思嗎
[00:36:59.000 --> 00:37:00.000]  我去韓國禱告三聲
[00:37:00.000 --> 00:37:02.000]  我也不習慣啊
[00:37:02.000 --> 00:37:04.000]  我也不習慣啊
[00:37:04.000 --> 00:37:05.000]  跟他們在一起禱告
[00:37:05.000 --> 00:37:08.000]  我真的不適應啊
[00:37:08.000 --> 00:37:10.000]  是不是
[00:37:10.000 --> 00:37:14.000]  現在他大聲我比他還大聲
[00:37:14.000 --> 00:37:15.000]  我不是要比
[00:37:15.000 --> 00:37:17.000]  你懂我意思嗎
[00:37:17.000 --> 00:37:19.000]  豆子妹
[00:37:19.000 --> 00:37:21.000]  我常常講嘛
[00:37:21.000 --> 00:37:25.000]  如果你兒子生病了
[00:37:25.000 --> 00:37:27.000]  而且可能是一個絕症
[00:37:27.000 --> 00:37:30.000]  請問你做媽媽怎麼禱告
[00:37:30.000 --> 00:37:36.000]  告訴我
[00:37:36.000 --> 00:37:37.000]  最後你怎麼禱告
[00:37:37.000 --> 00:37:41.000]  你會怎麼禱告
[00:37:41.000 --> 00:37:42.000]  你說主啊
[00:37:42.000 --> 00:37:44.000]  我兒子生病了
[00:37:44.000 --> 00:37:47.000]  得了癌症
[00:37:47.000 --> 00:37:53.000]  你看看該怎麼辦好
[00:37:53.000 --> 00:37:56.000]  你會這樣禱告嗎
[00:37:56.000 --> 00:37:58.000]  你會不會這樣禱告啊
[00:37:58.000 --> 00:37:59.000]  你不會這樣禱告的
[00:37:59.000 --> 00:38:02.000]  如果你可以忽天搶地的話
[00:38:02.000 --> 00:38:03.000]  你就忽天搶地嘛
[00:38:03.000 --> 00:38:05.000]  是不是
[00:38:05.000 --> 00:38:08.000]  這個叫迫切
[00:38:08.000 --> 00:38:10.000]  橫切迫切
[00:38:10.000 --> 00:38:12.000]  所以門主們他們那一天的禱告
[00:38:12.000 --> 00:38:15.000]  是迫切的禱告
[00:38:15.000 --> 00:38:18.000]  不是不痛不癢的禱告
[00:38:18.000 --> 00:38:20.000]  親愛的兄弟妹
[00:38:20.000 --> 00:38:22.000]  很多時候我們活在宗教的
[00:38:22.000 --> 00:38:24.000]  宗教的儀式傳統裡面
[00:38:24.000 --> 00:38:26.000]  而不自知
[00:38:26.000 --> 00:38:27.000]  然後以我們自己的傳統
[00:38:27.000 --> 00:38:29.000]  以我們的背景來judge別人說
[00:38:29.000 --> 00:38:30.000]  你是靈恩派
[00:38:30.000 --> 00:38:31.000]  你是什麼
[00:38:31.000 --> 00:38:33.000]  親愛的兄弟妹
[00:38:33.000 --> 00:38:35.000]  牧師在你們中間
[00:38:35.000 --> 00:38:40.000]  不是一天兩天
[00:38:40.000 --> 00:38:43.000]  我真是盼望你看見
[00:38:43.000 --> 00:38:45.000]  我所經歷的
[00:38:45.000 --> 00:38:47.000]  我巴不得你也經歷
[00:38:47.000 --> 00:38:50.000]  就像耶穌說的
[00:38:50.000 --> 00:38:53.000]  何況天父豈不將
[00:38:53.000 --> 00:38:57.000]  好東西給求他的人嗎
[00:38:57.000 --> 00:38:59.000]  那個好東西是什麼
[00:38:59.000 --> 00:39:03.000]  那個好東西指的就是聖靈
[00:39:03.000 --> 00:39:07.000]  他豈不願意把好東西給我們嗎
[00:39:07.000 --> 00:39:08.000]  你們求魚
[00:39:08.000 --> 00:39:11.000]  他會給你蛇嗎
