
[00:00:00.000 --> 00:00:05.860]  我們可以想像一下 每逢新朋友也好 舊朋友也好 見到面的時候
[00:28:47.180 --> 00:28:49.180]  誰知道幾年前
[00:28:49.180 --> 00:28:52.180]  他太太發現了有癌病
[00:28:52.180 --> 00:28:56.180]  而且已經擴散到他的肺部
[00:28:56.180 --> 00:28:59.180]  於是這個現代若白
[00:28:59.180 --> 00:29:01.180]  他又要工作
[00:29:01.180 --> 00:29:03.180]  又要照顧太太
[00:29:03.180 --> 00:29:05.180]  又要打理家務
[00:29:05.180 --> 00:29:09.180]  還要照顧十二歲大的女兒
[00:29:09.180 --> 00:29:12.180]  他很辛苦
[00:29:12.180 --> 00:29:17.180]  誰知道有一天發生車禍
[00:29:17.180 --> 00:29:23.180]  被一個醉酒駕駛的人越線迎頭撞過來
[00:29:23.180 --> 00:29:26.180]  他太太沒有事
[00:29:26.180 --> 00:29:31.180]  他的女兒斷了手臂和臉
[00:29:31.180 --> 00:29:34.180]  又受傷
[00:29:34.180 --> 00:29:37.180]  最慘的是他自己
[00:29:37.180 --> 00:29:41.180]  他自己因為頭部受到劇烈震動後
[00:29:41.180 --> 00:29:47.180]  影響了他的視覺神經和機能
[00:29:47.180 --> 00:29:50.180]  其中一隻眼睛是不受控制的
[00:29:50.180 --> 00:29:53.180]  四處晃動
[00:29:53.180 --> 00:29:59.180]  所以看不到東西
[00:29:59.180 --> 00:30:02.180]  他本來很喜歡看書
[00:30:02.180 --> 00:30:03.180]  你想想學多慘
[00:30:03.180 --> 00:30:06.180]  跌下了他最喜歡的東西
[00:30:06.180 --> 00:30:07.180]  他不可以再看書
[00:30:07.180 --> 00:30:19.180]  不過幸好現代科技可以聽書
[00:30:19.180 --> 00:30:23.180]  我們看看鍾美元
[00:30:23.180 --> 00:30:25.180]  最近他太太去驗身
[00:30:25.180 --> 00:30:30.180]  發現照X光肺部又多了個黑點
[00:30:30.180 --> 00:30:38.180]  你知道癌症繼續越來越嚴重
[00:30:38.180 --> 00:30:48.180]  大家認不認同這個現代若白
[00:30:48.180 --> 00:30:50.180]  他很慘
[00:30:50.180 --> 00:30:53.180]  如果有人要埋怨神或對神失望
[00:30:53.180 --> 00:30:55.180]  我相信這個現代若白
[00:30:55.180 --> 00:31:00.180]  他可以排在最前面才跟神說
[00:31:00.180 --> 00:31:06.180]  他有足夠的理由埋怨神對神失望
[00:31:06.180 --> 00:31:09.180]  但當楊肥力訪問他時
[00:31:09.180 --> 00:31:12.180]  問他有沒有對神失望
[00:31:12.180 --> 00:31:18.180]  你在生活上所遇到的困難
[00:31:18.180 --> 00:31:28.180]  你怎樣自處和面對神
[00:31:28.180 --> 00:31:31.180]  他的回覆很簡單
[00:31:31.180 --> 00:31:34.180]  可以說令我們嚇了一跳
[00:31:34.180 --> 00:31:37.180]  他說他在整件事上沒有對神失望
[00:31:37.180 --> 00:31:39.180]  當然他是一個凡人
[00:31:39.180 --> 00:31:41.180]  他當然會對自己的遭遇
[00:31:41.180 --> 00:31:45.180]  會感到激氣
[00:31:45.180 --> 00:31:49.180]  有時甚至會發脾氣
[00:31:49.180 --> 00:31:54.180]  會覺得對生活不如意
[00:31:54.180 --> 00:31:58.180]  會感到失望
[00:31:58.180 --> 00:32:00.180]  對生活上有時感到失望
[00:32:00.180 --> 00:32:02.180]  會埋怨
[00:32:02.180 --> 00:32:08.180]  亦會問神為何對我這樣
[00:32:08.180 --> 00:32:09.180]  為何我要這樣
[00:32:09.180 --> 00:32:10.180]  為何我有這樣的遭遇
[00:32:10.180 --> 00:32:14.180]  但他沒有對神失望
[00:32:14.180 --> 00:32:22.180]  因為他相信神在整件事上也會感到傷痛
[00:32:22.180 --> 00:32:28.180]  他相信神仍然愛他
[00:32:28.180 --> 00:32:30.180]  他說在整件事上
[00:32:30.180 --> 00:32:36.180]  他學到不將神和生活放在一起
[00:32:36.180 --> 00:32:39.180]  我們有時說我們要將神和生活放在一起
[00:32:39.180 --> 00:32:44.180]  他學到將神和生活中所遭遇的事
[00:32:44.180 --> 00:32:48.180]  不要放在一起
[00:32:48.180 --> 00:32:53.180]  我以前一直這樣跟別人說
[00:32:53.180 --> 00:32:56.180]  我們經常問為何我有這樣的難處
[00:32:56.180 --> 00:32:57.180]  這樣的意外
[00:32:57.180 --> 00:32:58.180]  我們告訴你
[00:32:58.180 --> 00:32:59.180]  你將神拿開
[00:32:59.180 --> 00:33:01.180]  其實你就明白為何
[00:33:01.180 --> 00:33:03.180]  你和其他人一樣
[00:33:03.180 --> 00:33:06.180]  你和非基督徒一樣
[00:33:06.180 --> 00:33:08.180]  為何要埋怨神
[00:33:08.180 --> 00:33:10.180]  為何認識神後
[00:33:10.180 --> 00:33:15.180]  你將問題放在神身上
[00:33:15.180 --> 00:33:20.180]  神不是製造這些問題給你的
[00:33:20.180 --> 00:33:22.180]  我們只是像平常人一樣
[00:33:22.180 --> 00:33:28.180]  遭遇到困難
[00:33:28.180 --> 00:33:33.180]  現代藥伯說
[00:33:33.180 --> 00:33:37.180]  如果我們將神和身體的生命
[00:33:37.180 --> 00:33:40.180]  和遭遇的一切混為一談
[00:33:40.180 --> 00:33:45.180]  比如信神就一定有好的身體
[00:33:45.180 --> 00:33:48.180]  信神就一定有事情順利
[00:33:48.180 --> 00:33:49.180]  如果這樣想
[00:33:49.180 --> 00:33:55.180]  我們就會很容易掉落失望的深淵
[00:33:55.180 --> 00:33:58.180]  世上有很多不如意的事
[00:33:58.180 --> 00:34:00.180]  如果我們將它們連在一起
[00:34:00.180 --> 00:34:04.180]  是不行的
[00:34:04.180 --> 00:34:07.180]  他又說神的存在
[00:34:07.180 --> 00:34:08.180]  神對我的愛
[00:34:08.180 --> 00:34:13.180]  絕對不是取決於有沒有健康的身體
[00:34:13.180 --> 00:34:17.180]  雖然人生有不公平的事
[00:34:17.180 --> 00:34:26.180]  我仍然深深深信得過神是愛我們
[00:34:26.180 --> 00:34:29.180]  我問大家
[00:34:29.180 --> 00:34:33.180]  為何我們信得過神呢?
[00:34:33.180 --> 00:34:37.180]  因為神的獨生子耶穌基督
[00:34:37.180 --> 00:34:39.180]  他本來無罪
[00:34:39.180 --> 00:34:42.180]  卻為我們的罪被釘死在十字架上
[00:34:42.180 --> 00:34:44.180]  為我們代罪
[00:34:44.180 --> 00:34:48.180]  神的愛就在此向我們顯明
[00:34:48.180 --> 00:34:52.180]  這是羅馬書五章八節所說
[00:34:52.180 --> 00:34:58.180]  我們再看多一節聖經
[00:34:58.180 --> 00:35:03.180]  詩篇一百一十九篇六十三節
[00:35:03.180 --> 00:35:05.180]  凡敬畏你的首領訓詞的人
[00:35:05.180 --> 00:35:08.180]  我都與他作伴
[00:35:08.180 --> 00:35:11.180]  這節聖經是非常寶貴的提醒
[00:35:11.180 --> 00:35:14.180]  他叫我們要找一些志同道合的人
[00:35:14.180 --> 00:35:16.180]  都是看重神的話語
[00:35:16.180 --> 00:35:18.180]  都是覺得神的話語
[00:35:18.180 --> 00:35:20.180]  給我們希望和安慰的人
[00:35:20.180 --> 00:35:22.180]  跟他們在一起
[00:35:22.180 --> 00:35:26.180]  互相扶持一起走這條人生的路
[00:35:26.180 --> 00:35:29.180]  神的恩典夠我們用
[00:35:29.180 --> 00:35:33.180]  各位如果你還未信耶穌
[00:35:33.180 --> 00:35:38.180]  我希望你能夠很快地找到主耶穌
[00:35:38.180 --> 00:35:40.180]  去接受祂
[00:35:40.180 --> 00:35:43.180]  又願意將祂的生命交託給祂
[00:35:43.180 --> 00:35:45.180]  去經歷神所賜
[00:35:45.180 --> 00:35:50.180]  在困難裏仍然能夠有的平安和安慰
[00:35:50.180 --> 00:35:53.180]  最後我們一起讀羅馬書十八章
[00:35:53.180 --> 00:35:57.180]  最後我們一起讀羅馬書十五章十三節
[00:35:57.180 --> 00:35:58.180]  來作結束
[00:35:58.180 --> 00:36:00.180]  羅馬書十五章十三節
[00:36:00.180 --> 00:36:01.180]  我們一起讀
[00:36:01.180 --> 00:36:04.180]  但願使人有盼望的神
[00:36:04.180 --> 00:36:07.180]  因順將諸般的喜樂平安
[00:36:07.180 --> 00:36:09.180]  充滿你們的心
[00:36:09.180 --> 00:36:13.180]  使你們藉著聖靈的能力大有盼望
[00:36:13.180 --> 00:36:15.180]  我們一起祈禱
[00:36:15.180 --> 00:36:18.180]  神啊我們感謝祢此下這麼寶貴的說話
[00:36:18.180 --> 00:36:20.180]  多謝祢這麼寶貴的英許
[00:36:20.180 --> 00:36:22.180]  讓我們可以靠著祢
[00:36:22.180 --> 00:36:25.180]  雖然在困難裏我們仍然有希望
[00:36:25.180 --> 00:36:29.180]  在困擾裏我們仍然有盼望
[00:36:29.180 --> 00:36:30.180]  有安慰
[00:36:30.180 --> 00:36:32.180]  我們感謝祢
[00:36:32.180 --> 00:36:34.180]  求神祢來每日賜恩
[00:36:34.180 --> 00:36:36.180]  看顧保守帶領我們
[00:36:36.180 --> 00:36:38.180]  我們這樣祈禱奉耶穌基督的聖名
