
[00:00:00.000 --> 00:00:02.000]  大兄姊妹,平安
[00:25:08.850 --> 00:25:10.250]  夭折的嬰兒
[00:25:10.250 --> 00:25:15.250]  其實很有機會都在天堂裡面
[00:25:15.250 --> 00:25:17.570]  聽過福音而不信的人
[00:25:17.570 --> 00:25:19.450]  包括猶太人
[00:25:19.450 --> 00:25:23.170]  就有很大的機會不能去天堂
[00:25:23.170 --> 00:25:25.250]  不過當我們傳福音的時候
[00:25:25.250 --> 00:25:27.050]  我們不要嚇人說
[00:25:27.050 --> 00:25:29.170]  你不信就會落地獄
[00:25:29.170 --> 00:25:31.970]  因為上帝是有他的時間的
[00:25:31.970 --> 00:25:34.650]  可能我們做了殺種的工作
[00:25:34.650 --> 00:25:36.170]  那些聽福音的人
[00:25:36.170 --> 00:25:38.570]  是一時間未信
[00:25:38.570 --> 00:25:40.970]  將來可能會信的
[00:25:40.970 --> 00:25:44.050]  所以我們要按照主耶穌的吩咐
[00:25:44.050 --> 00:25:46.370]  努力去傳福音
[00:25:46.370 --> 00:25:49.250]  也要支持宣教士去傳福音
[00:25:49.250 --> 00:25:52.170]  因為信耶穌其實是保證我們
[00:25:52.170 --> 00:25:58.970]  今生來世都會有主同行
[00:25:58.970 --> 00:26:01.570]  有些弟兄姊妹
[00:26:01.570 --> 00:26:03.170]  希望我講這個題目的時候
[00:26:03.170 --> 00:26:06.170]  順便講一講一次得救永遠得救
[00:26:06.170 --> 00:26:07.770]  由於時間的關係
[00:26:07.770 --> 00:26:10.970]  我只能夠很簡單地講
[00:26:10.970 --> 00:26:13.170]  一次得救永遠得救這個講法
[00:26:13.170 --> 00:26:18.370]  在神學上其實是基於上帝的揀選
[00:26:18.370 --> 00:26:20.850]  意思是我們得救
[00:26:20.850 --> 00:26:23.970]  既然是上帝的揀選
[00:26:23.970 --> 00:26:26.770]  那上帝的旨一定會成就
[00:26:26.770 --> 00:26:28.970]  一定會保守我們的心
[00:26:28.970 --> 00:26:32.170]  所以我們最後是會得救的
[00:26:32.170 --> 00:26:35.170]  很可惜有些我看過的書
[00:26:35.170 --> 00:26:36.770]  有些美國牧師
[00:26:36.770 --> 00:26:40.170]  將這個講法推到一個極端
[00:26:40.170 --> 00:26:42.170]  他們的推論是這樣說的
[00:26:42.170 --> 00:26:46.770]  他說一個人只要曾經決自信耶穌
[00:26:46.770 --> 00:26:49.970]  然後就等於領了免死金牌
[00:26:49.970 --> 00:26:52.570]  以後可以殺人放火 奸淫擄掠
[00:26:52.570 --> 00:26:55.970]  臨死前即使沒有悔改
[00:26:55.970 --> 00:26:58.570]  最後都一定可以去天堂
[00:26:58.570 --> 00:27:00.770]  他想去地獄都不行
[00:27:00.770 --> 00:27:02.370]  這個是他們了解的
[00:27:02.370 --> 00:27:04.370]  一次得救永遠得救
[00:27:04.370 --> 00:27:08.370]  其實就變成一次決自永遠得救
[00:27:08.370 --> 00:27:11.170]  對於這種講法
[00:27:11.170 --> 00:27:13.370]  我就不敢苟同了
[00:27:13.370 --> 00:27:14.770]  主耶穌曾經講過一個
[00:27:14.770 --> 00:27:18.170]  很多弟兄姊妹都熟悉的殺種的比喻
[00:27:18.170 --> 00:27:19.970]  裡面提到四種土壤
[00:27:19.970 --> 00:27:21.170]  第一種是石頭露
[00:27:21.170 --> 00:27:23.170]  第二種是淺土
[00:27:23.170 --> 00:27:25.970]  是講到種子落在淺土裡面
[00:27:25.970 --> 00:27:27.370]  很快發芽
[00:27:27.370 --> 00:27:29.570]  但是太陽出來之後
[00:27:29.570 --> 00:27:33.970]  由於土淺 根就不夠深
[00:27:33.970 --> 00:27:36.570]  很快就枯萎了
[00:27:36.570 --> 00:27:37.970]  在這個比喻裡面
[00:27:37.970 --> 00:27:39.570]  種子就是枯蔭
[00:27:39.570 --> 00:27:41.170]  不同的土壤
[00:27:41.170 --> 00:27:46.170]  就代表不同類型的聽道的人
[00:27:46.170 --> 00:27:49.370]  淺土就是曾經一次得救
[00:27:49.370 --> 00:27:51.370]  但是很明顯
[00:27:51.370 --> 00:27:53.570]  後來他們是死了
[00:27:53.570 --> 00:27:56.370]  那種子是不長大的
[00:27:56.370 --> 00:27:59.370]  很明顯是永遠得救的
[00:27:59.370 --> 00:28:00.970]  事實上這八個字
[00:28:00.970 --> 00:28:02.370]  是聖經沒有提到的
[00:28:02.370 --> 00:28:03.370]  一次得救永遠得救
[00:28:03.370 --> 00:28:05.970]  聖經沒有說的
[00:28:05.970 --> 00:28:09.570]  我也不相信聖經裡面有這個教義
[00:28:09.570 --> 00:28:13.370]  所以從人的角度來講
[00:28:13.370 --> 00:28:15.770]  不是從簡訊的角度
[00:28:15.770 --> 00:28:16.970]  其實從簡訊的角度
[00:28:16.970 --> 00:28:20.970]  就升了去從上帝的角度去看事情
[00:28:20.970 --> 00:28:22.570]  但是我們不是上帝
[00:28:22.570 --> 00:28:25.570]  我們只是從人的角度去看
[00:28:25.570 --> 00:28:28.170]  我們信主得救之後
[00:28:28.170 --> 00:28:31.370]  其實應該有符合聖經所教導
[00:28:31.370 --> 00:28:34.570]  信徒應有的行為
[00:28:34.570 --> 00:28:36.170]  如果我們信主之後
[00:28:36.170 --> 00:28:38.970]  一直都沒有背叛耶穌
[00:28:38.970 --> 00:28:43.770]  我們可以肯定自己是一定得救
[00:28:43.770 --> 00:28:46.370]  至於其他人是否能夠得救
[00:28:46.370 --> 00:28:50.570]  我們最好就是交給主耶穌去審判
[00:28:50.570 --> 00:28:53.770]  如果有人再想從聖經深入研究這個問題
[00:28:53.770 --> 00:28:57.170]  你發一個電郵給我
[00:28:57.170 --> 00:29:00.170]  我會發一份從前寫了的文章
[00:29:00.170 --> 00:29:02.770]  大約一萬字的專題探討給你
[00:29:02.770 --> 00:29:07.770]  是從聖經不同的經文來解釋這個問題
[00:29:07.770 --> 00:29:10.970]  今天到此為止
[00:29:10.970 --> 00:29:14.970]  我們一起同心低頭祈禱
[00:29:14.970 --> 00:29:15.570]  親愛的天父
[00:29:15.570 --> 00:29:18.570]  感謝你簡訊了我們相信福音
[00:29:18.570 --> 00:29:21.970]  讓我們由於和你有正常的關係
[00:29:21.970 --> 00:29:25.770]  在今生和來世都得福
[00:29:25.770 --> 00:29:28.570]  求聖靈保守我們有愛你的心
[00:29:28.570 --> 00:29:30.770]  忠心跟隨主
[00:29:30.770 --> 00:29:33.170]  直到見主面的日子
[00:29:33.170 --> 00:29:35.570]  奉耶穌基督的名祈禱
[00:29:35.570 --> 00:29:36.570]  阿們
