
[00:00:00.000 --> 00:00:04.960]  讓我們繼續在禱告裏面去仰望主的同在
[00:20:35.380 --> 00:20:36.740]  應該是大衛城
[00:20:36.740 --> 00:20:39.700]  他迎接約慧進入大衛城的時候
[00:20:39.700 --> 00:20:45.380]  他就在外面設立很多唱歌跳舞的人
[00:20:45.380 --> 00:20:48.700]  其實今天我們會用詩歌敬拜
[00:20:48.700 --> 00:20:50.460]  你要多謝大衛
[00:20:50.460 --> 00:20:52.740]  因為大衛寫了很多詩篇
[00:20:52.740 --> 00:20:55.940]  他也設立了所謂歌唱的利美人
[00:20:55.940 --> 00:20:57.500]  所以今天我們敬拜的時候
[00:20:57.500 --> 00:20:59.460]  會用詩歌來唱
[00:20:59.460 --> 00:21:03.780]  其實追本溯源是去到大衛那裏
[00:21:03.780 --> 00:21:06.700]  大衛為什麼會用詩歌來敬拜呢?
[00:21:06.700 --> 00:21:10.580]  其實大衛會不會也去過天上
[00:21:10.580 --> 00:21:12.620]  見過天上的敬拜呢?
[00:21:12.620 --> 00:21:15.540]  其實今天我們見到聖經裏面
[00:21:15.540 --> 00:21:18.740]  所有無論回望、無論聖殿
[00:21:18.740 --> 00:21:20.860]  好像希伯來書所說
[00:21:20.860 --> 00:21:26.620]  他都是參照天上的聖殿的模式來建立
[00:21:26.620 --> 00:21:29.780]  是天上榮耀的影儀
[00:21:29.780 --> 00:21:32.780]  以及本體是天上
[00:21:32.780 --> 00:21:35.980]  但這個是一個仿製品
[00:21:35.980 --> 00:21:38.020]  所以我們知道
[00:21:38.020 --> 00:21:41.620]  如果大衛要設立一個安放約櫃的地方
[00:21:41.620 --> 00:21:45.260]  其實約櫃就是上帝的寶座的意思
[00:21:45.260 --> 00:21:48.420]  那上帝的寶座周圍會有些什麼呢?
[00:21:48.420 --> 00:21:54.500]  大衛就設立了280個歌唱的利美人
[00:21:54.500 --> 00:21:59.900]  而這些歌唱的利美人就有24組
[00:21:59.900 --> 00:22:02.420]  分開24小時
[00:22:02.420 --> 00:22:05.380]  每一個小時一班次來去敬拜
[00:22:05.380 --> 00:22:07.140]  於是你就發現
[00:22:07.140 --> 00:22:09.220]  那個敬拜是會怎樣呢?
[00:22:09.220 --> 00:22:11.580]  晝夜不息
[00:22:11.580 --> 00:22:13.820]  原來神的寶座面前的敬拜
[00:22:13.820 --> 00:22:16.820]  是晝夜不息的
[00:22:16.820 --> 00:22:17.460]  各位聽眾姐妹
[00:22:17.460 --> 00:22:19.780]  你有沒有想過今天你正在敬拜呢?
[00:22:19.780 --> 00:22:22.380]  其實我們星期日的敬拜都是晝夜不息的
[00:22:22.380 --> 00:22:23.420]  你說是嗎?
[00:22:23.420 --> 00:22:24.660]  有這樣的事?
[00:22:24.660 --> 00:22:26.660]  是的
[00:22:26.660 --> 00:22:29.380]  在日本開始敬拜
[00:22:29.380 --> 00:22:30.860]  太陽升起了
[00:22:30.860 --> 00:22:32.780]  然後到我們這個時區
[00:22:32.780 --> 00:22:34.100]  我們敬拜
[00:22:34.100 --> 00:22:35.620]  然後下一個時區
[00:22:35.620 --> 00:22:36.780]  可能是印度
[00:22:36.780 --> 00:22:38.460]  或者可能繼續下去
[00:22:38.460 --> 00:22:39.420]  你見到嗎?
[00:22:39.420 --> 00:22:42.980]  其實我們這個世界是一個圓形的地球體
[00:22:42.980 --> 00:22:46.220]  我們都是分為24個時區
[00:22:46.220 --> 00:22:47.700]  所以我們的敬拜
[00:22:47.700 --> 00:22:50.260]  就是這樣24小時不斷
[00:22:50.260 --> 00:22:51.460]  其實我們今天
[00:22:51.460 --> 00:22:55.060]  好像在模仿大衛帳幕的敬拜一樣
[00:22:55.060 --> 00:22:57.860]  我們今天用詩歌在神的面前讚美
[00:22:57.860 --> 00:22:59.820]  就好像一個輪班制一樣
[00:22:59.820 --> 00:23:01.140]  你敬拜完
[00:23:01.140 --> 00:23:04.580]  你的落幕等於下一個的出場
[00:23:04.580 --> 00:23:05.860]  所以你見到嗎?
[00:23:05.860 --> 00:23:10.020]  原來我們今天也是在預演大衛帳幕的敬拜
[00:23:10.020 --> 00:23:13.620]  所以難怪聖經裏面有一句很重要的說話
[00:23:13.620 --> 00:23:14.380]  它說
[00:23:14.380 --> 00:23:18.300]  「到那日我必建立大衛島塔的帳幕
[00:23:18.300 --> 00:23:20.180]  堵住其中的破口
[00:23:20.180 --> 00:23:22.020]  把那破壞建立起來
[00:23:22.020 --> 00:23:25.500]  重新修造像古時一樣」
[00:23:25.500 --> 00:23:27.780]  在阿摩詩書九章十一至十二節
[00:23:27.780 --> 00:23:31.180]  和《史圖行傳》十五章十三到十八節
[00:23:31.180 --> 00:23:33.420]  都重複提這句說話
[00:23:33.420 --> 00:23:35.700]  為甚麼上帝要告訴我們
[00:23:35.700 --> 00:23:37.580]  那個過渡的產物
[00:23:37.580 --> 00:23:41.460]  那個在聖殿和回望中間的過渡產物
[00:23:41.460 --> 00:23:45.700]  為甚麼上帝說要復興大衛的帳幕
[00:23:45.700 --> 00:23:46.940]  我相信
[00:23:46.940 --> 00:23:50.140]  其實有一天我們也要經歷這種
[00:23:50.140 --> 00:23:53.980]  不斷晝夜敬拜和讚美侍奉
[00:23:53.980 --> 00:23:57.860]  其實我們今天只是一個天地同步的敬拜
[00:23:57.860 --> 00:23:59.180]  我們是在預演
[00:23:59.180 --> 00:24:01.860]  我們是在模仿天上的敬拜
[00:24:01.860 --> 00:24:03.820]  各位弟兄姊妹
[00:24:03.820 --> 00:24:05.900]  在敬拜的時候
[00:24:05.900 --> 00:24:08.740]  在天上的敬拜除了有二十四長老
[00:24:08.740 --> 00:24:12.100]  我還留意到有一隻很奇怪的生物
[00:24:12.100 --> 00:24:14.060]  知不知道叫甚麼名字
[00:24:14.060 --> 00:24:16.660]  叫做「四活物」
[00:24:16.660 --> 00:24:19.500]  就是有四塊臉
[00:24:19.500 --> 00:24:20.900]  一塊臉是人的臉
[00:24:20.900 --> 00:24:22.100]  一塊臉是牛的臉
[00:24:22.100 --> 00:24:23.660]  一塊臉是獅子的臉
[00:24:23.660 --> 00:24:26.620]  而後面就是鷹的臉
[00:24:26.620 --> 00:24:29.420]  當然可能背後有很多屬靈的意思
[00:24:29.420 --> 00:24:33.020]  但是這個四活物其實就是基魯柏
[00:24:33.020 --> 00:24:34.620]  稱為基魯柏
[00:24:34.620 --> 00:24:36.580]  它有六個翅膀
[00:24:36.580 --> 00:24:39.300]  是一個很特別的生物
[00:24:39.300 --> 00:24:40.620]  但是
[00:24:40.620 --> 00:24:41.260]  你見到嗎?
[00:24:41.260 --> 00:24:43.140]  聖經裏面用「四」這個字
[00:24:43.140 --> 00:24:46.060]  其實是一個四方白面
[00:24:46.060 --> 00:24:52.500]  四方是一個神的領地
[00:24:52.500 --> 00:24:57.060]  我們見到新耶路撒冷是一個四方形的
[00:24:57.060 --> 00:25:00.940]  在啟示錄裏見到是一個正方形的建築
[00:25:00.940 --> 00:25:04.220]  其實這個也是一個預表
[00:25:04.220 --> 00:25:07.220]  或者簡單地說
[00:25:07.220 --> 00:25:09.420]  會不會這個就是一個空間
[00:25:09.420 --> 00:25:12.100]  四方白面一個空間的預表
[00:25:12.100 --> 00:25:16.700]  而這二十四個長老是一個時間的預表
[00:25:16.700 --> 00:25:18.740]  所以在神的面前
[00:25:18.740 --> 00:25:23.060]  時間和空間都是在服侍上帝
[00:25:23.060 --> 00:25:25.780]  所以我們上帝的權柄
[00:25:25.780 --> 00:25:29.060]  是執掌一切的時間和空間
[00:25:29.060 --> 00:25:32.140]  當我們在深度的敬拜的時候
[00:25:32.140 --> 00:25:34.660]  我們見到一個很特別的事發生
[00:25:34.660 --> 00:25:38.100]  就是上帝會向我們擁留祂的啟示
[00:25:38.100 --> 00:25:39.580]  好像大衛一樣
[00:25:39.580 --> 00:25:41.940]  好像當時的詩篇的作者一樣
[00:25:41.940 --> 00:25:44.420]  他們就透過這麼深度的敬拜
[00:25:44.420 --> 00:25:47.260]  從天上接通了
[00:25:47.260 --> 00:25:52.180]  以至他能夠去到天上見到榮耀的主的彰顯
[00:25:52.180 --> 00:25:54.380]  他的寶座面前是怎樣的
[00:25:54.380 --> 00:25:56.380]  各位弟兄姐妹
[00:25:56.380 --> 00:25:59.260]  在詩篇裏面有很多的經文
[00:25:59.260 --> 00:26:02.740]  都是耶穌後來的禱告
[00:26:02.740 --> 00:26:04.060]  耶穌在十字架
[00:26:04.060 --> 00:26:08.820]  十格七言最少有兩句詩篇的信息
[00:26:08.820 --> 00:26:12.220]  耶穌在面對撒旦的試探的時候
[00:26:12.220 --> 00:26:18.460]  他用的都是詩篇的經文來反攻撒旦
[00:26:18.460 --> 00:26:19.900]  各位弟兄姐妹
[00:26:19.900 --> 00:26:21.820]  人的說話
[00:26:21.820 --> 00:26:23.580]  本來詩篇是人的說話
[00:26:23.580 --> 00:26:25.940]  變成了耶穌的說話
[00:26:25.940 --> 00:26:28.260]  詩篇是人的禱告
[00:26:28.260 --> 00:26:30.700]  變成了耶穌基督的禱告
[00:26:30.700 --> 00:26:33.380]  各位原來我們在深度的敬拜的時候
[00:26:33.380 --> 00:26:37.740]  我們是和天上的接口接通了
[00:26:37.740 --> 00:26:41.900]  我們是可以領受從天上而來的啟示
[00:26:41.900 --> 00:26:44.940]  我希望大家真的明白這件很重要的信息
[00:26:44.940 --> 00:26:47.060]  在我們每次敬拜的時候
[00:26:47.060 --> 00:26:49.980]  我們不是單單是口唱一些歌
[00:26:49.980 --> 00:26:54.300]  我們真的用心去和神緊緊的結連
[00:26:54.300 --> 00:26:56.540]  我們能夠明白天上的事
[00:26:56.540 --> 00:26:59.700]  明白神要我們今天在地上做些甚麼
[00:26:59.700 --> 00:27:01.180]  怎樣去敬拜祂
[00:27:01.180 --> 00:27:06.060]  讓聖靈帶領我們的敬拜
[00:27:06.060 --> 00:27:09.140]  我們看第二段B段的經文
[00:27:09.140 --> 00:27:14.460]  它提到是神的選民的一個信息
[00:27:14.460 --> 00:27:16.140]  神的選民
[00:27:16.140 --> 00:27:18.340]  前面這裡是神的選民
[00:27:18.340 --> 00:27:22.460]  要世世代代來稱頌祂的大能
[00:27:22.460 --> 00:27:25.260]  稱頌祂的榮耀、祂的作為
[00:27:25.260 --> 00:27:27.260]  祂的能力、祂的偉大
[00:27:27.260 --> 00:27:30.860]  上帝這一切奇妙的偉大
[00:27:30.860 --> 00:27:32.900]  和我們有甚麼關係
[00:27:32.900 --> 00:27:34.860]  如果我們不是祂的子民
[00:27:34.860 --> 00:27:36.900]  這一切跟我們是沒有關係的
[00:27:36.900 --> 00:27:39.900]  但是如果我們今天透過信心
[00:27:39.900 --> 00:27:43.780]  透過我們相信成為了神的子民的時候
[00:27:43.780 --> 00:27:47.420]  我們就跟祂這一切接上了
[00:27:47.420 --> 00:27:49.740]  這裡在下款我們看到
[00:27:49.740 --> 00:27:52.180]  耶和華臨近求告祂的人
[00:27:52.180 --> 00:27:54.660]  臨近誠心求告祂的人
[00:27:54.660 --> 00:27:57.220]  祂的心願神都聽
[00:27:57.220 --> 00:27:58.300]  有時我們經常問
[00:27:58.300 --> 00:28:00.660]  主啊,為甚麼你不聽我們的祈禱?
[00:28:00.660 --> 00:28:02.660]  其實你還未接得上
[00:28:02.660 --> 00:28:04.580]  我們有沒有時間真的透過敬拜
[00:28:04.580 --> 00:28:08.460]  我們深深的跟主去建立關係
[00:28:08.460 --> 00:28:10.740]  耶和華保護愛祂的人
[00:28:10.740 --> 00:28:12.620]  滅絕所有的惡人
[00:28:12.620 --> 00:28:13.820]  各位弟兄姊妹
[00:28:13.820 --> 00:28:16.100]  原來我們的信仰就是這樣
[00:28:16.100 --> 00:28:17.420]  我們在敬拜裏面
[00:28:17.420 --> 00:28:21.100]  我們深深跟主緊緊的結連
[00:28:21.100 --> 00:28:24.060]  聖經告訴我們
[00:28:24.060 --> 00:28:27.300]  「你了我,你就不能作甚麼」
[00:28:27.300 --> 00:28:31.180]  我們怎樣能夠跟主保持一個親密的結連呢?
[00:28:31.180 --> 00:28:34.180]  我在聖經裏面發現兩個很重要的信息
[00:28:34.180 --> 00:28:38.820]  亦都是我們敬拜裏面首要要做的事
[00:28:38.820 --> 00:28:41.980]  第一,我們要常在主裏面
[00:28:41.980 --> 00:28:45.300]  透過神的道常在主裏面
[00:28:45.300 --> 00:28:47.180]  怎樣呢?
[00:28:47.180 --> 00:28:49.620]  第一就是透過文字的道
[00:28:49.620 --> 00:28:51.740]  就是耶穌的說話
[00:28:51.740 --> 00:28:53.300]  我們一起讀這句
[00:28:53.300 --> 00:28:55.740]  「你們若常在我裏面
[00:28:55.740 --> 00:28:58.780]  我的話也常在你們裏面
[00:28:58.780 --> 00:29:01.380]  凡你們想要的祈求
[00:29:01.380 --> 00:29:03.420]  就給你們成全」
[00:29:03.420 --> 00:29:05.180]  我們要透過神的話語
[00:29:05.180 --> 00:29:08.740]  讓我們深深的跟神緊緊的結連
[00:29:08.740 --> 00:29:14.020]  神的話語就是創造萬有的力量
[00:29:14.020 --> 00:29:16.100]  神用一句說話已經可以創造萬有
[00:29:16.100 --> 00:29:18.740]  今天我們在神的家裏面
[00:29:18.740 --> 00:29:19.420]  我們敬拜
[00:29:19.420 --> 00:29:23.060]  我們最重要是聽到神的聲音
[00:29:23.060 --> 00:29:24.220]  聽到神的話語
[00:29:24.220 --> 00:29:26.980]  透過聖經成為文字的道
[00:29:26.980 --> 00:29:28.820]  我們透過宣講
[00:29:28.820 --> 00:29:32.100]  我們去聆聽上帝的話語
[00:29:32.100 --> 00:29:34.620]  第二樣東西我會說
[00:29:34.620 --> 00:29:37.140]  是透過成了肉身的道
[00:29:37.140 --> 00:29:39.220]  背後就是耶穌基督自己
[00:29:39.220 --> 00:29:41.820]  但是有一個很重要的象徵
[00:29:41.820 --> 00:29:43.620]  我們一起讀這句
[00:29:43.620 --> 00:29:44.700]  「吃我肉
[00:29:44.700 --> 00:29:47.780]  喝我血的人常在我裏面
[00:29:47.780 --> 00:29:50.180]  我也常在他裏面」
[00:29:50.180 --> 00:29:52.340]  看到這個時候我們會有些奇怪
[00:29:52.340 --> 00:29:53.740]  怎樣吃他肉
[00:29:53.740 --> 00:29:55.780]  喝他血呢?
[00:29:55.780 --> 00:29:58.260]  我們何時會吃耶穌的肉
[00:29:58.260 --> 00:30:01.260]  喝耶穌的血呢?
[00:30:01.260 --> 00:30:04.100]  當然我們聽神的話語
[00:30:04.100 --> 00:30:06.180]  你可以說我們在吃喝
[00:30:06.180 --> 00:30:08.500]  但是原來在敬拜裏面
[00:30:08.500 --> 00:30:11.420]  我們會經常進行一個聖禮
[00:30:11.420 --> 00:30:13.780]  叫做聖餐的崇拜
[00:30:13.780 --> 00:30:16.100]  我們在裏面其實就是
[00:30:16.100 --> 00:30:18.980]  透過有形的物質
[00:30:18.980 --> 00:30:21.540]  我們去表達我們信心
[00:30:21.540 --> 00:30:25.060]  那個無形的信心
[00:30:25.060 --> 00:30:27.020]  我們透過將這個餅、這個杯
[00:30:27.020 --> 00:30:28.300]  吃落我們身體
[00:30:28.300 --> 00:30:32.620]  我們就和主產生了一個緊密的結連
[00:30:32.620 --> 00:30:34.380]  這個象徵了我們
[00:30:34.380 --> 00:30:37.380]  是和道成肉身的主的生命
[00:30:37.380 --> 00:30:39.620]  拉上了很重要的關係
[00:30:39.620 --> 00:30:42.500]  當然在聖餐裏面有不同的神學
[00:30:42.500 --> 00:30:44.740]  我較為接受嘉義民的那個說法
[00:30:44.740 --> 00:30:47.740]  就是我們用信心去領受
[00:30:47.740 --> 00:30:50.540]  這個餅、這個杯並沒有變質
[00:30:50.540 --> 00:30:53.780]  不會突然間變成耶穌的血和身體
[00:30:53.780 --> 00:30:56.740]  但是它在肅靈的意義上
[00:30:56.740 --> 00:30:59.700]  它真是象徵了耶穌的身體
[00:30:59.700 --> 00:31:01.500]  所以我們就是這樣領受
[00:31:01.500 --> 00:31:03.260]  透過這個聖禮的進行
[00:31:03.260 --> 00:31:05.500]  我們同神緊緊的結連
[00:31:05.500 --> 00:31:06.180]  所以弟兄姊妹
[00:31:06.180 --> 00:31:07.900]  今天我們有時
[00:31:07.900 --> 00:31:08.940]  我們有些弟兄姊妹
[00:31:08.940 --> 00:31:11.980]  不能夠經常回來聖餐的禮拜裏面
[00:31:11.980 --> 00:31:13.940]  我們要去到她的家裏面
[00:31:13.940 --> 00:31:15.340]  和她守聖餐
[00:31:15.340 --> 00:31:17.980]  因為我們深信這個聖餐
[00:31:17.980 --> 00:31:19.820]  是對她的信心生活
[00:31:19.820 --> 00:31:21.220]  是有功效
[00:31:21.220 --> 00:31:22.340]  是有果效
[00:31:22.340 --> 00:31:24.260]  我們要這樣去做
[00:31:24.260 --> 00:31:25.460]  我今天也是很開心
[00:31:25.460 --> 00:31:27.220]  我們可以這樣去做
[00:31:27.220 --> 00:31:29.260]  我也提醒大家弟兄姊妹
[00:31:29.260 --> 00:31:31.580]  不要只是聖餐主日才回來
[00:31:31.580 --> 00:31:32.780]  我們領受神的到
[00:31:32.780 --> 00:31:34.660]  神的話語亦都重要
[00:31:34.660 --> 00:31:39.260]  成為我們緊緊和主結連一個很重要的關口
[00:31:39.260 --> 00:31:41.020]  在二十年前
[00:31:41.020 --> 00:31:43.340]  當我讀神學的時候
[00:31:43.340 --> 00:31:46.660]  我們已經開始懂得用電腦上網了
[00:31:46.660 --> 00:31:49.380]  是很早期的
[00:31:49.380 --> 00:31:54.060]  當時我們用一種叫做56K的數據機
[00:31:54.060 --> 00:31:59.180]  可以透過一條電話線上網
[00:31:59.180 --> 00:32:01.340]  所以每逢十一點鐘
[00:32:01.340 --> 00:32:04.180]  我們在神學院讀書工作
[00:32:04.180 --> 00:32:05.940]  做到十一點鐘
[00:32:05.940 --> 00:32:09.180]  就會有很多炸彈的工兵走出來
[00:32:09.180 --> 00:32:11.220]  他們拿著電線
[00:32:11.220 --> 00:32:13.580]  我們以為他們會不會裝炸彈
[00:32:13.580 --> 00:32:16.700]  以前的炸彈要拿著電線這樣爆炸
[00:32:16.700 --> 00:32:20.780]  我們有很多工兵走到電話機前
[00:32:20.780 --> 00:32:23.220]  接駁了他們的電腦
[00:32:23.220 --> 00:32:26.540]  一上到網其實是另一個世界
[00:32:26.540 --> 00:32:29.460]  當時我們雖然是B部上網
[00:32:29.460 --> 00:32:31.140]  但我們已經覺得很奇妙
[00:32:31.140 --> 00:32:34.380]  可以在網上的世界找到很多不同的資料
[00:32:34.380 --> 00:32:36.300]  去研究神的話語
[00:32:36.300 --> 00:32:38.340]  今天大家很方便
[00:32:38.340 --> 00:32:40.340]  你們用的是甚麼?
[00:32:40.340 --> 00:32:41.940]  不用用線
[00:32:41.940 --> 00:32:43.220]  Wi-Fi
[00:32:43.220 --> 00:32:44.340]  或者是
[00:32:44.340 --> 00:32:45.940]  已經上了網
[00:32:45.940 --> 00:32:47.300]  3G、4G
[00:32:47.300 --> 00:32:49.300]  現在說的是5G
[00:32:49.300 --> 00:32:51.900]  6G 這麼厲害
[00:32:51.900 --> 00:32:53.180]  所以弟兄姊妹
[00:32:53.180 --> 00:32:57.620]  今天我們去研究神的話語已經方便了很多
[00:32:57.620 --> 00:32:59.860]  但我告訴大家
[00:32:59.860 --> 00:33:02.260]  無論你的機器多麼好
[00:33:02.260 --> 00:33:04.700]  iPhone 或者甚麼都好
[00:33:04.700 --> 00:33:06.420]  Samsung 等等
[00:33:06.420 --> 00:33:07.700]  但是
[00:33:07.700 --> 00:33:09.980]  如果你接不到上網
[00:33:09.980 --> 00:33:10.860]  很糟糕的
[00:33:10.860 --> 00:33:12.140]  知道嗎?
[00:33:12.140 --> 00:33:13.460]  有些弟兄姊妹
[00:33:13.460 --> 00:33:15.420]  家裡才可以上網
[00:33:15.420 --> 00:33:17.940]  所以我們待會約大家喝茶
[00:33:17.940 --> 00:33:20.380]  如果他要回家才上網
[00:33:20.380 --> 00:33:22.060]  他就不知道了
[00:33:22.060 --> 00:33:22.780]  是不是?
[00:33:22.780 --> 00:33:23.740]  你明白嗎?
[00:33:23.740 --> 00:33:27.780]  接到上網和不接上網是兩個世界的事
[00:33:27.780 --> 00:33:28.860]  是不是?
[00:33:28.860 --> 00:33:29.900]  各位弟兄姊妹
[00:33:29.900 --> 00:33:31.780]  今天你回來教會
[00:33:31.780 --> 00:33:34.700]  你接不接得通那條天地線?
[00:33:34.700 --> 00:33:37.660]  你領不領受到上帝的Wi-Fi
[00:33:37.660 --> 00:33:40.020]  向你輸送祂的話語?
[00:33:40.020 --> 00:33:41.420]  很重要
[00:33:41.420 --> 00:33:42.740]  也都我覺得
[00:33:42.740 --> 00:33:44.340]  我們這個群體
[00:33:44.340 --> 00:33:46.460]  一個會影響另外一個的
[00:33:46.460 --> 00:33:48.340]  有沒有發現?
[00:33:48.340 --> 00:33:49.900]  我們是串流了的
[00:33:49.900 --> 00:33:51.820]  即是大家有關係的
[00:33:51.820 --> 00:33:53.900]  你的手機響了
[00:33:53.900 --> 00:33:54.780]  我就分一分心
[00:33:54.780 --> 00:33:57.540]  我就收不清楚了
[00:33:57.540 --> 00:33:59.100]  所以我們來到神的面前
[00:33:59.100 --> 00:34:00.900]  我們集體敬拜的時候
[00:34:00.900 --> 00:34:03.260]  每個人都很重要
[00:34:03.260 --> 00:34:05.580]  其實每場崇拜
[00:34:05.580 --> 00:34:06.780]  我很感受到
[00:34:06.780 --> 00:34:08.740]  因為我說三場
[00:34:08.740 --> 00:34:09.980]  每場崇拜
[00:34:09.980 --> 00:34:11.540]  大家的互動
[00:34:11.540 --> 00:34:13.100]  很不同的
[00:34:13.100 --> 00:34:15.820]  我就相信是大家的信心很不同
[00:34:15.820 --> 00:34:17.660]  群體很不同
[00:34:17.660 --> 00:34:19.540]  所以我們每次說的信息
[00:34:19.540 --> 00:34:21.620]  雖然都是照著這樣說
[00:34:21.620 --> 00:34:23.340]  但是很不同
[00:34:23.340 --> 00:34:24.460]  特別是在早堂的時候
[00:34:24.460 --> 00:34:25.860]  我覺得很有力
[00:34:25.860 --> 00:34:27.260]  因為我相信有很多弟兄姊妹
[00:34:27.260 --> 00:34:29.500]  為我背後祈禱
[00:34:29.500 --> 00:34:30.100]  各位弟兄姊妹
[00:34:30.100 --> 00:34:30.780]  是的
[00:34:30.780 --> 00:34:32.540]  我們來到崇拜的時候
[00:34:32.540 --> 00:34:34.340]  你能不能夠專心投入
[00:34:34.340 --> 00:34:36.860]  很影響我們能不能夠
[00:34:36.860 --> 00:34:39.900]  接收輸送上帝的話語的
[00:34:39.900 --> 00:34:41.460]  所以你記住
[00:34:41.460 --> 00:34:42.260]  來之前
[00:34:42.260 --> 00:34:44.420]  好好地預備自己
[00:34:44.420 --> 00:34:46.940]  最好讀一讀那段聖經
[00:34:46.940 --> 00:34:48.300]  讀不到的時候
[00:34:48.300 --> 00:34:51.540]  你自己來到都不要搞擾人
[00:34:51.540 --> 00:34:52.900]  你自己專心地
[00:34:52.900 --> 00:34:55.340]  將你的響鬧設施關掉
[00:34:55.340 --> 00:34:57.700]  你專心地聆聽神的話語
[00:34:57.700 --> 00:35:00.900]  讓神的恩典可以向你傾流
[00:35:00.900 --> 00:35:01.940]  各位弟兄姊妹
[00:35:01.940 --> 00:35:05.860]  你有沒有接上這條永恆的數據機
[00:35:05.860 --> 00:35:07.540]  你有沒有領受上帝的話語
[00:35:07.540 --> 00:35:08.860]  好像信心一樣
[00:35:08.860 --> 00:35:11.540]  吃下去成為你身體的一部分
[00:35:11.540 --> 00:35:12.820]  各位弟兄姊妹
[00:35:12.820 --> 00:35:14.980]  最後一點
[00:35:14.980 --> 00:35:16.300]  這裡突然間說到
[00:35:16.300 --> 00:35:17.540]  這些不要緊
[00:35:17.540 --> 00:35:18.100]  好
[00:35:18.100 --> 00:35:18.980]  我們看看
[00:35:18.980 --> 00:35:20.820]  最後一點就是
[00:35:20.820 --> 00:35:24.740]  萬民萬物要稱頌神
[00:35:24.740 --> 00:35:25.540]  詩典也是
[00:35:25.540 --> 00:35:26.620]  萬民萬牧
[00:35:26.620 --> 00:35:29.740]  萬物就得到神的供應和祝福
[00:35:29.740 --> 00:35:31.180]  這裡提到
[00:35:31.180 --> 00:35:35.980]  神的聖民要稱頌神的聖名
[00:35:35.980 --> 00:35:38.580]  要宣告祂的國度的榮耀
[00:35:38.580 --> 00:35:39.820]  祂的大能
[00:35:39.820 --> 00:35:43.500]  我們看到「國」字出現了四次這麼多
[00:35:43.500 --> 00:35:44.820]  這裡告訴我們
[00:35:44.820 --> 00:35:46.260]  神的國度
[00:35:46.260 --> 00:35:47.620]  神的國度是什麼?
[00:35:47.620 --> 00:35:49.460]  除了是教會之外
[00:35:49.460 --> 00:35:53.780]  神的國度在世界在延展
[00:35:53.780 --> 00:35:55.780]  其實我們最終有一天
[00:35:55.780 --> 00:35:59.060]  透過我們一直傳揚神的恩典
[00:35:59.060 --> 00:36:00.300]  神的話語
[00:36:00.300 --> 00:36:01.980]  我們期望這個世界
[00:36:01.980 --> 00:36:04.900]  能夠完全歸向我們的神
[00:36:04.900 --> 00:36:07.860]  以致整個崇拜裏面、敬拜裏面
[00:36:07.860 --> 00:36:11.220]  我們真的地上更多神的選民
[00:36:11.220 --> 00:36:15.540]  去進入神的國度裏面
[00:36:15.540 --> 00:36:21.140]  當萬民能夠領受這個恩典的時候
[00:36:21.140 --> 00:36:23.060]  我們看到
[00:36:23.060 --> 00:36:27.300]  上帝的工作就向祂的選民發起
[00:36:27.300 --> 00:36:29.300]  祂扶起跌倒的
[00:36:29.300 --> 00:36:31.540]  祂扶起那些壓傷的
[00:36:31.540 --> 00:36:33.660]  祂的眼目仰望
[00:36:33.660 --> 00:36:35.580]  我們眼目仰望祂的時候
[00:36:35.580 --> 00:36:38.340]  祂隨時給我們食物
[00:36:38.340 --> 00:36:42.900]  祂使得一切的生命都有得飽足
[00:36:42.900 --> 00:36:43.740]  各位弟兄姊妹
[00:36:43.740 --> 00:36:46.660]  這個正正是一個循環
[00:36:46.660 --> 00:36:51.220]  就是說當我們能夠好好地宣揚上帝的名
[00:36:51.220 --> 00:36:56.340]  我們在萬民當中宣講神的恩典
[00:36:56.340 --> 00:36:57.860]  祂的真理的時候
[00:36:57.860 --> 00:36:59.620]  萬民歸向神的時候
[00:36:59.620 --> 00:37:04.220]  我們就能更多地領受上帝的恩典和致福
[00:37:04.220 --> 00:37:06.180]  這個是一個循環
[00:37:06.180 --> 00:37:10.140]  形成一個很重要的循環
[00:37:10.140 --> 00:37:15.820]  或者我用一個例子去解釋
[00:37:15.820 --> 00:37:17.860]  聖經裡面曾經提到
[00:37:17.860 --> 00:37:22.460]  耶穌有一次帶祂的門徒去到一個山上禱告
[00:37:22.460 --> 00:37:24.220]  禱告的時候
[00:37:24.220 --> 00:37:28.100]  突然間耶穌改變了祂的面貌
[00:37:28.100 --> 00:37:29.620]  面目放光
[00:37:29.620 --> 00:37:31.820]  祂衣裳潔白
[00:37:31.820 --> 00:37:34.940]  接著有兩個人出現
[00:37:34.940 --> 00:37:36.740]  走來和祂聊天
[00:37:36.740 --> 00:37:40.860]  這兩個就是摩西和以利亞
[00:37:40.860 --> 00:37:44.300]  嘩!這個時間祂的門徒見到真是好
[00:37:44.300 --> 00:37:46.260]  他們就建議
[00:37:46.260 --> 00:37:47.180]  那麼好
[00:37:47.180 --> 00:37:50.100]  我為你們建三座棚
[00:37:50.100 --> 00:37:51.340]  主一座為你
[00:37:51.340 --> 00:37:52.580]  一座為摩西
[00:37:52.580 --> 00:37:54.620]  一座為以利亞
[00:37:54.620 --> 00:37:58.260]  原來我們在我們的敬拜裡面
[00:37:58.260 --> 00:38:00.140]  我們經歷的一件事
[00:38:00.140 --> 00:38:03.580]  其實都在門徒的身上發生
