
[00:00:00.000 --> 00:00:06.440]  現在講到一個很經典的內容
[00:15:10.600 --> 00:15:11.760]  這個是神他自己
[00:15:11.760 --> 00:15:12.960]  或者是耶穌
[00:15:12.960 --> 00:15:13.920]  這個是比較複雜的
[00:15:13.920 --> 00:15:14.880]  不跟大家說
[00:15:14.880 --> 00:15:16.760]  這個神
[00:15:16.760 --> 00:15:17.840]  來向他顯現
[00:15:17.840 --> 00:15:20.000]  他說我不是幫你也不是幫他
[00:15:20.000 --> 00:15:23.000]  我要做你們軍隊的元帥
[00:15:23.000 --> 00:15:24.920]  這個是生命主權的問題
[00:15:24.920 --> 00:15:25.440]  弟兄姊妹
[00:15:25.440 --> 00:15:26.360]  我不知道你明不明白
[00:15:26.360 --> 00:15:27.880]  今天如果大家有看新聞
[00:15:27.880 --> 00:15:29.720]  很多時候八卦雜誌的新聞
[00:15:29.720 --> 00:15:30.680]  說拍到新戲
[00:15:30.680 --> 00:15:34.320]  有一班人拿把刀去切乳豬
[00:15:34.320 --> 00:15:35.920]  或者拿些香去燒
[00:15:35.920 --> 00:15:38.040]  其實他們不是要跟從一個神
[00:15:38.040 --> 00:15:39.480]  他們只是要一些祝福
[00:15:39.480 --> 00:15:40.280]  他只是要去
[00:15:40.280 --> 00:15:42.040]  我做事你祝福我
[00:15:42.040 --> 00:15:43.400]  我這樣去選擇
[00:15:43.400 --> 00:15:45.360]  你去幫助我
[00:15:45.360 --> 00:15:47.480]  他不是跟從一個神的方向
[00:15:47.480 --> 00:15:48.960]  不是跟從神的方法
[00:15:48.960 --> 00:15:50.880]  去做他們要做的事情
[00:15:50.880 --> 00:15:53.160]  他只不過他要操控
[00:15:53.160 --> 00:15:55.760]  而是神就好像扯線公仔一樣
[00:15:55.760 --> 00:15:56.520]  扯著神
[00:15:56.520 --> 00:15:57.360]  要怎麼做
[00:15:57.360 --> 00:15:57.960]  我怎麼做
[00:15:57.960 --> 00:15:58.720]  你就幫我怎麼做
[00:15:58.720 --> 00:16:00.000]  你就跟著我這樣做
[00:16:00.000 --> 00:16:07.080]  這個不是一個真正跟從神的生命
[00:16:07.080 --> 00:16:08.760]  弟兄姊妹
[00:16:08.760 --> 00:16:09.920]  這一點很重要
[00:16:09.920 --> 00:16:11.840]  我們人生面對不同的高牆的時候
[00:16:11.840 --> 00:16:13.200]  可能是感情
[00:16:13.200 --> 00:16:14.200]  可能是家庭
[00:16:14.200 --> 00:16:15.000]  可能是讀書
[00:16:15.000 --> 00:16:16.000]  可能是前途
[00:16:16.000 --> 00:16:17.520]  可能是行為的問題
[00:16:17.520 --> 00:16:22.160]  可能是很多內心很難面對的事情
[00:16:22.160 --> 00:16:23.800]  我知道你們當中有些人
[00:16:23.800 --> 00:16:26.680]  有些事你不夠膽跟人真正的分享
[00:16:26.680 --> 00:16:28.840]  你不能夠跟人分享
[00:16:28.840 --> 00:16:30.640]  因為這些困難你覺得
[00:16:30.640 --> 00:16:32.360]  沒有人幫到你
[00:16:32.360 --> 00:16:34.440]  沒有人明白你
[00:16:34.440 --> 00:16:35.600]  不知道怎樣去面對
[00:16:35.600 --> 00:16:36.400]  不知道怎樣去解決
[00:16:36.400 --> 00:16:38.000]  是不是一天可以解決
[00:16:38.000 --> 00:16:40.080]  你都不能夠肯定
[00:16:40.080 --> 00:16:43.240]  這些都是你的生命的高牆
[00:16:43.240 --> 00:16:43.840]  但是第一點
[00:16:43.840 --> 00:16:45.840]  從若舒雅這個故事告訴我們
[00:16:45.840 --> 00:16:48.440]  神要做你的主
[00:16:48.440 --> 00:16:49.360]  神要怎麼做
[00:16:49.360 --> 00:16:52.040]  你就跟著他怎麼做
[00:16:52.040 --> 00:16:53.960]  大家回來崇拜
[00:16:53.960 --> 00:16:56.000]  有小組或者有裝備
[00:16:56.000 --> 00:16:58.520]  但是第一個問題我們要問自己的就是
[00:16:58.520 --> 00:17:00.720]  神是不是我的神
[00:17:00.720 --> 00:17:02.320]  神是不是你的神
[00:17:02.320 --> 00:17:04.120]  神是不是你要跟從的那個
[00:17:04.120 --> 00:17:05.160]  是不是他怎麼說
[00:17:05.160 --> 00:17:05.920]  你就怎麼做
[00:17:05.920 --> 00:17:08.000]  還是你好像那些人
[00:17:08.000 --> 00:17:08.680]  拜神
[00:17:08.680 --> 00:17:09.920]  所謂的拜神
[00:17:09.920 --> 00:17:10.640]  弄一隻乳豬
[00:17:10.640 --> 00:17:11.400]  你回來就是
[00:17:11.400 --> 00:17:13.760]  不過奉獻五元
[00:17:13.760 --> 00:17:14.520]  坐在那裡
[00:17:14.520 --> 00:17:16.240]  忍你一個多小時
[00:17:16.240 --> 00:17:16.920]  講到那個悶
[00:17:16.920 --> 00:17:18.480]  那個就多忍你半個小時
[00:17:18.480 --> 00:17:19.640]  是不是就是這樣
[00:17:19.640 --> 00:17:21.280]  這個就是你的信仰
[00:17:21.280 --> 00:17:22.400]  還是你是不是真的和神
[00:17:22.400 --> 00:17:23.720]  有一種很密切的關係
[00:17:23.720 --> 00:17:25.080]  你好像若舒雅一樣
[00:17:25.080 --> 00:17:27.200]  是俯伏在祂的面前說
[00:17:27.200 --> 00:17:28.080]  你帶領我
[00:17:28.080 --> 00:17:30.840]  我就跟著你
[00:17:30.840 --> 00:17:33.360]  今天面對這個高牆是不容易的
[00:17:33.360 --> 00:17:35.400]  有些人當他年輕十幾歲
[00:17:35.400 --> 00:17:38.280]  幾歲十幾歲
[00:17:38.280 --> 00:17:39.920]  未能夠去掌握
[00:17:39.920 --> 00:17:42.480]  神在他生命那種主權的時候
[00:17:42.480 --> 00:17:43.560]  我告訴你這個問題
[00:17:43.560 --> 00:17:46.640]  可以到他八十歲都搞不定
[00:17:46.640 --> 00:17:48.120]  今天我見過很多的人
[00:17:48.120 --> 00:17:49.480]  由三十幾歲
[00:17:49.480 --> 00:17:50.160]  四十幾歲
[00:17:50.160 --> 00:17:50.760]  五十幾歲
[00:17:50.760 --> 00:17:51.400]  六十幾歲
[00:17:51.400 --> 00:17:52.480]  七十幾歲
[00:17:52.480 --> 00:17:53.960]  八十幾歲
[00:17:53.960 --> 00:17:55.960]  生命都是不行
[00:17:55.960 --> 00:17:57.240]  因為他沒有真正
[00:17:57.240 --> 00:18:00.080]  將他的主權放在神的手中
[00:18:00.080 --> 00:18:02.280]  他可能有宗教的一些活動
[00:18:02.280 --> 00:18:03.640]  宗教的聚集
[00:18:03.640 --> 00:18:05.200]  宗教的生活
[00:18:05.200 --> 00:18:07.480]  但是他的主權不在神的手中
[00:18:07.480 --> 00:18:10.040]  他靠自己面對那些的難處
[00:18:10.040 --> 00:18:11.600]  他靠自己的方法
[00:18:11.600 --> 00:18:12.760]  或者世俗的方法
[00:18:12.760 --> 00:18:14.160]  人家怎麼做就怎麼做
[00:18:14.160 --> 00:18:15.560]  那個環境控制不了
[00:18:15.560 --> 00:18:16.240]  我就大聲一點
[00:18:16.240 --> 00:18:17.480]  惡一點就處理到那些人
[00:18:17.480 --> 00:18:19.840]  或者奸狡一點就可以過骨
[00:18:19.840 --> 00:18:21.440]  無論考試讀書
[00:18:21.440 --> 00:18:22.640]  我嗲一下做一下什麼
[00:18:22.640 --> 00:18:23.640]  我又可以過骨
[00:18:23.640 --> 00:18:26.960]  我又可以這樣應付
[00:18:26.960 --> 00:18:29.160]  這個不是跟隨神
[00:18:29.160 --> 00:18:33.160]  約書亞給我們第一個看到的功夫
[00:18:33.160 --> 00:18:35.120]  是跟隨神
[00:18:35.120 --> 00:18:38.320]  是真正去降伏在主的面前
[00:18:38.320 --> 00:18:40.680]  我不是說我們每一個人都要跪在那裡祈禱
[00:18:40.680 --> 00:18:42.120]  但是我們的心態不是這樣
[00:18:42.120 --> 00:18:43.760]  我們是降伏在神的面前
[00:18:43.760 --> 00:18:44.920]  投降
[00:18:44.920 --> 00:18:46.080]  神啊 我不行
[00:18:46.080 --> 00:18:47.080]  約書亞當時
[00:18:47.080 --> 00:18:48.200]  其實他第一場征戰
[00:18:48.200 --> 00:18:50.160]  他都沒有什麼把握
[00:18:50.160 --> 00:18:51.920]  可能他有很多的訓練
[00:18:51.920 --> 00:18:53.280]  但是他沒有把握
[00:18:53.280 --> 00:18:54.760]  神親自去勸諫說
[00:18:54.760 --> 00:18:56.200]  你要跟從我
[00:18:56.200 --> 00:18:58.280]  打這場的戰
[00:18:58.280 --> 00:18:59.200]  各位青少年
[00:18:59.200 --> 00:19:00.640]  今天你有戰要打
[00:19:00.640 --> 00:19:03.320]  這個世界有很多的戰爭要打
[00:19:03.320 --> 00:19:05.240]  這個戰爭不是真的用手腳去打
[00:19:05.240 --> 00:19:08.080]  但是你有很多的文化的衝擊
[00:19:08.080 --> 00:19:10.280]  在人生的不同的思想哲學裡面
[00:19:10.280 --> 00:19:12.920]  很多的矛盾的地方
[00:19:12.920 --> 00:19:14.640]  在人人之間的關係裡面
[00:19:14.640 --> 00:19:15.600]  可能很多的問題
[00:19:15.600 --> 00:19:16.880]  你覺得很難去面對
[00:19:16.880 --> 00:19:18.320]  很難去處理
[00:19:18.320 --> 00:19:20.560]  你甚至不知道怎樣去面對
[00:19:20.560 --> 00:19:23.160]  可能這個問題在你家庭裡面就有
[00:19:23.160 --> 00:19:23.960]  在你的爸爸
[00:19:23.960 --> 00:19:24.920]  在你的媽媽
[00:19:24.920 --> 00:19:27.280]  在你的兄弟姐妹
[00:19:27.280 --> 00:19:28.920]  或者回到教會
[00:19:28.920 --> 00:19:31.360]  你怎樣面對
[00:19:31.360 --> 00:19:34.760]  我相信第一個很重要的就是
[00:19:34.760 --> 00:19:38.120]  神是你生命的主
[00:19:38.120 --> 00:19:40.920]  並且你樂意聽祂的話
[00:19:40.920 --> 00:19:42.880]  不是憑自己的方法做人
[00:19:42.880 --> 00:19:44.600]  我想這樣做就行
[00:19:44.600 --> 00:19:47.040]  不在教會沒有其他約徒
[00:19:47.040 --> 00:19:48.880]  我就可以自己怎樣做
[00:19:48.880 --> 00:19:50.320]  不是這樣
[00:19:50.320 --> 00:19:51.880]  是神是你的主人
[00:19:51.880 --> 00:19:53.080]  神是你的神
[00:19:53.080 --> 00:19:54.720]  神你是我主我的神
[00:19:54.720 --> 00:19:56.120]  你無論怎樣吩咐我
[00:19:56.120 --> 00:19:56.800]  怎樣教我
[00:19:56.800 --> 00:19:58.240]  就怎樣去跟從
[00:19:58.240 --> 00:19:59.240]  這是第一個
[00:19:59.240 --> 00:20:01.560]  我想第一節目你明白的地方
[00:20:01.560 --> 00:20:03.920]  生命的主權
[00:20:03.920 --> 00:20:07.040]  第二是聖潔的屬性
[00:20:07.040 --> 00:20:08.760]  在經文裡面第五章第二節
[00:20:08.760 --> 00:20:10.560]  和十五節那裡提到兩件事
[00:20:10.560 --> 00:20:12.280]  第一是行割禮
[00:20:12.280 --> 00:20:17.120]  第二是當約書亞面對這個神人的時候
[00:20:17.120 --> 00:20:19.200]  這個元帥對他說
[00:20:19.200 --> 00:20:21.440]  你要將你的腳上的鞋脫下來
[00:20:21.440 --> 00:20:23.480]  因為你所站的地方是聖地
[00:20:23.480 --> 00:20:26.240]  約書亞就照著行
[00:20:26.240 --> 00:20:29.640]  我想說作為一個跟從神跟從耶穌的人
[00:20:29.640 --> 00:20:32.360]  我們是過一個聖潔的生活
[00:20:32.360 --> 00:20:34.760]  今天感謝神我們活在新約
[00:20:34.760 --> 00:20:36.840]  不用每個人都抓男生去行割禮
[00:20:36.840 --> 00:20:39.280]  痛幾天都是很辛苦
[00:20:39.280 --> 00:20:42.760]  但是也不用來到聚會脫鞋
[00:20:42.760 --> 00:20:44.520]  大家就不用腳那麼骯髒
[00:20:44.520 --> 00:20:46.400]  回去也是鞋放下就行
[00:20:46.400 --> 00:20:47.720]  不然回去就要洗腳
[00:20:47.720 --> 00:20:49.920]  或者門口好像回教清真寺
[00:20:49.920 --> 00:20:52.280]  門口的地方洗腳
[00:20:52.280 --> 00:20:55.640]  這兩個重點告訴我們是一個聖潔的生命
[00:20:55.640 --> 00:20:57.920]  我們來到神的面前
[00:20:57.920 --> 00:20:59.760]  我最近和一些人分享
[00:20:59.760 --> 00:21:01.200]  神不是逐樣行為跟你說
[00:21:01.200 --> 00:21:03.240]  這樣行 那樣不行
[00:21:03.240 --> 00:21:05.640]  問下去有些人說喝咖啡行不行
[00:21:05.640 --> 00:21:06.960]  咖啡又說咖啡因
[00:21:06.960 --> 00:21:08.360]  哪樣油多少什麼
[00:21:08.360 --> 00:21:10.240]  做這樣行不行 那樣行不行
[00:21:10.240 --> 00:21:12.120]  是很難這樣逐樣去問行不行
[00:21:12.120 --> 00:21:14.680]  我們不是問這些行為的問題
[00:21:14.680 --> 00:21:17.160]  我相信
[00:21:17.160 --> 00:21:19.040]  聖經說神是聖潔的
[00:21:19.040 --> 00:21:20.880]  故此我們要聖潔
[00:21:20.880 --> 00:21:24.080]  聖潔基本意思是分別出來
[00:21:24.080 --> 00:21:27.040]  聖潔意思就是說從罪惡 罪污
[00:21:27.040 --> 00:21:29.480]  不屬神的事情裡面分別出來
[00:21:29.480 --> 00:21:31.000]  是不會同流合污
[00:21:31.000 --> 00:21:33.640]  是不會和他們一起
[00:21:33.640 --> 00:21:36.560]  我知道有些事情是不合神的心念
[00:21:36.560 --> 00:21:38.320]  我不會這樣做
[00:21:38.320 --> 00:21:39.680]  我會分別出來
[00:21:39.680 --> 00:21:43.560]  是有一個分野
[00:21:43.560 --> 00:21:46.480]  今天我不知道在你的環境裡面
[00:21:46.480 --> 00:21:47.960]  有些什麼事情你面對
[00:21:47.960 --> 00:21:51.520]  剛才我講過美國的文化裡面有十個的挑戰
[00:21:51.520 --> 00:21:55.120]  有其中一些很明顯有些不合神心意的事情
[00:21:55.120 --> 00:21:57.840]  我們講到可能分前性行為
[00:21:57.840 --> 00:22:00.680]  可能講到一些的行為
[00:22:00.680 --> 00:22:02.960]  但是也是內心很重要
[00:22:02.960 --> 00:22:04.920]  可能你憎一個人 恨一個人
[00:22:04.920 --> 00:22:07.160]  是沒有人知道的 沒有人了解
[00:22:07.160 --> 00:22:08.600]  但是這一種的憎恨
[00:22:08.600 --> 00:22:11.280]  這一種的 甚至你咒助人
[00:22:11.280 --> 00:22:13.560]  甚至你對人的不妥善
[00:22:13.560 --> 00:22:19.920]  是一種和神的性情是很大距離的事情
[00:22:19.920 --> 00:22:21.240]  我們在神的面前
[00:22:21.240 --> 00:22:24.200]  我們明白神是聖潔的 是良善的
[00:22:24.200 --> 00:22:26.000]  是慈愛的 是有憐憫的
[00:22:26.000 --> 00:22:29.480]  這個是聖潔生命屬性的特質
[00:22:29.480 --> 00:22:30.960]  今天我們要跟從祂
[00:22:30.960 --> 00:22:32.760]  我們將其他的仇恨
[00:22:32.760 --> 00:22:34.160]  將那些的嫉妒
[00:22:34.160 --> 00:22:36.120]  將那些的罪污
[00:22:36.120 --> 00:22:39.240]  是要離開這些的事情
[00:22:39.240 --> 00:22:41.280]  但是有時候我們在我們年輕的時候
[00:22:41.280 --> 00:22:43.360]  在我年輕的時候
[00:22:43.360 --> 00:22:44.720]  我喜歡和朋友一起
[00:22:44.720 --> 00:22:46.400]  我覺得和朋友一起開心一點
[00:22:46.400 --> 00:22:48.600]  所以我和朋友一起去飲酒
[00:22:48.600 --> 00:22:50.000]  我和朋友一起去吸煙
[00:22:50.000 --> 00:22:51.640]  我和朋友一起去打架
[00:22:51.640 --> 00:22:54.480]  我和朋友一起去偷東西
[00:22:54.480 --> 00:22:56.760]  因為我不會覺得有什麼好還是不好
[00:22:56.760 --> 00:22:58.280]  我沒有一種的價值觀
[00:22:58.280 --> 00:23:01.640]  我覺得我開心就可以了
[00:23:01.640 --> 00:23:03.480]  但是作為跟從神的人
[00:23:03.480 --> 00:23:06.720]  我們不可以這樣
[00:23:06.720 --> 00:23:08.600]  而是因為神是聖潔
[00:23:08.600 --> 00:23:10.320]  我知道有些事情是不討喜的
[00:23:10.320 --> 00:23:12.400]  我不願意這樣做去得罪我的神
[00:23:12.400 --> 00:23:15.440]  我相信和神有一種很密切的關係
[00:23:15.440 --> 00:23:16.960]  這一種生命的表達
[00:23:16.960 --> 00:23:19.200]  也不是在別人面前就做好一點
[00:23:19.200 --> 00:23:21.280]  在別人背後就做得不好
[00:23:21.280 --> 00:23:23.880]  關上房門我就做一些很壞的事情
[00:23:23.880 --> 00:23:25.600]  我不知道你上網看什麼
[00:23:25.600 --> 00:23:27.400]  我不知道你聽什麼
[00:23:27.400 --> 00:23:30.040]  我不知道你和別人的心裡面是什麼
[00:23:30.040 --> 00:23:33.720]  但是這個聖潔是生命本質很重要的事情
[00:23:33.720 --> 00:23:35.400]  我不是想給一個規條
[00:23:35.400 --> 00:23:37.280]  大家給一個名單
[00:23:37.280 --> 00:23:38.200]  大家這樣不可以做
[00:23:38.200 --> 00:23:38.840]  那樣不可以做
[00:23:38.840 --> 00:23:39.520]  那樣不可以做
[00:23:39.520 --> 00:23:41.880]  當然有些很明顯不用說
[00:23:41.880 --> 00:23:45.200]  但是你和神建立關係的時候
[00:23:45.200 --> 00:23:46.160]  你要問
[00:23:46.160 --> 00:23:48.800]  這些是不是聖潔合乎神的心意
[00:23:48.800 --> 00:23:49.720]  當我這樣做的時候
[00:23:49.720 --> 00:23:51.320]  我是不是能夠榮耀祂
[00:23:51.320 --> 00:23:52.640]  如果我告訴別人
[00:23:52.640 --> 00:23:53.760]  我做了這些事情
[00:23:53.760 --> 00:23:55.280]  是不是你會害羞呢
[00:23:55.280 --> 00:23:56.440]  或者神是喜悅的
[00:23:56.440 --> 00:23:59.960]  你就知道那些事情是否合乎神的心意
[00:23:59.960 --> 00:24:01.800]  今日弟兄姊妹
[00:24:01.800 --> 00:24:03.840]  我們要知道神是聖潔
[00:24:03.840 --> 00:24:05.840]  這個割禮是一個屬靈的割禮
[00:24:05.840 --> 00:24:07.640]  就好像將一些不乾淨的東西
[00:24:07.640 --> 00:24:10.240]  從生命裡面割除出來去離開
[00:24:10.240 --> 00:24:12.600]  鞋都是在這些舊約的文化
[00:24:12.600 --> 00:24:13.840]  或者今日在印度教文化
[00:24:13.840 --> 00:24:15.120]  回教文化都是污糟的
[00:24:15.120 --> 00:24:17.080]  所以將鞋就除了出來
[00:24:17.080 --> 00:24:18.880]  意思就是將那些污穢的東西
[00:24:18.880 --> 00:24:20.360]  除掉出來
[00:24:20.360 --> 00:24:21.720]  我們要一個聖潔的生命
[00:24:21.720 --> 00:24:23.360]  來到主的面前
[00:24:23.360 --> 00:24:26.320]  和祂同工去跟從祂
[00:24:26.320 --> 00:24:27.640]  所以第一點是
[00:24:27.640 --> 00:24:29.160]  我們的生命是屬於神
[00:24:29.160 --> 00:24:31.320]  我們主權在祂的裡面
[00:24:31.320 --> 00:24:32.960]  我們知道我們是跟定祂的
[00:24:32.960 --> 00:24:34.000]  我們不是跟第二個
[00:24:34.000 --> 00:24:35.840]  我們是跟祂一個而已
[00:24:35.840 --> 00:24:38.080]  第二是聖潔
[00:24:38.080 --> 00:24:39.800]  我們知道這些事情是討神的喜悅
[00:24:39.800 --> 00:24:41.400]  是神願意我們做
[00:24:41.400 --> 00:24:43.280]  我們才跟著去做
[00:24:43.280 --> 00:24:47.680]  第三是信服和忍耐
[00:24:47.680 --> 00:24:49.600]  這幾節經文
[00:24:49.600 --> 00:24:50.440]  剛才已經講了
[00:24:50.440 --> 00:24:51.040]  其實很簡單
[00:24:51.040 --> 00:24:53.720]  都不需要特別去提
[00:24:53.720 --> 00:24:57.560]  反而在六章十節那裡講
[00:24:57.560 --> 00:24:58.760]  若孫悅吩咐百姓說
[00:24:58.760 --> 00:25:00.600]  你們不可以呼喊
[00:25:00.600 --> 00:25:02.120]  在那六天和第七天
[00:25:02.120 --> 00:25:03.160]  頭六次的時候
[00:25:03.160 --> 00:25:04.080]  你們不可以呼喊
[00:25:04.080 --> 00:25:05.240]  不可以出聲
[00:25:05.240 --> 00:25:07.400]  連一句話都不可以出著你們的口
[00:25:07.400 --> 00:25:09.680]  等到我吩咐你們呼喊的時候
[00:25:09.680 --> 00:25:12.360]  那時候你們才可以呼喊
[00:25:12.360 --> 00:25:14.320]  剛才講到經文的故事
[00:25:14.320 --> 00:25:15.440]  就是他們走六天
[00:25:15.440 --> 00:25:16.520]  每天走一次
[00:25:16.520 --> 00:25:18.000]  走一次有些傻的
[00:25:18.000 --> 00:25:18.760]  某個程度
[00:25:18.760 --> 00:25:20.240]  不知道走來做什麼
[00:25:20.240 --> 00:25:21.720]  如果我是請大家起身
[00:25:21.720 --> 00:25:22.960]  在這裡走七次
[00:25:22.960 --> 00:25:24.000]  你都說你有沒有搞錯
[00:25:24.000 --> 00:25:25.120]  傻的嗎
[00:25:25.120 --> 00:25:26.320]  那你無端走來做什麼
[00:25:26.320 --> 00:25:27.600]  走來有什麼意思
[00:25:27.600 --> 00:25:28.680]  我不夠運動嗎
[00:25:28.680 --> 00:25:30.760]  我走上走下
[00:25:30.760 --> 00:25:33.120]  這些戰士
[00:25:33.120 --> 00:25:34.160]  我來打的
[00:25:34.160 --> 00:25:35.720]  你來示威嗎
[00:25:35.720 --> 00:25:38.160]  你這樣走七次有什麼用呢
[00:25:38.160 --> 00:25:40.040]  我來打就有用
[00:25:40.040 --> 00:25:41.360]  這樣走沒用的
[00:25:41.360 --> 00:25:42.440]  又不准人出聲
[00:25:42.440 --> 00:25:43.680]  當然要聊聊天
[00:25:43.680 --> 00:25:45.480]  我們青少年都很喜歡聊天
[00:25:45.480 --> 00:25:46.560]  你看那些美軍打仗
[00:25:46.560 --> 00:25:48.120]  都是唱那些美國軍老歌
[00:25:48.120 --> 00:25:49.760]  這樣唱
[00:25:49.760 --> 00:25:51.680]  當然高興些 興奮些
[00:25:51.680 --> 00:25:52.720]  又不准人說話
[00:25:52.720 --> 00:25:53.560]  要這樣走
[00:25:53.560 --> 00:25:55.160]  為什麼要這樣
[00:25:55.160 --> 00:25:57.880]  神有祂做事的法則
[00:25:57.880 --> 00:26:00.720]  走七天或者最後的七次都是七
[00:26:00.720 --> 00:26:04.080]  都是一個完全屬神的方法
[00:26:04.080 --> 00:26:05.000]  並且剛才講到
[00:26:05.000 --> 00:26:06.360]  他們心裡面有一種準備
[00:26:06.360 --> 00:26:08.240]  就是我要打 我要贏
[00:26:08.240 --> 00:26:09.120]  靠我的力量
[00:26:09.120 --> 00:26:12.560]  我可以去戰勝這個戰爭
[00:26:12.560 --> 00:26:13.960]  早先失敗
[00:26:13.960 --> 00:26:15.920]  我的父母輩失敗
[00:26:15.920 --> 00:26:16.600]  他們沒有信心
[00:26:16.600 --> 00:26:17.880]  我很有信心
[00:26:17.880 --> 00:26:19.120]  我很行
[00:26:19.120 --> 00:26:20.280]  你知不知道今天我們年輕人
[00:26:20.280 --> 00:26:21.760]  比我們父母大部分
[00:26:21.760 --> 00:26:25.480]  教育水準和機遇都是高
[00:26:25.480 --> 00:26:26.760]  在我的爸爸媽媽裡面
[00:26:26.760 --> 00:26:32.240]  他們都沒有讀完小學
[00:26:32.240 --> 00:26:33.600]  但我今天已經讀到
[00:26:33.600 --> 00:26:37.640]  超越他們幾個程度的學習
[00:26:37.640 --> 00:26:38.440]  在你的家庭裡面
[00:26:38.440 --> 00:26:39.600]  可能都是這樣
[00:26:39.600 --> 00:26:43.120]  你讀書的機遇和學歷
[00:26:43.120 --> 00:26:44.560]  我相信大部分人
[00:26:44.560 --> 00:26:47.320]  都比你父母高或者會高
[00:26:47.320 --> 00:26:50.120]  今天因為學術貶值
[00:26:50.120 --> 00:26:51.680]  進大學是最基本的
[00:26:51.680 --> 00:26:54.320]  以往讀完中七已經很開心
[00:26:54.320 --> 00:26:55.280]  再一個
[00:26:55.280 --> 00:26:56.600]  讀完中五已經很開心
[00:26:56.600 --> 00:26:58.160]  科學格已經很厲害
[00:26:58.160 --> 00:27:00.400]  過往一些的日子
[00:27:00.400 --> 00:27:01.480]  今天我們很厲害
[00:27:01.480 --> 00:27:02.760]  我們預備去打仗
[00:27:02.760 --> 00:27:03.680]  我有力量
[00:27:03.680 --> 00:27:04.920]  我又身材高大威猛
[00:27:04.920 --> 00:27:08.000]  我平均的身高體重
[00:27:08.000 --> 00:27:09.000]  都比我父母好
[00:27:09.000 --> 00:27:10.040]  營養豐富
[00:27:10.040 --> 00:27:12.040]  大家是不是吃那麼多麥當勞
[00:27:12.040 --> 00:27:13.680]  麥當勞應該不健康
[00:27:13.680 --> 00:27:15.240]  應該很多健康的東西
[00:27:15.240 --> 00:27:16.400]  今天我們都比我們上一代
[00:27:16.400 --> 00:27:18.120]  有很多優厚的條件
[00:27:18.120 --> 00:27:19.760]  上一代父母做得不好
[00:27:19.760 --> 00:27:20.760]  我今天已經懂得做
[00:27:20.760 --> 00:27:21.920]  上一代那些
[00:27:21.920 --> 00:27:24.560]  你不行 我行
[00:27:24.560 --> 00:27:27.800]  但是神用的方法
[00:27:27.800 --> 00:27:30.520]  是令到他們很納悶
[00:27:30.520 --> 00:27:35.200]  行 做甚麼 為甚麼要行
[00:27:35.200 --> 00:27:36.920]  為甚麼不出聲
[00:27:36.920 --> 00:27:38.320]  為甚麼要這樣做
[00:27:38.320 --> 00:27:39.760]  最後還要一天一次
[00:27:39.760 --> 00:27:41.280]  還要走七次
[00:27:41.280 --> 00:27:42.920]  走到七次當然怎樣都不知道
[00:27:42.920 --> 00:27:43.760]  走的時候人家在上面
[00:27:43.760 --> 00:27:45.000]  扔石頭就扔死你
[00:27:45.000 --> 00:27:47.080]  為甚麼要在城牆走
[00:27:47.080 --> 00:27:47.880]  很多的疑問
[00:27:47.880 --> 00:27:49.400]  很多的不明白
[00:27:49.400 --> 00:27:50.360]  很多的不理解
[00:27:50.360 --> 00:27:52.000]  很多的 為甚麼不是用我
[00:27:52.000 --> 00:27:52.920]  我那麼厲害
[00:27:52.920 --> 00:27:54.280]  有些人說 我說話多厲害
[00:27:54.280 --> 00:27:55.200]  有些人說我音樂很厲害
[00:27:55.200 --> 00:27:56.520]  有些人說我做甚麼很厲害
[00:27:56.520 --> 00:27:57.120]  我做甚麼很厲害
[00:27:57.120 --> 00:27:59.360]  為甚麼不用我
[00:27:59.360 --> 00:28:02.680]  但是神給他們一個等候 馴服
[00:28:02.680 --> 00:28:06.400]  神說怎樣 他們又怎樣
[00:28:06.400 --> 00:28:10.240]  但是今天我們是怎樣
[00:28:10.240 --> 00:28:12.120]  今天我們可能不太明白
[00:28:12.120 --> 00:28:13.280]  在我們年日裏面
[00:28:13.280 --> 00:28:15.560]  應該要做些甚麼
[00:28:15.560 --> 00:28:18.480]  有些事你知道神不想你做
[00:28:18.480 --> 00:28:19.440]  偏偏你做了
[00:28:19.440 --> 00:28:22.720]  羅馬書的講道就是罪
[00:28:22.720 --> 00:28:24.440]  剛才講到美國文化
[00:28:24.440 --> 00:28:25.840]  香港有些都是相通
[00:28:25.840 --> 00:28:27.120]  我們太小的時候
[00:28:27.120 --> 00:28:31.200]  已經懂一些大了才應該知道的事情
[00:28:31.200 --> 00:28:34.040]  今天性教育很早就已經知道
[00:28:34.040 --> 00:28:36.440]  今天一些的事情
[00:28:36.440 --> 00:28:38.200]  在人裏面一些黑暗的事情
[00:28:38.200 --> 00:28:39.480]  你已經知道
[00:28:39.480 --> 00:28:42.080]  不像往日很天真無邪的小朋友
[00:28:42.080 --> 00:28:42.800]  已經很少
[00:28:42.800 --> 00:28:44.560]  今天很小的小朋友
[00:28:44.560 --> 00:28:48.600]  已經很懂得很多古靈精怪的事情
[00:28:48.600 --> 00:28:50.840]  太過早熟
[00:28:50.840 --> 00:28:52.440]  這個可能是好的
[00:28:52.440 --> 00:28:53.440]  但亦都可能是不好
[00:28:53.440 --> 00:28:55.920]  很多的試探我們生命裏面
[00:28:55.920 --> 00:28:57.320]  今天我們中學的文化
