
[00:00:00.000 --> 00:00:04.040]  今次講到的題目是
[00:16:23.320 --> 00:16:25.400]  你怎樣猜測我到世上來
[00:16:25.400 --> 00:16:27.100]  我亦猜測他們到世上去
[00:16:27.100 --> 00:16:29.200]  我為他們的緣故自己分別為聖
[00:16:29.200 --> 00:16:31.400]  叫他們也因真理成性
[00:16:31.400 --> 00:16:32.400]  這一點很重要
[00:16:32.400 --> 00:16:34.500]  引用這段聖經是要告訴大家
[00:16:34.500 --> 00:16:37.000]  成性剛才說了是
[00:16:37.000 --> 00:16:39.200]  不過為什麼有些目者說
[00:16:39.200 --> 00:16:41.580]  其實這會不會是一個過程呢?
[00:16:41.580 --> 00:16:42.380]  一會兒會再說
[00:16:42.380 --> 00:16:43.640]  有一個過程
[00:16:43.640 --> 00:16:47.820]  原來能夠使我們成性的就是真理
[00:16:47.820 --> 00:16:50.120]  神的道就是真理
[00:16:50.120 --> 00:16:51.220]  聖經就是真理
[00:16:51.220 --> 00:16:53.020]  所以為什麼我們不斷勉勵信徒
[00:16:53.020 --> 00:16:54.020]  你要看聖經就看聖經
[00:16:54.020 --> 00:16:57.120]  你不斷看不會看得太多
[00:16:57.120 --> 00:16:59.000]  聖經裏面就是真理
[00:16:59.000 --> 00:17:00.320]  你看多些的時候
[00:17:00.320 --> 00:17:01.760]  昨天我們有父女聚會
[00:17:01.760 --> 00:17:03.000]  有位姐妹問道
[00:17:03.000 --> 00:17:06.200]  其實要什麼準則去引領我們的行為呢?
[00:17:06.200 --> 00:17:06.800]  聖經
[00:17:06.800 --> 00:17:09.000]  聖經奇妙在
[00:17:09.000 --> 00:17:14.900]  很多時候不是按一字一句來告訴我們要做什麼
[00:17:14.900 --> 00:17:20.120]  可能你看完之後你就領悟到神喜歡什麼
[00:17:20.120 --> 00:17:22.420]  神做事的作為應該是怎麼樣
[00:17:22.920 --> 00:17:24.720]  當你碰到一些處境的時候
[00:17:24.720 --> 00:17:26.420]  你就自然感覺到
[00:17:26.420 --> 00:17:28.220]  我不應該做這件事
[00:17:28.220 --> 00:17:29.720]  因為我的神不喜歡
[00:17:29.720 --> 00:17:30.320]  就是這樣
[00:17:30.320 --> 00:17:32.420]  但是你說聖經在哪裡說呢?
[00:17:32.420 --> 00:17:34.020]  其實可能沒有說
[00:17:34.020 --> 00:17:35.620]  不過你看完聖經之後
[00:17:35.620 --> 00:17:37.020]  你了解了這個神
[00:17:37.020 --> 00:17:38.520]  你跟這個神和好
[00:17:38.520 --> 00:17:39.520]  你跟祂的關係好
[00:17:39.520 --> 00:17:40.700]  你想祂開心
[00:17:40.700 --> 00:17:43.340]  有些事情你就不要做了
[00:17:43.340 --> 00:17:45.640]  你說那
[00:17:45.640 --> 00:17:48.840]  做也沒有愛而已
[00:17:48.840 --> 00:17:51.940]  其實真的可以說沒有什麼愛
[00:17:51.940 --> 00:17:53.840]  不過這個神就不太高興
[00:17:53.840 --> 00:17:55.940]  那你想不想這個神開心呢?
[00:17:55.940 --> 00:17:58.140]  就等於你身邊有愛的人
[00:17:58.140 --> 00:18:01.540]  你不會專門做一些事情去刺激祂的
[00:18:01.540 --> 00:18:03.140]  祂不喜歡做
[00:18:03.140 --> 00:18:04.540]  你就是要做的
[00:18:04.540 --> 00:18:06.840]  如果是這樣你的關係就不正常了
[00:18:06.840 --> 00:18:08.640]  因為正常的關係不是這樣的
[00:18:08.640 --> 00:18:11.440]  你是要討祂喜悅
[00:18:11.440 --> 00:18:13.640]  這個愛你的神為你犧牲的神
[00:18:13.640 --> 00:18:16.340]  祂喜歡什麼不喜歡什麼
[00:18:16.340 --> 00:18:19.440]  你看聖經看完很多次之後
[00:18:19.440 --> 00:18:20.440]  你領略到
[00:18:20.440 --> 00:18:23.040]  你就知道這些事情祂不喜歡的
[00:18:23.040 --> 00:18:23.940]  就不做了
[00:18:23.940 --> 00:18:26.640]  所以真理是使我們成性的
[00:18:26.640 --> 00:18:29.840]  如果你不去花時間花功夫
[00:18:29.840 --> 00:18:31.240]  看聖經真的看不懂
[00:18:31.240 --> 00:18:32.440]  不識字等等
[00:18:32.440 --> 00:18:33.440]  不要緊的
[00:18:33.440 --> 00:18:34.540]  你聽道聽多一點
[00:18:34.540 --> 00:18:35.940]  教會聚會去多一點
[00:18:35.940 --> 00:18:39.640]  跟弟兄姊妹在真理上互相分享多一點
[00:18:39.640 --> 00:18:41.740]  在真理上認識多一點
[00:18:41.740 --> 00:18:44.440]  神的真理就使你成性
[00:18:44.440 --> 00:18:46.840]  所以又是一個過程
[00:18:46.840 --> 00:18:49.440]  你沒錯已經是成性
[00:18:49.440 --> 00:18:51.440]  但又是一個過程要成性
[00:18:51.440 --> 00:18:53.640]  這裡耶穌說
[00:18:53.640 --> 00:18:55.240]  祂自己會分別為聖經
[00:18:55.240 --> 00:18:57.740]  這個我們一會兒會再回頭看看
[00:18:57.740 --> 00:19:00.540]  告訴大家真理的重要
[00:19:00.540 --> 00:19:02.340]  所以我們要看聖經
[00:19:02.340 --> 00:19:03.440]  看多一點聖經
[00:19:03.440 --> 00:19:05.040]  不會驗多的
[00:19:05.040 --> 00:19:09.440]  我從吳主光先生那裡聽到
[00:19:09.440 --> 00:19:10.640]  胡恩德先生
[00:19:10.640 --> 00:19:12.640]  他還沒去世之前那幾年
[00:19:12.640 --> 00:19:15.840]  跟他有些交通的時候
[00:19:15.840 --> 00:19:17.940]  告訴他聖經看了一百次了
[00:19:18.740 --> 00:19:20.640]  他們看的不是當武俠小說那樣
[00:19:20.640 --> 00:19:21.640]  納過那些
[00:19:21.640 --> 00:19:23.940]  真的是逐字逐句地去看
[00:19:23.940 --> 00:19:25.340]  看了一百次
[00:19:25.340 --> 00:19:28.440]  那些我們當然望塵莫及
[00:19:28.440 --> 00:19:29.640]  所以要繼續努力
[00:19:29.640 --> 00:19:30.840]  看多一點
[00:19:30.840 --> 00:19:36.940]  哥倫多後書七章一節
[00:19:36.940 --> 00:19:41.240]  那裡保羅勸勉哥倫多的人
[00:19:41.240 --> 00:19:42.640]  說親愛的弟兄
[00:19:42.640 --> 00:19:45.440]  我們既有這等應許
[00:19:45.440 --> 00:19:47.440]  就當潔淨自己
[00:19:47.940 --> 00:19:50.840]  除去身體靈魂一切的污穢
[00:19:50.840 --> 00:19:52.040]  敬畏神
[00:19:52.040 --> 00:19:53.940]  得而成性
[00:19:53.940 --> 00:19:56.040]  這節經文是重要的
[00:19:56.040 --> 00:19:58.840]  講出了剛才說
[00:19:58.840 --> 00:20:00.140]  成不成性好像
[00:20:00.140 --> 00:20:03.840]  我們上一節很多時候都覺得還差一點
[00:20:03.840 --> 00:20:07.140]  自己都覺得自己很一般
[00:20:07.140 --> 00:20:07.740]  等等
[00:20:07.740 --> 00:20:10.240]  這個是正常的
[00:20:10.240 --> 00:20:12.740]  如果你不是這樣覺得
[00:20:12.740 --> 00:20:15.440]  你就不太正常了
[00:20:15.440 --> 00:20:16.840]  明白嗎?
[00:20:17.340 --> 00:20:18.540]  可以怎麼說呢?
[00:20:18.540 --> 00:20:19.940]  我現在問大家
[00:20:19.940 --> 00:20:22.740]  你覺得現在自己身上穿一身衣服
[00:20:22.740 --> 00:20:23.940]  乾不乾淨?
[00:20:23.940 --> 00:20:26.940]  一般的清潔的標準
[00:20:26.940 --> 00:20:27.940]  都乾淨
[00:20:27.940 --> 00:20:30.940]  我今早剛剛新穿上這件衣服
[00:20:30.940 --> 00:20:32.940]  有沒有看那些告白
[00:20:32.940 --> 00:20:33.840]  給他
[00:20:33.840 --> 00:20:35.940]  超級顯微鏡
[00:20:35.940 --> 00:20:38.640]  超級大光照一下你
[00:20:38.640 --> 00:20:40.140]  嘩!原來
[00:20:40.140 --> 00:20:42.540]  嘩!手有那麼多細菌
[00:20:42.540 --> 00:20:43.840]  嘩!這裡又髒了
[00:20:43.840 --> 00:20:44.940]  嘩!這裡原來有疾
[00:20:46.540 --> 00:20:47.340]  很髒吧?
[00:20:47.340 --> 00:20:48.640]  為什麼會這樣?
[00:20:48.640 --> 00:20:50.040]  我明明覺得很乾淨
[00:20:50.040 --> 00:20:54.140]  因為這個真理的大光一照下來的時候
[00:20:54.140 --> 00:20:55.540]  就清楚了
[00:20:55.540 --> 00:20:57.140]  很多的信徒
[00:20:57.140 --> 00:20:58.340]  在信了主之後
[00:20:58.340 --> 00:21:00.040]  一直覺得自己為什麼還是有些事情
[00:21:00.040 --> 00:21:02.540]  不是做得很好
[00:21:02.540 --> 00:21:06.040]  因為你是被真理的光照到你
[00:21:06.040 --> 00:21:08.040]  你有這個醒覺
[00:21:08.040 --> 00:21:10.040]  去醒認到自己有問題
[00:21:10.040 --> 00:21:11.540]  有很多
[00:21:11.540 --> 00:21:13.040]  覺得自己沒問題的人
[00:21:13.040 --> 00:21:14.840]  是他自己說沒問題而已
[00:21:15.140 --> 00:21:16.740]  其實真的很多問題
[00:21:16.740 --> 00:21:18.240]  不過他不覺得
[00:21:18.240 --> 00:21:19.440]  他又不是說謊
[00:21:19.440 --> 00:21:20.640]  不過他看不到
[00:21:20.640 --> 00:21:24.340]  他沒有用真理的光來照著他去看
[00:21:24.340 --> 00:21:26.240]  他只是憑自己的肉眼
[00:21:26.240 --> 00:21:27.740]  我給世人也好
[00:21:27.740 --> 00:21:29.540]  我經常都做善事的
[00:21:29.540 --> 00:21:30.940]  賣新旗我也有賣
[00:21:30.940 --> 00:21:32.140]  買完第一個
[00:21:32.140 --> 00:21:33.240]  第二個來我也買
[00:21:33.240 --> 00:21:34.940]  我又經常做善事的
[00:21:34.940 --> 00:21:37.040]  這次我也有打電話去
[00:21:37.040 --> 00:21:38.740]  甚至乎你有錢一點
[00:21:38.740 --> 00:21:41.740]  就說我捐了多少億給哪裡建一間
[00:21:41.740 --> 00:21:43.840]  建一間學院大樓
[00:21:44.440 --> 00:21:45.540]  那又怎樣
[00:21:45.540 --> 00:21:47.740]  如果你不是真的信耶穌
[00:21:47.740 --> 00:21:48.940]  你的罪在神面前
[00:21:48.940 --> 00:21:50.740]  同沒得與神和好
[00:21:50.740 --> 00:21:52.340]  你覺得自己很厲害也好
[00:21:52.340 --> 00:21:53.540]  其實也是很厲害
[00:21:53.540 --> 00:21:55.640]  所以這個真理的光很重要
[00:21:55.640 --> 00:21:56.940]  誠性呢
[00:21:56.940 --> 00:21:59.140]  保羅這句話
[00:21:59.140 --> 00:22:01.240]  原來我們要得以誠信
[00:22:01.240 --> 00:22:02.540]  要有些事情做
[00:22:02.540 --> 00:22:05.840]  要潔淨自己
[00:22:05.840 --> 00:22:06.840]  這句話
[00:22:06.840 --> 00:22:08.640]  你說什麼
[00:22:08.640 --> 00:22:10.440]  剛才不是說耶穌的血
[00:22:10.440 --> 00:22:11.940]  洗淨了我們的罪嗎
[00:22:11.940 --> 00:22:14.040]  為什麼這裡又說要我們潔淨自己呢
[00:22:14.240 --> 00:22:15.140]  那就是耶穌不行嗎
[00:22:15.140 --> 00:22:16.340]  要自己補妃呢
[00:22:16.340 --> 00:22:17.340]  不是
[00:22:17.340 --> 00:22:19.740]  耶穌沒有錯
[00:22:19.740 --> 00:22:21.240]  已經是洗乾淨了你
[00:22:21.240 --> 00:22:24.740]  你在地位上已經成為了神的兒女
[00:22:24.740 --> 00:22:26.040]  有沒有看過一些電影
[00:22:26.040 --> 00:22:31.540]  以前說有些人去孤兒院領養小孩子
[00:22:31.540 --> 00:22:34.640]  那些一般的過程會怎樣的
[00:22:34.640 --> 00:22:37.740]  我想說那個重要的位置在哪裡呢
[00:22:37.740 --> 00:22:40.740]  看中了誰
[00:22:41.140 --> 00:22:45.340]  又問了他願不願意去哪裡生活
[00:22:45.340 --> 00:22:46.740]  都願意
[00:22:46.740 --> 00:22:50.440]  院長就會去辦手續
[00:22:50.440 --> 00:22:52.040]  簽字
[00:22:52.040 --> 00:22:52.940]  是不是
[00:22:52.940 --> 00:22:55.340]  簽了字之後
[00:22:55.340 --> 00:22:57.040]  就落實了
[00:22:57.040 --> 00:23:01.440]  還沒有回到那個新父母家
[00:23:01.440 --> 00:23:04.240]  已經法律上是他的兒女了
[00:23:04.240 --> 00:23:04.940]  是不是
[00:23:04.940 --> 00:23:06.740]  我們信署也是這樣
[00:23:06.740 --> 00:23:08.740]  你願意信的時候
[00:23:08.740 --> 00:23:10.340]  耶穌接受你
[00:23:10.540 --> 00:23:12.340]  你就成為神的兒女了
[00:23:12.340 --> 00:23:14.540]  你就是清二就是成性了
[00:23:14.540 --> 00:23:17.440]  不過我不知道你家裡的習慣是怎樣的
[00:23:17.440 --> 00:23:18.440]  吃飯的時候
[00:23:18.440 --> 00:23:20.040]  准不准下地
[00:23:20.040 --> 00:23:23.040]  先喝湯還是先吃飯
[00:23:23.040 --> 00:23:24.640]  要怎樣的規矩
[00:23:24.640 --> 00:23:25.640]  我不懂的
[00:23:25.640 --> 00:23:26.340]  不要緊
[00:23:26.340 --> 00:23:29.940]  你地位上已經是神的兒女了
[00:23:29.940 --> 00:23:31.640]  有很多生活習慣
[00:23:31.640 --> 00:23:34.640]  有很多東西你還沒有懂
[00:23:34.640 --> 00:23:37.040]  還是在你自己的學習當中
[00:23:37.040 --> 00:23:37.740]  那些
[00:23:37.740 --> 00:23:40.240]  一直去改變過來
[00:23:40.540 --> 00:23:41.640]  潔淨自己
[00:23:41.640 --> 00:23:43.340]  你以前很多的行為
[00:23:43.340 --> 00:23:45.440]  神看上去是不正確的
[00:23:45.440 --> 00:23:46.840]  你改變吧
[00:23:46.840 --> 00:23:49.740]  看到這個真理
[00:23:49.740 --> 00:23:51.740]  原來是這樣說的
[00:23:51.740 --> 00:23:53.040]  神喜歡什麼
[00:23:53.040 --> 00:23:55.640]  你因著愛這位神
[00:23:55.640 --> 00:23:58.440]  願意跟祂繼續在良好的關係當中
[00:23:58.440 --> 00:24:00.440]  你就會去潔淨自己
[00:24:00.440 --> 00:24:05.540]  那個去到新父母家庭那裡
[00:24:05.540 --> 00:24:07.440]  原來入屋要脫鞋的
[00:24:07.440 --> 00:24:08.440]  那就入屋脫鞋
[00:24:09.740 --> 00:24:10.840]  如果他的家人不用脫鞋
[00:24:10.840 --> 00:24:11.840]  就不用脫鞋
[00:24:11.840 --> 00:24:13.040]  他有規矩的
[00:24:13.040 --> 00:24:14.040]  你以前不是這樣的
[00:24:14.040 --> 00:24:15.240]  你現在去改變
[00:24:15.240 --> 00:24:16.040]  潔淨自己
[00:24:16.040 --> 00:24:18.440]  脫去身體並不是一切的污穢
[00:24:18.440 --> 00:24:20.040]  我們的身體和靈魂
[00:24:20.040 --> 00:24:23.540]  因為一直自小以來的長大成長
[00:24:23.540 --> 00:24:24.840]  身邊有很多
[00:24:24.840 --> 00:24:26.740]  都是神喜歡的東西
[00:24:26.740 --> 00:24:27.740]  我們沾染了
[00:24:27.740 --> 00:24:28.840]  我們習慣了
[00:24:28.840 --> 00:24:30.240]  要脫去
[00:24:30.240 --> 00:24:32.340]  這個是要主動自己
[00:24:32.340 --> 00:24:33.840]  肯脫去
[00:24:33.840 --> 00:24:36.440]  又說那個小朋友
[00:24:37.040 --> 00:24:41.840]  我特別喜歡這件布西拉一塊塊的背心
[00:24:41.840 --> 00:24:43.640]  我真的很喜歡它
[00:24:43.640 --> 00:24:47.840]  不過去到很風俗的家庭裡面的時候
[00:24:47.840 --> 00:24:49.840]  這件衣服不好看
[00:24:49.840 --> 00:24:52.840]  就是不適合那個場景
[00:24:52.840 --> 00:24:56.140]  你選擇了很多更好的衣服
[00:24:56.140 --> 00:24:57.840]  那就脫下它
[00:24:57.840 --> 00:25:00.040]  那些是不適合的東西
[00:25:00.040 --> 00:25:00.940]  不好的東西
[00:25:00.940 --> 00:25:02.940]  你要主動脫下它
[00:25:02.940 --> 00:25:05.940]  這是你人要作出這個主動
[00:25:06.740 --> 00:25:07.740]  神會提醒你的
[00:25:07.740 --> 00:25:08.440]  脫下它吧
[00:25:08.440 --> 00:25:10.740]  這件衣服不適合的了
[00:25:10.740 --> 00:25:13.040]  找一件新的
[00:25:13.040 --> 00:25:13.840]  好一點的
[00:25:13.840 --> 00:25:15.040]  你就是不肯
[00:25:15.040 --> 00:25:16.240]  你就是不肯就不行了
[00:25:16.240 --> 00:25:18.240]  你肯就行了
[00:25:18.240 --> 00:25:20.240]  脫去身體和靈魂一切的污穢
[00:25:20.240 --> 00:25:21.540]  敬畏神
[00:25:21.540 --> 00:25:23.340]  這幾步
[00:25:23.340 --> 00:25:24.540]  原來我們要去做
[00:25:24.540 --> 00:25:26.040]  要潔淨自己
[00:25:26.040 --> 00:25:27.440]  要脫去這些污穢
[00:25:27.440 --> 00:25:28.640]  要敬畏神
[00:25:28.640 --> 00:25:31.240]  接著耶穌剛才說還有一個很重要的
[00:25:31.240 --> 00:25:33.540]  耶穌自己是分別為聖
[00:25:33.540 --> 00:25:36.640]  我們就要學習耶穌分別為聖
[00:25:36.840 --> 00:25:40.140]  這個其實也是屬於這裡已經有的東西
[00:25:40.140 --> 00:25:43.040]  不過那個角度
[00:25:43.040 --> 00:25:44.240]  讓我們看到
[00:25:44.240 --> 00:25:45.640]  同世俗
[00:25:45.640 --> 00:25:47.540]  和一些不信主的人
[00:25:47.540 --> 00:25:48.640]  他們的行為
[00:25:48.640 --> 00:25:49.640]  他們的價值觀
[00:25:49.640 --> 00:25:51.240]  他們做事的方法
[00:25:51.240 --> 00:25:52.440]  習慣等等
[00:25:52.440 --> 00:25:54.140]  要和他分開
[00:25:54.140 --> 00:25:55.840]  分別為聖
[00:25:55.840 --> 00:25:57.940]  在聖經裡面很重要這個概念
[00:25:57.940 --> 00:25:59.640]  你由舊約獻祭
[00:25:59.640 --> 00:26:01.940]  神一直以來的作為
[00:26:01.940 --> 00:26:02.640]  都是的
[00:26:02.640 --> 00:26:05.340]  怎樣才能夠成為聖物呢
[00:26:05.440 --> 00:26:06.840]  要分別為聖
[00:26:06.840 --> 00:26:10.740]  從一大棚的東西裡面
[00:26:10.740 --> 00:26:12.640]  這幾樣分開出來
[00:26:12.640 --> 00:26:14.340]  給神的
[00:26:14.340 --> 00:26:16.240]  成為了聖的
[00:26:16.240 --> 00:26:17.140]  神聖的
[00:26:17.140 --> 00:26:18.340]  叫分別為聖
[00:26:18.340 --> 00:26:20.340]  我們作為基督徒都是
[00:26:20.340 --> 00:26:24.040]  在這個世界上是分別了出來為聖
[00:26:24.040 --> 00:26:25.440]  我們這群人
[00:26:25.440 --> 00:26:26.440]  其實很少的
[00:26:26.440 --> 00:26:29.240]  這個世界這麼多人在裡面
[00:26:29.240 --> 00:26:31.540]  信了主的人的這一小撮
[00:26:31.540 --> 00:26:32.940]  是分別為聖
[00:26:32.940 --> 00:26:35.140]  而這個世界的人
[00:26:35.240 --> 00:26:37.640]  在他們認同的價值
[00:26:37.640 --> 00:26:39.240]  追求的目標
[00:26:39.240 --> 00:26:40.240]  理想
[00:26:40.240 --> 00:26:41.640]  做法等等
[00:26:41.640 --> 00:26:43.140]  我們是和他不同的
[00:26:43.140 --> 00:26:45.140]  我們是按聖經
[00:26:45.140 --> 00:26:47.040]  神所喜願的方法
[00:26:47.040 --> 00:26:50.540]  來去做我們的行事為人
[00:26:50.540 --> 00:26:52.340]  所以分別為聖是很重要的
[00:26:52.340 --> 00:26:55.140]  菁兒
[00:26:55.140 --> 00:26:57.140]  菁兒剛才說了
[00:26:57.140 --> 00:26:59.540]  在地位上我們其實是改變了
[00:26:59.540 --> 00:27:00.740]  好像那個小孩子
[00:27:00.740 --> 00:27:02.240]  被領養了
[00:27:02.740 --> 00:27:05.340]  之後我們一直才去
[00:27:05.340 --> 00:27:07.440]  學習很多
[00:27:07.440 --> 00:27:09.540]  合神心意的事情
[00:27:09.540 --> 00:27:10.540]  好像小孩子
[00:27:10.540 --> 00:27:12.040]  我們有個小孩子叫諾諾
[00:27:12.040 --> 00:27:15.340]  他學走路也很慢的
[00:27:15.340 --> 00:27:16.740]  但是那時候
[00:27:16.740 --> 00:27:18.240]  我也說不要緊
[00:27:18.240 --> 00:27:18.940]  慢慢吧
[00:27:18.940 --> 00:27:19.740]  他一定會走的
[00:27:19.740 --> 00:27:20.840]  對吧
[00:27:20.840 --> 00:27:23.640]  有些小孩是久一點的
[00:27:23.640 --> 00:27:24.940]  多遲幾個月的
[00:27:24.940 --> 00:27:26.840]  他到腳夠力的時候
[00:27:26.840 --> 00:27:27.840]  他就自己要走
[00:27:27.840 --> 00:27:29.240]  他腳沒夠力的時候
[00:27:29.240 --> 00:27:30.440]  你強行扶他走
[00:27:30.440 --> 00:27:32.640]  他一定是躺在那裡的
[00:27:32.640 --> 00:27:33.440]  一定會踏地的
[00:27:33.440 --> 00:27:36.240]  他的生命的
[00:27:36.240 --> 00:27:37.740]  質素
[00:27:37.740 --> 00:27:40.140]  強壯到一個地步
[00:27:40.140 --> 00:27:41.040]  他要走
[00:27:41.040 --> 00:27:41.740]  他就要走
[00:27:41.740 --> 00:27:43.340]  我們的生命也是
[00:27:43.340 --> 00:27:44.340]  我們屬靈的生命
[00:27:44.340 --> 00:27:45.540]  一直看聖經
[00:27:45.540 --> 00:27:47.840]  去學習神的真理
[00:27:47.840 --> 00:27:50.640]  到成長到一個地步
[00:27:50.640 --> 00:27:52.340]  那些神要求的事情
[00:27:52.340 --> 00:27:53.840]  你就自然走得出來
[00:27:53.840 --> 00:27:57.540]  但是你如果不肯下功夫
[00:27:57.540 --> 00:27:58.640]  在聖經上
[00:27:58.640 --> 00:28:01.540]  去吸收這個屬靈的養分
[00:28:01.540 --> 00:28:02.840]  給你的生命成長
[00:28:02.840 --> 00:28:04.240]  你可能一直都不適合
[00:28:04.240 --> 00:28:06.640]  可能你一直都是言有不良
[00:28:06.640 --> 00:28:07.340]  那就糟糕了
[00:28:07.340 --> 00:28:08.140]  所以
[00:28:08.140 --> 00:28:10.140]  聖經的真理餵養很重要
[00:28:10.140 --> 00:28:13.940]  讓我們在我們成長的路上
[00:28:13.940 --> 00:28:16.040]  一直去成長
[00:28:16.040 --> 00:28:18.140]  更加能夠持神
[00:28:18.140 --> 00:28:19.640]  又
[00:28:19.640 --> 00:28:21.240]  另一個的比喻
[00:28:21.240 --> 00:28:22.140]  有沒有
[00:28:22.140 --> 00:28:24.040]  好像是卡通片
[00:28:24.040 --> 00:28:25.940]  譬如一個小泰山
[00:28:25.940 --> 00:28:27.640]  小泰山就說
[00:28:27.640 --> 00:28:29.640]  那個泰山是嬰兒的時候
[00:28:29.840 --> 00:28:32.940]  就被人拿去森林那裡
[00:28:32.940 --> 00:28:34.640]  就被那些動物
[00:28:34.640 --> 00:28:36.940]  好像猿人那些養大
[00:28:36.940 --> 00:28:38.440]  牠一路走的時候
[00:28:38.440 --> 00:28:39.740]  學那些人猿那樣走
[00:28:39.740 --> 00:28:42.040]  四隻手手腳腳一起走
[00:28:42.040 --> 00:28:43.240]  又學牠們叫
[00:28:43.240 --> 00:28:45.740]  學牠們怎樣找東西吃
[00:28:45.740 --> 00:28:46.940]  在樹上跳來跳去
[00:28:46.940 --> 00:28:48.840]  很像的
[00:28:48.840 --> 00:28:50.240]  卡通片那些才畫得最像
[00:28:50.240 --> 00:28:52.040]  但是到牠有一天
[00:28:52.040 --> 00:28:52.540]  咦
[00:28:52.540 --> 00:28:53.140]  看到
[00:28:53.140 --> 00:28:54.540]  看看牠
[00:28:54.540 --> 00:28:55.540]  牠那條村子
[00:28:55.540 --> 00:28:56.440]  究竟那些人
[00:28:56.440 --> 00:28:57.340]  咦
[00:28:57.340 --> 00:28:58.940]  站起來走的呢
[00:28:59.740 --> 00:29:00.240]  那
[00:29:00.240 --> 00:29:02.140]  看看自己為什麼那麼像牠呢
[00:29:02.140 --> 00:29:03.340]  那牠又學一下
[00:29:03.340 --> 00:29:05.840]  那牠學會自己走的了
[00:29:05.840 --> 00:29:06.740]  原來牠發現
[00:29:06.740 --> 00:29:07.640]  原來牠自己
[00:29:07.640 --> 00:29:09.340]  是那個社會的人
[00:29:09.340 --> 00:29:11.340]  我想說什麼呢
[00:29:11.340 --> 00:29:12.140]  就是說
[00:29:12.140 --> 00:29:13.440]  我們的生命
[00:29:13.440 --> 00:29:15.140]  如果是那個生命
[00:29:15.140 --> 00:29:16.240]  有些事情
[00:29:16.240 --> 00:29:18.040]  你是會學得到的
[00:29:18.040 --> 00:29:20.040]  我們基督徒
[00:29:20.040 --> 00:29:21.140]  做了基督徒之後
[00:29:21.140 --> 00:29:22.340]  有神的生命
[00:29:22.340 --> 00:29:23.840]  起先
[00:29:23.840 --> 00:29:25.340]  那些事情不是很習慣
[00:29:25.340 --> 00:29:26.740]  不是很懂得怎樣
[00:29:26.740 --> 00:29:28.440]  叫做特神喜悅
[00:29:28.440 --> 00:29:29.640]  神理喜歡點
[00:29:30.140 --> 00:29:31.740]  但是你一路在教會裡面
[00:29:31.740 --> 00:29:33.140]  一路跟弟兄姊妹相處
[00:29:33.140 --> 00:29:34.640]  一路看聖經
[00:29:34.640 --> 00:29:35.940]  願意去明白的時候
[00:29:35.940 --> 00:29:37.940]  你的生命一路成長
[00:29:37.940 --> 00:29:39.840]  你有一天就會得
[00:29:39.840 --> 00:29:42.340]  所以重要的是告訴大家
[00:29:42.340 --> 00:29:42.840]  要
[00:29:42.840 --> 00:29:44.440]  讓自己在這個
[00:29:44.440 --> 00:29:46.840]  環境裡面跟弟兄姊妹接觸
[00:29:46.840 --> 00:29:47.840]  多聚會
[00:29:47.840 --> 00:29:49.040]  多聽道
[00:29:49.040 --> 00:29:50.340]  多看聖經
[00:29:50.340 --> 00:29:52.040]  讓你的生命成長
[00:29:52.040 --> 00:29:55.140]  那你就會結出這個成性的果子
[00:29:55.140 --> 00:29:58.040]  那我們在地位上
[00:29:58.940 --> 00:30:00.340]  是會即時
[00:30:00.340 --> 00:30:01.340]  清二
[00:30:01.340 --> 00:30:03.540]  信那一刻
[00:30:03.540 --> 00:30:04.740]  信那一刻
[00:30:04.740 --> 00:30:06.840]  還有一個很重要的
[00:30:06.840 --> 00:30:08.240]  就是聖靈
[00:30:08.240 --> 00:30:09.240]  聖靈就是神
[00:30:09.240 --> 00:30:12.240]  神進入我們的生命裡面
[00:30:12.240 --> 00:30:13.840]  因為我們信除了
[00:30:13.840 --> 00:30:15.440]  好像一隻信心的手
[00:30:15.440 --> 00:30:16.640]  肯去接受之外
[00:30:16.640 --> 00:30:18.440]  還是一個信心的門
[00:30:18.440 --> 00:30:19.340]  我們要打開
[00:30:19.340 --> 00:30:21.040]  因為我們信心的門
[00:30:21.040 --> 00:30:22.740]  我們心靈裡面的門
[00:30:22.740 --> 00:30:23.940]  我們是
[00:30:23.940 --> 00:30:25.240]  全權話事
[00:30:25.240 --> 00:30:28.540]  就是如果神有些事情不能夠做的話
[00:30:29.440 --> 00:30:32.640]  就是神不能夠強行打開你心裡面的門
[00:30:32.640 --> 00:30:34.840]  聖經說
[00:30:34.840 --> 00:30:37.240]  耶穌在門外敲門而已
[00:30:37.240 --> 00:30:38.540]  祂不會強行進來
[00:30:38.540 --> 00:30:40.240]  在門外敲門
[00:30:40.240 --> 00:30:42.340]  有人肯開這個門的話
[00:30:42.340 --> 00:30:44.340]  接受了祂就進入了
[00:30:44.340 --> 00:30:46.240]  就是我們所有
[00:30:46.240 --> 00:30:47.740]  向那些人傳福音的人
[00:30:47.740 --> 00:30:49.540]  叫他們願意接受
[00:30:49.540 --> 00:30:51.240]  你打開心門就是這個意思
[00:30:51.240 --> 00:30:52.740]  你要願意才行
[00:30:52.740 --> 00:30:53.940]  如果你一天不願意
[00:30:53.940 --> 00:30:54.740]  沒有辦法逼你
[00:30:54.740 --> 00:30:56.640]  你願意的時候信
[00:30:56.640 --> 00:30:57.940]  很多事情跟著發生
[00:30:57.940 --> 00:30:58.740]  剛才說
