
[00:00:00.000 --> 00:00:03.500]  神啊,我們就在以下的時間
[00:18:42.000 --> 00:18:46.000]  一個誠實的心
[00:18:46.000 --> 00:18:48.000]  第二
[00:18:48.000 --> 00:18:50.000]  神所要的是憂傷的靈
[00:18:50.000 --> 00:18:52.000]  神憂傷痛悔的心
[00:18:52.000 --> 00:18:54.000]  你必不輕按
[00:18:54.000 --> 00:18:56.000]  大衛知道
[00:18:56.000 --> 00:18:58.000]  神要的是
[00:18:58.000 --> 00:19:00.000]  一個憂傷痛悔的心
[00:19:00.000 --> 00:19:02.000]  所以你發覺
[00:19:02.000 --> 00:19:04.000]  在51篇裏面
[00:19:04.000 --> 00:19:06.000]  他寫的這篇
[00:19:06.000 --> 00:19:08.000]  討文
[00:19:08.000 --> 00:19:10.000]  在歷代裏面
[00:19:10.000 --> 00:19:12.000]  幫助到不少犯罪的人
[00:19:12.000 --> 00:19:14.000]  在中間裏面
[00:19:14.000 --> 00:19:16.000]  有個幫助
[00:19:16.000 --> 00:19:18.000]  得著一個釋放
[00:19:18.000 --> 00:19:20.000]  懂得怎樣來到神面前
[00:19:20.000 --> 00:19:22.000]  來到禱告
[00:19:22.000 --> 00:19:24.000]  其中第十至第十二節
[00:19:24.000 --> 00:19:26.000]  剛才敬拜了
[00:19:26.000 --> 00:19:28.000]  又和我們唱歌
[00:19:28.000 --> 00:19:30.000]  這首詩歌
[00:19:30.000 --> 00:19:32.000]  CP51篇第十至十二節
[00:19:32.000 --> 00:19:34.000]  是大衛一個很有名的
[00:19:34.000 --> 00:19:36.000]  其中幾節
[00:19:36.000 --> 00:19:38.000]  的禱告這樣說
[00:19:38.000 --> 00:19:40.000]  神啊求你為我做清潔的心
[00:19:40.000 --> 00:19:42.000]  使我裏面重新有正直的靈
[00:19:42.000 --> 00:19:44.000]  不要丟棄我
[00:19:44.000 --> 00:19:46.000]  使我離開你的面
[00:19:46.000 --> 00:19:48.000]  不要從我收回你的靈
[00:19:48.000 --> 00:19:50.000]  求你
[00:19:50.000 --> 00:19:52.000]  使我認得舊恩之樂
[00:19:52.000 --> 00:19:54.000]  賜我樂意的靈
[00:19:54.000 --> 00:19:56.000]  來扶持我
[00:19:56.000 --> 00:19:58.000]  每一節每一節都提到聖靈
[00:19:58.000 --> 00:20:00.000]  都提到神的靈
[00:20:00.000 --> 00:20:02.000]  特別是罪
[00:20:02.000 --> 00:20:04.000]  當人犯了罪之後
[00:20:04.000 --> 00:20:06.000]  最痛苦的是甚麼呢
[00:20:06.000 --> 00:20:08.000]  最痛苦的就是
[00:20:08.000 --> 00:20:10.000]  神的靈
[00:20:10.000 --> 00:20:12.000]  無法再在我們心裏工作
[00:20:12.000 --> 00:20:14.000]  來感動我們
[00:20:14.000 --> 00:20:16.000]  所以我們會自拔自慰
[00:20:16.000 --> 00:20:18.000]  我們甚至享受
[00:20:18.000 --> 00:20:20.000]  在罪中之樂
[00:20:20.000 --> 00:20:24.000]  這首詩歌
[00:20:24.000 --> 00:20:26.000]  如果你上youtube裏面
[00:20:26.000 --> 00:20:28.000]  你會發覺很多人將這三節的歌詞
[00:20:28.000 --> 00:20:30.000]  譜了很多不同的譜
[00:20:30.000 --> 00:20:32.000]  今天我們所唱的這個譜
[00:20:32.000 --> 00:20:34.000]  都不知道從哪裏來的
[00:20:34.000 --> 00:20:36.000]  我們都不知道
[00:20:36.000 --> 00:20:38.000]  總之很多人自己寫下來
[00:20:38.000 --> 00:20:40.000]  這首詩歌
[00:20:40.000 --> 00:20:42.000]  是幫助我們
[00:20:42.000 --> 00:20:44.000]  很謙卑的
[00:20:44.000 --> 00:20:46.000]  來到神的面前
[00:20:46.000 --> 00:20:50.000]  神啊 求你為我
[00:20:50.000 --> 00:20:54.000]  做清潔的心
[00:20:54.000 --> 00:20:56.000]  使我裏面有
[00:20:56.000 --> 00:20:58.000]  正直的靈
[00:20:58.000 --> 00:21:02.000]  神啊 求你為我
[00:21:02.000 --> 00:21:06.000]  做清潔的心
[00:21:06.000 --> 00:21:08.000]  使我裏面有
[00:21:08.000 --> 00:21:10.000]  正直的靈
[00:21:10.000 --> 00:21:14.000]  不要丟棄我
[00:21:14.000 --> 00:21:16.000]  離開裏面
[00:21:16.000 --> 00:21:20.000]  不要寵我
[00:21:20.000 --> 00:21:22.000]  受賄你的聖靈
[00:21:22.000 --> 00:21:24.000]  求你使我
[00:21:24.000 --> 00:21:28.000]  認得救恩之樂
[00:21:28.000 --> 00:21:32.000]  使我樂意的靈
[00:21:32.000 --> 00:21:34.000]  扶持我
[00:21:36.000 --> 00:21:38.000]  就是神
[00:21:38.000 --> 00:21:40.000]  這個
[00:21:40.000 --> 00:21:42.000]  閱立了
[00:21:42.000 --> 00:21:44.000]  大衛
[00:21:44.000 --> 00:21:46.000]  這個誠心
[00:21:46.000 --> 00:21:48.000]  這個誠實的心
[00:21:48.000 --> 00:21:50.000]  這個憂傷
[00:21:50.000 --> 00:21:52.000]  痛悔的心
[00:21:52.000 --> 00:21:54.000]  所以大衛的罪
[00:21:54.000 --> 00:21:56.000]  拿丹說
[00:21:56.000 --> 00:21:58.000]  已經被赦
[00:21:58.000 --> 00:22:00.000]  已經被赦免
[00:22:00.000 --> 00:22:02.000]  今天
[00:22:04.000 --> 00:22:06.000]  今天
[00:22:06.000 --> 00:22:08.000]  我們看見
[00:22:08.000 --> 00:22:12.000]  合神心意的僕人
[00:22:12.000 --> 00:22:16.000]  他都軟弱到如此的地步
[00:22:16.000 --> 00:22:20.000]  我不知道你怎樣去評價他
[00:22:20.000 --> 00:22:22.000]  可能我們第一個
[00:22:22.000 --> 00:22:24.000]  本能的反應
[00:22:24.000 --> 00:22:26.000]  我們就說
[00:22:26.000 --> 00:22:28.000]  這麼沒有愛心
[00:22:28.000 --> 00:22:30.000]  這麼沒有榜樣
[00:22:30.000 --> 00:22:32.000]  這麼沒有品格
[00:22:32.000 --> 00:22:34.000]  怎樣做我們的皇帝
[00:22:34.000 --> 00:22:36.000]  怎樣配
[00:22:36.000 --> 00:22:38.000]  成為我們的皇帝
[00:22:38.000 --> 00:22:40.000]  可能我們都會這樣
[00:22:40.000 --> 00:22:42.000]  神啊
[00:22:42.000 --> 00:22:44.000]  你有沒有搞錯
[00:22:44.000 --> 00:22:46.000]  你有沒有搞錯
[00:22:46.000 --> 00:22:48.000]  但事實告訴我們
[00:22:48.000 --> 00:22:50.000]  歷史告訴我們
[00:22:50.000 --> 00:22:52.000]  一直以來
[00:22:52.000 --> 00:22:54.000]  都有不少神的僕人
[00:22:54.000 --> 00:22:56.000]  跌倒
[00:23:00.000 --> 00:23:02.000]  彼得
[00:23:02.000 --> 00:23:04.000]  彼得他是第一代
[00:23:04.000 --> 00:23:06.000]  的教會領袖
[00:23:06.000 --> 00:23:08.000]  在十二門徒當中
[00:23:08.000 --> 00:23:10.000]  有三個
[00:23:10.000 --> 00:23:12.000]  是跟著耶穌出出入入的
[00:23:12.000 --> 00:23:14.000]  在三個當中
[00:23:14.000 --> 00:23:16.000]  可能彼得也是大哥
[00:23:16.000 --> 00:23:20.000]  甚至
[00:23:20.000 --> 00:23:22.000]  耶穌有一次
[00:23:22.000 --> 00:23:24.000]  他跟彼得說
[00:23:24.000 --> 00:23:26.000]  我要將天國的這個弱士交給你
[00:23:26.000 --> 00:23:28.000]  凡你在地上
[00:23:28.000 --> 00:23:30.000]  所捆綁的在天上都要捆綁
[00:23:30.000 --> 00:23:32.000]  在地上所釋放的
[00:23:32.000 --> 00:23:34.000]  在天上都要釋放
[00:23:34.000 --> 00:23:40.000]  這一種的優越感
[00:23:40.000 --> 00:23:42.000]  這一種的權
[00:23:42.000 --> 00:23:44.000]  你知不知道這一幅圖
[00:23:44.000 --> 00:23:46.000]  我們那時候去歐洲
[00:23:46.000 --> 00:23:48.000]  去拍大教堂裏面
[00:23:48.000 --> 00:23:50.000]  通常有這個像的
[00:23:50.000 --> 00:23:52.000]  通常有彼得和保羅
[00:23:52.000 --> 00:23:54.000]  彼得是怎樣
[00:23:54.000 --> 00:23:56.000]  右手拿著的是什麼
[00:23:56.000 --> 00:23:58.000]  弱士
[00:23:58.000 --> 00:24:00.000]  教會建立在彼得
[00:24:00.000 --> 00:24:04.000]  很有權
[00:24:04.000 --> 00:24:10.000]  彼得
[00:24:10.000 --> 00:24:12.000]  時時都表現得
[00:24:12.000 --> 00:24:14.000]  他一個領袖
[00:24:14.000 --> 00:24:16.000]  很有信心
[00:24:16.000 --> 00:24:18.000]  很威風
[00:24:18.000 --> 00:24:20.000]  當耶穌
[00:24:20.000 --> 00:24:22.000]  閉上眼睛
[00:24:22.000 --> 00:24:24.000]  當
[00:24:24.000 --> 00:24:26.000]  跟他們吃完這個餘節的晚餐
[00:24:26.000 --> 00:24:28.000]  設立了
[00:24:28.000 --> 00:24:30.000]  我們今天說設立了主餐的時候
[00:24:30.000 --> 00:24:32.000]  耶穌就對著
[00:24:32.000 --> 00:24:34.000]  這班門徒說今晚
[00:24:34.000 --> 00:24:36.000]  今晚
[00:24:36.000 --> 00:24:38.000]  你們都要為我的緣故
[00:24:38.000 --> 00:24:40.000]  跌倒
[00:24:40.000 --> 00:24:42.000]  彼得第一個反應
[00:24:42.000 --> 00:24:44.000]  老大哥的一個本能反應
[00:24:44.000 --> 00:24:46.000]  他說眾人都會跌倒
[00:24:46.000 --> 00:24:48.000]  但是怎樣
[00:24:48.000 --> 00:24:50.000]  我卻永不跌倒
[00:24:52.000 --> 00:24:54.000]  接著耶穌說
[00:24:54.000 --> 00:24:56.000]  在雞蹄爾仙
[00:24:56.000 --> 00:24:58.000]  是你會三次不認我
[00:24:58.000 --> 00:25:02.000]  彼得好像發誓一樣
[00:25:02.000 --> 00:25:04.000]  就算和你同死
[00:25:04.000 --> 00:25:06.000]  我都不會不認你
[00:25:06.000 --> 00:25:12.000]  這真是一個領袖的風範
[00:25:12.000 --> 00:25:14.000]  死就死
[00:25:14.000 --> 00:25:18.000]  其他的門徒覺得
[00:25:18.000 --> 00:25:20.000]  這真是我們的領袖
[00:25:22.000 --> 00:25:24.000]  但是結果
[00:25:24.000 --> 00:25:26.000]  大家都知道
[00:25:26.000 --> 00:25:28.000]  在雞蹄爾仙
[00:25:28.000 --> 00:25:32.000]  彼得就是三次
[00:25:32.000 --> 00:25:34.000]  不認耶穌
[00:25:34.000 --> 00:25:36.000]  明明你就是
[00:25:36.000 --> 00:25:38.000]  跟著耶穌的貼身門徒
[00:25:38.000 --> 00:25:40.000]  不是我不認識他
[00:25:40.000 --> 00:25:42.000]  甚至到最後
[00:25:42.000 --> 00:25:44.000]  他怎樣說呢
[00:25:44.000 --> 00:25:46.000]  他甚至來到聖經告訴我們
[00:25:46.000 --> 00:25:48.000]  他是怎樣
[00:25:48.000 --> 00:25:50.000]  發誓地說
[00:25:50.000 --> 00:25:52.000]  我不認識這個人
[00:25:52.000 --> 00:25:54.000]  耶穌
[00:25:54.000 --> 00:25:56.000]  我不認識他
[00:25:56.000 --> 00:25:58.000]  我根本就不認識他
[00:25:58.000 --> 00:26:00.000]  當他說這句說話之後
[00:26:00.000 --> 00:26:02.000]  咕咕咕咕
[00:26:02.000 --> 00:26:10.000]  彼得
[00:26:10.000 --> 00:26:12.000]  他就
[00:26:12.000 --> 00:26:14.000]  他就覺得很羞愧
[00:26:14.000 --> 00:26:16.000]  他覺得很難過
[00:26:16.000 --> 00:26:18.000]  於是
[00:26:18.000 --> 00:26:20.000]  他就衝了出去
[00:26:20.000 --> 00:26:22.000]  聖經說他就痛哭
[00:26:22.000 --> 00:26:24.000]  畏著自己
[00:26:24.000 --> 00:26:26.000]  來痛哭
[00:26:26.000 --> 00:26:32.000]  我不知道你怎樣評價彼得
[00:26:32.000 --> 00:26:36.000]  可能我們的本能的反應
[00:26:36.000 --> 00:26:38.000]  我們就說
[00:26:38.000 --> 00:26:40.000]  有沒有搞錯呀
[00:26:40.000 --> 00:26:44.000]  這麼怕死
[00:26:44.000 --> 00:26:46.000]  又說自己不怕的
[00:26:46.000 --> 00:26:48.000]  大隻講
[00:26:48.000 --> 00:26:50.000]  只有個講字
[00:26:50.000 --> 00:26:52.000]  會講不會做
[00:26:52.000 --> 00:26:54.000]  這麼懦弱
[00:26:54.000 --> 00:26:56.000]  彼得怎樣做我們的領袖
[00:26:56.000 --> 00:27:02.000]  其實耶穌
[00:27:02.000 --> 00:27:04.000]  在揀選彼得之前
[00:27:04.000 --> 00:27:06.000]  同樣
[00:27:06.000 --> 00:27:08.000]  認識他
[00:27:08.000 --> 00:27:10.000]  神對他們自己的揀選
[00:27:10.000 --> 00:27:12.000]  從無後悔
[00:27:14.000 --> 00:27:16.000]  他知道彼得會跌倒
[00:27:16.000 --> 00:27:18.000]  但沒有失望地
[00:27:18.000 --> 00:27:20.000]  棄絕他
[00:27:20.000 --> 00:27:22.000]  當他復活了之後
[00:27:22.000 --> 00:27:24.000]  他向門徒
[00:27:24.000 --> 00:27:26.000]  向彼得顯現
[00:27:26.000 --> 00:27:28.000]  並且在
[00:27:28.000 --> 00:27:30.000]  楊福音告訴他
[00:27:30.000 --> 00:27:32.000]  耶穌甚至為彼得
[00:27:32.000 --> 00:27:34.000]  預備早餐
[00:27:34.000 --> 00:27:36.000]  預備一些魚
[00:27:36.000 --> 00:27:38.000]  一些飯
[00:27:38.000 --> 00:27:40.000]  當三次查問了彼得
[00:27:40.000 --> 00:27:42.000]  再一次
[00:27:42.000 --> 00:27:44.000]  愛主的心的時候
[00:27:44.000 --> 00:27:46.000]  他問彼得
[00:27:46.000 --> 00:27:48.000]  你愛我
[00:27:48.000 --> 00:27:50.000]  你愛我比這些更深
[00:27:50.000 --> 00:27:52.000]  你愛我嗎
[00:27:52.000 --> 00:27:54.000]  彼得很肯定
[00:27:54.000 --> 00:27:56.000]  神也很清楚
[00:27:56.000 --> 00:27:58.000]  知道
[00:27:58.000 --> 00:28:00.000]  神說你知道
[00:28:00.000 --> 00:28:02.000]  我愛你
[00:28:02.000 --> 00:28:04.000]  就因為彼得
[00:28:04.000 --> 00:28:06.000]  這個痛悔的心
[00:28:06.000 --> 00:28:08.000]  這個願意為自己的罪
[00:28:08.000 --> 00:28:10.000]  悔改的心
[00:28:10.000 --> 00:28:12.000]  耶穌再一次
[00:28:12.000 --> 00:28:14.000]  再一次將一個牧羊
[00:28:14.000 --> 00:28:16.000]  帶領教會的責任
[00:28:16.000 --> 00:28:18.000]  重新的
[00:28:18.000 --> 00:28:20.000]  給回彼得
[00:28:20.000 --> 00:28:22.000]  我們也看到
[00:28:22.000 --> 00:28:24.000]  當彼得願意
[00:28:24.000 --> 00:28:26.000]  再被神使用的時候
[00:28:26.000 --> 00:28:28.000]  在五旬節
[00:28:28.000 --> 00:28:30.000]  講道的時候
[00:28:30.000 --> 00:28:32.000]  記載當聖靈降臨的時候
[00:28:32.000 --> 00:28:34.000]  彼得很有能力講道
[00:28:34.000 --> 00:28:36.000]  三千人信主
[00:28:40.000 --> 00:28:42.000]  我講道
[00:28:42.000 --> 00:28:44.000]  一直以來
[00:28:44.000 --> 00:28:46.000]  有不少的教會領袖
[00:28:46.000 --> 00:28:48.000]  神的僕人
[00:28:48.000 --> 00:28:50.000]  跌倒
[00:28:50.000 --> 00:28:52.000]  彼得第一代的
[00:28:52.000 --> 00:28:54.000]  教會領袖如是
[00:28:54.000 --> 00:28:56.000]  今日
[00:28:56.000 --> 00:28:58.000]  今日
[00:28:58.000 --> 00:29:00.000]  我們看
[00:29:00.000 --> 00:29:02.000]  趙容基牧師
[00:29:02.000 --> 00:29:04.000]  是當代一個
[00:29:04.000 --> 00:29:06.000]  著名的教會領袖
[00:29:06.000 --> 00:29:08.000]  他是韓國
[00:29:08.000 --> 00:29:10.000]  純福音教會的
[00:29:10.000 --> 00:29:12.000]  創辦人
[00:29:12.000 --> 00:29:14.000]  今日這間教會
[00:29:14.000 --> 00:29:16.000]  他們宣稱擁有八十萬
[00:29:16.000 --> 00:29:18.000]  的信徒
[00:29:18.000 --> 00:29:24.000]  在剛剛的一個星期裏
[00:29:24.000 --> 00:29:26.000]  可能很多人都收到
[00:29:26.000 --> 00:29:28.000]  這些的訊息
[00:29:28.000 --> 00:29:30.000]  有關於
[00:29:30.000 --> 00:29:32.000]  趙容基牧師的訊息
[00:29:36.000 --> 00:29:38.000]  在我們坊間有很多的
[00:29:38.000 --> 00:29:40.000]  傳流
[00:29:40.000 --> 00:29:42.000]  在網上
[00:29:42.000 --> 00:29:44.000]  如果你有興趣詳細的
[00:29:44.000 --> 00:29:46.000]  你可以去網上來看
[00:29:46.000 --> 00:29:48.000]  我想講的是甚麼呢
[00:29:48.000 --> 00:29:50.000]  當我第一次
[00:29:50.000 --> 00:29:52.000]  收到
[00:29:52.000 --> 00:29:54.000]  這個人傳給我消息的時候
[00:29:54.000 --> 00:29:56.000]  我都
[00:29:56.000 --> 00:29:58.000]  心裏面很難過
[00:29:58.000 --> 00:30:02.000]  在韓聯網上
[00:30:02.000 --> 00:30:04.000]  大字標題這樣說
[00:30:04.000 --> 00:30:06.000]  著名牧師趙容基
[00:30:06.000 --> 00:30:08.000]  因瀆職
[00:30:08.000 --> 00:30:10.000]  褻瀆了神聖的職位
[00:30:10.000 --> 00:30:12.000]  被判有期徒刑
[00:30:12.000 --> 00:30:14.000]  三年
[00:30:14.000 --> 00:30:16.000]  緩刑五年
[00:30:16.000 --> 00:30:18.000]  他雖然不用坐牢
[00:30:18.000 --> 00:30:22.000]  但他卻是
[00:30:22.000 --> 00:30:24.000]  被定罪
[00:30:24.000 --> 00:30:28.000]  簡單來說
[00:30:28.000 --> 00:30:30.000]  這一次的跌倒
[00:30:30.000 --> 00:30:32.000]  和金錢
[00:30:32.000 --> 00:30:34.000]  褻瀆有關
[00:30:34.000 --> 00:30:36.000]  話說
[00:30:36.000 --> 00:30:38.000]  在十多年前
[00:30:38.000 --> 00:30:40.000]  在2002年
[00:30:40.000 --> 00:30:42.000]  他的大兒子
[00:30:42.000 --> 00:30:44.000]  向當時的教會長老提出要求
[00:30:44.000 --> 00:30:46.000]  要教會
[00:30:46.000 --> 00:30:48.000]  投資在他的公司
[00:30:48.000 --> 00:30:50.000]  當時會議
[00:30:50.000 --> 00:30:52.000]  是通過了
[00:30:52.000 --> 00:30:54.000]  教會的會議通過了
[00:30:54.000 --> 00:30:56.000]  但因為涉及一個巨額
[00:30:56.000 --> 00:30:58.000]  的款項
[00:30:58.000 --> 00:31:00.000]  所以最後要由趙容基牧師
[00:31:00.000 --> 00:31:02.000]  來確認
[00:31:02.000 --> 00:31:04.000]  這個投資
[00:31:04.000 --> 00:31:08.000]  三年前
[00:31:08.000 --> 00:31:10.000]  因為
[00:31:10.000 --> 00:31:12.000]  這個虧蝕實在太大
[00:31:12.000 --> 00:31:14.000]  有長老
[00:31:14.000 --> 00:31:16.000]  也在這個時候
[00:31:16.000 --> 00:31:18.000]  向有關當局來舉報這件事
[00:31:18.000 --> 00:31:22.000]  告他濫用
[00:31:22.000 --> 00:31:24.000]  用了他自己的職權
[00:31:24.000 --> 00:31:26.000]  批准教會投資在
[00:31:26.000 --> 00:31:28.000]  他的兒子公司身上
[00:31:28.000 --> 00:31:30.000]  問題就是
[00:31:30.000 --> 00:31:32.000]  最大的問題
[00:31:32.000 --> 00:31:34.000]  不單是投資
[00:31:34.000 --> 00:31:36.000]  就是指出
[00:31:36.000 --> 00:31:38.000]  他是用高價購買了
[00:31:38.000 --> 00:31:40.000]  所持股票
[00:31:40.000 --> 00:31:42.000]  令到教會
[00:31:42.000 --> 00:31:44.000]  虧蝕
[00:31:44.000 --> 00:31:46.000]  131億韓圜
[00:31:46.000 --> 00:31:52.000]  其實三年前
[00:31:52.000 --> 00:31:54.000]  當這件事
[00:31:54.000 --> 00:31:56.000]  發生的時候
[00:31:56.000 --> 00:31:58.000]  趙牧師
[00:31:58.000 --> 00:32:00.000]  就在當日的
[00:32:00.000 --> 00:32:02.000]  主日崇拜裏
[00:32:02.000 --> 00:32:04.000]  他當眾的跪下
[00:32:04.000 --> 00:32:06.000]  承認
[00:32:06.000 --> 00:32:08.000]  他自己的錯
[00:32:08.000 --> 00:32:10.000]  承認他什麼錯呢
[00:32:10.000 --> 00:32:12.000]  承認他在這件事上
[00:32:12.000 --> 00:32:14.000]  他處理不當
[00:32:14.000 --> 00:32:16.000]  有不當的行為
[00:32:16.000 --> 00:32:18.000]  他蓋了章
[00:32:18.000 --> 00:32:22.000]  他承認自己特別的一個錯
[00:32:22.000 --> 00:32:24.000]  他沒有一個好的
[00:32:24.000 --> 00:32:26.000]  家庭的見證
[00:32:26.000 --> 00:32:28.000]  是指他沒有好好教育兒子
[00:32:28.000 --> 00:32:32.000]  令到教會
[00:32:32.000 --> 00:32:34.000]  受虧蝕
[00:32:34.000 --> 00:32:38.000]  你怎樣去
[00:32:38.000 --> 00:32:40.000]  評價這件事
[00:32:40.000 --> 00:32:44.000]  可能
[00:32:44.000 --> 00:32:46.000]  我們有本能的反應
[00:32:46.000 --> 00:32:48.000]  他怎樣做牧師
[00:32:48.000 --> 00:32:50.000]  他是教會
[00:32:50.000 --> 00:32:52.000]  最後的負責人
[00:32:52.000 --> 00:32:54.000]  他把好他的關
[00:32:54.000 --> 00:32:56.000]  瓜田李下
[00:32:56.000 --> 00:32:58.000]  這個道理
[00:32:58.000 --> 00:33:00.000]  難道他不明白嗎
[00:33:00.000 --> 00:33:06.000]  有報道
[00:33:06.000 --> 00:33:08.000]  也曾經提到
[00:33:08.000 --> 00:33:12.000]  當審訊的過程裏
[00:33:12.000 --> 00:33:14.000]  有法官
[00:33:14.000 --> 00:33:16.000]  跟他說
[00:33:16.000 --> 00:33:18.000]  其實這件事不關你的事
[00:33:18.000 --> 00:33:20.000]  只要你推到你的兒子身上
[00:33:20.000 --> 00:33:22.000]  就可以
[00:33:22.000 --> 00:33:24.000]  事實上是你的兒子
[00:33:24.000 --> 00:33:26.000]  要承擔
[00:33:26.000 --> 00:33:28.000]  其實他的兒子都被判刑了三年
[00:33:28.000 --> 00:33:30.000]  但是
[00:33:30.000 --> 00:33:32.000]  趙牧師
[00:33:32.000 --> 00:33:34.000]  他說
[00:33:34.000 --> 00:33:36.000]  雖然我的兒子對我不義
[00:33:36.000 --> 00:33:38.000]  但我絕對不可以
[00:33:38.000 --> 00:33:40.000]  對我的兒子不義
[00:33:40.000 --> 00:33:44.000]  所以他
[00:33:44.000 --> 00:33:46.000]  父子兩人
[00:33:46.000 --> 00:33:48.000]  都同被判刑
[00:33:50.000 --> 00:33:52.000]  今天
[00:33:52.000 --> 00:33:54.000]  當你聽到
[00:33:54.000 --> 00:33:56.000]  一個合神心意的大衛
[00:33:56.000 --> 00:34:00.000]  第一代教會的領袖彼得
[00:34:00.000 --> 00:34:02.000]  和當代著名的牧師
[00:34:02.000 --> 00:34:04.000]  趙容基牧師
[00:34:04.000 --> 00:34:06.000]  都是
[00:34:06.000 --> 00:34:08.000]  有軟弱跌倒
[00:34:08.000 --> 00:34:12.000]  到底神
[00:34:12.000 --> 00:34:14.000]  想對你說一個甚麼訊息
[00:34:20.000 --> 00:34:22.000]  讓我在結束之前
[00:34:22.000 --> 00:34:24.000]  我想借用
[00:34:24.000 --> 00:34:28.000]  何潔博士
[00:34:28.000 --> 00:34:30.000]  或者我們說是中宣的神學院前院長
[00:34:30.000 --> 00:34:32.000]  一篇文章
[00:34:32.000 --> 00:34:34.000]  去做
[00:34:34.000 --> 00:34:36.000]  結束
[00:34:36.000 --> 00:34:40.000]  我借一些說話
[00:34:40.000 --> 00:34:42.000]  他說耶穌知道
[00:34:42.000 --> 00:34:44.000]  第一代的領袖彼得會跌倒
[00:34:44.000 --> 00:34:46.000]  沒有失望
[00:34:46.000 --> 00:34:48.000]  棄絕他
[00:34:48.000 --> 00:34:50.000]  仍為他禱告
[00:34:50.000 --> 00:34:52.000]  教會二千年
[00:34:52.000 --> 00:34:54.000]  是這樣走過
[00:34:54.000 --> 00:34:58.000]  他說對於跌倒的人
[00:34:58.000 --> 00:35:00.000]  神總補給他們機會
[00:35:00.000 --> 00:35:02.000]  迴轉
[00:35:02.000 --> 00:35:04.000]  神應可以使用他們
[00:35:04.000 --> 00:35:06.000]  或許
[00:35:06.000 --> 00:35:08.000]  趙容基牧師的跌倒
[00:35:08.000 --> 00:35:10.000]  正正要我們看見
[00:35:10.000 --> 00:35:12.000]  不要把任何人
[00:35:12.000 --> 00:35:14.000]  包括自己神話化
[00:35:14.000 --> 00:35:16.000]  或者神化
[00:35:18.000 --> 00:35:20.000]  要讓我們的信仰才來得真實
[00:35:20.000 --> 00:35:24.000]  要知道要全心倚靠的
[00:35:24.000 --> 00:35:26.000]  是神自己
[00:35:26.000 --> 00:35:28.000]  只有神是神
[00:35:28.000 --> 00:35:32.000]  但是我們也要
[00:35:32.000 --> 00:35:34.000]  為神的僕人來感恩
[00:35:34.000 --> 00:35:38.000]  他們也讓我們
[00:35:38.000 --> 00:35:40.000]  謙卑的
[00:35:40.000 --> 00:35:42.000]  來看見
[00:35:42.000 --> 00:35:44.000]  人就是人
[00:35:46.000 --> 00:35:48.000]  最後他說
[00:35:48.000 --> 00:35:50.000]  有人跌倒了
[00:35:50.000 --> 00:35:52.000]  我們仍愛他嗎?
[00:35:52.000 --> 00:35:54.000]  若是你跌倒了
[00:35:54.000 --> 00:35:56.000]  你仍然相信
[00:35:56.000 --> 00:35:58.000]  我們會愛你嗎?
[00:35:58.000 --> 00:36:02.000]  若是我跌倒了
[00:36:02.000 --> 00:36:04.000]  我依然相信我會得著你的愛嗎?
[00:36:04.000 --> 00:36:10.000]  我們可以扶持一個跌倒的人
[00:36:10.000 --> 00:36:12.000]  讓他再次站起來嗎?
[00:36:16.000 --> 00:36:18.000]  當然
[00:36:18.000 --> 00:36:20.000]  我們不能濫用別人的愛
[00:36:20.000 --> 00:36:22.000]  每個人都應該
[00:36:22.000 --> 00:36:24.000]  為自己的行為
[00:36:24.000 --> 00:36:26.000]  作出良心的責任
[00:36:26.000 --> 00:36:32.000]  當我看完這篇文章的時候
[00:36:32.000 --> 00:36:36.000]  其中有一句
[00:36:36.000 --> 00:36:38.000]  一直在我心坎裡
[00:36:38.000 --> 00:36:40.000]  不停地回響
[00:36:40.000 --> 00:36:44.000]  不要將任何人
[00:36:46.000 --> 00:36:48.000]  神化了
[00:36:48.000 --> 00:36:50.000]  或者神話化了
[00:36:50.000 --> 00:36:54.000]  只有神是神
[00:36:54.000 --> 00:36:56.000]  你和我
[00:36:56.000 --> 00:36:58.000]  只不過是人
[00:36:58.000 --> 00:37:00.000]  我們都會
[00:37:00.000 --> 00:37:02.000]  跌倒
[00:37:02.000 --> 00:37:06.000]  如果你將很大的期望
[00:37:06.000 --> 00:37:08.000]  放在
[00:37:08.000 --> 00:37:10.000]  你的牧者身上
[00:37:10.000 --> 00:37:14.000]  很多時候
[00:37:14.000 --> 00:37:16.000]  神都會
[00:37:16.000 --> 00:37:18.000]  給你一個失望
[00:37:18.000 --> 00:37:22.000]  星期五晚上
[00:37:22.000 --> 00:37:24.000]  當我講完這篇文章的時候
[00:37:24.000 --> 00:37:26.000]  我的姊妹跟我說
[00:37:26.000 --> 00:37:28.000]  當我第一次
[00:37:28.000 --> 00:37:30.000]  同樣地
[00:37:30.000 --> 00:37:32.000]  當我剛剛接到
[00:37:32.000 --> 00:37:34.000]  有關趙鴻基的報導之後
[00:37:34.000 --> 00:37:36.000]  她說她很失望
[00:37:36.000 --> 00:37:38.000]  她很沮喪
[00:37:38.000 --> 00:37:42.000]  她說不過
[00:37:42.000 --> 00:37:44.000]  當神對我說話
[00:37:44.000 --> 00:37:46.000]  我不可以將
[00:37:46.000 --> 00:37:48.000]  人
[00:37:48.000 --> 00:37:50.000]  神化了
