
[00:00:00.000 --> 00:00:02.820]  我們讀一段聖經在詩篇90篇
[00:21:59.200 --> 00:22:01.240]  我的生命需要你
[00:22:01.240 --> 00:22:04.560]  只有你能夠讓我生命重新活潑起來
[00:22:04.560 --> 00:22:07.380]  只有能夠使我生命重新充滿能力
[00:22:07.380 --> 00:22:08.660]  Amen
[00:22:09.940 --> 00:22:11.220]  求你復興我們
[00:22:11.220 --> 00:22:13.260]  第四
[00:22:13.260 --> 00:22:17.360]  求復興我們的侍奉跟著求復興我們的侍奉
[00:22:17.360 --> 00:22:24.780]  17節摩西繼續說願你堅立我們手所做的功
[00:22:24.780 --> 00:22:31.960]  這裡所說的功不是指的我們世俗上的工作乃是指的神所託付給我們的
[00:22:31.960 --> 00:22:35.800]  工作換句話說是神託付給我們的侍奉
[00:22:36.560 --> 00:22:41.420]  今天我們在神面前求神要復興我們手中的侍奉
[00:22:41.420 --> 00:22:42.200]  為什麼
[00:22:42.200 --> 00:22:45.520]  因為太多時候當我們服侍久了
[00:22:45.520 --> 00:22:47.580]  我們就疲倦了
[00:22:47.580 --> 00:22:51.420]  我們有時候失去了對主的愛心
[00:22:51.420 --> 00:22:53.980]  我們也失去了愛人的心
[00:22:53.980 --> 00:22:58.060]  很多時候我們侍奉就是為了侍奉而已
[00:22:58.060 --> 00:23:00.380]  那只不過是個責任嘛
[00:23:00.380 --> 00:23:02.420]  是我們當做的事情
[00:23:02.420 --> 00:23:04.980]  有時候我們侍奉久了
[00:23:05.740 --> 00:23:08.040]  我們侍奉變得很形式化
[00:23:08.040 --> 00:23:09.840]  只是例行公事
[00:23:09.840 --> 00:23:12.920]  我們失去了裡面的火熱
[00:23:12.920 --> 00:23:15.220]  我們也失去了創新的能力
[00:23:15.220 --> 00:23:19.560]  今天你的侍奉也是同樣這樣的光景嗎
[00:23:19.560 --> 00:23:21.880]  你的墓區
[00:23:21.880 --> 00:23:23.160]  你的小祖
[00:23:23.160 --> 00:23:25.960]  是不是這樣停滯不前呢
[00:23:25.960 --> 00:23:29.560]  若是這樣我們需要向神來祈求主啊
[00:23:29.560 --> 00:23:32.360]  求你來復興我們的侍奉
[00:23:33.640 --> 00:23:36.980]  你可知道我們的神是能夠重新
[00:23:36.980 --> 00:23:40.040]  建立你手中工作的神嗎
[00:23:40.040 --> 00:23:41.580]  Hallelujah
[00:23:41.580 --> 00:23:45.160]  因為是他把侍奉託付給你的
[00:23:45.160 --> 00:23:47.720]  他知道你的困境
[00:23:47.720 --> 00:23:51.560]  他也知道你為這個侍奉付的代價
[00:23:51.560 --> 00:23:55.400]  他更知道這個侍奉的出路在哪裡
[00:23:55.400 --> 00:23:57.460]  只有他
[00:23:57.460 --> 00:24:02.060]  能夠再一次來復興我們手中一切的工作
[00:24:02.060 --> 00:24:03.340]  Amen
[00:24:04.620 --> 00:24:06.400]  在英國大復興的時候
[00:24:06.400 --> 00:24:09.480]  有一個牧師叫做George Whitefield
[00:24:09.480 --> 00:24:13.060]  他自己多次曾經做見證說
[00:24:13.060 --> 00:24:15.880]  有時候在他服侍過程當中
[00:24:15.880 --> 00:24:18.700]  他經歷到神一個奇妙的工作
[00:24:18.700 --> 00:24:20.740]  那個奇妙的工作就是
[00:24:20.740 --> 00:24:22.020]  忽然間
[00:24:22.020 --> 00:24:23.820]  主會降臨
[00:24:23.820 --> 00:24:25.360]  在他的侍奉當中
[00:24:25.360 --> 00:24:29.700]  甚至好多次他對他自己都很稀奇
[00:24:29.700 --> 00:24:31.740]  當他最疲倦的時候
[00:24:32.000 --> 00:24:35.580]  他經歷到神忽然介入的恩典
[00:24:35.580 --> 00:24:39.420]  我每次讀到他的書的時候我都很受感動
[00:24:39.420 --> 00:24:45.300]  我們的神是一個能夠忽然介入到我們侍奉的神
[00:24:45.300 --> 00:24:49.400]  馬拉基督三章第一節就在講這件事情
[00:24:49.400 --> 00:24:54.780]  馬拉基督三章第一節萬君耶華說我要猜前我的使者在我面前預備道路
[00:24:54.780 --> 00:24:57.080]  你們所尋求的主必什麼
[00:24:57.080 --> 00:24:58.880]  必什麼
[00:24:58.880 --> 00:25:01.940]  忽然進入他的殿
[00:25:02.200 --> 00:25:04.260]  立約的使者就你們所仰慕的
[00:25:04.260 --> 00:25:05.540]  快要來到
[00:25:05.540 --> 00:25:11.940]  你可知道我們的神是一位能夠忽然介入在我們中間的神嗎
[00:25:11.940 --> 00:25:18.340]  你能夠想像我們的神能夠忽然介入在你手中的侍奉當中嗎
[00:25:18.340 --> 00:25:22.940]  我們何等需要這樣的恩典
[00:25:22.940 --> 00:25:28.060]  多少時候在侍奉疲倦乏力不知道往哪裡去的時候
[00:25:28.320 --> 00:25:32.160]  我們那麼渴望主啊求你忽然介入
[00:25:32.160 --> 00:25:34.460]  求你復興
[00:25:34.460 --> 00:25:36.000]  我們手中的工作
[00:25:36.000 --> 00:25:37.540]  Amen
[00:25:37.540 --> 00:25:42.140]  聽起來今天你渴望神復興降臨嗎
[00:25:42.140 --> 00:25:46.240]  那我要告訴你光似渴慕是不夠的
[00:25:46.240 --> 00:25:49.060]  我們要向神來呼求
[00:25:49.060 --> 00:25:51.620]  唯有藉著禱告
[00:25:51.620 --> 00:25:54.680]  才能夠釋放神的能力在我們中間
[00:25:54.680 --> 00:25:57.760]  所以讓我們同心合意
[00:25:58.280 --> 00:26:00.060]  來向神呼求復興吧
[00:26:00.060 --> 00:26:02.880]  求復興神的作為
[00:26:02.880 --> 00:26:05.180]  求復興我們的下一代
[00:26:05.180 --> 00:26:08.000]  求復興我們的生命
[00:26:08.000 --> 00:26:10.300]  求復興我們的侍奉
[00:26:10.300 --> 00:26:12.100]  Amen
[00:26:12.100 --> 00:26:13.380]  我們一起禱告
[00:26:13.380 --> 00:26:18.240]  親愛的我們再次來到你們身上感謝與讚美謝謝你
[00:26:18.240 --> 00:26:20.280]  在我們軟弱的時候
[00:26:20.280 --> 00:26:24.380]  當我們在一些心靈的一些低沉的時候
[00:26:24.380 --> 00:26:25.400]  唯有你
[00:26:25.400 --> 00:26:27.720]  是能夠帶來恢復的神
[00:26:28.480 --> 00:26:31.560]  唯有你能夠重新降下復興在我們中間
[00:26:31.560 --> 00:26:36.420]  是我們再次今天來到你面前承認我們需要你
[00:26:36.420 --> 00:26:38.220]  我們何等需要你
[00:26:38.220 --> 00:26:40.520]  教會需要你
[00:26:40.520 --> 00:26:42.060]  我們的家庭
[00:26:42.060 --> 00:26:43.080]  需要你
[00:26:43.080 --> 00:26:44.620]  我們的生命
[00:26:44.620 --> 00:26:45.640]  需要你
[00:26:45.640 --> 00:26:48.200]  我們的侍奉需要你
[00:26:48.200 --> 00:26:52.300]  我們何等渴望著你忽然介入
[00:26:52.300 --> 00:26:53.320]  在我們中間
[00:26:53.320 --> 00:26:55.380]  主啊
[00:26:55.380 --> 00:26:57.420]  我們向你來祈求
[00:26:57.680 --> 00:26:59.220]  願你的復興降臨
[00:26:59.220 --> 00:27:01.520]  煉金你的教會
[00:27:01.520 --> 00:27:03.320]  更新我們的生命
[00:27:03.320 --> 00:27:04.860]  再一次
[00:27:04.860 --> 00:27:07.160]  幫助我們來到你面前
[00:27:07.160 --> 00:27:09.200]  存著火熱的心
[00:27:09.200 --> 00:27:10.480]  跟隨你
[00:27:10.480 --> 00:27:11.760]  謝謝我們
[00:27:11.760 --> 00:27:14.320]  感謝禱告奉耶穌得勝的祈求
[00:27:14.320 --> 00:27:16.120]  Amen
