
[00:00:00.000 --> 00:00:03.440]  回到我們小小的世界裏面
[00:18:23.000 --> 00:18:25.400]  多數的時候我們翻譯為
[00:18:25.400 --> 00:18:27.640]  耶和華的慈愛
[00:18:27.640 --> 00:18:28.920]  如果你看詩篇
[00:18:28.920 --> 00:18:30.520]  很多時候出現的
[00:18:30.520 --> 00:18:32.040]  這個代表了耶和華
[00:18:32.040 --> 00:18:35.440]  是他若中對他子民的那種愛慕
[00:18:35.440 --> 00:18:36.280]  OK
[00:18:36.280 --> 00:18:37.880]  但是你留心
[00:18:37.880 --> 00:18:40.240]  他是怎樣用這件事
[00:18:40.240 --> 00:18:43.240]  他說冤耶和華恩待你們
[00:18:43.240 --> 00:18:44.520]  如果耶和華恩待你們
[00:18:44.520 --> 00:18:46.120]  那你們會得到什麼呢?
[00:18:46.120 --> 00:18:49.760]  你們會在各自在自己
[00:18:49.760 --> 00:18:51.120]  新的丈夫裡面
[00:18:51.120 --> 00:18:53.600]  新的丈夫家裡面得到歸宿
[00:18:53.600 --> 00:18:54.640]  他說
[00:18:54.640 --> 00:18:57.440]  冤耶和華的恩典臨到你的身上
[00:18:57.440 --> 00:18:59.360]  如果你耶和華的恩典臨到你的身上
[00:18:59.360 --> 00:19:00.280]  你會得到什麼呢?
[00:19:00.280 --> 00:19:03.040]  會得到一個新的丈夫
[00:19:03.040 --> 00:19:03.760]  OK
[00:19:03.760 --> 00:19:04.840]  有沒有
[00:19:04.840 --> 00:19:06.400]  有沒有人反對?
[00:19:06.400 --> 00:19:10.840]  有沒有人反對他這個觀點?
[00:19:10.840 --> 00:19:11.600]  我告訴你
[00:19:11.600 --> 00:19:13.280]  其實是有問題的
[00:19:13.280 --> 00:19:16.200]  如果你正在讀這段
[00:19:16.200 --> 00:19:19.160]  你當你前面看了史詩記的時候
[00:19:19.160 --> 00:19:23.720]  史詩記裡面最需要的是一個救主君王
[00:19:23.720 --> 00:19:26.360]  如果耶和華要彰顯他的Hazard
[00:19:26.360 --> 00:19:28.640]  他的恩典的時候
[00:19:28.640 --> 00:19:31.800]  應該誰是耶和華的恩典呢?
[00:19:31.800 --> 00:19:33.200]  就是
[00:19:33.200 --> 00:19:34.920]  一個偉大的救主
[00:19:34.920 --> 00:19:35.800]  一個君王
[00:19:35.800 --> 00:19:37.000]  你明白嗎?
[00:19:37.000 --> 00:19:41.200]  他將耶和華的恩典的Hazard
[00:19:41.200 --> 00:19:43.320]  極度縮小
[00:19:43.320 --> 00:19:46.040]  變成找到一個丈夫
[00:19:46.040 --> 00:19:47.960]  這樣就叫恩典了
[00:19:47.960 --> 00:19:49.800]  你明白我想說什麼嗎?
[00:19:49.800 --> 00:19:51.120]  OK
[00:19:51.120 --> 00:19:53.520]  你大概知道我將會
[00:19:53.520 --> 00:19:55.080]  如果你從舊約去到新約
[00:19:55.080 --> 00:19:57.480]  你知道會發生什麼事情嗎?
[00:19:57.480 --> 00:19:59.720]  在新約裡面說
[00:19:59.720 --> 00:20:00.880]  保羅最喜歡說
[00:20:00.880 --> 00:20:02.200]  耶和華的恩典
[00:20:02.200 --> 00:20:04.360]  慈愛什麼什麼臨到我們的時候
[00:20:04.360 --> 00:20:05.800]  他講的恩典是什麼呢?
[00:20:05.800 --> 00:20:07.960]  耶穌來的
[00:20:07.960 --> 00:20:09.640]  耶穌來的
[00:20:09.640 --> 00:20:11.520]  我們今天說真是感恩
[00:20:11.520 --> 00:20:14.800]  你在想什麼呢?
[00:20:14.800 --> 00:20:18.160]  你屬靈了
[00:20:18.160 --> 00:20:20.880]  很多人說今天真是感恩
[00:20:20.880 --> 00:20:21.960]  為什麼呢?
[00:20:21.960 --> 00:20:24.400]  因為成了單生意
[00:20:24.400 --> 00:20:27.320]  因為兒子的考試很順利
[00:20:27.320 --> 00:20:28.120]  是不是?
[00:20:28.120 --> 00:20:30.280]  因為我們平安歸家了
[00:20:30.280 --> 00:20:36.440]  你明白嗎?我們將一個很偉大的東西縮到很小
[00:20:36.440 --> 00:20:38.400]  你就這樣讀
[00:20:38.400 --> 00:20:40.440]  你很自然覺得它是對的
[00:20:40.440 --> 00:20:45.800]  但其實在整個路德記史詩記的大圖畫當中
[00:20:45.800 --> 00:20:49.080]  這件事是完全將耶和華的Hazard
[00:20:49.080 --> 00:20:51.840]  極之極度縮小
[00:20:51.840 --> 00:20:53.480]  甚至我可以這麼說
[00:20:53.480 --> 00:20:57.000]  他將耶和華的恩
[00:20:57.000 --> 00:21:01.040]  用自己的恩去代替耶和華的恩
[00:21:01.040 --> 00:21:02.960]  簡單來說這個人
[00:21:02.960 --> 00:21:08.280]  其實他真的跟耶和華不是很熟
[00:21:08.280 --> 00:21:10.160]  表面上好看一點
[00:21:10.160 --> 00:21:11.440]  她是一個愛心婆婆
[00:21:11.440 --> 00:21:16.200]  她很關心她這兩個寡婦
[00:21:16.200 --> 00:21:18.440]  之下的下半身
[00:21:18.440 --> 00:21:19.440]  壞一點來說
[00:21:19.440 --> 00:21:21.680]  她是核眼的婆婆
[00:21:21.680 --> 00:21:26.040]  她看不到更終極、更偉大的東西
[00:21:26.040 --> 00:21:28.880]  我們也可以叫她影子婆婆
[00:21:28.880 --> 00:21:31.480]  她追求舊弱的影子那種祝福
[00:21:31.480 --> 00:21:38.840]  她不是追求天國將來真正的祝福
[00:21:38.840 --> 00:21:40.520]  你開始明白這件事了嗎?
[00:21:40.520 --> 00:21:42.520]  OK
