
[00:00:00.000 --> 00:00:04.000]  我們盼望真的在過那個疫情可以
[00:18:45.280 --> 00:18:50.200]  祂會把一個心的靈放在我們的裡面
[00:18:50.200 --> 00:18:52.000]  有了有了
[00:18:52.000 --> 00:18:54.280]  祂把它放在這裡
[00:18:54.280 --> 00:18:57.960]  祂會把祂的心的靈放在我們的裡面
[00:18:57.960 --> 00:18:58.960]  最重要是什麼呢
[00:18:58.960 --> 00:19:05.440]  這裡說我們要成為神的子民
[00:19:05.440 --> 00:19:07.080]  所以當我們見到神的時候
[00:19:07.080 --> 00:19:10.360]  神會問我們的心
[00:19:10.360 --> 00:19:13.320]  但這個心有點像什麼呢
[00:19:13.320 --> 00:19:17.280]  神怎麼樣把一個實心換做一個肉心呢
[00:19:17.280 --> 00:19:20.280]  這真的有點像做一個很大的手術
[00:19:20.280 --> 00:19:23.160]  但這個手術不是人能夠做的
[00:19:23.160 --> 00:19:26.080]  不是地上的醫生可以做的
[00:19:26.080 --> 00:19:29.560]  這個只有神能夠為我們每一個人
[00:19:29.560 --> 00:19:31.640]  做一個心的心
[00:19:31.640 --> 00:19:35.160]  把一個心的靈放在我們裡面
[00:19:35.160 --> 00:19:36.440]  這是以希捷書
[00:19:36.440 --> 00:19:38.760]  他所講的一個很重要的
[00:19:38.760 --> 00:19:42.400]  人不能夠靠我們自己的能力
[00:19:42.400 --> 00:19:45.840]  來去改換我們的一個新的心
[00:19:45.840 --> 00:19:48.680]  所以這常是我們在信仰上一個很重要
[00:19:48.680 --> 00:19:52.720]  如果你回想你當基督徒的時候
[00:19:52.720 --> 00:19:55.720]  跟你傳福音的人會告訴你
[00:19:55.720 --> 00:19:58.960]  我們不能夠靠我們自己來得救
[00:19:58.960 --> 00:20:00.760]  得到神的恩典
[00:20:00.760 --> 00:20:05.440]  就像我們不能靠我們自己來換一個心
[00:20:05.440 --> 00:20:08.520]  最厲害的醫生我告訴你
[00:20:08.520 --> 00:20:11.080]  你可以去找一個最厲害的醫生問
[00:20:11.080 --> 00:20:12.920]  看他是哪一個專科
[00:20:12.920 --> 00:20:15.080]  如果他是心臟科的話
[00:20:15.080 --> 00:20:16.280]  你可以問他
[00:20:16.280 --> 00:20:20.000]  醫生如果你要跟自己換一個新的心的話
[00:20:20.000 --> 00:20:22.080]  你有一個心臟手術的話
[00:20:22.080 --> 00:20:24.360]  你會為自己做嗎
[00:20:24.360 --> 00:20:27.960]  我猜那個最棒的醫生也不能夠告訴你
[00:20:27.960 --> 00:20:31.360]  他會為自己開心做一個心臟的手術
[00:20:31.360 --> 00:20:33.640]  所以只有神
[00:20:33.640 --> 00:20:36.000]  祂是最偉大的醫生
[00:20:36.000 --> 00:20:38.320]  祂能夠把我們的硬的心
[00:20:38.320 --> 00:20:41.800]  實心來換一個新的心
[00:20:41.800 --> 00:20:43.760]  讓我們有新的生命
[00:20:43.760 --> 00:20:45.040]  讓我們藉著耶穌基督
[00:20:45.040 --> 00:20:47.440]  祂把新的生命給我們
[00:20:47.440 --> 00:20:50.760]  我們才可以成為一個新的人
[00:20:50.760 --> 00:20:52.800]  所以我們在神面前的時候
[00:20:52.800 --> 00:20:55.400]  是神祂親自的動功
[00:20:55.400 --> 00:20:59.720]  不是我們人能夠做的
[00:20:59.720 --> 00:21:01.640]  我們就需要有一個在主面前
[00:21:01.640 --> 00:21:02.800]  一個新的心
[00:21:02.800 --> 00:21:04.240]  所以我們要帶著一個怎麼樣呢
[00:21:04.240 --> 00:21:07.200]  就是在馬太福音第五章第三節
[00:21:07.200 --> 00:21:09.360]  這個虛心的人有福了
[00:21:09.360 --> 00:21:13.880]  或者說我們承認我們自己靈性貧乏的人有福了
[00:21:13.880 --> 00:21:16.040]  我們心靈貧窮的人有福了
[00:21:16.040 --> 00:21:17.200]  其實一個重要是說
[00:21:17.200 --> 00:21:21.280]  我們有一顆在主面前不配的心
[00:21:21.280 --> 00:21:26.280]  我們要常常在自己的生命當中的反省
[00:21:26.280 --> 00:21:29.200]  我們不要以為自己很厲害
[00:21:29.200 --> 00:21:31.520]  縱然是一個心臟科的醫生
[00:21:31.520 --> 00:21:34.280]  他自己也不能夠為自己動手術
[00:21:34.280 --> 00:21:37.200]  還有我們要常存一個不配的心
[00:21:37.200 --> 00:21:40.840]  是神給我們這份恩典
[00:21:40.840 --> 00:21:45.080]  心靈貧窮或者說承認自己心靈貧乏的人
[00:21:45.080 --> 00:21:47.880]  就是我們常以為自己為不配
[00:21:47.880 --> 00:21:50.200]  縱然我今天成為基督徒
[00:21:50.200 --> 00:21:51.760]  我得到神的恩典
[00:21:51.760 --> 00:21:54.360]  其實多想到其實我不配
[00:21:54.360 --> 00:21:57.120]  是神憐憫我們
[00:21:57.120 --> 00:22:00.040]  有這樣子的心靈的貧乏
[00:22:00.040 --> 00:22:03.120]  神仍然去把恩典給我們
[00:22:03.120 --> 00:22:06.080]  神親自的動功
[00:22:06.080 --> 00:22:09.280]  換了我們的一個新的心
[00:22:09.280 --> 00:22:11.680]  所以我們既然成為神的子民
[00:22:11.680 --> 00:22:15.640]  我想我們需要從馬太福音第五章裡面
[00:22:15.640 --> 00:22:20.040]  就是學習怎麼樣神對天國子民的期望
[00:22:20.040 --> 00:22:23.760]  我們有沒有這樣子在神所教導
[00:22:23.760 --> 00:22:25.560]  耶穌所的教導當中
[00:22:25.560 --> 00:22:31.840]  我們就是一個天國子民的素質是怎麼樣
[00:22:31.840 --> 00:22:34.920]  馬太福音其實很長的經文
[00:22:34.920 --> 00:22:38.280]  通常是提醒我們神的國
[00:22:38.280 --> 00:22:40.560]  馬太福音比較多用的是天國
[00:22:40.560 --> 00:22:42.760]  天國的來臨之前
[00:22:42.760 --> 00:22:45.960]  我們作為相信耶穌的人
[00:22:45.960 --> 00:22:47.800]  我們成為天國的子民
[00:22:47.800 --> 00:22:51.160]  我們應該有怎麼樣的一個生命的素質
[00:22:51.160 --> 00:22:52.640]  這就是最重要的
[00:22:52.640 --> 00:22:55.440]  所以耶穌的教導就是告訴我們
[00:22:55.440 --> 00:22:57.560]  神對我們的期望
[00:22:57.560 --> 00:23:00.400]  我們應該怎麼樣的回應
[00:23:00.400 --> 00:23:02.240]  所以重點還是不是在
[00:23:02.240 --> 00:23:04.880]  你有多少的福氣可以拿到
[00:23:04.880 --> 00:23:06.120]  我告訴你真的
[00:23:06.120 --> 00:23:07.760]  我們最重要的是
[00:23:07.760 --> 00:23:12.080]  多明白神對我們的期望是怎麼樣
[00:23:12.080 --> 00:23:14.920]  我們怎麼樣可以有一個從心出發
[00:23:14.920 --> 00:23:16.880]  我們全年的成長
[00:23:16.880 --> 00:23:21.200]  領受從上主給我們的教導
[00:23:21.200 --> 00:23:22.680]  祂給我們的祝福
[00:23:22.680 --> 00:23:23.840]  給我們的應許
[00:23:23.840 --> 00:23:26.000]  我們就成為一個
[00:23:26.000 --> 00:23:31.120]  真的是能夠榮耀神的一個天國的子民
[00:23:31.120 --> 00:23:34.840]  在詩篇15篇第一節裡面
[00:23:34.840 --> 00:23:39.160]  跟以西傑書的第36章裡面有講的
[00:23:39.160 --> 00:23:42.120]  它說:以後誰人登祭居你的帳目
[00:23:42.120 --> 00:23:44.360]  誰人住在你的聖山
[00:23:44.360 --> 00:23:45.920]  這裡是提醒我們說
[00:23:45.920 --> 00:23:50.160]  其實詩篇15篇是提醒我們每一個朝聖者
[00:23:50.160 --> 00:23:53.200]  到耶路撒冷去敬拜神的時候
[00:23:53.200 --> 00:23:54.720]  這些朝聖者
[00:23:54.720 --> 00:23:56.200]  其實也是天國的子民
[00:23:56.200 --> 00:23:59.320]  今天我們每來到神的面前
[00:23:59.320 --> 00:24:01.480]  我們就要去好好的反省
[00:24:01.480 --> 00:24:05.720]  我們是否一個合乎神的期望
[00:24:05.720 --> 00:24:10.400]  是真的有天國生命樹脂的一個基督徒
[00:24:10.400 --> 00:24:14.280]  所以我們每次來到教會敬拜
[00:24:14.280 --> 00:24:16.040]  來到教會團聚的時候
[00:24:16.040 --> 00:24:18.240]  其實也是一個機會讓我們去反省
[00:24:18.240 --> 00:24:19.440]  我們來朝見神
[00:24:19.440 --> 00:24:21.000]  我們來敬拜神的時候
[00:24:21.000 --> 00:24:25.480]  其實我是不是一個真的是可以住在神的聖山
[00:24:25.480 --> 00:24:29.640]  我是配得神這份恩典的人
[00:24:29.640 --> 00:24:32.320]  其實真的當我們多想的時候
[00:24:32.320 --> 00:24:36.040]  我們真的是要帶著一個不配的心來到神的面前
[00:24:36.040 --> 00:24:38.000]  所以以西傑也是提醒我們
[00:24:38.000 --> 00:24:41.200]  當我們真的住在神給我們的地方的時候
[00:24:41.200 --> 00:24:43.800]  我們要記得我們是神的子民
[00:24:43.800 --> 00:24:46.840]  我們就應該符合神的標準
[00:24:46.840 --> 00:24:50.960]  我們要達到神的期望
[00:24:50.960 --> 00:24:59.840]  從馬太福音裡面我們講到八福
[00:24:59.840 --> 00:25:01.960]  其實如果有時間的話
[00:25:01.960 --> 00:25:05.280]  弟兄姐妹可以回到路加福音的第六章
[00:25:05.280 --> 00:25:09.440]  它那邊有一個我們叫跟登山保訓一個對比的
[00:25:09.440 --> 00:25:11.720]  我們把它叫做平原保訓
[00:25:11.720 --> 00:25:14.400]  那裡是講到耶穌這個平地
[00:25:14.400 --> 00:25:17.200]  跟一些人來做教導的工作
[00:25:17.200 --> 00:25:21.080]  在路加福音的第六章
[00:25:21.080 --> 00:25:23.560]  耶穌所講的大部分的
[00:25:23.560 --> 00:25:27.960]  都跟馬太福音第五到七章裡面所講的差不多
[00:25:27.960 --> 00:25:31.560]  但我們就把它有一點點的分別的話
[00:25:31.560 --> 00:25:35.760]  我們就看到在路加福音我們叫做平原保訓
[00:25:35.760 --> 00:25:39.800]  它有講到跟虛心的人有福了
[00:25:39.800 --> 00:25:41.680]  那個同樣的意思
[00:25:41.680 --> 00:25:44.240]  在路加福音所講的是怎麼樣說呢
[00:25:44.240 --> 00:25:47.720]  它就說貧窮的人有福了
[00:25:47.720 --> 00:25:52.080]  它的重點有點跟馬太福音不一樣
[00:25:52.080 --> 00:25:56.200]  馬太福音比較多講到真的虛心的人
[00:25:56.200 --> 00:26:01.040]  講到心靈貧窮的人 淋漓貧窮的人
[00:26:01.040 --> 00:26:03.880]  承認自己是淋漓貧乏的人
[00:26:03.880 --> 00:26:07.680]  但路加福音它大概有講的重點有點不太一樣
[00:26:07.680 --> 00:26:09.400]  我想跟各位來看
[00:26:09.400 --> 00:26:11.000]  其實這個也蠻有意思的
[00:26:11.000 --> 00:26:13.840]  它真的是講到貧窮的人有福了
[00:26:13.840 --> 00:26:15.440]  貧窮是什麼意思
[00:26:15.440 --> 00:26:17.520]  在路加福音的第四章
[00:26:17.520 --> 00:26:21.080]  耶穌引用以賽亞書的一段經文
[00:26:21.080 --> 00:26:27.880]  它這裡講到真的有些人是上主要用高高的時候
[00:26:27.880 --> 00:26:32.640]  他是傳福音給貧窮的人
[00:26:32.640 --> 00:26:34.960]  他真的是用貧窮就是說
[00:26:34.960 --> 00:26:39.880]  我是一個窮人 我沒多少錢的一種狀況
[00:26:39.880 --> 00:26:41.800]  要不然你就可以跟那個對比
[00:26:41.800 --> 00:26:44.200]  就是說有錢的人跟貧窮的人
[00:26:44.200 --> 00:26:46.520]  他這裡講到的貧窮的人
[00:26:46.520 --> 00:26:49.720]  所以我們就覺得會不會是
[00:26:49.720 --> 00:26:53.200]  其實耶穌的教導當中除了是心靈貧乏的人
[00:26:53.200 --> 00:26:54.840]  他關注以外
[00:26:54.840 --> 00:26:58.320]  他也關注到底我們是不是一個貧窮的人
[00:26:58.320 --> 00:27:00.000]  他這裡講到的真的是說
[00:27:00.000 --> 00:27:01.880]  如果你真的是沒有錢的話
[00:27:01.880 --> 00:27:04.880]  你是有福的人
[00:27:04.880 --> 00:27:06.640]  你有錢嗎
[00:27:06.640 --> 00:27:08.520]  沒有嘛 那你有福了
[00:27:08.520 --> 00:27:11.080]  你真的有福了 貧窮的人有福了
[00:27:11.080 --> 00:27:13.720]  你知道我們廣東話有一句話是這樣子的
[00:27:13.720 --> 00:27:16.160]  我不曉得這個在普通話有沒有
[00:27:16.160 --> 00:27:17.360]  廣東話有一句話是這樣子的
[00:27:17.360 --> 00:27:20.160]  我告訴你講到學廣東話
[00:27:20.160 --> 00:27:21.480]  聽到學廣東話
[00:27:21.480 --> 00:27:22.720]  廣東話有一句話是
[00:27:22.720 --> 00:27:25.520]  才善人安樂
[00:27:25.520 --> 00:27:27.040]  你聽過嗎
[00:27:27.040 --> 00:27:28.680]  普通話有嗎
[00:27:28.680 --> 00:27:30.240]  有這樣 可能有吧
[00:27:30.240 --> 00:27:30.880]  可能都有了
[00:27:30.880 --> 00:27:33.360]  其實這個可能是中國人的智慧吧
[00:27:33.360 --> 00:27:37.560]  就是錢散了 財散了 財散去了
[00:27:37.560 --> 00:27:39.640]  人就很安樂
[00:27:39.640 --> 00:27:43.200]  所以有時候你覺得自己比較窮的話
[00:27:43.200 --> 00:27:44.600]  或許有時候你說
[00:27:44.600 --> 00:27:46.960]  真的你的錢都奉獻了
[00:27:46.960 --> 00:27:48.880]  都捐給什麼什麼人了
[00:27:48.880 --> 00:27:51.480]  甚至說有時候是我被騙了
[00:27:51.480 --> 00:27:54.080]  唉 真的是倒楣
[00:27:54.080 --> 00:27:56.520]  就人家騙了我一筆錢
[00:27:56.520 --> 00:27:58.400]  那我的安慰就說
[00:27:58.400 --> 00:28:00.680]  算了 才善人安樂
[00:28:00.680 --> 00:28:03.520]  錢少了一點無所謂的人安樂一點
[00:28:03.520 --> 00:28:05.160]  不要太煩惱
[00:28:05.160 --> 00:28:08.120]  所以這個在我們廣東話裡面
[00:28:08.120 --> 00:28:09.720]  有時候也蠻常用的
[00:28:09.720 --> 00:28:11.800]  因為我們大部分都是窮人
[00:28:11.800 --> 00:28:13.920]  沒有多少錢算了
[00:28:13.920 --> 00:28:16.000]  錢花了 花掉了
[00:28:16.000 --> 00:28:18.560]  那就人也安樂一點
[00:28:18.560 --> 00:28:22.040]  錢太多了可能是那個人睡不著覺
[00:28:22.040 --> 00:28:23.160]  睡覺睡得不好
[00:28:23.160 --> 00:28:24.680]  我不曉得
[00:28:24.680 --> 00:28:26.040]  當然我告訴你
[00:28:26.040 --> 00:28:27.120]  基督徒是不是說
[00:28:27.120 --> 00:28:30.000]  好像耶穌說貧窮的人有福了
[00:28:30.000 --> 00:28:32.800]  那我們自己都要做貧窮的人
[00:28:32.800 --> 00:28:34.080]  其實也不一定
[00:28:34.080 --> 00:28:38.040]  我相信我們真的可能地上的錢沒多少
[00:28:38.040 --> 00:28:39.640]  但我相信
[00:28:39.640 --> 00:28:41.240]  聖經告訴我們 耶穌說
[00:28:41.240 --> 00:28:43.640]  我們是資財於天
[00:28:43.640 --> 00:28:47.560]  我們的天上的財富才是最重要的
[00:28:47.560 --> 00:28:48.920]  你為神的工作也好
[00:28:48.920 --> 00:28:51.240]  你奉獻給神也好
[00:28:51.240 --> 00:28:53.440]  我們都是積財於天
[00:28:53.440 --> 00:28:56.000]  把錢存在天上的銀行
[00:28:56.000 --> 00:28:58.960]  這才是真正的富足
[00:28:58.960 --> 00:28:59.920]  你地上的財富
[00:28:59.920 --> 00:29:02.600]  我告訴你真的隨時可以沒掉
[00:29:02.600 --> 00:29:07.080]  今天這個經濟也是開始受到影響
[00:29:07.080 --> 00:29:11.400]  你大概留意一下那些不同的新聞
[00:29:11.400 --> 00:29:15.320]  你就知道可能你的錢越來越好像沒多少
[00:29:15.320 --> 00:29:17.680]  當然有些人還是可能有點錢
[00:29:17.680 --> 00:29:20.840]  預備有一次什麼報復消費
[00:29:20.840 --> 00:29:22.720]  就是當疫情過後
[00:29:22.720 --> 00:29:25.160]  你就會去報復消費
[00:29:25.160 --> 00:29:29.160]  可能是財善人安樂一點吧
[00:29:29.160 --> 00:29:30.600]  所以這個就是我們的
[00:29:30.600 --> 00:29:32.880]  但我告訴你在貧窮的人有福了
[00:29:32.880 --> 00:29:34.640]  其實也是蠻有意思的
[00:29:34.640 --> 00:29:37.160]  人比照沒多少錢
[00:29:37.160 --> 00:29:40.160]  可能他就會有點像我們中國人
[00:29:40.160 --> 00:29:41.800]  另外一句話是這樣子
[00:29:41.800 --> 00:29:43.400]  當我們窮的時候
[00:29:43.400 --> 00:29:44.200]  有一句話告訴我們
[00:29:44.200 --> 00:29:45.960]  窮則怎麼樣
[00:29:45.960 --> 00:29:46.840]  呼天
[00:29:46.840 --> 00:29:48.440]  就是當我們窮的時候
[00:29:48.440 --> 00:29:49.640]  我們就呼天
[00:29:49.640 --> 00:29:50.960]  呼天的意思就是說
[00:29:50.960 --> 00:29:53.560]  我們要去尋求一個好像
[00:29:53.560 --> 00:29:57.560]  比我們更高的神靈去找他幫忙也好
[00:29:57.560 --> 00:29:59.320]  還是窮到一個地步
[00:29:59.320 --> 00:30:02.840]  就是說我要找幫忙找出路
[00:30:02.840 --> 00:30:05.360]  所以有時候人窮的時候
[00:30:05.360 --> 00:30:08.920]  有可能真的是讓我們反省那個心靈的需要
[00:30:08.920 --> 00:30:11.720]  就是說當人到了窮困
[00:30:11.720 --> 00:30:14.080]  或者說這個困境的時候
[00:30:14.080 --> 00:30:19.240]  人才會去想到心靈的需要
[00:30:19.240 --> 00:30:20.920]  我不知道啦
[00:30:20.920 --> 00:30:24.400]  可能是有些人他們覺得他是很富有
[00:30:24.400 --> 00:30:25.560]  很有錢
[00:30:25.560 --> 00:30:26.680]  他不窮
[00:30:26.680 --> 00:30:29.880]  所以他就很少想到那個心靈的需要
[00:30:29.880 --> 00:30:32.760]  窮則呼天有可能就是告訴我們說
[00:30:32.760 --> 00:30:34.480]  人到一個窮困的時候
[00:30:34.480 --> 00:30:36.400]  他可能就會比較容易想到
[00:30:36.400 --> 00:30:38.280]  他心靈有些需要
[00:30:38.280 --> 00:30:41.560]  他想到生命的意義在哪裡
[00:30:41.560 --> 00:30:44.520]  所以這也不一定是壞事
[00:30:44.520 --> 00:30:47.280]  我不曉得各位有沒有聽過這句話
[00:30:47.280 --> 00:30:49.520]  或是說看過這本書
[00:30:49.520 --> 00:30:51.720]  《窮得只剩下錢》
[00:30:51.720 --> 00:30:53.440]  有沒有人看過
[00:30:53.440 --> 00:30:54.760]  有看過
[00:30:54.760 --> 00:30:58.520]  因為他大概是從臺灣來的
[00:30:58.520 --> 00:31:00.800]  那個是在
[00:31:00.800 --> 00:31:04.480]  好像十幾年前臺灣很出名的一本書
[00:31:04.480 --> 00:31:07.360]  這個書的作者是一位牧師
[00:31:07.360 --> 00:31:09.200]  他的名字你大概很熟悉
[00:31:09.200 --> 00:31:11.640]  叫王陽明
[00:31:11.640 --> 00:31:14.240]  他的名字真的是叫王陽明
[00:31:14.240 --> 00:31:15.680]  他寫了這本書
[00:31:15.680 --> 00:31:19.200]  結果這本書本來不流行 不出名
[00:31:19.200 --> 00:31:21.800]  但結果它一夜爆紅是什麼意思
[00:31:21.800 --> 00:31:23.000]  是什麼原因
[00:31:23.000 --> 00:31:25.520]  因為有一次那個陳水扁
[00:31:25.520 --> 00:31:27.000]  大概也聽過
[00:31:27.000 --> 00:31:28.920]  陳水扁坐牢的時候
[00:31:28.920 --> 00:31:32.520]  他後來因為被判要坐牢
[00:31:32.520 --> 00:31:35.480]  他有一天他的兒子把一些書帶給他
[00:31:35.480 --> 00:31:37.640]  結果那個新聞就報導了
[00:31:37.640 --> 00:31:39.120]  這個陳水扁的兒子
[00:31:39.120 --> 00:31:42.640]  把這個《窮得只剩下錢》的這本書
[00:31:42.640 --> 00:31:46.040]  跟聖經 跟一些書送到監牢裡面去
[00:31:46.040 --> 00:31:47.240]  給陳水扁
[00:31:47.240 --> 00:31:49.120]  讓他去看看書了
[00:31:49.120 --> 00:31:52.120]  你知道坐牢的時候也是反省人生的時候
[00:31:52.120 --> 00:31:54.680]  如果你覺得你對生命不夠反省的話
[00:31:54.680 --> 00:31:57.400]  有可能你看看有沒有機會
[00:31:57.400 --> 00:31:58.560]  這是其中一個機會
[00:31:58.560 --> 00:32:01.240]  除了沒錢 除了坐牢
[00:32:01.240 --> 00:32:04.840]  或者說當我們面對這個病化的時候
[00:32:04.840 --> 00:32:06.920]  也是對生命的反省
[00:32:06.920 --> 00:32:09.720]  所以有時候這個疫情
[00:32:09.720 --> 00:32:12.680]  這個很嚴重的流行病發生的時候
[00:32:12.680 --> 00:32:14.040]  有時候可能也是對一些人
[00:32:14.040 --> 00:32:15.960]  他們生命的反省
[00:32:15.960 --> 00:32:17.800]  回到這個《窮得只剩下錢》
[00:32:17.800 --> 00:32:20.760]  那個就是這本書就是爆紅
[00:32:20.760 --> 00:32:24.000]  就是因為他送到給陳水扁去看
[00:32:24.000 --> 00:32:25.920]  不曉得是因為他們都覺得
[00:32:25.920 --> 00:32:28.520]  這個陳水扁真的要看看這本書
[00:32:28.520 --> 00:32:30.640]  其實這個《窮得只剩下錢》就是說
[00:32:30.640 --> 00:32:32.040]  很簡單一個意思
[00:32:32.040 --> 00:32:34.280]  你跟字面大概也知道
[00:32:34.280 --> 00:32:37.240]  就是說當一個人他以為很有錢
[00:32:37.240 --> 00:32:39.800]  其實他也是一個很窮的人
[00:32:39.800 --> 00:32:42.360]  因為他窮到一個地步是怎麼樣
[00:32:42.360 --> 00:32:45.080]  他只有錢 這沒有其他的
[00:32:45.080 --> 00:32:47.600]  可能他沒有朋友 沒有家人
[00:32:47.600 --> 00:32:48.920]  沒有什麼什麼都沒有
[00:32:48.920 --> 00:32:51.720]  可能更重要是沒有健康
[00:32:51.720 --> 00:32:53.800]  縱然你有很多的錢
[00:32:53.800 --> 00:32:57.200]  如果今天他是一個長期病患的人
[00:32:57.200 --> 00:32:59.800]  他是一個比較年紀大
[00:32:59.800 --> 00:33:02.080]  他有了那個肺炎的話
[00:33:02.080 --> 00:33:05.560]  他有可能有錢也不一定能夠把他醫好
[00:33:05.560 --> 00:33:07.560]  所以《窮得只剩下錢》就是說
[00:33:07.560 --> 00:33:11.160]  當一個人他以為他自己是錢是最重要
[00:33:11.160 --> 00:33:13.720]  他已經擁有很多了
[00:33:13.720 --> 00:33:16.680]  擁有最重要的事情 東西的話
[00:33:16.680 --> 00:33:19.480]  其實他窮得只剩下錢
[00:33:19.480 --> 00:33:22.640]  他除了錢以外就什麼都沒有
[00:33:22.640 --> 00:33:27.000]  他也沒有醒覺他自己心靈的需要
[00:33:27.240 --> 00:33:29.240]  窮得只剩下錢就是說
[00:33:29.240 --> 00:33:31.640]  當我們在這個人生當中
[00:33:31.640 --> 00:33:34.880]  我們覺得我的心靈或者說我的生活
[00:33:34.880 --> 00:33:40.320]  我的生命就是很豐足 很豐富的時候
[00:33:40.320 --> 00:33:42.800]  其實如果只是原因是只有
[00:33:42.800 --> 00:33:46.960]  你以為你很有錢就是最豐富的話
[00:33:46.960 --> 00:33:49.800]  我告訴你 最終可能
[00:33:49.800 --> 00:33:54.240]  你的生活是窮得只剩下那一個東西
[00:33:54.240 --> 00:33:55.360]  所以這個最重要是
[00:33:55.360 --> 00:34:00.040]  我們有沒有承認自己是一個心靈貧乏的人
[00:34:00.040 --> 00:34:02.640]  如果我們的眼光只是看在
[00:34:02.640 --> 00:34:06.600]  我擁有多少錢 我要住多大的房子
[00:34:06.600 --> 00:34:09.560]  我要開多漂亮的車
[00:34:09.560 --> 00:34:11.880]  我要做什麼的成就
[00:34:11.880 --> 00:34:14.160]  這就是我們要
[00:34:14.160 --> 00:34:18.560]  沒有察覺或是醒覺我們心靈的貧乏
[00:34:18.560 --> 00:34:21.880]  而且我們要小心一些虛偽的包裝
[00:34:21.880 --> 00:34:26.040]  如果陳水扁他收到聖經
[00:34:26.040 --> 00:34:29.040]  他拿到這本書以後
[00:34:29.040 --> 00:34:32.440]  是不是他心靈就會很豐富呢?
[00:34:32.440 --> 00:34:35.720]  是不是他的心靈就不再貧乏呢?
[00:34:35.720 --> 00:34:37.880]  有可能 我不曉得
[00:34:37.880 --> 00:34:41.280]  但好像他離開監牢以後
[00:34:41.280 --> 00:34:45.560]  他也沒有去上教會 沒有這些報導
[00:34:45.560 --> 00:34:49.080]  也小心不要以為我多去教會聚會
[00:34:49.080 --> 00:34:51.960]  我就是一個心靈很豐富的人
[00:34:51.960 --> 00:34:53.560]  不會心靈貧乏
[00:34:53.560 --> 00:34:57.600]  或者說我身上掛一個十幾架的項鍊
[00:34:57.600 --> 00:35:00.240]  我就不是一個心靈貧乏的人
[00:35:00.240 --> 00:35:02.520]  小心一些虛偽的包裝
[00:35:02.520 --> 00:35:05.320]  不要以為做了一些事情
[00:35:05.320 --> 00:35:09.440]  就好像已經心靈豐富
[00:35:09.440 --> 00:35:12.120]  我們要多一些是怎麼樣呢?
[00:35:12.120 --> 00:35:13.920]  真誠的謙虛
[00:35:13.920 --> 00:35:16.240]  如果一個虛心的人
[00:35:16.240 --> 00:35:20.760]  真的提醒我們要多一些真誠的謙虛
[00:35:20.760 --> 00:35:22.800]  承認自己的不配
[00:35:22.800 --> 00:35:26.960]  這才是一個願意來到神面前
[00:35:26.960 --> 00:35:30.640]  願意承認自己是心靈貧窮的人
[00:35:30.640 --> 00:35:33.360]  路加福音第十八章一段的經文
[00:35:33.360 --> 00:35:36.920]  我覺得是很重要的提醒
[00:35:36.920 --> 00:35:42.160]  這裡是耶穌用一個比喻來幫助我們
[00:35:42.160 --> 00:35:47.880]  常常去提醒我們是一個不配的人
[00:35:47.880 --> 00:35:50.800]  我們要多有這份心靈的貧窮
[00:35:50.800 --> 00:35:52.960]  承認自己心靈的貧乏
[00:35:52.960 --> 00:35:56.080]  這裡耶穌講到一個比喻說有兩個人
[00:35:56.080 --> 00:35:59.040]  一個是法利塞人 一個是瑞麗
[00:35:59.040 --> 00:36:01.640]  在當時候的人看是怎麼樣呢?
[00:36:01.640 --> 00:36:03.800]  法利塞人好像是一個很好的人
[00:36:03.800 --> 00:36:06.560]  那個瑞麗就是一個很不好的人
[00:36:06.560 --> 00:36:09.560]  但當這兩個人到聖殿去禱告的時候
[00:36:09.560 --> 00:36:14.800]  這個法利塞人就去很驕傲的
[00:36:14.800 --> 00:36:18.040]  把自己做了什麼事情都講出來
[00:36:18.040 --> 00:36:21.120]  而且是看不起那個瑞麗
[00:36:21.120 --> 00:36:23.080]  就跟她做一個比較
[00:36:23.080 --> 00:36:25.920]  把她踩得很一文不值
[00:36:25.920 --> 00:36:27.120]  就是這樣子
[00:36:27.120 --> 00:36:31.560]  他覺得他自己就很配得神的聽他禱告
[00:36:31.560 --> 00:36:35.800]  他的那個法利塞人就配得神給他的榮譽
[00:36:35.800 --> 00:36:40.280]  但當這個瑞麗她的禱告是怎麼樣呢?
[00:36:40.280 --> 00:36:43.880]  她頭也不敢抬起來
[00:36:43.880 --> 00:36:48.160]  她只能夠在神面前去謙卑的認罪
[00:36:48.160 --> 00:36:50.320]  她向神表達的是怎麼樣?
[00:36:50.320 --> 00:36:52.280]  她就是一個不配的人
[00:36:52.280 --> 00:36:57.040]  我不配得神你的歡愫憐憫
[00:36:57.040 --> 00:37:01.120]  她就是帶著這樣子淋漓的真正的貧窮
[00:37:01.120 --> 00:37:03.960]  承認自己的心靈貧乏的人
[00:37:03.960 --> 00:37:09.640]  來到神面前仇神的虛恩可憐
[00:37:09.640 --> 00:37:12.600]  這就是承認自己的不配
[00:37:12.600 --> 00:37:16.960]  心靈貧乏 承認自己心靈貧窮的人
[00:37:16.960 --> 00:37:18.640]  第一個很重要就是
[00:37:18.640 --> 00:37:21.560]  我們要承認我自己的不配
[00:37:21.560 --> 00:37:25.160]  不要像法利塞人那樣驕傲自滿
[00:37:25.160 --> 00:37:28.840]  我們真的要多帶這樣子的謙卑的心
[00:37:28.840 --> 00:37:30.720]  來到神的面前
