
[00:00:00.000 --> 00:00:08.000]  不知大家覺不覺得香港人都頗注重養生
[00:17:05.000 --> 00:17:07.000]  又或者
[00:17:07.000 --> 00:17:09.000]  我是草根階層
[00:17:09.000 --> 00:17:12.000]  我是餐館餐食朝不保夕的
[00:17:12.000 --> 00:17:17.000]  就好像只有一天生命的野草
[00:17:17.000 --> 00:17:19.000]  但是記住
[00:17:19.000 --> 00:17:23.000]  就算你覺得你的生命很脆弱
[00:17:23.000 --> 00:17:26.000]  好像火爐裡面的燃料
[00:17:26.000 --> 00:17:29.000]  大神不會忘記你
[00:17:29.000 --> 00:17:31.000]  或許你現在的生命
[00:17:31.000 --> 00:17:34.000]  是跌入低谷裡面
[00:17:34.000 --> 00:17:37.000]  在憂患裡面
[00:17:37.000 --> 00:17:40.000]  記住 任何受造物
[00:17:40.000 --> 00:17:44.000]  上帝都會保護
[00:17:44.000 --> 00:17:46.000]  上星期我參加了一個
[00:17:46.000 --> 00:17:49.000]  由錢入心的活動
[00:17:49.000 --> 00:17:50.000]  大家還記得是嗎
[00:17:50.000 --> 00:17:53.000]  泥泉導帶 大家還記得嗎
[00:17:53.000 --> 00:17:56.000]  做財友 我很記得他說
[00:17:56.000 --> 00:17:59.000]  有一些頂子妹負責市集
[00:17:59.000 --> 00:18:01.000]  派發物資
[00:18:01.000 --> 00:18:03.000]  他們有很多物資
[00:18:03.000 --> 00:18:06.000]  有鞋子 有衣服 有電器
[00:18:06.000 --> 00:18:09.000]  還有防疫用品
[00:18:09.000 --> 00:18:11.000]  但是每個人都有一張紙
[00:18:11.000 --> 00:18:15.000]  就是為了公平起見
[00:18:15.000 --> 00:18:17.000]  去記下你拿了多少件
[00:18:17.000 --> 00:18:19.000]  如果不是他拿了十件
[00:18:19.000 --> 00:18:21.000]  我拿了兩件就不公平了
[00:18:21.000 --> 00:18:24.000]  有一個女士去看衣服
[00:18:24.000 --> 00:18:26.000]  看中了兩件
[00:18:26.000 --> 00:18:30.000]  不好意思 我的額度滿了
[00:18:30.000 --> 00:18:34.000]  但是她又很想繼續站著
[00:18:34.000 --> 00:18:37.000]  另外有個女士選不到
[00:18:37.000 --> 00:18:39.000]  衣服可能不適合她
[00:18:39.000 --> 00:18:43.000]  這個女士竟然很勇敢地問她
[00:18:43.000 --> 00:18:46.000]  不知道你可不可以
[00:18:46.000 --> 00:18:50.000]  讓你兩件額度給我
[00:18:50.000 --> 00:18:52.000]  我看中了兩件衣服
[00:18:52.000 --> 00:18:55.000]  但是我的額度已經滿了
[00:18:55.000 --> 00:18:57.000]  竟然這個女士說
[00:18:57.000 --> 00:19:01.000]  好啊 你拿吧 我不需要
[00:19:01.000 --> 00:19:03.000]  你拿了你想要的兩件
[00:19:03.000 --> 00:19:05.000]  你用了我的額度
[00:19:05.000 --> 00:19:08.000]  我們分享的時候
[00:19:08.000 --> 00:19:10.000]  泥泉道跟我們說
[00:19:10.000 --> 00:19:14.000]  最初街坊來拿東西
[00:19:14.000 --> 00:19:16.000]  拿東西啊 拿東西啊
[00:19:16.000 --> 00:19:18.000]  我不夠 我要拿東西
[00:19:18.000 --> 00:19:19.000]  但是拿著拿著
[00:19:19.000 --> 00:19:22.000]  當他們認識了耶穌
[00:19:22.000 --> 00:19:23.000]  認識了信仰
[00:19:23.000 --> 00:19:28.000]  原來他們會學會分享
[00:19:28.000 --> 00:19:32.000]  就算我是小草
[00:19:32.000 --> 00:19:35.000]  我是貧窮
[00:19:35.000 --> 00:19:37.000]  我以為我不夠
[00:19:37.000 --> 00:19:40.000]  但其實不是我擁有多少
[00:19:40.000 --> 00:19:42.000]  而是我的心態
[00:19:42.000 --> 00:19:44.000]  我夠了 好吧
[00:19:44.000 --> 00:19:45.000]  你有需要
[00:19:45.000 --> 00:19:48.000]  你比我更有需要你拿
[00:19:48.000 --> 00:19:51.000]  原來當我們知道神養活我們
[00:19:51.000 --> 00:19:53.000]  我們不是靠自己養活自己的時候
[00:19:53.000 --> 00:19:57.000]  這個心態是最最最重要
[00:19:57.000 --> 00:20:00.000]  養活生命不是我要儲蓄
[00:20:00.000 --> 00:20:02.000]  我要去拿多少
[00:20:02.000 --> 00:20:04.000]  而是我有一個心態
[00:20:04.000 --> 00:20:08.000]  是我知道我的神會養活我們
[00:20:08.000 --> 00:20:11.000]  我們的心是依靠那位
[00:20:11.000 --> 00:20:18.000]  養活小丫關顧小草的上帝
[00:20:18.000 --> 00:20:21.000]  好了 那我怎樣可以
[00:20:21.000 --> 00:20:23.000]  鍛鍊到我這個心態呢
[00:20:23.000 --> 00:20:27.000]  就是求 接著29至32節
[00:20:27.000 --> 00:20:28.000]  我們要求的
[00:20:28.000 --> 00:20:30.000]  主動求神的國
[00:20:30.000 --> 00:20:34.000]  首先神的國在我們的心裡
[00:20:34.000 --> 00:20:36.000]  在29至32節
[00:20:36.000 --> 00:20:37.000]  你有三個求
[00:20:37.000 --> 00:20:39.000]  首先是不要求
[00:20:39.000 --> 00:20:40.000]  不要求什麼呢
[00:20:40.000 --> 00:20:42.000]  不要求都是重複的
[00:20:42.000 --> 00:20:44.000]  不要求吃什麼學什麼
[00:20:44.000 --> 00:20:47.000]  不要掛類
[00:20:47.000 --> 00:20:49.000]  不要掛類
[00:20:49.000 --> 00:20:50.000]  因為神給了我們
[00:20:50.000 --> 00:20:52.000]  一個這麼重要的生命的時候
[00:20:52.000 --> 00:20:53.000]  屬靈的生命
[00:20:53.000 --> 00:20:56.000]  必然是要做一些重要的事
[00:20:56.000 --> 00:20:59.000]  吃喝是外邦人所求的
[00:20:59.000 --> 00:21:01.000]  因為外邦人他們不認識神
[00:21:01.000 --> 00:21:02.000]  自然就會以為
[00:21:02.000 --> 00:21:05.000]  生命就是柴米油鹽
[00:21:05.000 --> 00:21:07.000]  衣食住行那些
[00:21:07.000 --> 00:21:09.000]  但是作為神的兒女
[00:21:09.000 --> 00:21:12.000]  我們知道神養活我們
[00:21:12.000 --> 00:21:13.000]  30節說得很清楚
[00:21:13.000 --> 00:21:14.000]  我們需要的東西
[00:21:14.000 --> 00:21:17.000]  天父是知道的
[00:21:17.000 --> 00:21:20.000]  祂不會不給我們
[00:21:20.000 --> 00:21:22.000]  我們每天用的飲食
[00:21:22.000 --> 00:21:24.000]  今天切給我們
[00:21:24.000 --> 00:21:26.000]  只是今天夠了
[00:21:26.000 --> 00:21:27.000]  為什麼我不可以求明天
[00:21:27.000 --> 00:21:28.000]  因為天父到時候
[00:21:28.000 --> 00:21:29.000]  就會給我們
[00:21:29.000 --> 00:21:30.000]  我們不用擔心
[00:21:30.000 --> 00:21:32.000]  31節更加說
[00:21:32.000 --> 00:21:35.000]  這些東西必加給我們
[00:21:35.000 --> 00:21:37.000]  是必定會給我們的
[00:21:37.000 --> 00:21:40.000]  所以我們不用掛心
[00:21:40.000 --> 00:21:43.000]  我們要求的是神的國
[00:21:43.000 --> 00:21:44.000]  神的國是什麼呢
[00:21:44.000 --> 00:21:48.000]  神的國可以指是國權
[00:21:48.000 --> 00:21:49.000]  就是誰說了算
[00:21:49.000 --> 00:21:50.000]  當然是國王
[00:21:50.000 --> 00:21:52.000]  神的國當然是神說了算
[00:21:52.000 --> 00:21:56.000]  也都可以國是指國土地方
[00:21:56.000 --> 00:21:59.000]  神的國在天上
[00:21:59.000 --> 00:22:01.000]  但是我們主祷文說
[00:22:01.000 --> 00:22:03.000]  願你的國降臨
[00:22:03.000 --> 00:22:06.000]  神的國可以在地上
[00:22:06.000 --> 00:22:08.000]  路加福音11章20節
[00:22:08.000 --> 00:22:10.000]  當耶穌趕鬼的時候
[00:22:10.000 --> 00:22:12.000]  祂施行神蹟
[00:22:12.000 --> 00:22:15.000]  原來就是神的能力彰顯
[00:22:15.000 --> 00:22:17.000]  就是神的國
[00:22:17.000 --> 00:22:20.000]  耶穌說臨到地上了
[00:22:20.000 --> 00:22:23.000]  神的國在人間
[00:22:23.000 --> 00:22:26.000]  當人見到神蹟的時候
[00:22:26.000 --> 00:22:28.000]  人就可以認識神了
[00:22:28.000 --> 00:22:30.000]  而我們的責任就是
[00:22:30.000 --> 00:22:31.000]  我們祈禱
[00:22:31.000 --> 00:22:34.000]  願神的國降臨
[00:22:34.000 --> 00:22:36.000]  你就會問
[00:22:36.000 --> 00:22:38.000]  今天我們沒有耶穌的神蹟
[00:22:38.000 --> 00:22:39.000]  那我們怎麼辦呢
[00:22:39.000 --> 00:22:40.000]  沒有耶穌的神蹟
[00:22:40.000 --> 00:22:42.000]  但是耶穌仍然在行神蹟
[00:22:42.000 --> 00:22:45.000]  就是當人的心去改變
[00:22:45.000 --> 00:22:46.000]  去扭轉的時候
[00:22:46.000 --> 00:22:51.000]  就是神的國在那個人的心裡面
[00:22:51.000 --> 00:22:53.000]  所以我們去求神的國
[00:22:53.000 --> 00:22:56.000]  首先我們的心態要變
[00:22:56.000 --> 00:22:59.000]  神的國在我心裡面
[00:22:59.000 --> 00:23:01.000]  我的心不是記掛住
[00:23:01.000 --> 00:23:03.000]  吃什麼學什麼
[00:23:03.000 --> 00:23:05.000]  第二我求神的國的時候
[00:23:05.000 --> 00:23:07.000]  就是我願意更多更多人
[00:23:07.000 --> 00:23:09.000]  可以認識神
[00:23:09.000 --> 00:23:11.000]  可以相信神
[00:23:11.000 --> 00:23:12.000]  不知道鼎姐妹
[00:23:12.000 --> 00:23:15.000]  妳有沒有一個祈禱的習慣
[00:23:15.000 --> 00:23:16.000]  當然有
[00:23:16.000 --> 00:23:17.000]  祈禱寶
[00:23:17.000 --> 00:23:18.000]  用祈禱寶
[00:23:18.000 --> 00:23:20.000]  哇 好老套 是不是
[00:23:20.000 --> 00:23:22.000]  我們今天用手機
[00:23:22.000 --> 00:23:23.000]  證明我的年代
[00:23:23.000 --> 00:23:25.000]  和妳的年代都有些差距
[00:23:25.000 --> 00:23:29.000]  手機有沒有記下祈禱的東西呢
[00:23:29.000 --> 00:23:31.000]  那妳為什麼要記下呢
[00:23:31.000 --> 00:23:33.000]  就是妳可以看回
[00:23:33.000 --> 00:23:35.000]  其實我為了什麼祈禱
[00:23:35.000 --> 00:23:37.000]  就是計算一下
[00:23:37.000 --> 00:23:40.000]  我是為日常生活所需要的祈禱
[00:23:40.000 --> 00:23:41.000]  還是我為神的國
[00:23:41.000 --> 00:23:45.000]  我傳福音教會的事去祈禱呢
[00:23:45.000 --> 00:23:48.000]  我鼓勵大家不妨去計算一下
[00:23:48.000 --> 00:23:49.000]  都挺好的
[00:23:49.000 --> 00:23:51.000]  讓我們去了解自己
[00:23:51.000 --> 00:23:53.000]  究竟我的心
[00:23:53.000 --> 00:23:54.000]  又是說心
[00:23:54.000 --> 00:23:56.000]  我的心關注什麼東西呢
[00:23:56.000 --> 00:23:58.000]  什麼東西讓我掛心
[00:23:58.000 --> 00:24:01.000]  什麼東西讓我上心
[00:24:01.000 --> 00:24:03.000]  第一姊妹耶穌是
[00:24:03.000 --> 00:24:05.000]  跟我們說心
[00:24:05.000 --> 00:24:06.000]  當我們求的時候
[00:24:06.000 --> 00:24:09.000]  求就是用心去祈禱
[00:24:09.000 --> 00:24:11.000]  原來關注生命
[00:24:11.000 --> 00:24:12.000]  不是吃喝生活
[00:24:12.000 --> 00:24:14.000]  最重要的關注
[00:24:14.000 --> 00:24:16.000]  我們的心
[00:24:16.000 --> 00:24:18.000]  我們的心會不會被
[00:24:18.000 --> 00:24:20.000]  我們生活的需要
[00:24:20.000 --> 00:24:22.000]  被周圍的人和事
[00:24:22.000 --> 00:24:25.000]  去分散了我們的心神
[00:24:25.000 --> 00:24:27.000]  靈修很基本的
[00:24:27.000 --> 00:24:29.000]  靈修就是訓練我們
[00:24:29.000 --> 00:24:32.000]  對神的聲音敏感
[00:24:32.000 --> 00:24:34.000]  禱告 禱告就是幫助我們
[00:24:34.000 --> 00:24:38.000]  把焦點放在上帝那裡
[00:24:38.000 --> 00:24:40.000]  我祈禱的時候
[00:24:40.000 --> 00:24:41.000]  我就知道
[00:24:41.000 --> 00:24:44.000]  原來我有這麼多東西要祈禱
[00:24:44.000 --> 00:24:45.000]  提醒我
[00:24:45.000 --> 00:24:48.000]  要將一切的憂慮射給神
[00:24:48.000 --> 00:24:51.000]  因為祂必顧念我們
[00:24:51.000 --> 00:24:54.000]  第二姊妹也很真的
[00:24:54.000 --> 00:24:55.000]  我不想大家以為
[00:24:55.000 --> 00:24:57.000]  我在說風涼話
[00:24:57.000 --> 00:24:59.000]  事實我們經歷了
[00:24:59.000 --> 00:25:01.000]  幾年的疫情
[00:25:01.000 --> 00:25:03.000]  我們真的會
[00:25:03.000 --> 00:25:04.000]  跟一般香港人一樣
[00:25:04.000 --> 00:25:06.000]  很容易緊張
[00:25:06.000 --> 00:25:09.000]  打個黑痴流多幾滴鼻水
[00:25:09.000 --> 00:25:11.000]  糟了 我是不是中了呢
[00:25:11.000 --> 00:25:14.000]  加上周圍發生了很多事
[00:25:14.000 --> 00:25:16.000]  有戰事 沒完沒了
[00:25:16.000 --> 00:25:19.000]  東邊又有政要被殺
[00:25:19.000 --> 00:25:22.000]  南邊又有無政府狀態
[00:25:22.000 --> 00:25:26.000]  好像整個世界都亂七八糟
[00:25:26.000 --> 00:25:29.000]  我又擔心自己的事
[00:25:29.000 --> 00:25:32.000]  會不會物價越升越高
[00:25:32.000 --> 00:25:34.000]  會不會我的積蓄不夠
[00:25:34.000 --> 00:25:36.000]  會不會我的工作有變動
[00:25:36.000 --> 00:25:39.000]  會不會我的健康要轉差
[00:25:39.000 --> 00:25:42.000]  真的是一籃子的問題
[00:25:42.000 --> 00:25:44.000]  很多時候
[00:25:44.000 --> 00:25:45.000]  很真的
[00:25:45.000 --> 00:25:47.000]  我自己也會為這些事情憂慮
[00:25:47.000 --> 00:25:51.000]  甚至很多的思想都會充斥著我
[00:25:51.000 --> 00:25:52.000]  在我裡面
[00:25:52.000 --> 00:25:57.000]  角力緊 掙扎緊
[00:25:57.000 --> 00:25:59.000]  這個很真實
[00:25:59.000 --> 00:26:01.000]  那我可以怎樣做
[00:26:01.000 --> 00:26:04.000]  就是剛才說的 我要讀聖經
[00:26:04.000 --> 00:26:09.000]  把神放在我自己心裡
[00:26:09.000 --> 00:26:12.000]  神的角在我心裡彰顯
[00:26:12.000 --> 00:26:16.000]  祈禱 把我的憂慮射給神
[00:26:16.000 --> 00:26:21.000]  我信得過祂會照顧小烏鴉野草
[00:26:21.000 --> 00:26:25.000]  祂豈不會照顧我嗎
[00:26:25.000 --> 00:26:28.000]  又說回剛才的由淺入深
[00:26:28.000 --> 00:26:32.000]  這次我參加了探訪隊
[00:26:32.000 --> 00:26:33.000]  我不是派物資
[00:26:33.000 --> 00:26:35.000]  有一個婆婆
[00:26:35.000 --> 00:26:37.000]  我跟她在公園裡坐下來
[00:26:37.000 --> 00:26:40.000]  她坐下來第一句就跟我們說
[00:26:40.000 --> 00:26:43.000]  你們都探得我很密
[00:26:43.000 --> 00:26:46.000]  我就想 糟了
[00:26:46.000 --> 00:26:49.000]  婆婆嫌我們煩
[00:26:49.000 --> 00:26:50.000]  我真的這樣想
[00:26:50.000 --> 00:26:53.000]  我就說 婆婆 不好意思
[00:26:53.000 --> 00:26:57.000]  今天我們兩個是第一次來
[00:26:57.000 --> 00:27:00.000]  第一次來參加這個
[00:27:00.000 --> 00:27:04.000]  我都不知道原來我們探得你很密
[00:27:04.000 --> 00:27:07.000]  上次什麼時候探訪你
[00:27:07.000 --> 00:27:09.000]  四月
[00:27:09.000 --> 00:27:10.000]  然後我就說
[00:27:10.000 --> 00:27:12.000]  現在婆婆我們七月
[00:27:12.000 --> 00:27:14.000]  都三個月了
[00:27:14.000 --> 00:27:19.000]  是不是那些區議員
[00:27:19.000 --> 00:27:23.000]  那些很少來探訪你
[00:27:23.000 --> 00:27:25.000]  然後她就說
[00:27:25.000 --> 00:27:28.000]  區議員從來沒有來探訪過我
[00:27:28.000 --> 00:27:30.000]  不過你們很好啊
[00:27:30.000 --> 00:27:31.000]  你們來探訪我
[00:27:31.000 --> 00:27:32.000]  幸好她說了這句之後
[00:27:32.000 --> 00:27:34.000]  我就知道原來我誤會了
[00:27:34.000 --> 00:27:35.000]  我想多了
[00:27:35.000 --> 00:27:37.000]  她不是嫌我們煩
[00:27:37.000 --> 00:27:39.000]  而是她覺得我們很好
[00:27:39.000 --> 00:27:42.000]  今天來探訪她
[00:27:42.000 --> 00:27:44.000]  我就安心了
[00:27:44.000 --> 00:27:47.000]  原來她很喜歡我們來探訪她
[00:27:47.000 --> 00:27:49.000]  其實我帶了什麼給她
[00:27:49.000 --> 00:27:52.000]  就是一個麵包
[00:27:52.000 --> 00:27:55.000]  一個水果和幾個口罩
[00:27:55.000 --> 00:27:57.000]  就這麼少東西而已
[00:27:57.000 --> 00:28:01.000]  我們就跟她在公園裡聊天
[00:28:01.000 --> 00:28:04.000]  她還很坦誠地告訴我
[00:28:04.000 --> 00:28:06.000]  我拜神的
[00:28:06.000 --> 00:28:15.000]  不過我現在每個禮拜都會去多家堂
[00:28:15.000 --> 00:28:17.000]  這麼像基督教
[00:28:17.000 --> 00:28:19.000]  但我又不敢說
[00:28:19.000 --> 00:28:22.000]  我去多家堂你去那裡做什麼
[00:28:22.000 --> 00:28:23.000]  興趣花嗎
[00:28:23.000 --> 00:28:24.000]  她說不去
[00:28:24.000 --> 00:28:25.000]  我要聽聖經
[00:28:25.000 --> 00:28:28.000]  哇 我覺得很厲害
[00:28:28.000 --> 00:28:30.000]  她說她拜神的
[00:28:30.000 --> 00:28:32.000]  但是她又去聽聖經
[00:28:32.000 --> 00:28:37.000]  你會看到上帝是很奇妙的
[00:28:37.000 --> 00:28:42.000]  他能夠慢慢讓人去認識他
[00:28:42.000 --> 00:28:43.000]  然後我就說
[00:28:43.000 --> 00:28:48.000]  婆婆其實你慢慢聽多一點道理
[00:28:48.000 --> 00:28:51.000]  聽多一點都會很好
[00:28:51.000 --> 00:28:53.000]  你還有什麼需要
[00:28:53.000 --> 00:28:58.000]  我們都可以再送給你
[00:28:58.000 --> 00:29:01.000]  當我跟婆婆分享的時候
[00:29:01.000 --> 00:29:03.000]  我覺得很重要
[00:29:03.000 --> 00:29:07.000]  當然第一次我不會立刻叫她信耶穌
[00:29:07.000 --> 00:29:10.000]  我打算下一次或再遲一兩次
[00:29:10.000 --> 00:29:12.000]  就跟她分享福音
[00:29:12.000 --> 00:29:14.000]  很重要跟她分享福音
[00:29:14.000 --> 00:29:15.000]  但是我又發覺
[00:29:15.000 --> 00:29:19.000]  哇 原來一個麵包 一個水果 幾個口罩
[00:29:19.000 --> 00:29:21.000]  她已經覺得我們很關心她
[00:29:21.000 --> 00:29:24.000]  你來探得我們這麼密
[00:29:24.000 --> 00:29:25.000]  不是 不是
[00:29:25.000 --> 00:29:26.000]  她是獨居長者
[00:29:26.000 --> 00:29:28.000]  神提醒我
[00:29:28.000 --> 00:29:30.000]  其實我真的
[00:29:30.000 --> 00:29:32.000]  我還有很多東西可以跟她分享
[00:29:32.000 --> 00:29:35.000]  突然想起我家裡很多東西
[00:29:35.000 --> 00:29:36.000]  衣服也很多
[00:29:36.000 --> 00:29:38.000]  不過不適合婆婆穿
[00:29:38.000 --> 00:29:39.000]  不好意思
[00:29:39.000 --> 00:29:40.000]  其實是
[00:29:40.000 --> 00:29:43.000]  我們真的不要再做這些小群
[00:29:43.000 --> 00:29:45.000]  你不送出去的時候
[00:29:45.000 --> 00:29:47.000]  你就覺得自己不夠
[00:29:47.000 --> 00:29:48.000]  我覺得我不夠
[00:29:48.000 --> 00:29:50.000]  所以不敢跟你分享
[00:29:50.000 --> 00:29:51.000]  如果我有的話
[00:29:51.000 --> 00:29:53.000]  我有幾十個口罩
[00:29:53.000 --> 00:29:58.000]  送五個十個給你又如何
[00:29:58.000 --> 00:30:02.000]  但是上帝說給我們聽
[00:30:02.000 --> 00:30:06.000]  32節
[00:30:06.000 --> 00:30:10.000]  你們的父樂意把國賜給你們
[00:30:10.000 --> 00:30:12.000]  究竟是怎樣
[00:30:12.000 --> 00:30:13.000]  這裡是說
[00:30:13.000 --> 00:30:15.000]  樂意是覺得好
[00:30:15.000 --> 00:30:17.000]  而且決定了
[00:30:17.000 --> 00:30:19.000]  神已經決定了
[00:30:19.000 --> 00:30:22.000]  將祂的國賜給我們
[00:30:22.000 --> 00:30:24.000]  哇 神的國
[00:30:24.000 --> 00:30:26.000]  我真的有很多東西可以跟人家分享
[00:30:26.000 --> 00:30:29.000]  不只是我家裡的東西
[00:30:29.000 --> 00:30:31.000]  所以我就想
[00:30:31.000 --> 00:30:33.000]  我還有什麼東西怕
[00:30:33.000 --> 00:30:34.000]  我缺乏
[00:30:34.000 --> 00:30:35.000]  我沒有
[00:30:35.000 --> 00:30:37.000]  原來
[00:30:37.000 --> 00:30:40.000]  很重要就是在這個時間
[00:30:40.000 --> 00:30:43.000]  當戰爭 疫情 時局
[00:30:43.000 --> 00:30:45.000]  叫人的心是徬徨
[00:30:45.000 --> 00:30:48.000]  不安憂慮
[00:30:48.000 --> 00:30:50.000]  其實有很多很多人
[00:30:50.000 --> 00:30:52.000]  是很需要上帝的安慰
[00:30:52.000 --> 00:30:55.000]  很需要神的保障
[00:30:55.000 --> 00:30:56.000]  既然今天
[00:30:56.000 --> 00:30:58.000]  我們已經有神的保障
[00:30:58.000 --> 00:31:01.000]  我們已經是蒙神養活的人
[00:31:01.000 --> 00:31:06.000]  讓我們放下我們的憂慮
[00:31:06.000 --> 00:31:10.000]  讓我們跟人家分享神的國
[00:31:10.000 --> 00:31:12.000]  行動了
[00:31:12.000 --> 00:31:13.000]  求
[00:31:13.000 --> 00:31:14.000]  不只是求
[00:31:14.000 --> 00:31:15.000]  彩樹也可以求
[00:31:15.000 --> 00:31:16.000]  接著我們要動了
[00:31:16.000 --> 00:31:18.000]  33節我們要行動
[00:31:18.000 --> 00:31:20.000]  就是你們要變賣所有的州制人
[00:31:20.000 --> 00:31:22.000]  為自己預備永不壞的錢郎
[00:31:22.000 --> 00:31:24.000]  勇不盡的財寶在天上
[00:31:24.000 --> 00:31:26.000]  就是賊不能進
[00:31:26.000 --> 00:31:27.000]  蟲不能住的地方
[00:31:27.000 --> 00:31:29.000]  這裡有兩個動詞
[00:31:29.000 --> 00:31:31.000]  變賣和預備
[00:31:31.000 --> 00:31:33.000]  變賣所有的州制人
[00:31:33.000 --> 00:31:35.000]  這個不是耶穌第一次說的
[00:31:35.000 --> 00:31:39.000]  耶穌之前都挑戰一個少年的官
[00:31:39.000 --> 00:31:43.000]  你要怎樣可以承受永生
[00:31:43.000 --> 00:31:44.000]  他問耶穌
[00:31:44.000 --> 00:31:45.000]  接著他就說
[00:31:45.000 --> 00:31:47.000]  你變賣你所有的家產
[00:31:47.000 --> 00:31:50.000]  接著你還要來跟隨我
[00:31:50.000 --> 00:31:53.000]  原來當我們去
[00:31:53.000 --> 00:31:56.000]  放下我們所有擁有的東西的時候
[00:31:56.000 --> 00:31:58.000]  跟人家分享
[00:31:58.000 --> 00:32:01.000]  原來我們預備永不壞的錢
[00:32:01.000 --> 00:32:03.000]  用不盡的
[00:32:03.000 --> 00:32:05.000]  這些錢是不會人間蒸發的
[00:32:05.000 --> 00:32:06.000]  460億的
[00:32:06.000 --> 00:32:08.000]  這些錢很安全
[00:32:08.000 --> 00:32:10.000]  在天上在神的國的庫房
[00:32:10.000 --> 00:32:12.000]  不會擠提不會突然消失
[00:32:12.000 --> 00:32:14.000]  是存到永遠的財富
[00:32:14.000 --> 00:32:16.000]  大家聽到這裡的時候
[00:32:16.000 --> 00:32:17.000]  是不是很開心
[00:32:17.000 --> 00:32:18.000]  事不宜遲
[00:32:18.000 --> 00:32:20.000]  我馬上把我戶口所有的錢
[00:32:20.000 --> 00:32:23.000]  轉到神國的銀行
[00:32:23.000 --> 00:32:25.000]  但是怎樣轉呢
[00:32:25.000 --> 00:32:27.000]  就是變賣所有的財產
[00:32:27.000 --> 00:32:29.000]  州制人
[00:32:29.000 --> 00:32:31.000]  好
[00:32:31.000 --> 00:32:33.000]  耶穌這裡說
[00:32:33.000 --> 00:32:35.000]  你留意耶穌說什麼
[00:32:35.000 --> 00:32:37.000]  33節
[00:32:37.000 --> 00:32:39.000]  你們要變賣財產
[00:32:39.000 --> 00:32:41.000]  州制人為自己
[00:32:41.000 --> 00:32:43.000]  預備永不壞的錢囊
[00:32:43.000 --> 00:32:45.000]  和用不盡的財寶
[00:32:45.000 --> 00:32:49.000]  很吸引我的注意力就是
[00:32:49.000 --> 00:32:52.000]  為自己
[00:32:52.000 --> 00:32:53.000]  不好意思
[00:32:53.000 --> 00:32:54.000]  大家不要以為
[00:32:54.000 --> 00:32:55.000]  那好吧
[00:32:55.000 --> 00:32:58.000]  我也為神國做一些事
[00:32:58.000 --> 00:33:01.000]  但是耶穌說
[00:33:01.000 --> 00:33:03.000]  為自己
[00:33:03.000 --> 00:33:05.000]  竟然為自己
[00:33:05.000 --> 00:33:07.000]  我也嚇了一跳
[00:33:07.000 --> 00:33:08.000]  這裡耶穌對我們
[00:33:08.000 --> 00:33:09.000]  很大的挑戰就是
[00:33:09.000 --> 00:33:11.000]  我們越想有更多更多
[00:33:11.000 --> 00:33:12.000]  儲蓄更多的時候
[00:33:12.000 --> 00:33:15.000]  相反我們是要送出去
[00:33:15.000 --> 00:33:17.000]  送給人
[00:33:17.000 --> 00:33:18.000]  其實道理很簡單
[00:33:18.000 --> 00:33:20.000]  當你一直送出去的時候
[00:33:20.000 --> 00:33:21.000]  你真的有
[00:33:21.000 --> 00:33:23.000]  你才可以送的
[00:33:23.000 --> 00:33:24.000]  難道我真的
[00:33:24.000 --> 00:33:25.000]  你小朋友2歲
[00:33:25.000 --> 00:33:26.000]  被你騙而已
[00:33:26.000 --> 00:33:27.000]  沒事的
[00:33:27.000 --> 00:33:29.000]  一口請你吃糖
[00:33:29.000 --> 00:33:31.000]  家長就明白我說什麼了
[00:33:31.000 --> 00:33:32.000]  我們會假裝吃的
[00:33:32.000 --> 00:33:33.000]  他們很開心的
[00:33:33.000 --> 00:33:34.000]  好吃嗎
[00:33:34.000 --> 00:33:35.000]  草莓
[00:33:35.000 --> 00:33:37.000]  我們現在不是騙小朋友
[00:33:37.000 --> 00:33:38.000]  是不是
[00:33:38.000 --> 00:33:40.000]  原來當我們
[00:33:40.000 --> 00:33:41.000]  去送出去的時候
[00:33:41.000 --> 00:33:42.000]  我們就發現
[00:33:42.000 --> 00:33:43.000]  哦
[00:33:43.000 --> 00:33:45.000]  原來我們都有充足的
[00:33:45.000 --> 00:33:47.000]  以致我們可以送出去
[00:33:47.000 --> 00:33:49.000]  我需要的
[00:33:49.000 --> 00:33:51.000]  我們的天父是知道的
[00:33:51.000 --> 00:33:53.000]  而且
[00:33:53.000 --> 00:33:55.000]  甚至乎
[00:33:55.000 --> 00:33:57.000]  容許我好
[00:33:57.000 --> 00:33:58.000]  我不知道怎麼說
[00:33:58.000 --> 00:34:00.000]  我以為我送出去
[00:34:00.000 --> 00:34:01.000]  其實不是
[00:34:01.000 --> 00:34:02.000]  是上帝給我
[00:34:02.000 --> 00:34:03.000]  我送出去
[00:34:03.000 --> 00:34:06.000]  我只不過是轉手而已
[00:34:06.000 --> 00:34:08.000]  神已經將祂的國
[00:34:08.000 --> 00:34:10.000]  賜給我們
[00:34:10.000 --> 00:34:12.000]  我們送出去的時候
[00:34:12.000 --> 00:34:14.000]  是將神的國的東西
[00:34:14.000 --> 00:34:17.000]  送出去
[00:34:17.000 --> 00:34:18.000]  還有
[00:34:18.000 --> 00:34:19.000]  很真
[00:34:19.000 --> 00:34:21.000]  我們是赤身而來的
[00:34:21.000 --> 00:34:23.000]  我們沒有東西
[00:34:23.000 --> 00:34:25.000]  我們現在穿的衣服
