
[00:00:00.000 --> 00:00:03.960]  在英文裏面有一個ING
[00:18:14.480 --> 00:18:15.320]  撒旦就說
[00:18:15.320 --> 00:18:16.800]  「我要殺了他們」
[00:18:16.800 --> 00:18:20.480]  「讓他們在地獄裏永遠受折磨」
[00:18:20.480 --> 00:18:23.520]  嗯!耶穌又停了一會兒
[00:18:23.520 --> 00:18:25.960]  他就跟撒旦說
[00:18:25.960 --> 00:18:29.080]  「我想買了他們,開個價」
[00:18:29.080 --> 00:18:30.960]  撒旦就說
[00:18:30.960 --> 00:18:33.400]  「你不會真的想買他們吧?」
[00:18:33.400 --> 00:18:35.640]  「他們一無是處、背信棄義」
[00:18:35.640 --> 00:18:37.480]  「他們不懂得感恩的」
[00:18:37.480 --> 00:18:39.720]  「他們會否認你、向你吐口水」
[00:18:39.720 --> 00:18:42.720]  「咒詛你,最後他們還會殺了你」
[00:18:42.720 --> 00:18:45.960]  「你不會想買這些人的」
[00:18:45.960 --> 00:18:47.440]  耶穌就說
[00:18:47.440 --> 00:18:50.880]  「嗯!你要多少?開個價吧」
[00:18:50.880 --> 00:18:53.040]  撒旦對著耶穌說
[00:18:53.040 --> 00:18:59.000]  「好啊!要你的眼淚、你的血和你的生命」
[00:18:59.000 --> 00:19:00.200]  耶穌就說
[00:19:00.200 --> 00:19:02.200]  「好啊!成交吧」
[00:19:02.200 --> 00:19:08.360]  然後他就負上了自己生命的代價
[00:19:08.360 --> 00:19:10.760]  就是這樣
[00:19:10.760 --> 00:19:12.560]  耶穌負上了生命的代價
[00:19:12.560 --> 00:19:17.400]  去換取人可以重新做人的一個機會
[00:19:17.400 --> 00:19:21.080]  我們只有能夠明白這個恩典是多麼的重要
[00:19:21.080 --> 00:19:24.680]  神去為我們去負上了多大的代價
[00:19:24.680 --> 00:19:25.840]  我們才會明白
[00:19:25.840 --> 00:19:33.800]  這個重新做人的機會是有多寶貴
[00:19:33.800 --> 00:19:36.680]  耶穌負上這些代價
[00:19:36.680 --> 00:19:40.040]  為著人可以重新去活著
[00:19:40.040 --> 00:19:44.200]  祂期望之後我們的生活是怎樣的呢?
[00:19:44.200 --> 00:19:46.040]  當「I」加上「NG」
[00:19:46.040 --> 00:19:49.640]  「ING」就變成了一個現在進行式
[00:19:49.640 --> 00:19:52.200]  就是活著
[00:19:52.200 --> 00:19:54.040]  是怎樣的呢?
[00:19:54.040 --> 00:19:57.760]  接下來第三部分的經文
[00:19:57.760 --> 00:20:00.640]  就是講「為著」兩件事
[00:20:00.640 --> 00:20:01.320]  第一
[00:20:01.320 --> 00:20:04.520]  要將祂極豐富在耶穌基督裡面
[00:20:04.520 --> 00:20:07.080]  向我們所施的恩典、恩慈
[00:20:07.080 --> 00:20:13.160]  顯明給後來的世代
[00:20:13.160 --> 00:20:13.800]  第二
[00:20:13.800 --> 00:20:15.720]  就是為要使我們行善
[00:20:15.720 --> 00:20:20.360]  就是神早已預備好要我們做的
[00:20:20.360 --> 00:20:22.840]  能夠按著神的心意去行善
[00:20:22.840 --> 00:20:25.680]  這是一個與世界不一樣的法則
[00:20:25.680 --> 00:20:29.080]  這是連魔鬼都沒有我們乎的生命
[00:20:29.080 --> 00:20:32.000]  這是人可以在神面前謙卑下來
[00:20:32.000 --> 00:20:35.120]  去克服自我的一個狀態
[00:20:35.120 --> 00:20:37.320]  人就在我們身上能夠看得到
[00:20:37.320 --> 00:20:41.480]  是神極豐富的恩典
[00:20:41.480 --> 00:20:43.120]  想和大家分享一下
[00:20:43.120 --> 00:20:46.560]  最近我有一個經歷或體會
[00:20:46.560 --> 00:20:48.280]  可能有部分人知道
[00:20:48.280 --> 00:20:52.280]  我十二月的時候放了一個月的進修假
[00:20:52.280 --> 00:20:56.520]  其實那個月已經是我整個進修的尾聲
[00:20:56.520 --> 00:20:59.040]  過去三年我在公餘時間完成了
[00:20:59.040 --> 00:21:02.680]  道豐山基督教叢林一個關於靈修的課程
[00:21:02.680 --> 00:21:05.880]  有很多學習、很多恩典有機會再分享
[00:21:05.880 --> 00:21:09.760]  但是一月的時候就發生了一些事
[00:21:09.760 --> 00:21:14.160]  那些事令我有些困擾、有些掙扎
[00:21:14.160 --> 00:21:20.400]  不知道怎樣才可以好好地去拆解去應對這些事
[00:21:20.400 --> 00:21:22.960]  我就想到 嗯 神啊
[00:21:22.960 --> 00:21:26.280]  當我以為我已經完成了一個靈修的課程
[00:21:26.280 --> 00:21:28.280]  我交完功課的時候
[00:21:28.280 --> 00:21:31.480]  祢竟然馬上給我一個新的功課
[00:21:31.480 --> 00:21:34.240]  是啊 上課、看書、寫文
[00:21:34.240 --> 00:21:36.200]  這些功課都不算最難做
[00:21:36.200 --> 00:21:39.160]  生命的功課才是最難
[00:21:39.160 --> 00:21:43.840]  啊 這個功課我要怎樣做啊
[00:21:43.840 --> 00:21:46.080]  上星期一我又去了道豐山
[00:21:46.080 --> 00:21:50.520]  是因為他們為校友安排了一個定期的保養
[00:21:50.520 --> 00:21:53.080]  就是每個月有一次的退休
[00:21:53.080 --> 00:21:58.120]  當日他邀請了方濟會的修士來分享
[00:21:58.120 --> 00:21:59.920]  之後修士分享完之後
[00:21:59.920 --> 00:22:02.480]  就每人送了一個禮物給我們
[00:22:02.480 --> 00:22:05.080]  就是這個了 我帶了來
[00:22:05.080 --> 00:22:08.000]  我打開之後
[00:22:08.000 --> 00:22:11.160]  它其實是一張明信片
[00:22:11.160 --> 00:22:14.600]  然後還有四個磁石的書籤
[00:22:14.600 --> 00:22:18.560]  裡面所印的東西其實是同一樣東西
[00:22:18.560 --> 00:22:22.880]  我看完這個就覺得眼前一亮
[00:22:22.880 --> 00:22:29.360]  我覺得是神要教我怎樣去做這份生命的功課
[00:22:29.360 --> 00:22:31.200]  它上面印著的是什麼呢?
[00:22:31.200 --> 00:22:35.440]  就是聖方濟 即是聖Francis的圖文
[00:22:35.440 --> 00:22:37.960]  當我說的時候可能你馬上就會想到
[00:22:37.960 --> 00:22:40.240]  哦 很熟悉啊這個
[00:22:40.240 --> 00:22:44.960]  它說是求神使他成為一個締造和平的人
[00:22:44.960 --> 00:22:46.720]  裡面是怎樣說的呢?
[00:22:46.720 --> 00:22:51.880]  它說 在有仇恨的地方讓我去播種仁愛
[00:22:51.880 --> 00:22:56.720]  在有殘害的地方讓我播種寬恕
[00:22:56.720 --> 00:23:00.320]  在有猜疑的地方讓我播種信任
[00:23:00.320 --> 00:23:04.600]  在絕望的地方讓我播種希望
[00:23:04.600 --> 00:23:09.320]  在有黑暗的地方讓我播種光明
[00:23:09.320 --> 00:23:11.320]  是的 信了耶穌
[00:23:11.320 --> 00:23:16.880]  我們就沒有馬上變成聖人或者解決所有問題
[00:23:16.880 --> 00:23:19.560]  無論是我現在眼前面對的這件事
[00:23:19.560 --> 00:23:20.560]  或者是其他的事
[00:23:20.560 --> 00:23:21.920]  其實我們今天每一個人
[00:23:21.920 --> 00:23:26.240]  我們生命裡面仍然都有不同的挑戰難處
[00:23:26.240 --> 00:23:29.760]  可能是來自世界的人和事
[00:23:29.760 --> 00:23:32.480]  可能是來自魔鬼的搞妖
[00:23:32.480 --> 00:23:37.520]  或者是我們裡面的自我仍然很大很實淨
[00:23:37.520 --> 00:23:42.160]  但恩典就是從此有耶穌基督和我們一起活著
[00:23:42.160 --> 00:23:45.280]  祂會指示我們那條正確的路
[00:23:45.280 --> 00:23:48.480]  祂會教我們怎樣去做生命的功課
[00:23:48.480 --> 00:23:52.640]  讓我們超越自己本身有的
[00:23:52.640 --> 00:23:56.280]  讓我們多過世界能夠給到我們的
[00:23:56.280 --> 00:23:59.840]  讓我們甚至有勝過魔鬼的力量
[00:23:59.840 --> 00:24:02.680]  神也會保守去保護那些願意謙卑下來
[00:24:02.680 --> 00:24:06.120]  信服他心意而行的人
[00:24:06.120 --> 00:24:09.000]  當神的兒女們能夠按著神的心意去生活
[00:24:09.000 --> 00:24:10.040]  去行善的時候
[00:24:10.040 --> 00:24:11.880]  就好像經文所說
[00:24:11.880 --> 00:24:14.960]  這些人能夠讓這個世代看到
[00:24:14.960 --> 00:24:19.080]  神的恩慈、憐憫是多麼豐富
[00:24:19.080 --> 00:24:22.160]  神的法則和這個世界不同
[00:24:22.160 --> 00:24:28.640]  神才可以帶來仁愛、寬恕、信任、希望和光明
[00:24:28.640 --> 00:24:30.680]  活著ING
[00:24:30.680 --> 00:24:33.200]  這個就是福音
[00:24:33.200 --> 00:24:36.040]  從前就是我們未信耶穌之前
[00:24:36.040 --> 00:24:38.400]  原來我們是這樣生活的
[00:24:38.400 --> 00:24:45.680]  我們是這樣去做決定、做選擇、這樣做人的
[00:24:45.680 --> 00:24:49.720]  然而耶穌用祂的寵駕
[00:24:49.720 --> 00:24:53.560]  給了我們一個重新做人的機會
[00:24:53.560 --> 00:24:58.920]  現在在基督裏面有新的指引、恩典
[00:24:58.920 --> 00:25:00.320]  在我們的生命裏面
[00:25:00.320 --> 00:25:02.320]  這個世界都看得出
[00:25:02.320 --> 00:25:06.800]  這個就是我們的得救見證
[00:25:06.800 --> 00:25:08.920]  今天選了一首回應詩叫做
[00:25:08.920 --> 00:25:10.840]  「活著為要敬拜祢」
[00:25:10.840 --> 00:25:13.920]  我記得是一次團契的生日會
[00:25:13.920 --> 00:25:16.560]  有人選唱了這首歌
[00:25:16.560 --> 00:25:18.640]  我覺得挺好的
[00:25:18.640 --> 00:25:19.320]  想了一下
[00:25:19.320 --> 00:25:20.120]  對呀
[00:25:20.120 --> 00:25:24.320]  生日是代表我們活著的
[00:25:24.320 --> 00:25:26.160]  但基督徒的活著
[00:25:26.160 --> 00:25:28.480]  不只是肉身的生命
[00:25:28.480 --> 00:25:30.840]  不只是單憑時間過了
[00:25:30.840 --> 00:25:32.840]  就可以加的數字
[00:25:32.840 --> 00:25:36.720]  這裏講的活著是指我們屬靈生命
[00:25:36.720 --> 00:25:37.840]  是本福恩
[00:25:37.840 --> 00:25:39.120]  亦都恩著信
[00:25:39.120 --> 00:25:42.240]  而得以和耶穌基督一起去活著
[00:25:42.240 --> 00:25:45.840]  是一個我們的眼能夠看到神
[00:25:45.840 --> 00:25:48.840]  能夠從祂的眼光去看這個世界
[00:25:48.840 --> 00:25:51.880]  我們的耳朵能夠聽到神的話
[00:25:51.880 --> 00:25:53.760]  並且去進行
[00:25:53.760 --> 00:25:56.520]  這樣我們就能夠愛祂
[00:25:56.520 --> 00:25:58.520]  敬拜祂
[00:26:01.840 --> 00:26:04.800]  感謝天父在我們還作罪人的時候
[00:26:04.800 --> 00:26:06.440]  就為我們死
[00:26:06.440 --> 00:26:09.440]  神的愛就在此向我們顯明
[00:26:09.440 --> 00:26:12.040]  是出於祢極豐富的恩典
[00:26:12.040 --> 00:26:13.640]  我們信心的回應
[00:26:13.640 --> 00:26:16.640]  祢就給了我們重新做人的機會
[00:26:16.640 --> 00:26:20.640]  今天我們仍然要面對世界的風俗
[00:26:20.640 --> 00:26:23.240]  魔鬼的搞擾
[00:26:23.240 --> 00:26:24.440]  自我的慾望
[00:26:24.440 --> 00:26:25.440]  這些張力
[00:26:25.440 --> 00:26:26.440]  這些掙扎
[00:26:26.440 --> 00:26:28.640]  有時候我們彼此爭奪
[00:26:28.640 --> 00:26:30.840]  彼此傷害
[00:26:30.840 --> 00:26:33.040]  求祢寬恕我們得罪祢
[00:26:33.040 --> 00:26:34.640]  得罪人的地方
[00:26:34.640 --> 00:26:36.240]  亦都求祢教導我們
[00:26:36.240 --> 00:26:38.840]  如何按著祢的旨意去行善
[00:26:38.840 --> 00:26:41.040]  在世上活出一個愛祢
[00:26:41.040 --> 00:26:42.640]  敬拜祢的生命
[00:26:42.640 --> 00:26:44.640]  我們祈禱奉主耶穌名求
[00:26:44.640 --> 00:26:45.640]  阿門
