
[00:00:00.000 --> 00:00:03.680]  今日我同大家繼續講哥羅西書
[00:19:58.220 --> 00:20:00.220]  是每一節經文裏面所反映出來
[00:20:00.220 --> 00:20:03.220]  是大部份經文裏面的動詞
[00:20:03.220 --> 00:20:05.220]  我們看看
[00:20:05.220 --> 00:20:07.220]  在二章一節
[00:20:07.220 --> 00:20:10.220]  我們留意進心竭力的字
[00:20:10.220 --> 00:20:13.220]  我們成長是需要進心竭力
[00:20:13.220 --> 00:20:15.220]  隨隨便便聽見自然
[00:20:15.220 --> 00:20:16.220]  是不會成長的
[00:20:16.220 --> 00:20:18.220]  十年、二十年、三十年
[00:20:18.220 --> 00:20:19.220]  多少年也好
[00:20:19.220 --> 00:20:21.220]  你不進心竭力去成長
[00:20:21.220 --> 00:20:22.220]  是不會成長的
[00:20:22.220 --> 00:20:26.220]  所以這是心態的問題
[00:20:26.220 --> 00:20:28.220]  我們應該要有這種
[00:20:28.220 --> 00:20:30.220]  進心竭力去成長的心態
[00:20:30.220 --> 00:20:32.220]  第二項
[00:20:32.220 --> 00:20:36.220]  第二項是第二節
[00:20:36.220 --> 00:20:38.220]  第二節裏面說
[00:20:38.220 --> 00:20:40.220]  要豐豐足足的在
[00:20:40.220 --> 00:20:42.220]  悟性中有充足的信心
[00:20:42.220 --> 00:20:44.220]  使他們真知道
[00:20:44.220 --> 00:20:46.220]  神的奧秘就是基督
[00:20:46.220 --> 00:20:50.220]  這個意思就是說
[00:20:50.220 --> 00:20:52.220]  我們要不斷自己進心
[00:20:52.220 --> 00:20:54.220]  要進步
[00:20:54.220 --> 00:20:56.220]  要求進步
[00:20:56.220 --> 00:20:58.220]  要更深的認識耶穌基督
[00:20:58.220 --> 00:21:02.220]  要進步、要進心
[00:21:02.220 --> 00:21:06.220]  第三點
[00:21:06.220 --> 00:21:08.220]  第三節
[00:21:08.220 --> 00:21:12.220]  所積蓄的一切智慧知識
[00:21:12.220 --> 00:21:14.220]  都在祂裏面藏著
[00:21:14.220 --> 00:21:16.220]  一切都在耶穌基督裏面
[00:21:16.220 --> 00:21:18.220]  這個再次提醒我們
[00:21:18.220 --> 00:21:20.220]  以耶穌基督為中心
[00:21:20.220 --> 00:21:24.220]  一切的東西
[00:21:24.220 --> 00:21:28.220]  一切的智慧知識
[00:21:28.220 --> 00:21:30.220]  都在耶穌基督裏面
[00:21:30.220 --> 00:21:34.220]  第四點、第四節
[00:21:34.220 --> 00:21:36.220]  我說者說
[00:21:36.220 --> 00:21:38.220]  免得有人用花言巧語迷惑你們
[00:21:38.220 --> 00:21:40.220]  這裏是說
[00:21:40.220 --> 00:21:42.220]  我們需要警醒
[00:21:42.220 --> 00:21:44.220]  要警醒
[00:21:44.220 --> 00:21:46.220]  要守住
[00:21:46.220 --> 00:21:48.220]  以耶穌基督為中心的真理
[00:21:48.220 --> 00:21:52.220]  要刻意去留意
[00:21:52.220 --> 00:21:54.220]  不要讓人家的異端邪說
[00:21:54.220 --> 00:21:56.220]  新的學說
[00:21:56.220 --> 00:21:58.220]  一聽到新的東西就以為是好東西
[00:21:58.220 --> 00:22:00.220]  就信以為真
[00:22:00.220 --> 00:22:02.220]  將你聽到耳熟能詳的真理
[00:22:02.220 --> 00:22:04.220]  聽得太多
[00:22:04.220 --> 00:22:06.220]  很悶,放下吧
[00:22:06.220 --> 00:22:08.220]  我們聽聽新的東西
[00:22:08.220 --> 00:22:10.220]  小心,我們要警醒
[00:22:10.220 --> 00:22:12.220]  如果他不是以耶穌基督為中心
[00:22:12.220 --> 00:22:14.220]  那些是異端,不要聽
[00:22:14.220 --> 00:22:16.220]  不要跟
[00:22:20.220 --> 00:22:22.220]  第五節
[00:22:22.220 --> 00:22:36.220]  這裏說到
[00:22:36.220 --> 00:22:38.220]  雖然不是一起相處
[00:22:38.220 --> 00:22:40.220]  但心是相連
[00:22:40.220 --> 00:22:42.220]  這裏說到關係
[00:22:42.220 --> 00:22:46.220]  我們需要營造一個
[00:22:46.220 --> 00:22:48.220]  刻意去建立
[00:22:48.220 --> 00:22:50.220]  去建立一個
[00:22:50.220 --> 00:22:52.220]  親密的關係
[00:22:52.220 --> 00:22:54.220]  這樣才容易一起成長
[00:22:54.220 --> 00:22:56.220]  容易守住真理
[00:22:56.220 --> 00:23:00.220]  另外就是
[00:23:00.220 --> 00:23:02.220]  愛心的表現
[00:23:02.220 --> 00:23:04.220]  這裏說到循規蹈矩
[00:23:04.220 --> 00:23:06.220]  教會需要
[00:23:06.220 --> 00:23:08.220]  有一套規矩
[00:23:08.220 --> 00:23:10.220]  這套規矩
[00:23:10.220 --> 00:23:12.220]  可能
[00:23:12.220 --> 00:23:14.220]  現在就是
[00:23:14.220 --> 00:23:16.220]  教會一個傳統
[00:23:16.220 --> 00:23:18.220]  一個傳統的規模
[00:23:18.220 --> 00:23:20.220]  或方法
[00:23:20.220 --> 00:23:22.220]  這可以保障我們有一定程度
[00:23:22.220 --> 00:23:24.220]  可以持守真理
[00:23:24.220 --> 00:23:26.220]  和發揮應有的功能
[00:23:26.220 --> 00:23:28.220]  所以值得
[00:23:28.220 --> 00:23:30.220]  我們小心留意
[00:23:30.220 --> 00:23:32.220]  不要將教會的傳統一拼就不要
[00:23:32.220 --> 00:23:34.220]  新時代要新作風
[00:23:34.220 --> 00:23:36.220]  甚麼都不要,很容易走入異端
[00:23:36.220 --> 00:23:42.220]  這裏亦表示
[00:23:42.220 --> 00:23:44.220]  我們需要
[00:23:44.220 --> 00:23:46.220]  對教會的真理
[00:23:46.220 --> 00:23:48.220]  需要監督和有責任
[00:23:48.220 --> 00:23:50.220]  要問責
[00:23:50.220 --> 00:23:52.220]  以致才能夠
[00:23:52.220 --> 00:23:54.220]  真理可以保存
[00:23:54.220 --> 00:23:56.220]  我複述一次
[00:23:56.220 --> 00:23:58.220]  我們怎樣去對神
[00:23:58.220 --> 00:24:00.220]  這個奧秘作出回應
[00:24:00.220 --> 00:24:02.220]  就是要盡心竭力成長
[00:24:02.220 --> 00:24:04.220]  要求進步
[00:24:04.220 --> 00:24:06.220]  要增加知識
[00:24:06.220 --> 00:24:08.220]  但是小心,要警惕
[00:24:08.220 --> 00:24:10.220]  不要被異端所騙
[00:24:10.220 --> 00:24:12.220]  我們需要有責任心
[00:24:12.220 --> 00:24:14.220]  監督真理
[00:24:14.220 --> 00:24:16.220]  讓真理能夠保存純正
[00:24:16.220 --> 00:24:18.220]  這就是我們需要
[00:24:18.220 --> 00:24:20.220]  去對神
[00:24:20.220 --> 00:24:22.220]  救贖奧秘的回應行動
[00:24:22.220 --> 00:24:24.220]  是心態
[00:24:24.220 --> 00:24:26.220]  多於實際
[00:24:26.220 --> 00:24:28.220]  身體的行動
[00:24:28.220 --> 00:24:30.220]  你會發覺
[00:24:30.220 --> 00:24:32.220]  但這很重要
[00:24:32.220 --> 00:24:34.220]  這是基礎
[00:24:34.220 --> 00:24:36.220]  信念的基礎
[00:24:36.220 --> 00:24:38.220]  信念一失,我們很容易走入異端
[00:24:38.220 --> 00:24:40.220]  或者
[00:24:40.220 --> 00:24:42.220]  不會成長
[00:24:42.220 --> 00:24:44.220]  最後
[00:24:44.220 --> 00:24:46.220]  我用
[00:24:46.220 --> 00:24:48.220]  一章二十八節
[00:24:48.220 --> 00:24:50.220]  來作結束
[00:24:50.220 --> 00:24:52.220]  一章二十八節說
[00:24:52.220 --> 00:24:54.220]  我們傳揚他
[00:24:54.220 --> 00:24:56.220]  是用諸般的智慧
[00:24:56.220 --> 00:24:58.220]  勸誡各人,教導各人
[00:24:58.220 --> 00:25:00.220]  要把各人在基督裡
[00:25:00.220 --> 00:25:02.220]  完完全全地引導神
[00:25:02.220 --> 00:25:04.220]  面前
[00:25:04.220 --> 00:25:06.220]  這句聖經很熟悉,這是一句金句
[00:25:06.220 --> 00:25:08.220]  很多人都會背熟這句聖經
[00:25:08.220 --> 00:25:10.220]  特別是做老師
[00:25:10.220 --> 00:25:12.220]  做領小組
[00:25:12.220 --> 00:25:14.220]  我們為什麼要教別人
[00:25:14.220 --> 00:25:16.220]  神的話語呢?
[00:25:16.220 --> 00:25:18.220]  有一個目的,有一個目標
[00:25:18.220 --> 00:25:20.220]  不只是
[00:25:20.220 --> 00:25:22.220]  責任或是做得不錯
[00:25:22.220 --> 00:25:24.220]  我們去領
[00:25:24.220 --> 00:25:26.220]  不是給了別人知識就算了
[00:25:26.220 --> 00:25:28.220]  是帶著一個目標
[00:25:28.220 --> 00:25:30.220]  目標是
[00:25:30.220 --> 00:25:32.220]  令我們所教的人
[00:25:32.220 --> 00:25:34.220]  所領的人會成長
[00:25:34.220 --> 00:25:36.220]  會完完全全
[00:25:36.220 --> 00:25:38.220]  會成全,會成熟
[00:25:38.220 --> 00:25:40.220]  會成性,以致他們能夠
[00:25:40.220 --> 00:25:42.220]  站在神面前
[00:25:42.220 --> 00:25:44.220]  在神面前站得穩
[00:25:44.220 --> 00:25:46.220]  在生活上
[00:25:46.220 --> 00:25:48.220]  他能夠經得起風浪,經得起挑戰
[00:25:48.220 --> 00:25:50.220]  站得穩,不會
[00:25:50.220 --> 00:25:52.220]  跌入異端
[00:25:52.220 --> 00:25:54.220]  我們有這個
[00:25:54.220 --> 00:25:56.220]  目標需要
[00:25:56.220 --> 00:26:00.220]  福音也將我們
[00:26:00.220 --> 00:26:02.220]  造成一個新群體
[00:26:02.220 --> 00:26:04.220]  教會
[00:26:04.220 --> 00:26:06.220]  造成一個新群體
[00:26:06.220 --> 00:26:08.220]  這個新群體的特點就是
[00:26:08.220 --> 00:26:10.220]  能夠成為一個能夠彰顯到
[00:26:10.220 --> 00:26:12.220]  神這個救贖奧秘的一個群體
[00:26:12.220 --> 00:26:16.220]  我們是否彰顯到
[00:26:16.220 --> 00:26:18.220]  這個救贖的奧秘
[00:26:18.220 --> 00:26:20.220]  給別人看到呢?
[00:26:20.220 --> 00:26:22.220]  我們是否
[00:26:22.220 --> 00:26:24.220]  教導到真理
[00:26:24.220 --> 00:26:26.220]  我們是否彼此相愛
[00:26:26.220 --> 00:26:28.220]  我們是否有一個好的關係
[00:26:28.220 --> 00:26:32.220]  這個是我們教會
[00:26:32.220 --> 00:26:34.220]  現在或未來
[00:26:34.220 --> 00:26:36.220]  很大的挑戰
[00:26:36.220 --> 00:26:38.220]  我們要活出
[00:26:38.220 --> 00:26:40.220]  神的奧秘在救贖這方面
[00:26:40.220 --> 00:26:42.220]  真理的純正
[00:26:42.220 --> 00:26:44.220]  傳福音
[00:26:44.220 --> 00:26:46.220]  愛心的關懷
[00:26:46.220 --> 00:26:48.220]  彼此支持
[00:26:48.220 --> 00:26:50.220]  彼此問責
[00:26:50.220 --> 00:26:54.220]  這個是今天這段聖經
[00:26:54.220 --> 00:26:56.220]  神告訴我們
[00:26:56.220 --> 00:26:58.220]  我們一起祈禱
[00:27:02.220 --> 00:27:04.220]  慈悲天父我們感謝你
[00:27:04.220 --> 00:27:06.220]  留下寶貴的說話
[00:27:06.220 --> 00:27:08.220]  多謝主耶穌為我們
[00:27:08.220 --> 00:27:10.220]  承傳一切
[00:27:10.220 --> 00:27:12.220]  讓我們謹記
[00:27:12.220 --> 00:27:14.220]  我們以主耶穌為中心
[00:27:14.220 --> 00:27:16.220]  為基礎
[00:27:16.220 --> 00:27:18.220]  是我們的一切
[00:27:18.220 --> 00:27:20.220]  事實上祂也是我們的一切
[00:27:20.220 --> 00:27:22.220]  是我們的依靠
[00:27:22.220 --> 00:27:24.220]  是我們的盼望
[00:27:24.220 --> 00:27:26.220]  是我們的福分
[00:27:26.220 --> 00:27:28.220]  是我們的力量
[00:27:30.220 --> 00:27:32.220]  我們只能夠依靠祂
[00:27:32.220 --> 00:27:34.220]  除了祂
[00:27:34.220 --> 00:27:36.220]  我們真的有什麼可以依靠
[00:27:36.220 --> 00:27:38.220]  我們只能夠依靠
[00:27:38.220 --> 00:27:40.220]  耶穌基督
[00:27:40.220 --> 00:27:42.220]  我們感謝主
[00:27:42.220 --> 00:27:44.220]  祂為我們承傳
[00:27:44.220 --> 00:27:46.220]  祂成為我們的盼望
[00:27:46.220 --> 00:27:48.220]  求主每天
[00:27:48.220 --> 00:27:50.220]  與我們同行
[00:27:50.220 --> 00:27:52.220]  讓我們每天與主同行
[00:27:52.220 --> 00:27:54.220]  我們感謝神
[00:27:54.220 --> 00:27:56.220]  你留下寶貴的說話
[00:27:56.220 --> 00:27:58.220]  我們這樣祈禱奉耶穌基督的聖名
