
[00:00:00.000 --> 00:00:02.800]  如果還在那些年
[00:15:49.700 --> 00:15:51.700]  「同學又不好」
[00:15:51.700 --> 00:15:53.700]  「家庭又不好」
[00:15:53.700 --> 00:15:55.700]  「男女朋友不好」
[00:15:55.700 --> 00:15:57.700]  「配偶不好」
[00:15:57.700 --> 00:15:59.700]  我們有很多這些的悲憤
[00:15:59.700 --> 00:16:03.700]  雙倍一個很出名的基督徒
[00:16:03.700 --> 00:16:05.700]  說過一句話
[00:16:05.700 --> 00:16:07.700]  與其皺著黑暗
[00:16:07.700 --> 00:16:09.700]  不如燃燒自己
[00:16:09.700 --> 00:16:11.700]  與其皺著黑暗
[00:16:11.700 --> 00:16:13.700]  不如燃燒自己
[00:16:13.700 --> 00:16:15.700]  和傳徒仔很配合
[00:16:15.700 --> 00:16:17.700]  你拿走心中的受煩
[00:16:17.700 --> 00:16:19.700]  不要再有心中的受煩
[00:16:19.700 --> 00:16:21.700]  與其那麼受煩
[00:16:21.700 --> 00:16:23.700]  不如貢獻你自己
[00:16:23.700 --> 00:16:25.700]  走出來,你那麼多不滿
[00:16:25.700 --> 00:16:27.700]  你做好它,其實就是這個意思
[00:16:27.700 --> 00:16:29.700]  另外,他還說
[00:16:29.700 --> 00:16:31.700]  從肉體刻去邪惡
[00:16:31.700 --> 00:16:33.700]  肉體是說人的軟弱
[00:16:33.700 --> 00:16:35.700]  邪惡可能是說
[00:16:35.700 --> 00:16:37.700]  有些人說是說罪
[00:16:37.700 --> 00:16:39.700]  或者惡事
[00:16:39.700 --> 00:16:41.700]  或者不一定是說一些疾苦
[00:16:41.700 --> 00:16:43.700]  總之是關乎我們肉體的事
[00:16:43.700 --> 00:16:45.700]  年輕人有什麼肉體的軟弱呢
[00:16:45.700 --> 00:16:47.700]  或者我們成年人都有的呢
[00:16:47.700 --> 00:16:49.700]  年輕人就最喜歡敷衍
[00:16:49.700 --> 00:16:51.700]  睡到黃昏
[00:16:51.700 --> 00:16:53.700]  晚上夜夜都不睡
[00:16:53.700 --> 00:16:55.700]  我和他計算過
[00:16:55.700 --> 00:16:57.700]  他晚上一點都不睡
[00:16:57.700 --> 00:16:59.700]  然後兩點不睡,三點不睡,四點不睡
[00:16:59.700 --> 00:17:01.700]  四點睡,然後第二天幾點起床呢
[00:17:01.700 --> 00:17:03.700]  多數十二點才起床
[00:17:03.700 --> 00:17:05.700]  那我們就罵他
[00:17:05.700 --> 00:17:07.700]  睡到黃昏,其實他也是睡八個小時
[00:17:07.700 --> 00:17:09.700]  他不一定是睡了很多
[00:17:09.700 --> 00:17:11.700]  不過他晚上有一種魔力
[00:17:11.700 --> 00:17:13.700]  吸引他晚上做事就最好了
[00:17:13.700 --> 00:17:17.700]  晚上和人聊天,覺得最有感覺
[00:17:17.700 --> 00:17:21.700]  除去這些肉體的軟弱
[00:17:21.700 --> 00:17:23.700]  成年人的肉體軟弱
[00:17:23.700 --> 00:17:25.700]  年輕人可能血氣方剛
[00:17:25.700 --> 00:17:29.700]  可能是會有衝動和人打架
[00:17:29.700 --> 00:17:31.700]  或者發生關係
[00:17:31.700 --> 00:17:33.700]  這些是肉體的軟弱或者邪惡
[00:17:33.700 --> 00:17:35.700]  要拿走這些東西
[00:17:35.700 --> 00:17:37.700]  你才能活得快樂
[00:17:37.700 --> 00:17:41.700]  現在所說的五章十六節
[00:17:41.700 --> 00:17:45.700]  要愛惜光陰因為現今的世代邪惡
[00:17:45.700 --> 00:17:47.700]  特別是勸喻不單單是年輕人
[00:17:47.700 --> 00:17:49.700]  成年人也是
[00:17:51.700 --> 00:17:55.700]  要享受一個真眾神的人生
[00:17:55.700 --> 00:17:57.700]  傳道者說
[00:17:57.700 --> 00:17:59.700]  我們一起讀這一節
[00:17:59.700 --> 00:18:01.700]  一二三
[00:18:01.700 --> 00:18:03.700]  你趁著年幼衰敗的日子尚未來到
[00:18:03.700 --> 00:18:05.700]  就算你所說
[00:18:05.700 --> 00:18:07.700]  我毫無喜樂的那些年日
[00:18:07.700 --> 00:18:09.700]  未曾臨近之先
[00:18:09.700 --> 00:18:11.700]  當紀念做你的主
[00:18:11.700 --> 00:18:15.700]  原本這一句是
[00:18:15.700 --> 00:18:17.700]  當紀念做你的主
[00:18:17.700 --> 00:18:19.700]  是放在開頭
[00:18:19.700 --> 00:18:21.700]  一開始就吩咐你
[00:18:21.700 --> 00:18:23.700]  當紀念做你的主
[00:18:23.700 --> 00:18:25.700]  在什麼時候要紀念做你的主
[00:18:25.700 --> 00:18:27.700]  傳道者強調那個時間的緊迫
[00:18:27.700 --> 00:18:29.700]  年幼的時候
[00:18:29.700 --> 00:18:31.700]  年幼即是何時
[00:18:31.700 --> 00:18:33.700]  好像剛才說的
[00:18:33.700 --> 00:18:35.700]  計算到十歲還是二十歲
[00:18:35.700 --> 00:18:37.700]  三十歲四十歲還是五十歲
[00:18:37.700 --> 00:18:39.700]  都可以計算年幼
[00:18:39.700 --> 00:18:41.700]  總之不要等到何時
[00:18:41.700 --> 00:18:43.700]  衰敗的日子
[00:18:43.700 --> 00:18:45.700]  什麼是衰敗的日子
[00:18:45.700 --> 00:18:47.700]  就是老年力氣衰殘
[00:18:47.700 --> 00:18:49.700]  毫無衝勁沒有鬥志的日子
[00:18:49.700 --> 00:18:51.700]  當然如果你說你到四十歲已經
[00:18:51.700 --> 00:18:53.700]  是這樣的徵狀
[00:18:53.700 --> 00:18:55.700]  那你也不要等到那時
[00:18:55.700 --> 00:18:57.700]  如果你四十歲已經是力氣衰殘
[00:18:57.700 --> 00:18:59.700]  毫無衝勁沒有鬥志
[00:18:59.700 --> 00:19:03.700]  你就要更早紀念做你的主
[00:19:03.700 --> 00:19:05.700]  毫無喜樂的那些年日
[00:19:05.700 --> 00:19:07.700]  沒有樂趣的日子
[00:19:07.700 --> 00:19:11.700]  有很多人很早的時候已經沒有人生樂趣
[00:19:11.700 --> 00:19:13.700]  特別是提到晚年的時候
[00:19:13.700 --> 00:19:15.700]  可能是吃什麼都沒有味道
[00:19:15.700 --> 00:19:17.700]  為什麼老人家那麼喜歡吃鹹的東西
[00:19:17.700 --> 00:19:19.700]  不是因為他喜歡吃鹹的東西
[00:19:19.700 --> 00:19:21.700]  是因為他味蕾轉變了
[00:19:21.700 --> 00:19:23.700]  他感覺不到那些東西是鹹的
[00:19:23.700 --> 00:19:25.700]  所以一定是給我們
[00:19:25.700 --> 00:19:27.700]  那個味道是濃的
[00:19:27.700 --> 00:19:29.700]  甜的都是
[00:19:29.700 --> 00:19:31.700]  我爸爸很喜歡沖檸檬水喝
[00:19:31.700 --> 00:19:33.700]  因為他覺得能夠消脂
[00:19:33.700 --> 00:19:35.700]  常常都叫我喝
[00:19:35.700 --> 00:19:37.700]  你知道他沖一杯檸檬水
[00:19:37.700 --> 00:19:39.700]  一個檸檬用多少糖
[00:19:39.700 --> 00:19:41.700]  他覺得很香
[00:19:41.700 --> 00:19:43.700]  他就說我喝了一杯
[00:19:43.700 --> 00:19:45.700]  一個檸檬用多少糖
[00:19:45.700 --> 00:19:47.700]  傳統那些
[00:19:47.700 --> 00:19:49.700]  攪拌的那些
[00:19:49.700 --> 00:19:51.700]  半杯糖
[00:19:51.700 --> 00:19:55.700]  我爸爸沒有糖尿
[00:19:55.700 --> 00:19:57.700]  非常感恩
[00:19:57.700 --> 00:19:59.700]  當然應該不是
[00:19:59.700 --> 00:20:01.700]  吃得多糖引發的
[00:20:01.700 --> 00:20:03.700]  半個攪拌的糖
[00:20:03.700 --> 00:20:05.700]  去沖一杯檸檬水
[00:20:05.700 --> 00:20:09.700]  我們所有吃那些糖水的各樣
[00:20:09.700 --> 00:20:11.700]  他都嫌我們不夠甜
[00:20:11.700 --> 00:20:13.700]  不是因為他很喜歡吃甜
[00:20:13.700 --> 00:20:15.700]  是因為他味蕾已經失去了很多的感覺
[00:20:15.700 --> 00:20:17.700]  毫無喜樂的年日
[00:20:17.700 --> 00:20:19.700]  就是在說沒有樂趣的日子
[00:20:19.700 --> 00:20:21.700]  在說你不要等到那時候
[00:20:21.700 --> 00:20:23.700]  我們要趁著機會
[00:20:23.700 --> 00:20:25.700]  去紀念做你的主
[00:20:25.700 --> 00:20:27.700]  紀念做你的主
[00:20:27.700 --> 00:20:29.700]  從反面去說
[00:20:29.700 --> 00:20:31.700]  就不要忘記他
[00:20:31.700 --> 00:20:33.700]  反而繼續正面說
[00:20:33.700 --> 00:20:35.700]  是要重視他
[00:20:35.700 --> 00:20:37.700]  是要珍惜他
[00:20:37.700 --> 00:20:39.700]  甚至感謝那位
[00:20:39.700 --> 00:20:41.700]  創造我們的主
[00:20:41.700 --> 00:20:43.700]  創造我們的主
[00:20:43.700 --> 00:20:45.700]  言下之意我們是由上帝創造的
[00:20:45.700 --> 00:20:47.700]  有三方面的意思
[00:20:47.700 --> 00:20:49.700]  我們由上帝創造
[00:20:49.700 --> 00:20:51.700]  第一
[00:20:51.700 --> 00:20:53.700]  我們的生命
[00:20:53.700 --> 00:20:55.700]  我們生命中一切
[00:20:55.700 --> 00:20:57.700]  都是由他所賜的
[00:20:57.700 --> 00:20:59.700]  並且是屬於他的
[00:20:59.700 --> 00:21:01.700]  因此我們的人生
[00:21:01.700 --> 00:21:03.700]  我們特地教徒
[00:21:03.700 --> 00:21:05.700]  我們不會再看為自己管理
[00:21:05.700 --> 00:21:07.700]  或者自己說了算
[00:21:07.700 --> 00:21:09.700]  是由上帝主宰的
[00:21:09.700 --> 00:21:11.700]  所以我們要好好珍惜
[00:21:11.700 --> 00:21:13.700]  上帝的主宰
[00:21:13.700 --> 00:21:15.700]  重視是他主宰
[00:21:15.700 --> 00:21:17.700]  也要把握時機為他而活
[00:21:17.700 --> 00:21:19.700]  因為我們的人生就是他賜的
[00:21:19.700 --> 00:21:21.700]  我們的人生就是屬於他
[00:21:21.700 --> 00:21:23.700]  紀念做你的主
[00:21:23.700 --> 00:21:25.700]  紀念那位創造我們的
[00:21:25.700 --> 00:21:27.700]  是給生命我們的
[00:21:27.700 --> 00:21:29.700]  是帶領我們的
[00:21:29.700 --> 00:21:31.700]  是掌管我們的
[00:21:31.700 --> 00:21:33.700]  傳道者提醒我們
[00:21:33.700 --> 00:21:35.700]  不要等到不行的時候
[00:21:35.700 --> 00:21:37.700]  好像我剛才說
[00:21:37.700 --> 00:21:39.700]  什麼時候才不行
[00:21:39.700 --> 00:21:41.700]  什麼時候才是那些日子
[00:21:41.700 --> 00:21:43.700]  老人家就很多次回望
[00:21:43.700 --> 00:21:45.700]  我年紀大了
[00:21:45.700 --> 00:21:47.700]  你們做吧
[00:21:47.700 --> 00:21:49.700]  不是
[00:21:49.700 --> 00:21:51.700]  我們老人家還可以
[00:21:51.700 --> 00:21:53.700]  有你的理想
[00:21:53.700 --> 00:21:55.700]  我們深信老人家還可以有你的理想
[00:21:55.700 --> 00:21:57.700]  你退休之後
[00:21:57.700 --> 00:21:59.700]  以前為生活為兒女
[00:21:59.700 --> 00:22:01.700]  為了自己
[00:22:01.700 --> 00:22:03.700]  好好過你的日子
[00:22:03.700 --> 00:22:05.700]  為上帝而活
[00:22:05.700 --> 00:22:07.700]  我們那些
[00:22:07.700 --> 00:22:09.700]  兒女長大了
[00:22:09.700 --> 00:22:11.700]  去到老人家百發滄桑的時候
[00:22:11.700 --> 00:22:13.700]  我也是五六十歲
[00:22:13.700 --> 00:22:15.700]  你都仍然可以有你的理想
[00:22:15.700 --> 00:22:17.700]  你都仍然可以為你的上帝而活
[00:22:17.700 --> 00:22:19.700]  負責任的積極的
[00:22:19.700 --> 00:22:21.700]  不只是在這裡怨天尤人
[00:22:21.700 --> 00:22:23.700]  總結
[00:22:23.700 --> 00:22:25.700]  我一次說約書亞記的時候
[00:22:25.700 --> 00:22:27.700]  一個伯伯送給我一句說話
[00:22:27.700 --> 00:22:29.700]  我一句說話
[00:22:29.700 --> 00:22:31.700]  我一句說話
[00:22:31.700 --> 00:22:33.700]  他說
[00:22:33.700 --> 00:22:35.700]  昨日已逝
[00:22:35.700 --> 00:22:37.700]  明日是謎
[00:22:37.700 --> 00:22:39.700]  面對今日
[00:22:39.700 --> 00:22:41.700]  盡力而為
[00:22:41.700 --> 00:22:43.700]  因此
[00:22:43.700 --> 00:22:45.700]  如果我們還在那些年的時候
[00:22:45.700 --> 00:22:47.700]  或者不要想
[00:22:47.700 --> 00:22:49.700]  是不是那些年
[00:22:49.700 --> 00:22:51.700]  就是今天
[00:22:51.700 --> 00:22:53.700]  你怎樣為你的今日
[00:22:53.700 --> 00:22:55.700]  負上責任
[00:22:55.700 --> 00:22:57.700]  活好它
[00:22:57.700 --> 00:22:59.700]  為你自己活好它
[00:22:59.700 --> 00:23:01.700]  為上帝活好它
[00:23:01.700 --> 00:23:03.700]  叫我們回望的時候
[00:23:03.700 --> 00:23:05.700]  我們是滿足
[00:23:05.700 --> 00:23:07.700]  我們是快樂
[00:23:07.700 --> 00:23:09.700]  我們不後悔
[00:23:09.700 --> 00:23:11.700]  我們一起低頭祈禱
[00:23:11.700 --> 00:23:13.700]  天上帝我們感謝你
[00:23:13.700 --> 00:23:15.700]  感謝你讓Helen的見證
[00:23:15.700 --> 00:23:17.700]  讓我們看到
[00:23:17.700 --> 00:23:19.700]  傳道者勸年青人
[00:23:19.700 --> 00:23:21.700]  的說話
[00:23:21.700 --> 00:23:23.700]  是很真實
[00:23:23.700 --> 00:23:25.700]  並且是可行的
[00:23:25.700 --> 00:23:27.700]  當傳道者
[00:23:27.700 --> 00:23:29.700]  所羅門王
[00:23:29.700 --> 00:23:31.700]  他過盡他的一生
[00:23:31.700 --> 00:23:33.700]  他享受過榮華富貴
[00:23:33.700 --> 00:23:35.700]  名利
[00:23:35.700 --> 00:23:37.700]  甚至好像擁有一切
[00:23:37.700 --> 00:23:39.700]  他發現
[00:23:39.700 --> 00:23:41.700]  原來這一切都不算什麼
[00:23:41.700 --> 00:23:43.700]  因為最重要
[00:23:43.700 --> 00:23:45.700]  是上帝你自己
[00:23:45.700 --> 00:23:47.700]  所以我求你幫助我們在座
[00:23:47.700 --> 00:23:49.700]  每一位弟兄姊妹
[00:23:49.700 --> 00:23:51.700]  和來探索信仰的朋友
[00:23:51.700 --> 00:23:53.700]  你讓他們
[00:23:53.700 --> 00:23:55.700]  可以開眼睛看
[00:23:55.700 --> 00:23:57.700]  上帝你的作為
[00:23:57.700 --> 00:23:59.700]  開他們的心
[00:23:59.700 --> 00:24:01.700]  聽上帝你自己的說話
[00:24:01.700 --> 00:24:03.700]  和感受你的愛
[00:24:03.700 --> 00:24:05.700]  求你讓我們好好
[00:24:05.700 --> 00:24:07.700]  活上我們這個人生
[00:24:07.700 --> 00:24:09.700]  好像孩子分享訊息一樣
[00:24:09.700 --> 00:24:11.700]  是一個
[00:24:11.700 --> 00:24:13.700]  追尋理想的人生
[00:24:13.700 --> 00:24:15.700]  是一個負責任的人生
[00:24:15.700 --> 00:24:19.700]  是主,求你幫助我們
[00:24:19.700 --> 00:24:21.700]  並且是一個積極
[00:24:21.700 --> 00:24:23.700]  不消極的人生
[00:24:23.700 --> 00:24:25.700]  保佑我們珍惜上帝你的人生
[00:24:25.700 --> 00:24:27.700]  保守大路
[00:24:27.700 --> 00:24:29.700]  祈禱交托奉耶穌基督的聖名
[00:24:29.700 --> 00:24:31.700]  阿們

