
[00:00:00.000 --> 00:00:12.220]  教宗早幾星期前,成為六百年來第一個在任期間辭職的教宗。
[00:22:29.980 --> 00:22:32.780]  按照聖經和我們自己的神學裡面,
[00:22:32.780 --> 00:22:34.140]  我們相信,
[00:22:34.140 --> 00:22:36.300]  以色列的全家得救,
[00:22:36.300 --> 00:22:39.020]  在啟示錄給我們看得見的,
[00:22:39.020 --> 00:22:42.620]  應該是教會被提了,
[00:22:42.620 --> 00:22:44.380]  就說外邦人數目天滿,
[00:22:44.380 --> 00:22:47.180]  然後死了的信徒復活,
[00:22:47.180 --> 00:22:49.980]  未死的在地上身體改變,
[00:22:49.980 --> 00:22:51.820]  然後一起被提到空中,
[00:22:51.820 --> 00:22:54.060]  在空中與主相遇,
[00:22:54.060 --> 00:22:56.460]  這件事完了,
[00:22:56.460 --> 00:22:58.700]  然後地上的以色列,
[00:22:58.700 --> 00:23:02.460]  才真真正正清楚看到,
[00:23:02.460 --> 00:23:05.100]  耶穌基督真是那個尼塞亞,
[00:23:05.100 --> 00:23:11.740]  他們結果就全部基於他們對舊約聖經寓言的了解,
[00:23:11.740 --> 00:23:14.780]  他們真的相信耶穌基督是尼塞亞,
[00:23:14.780 --> 00:23:18.460]  結果就全部相信主,
[00:23:18.460 --> 00:23:22.380]  所以見到在最後十四萬四千的見證人,
[00:23:22.380 --> 00:23:24.620]  是全世界的宣教士,
[00:23:24.620 --> 00:23:26.140]  都是以色列人,
[00:23:26.140 --> 00:23:28.140]  每個支派一萬二千人,
[00:23:28.140 --> 00:23:31.340]  十二個支派加起來十四萬四千人,
[00:23:31.340 --> 00:23:36.620]  來到這個地上繼續進行宣教的工作,
[00:23:36.620 --> 00:23:38.300]  我們要看,
[00:23:38.300 --> 00:23:42.460]  如果外邦人數目天滿了,
[00:23:42.460 --> 00:23:47.100]  就是主再來的日子,
[00:23:47.100 --> 00:23:48.860]  我們要問,
[00:23:48.860 --> 00:23:53.580]  數目是誰定的?
[00:23:53.580 --> 00:23:56.060]  數目是誰定的?
[00:23:56.060 --> 00:23:57.580]  誰負責?
[00:23:57.580 --> 00:23:59.340]  我說多少就夠數,
[00:23:59.340 --> 00:24:01.100]  我說多少就不夠數,
[00:24:01.100 --> 00:24:03.340]  誰負責?
[00:24:03.340 --> 00:24:05.420]  誰啊?
[00:24:05.420 --> 00:24:06.860]  耶穌說,
[00:24:06.860 --> 00:24:09.020]  我不負責,
[00:24:09.020 --> 00:24:12.060]  當我道成肉身來到這個世界的時候,
[00:24:12.060 --> 00:24:15.180]  菲律賓書二章第六節,
[00:24:15.180 --> 00:24:16.780]  虛己,
[00:24:16.780 --> 00:24:20.300]  他寧願雖然有神的形象,
[00:24:20.300 --> 00:24:22.540]  但他不會因為這樣,
[00:24:22.540 --> 00:24:26.140]  就以為自己和神同等為強奪,
[00:24:26.140 --> 00:24:28.380]  他反倒虛己,
[00:24:28.380 --> 00:24:29.420]  虛己是說,
[00:24:29.420 --> 00:24:33.500]  我將這個主權交給父神,
[00:24:33.500 --> 00:24:36.140]  我不拿這個主權,
[00:24:36.140 --> 00:24:40.220]  因此這不是知不知道的日期的問題,
[00:24:40.220 --> 00:24:45.740]  而是信不信服多少才算夠數的問題,
[00:24:45.740 --> 00:24:46.780]  耶穌說,
[00:24:46.780 --> 00:24:49.340]  我願意信服父神,
[00:24:49.340 --> 00:24:50.700]  祂的權柄,
[00:24:50.700 --> 00:24:52.300]  祂說多少就夠數,
[00:24:52.300 --> 00:24:54.620]  我就說多少就夠數,
[00:24:54.620 --> 00:24:56.220]  弟兄姊妹,
[00:24:56.220 --> 00:24:58.620]  在聖經當中,
[00:24:58.620 --> 00:24:59.980]  你會這樣解經,
[00:24:59.980 --> 00:25:04.140]  就和整本的聖經是吻合的,
[00:25:04.140 --> 00:25:06.780]  因為約翰福音第二章二十四、二十五節,
[00:25:06.780 --> 00:25:08.220]  聖經說到耶穌是甚麼呢?
[00:25:08.220 --> 00:25:10.540]  「祂知道萬人,
[00:25:10.540 --> 00:25:14.300]  並不需要誰告訴祂任何事,
[00:25:14.300 --> 00:25:19.660]  也知道人心裡所傳的。」
[00:25:19.660 --> 00:25:22.220]  我們真的看得見耶穌基督
[00:25:22.220 --> 00:25:26.140]  繼續不斷彰顯祂這個無所不知的屬性,
[00:25:26.140 --> 00:25:30.860]  彼得也說我們的主是無所不知的,
[00:25:30.860 --> 00:25:32.620]  祂甚麼都知道,
[00:25:32.620 --> 00:25:33.740]  既然如此,
[00:25:33.740 --> 00:25:37.180]  為何在這段聖經中祂說「只也不知」呢?
[00:25:37.180 --> 00:25:42.540]  原來這個日期不是知不知道的問題,
[00:25:42.540 --> 00:25:44.140]  而是主權的問題,
[00:25:44.140 --> 00:25:45.420]  而這個主權是甚麼呢?
[00:25:45.420 --> 00:25:48.220]  就是外邦人得到的數目,
[00:25:48.220 --> 00:25:52.140]  多少才算夠數的問題,
[00:25:52.140 --> 00:25:56.220]  所以我們看到二端有很多出現問題,
[00:25:56.220 --> 00:25:58.780]  就是因為在這方面,
[00:25:58.780 --> 00:26:02.380]  不過我們看得很清楚,
[00:26:02.380 --> 00:26:04.700]  始終有一天,
[00:26:04.700 --> 00:26:07.260]  他們會露出他們的馬腳,
[00:26:07.260 --> 00:26:09.100]  這些馬腳是甚麼呢?
[00:26:09.100 --> 00:26:13.180]  是裏面越來越多人發覺他們在騙人,
[00:26:13.180 --> 00:26:16.140]  越來越多人看得見他們的東西是錯的,
[00:26:16.140 --> 00:26:17.900]  越來越多人看得見,
[00:26:17.900 --> 00:26:20.300]  他們預言的東西沒有一件事是應驗的,
[00:26:20.300 --> 00:26:21.660]  越來越多人看得見,
[00:26:21.660 --> 00:26:24.220]  原來聖經不是這樣說的,
[00:26:24.220 --> 00:26:29.100]  就可以揭露出他們的西洋相,
[00:26:29.100 --> 00:26:31.100]  接著第三個方面,
[00:26:31.100 --> 00:26:35.100]  有二端說如果說基督再回來,
[00:26:35.100 --> 00:26:37.740]  為何我們看不到呢?
[00:26:37.740 --> 00:26:39.340]  最後他們就說,
[00:26:39.340 --> 00:26:45.020]  哦,基督的回來是在雲中顯現,
[00:26:45.020 --> 00:26:47.580]  誰說在雲中顯現的?
[00:26:47.580 --> 00:26:52.220]  安息日會、威廉·米勒(William Miller)
[00:26:52.220 --> 00:26:53.500]  和另一方面,
[00:26:53.500 --> 00:26:54.940]  Alan G. White,
[00:26:54.940 --> 00:26:59.020]  兩個都說他是在雲中顯現,
[00:26:59.020 --> 00:27:04.540]  閃電,他又說已經回來了,
[00:27:04.540 --> 00:27:07.420]  夜證,又說耶穌已經回來了,
[00:27:07.420 --> 00:27:09.980]  是1914年回來了,
[00:27:09.980 --> 00:27:12.380]  不過是隱形的,
[00:27:12.380 --> 00:27:16.860]  而天氣連的角度已經開始了,
[00:27:16.860 --> 00:27:19.100]  閃電或者全能神教會,
[00:27:19.100 --> 00:27:23.260]  也說現在已經是千禧年國度的時間,
[00:27:23.260 --> 00:27:24.940]  撒旦被捆綁,
[00:27:24.940 --> 00:27:29.660]  然後他們的信徒要掌權,
[00:27:29.660 --> 00:27:31.020]  另一方面,
[00:27:31.020 --> 00:27:33.340]  大衛·摩西,大衛·光律斯等等,
[00:27:33.340 --> 00:27:34.860]  他都說已經回來了,
[00:27:34.860 --> 00:27:36.620]  而他們就是神的國度,
[00:27:36.620 --> 00:27:39.580]  他們就是千禧年了,
[00:27:39.580 --> 00:27:42.220]  另一方面還有一個人民會堂,
[00:27:42.220 --> 00:27:43.340]  Jim Jones,
[00:27:43.340 --> 00:27:47.820]  這個教派也是曾經有很多人被迷惑,
[00:27:47.820 --> 00:27:48.940]  進入到裡面,
[00:27:48.940 --> 00:27:51.900]  結果後來自殺和被殺的人,
[00:27:51.900 --> 00:27:54.860]  差不多成千,
[00:27:54.860 --> 00:27:56.140]  很多這些問題,
[00:27:56.140 --> 00:27:58.460]  一個、二個都出來了,
[00:27:58.460 --> 00:28:01.500]  到現在文顯明的家族,
[00:28:01.500 --> 00:28:05.740]  那些子女在爭一些家產,
[00:28:05.740 --> 00:28:08.780]  然後越來越多那些高層的人,
[00:28:08.780 --> 00:28:11.020]  離開了這個教派出來,
[00:28:11.020 --> 00:28:14.060]  然後將他們裡面的內幕揭露出來,
[00:28:14.060 --> 00:28:17.420]  讓我們看得很清楚,
[00:28:17.420 --> 00:28:19.820]  我們面對著這些人說,
[00:28:19.820 --> 00:28:21.500]  耶穌已經回來了,
[00:28:21.500 --> 00:28:23.820]  就在雲中顯現,
[00:28:23.820 --> 00:28:25.580]  在空中顯現,
[00:28:25.580 --> 00:28:26.780]  是隱形的,
[00:28:26.780 --> 00:28:28.700]  是靈體的顯現,
[00:28:28.700 --> 00:28:31.020]  你怎麼回應呢?
[00:28:31.020 --> 00:28:36.620]  我們一起看看聖經怎麼回應,
[00:28:36.620 --> 00:28:45.900]  先行轉一章十一節,
[00:28:45.900 --> 00:28:49.420]  大家找到一起讀一讀這一段的聖經,
[00:28:49.420 --> 00:28:54.060]  「加里里人,你們為什麼站著望天呢?
[00:28:54.060 --> 00:28:57.420]  且離開你們被接升天的耶穌,
[00:28:57.420 --> 00:29:00.380]  你們見他怎樣往天上去,
[00:29:00.380 --> 00:29:02.620]  他還要怎樣來?」
[00:29:02.620 --> 00:29:07.740]  在這裡的聖經,讓我們看得很清楚,
[00:29:07.740 --> 00:29:08.700]  耶穌說,
[00:29:08.700 --> 00:29:13.500]  「你見到這個基督怎樣往天上去,
[00:29:13.500 --> 00:29:16.300]  祂怎樣往天上去,
[00:29:16.300 --> 00:29:19.740]  祂都要怎樣回來?」
[00:29:19.740 --> 00:29:21.420]  不是隱形的,
[00:29:21.420 --> 00:29:23.100]  是有形有體的,
[00:29:23.100 --> 00:29:24.940]  你們見得到的,
[00:29:24.940 --> 00:29:26.860]  然後啟示錄的一章七節,
[00:29:26.860 --> 00:29:31.500]  是眾目睽睽都要見到祂的,
[00:29:31.500 --> 00:29:33.740]  是非常清楚的,
[00:29:33.740 --> 00:29:35.820]  另一方面還有一段聖經,
[00:29:35.820 --> 00:29:40.140]  貼在羅列加前書的四章十六到十七節,
[00:29:40.140 --> 00:29:45.500]  我們讀剛才啟示錄那一段,
[00:29:45.500 --> 00:29:48.620]  啟示錄一章第七節,
[00:29:48.620 --> 00:29:51.500]  我們一起讀那段聖經,
[00:29:51.500 --> 00:29:54.220]  「看啊!祂駕雲降臨,
[00:29:54.220 --> 00:29:56.380]  眾目要看見祂,
[00:29:56.380 --> 00:29:59.260]  連其他人也要看見祂,
[00:29:59.260 --> 00:30:02.380]  地上的萬族也要因祂哀哭,
[00:30:02.380 --> 00:30:04.780]  這話是真的,阿們。」
[00:30:04.780 --> 00:30:07.340]  是眾目都要看見祂,
[00:30:07.340 --> 00:30:08.620]  不是隱形,
[00:30:08.620 --> 00:30:10.300]  不是神神秘秘,
[00:30:10.300 --> 00:30:12.060]  不是沒有人知道,
[00:30:12.060 --> 00:30:13.020]  弟兄姊妹,
[00:30:13.020 --> 00:30:18.220]  聖經裏面是非常清楚將這些經文告訴我們,
[00:30:18.220 --> 00:30:22.540]  以致我們懂得分辨哪些人說的話是有錯的,
[00:30:22.540 --> 00:30:25.340]  哪些人說的話是異端,
[00:30:25.340 --> 00:30:28.220]  然後貼前四章十六、十七節,
[00:30:28.220 --> 00:30:29.820]  這一段的聖經,
[00:30:29.820 --> 00:30:34.620]  怎樣告訴我們那些人說的話是錯的呢?
[00:30:34.620 --> 00:30:38.620]  我們一起讀一讀十六節至十七節,
[00:30:38.620 --> 00:30:39.660]  一起讀,
[00:30:39.660 --> 00:30:42.300]  「因為主必親自從天降臨,
[00:30:42.300 --> 00:30:45.420]  有呼叫的聲音和天使長的聲音,
[00:30:45.420 --> 00:30:47.420]  又有神的號吹響,
[00:30:47.420 --> 00:30:50.540]  那在基督裡死了的人必先復活,
[00:30:50.540 --> 00:30:53.180]  以後我們者活著還存留的人,
[00:30:53.180 --> 00:30:55.820]  也必和他們一同被提到雲裡,
[00:30:55.820 --> 00:30:57.980]  在空中與主相遇。
[00:30:57.980 --> 00:31:01.660]  這樣我們就要和主永遠同在。」
[00:31:01.660 --> 00:31:05.100]  跟大家來講講,
[00:31:05.100 --> 00:31:10.060]  最近有好幾次都是從教派裏面出來,
[00:31:10.060 --> 00:31:14.860]  這些人來講聖經的說法,
[00:31:14.860 --> 00:31:20.460]  和全能神教會的人的說法,
[00:31:20.460 --> 00:31:23.420]  不同的地方在哪裏?
[00:31:23.420 --> 00:31:25.820]  聖經裏面告訴我們,
[00:31:25.820 --> 00:31:30.300]  如果主已經在空中出現的時候,
[00:31:30.300 --> 00:31:31.740]  我告訴他們,
[00:31:31.740 --> 00:31:34.220]  按照聖經的記載,
[00:31:34.220 --> 00:31:37.820]  即是教會的被提已經發生了。
[00:31:37.820 --> 00:31:39.900]  我再講一次,
[00:31:39.900 --> 00:31:45.020]  如果耶穌在空中、在雲中顯現的時候,
[00:31:45.020 --> 00:31:48.300]  教會的被提已經發生了,
[00:31:48.300 --> 00:31:51.580]  因為是同一時間的。
[00:31:51.580 --> 00:31:53.580]  在哪裏看到的?
[00:31:53.580 --> 00:31:58.380]  因為主必親自從天降臨,
[00:31:58.380 --> 00:32:01.020]  然後有呼叫的聲音和天使長的聲音,
[00:32:01.020 --> 00:32:03.340]  又有神的號吹響,
[00:32:03.340 --> 00:32:08.460]  然後那在基督裏死了的人必先復活,
[00:32:08.460 --> 00:32:13.260]  以後我們存留在這個地上的信主的人,
[00:32:13.260 --> 00:32:15.180]  我們的身體會改變,
[00:32:15.180 --> 00:32:17.820]  然後就和那些復活了的信徒,
[00:32:17.820 --> 00:32:24.540]  一起被提到空中,在空中與主相遇。
[00:32:24.540 --> 00:32:27.340]  哥林多前書的十五章五十二節,
[00:32:27.340 --> 00:32:32.460]  整段的過程發生了多久呢?
[00:32:32.460 --> 00:32:36.460]  哥林多前書十五章五十二節告訴我們,
[00:32:36.460 --> 00:32:41.500]  是眨眼之間,
[00:32:41.500 --> 00:32:43.020]  死了的信徒復活,
[00:32:43.020 --> 00:32:47.900]  和我們的身體改變,一起和他們被提,加起來,
[00:32:47.900 --> 00:32:52.220]  這個過程是眨眼發生的。
[00:32:52.220 --> 00:32:59.260]  我想問,眨眼需要多長時間呢?
[00:32:59.260 --> 00:33:01.580]  有些醫生告訴我,
[00:33:01.580 --> 00:33:04.540]  十分一秒左右吧。
[00:33:04.540 --> 00:33:09.740]  魔術師為何這麼厲害,沒有變成有呢?
[00:33:09.740 --> 00:33:12.060]  其實他不是沒有變成有,
[00:33:12.060 --> 00:33:14.700]  他是有的東西,用掩眼法,
[00:33:14.700 --> 00:33:17.500]  在另一個地方弄出來給你看而已。
[00:33:17.500 --> 00:33:20.220]  嘭一聲,一隻甲子出來,
[00:33:20.220 --> 00:33:24.060]  突然之間,嘩,有隻雞蛋又出來,沒有的喎,
[00:33:24.060 --> 00:33:26.220]  嘩,一弄就弄出一個雞蛋出來。
[00:33:26.220 --> 00:33:28.540]  為何你會看到這麼奇妙的東西呢?
[00:33:28.540 --> 00:33:32.380]  其實就是因為他的行,他的動作,
[00:33:32.380 --> 00:33:34.700]  快過我們的眼。
[00:33:34.700 --> 00:33:37.020]  我們可能,一個很健康的人,
[00:33:37.020 --> 00:33:39.500]  十分之一秒,我們眨眼,
[00:33:39.500 --> 00:33:42.940]  而他的動作呢,是快過十分之一秒,
[00:33:42.940 --> 00:33:44.460]  他就快過你了。
[00:33:44.460 --> 00:33:48.860]  所以你看的時間,就好像魔術一樣。
[00:33:48.860 --> 00:33:50.460]  耶穌基督告訴我們,
[00:33:50.460 --> 00:33:52.700]  聖經也告訴我們,
[00:33:52.700 --> 00:33:55.020]  他回來的日子,
[00:33:55.020 --> 00:33:59.660]  是信徒被提,死了的信徒復活,
[00:33:59.660 --> 00:34:04.780]  整段的過程,是眨眼之間發生的事情。
[00:34:04.780 --> 00:34:08.620]  所以因為這樣,我們可以寫包蛋,
[00:34:08.620 --> 00:34:12.060]  很肯定地跟異端說,
[00:34:12.060 --> 00:34:15.100]  如果他們仍然在地上,
[00:34:15.100 --> 00:34:17.820]  而信徒仍然在地上,
[00:34:17.820 --> 00:34:22.540]  他說耶穌已經回來,在空中,在雲中,
[00:34:22.540 --> 00:34:25.340]  是隱形的,來到回來,
[00:34:25.340 --> 00:34:28.140]  他是在說謊。
[00:34:28.140 --> 00:34:33.420]  因為地上,被提,還沒有發生。
[00:34:33.420 --> 00:34:39.580]  我記得對著一個,他真的信東方閃電的人,
[00:34:39.580 --> 00:34:42.300]  我跟他說,你真的這麼相信?
[00:34:42.300 --> 00:34:45.020]  他說是的。
[00:34:45.020 --> 00:34:47.580]  然後我就打開,
[00:34:47.580 --> 00:34:50.620]  貼在羅利加前書,四章十六十七字,
[00:34:50.620 --> 00:34:52.780]  你知不知道耶穌回來,
[00:34:52.780 --> 00:34:55.660]  跟我們的被提是同一時間發生的?
[00:34:55.660 --> 00:34:59.980]  你現在還在地上,那你沒有希望了。
[00:34:59.980 --> 00:35:02.780]  然後他就說,
[00:35:02.780 --> 00:35:04.780]  那你也沒有希望了,
[00:35:04.780 --> 00:35:06.460]  你不是在地上嗎?
[00:35:06.460 --> 00:35:08.220]  他就用這一句話,
[00:35:08.220 --> 00:35:11.260]  我就告訴他,我仍然在地上,
[00:35:11.260 --> 00:35:15.020]  因為我知道耶穌還沒回來。
[00:35:15.020 --> 00:35:18.380]  如果你說耶穌已經回來,你仍然在地上,
[00:35:18.380 --> 00:35:21.180]  你是自己在騙自己。
[00:35:21.180 --> 00:35:24.460]  如果他真的在天上,你就死定了,
[00:35:24.460 --> 00:35:26.140]  你沒得救,
[00:35:26.140 --> 00:35:31.740]  連你的全能神都沒得救,他現在還在紐約。
[00:35:31.740 --> 00:35:37.820]  趙維珊那個幕後的黑手沒得救,
[00:35:37.820 --> 00:35:40.300]  他還在地上。
[00:35:40.300 --> 00:35:44.460]  你這樣信都信得過嗎?
[00:35:44.460 --> 00:35:46.780]  我告訴他,耶穌還沒回來,
[00:35:46.780 --> 00:35:49.420]  他回來的時候不是這樣。
[00:35:49.420 --> 00:35:54.860]  不過呢,你們這些全能神教會的存在就告訴我們,
[00:35:54.860 --> 00:35:59.980]  主再來的預言的預兆是越來越清楚,
[00:35:59.980 --> 00:36:02.300]  我看到你們,我就知道,
[00:36:02.300 --> 00:36:04.220]  主再來是越來越近,
[00:36:04.220 --> 00:36:11.180]  但是沒有人知道是哪個時辰,哪個日子。
[00:36:11.180 --> 00:36:14.700]  但是他說,我不信你所說的話,
[00:36:14.700 --> 00:36:17.260]  我只是信全能神而已。
[00:36:17.260 --> 00:36:18.780]  真是奇怪,
[00:36:18.780 --> 00:36:23.020]  為什麼有些人完全不用講道理,
[00:36:23.020 --> 00:36:25.260]  他不斷信就不斷信,
[00:36:25.260 --> 00:36:27.260]  變成一個很迷信,
[00:36:27.260 --> 00:36:29.100]  但是他們卻是這樣。
[00:36:29.100 --> 00:36:31.020]  接著第四個方面,
[00:36:31.020 --> 00:36:35.020]  有異端說,現在已經是國度的時間,
[00:36:35.020 --> 00:36:37.260]  是千禧年的時間。
[00:36:37.260 --> 00:36:38.300]  哪有人說?
[00:36:38.300 --> 00:36:43.820]  耶徵的人說,現在已經是耶和華王國的時候。
[00:36:43.820 --> 00:36:45.980]  第二,基督復臨安息日會說,
[00:36:45.980 --> 00:36:50.780]  現在已經是耶穌掌權的時候,主再來。
[00:36:50.780 --> 00:36:52.620]  然後東方閃電,
[00:36:52.620 --> 00:36:54.700]  他們說,女基督已經來了,
[00:36:54.700 --> 00:36:56.860]  現在是國度的時候,
[00:36:56.860 --> 00:37:00.060]  人的德教不能夠靠律法就是舊約,
[00:37:00.060 --> 00:37:02.540]  又不能夠只靠恩典就是新約,
[00:37:02.540 --> 00:37:07.500]  乃是靠緊緊跟隨女基督來行。
[00:37:07.500 --> 00:37:13.020]  弟子們,我們看回這些人他們所說的話,
[00:37:13.020 --> 00:37:17.980]  全部都是跟聖經所說的相悖異詞。
[00:37:17.980 --> 00:37:19.420]  我們怎麼知道?
[00:37:19.420 --> 00:37:21.180]  因為很簡單,
[00:37:21.180 --> 00:37:24.860]  不單止教會的被提還沒有發生,
[00:37:24.860 --> 00:37:27.100]  所以他們所說的一定是錯的。
[00:37:27.100 --> 00:37:29.020]  第二部分我們可以看得見,
[00:37:29.020 --> 00:37:31.740]  有關千禧年的國度,
[00:37:31.740 --> 00:37:35.580]  是不是現在這樣就叫做千禧年的國度呢?
[00:37:35.580 --> 00:37:38.460]  差太遠了。
[00:37:38.460 --> 00:37:40.220]  我們一起去看看,
[00:37:40.220 --> 00:37:46.700]  啟示錄十九章告訴我們,主再來。
[00:37:46.700 --> 00:37:49.500]  十一節說,我看見天開了,有一個白馬,
[00:37:49.500 --> 00:37:51.820]  騎在馬上稱為誠信真實,
[00:37:51.820 --> 00:37:55.100]  他審判曾賤東按著公義。
[00:37:55.100 --> 00:38:00.300]  然後第十三節我們一起讀,
[00:38:00.300 --> 00:38:02.860]  他穿著淺了血的衣服,
[00:38:02.860 --> 00:38:06.220]  他名稱為神之道。
[00:38:06.220 --> 00:38:07.820]  神之道是誰呢?
[00:38:07.820 --> 00:38:11.020]  很明顯就是我們的主耶穌基督。
[00:38:11.020 --> 00:38:13.260]  太初有道,道與神同在,
[00:38:13.260 --> 00:38:14.620]  道就是神,
[00:38:14.620 --> 00:38:17.180]  道成為肉身,來了我們的中間。
[00:38:17.180 --> 00:38:19.260]  然後將來再來的時間,
[00:38:19.260 --> 00:38:22.460]  他的名字被稱為神的Logos,
[00:38:22.460 --> 00:38:24.300]  是這樣的。
[00:38:24.300 --> 00:38:26.860]  而這個Logos,
[00:38:26.860 --> 00:38:30.860]  十五節是有利劍從他的口中來出來,
[00:38:30.860 --> 00:38:32.540]  可以擊殺列國,
[00:38:32.540 --> 00:38:35.900]  然後他用鐵匠嚇管他們,
[00:38:35.900 --> 00:38:39.660]  並且要踩全能神列路的走閘。
[00:38:39.660 --> 00:38:40.700]  還有一件事,
[00:38:40.700 --> 00:38:44.540]  在他的衣服大腿上有名寫著,一起讀,
[00:38:44.540 --> 00:38:47.740]  萬王之王,萬主之主,
[00:38:47.740 --> 00:38:52.860]  並且在後面,敵基督,假先知,
[00:38:52.860 --> 00:38:57.500]  甚至連撒旦都要被困在火壺裏。
[00:38:57.500 --> 00:39:00.460]  然後到啟示錄的二十章,
[00:39:00.460 --> 00:39:03.260]  我們見到在這段聖經當中,
[00:39:03.260 --> 00:39:06.460]  就是千禧年,
[00:39:06.460 --> 00:39:10.220]  我們一起讀一讀第六節,
[00:39:10.220 --> 00:39:12.860]  「在頭一次復活有份的有福了,
[00:39:12.860 --> 00:39:15.900]  聖潔了,第二次的死在他們身上,
[00:39:15.900 --> 00:39:20.060]  沒有權柄,他們必作神和基督的祭祀,
[00:39:20.060 --> 00:39:24.060]  並要與基督一起作王一千年。」
[00:39:24.060 --> 00:39:29.020]  一千年,連續出現了六次,
[00:39:29.020 --> 00:39:31.020]  在這段聖經當中。
[00:39:31.020 --> 00:39:33.180]  第二章,他抓住那龍,
[00:39:33.180 --> 00:39:35.660]  就是古蛇,就是魔鬼,就是撒旦,
[00:39:35.660 --> 00:39:37.900]  把他捆綁一千年。
[00:39:37.900 --> 00:39:41.900]  第三節,等到那一千年完了,
[00:39:41.900 --> 00:39:44.060]  必須暫時釋放他。
[00:39:44.060 --> 00:39:50.860]  然後第四年,與基督一起作王一千年。
[00:39:50.860 --> 00:39:55.580]  然後第五節,等到那一千年完了,
[00:39:55.580 --> 00:39:57.660]  然後最後一次,第六節,
[00:39:57.660 --> 00:40:00.700]  並要與基督一起作王一千年,
[00:40:00.700 --> 00:40:03.580]  一千年,一千年,一千年,
[00:40:03.580 --> 00:40:08.700]  多次多放,提及到千禧年的國度。
[00:40:08.700 --> 00:40:10.380]  但我們要記得一件事,
[00:40:10.380 --> 00:40:15.660]  千禧年的國度是緊接著耶穌基督回來了之後,
[00:40:15.660 --> 00:40:18.940]  耶穌還沒有回來,就不會有這件事發生,
[00:40:18.940 --> 00:40:22.140]  耶穌回來了,才會有這件事發生,
[00:40:22.140 --> 00:40:23.660]  非常清楚。
[00:40:23.660 --> 00:40:26.540]  最後一段經文,給我們看得見的,
[00:40:26.540 --> 00:40:28.620]  是以塞亞書的六十五章,
[00:40:28.620 --> 00:40:31.980]  十七到二十五節這段聖經,
[00:40:31.980 --> 00:40:36.300]  提及到千禧年的國度的時間,
[00:40:36.300 --> 00:40:40.940]  是絕對與現在完全不可以相提並論。
[00:40:40.940 --> 00:40:42.700]  十八節,我們一起讀。
[00:40:42.700 --> 00:40:46.220]  「你們當因我所做的,永遠歡喜快樂,
[00:40:46.220 --> 00:40:49.180]  因我做耶路撒冷,為人所喜,
[00:40:49.180 --> 00:40:51.980]  做其中的居民,為人所樂。
[00:40:51.980 --> 00:40:55.900]  我必因耶路撒冷歡喜,因我的百姓快樂,
[00:40:55.900 --> 00:40:59.180]  其中必不再聽見哭泣的聲音,
[00:40:59.180 --> 00:41:01.660]  和哀號的聲音。
[00:41:01.660 --> 00:41:06.380]  也其中必沒有數日要亡的嬰孩,
[00:41:06.380 --> 00:41:09.260]  也沒有受數不滿的老者,
[00:41:09.260 --> 00:41:11.900]  因為百歲死的仍算孩童,
[00:41:11.900 --> 00:41:14.860]  有百歲死的罪人仍算被奏詐。
[00:41:14.860 --> 00:41:18.700]  他們建造必人不得住,他們栽種必人不得吃,
[00:41:18.700 --> 00:41:22.860]  因為我民的日子,必像樹木的日子。
[00:41:22.860 --> 00:41:28.700]  我選民親手勞碌得來的,必長久享用。」
[00:41:28.700 --> 00:41:32.300]  還有二十三到二十五節一起讀:
[00:41:32.300 --> 00:41:34.620]  「他們必不徒然勞碌,
[00:41:34.620 --> 00:41:37.580]  所生產的也不遭災害,
[00:41:37.580 --> 00:41:40.700]  因為這都是孟耀華賜福的後裔。
[00:41:40.700 --> 00:41:43.020]  他們的子孫也是如此,
[00:41:43.020 --> 00:41:45.660]  他們尚未求告,我就應運,
[00:41:45.660 --> 00:41:48.380]  正說話的時候我就垂聽,
[00:41:48.380 --> 00:41:51.100]  豺狼必與羊羔同食,
[00:41:51.100 --> 00:41:53.420]  獅子必吃草與牛一樣,
[00:41:53.420 --> 00:41:55.900]  塵土必作蛇的食物,
[00:41:55.900 --> 00:42:00.060]  在我聖身的遍處,這一切都不傷人不害物,
[00:42:00.060 --> 00:42:02.060]  這是耀華說的。」
[00:42:02.060 --> 00:42:03.420]  告訴大家,
[00:42:03.420 --> 00:42:06.620]  以塞亞書所說的不是新天新地,
[00:42:06.620 --> 00:42:08.860]  因為新天新地沒有死亡的,
[00:42:08.860 --> 00:42:11.420]  新天新地是不會有罪的,
[00:42:11.420 --> 00:42:14.300]  新天新地是不需要勞碌的,
[00:42:14.300 --> 00:42:17.820]  新天新地我們不再勞碌,
[00:42:17.820 --> 00:42:20.380]  不需要造完才有得吃的,
[00:42:20.380 --> 00:42:23.180]  新天新地的房子不是我們自己建的,
[00:42:23.180 --> 00:42:26.060]  是主親自建的。
[00:42:26.060 --> 00:42:27.580]  這一段是說什麼呢?
[00:42:27.580 --> 00:42:29.740]  是在說千禧年的國度,
[00:42:29.740 --> 00:42:32.780]  在這個國度裡面是沒有天災人禍,
[00:42:32.780 --> 00:42:37.100]  在這個國度裡面人的壽數都比較長,
[00:42:37.100 --> 00:42:40.780]  一百歲仍然叫做細蚊仔,
[00:42:40.780 --> 00:42:42.780]  我想問一問,
[00:42:42.780 --> 00:42:44.300]  有多少是細蚊仔的?
[00:42:44.300 --> 00:42:45.580]  可不可以舉手?
[00:42:45.580 --> 00:42:47.340]  一百歲都是細蚊仔,
