
[00:00:00.000 --> 00:00:02.240]  當我自己二十多年前回到香港
[00:13:56.600 --> 00:13:58.300]  但是這個比格答
[00:13:58.300 --> 00:14:00.840]  繼續說祂第三輪的說話
[00:14:00.840 --> 00:14:03.280]  但是當祂說第三輪的說話的時候
[00:14:03.280 --> 00:14:04.440]  我們發覺有四樣東西
[00:14:04.440 --> 00:14:05.380]  我們觀察得到
[00:14:05.380 --> 00:14:06.180]  有四樣東西
[00:14:06.180 --> 00:14:07.880]  第一在二十五章那裡
[00:14:07.880 --> 00:14:08.840]  第一我們發覺
[00:14:08.840 --> 00:14:10.880]  這個肯定是比格答
[00:14:10.880 --> 00:14:12.420]  最後一次說話
[00:14:12.420 --> 00:14:13.580]  說完之後就沒有了
[00:14:13.580 --> 00:14:14.480]  說完之後這個比格答
[00:14:14.480 --> 00:14:16.520]  就又消失在約百記
[00:14:16.520 --> 00:14:17.780]  第二我們觀察到
[00:14:17.780 --> 00:14:18.920]  這張聖經裡面
[00:14:18.920 --> 00:14:21.920]  是整卷約百記當中最短的
[00:14:21.920 --> 00:14:23.060]  只有六節
[00:14:23.060 --> 00:14:23.820]  只有六節聖經
[00:14:23.820 --> 00:14:24.860]  就說完了
[00:14:24.860 --> 00:14:26.100]  而第三我們發覺
[00:14:26.100 --> 00:14:27.900]  觀察到祂所說的話
[00:14:27.900 --> 00:14:29.360]  其實是沒什麼意義的
[00:14:29.360 --> 00:14:31.400]  就因為在祂的心裡面
[00:14:31.400 --> 00:14:32.860]  所思考的就是
[00:14:32.860 --> 00:14:35.180]  約百是孺子不可教
[00:14:35.180 --> 00:14:37.040]  就是說多了浪費力氣
[00:14:37.040 --> 00:14:38.180]  而第四
[00:14:38.180 --> 00:14:38.900]  我們發覺
[00:14:38.900 --> 00:14:40.620]  就算祂說的內容是對的
[00:14:40.620 --> 00:14:42.380]  其實比格答說的話是對的
[00:14:42.380 --> 00:14:44.380]  祂三個朋友說的話是對的
[00:14:44.380 --> 00:14:45.880]  不過祂說的話
[00:14:45.880 --> 00:14:47.660]  已經是沒有新的觀點
[00:14:47.660 --> 00:14:48.920]  神是這麼偉大
[00:14:48.920 --> 00:14:49.820]  祢是有罪
[00:14:49.820 --> 00:14:51.320]  快點認罪悔改吧
[00:14:51.320 --> 00:14:52.160]  神是光
[00:14:52.160 --> 00:14:53.160]  祢是黑暗
[00:14:53.160 --> 00:14:54.860]  快點走出來吧
[00:14:54.860 --> 00:14:57.860]  是沒有任何新的觀點
[00:14:57.860 --> 00:14:59.120]  當這個比格答
[00:14:59.120 --> 00:15:01.760]  說完一番沒什麼意義的話之後
[00:15:01.760 --> 00:15:02.500]  雖然是對的
[00:15:02.500 --> 00:15:03.360]  但沒什麼意義
[00:15:03.360 --> 00:15:05.400]  也安慰不了約百之後
[00:15:05.400 --> 00:15:07.640]  約百開始回應
[00:15:07.640 --> 00:15:08.740]  二十六章 二十七章
[00:15:08.740 --> 00:15:09.700]  其實是祂回應
[00:15:09.700 --> 00:15:10.440]  不過今天
[00:15:10.440 --> 00:15:12.880]  我只是跟大家說二十六章
[00:15:12.880 --> 00:15:14.940]  當我看回二十六章的回應的時候
[00:15:14.940 --> 00:15:16.320]  我終於發覺
[00:15:16.320 --> 00:15:18.280]  哇 我終於發覺
[00:15:18.280 --> 00:15:21.060]  約百是一個人
[00:15:21.060 --> 00:15:21.920]  我說不是吧
[00:15:21.920 --> 00:15:23.020]  祂不是人來的嗎
[00:15:23.020 --> 00:15:24.320]  祂是人來的
[00:15:24.320 --> 00:15:25.320]  為什麼我這麼說呢
[00:15:25.320 --> 00:15:26.480]  因為我經常說
[00:15:26.480 --> 00:15:27.920]  約百真的很厲害
[00:15:27.920 --> 00:15:29.420]  約百的EQ很厲害
[00:15:29.420 --> 00:15:31.260]  約百被人誤會
[00:15:31.260 --> 00:15:32.600]  被人無辜控訴
[00:15:32.600 --> 00:15:34.140]  被人罵 被人教
[00:15:34.140 --> 00:15:35.260]  祂很安然
[00:15:35.260 --> 00:15:37.660]  繼續很輕描淡寫的回應
[00:15:37.660 --> 00:15:38.940]  沒有任何的動怒
[00:15:38.940 --> 00:15:41.440]  祂的EQ非常之高
[00:15:41.440 --> 00:15:42.040]  但我發覺
[00:15:42.040 --> 00:15:44.480]  到了第二十六章開始
[00:15:44.480 --> 00:15:49.240]  約百終於有一點點人性
[00:15:49.240 --> 00:15:50.820]  原來約百說話
[00:15:50.820 --> 00:15:53.120]  可以這麼尖酸刻薄
[00:15:53.120 --> 00:15:54.560]  他開始成為一個人
[00:15:54.560 --> 00:15:55.960]  終於忍無可忍
[00:15:55.960 --> 00:15:57.020]  弟兄姊妹
[00:15:57.020 --> 00:16:00.860]  約百開始有些人性出來
[00:16:00.860 --> 00:16:01.820]  上星期日
[00:16:01.820 --> 00:16:02.620]  我去一間教會
[00:16:02.620 --> 00:16:04.100]  去按壓一個牧師
[00:16:04.100 --> 00:16:05.360]  一個新的牧師
[00:16:05.360 --> 00:16:06.360]  你知道我們報道會
[00:16:06.360 --> 00:16:07.600]  要按壓牧師
[00:16:07.600 --> 00:16:09.540]  很嚴謹的
[00:16:09.540 --> 00:16:11.140]  就是這個準牧師
[00:16:11.140 --> 00:16:12.040]  這個傳道人
[00:16:12.040 --> 00:16:16.540]  第一 要經過教會所有會友推薦
[00:16:16.540 --> 00:16:17.780]  不只是牧師推薦
[00:16:17.780 --> 00:16:19.540]  要開會友大會
[00:16:19.540 --> 00:16:20.880]  我們應不應該按壓牧師
[00:16:20.880 --> 00:16:23.620]  會友大會推薦 按壓牧師
[00:16:23.620 --> 00:16:25.980]  然後要經過九個牧師
[00:16:25.980 --> 00:16:29.020]  嚴格地考牧師的神學
[00:16:29.020 --> 00:16:32.360]  考牧師的牧會觀點
[00:16:32.360 --> 00:16:33.560]  問牧師的個性
[00:16:33.560 --> 00:16:35.400]  看牧師是否適合當牧師
[00:16:35.400 --> 00:16:36.720]  經過三個小時
[00:16:36.720 --> 00:16:38.700]  牧師的臉都紅了
[00:16:38.700 --> 00:16:39.560]  那種緊張
[00:16:39.560 --> 00:16:41.440]  你知道我們牧師多殘忍
[00:16:41.440 --> 00:16:43.740]  見到牧師越臉紅就越開心
[00:16:43.740 --> 00:16:46.740]  問牧師經過三個小時的考牧
[00:16:46.740 --> 00:16:47.840]  過了
[00:16:47.840 --> 00:16:49.540]  過了就要按壓牧師
[00:16:49.540 --> 00:16:51.540]  上星期去到那間教會
[00:16:51.540 --> 00:16:54.340]  去按壓這個準牧師
[00:16:54.340 --> 00:16:55.780]  這個準牧師按壓的時候
[00:16:55.780 --> 00:16:58.920]  當然要請他自己教會的主任牧師
[00:16:58.920 --> 00:16:59.920]  做訓練
[00:16:59.920 --> 00:17:01.380]  這個很自然
[00:17:01.380 --> 00:17:02.420]  他是主任牧師
[00:17:02.420 --> 00:17:03.320]  他是牧師來的
[00:17:03.320 --> 00:17:04.460]  做訓練
[00:17:04.460 --> 00:17:06.020]  這個主任牧師的訓練
[00:17:06.020 --> 00:17:11.500]  題目叫做「牧師也是人」
[00:17:11.500 --> 00:17:13.200]  牧師也是人來的
[00:17:13.200 --> 00:17:13.800]  他說沒甚麼
[00:17:13.800 --> 00:17:15.360]  這個題目OK的
[00:17:15.360 --> 00:17:17.040]  於是他就開始講道
[00:17:17.040 --> 00:17:17.600]  要記得
[00:17:17.600 --> 00:17:19.300]  這個主任牧師開始講道
[00:17:19.300 --> 00:17:20.340]  開始訓練
[00:17:20.340 --> 00:17:22.680]  題目叫做「牧師也是人」
[00:17:22.680 --> 00:17:23.580]  他就說
[00:17:23.580 --> 00:17:25.880]  我記得我自己三十多年前
[00:17:25.880 --> 00:17:27.080]  按壓牧師的時候
[00:17:27.080 --> 00:17:28.540]  這個主任牧師
[00:17:28.540 --> 00:17:29.740]  三十多年前
[00:17:29.740 --> 00:17:31.680]  他是一個傳道人
[00:17:31.680 --> 00:17:33.180]  那天他要按牧
[00:17:33.180 --> 00:17:35.760]  他想起他自己按牧的那天
[00:17:35.760 --> 00:17:37.360]  他那天一起床
[00:17:37.360 --> 00:17:39.360]  嘩 按得很正
[00:17:39.360 --> 00:17:40.820]  打領帶 弄了頭
[00:17:40.820 --> 00:17:42.060]  嘩 很帥
[00:17:42.060 --> 00:17:44.060]  然後去到教會
[00:17:44.060 --> 00:17:45.400]  給那幾隻神聖的手
[00:17:45.400 --> 00:17:47.000]  打算按壓牧做牧師
[00:17:47.000 --> 00:17:48.000]  嘩 很帥
[00:17:48.000 --> 00:17:49.700]  按得很正
[00:17:49.700 --> 00:17:50.260]  好了
[00:17:50.260 --> 00:17:51.600]  按牧完了之後
[00:17:51.600 --> 00:17:52.600]  散兵
[00:17:52.600 --> 00:17:53.600]  完了崇拜
[00:17:53.600 --> 00:17:54.640]  完了按牧禮
[00:17:54.640 --> 00:17:57.200]  那幫會友就看著這個新牧師
[00:17:57.200 --> 00:17:58.580]  現在的主任牧師
[00:17:58.580 --> 00:17:59.780]  即是那時的新牧師
[00:17:59.780 --> 00:18:00.540]  就跟這個牧師講
[00:18:00.540 --> 00:18:01.980]  牧師 打球
[00:18:01.980 --> 00:18:03.120]  打籃球
[00:18:03.120 --> 00:18:04.820]  這個牧師很喜歡打籃球
[00:18:04.820 --> 00:18:06.380]  所以那幫會友就很喜歡打籃球
[00:18:06.380 --> 00:18:08.380]  總之一完了崇拜就打籃球
[00:18:08.380 --> 00:18:09.180]  他說 今天不行
[00:18:09.180 --> 00:18:10.120]  這個牧師正
[00:18:10.120 --> 00:18:11.120]  又打他 又穿西裝
[00:18:11.120 --> 00:18:11.980]  怎麼打籃球
[00:18:11.980 --> 00:18:13.360]  他說 不用怕 不用怕
[00:18:13.360 --> 00:18:15.160]  我們已經問了師母
[00:18:15.160 --> 00:18:17.300]  師母已經帶了球鞋
[00:18:17.300 --> 00:18:18.760]  帶了運動衣服給你
[00:18:18.760 --> 00:18:19.460]  你去打
[00:18:19.460 --> 00:18:20.900]  嘩 馬上打
[00:18:20.900 --> 00:18:22.860]  因為這個牧師很喜歡打籃球
[00:18:22.860 --> 00:18:23.900]  於是就馬上換衣服
[00:18:23.900 --> 00:18:25.660]  馬上跟那幫會友去打籃球
[00:18:25.660 --> 00:18:26.840]  打完籃球之後
[00:18:26.840 --> 00:18:28.840]  你知道他樣子當然是很多的
[00:18:28.840 --> 00:18:29.900]  即是臭汗
[00:18:29.900 --> 00:18:30.900]  當然是這樣的
[00:18:30.900 --> 00:18:32.680]  即是穿著球鞋
[00:18:32.680 --> 00:18:34.880]  打完籃球就離開球場
[00:18:34.880 --> 00:18:37.440]  誰知他離開球場就見到一位長輩
[00:18:37.440 --> 00:18:39.340]  這位長輩正正是剛才
[00:18:39.340 --> 00:18:41.340]  有去觀禮的長輩
[00:18:41.340 --> 00:18:42.520]  這位長輩就是
[00:18:42.520 --> 00:18:45.480]  看著當時新的牧師
[00:18:45.480 --> 00:18:46.580]  就看著他
[00:18:46.580 --> 00:18:48.520]  由頭看到腳
[00:18:48.520 --> 00:18:50.520]  由腳看到頭
[00:18:50.520 --> 00:18:52.700]  接著很嚴肅地說了一句話
[00:18:52.700 --> 00:18:54.260]  他說 你知不知道
[00:18:54.260 --> 00:18:57.860]  你已經是牧師了
[00:18:57.860 --> 00:18:58.940]  大家明白意思嗎
[00:18:58.940 --> 00:19:00.400]  於是他就開始這樣
[00:19:00.400 --> 00:19:02.540]  咦 什麼叫牧師
[00:19:02.540 --> 00:19:04.540]  牧師是否不可以穿牛幾急記呢
[00:19:04.540 --> 00:19:05.940]  牧師是否不可以打球呢
[00:19:05.940 --> 00:19:09.440]  嘩 很大的罪疚感
[00:19:09.440 --> 00:19:10.440]  過了一段時間
[00:19:10.440 --> 00:19:11.080]  有一次
[00:19:11.080 --> 00:19:14.920]  這位牧師被一間教會邀請去港島
[00:19:14.920 --> 00:19:16.220]  這間教會的牧師
[00:19:16.220 --> 00:19:17.920]  剛剛辭了職
[00:19:17.920 --> 00:19:21.120]  所以當時是一位新的神學生
[00:19:21.120 --> 00:19:22.420]  即是做接待
[00:19:22.420 --> 00:19:25.060]  但這位神學生從未見過這位牧師的樣子
[00:19:25.060 --> 00:19:25.720]  未見過這位牧師的樣子
[00:19:25.720 --> 00:19:26.920]  都不知道他是誰
[00:19:26.920 --> 00:19:27.760]  只知道他的名字
[00:19:27.760 --> 00:19:28.660]  不知道他的樣子
[00:19:28.660 --> 00:19:30.460]  這位牧師那天就早到
[00:19:30.460 --> 00:19:31.340]  早到去到那邊
[00:19:31.340 --> 00:19:32.600]  這位神學生跟他握手
[00:19:32.600 --> 00:19:34.060]  新朋友 新朋友
[00:19:34.060 --> 00:19:34.740]  請坐 請坐
[00:19:34.740 --> 00:19:36.300]  你知道我們教會很友善
[00:19:36.300 --> 00:19:37.040]  我們的認生
[00:19:37.040 --> 00:19:37.880]  請坐 請坐
[00:19:37.880 --> 00:19:38.580]  雖然要排隊
[00:19:38.580 --> 00:19:39.880]  一個人坐一會兒
[00:19:39.880 --> 00:19:41.980]  然後就問他貴姓
[00:19:41.980 --> 00:19:42.820]  我姓A
[00:19:42.820 --> 00:19:43.440]  什麼名字
[00:19:43.440 --> 00:19:43.940]  ABC
[00:19:43.940 --> 00:19:47.680]  咦 這是港元
[00:19:47.680 --> 00:19:49.580]  但這位神學生也是一樣
[00:19:49.580 --> 00:19:51.660]  由頭望到腳
[00:19:51.660 --> 00:19:53.120]  由腳望到頭
[00:19:53.120 --> 00:19:53.960]  就說了一句說話
[00:19:53.960 --> 00:19:55.920]  令到這位牧師更加不明白
[00:19:55.920 --> 00:19:57.160]  更加不明白
[00:19:57.160 --> 00:19:58.200]  他說什麼呢
[00:19:58.200 --> 00:20:00.200]  他就說 牧師
[00:20:00.200 --> 00:20:05.140]  為什麼你的皮膚那麼黑
[00:20:05.140 --> 00:20:06.740]  這位牧師就回去想了
[00:20:06.740 --> 00:20:10.040]  他說難道做牧師要白的嗎
[00:20:10.040 --> 00:20:11.040]  想了很久
[00:20:11.040 --> 00:20:12.280]  他說為什麼牧師
[00:20:12.280 --> 00:20:14.140]  要不就不可以做牛記笠記
[00:20:14.140 --> 00:20:17.280]  牧師的皮膚要白的
[00:20:17.280 --> 00:20:18.920]  弟兄姊妹
[00:20:18.920 --> 00:20:21.620]  原來弟兄姊妹對牧者
[00:20:21.620 --> 00:20:24.920]  有個個對牧者有個觀念
[00:20:24.920 --> 00:20:27.800]  曾經有些弟兄姊妹跟我說
[00:20:27.800 --> 00:20:28.960]  他說 牧師
[00:20:28.960 --> 00:20:31.560]  我只是喜歡以前的你多一點
[00:20:31.560 --> 00:20:35.960]  以前的你肥一點是有趣一點的
[00:20:35.960 --> 00:20:37.740]  弟兄姊妹 真是的
[00:20:37.740 --> 00:20:40.500]  不同的人有不同的觀點角度
[00:20:40.500 --> 00:20:42.300]  沒有說誰對誰錯
[00:20:42.300 --> 00:20:44.240]  但這位牧師想了三十多年
[00:20:44.240 --> 00:20:44.920]  還在想
[00:20:44.920 --> 00:20:47.840]  為什麼做牧師不可以皮膚黑
[00:20:47.840 --> 00:20:50.280]  為什麼做牧師不可以打球
[00:20:50.280 --> 00:20:51.380]  弟兄姊妹
[00:20:51.380 --> 00:20:53.220]  牧師都是人
[00:20:53.220 --> 00:20:54.560]  若伯也是人
[00:20:54.560 --> 00:20:57.220]  若伯在這裡開始有些人性
[00:20:57.220 --> 00:20:59.320]  他開始說話很尖酸
[00:20:59.320 --> 00:21:01.320]  他開始跟比亞達說話
[00:21:01.320 --> 00:21:02.120]  在一個回應當中
[00:21:02.120 --> 00:21:03.620]  他開始有些尖酸
[00:21:03.620 --> 00:21:04.800]  有些恥笑
[00:21:04.800 --> 00:21:06.160]  有些諷刺的說話
[00:21:06.160 --> 00:21:07.560]  我們讀一讀《三次聖經》
[00:21:07.560 --> 00:21:08.360]  讀一讀《三次聖經》
[00:21:08.360 --> 00:21:09.560]  準備 1 2 3
[00:21:09.560 --> 00:21:13.400]  無能的人 蒙你何等的幫助
[00:21:13.400 --> 00:21:17.200]  傍卑無力的人 蒙你何等的請教
[00:21:17.200 --> 00:21:20.720]  無智慧的人 蒙你何等的指教
[00:21:20.720 --> 00:21:23.480]  你向他多顯大智識
[00:21:23.480 --> 00:21:25.820]  你向誰發出言語來
[00:21:25.820 --> 00:21:28.320]  誰的靈從你而出
[00:21:28.320 --> 00:21:29.760]  這三個說話很有趣
[00:21:29.760 --> 00:21:31.120]  要看原文
[00:21:31.120 --> 00:21:33.160]  這三個說話的代名詞
[00:21:33.160 --> 00:21:35.120]  由以往若伯很多時候說
[00:21:35.120 --> 00:21:36.760]  「你們」「你們」「你們」
[00:21:36.760 --> 00:21:39.700]  到這三個字就說「你」「你」「你」
[00:21:39.700 --> 00:21:40.800]  換句話說
[00:21:40.800 --> 00:21:43.060]  就是指著比亞達說
[00:21:43.060 --> 00:21:45.160]  「你」「你」「你」
[00:21:45.160 --> 00:21:46.200]  什麼意思呢?
[00:21:46.200 --> 00:21:47.740]  他說
[00:21:47.740 --> 00:21:49.700]  「我是無能力的
[00:21:49.700 --> 00:21:53.100]  不過你正在幫助我
[00:21:53.100 --> 00:21:55.120]  我是無請教的
[00:21:55.120 --> 00:21:56.680]  我是很軟弱的
[00:21:56.680 --> 00:21:59.520]  你的傍卑攬著我
[00:21:59.520 --> 00:22:01.320]  我真的不太懂事
[00:22:01.320 --> 00:22:02.920]  我沒什麼知識 沒什麼智慧
[00:22:02.920 --> 00:22:06.620]  不過你很厲害 你有大知識」
[00:22:06.620 --> 00:22:07.760]  各位弟兄姊妹
[00:22:07.760 --> 00:22:09.320]  多人這樣說話的時候
[00:22:09.320 --> 00:22:12.120]  你不要以為他讚你
[00:22:12.120 --> 00:22:14.600]  「我不懂祈禱 你祈禱吧」
[00:22:14.600 --> 00:22:16.400]  「你很厲害 你很厲害」
[00:22:16.400 --> 00:22:20.040]  「你祈禱上帝聽一點」
[00:22:20.040 --> 00:22:21.840]  弟兄姊妹
[00:22:21.840 --> 00:22:25.380]  原來約伯是在說一些反話
[00:22:25.380 --> 00:22:28.080]  特別有一個「何等」
[00:22:28.080 --> 00:22:29.740]  「你很厲害」
[00:22:29.740 --> 00:22:31.240]  「你很威風」
[00:22:31.240 --> 00:22:32.780]  「我不行的 我軟弱的」
[00:22:32.780 --> 00:22:34.380]  「不過你很威風」
[00:22:34.380 --> 00:22:35.280]  「我的手很硬的」
[00:22:35.280 --> 00:22:39.220]  「不過你的傍卑很厲害」
[00:22:39.220 --> 00:22:41.860]  「我沒知識的」
[00:22:41.860 --> 00:22:43.460]  「你正在指教我 多謝你」
[00:22:43.460 --> 00:22:45.200]  「多謝你指教我」
[00:22:45.200 --> 00:22:46.060]  各位弟兄姊妹
[00:22:46.060 --> 00:22:48.760]  如果將來有人這樣跟你說話
[00:22:48.760 --> 00:22:51.560]  你不要以為別人一定讚你
[00:22:51.560 --> 00:22:54.340]  其實他在說一些很尖酸刻薄的話
[00:22:54.340 --> 00:22:56.240]  你以為你好嗎
[00:22:56.240 --> 00:22:57.240]  甚至到第四節
[00:22:57.240 --> 00:23:00.240]  他說「你向誰發出自然語來」
[00:23:00.240 --> 00:23:03.040]  「誰的靈從你而出」
[00:23:03.040 --> 00:23:04.340]  這句話很有意思
[00:23:04.340 --> 00:23:05.920]  這句話很厲害
[00:23:05.920 --> 00:23:07.720]  這句話的意思是
[00:23:07.720 --> 00:23:08.820]  約伯就是這樣說
[00:23:08.820 --> 00:23:10.760]  「你和我都知道」
[00:23:10.760 --> 00:23:12.920]  「我們的上帝擁有智慧」
[00:23:12.920 --> 00:23:16.160]  「知識 謀略和權柄」
[00:23:16.160 --> 00:23:18.260]  「這些全部都是上帝所擁有」
[00:23:18.260 --> 00:23:21.000]  「上帝擁有大能 擁有權柄」
[00:23:21.000 --> 00:23:24.800]  「擁有謀略 擁有知識 擁有智慧」
[00:23:24.800 --> 00:23:27.860]  他說「何時上帝將這些知識」
[00:23:27.860 --> 00:23:30.840]  「這些謀略 這些智慧 這些權能」
[00:23:30.840 --> 00:23:31.840]  「給了你」
[00:23:31.840 --> 00:23:34.400]  嘩 多厲害
[00:23:34.400 --> 00:23:35.600]  「給了你」
[00:23:35.600 --> 00:23:37.940]  「居然在你的口中告訴我」
[00:23:37.940 --> 00:23:40.080]  「嘩 上帝要靠你」
[00:23:40.080 --> 00:23:41.920]  「上帝要先傳給他」
[00:23:41.920 --> 00:23:44.080]  「然後就傳給我」
[00:23:44.080 --> 00:23:45.820]  「你是誰」
[00:23:45.820 --> 00:23:47.620]  嘩 很尖酸
[00:23:47.620 --> 00:23:50.560]  原來約伯說話也不簡單
[00:23:50.560 --> 00:23:52.620]  所以我們要懂得聽話
[00:23:52.620 --> 00:23:54.960]  不要以為別人在稱讚你
[00:23:54.960 --> 00:23:57.260]  原來約伯很厲害
[00:23:57.260 --> 00:24:00.760]  同樣 去到第五節 去到十三節
[00:24:00.760 --> 00:24:04.500]  我們發覺約伯開始在回應當中
[00:24:04.500 --> 00:24:07.080]  他教回比格達
[00:24:07.080 --> 00:24:09.900]  昔日是三位朋友不斷教約伯
[00:24:09.900 --> 00:24:13.980]  「約伯你有罪 你有罪就要認罪悔改」
[00:24:13.980 --> 00:24:16.620]  「你的苦難就是因為你的罪」
[00:24:16.620 --> 00:24:18.320]  不斷教導約伯
[00:24:18.320 --> 00:24:20.060]  但約伯反擊
[00:24:20.060 --> 00:24:23.720]  他開始教導比格達
[00:24:23.720 --> 00:24:25.520]  其實約伯很厲害
[00:24:25.520 --> 00:24:28.560]  約伯的神學 天文地理
[00:24:28.560 --> 00:24:31.200]  他的學問非常淵博
[00:24:31.200 --> 00:24:33.360]  由第五節開始一直到十三節
[00:24:33.360 --> 00:24:37.400]  我們發覺約伯的神學觀很清晰
[00:24:37.400 --> 00:24:38.980]  特別是第五節 第六節
[00:24:38.980 --> 00:24:44.680]  他說神是掌管陰間的東西
[00:24:44.680 --> 00:24:47.740]  甚至掌管滅亡的東西
[00:24:47.740 --> 00:24:50.480]  滅亡 如果看啟示錄第九章第十一節
[00:24:50.480 --> 00:24:53.760]  是同一個字
[00:24:53.760 --> 00:24:57.360]  是一個名字很有趣
[00:24:57.360 --> 00:24:59.700]  是一個阿巴頓
[00:24:59.700 --> 00:25:01.760]  滅亡的原文叫阿巴頓
[00:25:01.760 --> 00:25:04.700]  阿巴頓出現在啟示錄第九章第十一節
[00:25:04.700 --> 00:25:07.260]  那裡是無底坑的使者
[00:25:07.260 --> 00:25:10.040]  他說我們的上帝能夠掌管陰間
[00:25:10.040 --> 00:25:11.900]  掌管無底坑的使者
[00:25:11.900 --> 00:25:13.640]  這些東西都是聽上帝的話
[00:25:13.640 --> 00:25:16.140]  你說我們的上帝多厲害
[00:25:16.140 --> 00:25:17.880]  他說我比你更了解
[00:25:17.880 --> 00:25:20.880]  我知道上帝不只是單單管治這個世界
[00:25:20.880 --> 00:25:25.080]  他還管理陰間 管理無底坑的使者
[00:25:25.080 --> 00:25:26.680]  神學很清楚
[00:25:26.680 --> 00:25:29.620]  約伯不單止明白報應論
[00:25:29.620 --> 00:25:32.260]  他同樣清楚我們上帝的掌權
[00:25:32.260 --> 00:25:34.420]  無論天上地下地底下的
[00:25:34.420 --> 00:25:37.160]  全部都是要俯伏敬拜上帝
[00:25:37.160 --> 00:25:40.660]  在菲俄比亞書裡說過
[00:25:40.660 --> 00:25:42.200]  他的神學很清楚
[00:25:42.200 --> 00:25:44.460]  第二 他的天文很厲害
[00:25:44.460 --> 00:25:46.500]  他的天文是說
[00:25:46.500 --> 00:25:52.480]  那些雲是很柔弱的 很軟熟的
[00:25:52.480 --> 00:25:55.340]  你坐飛機看到那些雲飛啊飛啊飛 很厲害
[00:25:55.340 --> 00:25:59.920]  他說那些雲可以盛載很重的雨水
[00:25:59.920 --> 00:26:01.720]  嘩 多厲害
[00:26:01.720 --> 00:26:03.620]  那時候的科技多厲害
[00:26:03.620 --> 00:26:05.960]  雲這麼厲害 這麼輕柔
[00:26:05.960 --> 00:26:10.900]  但是它可以包圍著很重的雨水
[00:26:10.900 --> 00:26:17.240]  他甚至說 神的寶座是隱藏在彩雲後面
[00:26:17.240 --> 00:26:19.940]  真的 我們覺得是這樣的觀點
[00:26:19.940 --> 00:26:20.940]  我們坐飛機的時候
[00:26:20.940 --> 00:26:25.980]  祈禱以為上帝聽得快一點
[00:26:25.980 --> 00:26:27.140]  飛上天了
[00:26:27.140 --> 00:26:28.940]  神在哪裏 神在上面
[00:26:28.940 --> 00:26:31.280]  從來沒有人說神在下面
[00:26:31.280 --> 00:26:32.780]  神在上面
[00:26:32.780 --> 00:26:34.120]  嘩 真的很厲害
[00:26:34.120 --> 00:26:35.660]  約伯很厲害
[00:26:35.660 --> 00:26:37.620]  而同樣約伯的地理很厲害
[00:26:37.620 --> 00:26:39.260]  因為他知道神創造大地
[00:26:39.260 --> 00:26:41.120]  他知道神是掌管大地
[00:26:41.120 --> 00:26:43.120]  他知道神做光 做暗
[00:26:43.120 --> 00:26:47.260]  神可以分隔陸地 海和天
[00:26:47.260 --> 00:26:50.200]  上帝可以令到山震動
[00:26:50.200 --> 00:26:53.100]  上帝可以平息怒海
[00:26:53.100 --> 00:26:54.200]  嘩 很厲害
[00:26:54.200 --> 00:26:55.700]  他全部都知道
[00:26:55.700 --> 00:26:57.840]  他說 我知道神學
[00:26:57.840 --> 00:27:00.620]  我知道天文 我知道地理
[00:27:00.620 --> 00:27:04.820]  絕對絕對不比你們弱
[00:27:04.820 --> 00:27:08.660]  於是他教導了比達達
[00:27:08.660 --> 00:27:11.180]  不過當我自己讀的時候
[00:27:11.180 --> 00:27:14.560]  我覺得最精彩的就是十四節
[00:27:14.560 --> 00:27:17.800]  嘩 約伯 我真的很羨慕他
[00:27:17.800 --> 00:27:20.640]  縱然他可以說一些很尖酸的話
[00:27:20.640 --> 00:27:23.560]  縱然他可以交換大家的身份
[00:27:23.560 --> 00:27:25.740]  他成為一個教導者
[00:27:25.740 --> 00:27:26.840]  不過十四節
[00:27:26.840 --> 00:27:28.840]  他卻成為了我們
[00:27:28.840 --> 00:27:31.640]  很需要去反思的一節聖經
[00:27:31.640 --> 00:27:33.080]  我們讀一讀這節聖經 好嗎
[00:27:33.080 --> 00:27:34.540]  準備 1 2 3
[00:27:34.540 --> 00:27:38.340]  看那這不過是神工作的奢微
[00:27:38.340 --> 00:27:40.080]  我們所聽於他的
[00:27:40.080 --> 00:27:42.660]  是何等細微的聲音
[00:27:42.660 --> 00:27:44.460]  他大能的雷聲
[00:27:44.460 --> 00:27:47.860]  誰能明透呢
[00:27:47.860 --> 00:27:49.560]  嘩 很厲害
[00:27:49.560 --> 00:27:51.700]  約伯真的很謙卑
[00:27:51.700 --> 00:27:52.700]  我覺得這句話
[00:27:52.700 --> 00:27:55.600]  帶給我看到約伯真的很謙卑
[00:27:55.600 --> 00:27:59.600]  他說 縱然我知道神
[00:27:59.600 --> 00:28:01.840]  縱然我知道祂的能力
[00:28:01.840 --> 00:28:04.300]  縱然我知道祂的權柄
[00:28:04.300 --> 00:28:07.380]  縱然我知道在我的眼睛所看到的
[00:28:07.380 --> 00:28:09.580]  祂的大能 祂的謀略
[00:28:09.580 --> 00:28:10.480]  就算今天我們
[00:28:10.480 --> 00:28:13.180]  你和我望著這個世界
[00:28:13.180 --> 00:28:13.980]  《羅馬書》說
[00:28:13.980 --> 00:28:17.180]  我們可以從神所創造的大自然當中
[00:28:17.180 --> 00:28:19.120]  我們知道有神 是嗎
[00:28:19.120 --> 00:28:19.960]  《羅馬書》說
[00:28:19.960 --> 00:28:20.960]  同樣我們看到
[00:28:20.960 --> 00:28:22.160]  你看看旁邊的弟兄姊妹
