
[00:00:00.000 --> 00:00:05.000]  各位,今日要和大家思想的經課
[00:21:49.000 --> 00:21:52.000]  當權者都不敢責備他
[00:21:52.000 --> 00:21:55.000]  因為責備耶穌可能是理虧的
[00:21:55.000 --> 00:21:58.000]  但當權者問一個問題
[00:21:58.000 --> 00:22:01.000]  要耶穌去證明
[00:22:01.000 --> 00:22:03.000]  為什麼你是對的
[00:22:03.000 --> 00:22:08.000]  還有,你說你這麼有實力
[00:22:08.000 --> 00:22:10.000]  你是神的兒子
[00:22:10.000 --> 00:22:13.000]  你還有什麼神蹟表現出來?
[00:22:13.000 --> 00:22:16.000]  你剛剛表現的那些一點都不是神蹟
[00:22:16.000 --> 00:22:22.000]  走去推翻人家買賣的牛羊,趕人家走
[00:22:22.000 --> 00:22:25.000]  這些不是神蹟來的耶穌
[00:22:25.000 --> 00:22:28.000]  當然聖經沒有這麼清楚說
[00:22:28.000 --> 00:22:32.000]  但已經暗示耶穌你的所作所為是違規的
[00:22:32.000 --> 00:22:36.000]  但耶穌怎麼回答他呢?
[00:22:36.000 --> 00:22:41.000]  「你們拆毀這個殿,我三天內要再建立起來」
[00:22:41.000 --> 00:22:45.000]  大家有沒有看到耶穌的智慧?
[00:22:45.000 --> 00:22:49.000]  耶穌的智慧很清楚說什麼呢?
[00:22:49.000 --> 00:22:54.000]  「你們拆毀這個殿,我三天內就可以建立起來」
[00:22:54.000 --> 00:22:58.000]  是不是神蹟呢?
[00:22:58.000 --> 00:23:01.000]  可能猶太人說
[00:23:01.000 --> 00:23:04.000]  我們的聖殿用了多少年去建立?
[00:23:04.000 --> 00:23:07.000]  46年,你是不是神經?
[00:23:07.000 --> 00:23:13.000]  怎麼可能你三天就可以將40多年的建立起來?
[00:23:13.000 --> 00:23:18.000]  大家留意,耶穌說「你們拆毀這個殿」
[00:23:18.000 --> 00:23:22.000]  耶穌這句話表達很委婉
[00:23:22.000 --> 00:23:27.000]  但這句話其實罵得他們很厲害
[00:23:27.000 --> 00:23:30.000]  你們的所作所為
[00:23:30.000 --> 00:23:35.000]  在聖殿裡有買賣,有兌換銀錢
[00:23:35.000 --> 00:23:41.000]  這些所為根本就是破壞了聖殿
[00:23:41.000 --> 00:23:45.000]  使聖殿不能再成為敬拜的地方
[00:23:45.000 --> 00:23:48.000]  你們是在拆毀聖殿
[00:23:48.000 --> 00:23:50.000]  耶穌這一句
[00:23:50.000 --> 00:23:53.000]  猶太人如果有腦的想清楚
[00:23:53.000 --> 00:23:55.000]  這句話罵得他們很狠
[00:23:55.000 --> 00:23:59.000]  特別是他們是祭司長,是祭司的那班人
[00:23:59.000 --> 00:24:03.000]  然後耶穌說「我三天內要建立起來」
[00:24:03.000 --> 00:24:05.000]  耶穌是在說
[00:24:05.000 --> 00:24:12.000]  你們拆毀了,我要建立的這個殿
[00:24:12.000 --> 00:24:17.000]  就是能夠讓人可以敬拜神
[00:24:17.000 --> 00:24:20.000]  耶穌說祂會用祂的身體
[00:24:20.000 --> 00:24:22.000]  從死裡復活
[00:24:22.000 --> 00:24:25.000]  招聚一班人
[00:24:25.000 --> 00:24:28.000]  教會其實就是一班人
[00:24:28.000 --> 00:24:32.000]  聚集以耶穌為主
[00:24:32.000 --> 00:24:36.000]  同心敬拜這位復活主的就成為了教會
[00:24:36.000 --> 00:24:39.000]  教會不再是一個聖殿
[00:24:39.000 --> 00:24:41.000]  因為你們已經拆毀了它
[00:24:41.000 --> 00:24:44.000]  今天的教會就是祂的身體
[00:24:44.000 --> 00:24:48.000]  祂會聚集一班人來敬拜上帝
[00:24:48.000 --> 00:24:54.000]  所以耶穌是引出了另外一個思想
[00:24:54.000 --> 00:24:57.000]  就是祂要建立一個新的殿
[00:24:57.000 --> 00:25:02.000]  這個殿就是用祂的生命來建立的
[00:25:02.000 --> 00:25:06.000]  各位你留意,耶穌是很厲害的
[00:25:06.000 --> 00:25:10.000]  祂是成功地去處理祂的憤怒
[00:25:10.000 --> 00:25:14.000]  第一,耶穌的憤怒有適當的理由
[00:25:14.000 --> 00:25:16.000]  在耶穌的二路裡面
[00:25:16.000 --> 00:25:20.000]  祂說「你們將我父的殿變成買賣的地方」
[00:25:20.000 --> 00:25:23.000]  甚至在馬太福音說
[00:25:23.000 --> 00:25:27.000]  「你們將我父的殿變成一個賊窩」
[00:25:27.000 --> 00:25:30.000]  這是一個很狠的指責
[00:25:30.000 --> 00:25:35.000]  而且是有目共睹他們在做這些事
[00:25:35.000 --> 00:25:37.000]  耶穌的憤怒有焦點
[00:25:37.000 --> 00:25:41.000]  是針對他們的行為,針對這個罪
[00:25:41.000 --> 00:25:44.000]  祂不是個人的攻擊
[00:25:44.000 --> 00:25:46.000]  如果是個人的攻擊
[00:25:46.000 --> 00:25:51.000]  一定會引起很大的反應
[00:25:51.000 --> 00:25:56.000]  耶穌的憤怒有良好的自我控制
[00:25:56.000 --> 00:26:00.000]  祂並沒有被祂的情緒所牽動
[00:26:00.000 --> 00:26:04.000]  越罵這群猶太人就越生氣
[00:26:04.000 --> 00:26:07.000]  越火滾,於是祂就失控了
[00:26:07.000 --> 00:26:12.000]  祂能夠合適地去處理祂的憤怒
[00:26:12.000 --> 00:26:15.000]  祂的憤怒還有良好的結果
[00:26:15.000 --> 00:26:20.000]  祂引起了關注,引起了人的心思
[00:26:20.000 --> 00:26:24.000]  也引出了聖殿真正的價值
[00:26:24.000 --> 00:26:27.000]  是要成為一個敬拜上帝的地方
[00:26:27.000 --> 00:26:32.000]  如果聖殿不再能夠成為敬拜上帝的地方
[00:26:32.000 --> 00:26:34.000]  耶穌說出
[00:26:34.000 --> 00:26:37.000]  你們一群相信祂的人
[00:26:37.000 --> 00:26:39.000]  在死裡復活的
[00:26:39.000 --> 00:26:42.000]  相信祂從死裡復活的人
[00:26:42.000 --> 00:26:44.000]  你們聚在一起
[00:26:44.000 --> 00:26:48.000]  就會成為一個殿,一個敬拜上帝的地方
[00:26:48.000 --> 00:26:52.000]  耶穌在當時也在預言基督徒
[00:26:52.000 --> 00:26:55.000]  他們將會自己聚集起來
[00:26:55.000 --> 00:26:58.000]  奉祂的名,無論兩三個人
[00:26:58.000 --> 00:27:01.000]  都成為一個聖殿的地方
[00:27:01.000 --> 00:27:03.000]  所以弟兄姊妹
[00:27:03.000 --> 00:27:10.000]  耶穌基督在這個潔淨聖殿裡
[00:27:10.000 --> 00:27:14.000]  在大齋祗思想是很有意思的
[00:27:14.000 --> 00:27:17.000]  各位,當我們發火的時候
[00:27:17.000 --> 00:27:20.000]  我們要去找我們的火頭
[00:27:20.000 --> 00:27:22.000]  牧會有一段時間
[00:27:22.000 --> 00:27:25.000]  特別當教會建堂的時候
[00:27:25.000 --> 00:27:28.000]  我發覺我自己很容易發火
[00:27:28.000 --> 00:27:31.000]  我的家人都覺得我容易發火
[00:27:31.000 --> 00:27:35.000]  於是我就去想我的火頭從何而來
[00:27:35.000 --> 00:27:38.000]  消防員在臨近火場
[00:27:38.000 --> 00:27:43.000]  最重要的不是馬上動手救火
[00:27:43.000 --> 00:27:46.000]  當然動手救人一定是首先的
[00:27:46.000 --> 00:27:51.000]  但不會馬上亂來救火
[00:27:51.000 --> 00:27:55.000]  他要找出火的源頭在哪裡
[00:27:55.000 --> 00:27:58.000]  找到火的源頭之後
[00:27:58.000 --> 00:28:00.000]  他就要去撲裂那個源頭
[00:28:00.000 --> 00:28:03.000]  撲裂不到那個源頭
[00:28:03.000 --> 00:28:07.000]  他就要令那些火不可以再繼續燒下去
[00:28:07.000 --> 00:28:12.000]  山林的大火不是亂來救的
[00:28:12.000 --> 00:28:18.000]  山林的大火最重要是看到火的源頭在這裡燒
[00:28:18.000 --> 00:28:22.000]  火快要燒完這邊的樹木
[00:28:22.000 --> 00:28:25.000]  聰明的做法是怎樣?
[00:28:25.000 --> 00:28:28.000]  聰明的做法是除了救這裡的火
[00:28:28.000 --> 00:28:34.000]  還要這裡還沒燒都先燒完
[00:28:34.000 --> 00:28:36.000]  他離開一段時間
[00:28:36.000 --> 00:28:38.000]  燒完這些火
[00:28:38.000 --> 00:28:43.000]  等火頭來到的時候沒有樹木給他燒
[00:28:43.000 --> 00:28:46.000]  有一道路不能夠接觸
[00:28:46.000 --> 00:28:48.000]  斷絕了一道路
[00:28:48.000 --> 00:28:54.000]  首先用火燒到那些火一來到
[00:28:54.000 --> 00:28:56.000]  他就可以斷了
[00:28:56.000 --> 00:28:59.000]  其他的樹木就可以保存
[00:28:59.000 --> 00:29:02.000]  所以弟兄姊妹你要找出火的源頭
[00:29:02.000 --> 00:29:05.000]  斷絕你的火
[00:29:05.000 --> 00:29:08.000]  一位基督徒的心理學家
[00:29:08.000 --> 00:29:12.000]  叫做 Freeman Lonker
[00:29:12.000 --> 00:29:16.000]  他認為憤怒是有一種循環
[00:29:16.000 --> 00:29:19.000]  在他的研究裡
[00:29:19.000 --> 00:29:22.000]  首先我們有憤怒的人
[00:29:22.000 --> 00:29:27.000]  有時會假裝正常
[00:29:27.000 --> 00:29:32.000]  好像有個兄弟被老闆惹怒
[00:29:32.000 --> 00:29:35.000]  老闆惹怒他還對著他笑
[00:29:35.000 --> 00:29:38.000]  回到家見到太太
[00:29:38.000 --> 00:29:41.000]  太太問他為甚麼這麼遲下班
[00:29:41.000 --> 00:29:44.000]  你平時不是那麼…他就罵太太
[00:29:44.000 --> 00:29:46.000]  我一向都是這麼遲的
[00:29:46.000 --> 00:29:47.000]  發火了
[00:29:47.000 --> 00:29:50.000]  太太見到兒子在玩遊戲機
[00:29:50.000 --> 00:29:52.000]  兒子你有沒有搞錯又玩遊戲機
[00:29:52.000 --> 00:29:56.000]  兒子說我放學回來當然玩一個小時
[00:29:56.000 --> 00:29:58.000]  遊戲機有協議
[00:29:58.000 --> 00:30:00.000]  兒子被他罵他很生氣
[00:30:00.000 --> 00:30:02.000]  見到小狗
[00:30:02.000 --> 00:30:04.000]  看著小狗你很醜
[00:30:04.000 --> 00:30:05.000]  一腳踢他
[00:30:05.000 --> 00:30:08.000]  結果小狗就不停吠
[00:30:08.000 --> 00:30:10.000]  各位
[00:30:10.000 --> 00:30:14.000]  其實這個兄弟是積壓著他的火
[00:30:14.000 --> 00:30:16.000]  對著老闆笑
[00:30:16.000 --> 00:30:18.000]  對著太太發
[00:30:18.000 --> 00:30:21.000]  一種會漸增的憤怒
[00:30:21.000 --> 00:30:24.000]  擺在你內心不處理
[00:30:24.000 --> 00:30:27.000]  那些憤怒就會一直堆積
[00:30:27.000 --> 00:30:30.000]  然後憤怒就會爆發
[00:30:30.000 --> 00:30:33.000]  爆發了憤怒通常都會做錯事
[00:30:33.000 --> 00:30:38.000]  於是有一個後悔或者防衛的機制產生
[00:30:38.000 --> 00:30:45.000]  因此這個Freeman提出了
[00:30:45.000 --> 00:30:48.000]  我們要怎樣控制憤怒
[00:30:48.000 --> 00:30:50.000]  首先第一
[00:30:50.000 --> 00:30:53.000]  我們有憤怒的時候我們要處理
[00:30:53.000 --> 00:30:57.000]  處理可以喝口水
[00:30:57.000 --> 00:31:02.000]  或者先令自己忘記
[00:31:02.000 --> 00:31:04.000]  正常的
[00:31:04.000 --> 00:31:07.000]  或者你能夠很生氣老闆
[00:31:07.000 --> 00:31:09.000]  但你又不可以罵他打他
[00:31:09.000 --> 00:31:11.000]  拿個枕頭來
[00:31:11.000 --> 00:31:14.000]  當他是老闆打他幾槌
[00:31:14.000 --> 00:31:18.000]  這些正常的階段
[00:31:18.000 --> 00:31:23.000]  另外你不要讓憤怒繼續燒上去
[00:31:23.000 --> 00:31:26.000]  所以你要想辦法斷絕
[00:31:26.000 --> 00:31:28.000]  管理你的憤怒
[00:31:28.000 --> 00:31:31.000]  然後到最後解決你的憤怒
[00:31:31.000 --> 00:31:33.000]  時間關係
[00:31:33.000 --> 00:31:39.000]  其實耶穌都用了Freeman提出的幾個步驟
[00:31:39.000 --> 00:31:44.000]  我在我的講稿會詳細分析
[00:31:44.000 --> 00:31:46.000]  憤怒
[00:31:46.000 --> 00:31:52.000]  耶穌怎樣去根據這幾個原則去處理
[00:31:52.000 --> 00:31:56.000]  大家想想會看到的
[00:31:56.000 --> 00:32:01.000]  各位,但我今天不詳細在這裡說
[00:32:01.000 --> 00:32:04.000]  有位叫Hunter的弟兄說
[00:32:04.000 --> 00:32:06.000]  如果你放任你的怒氣
[00:32:06.000 --> 00:32:09.000]  你會變成一個怪獸
[00:32:09.000 --> 00:32:12.000]  使你心愛你的人很怕你
[00:32:12.000 --> 00:32:14.000]  甚至受傷
[00:32:14.000 --> 00:32:17.000]  消滅你的怪獸最好的方法
[00:32:17.000 --> 00:32:21.000]  就是你願意讓主耶穌基督在你的心裡
[00:32:21.000 --> 00:32:25.000]  讓你得著平安和力量
[00:32:25.000 --> 00:32:27.000]  各位弟兄姊妹
[00:32:27.000 --> 00:32:31.000]  我們每個人都會面對憤怒
[00:32:31.000 --> 00:32:35.000]  當人當事情當環境達不到我們期望的時候
[00:32:35.000 --> 00:32:39.000]  心理學家說你都很容易發怒
[00:32:39.000 --> 00:32:41.000]  當別人發怒的時候
[00:32:41.000 --> 00:32:44.000]  又會觸發你心中的怒火
[00:32:44.000 --> 00:32:47.000]  第三,當不公不義的事情
[00:32:47.000 --> 00:32:49.000]  發生在你身上的時候
[00:32:49.000 --> 00:32:52.000]  就會引發你爆火
[00:32:52.000 --> 00:32:54.000]  沒到半百
[00:32:54.000 --> 00:32:57.000]  我發現一個善於處理怒氣的人
[00:32:57.000 --> 00:32:59.000]  是一個幸福的人
[00:32:59.000 --> 00:33:04.000]  而且他會將這個幸福帶給周圍的人
[00:33:04.000 --> 00:33:07.000]  相反,任由你的怒氣爆發
[00:33:07.000 --> 00:33:10.000]  終日生活在火爐裡
[00:33:10.000 --> 00:33:13.000]  生活在痛苦的當中
[00:33:13.000 --> 00:33:16.000]  各位最近有沒有怒氣呢?
[00:33:16.000 --> 00:33:18.000]  有沒有怒氣呢?
[00:33:18.000 --> 00:33:21.000]  怒氣就是別人使你很怒氣
[00:33:21.000 --> 00:33:24.000]  怒氣就是發自你自己
[00:33:24.000 --> 00:33:26.000]  怒氣就是別人使你怒氣
[00:33:26.000 --> 00:33:29.000]  兩種都是氣
[00:33:29.000 --> 00:33:33.000]  願這一篇講章給你智慧和提醒
[00:33:33.000 --> 00:33:35.000]  我們一起祈禱
[00:33:35.000 --> 00:33:38.000]  感謝上主你賜人有情緒
[00:33:38.000 --> 00:33:40.000]  特別憤怒的情緒
[00:33:40.000 --> 00:33:43.000]  求主叫我們敢於去發而怒
[00:33:43.000 --> 00:33:46.000]  藉此去維護正義
[00:33:46.000 --> 00:33:48.000]  也保護弱勢
[00:33:48.000 --> 00:33:51.000]  也能控制自己的怒氣
[00:33:51.000 --> 00:33:53.000]  適當的去發怒
[00:33:53.000 --> 00:33:55.000]  智慧的抒發
[00:33:55.000 --> 00:33:57.000]  也不長久懷怒
[00:33:57.000 --> 00:34:00.000]  建立一個榮神益人的生命
[00:34:00.000 --> 00:34:01.000]  阿門
