
[00:00:00.000 --> 00:00:05.000]  仁兄姊妹平安,我們一起同心祈禱
[00:21:30.000 --> 00:21:33.000]  這證實他確實死了
[00:21:33.000 --> 00:21:35.000]  沒有復活
[00:21:35.000 --> 00:21:38.000]  但埋葬耶穌的墳墓空了
[00:21:38.000 --> 00:21:41.000]  又沒有人能夠找到他的屍首
[00:21:41.000 --> 00:21:43.000]  又沒有人能夠證明
[00:21:43.000 --> 00:21:45.000]  他的屍首被人偷走
[00:21:45.000 --> 00:21:47.000]  還有他的門徒起初
[00:21:47.000 --> 00:21:49.000]  都不相信耶穌是真的復活
[00:21:49.000 --> 00:21:51.000]  直到他們親眼看過
[00:21:51.000 --> 00:21:53.000]  親手摸過才相信
[00:21:53.000 --> 00:21:56.000]  所以我的盼望是基於歷史的事實
[00:21:56.000 --> 00:21:58.000]  而不是道聽途說
[00:21:58.000 --> 00:22:00.000]  人云亦云的
[00:22:00.000 --> 00:22:03.000]  但這個世界上有很多種人
[00:22:03.000 --> 00:22:06.000]  也一定會有很多種不同的問題
[00:22:06.000 --> 00:22:11.000]  如果我們真的準備得不充分
[00:22:11.000 --> 00:22:12.000]  不能夠答覆
[00:22:12.000 --> 00:22:15.000]  我有一招給大家
[00:22:15.000 --> 00:22:17.000]  最後你可以跟他說
[00:22:17.000 --> 00:22:19.000]  我暫時解答不了
[00:22:19.000 --> 00:22:21.000]  我先回去問墓
[00:22:21.000 --> 00:22:23.000]  以後回來為你解答
[00:22:23.000 --> 00:22:25.000]  你記住才好
[00:22:25.000 --> 00:22:27.000]  不要說了就算了
[00:22:27.000 --> 00:22:29.000]  甚至你可以安排一下
[00:22:29.000 --> 00:22:32.000]  請我去見他或者他來見我
[00:22:32.000 --> 00:22:35.000]  我記得以前教會有位會友
[00:22:35.000 --> 00:22:39.000]  他的媳婦是一個很喜歡讀書的人
[00:22:39.000 --> 00:22:43.000]  她突然有一次想了解我們的信仰問題
[00:22:43.000 --> 00:22:45.000]  那位會友解答不了
[00:22:45.000 --> 00:22:51.000]  約我和我太太一起去她兒子家吃晚飯
[00:22:51.000 --> 00:22:56.000]  晚飯之前先跟她的媳婦聊天
[00:22:56.000 --> 00:22:59.000]  我忘記了她問了什麼問題
[00:22:59.000 --> 00:23:01.000]  但我沒有說服到她的媳婦是信耶穌
[00:23:01.000 --> 00:23:04.000]  不過我盡力解答了她的問題
[00:23:04.000 --> 00:23:06.000]  只能將她交給主了
[00:23:06.000 --> 00:23:08.000]  無論如何
[00:23:08.000 --> 00:23:13.000]  我們自己要準備好回答別人的提問
[00:23:13.000 --> 00:23:16.000]  學習講自己的得救見證
[00:23:16.000 --> 00:23:18.000]  或者信主後的經歷
[00:23:18.000 --> 00:23:20.000]  祈禱得英韻的見證
[00:23:20.000 --> 00:23:22.000]  都是很好的準備
[00:23:22.000 --> 00:23:25.000]  我做一個總結
[00:23:25.000 --> 00:23:27.000]  我們要在職場上
[00:23:27.000 --> 00:23:29.000]  在工作環境當中
[00:23:29.000 --> 00:23:32.000]  實踐愛倫如己的教導
[00:23:32.000 --> 00:23:35.000]  我們要做好三方面的準備
[00:23:35.000 --> 00:23:37.000]  認知方面的準備
[00:23:37.000 --> 00:23:39.000]  包括上帝對我們的旨意
[00:23:39.000 --> 00:23:43.000]  以及人生中有苦難是必然的
[00:23:43.000 --> 00:23:45.000]  第二方面
[00:23:45.000 --> 00:23:47.000]  要學習綜合自己的情緒
[00:23:47.000 --> 00:23:50.000]  以及提高自己的情商
[00:23:50.000 --> 00:23:52.000]  不要做衝動的反應
[00:23:52.000 --> 00:23:55.000]  控制好自己的嘴
[00:23:55.000 --> 00:23:58.000]  我們更加要準備好回答別人
[00:23:58.000 --> 00:24:01.000]  對我們的信仰提出的問題
[00:24:01.000 --> 00:24:05.000]  以溫柔的態度去回答別人
[00:24:05.000 --> 00:24:07.000]  讓我們一起祈禱
[00:24:07.000 --> 00:24:09.000]  真愛天父感謝祢
[00:24:09.000 --> 00:24:11.000]  懇請我們成為祢的兒女
[00:24:11.000 --> 00:24:14.000]  求祢幫助我們有智慧
[00:24:14.000 --> 00:24:16.000]  做好各方面的準備
[00:24:16.000 --> 00:24:19.000]  以致我們可以在職場中
[00:24:19.000 --> 00:24:21.000]  實踐愛倫如己的教導
[00:24:21.000 --> 00:24:23.000]  榮耀主的名
[00:24:23.000 --> 00:24:25.000]  奉耶穌基督的名祈禱
[00:24:25.000 --> 00:24:27.000]  阿們
