
[00:00:00.000 --> 00:00:07.480]  OK 今日跟大家講的題目叫 虛假情真的面貌
[00:17:18.960 --> 00:17:20.960]  法官面前承認
[00:17:20.960 --> 00:17:22.960]  其實是一件很重要的事
[00:17:22.960 --> 00:17:24.960]  是一件很寶貴的
[00:17:24.960 --> 00:17:26.960]  是成為我們減去三分一刑罰
[00:17:26.960 --> 00:17:28.960]  在香港法律裡面
[00:17:28.960 --> 00:17:30.960]  的一個
[00:17:30.960 --> 00:17:32.960]  這樣的結果
[00:17:32.960 --> 00:17:34.960]  承認自己有罪
[00:17:34.960 --> 00:17:36.960]  前一個星期
[00:17:36.960 --> 00:17:38.960]  你CP五十一篇
[00:17:38.960 --> 00:17:40.960]  我們看一段經文好嗎
[00:17:40.960 --> 00:17:42.960]  我再重溫一點
[00:17:42.960 --> 00:17:44.960]  CP五十一篇
[00:17:44.960 --> 00:17:46.960]  一節到第四節
[00:17:46.960 --> 00:17:48.960]  大家讀一次好嗎
[00:17:48.960 --> 00:17:50.960]  一個很好的保護的關係
[00:17:50.960 --> 00:17:52.960]  那裡是我們可以
[00:17:52.960 --> 00:17:54.960]  (廣播)
[00:18:06.960 --> 00:18:08.960]  (廣播)
[00:18:08.960 --> 00:18:10.960]  (廣播)
[00:18:10.960 --> 00:18:12.960]  (廣播)
[00:18:12.960 --> 00:18:14.960]  這個是大衛的認罪
[00:18:14.960 --> 00:18:16.960]  這四節經文
[00:18:16.960 --> 00:18:18.960]  原來在歷史裡面
[00:18:18.960 --> 00:18:20.960]  曾經這樣出現過
[00:18:20.960 --> 00:18:22.960]  我翻查資料
[00:18:22.960 --> 00:18:24.960]  應該是歐洲
[00:18:24.960 --> 00:18:26.960]  我懷疑是英國
[00:18:26.960 --> 00:18:28.960]  因為那個資料沒有寫在哪個國家
[00:18:28.960 --> 00:18:30.960]  在1350年至1841年之間
[00:18:30.960 --> 00:18:32.960]  大概是幾百年
[00:18:32.960 --> 00:18:34.960]  裡面
[00:18:34.960 --> 00:18:36.960]  有一些有
[00:18:36.960 --> 00:18:38.960]  八十萬個死囚
[00:18:38.960 --> 00:18:40.960]  因為在庭上
[00:18:40.960 --> 00:18:42.960]  願意誠心的去閱讀
[00:18:42.960 --> 00:18:44.960]  一次這四節經文
[00:18:44.960 --> 00:18:46.960]  死刑可以赦免
[00:18:46.960 --> 00:18:52.960]  原來呢
[00:18:52.960 --> 00:18:54.960]  在古代的社會裡面
[00:18:54.960 --> 00:18:56.960]  承認自己
[00:18:56.960 --> 00:18:58.960]  生命的問題
[00:18:58.960 --> 00:19:00.960]  其實原來是得到
[00:19:00.960 --> 00:19:02.960]  很大很大人的重視
[00:19:02.960 --> 00:19:04.960]  那些讀不到的
[00:19:04.960 --> 00:19:06.960]  不願意的
[00:19:06.960 --> 00:19:08.960]  如果判死刑的話
[00:19:08.960 --> 00:19:10.960]  就沒得走
[00:19:10.960 --> 00:19:12.960]  說真的
[00:19:12.960 --> 00:19:14.960]  這首詩是講大衛的認罪詩
[00:19:14.960 --> 00:19:16.960]  其實大衛犯的罪
[00:19:16.960 --> 00:19:18.960]  是相當厲害的
[00:19:18.960 --> 00:19:20.960]  真的很厲害
[00:19:20.960 --> 00:19:22.960]  他不單止姦淫
[00:19:22.960 --> 00:19:24.960]  他掠了人的妻子
[00:19:24.960 --> 00:19:26.960]  他借刀殺人
[00:19:26.960 --> 00:19:28.960]  其實我想一下
[00:19:28.960 --> 00:19:30.960]  大衛和蘇羅
[00:19:30.960 --> 00:19:32.960]  誰犯的罪比較大
[00:19:32.960 --> 00:19:34.960]  要計算的話
[00:19:34.960 --> 00:19:36.960]  要量的話
[00:19:36.960 --> 00:19:38.960]  蘇羅犯了什麼罪呢
[00:19:38.960 --> 00:19:40.960]  就是他獻祭
[00:19:40.960 --> 00:19:42.960]  他不聽三姆爾的說話
[00:19:42.960 --> 00:19:44.960]  自己馬上走過去獻了
[00:19:44.960 --> 00:19:46.960]  迫於情勢
[00:19:46.960 --> 00:19:48.960]  那些人在等他快點做
[00:19:48.960 --> 00:19:50.960]  不然打仗會輸
[00:19:50.960 --> 00:19:52.960]  三姆爾來到
[00:19:52.960 --> 00:19:54.960]  搞錯了你不聽我的話
[00:19:54.960 --> 00:19:56.960]  結果是怎樣
[00:19:56.960 --> 00:19:58.960]  整個國家他都完全不可以做王
[00:19:58.960 --> 00:20:00.960]  到最後他要交軌
[00:20:00.960 --> 00:20:02.960]  死在戰場上面
[00:20:02.960 --> 00:20:04.960]  其實說真的
[00:20:04.960 --> 00:20:06.960]  他只是獻了一次祭
[00:20:06.960 --> 00:20:08.960]  做錯了一件事
[00:20:08.960 --> 00:20:10.960]  相比大衛其實做錯的事遠遠大過他
[00:20:10.960 --> 00:20:12.960]  不過就是因為大衛肯認
[00:20:12.960 --> 00:20:14.960]  蘇羅不肯認
[00:20:14.960 --> 00:20:16.960]  結果是完全不同
[00:20:16.960 --> 00:20:18.960]  所以
[00:20:18.960 --> 00:20:20.960]  能夠承認自己的罪
[00:20:20.960 --> 00:20:22.960]  看到自己的真相
[00:20:22.960 --> 00:20:24.960]  在神的面前
[00:20:24.960 --> 00:20:26.960]  願意承認
[00:20:26.960 --> 00:20:28.960]  是一個很重要的面貌
[00:20:28.960 --> 00:20:32.960]  第九節
[00:20:32.960 --> 00:20:34.960]  我們若認自己的罪
[00:20:34.960 --> 00:20:36.960]  神是信實的
[00:20:36.960 --> 00:20:38.960]  神是公義的
[00:20:38.960 --> 00:20:40.960]  必要赦免我們的罪
[00:20:40.960 --> 00:20:42.960]  洗淨我們一切的不義
[00:20:42.960 --> 00:20:46.960]  這節我們都很熟悉
[00:20:46.960 --> 00:20:50.960]  但我想講這節之前
[00:20:50.960 --> 00:20:52.960]  我想分享多一點
[00:20:52.960 --> 00:20:54.960]  其實一個人在罪裡面
[00:20:54.960 --> 00:20:56.960]  如果他不肯承認
[00:20:56.960 --> 00:20:58.960]  其實是一件很痛苦的事
[00:20:58.960 --> 00:21:00.960]  很艱鉅
[00:21:00.960 --> 00:21:02.960]  是一件很難過的事
[00:21:02.960 --> 00:21:08.960]  我曾經
[00:21:08.960 --> 00:21:10.960]  不知道有沒有講過
[00:21:10.960 --> 00:21:12.960]  當年
[00:21:12.960 --> 00:21:14.960]  神呼召我的時候
[00:21:14.960 --> 00:21:16.960]  有一段頗長的時間
[00:21:16.960 --> 00:21:18.960]  我都沒有回應
[00:21:18.960 --> 00:21:20.960]  不知是一九八幾年
[00:21:22.960 --> 00:21:24.960]  神呼召我
[00:21:24.960 --> 00:21:26.960]  你要去傳道
[00:21:26.960 --> 00:21:28.960]  我記得
[00:21:28.960 --> 00:21:30.960]  那時是我讀大學的最後一年
[00:21:30.960 --> 00:21:32.960]  正在上課
[00:21:32.960 --> 00:21:34.960]  課堂中間
[00:21:34.960 --> 00:21:36.960]  他就這樣說
[00:21:36.960 --> 00:21:38.960]  課堂是在上數學課
[00:21:38.960 --> 00:21:40.960]  突然在課堂中間
[00:21:40.960 --> 00:21:42.960]  我聽到神跟我說
[00:21:42.960 --> 00:21:44.960]  五個字
[00:21:44.960 --> 00:21:46.960]  你要去傳道
[00:21:46.960 --> 00:21:48.960]  不是很大聲
[00:21:48.960 --> 00:21:50.960]  但閉嘴就很清楚
[00:21:52.960 --> 00:21:54.960]  那一堂課
[00:21:54.960 --> 00:21:56.960]  沒有用心
[00:21:56.960 --> 00:21:58.960]  裡面很亂
[00:21:58.960 --> 00:22:00.960]  當然我立即明白意思
[00:22:00.960 --> 00:22:02.960]  一種傳職的呼召
[00:22:02.960 --> 00:22:04.960]  我還未開始工作
[00:22:04.960 --> 00:22:06.960]  未曾闖過自己的世界
[00:22:06.960 --> 00:22:08.960]  於是我跟神爭辯
[00:22:08.960 --> 00:22:10.960]  回到宿舍
[00:22:10.960 --> 00:22:12.960]  單人房
[00:22:12.960 --> 00:22:14.960]  神祈禱
[00:22:14.960 --> 00:22:16.960]  是否真的
[00:22:16.960 --> 00:22:18.960]  可不可以遲一點
[00:22:18.960 --> 00:22:20.960]  很多討價還價
[00:22:20.960 --> 00:22:22.960]  之後我跟神說
[00:22:22.960 --> 00:22:24.960]  不如你先不要騷擾我
[00:22:24.960 --> 00:22:26.960]  我這樣說
[00:22:26.960 --> 00:22:28.960]  感動就離開了我的心
[00:22:28.960 --> 00:22:30.960]  但那句說話很清楚
[00:22:30.960 --> 00:22:34.960]  沒有再有那種感動的情況
[00:22:34.960 --> 00:22:36.960]  不過
[00:22:36.960 --> 00:22:38.960]  那段日子都很辛苦
[00:22:38.960 --> 00:22:40.960]  因為這句說話很清楚
[00:22:40.960 --> 00:22:42.960]  那時我在網絡平台聚會
[00:22:42.960 --> 00:22:44.960]  在恩光堂
[00:22:44.960 --> 00:22:46.960]  我是恩光堂的朋友
[00:22:46.960 --> 00:22:48.960]  上面聚會
[00:22:48.960 --> 00:22:50.960]  下面有一間教會
[00:22:50.960 --> 00:22:52.960]  在一間學校
[00:22:52.960 --> 00:22:54.960]  教會叫神召會
[00:22:54.960 --> 00:22:56.960]  好像聖母平堂
[00:22:56.960 --> 00:22:58.960]  走過的地方
[00:22:58.960 --> 00:23:00.960]  通常我都不太想
[00:23:00.960 --> 00:23:02.960]  看上面的招牌
[00:23:02.960 --> 00:23:04.960]  因為看到那個字
[00:23:04.960 --> 00:23:06.960]  神召會
[00:23:06.960 --> 00:23:08.960]  立即勾起我這些傷心
[00:23:08.960 --> 00:23:10.960]  那些心情
[00:23:10.960 --> 00:23:12.960]  通常我都避免
[00:23:12.960 --> 00:23:14.960]  走那條街
[00:23:14.960 --> 00:23:16.960]  避免走那條路
[00:23:16.960 --> 00:23:18.960]  避免那種掙扎和痛苦
[00:23:18.960 --> 00:23:20.960]  在街上
[00:23:20.960 --> 00:23:22.960]  其實我又很
[00:23:22.960 --> 00:23:24.960]  不想見到警察
[00:23:24.960 --> 00:23:26.960]  警察的形象
[00:23:26.960 --> 00:23:28.960]  是公義正義的形象
[00:23:28.960 --> 00:23:30.960]  在那時候
[00:23:30.960 --> 00:23:32.960]  見到他我就想起
[00:23:32.960 --> 00:23:34.960]  不知為何很自然就會像閃閃縮縮
[00:23:34.960 --> 00:23:36.960]  就會走到旁邊
[00:23:36.960 --> 00:23:38.960]  避避他的眼神
[00:23:38.960 --> 00:23:40.960]  那你知道結果是怎樣
[00:23:40.960 --> 00:23:42.960]  那時特別多機會
[00:23:42.960 --> 00:23:44.960]  被人查身份證
[00:23:46.960 --> 00:23:48.960]  現在就不會
[00:23:48.960 --> 00:23:50.960]  大家鬥亡
[00:23:50.960 --> 00:23:56.960]  其實是一種很艱
[00:23:56.960 --> 00:23:58.960]  痛苦的經歷
[00:23:58.960 --> 00:24:00.960]  和過程
[00:24:00.960 --> 00:24:02.960]  即使都願意正式去面對
[00:24:02.960 --> 00:24:08.960]  所以聖經鼓勵我們
[00:24:08.960 --> 00:24:10.960]  虛假情真實況就是承認
[00:24:10.960 --> 00:24:12.960]  我們都是一個有罪的人
[00:24:12.960 --> 00:24:14.960]  願意去承認
[00:24:14.960 --> 00:24:16.960]  當承認的時候
[00:24:16.960 --> 00:24:18.960]  我們看到一個出路
[00:24:18.960 --> 00:24:20.960]  第九節我們都很熟悉
[00:24:20.960 --> 00:24:22.960]  我們若認自己的罪
[00:24:22.960 --> 00:24:24.960]  神是信實的是公義的
[00:24:24.960 --> 00:24:26.960]  必要赦免我們的罪
[00:24:26.960 --> 00:24:28.960]  洗淨我們一切的不義
[00:24:28.960 --> 00:24:30.960]  這句說話
[00:24:30.960 --> 00:24:32.960]  其實我不知道你有沒有想
[00:24:32.960 --> 00:24:34.960]  背就很熟悉
[00:24:34.960 --> 00:24:36.960]  但你有沒有想過這句說話的邏輯
[00:24:36.960 --> 00:24:38.960]  如果我認自己的罪在神面前
[00:24:38.960 --> 00:24:40.960]  神說我有罪了
[00:24:40.960 --> 00:24:42.960]  我得罪你了
[00:24:42.960 --> 00:24:44.960]  神是信實的
[00:24:44.960 --> 00:24:46.960]  神是公義的
[00:24:46.960 --> 00:24:48.960]  如果你不看下面一段經文
[00:24:48.960 --> 00:24:50.960]  自然的邏輯就是
[00:24:50.960 --> 00:24:52.960]  我認罪了
[00:24:52.960 --> 00:24:54.960]  神是公義的
[00:24:54.960 --> 00:24:56.960]  你認罪你還不死
[00:24:56.960 --> 00:24:58.960]  立刻定你的罪
[00:24:58.960 --> 00:25:00.960]  這樣邏輯一點
[00:25:00.960 --> 00:25:02.960]  我們認罪神是公義的
[00:25:02.960 --> 00:25:04.960]  神就要定你的罪
[00:25:04.960 --> 00:25:06.960]  因為你認罪了
[00:25:06.960 --> 00:25:08.960]  看定多少罰多少
[00:25:08.960 --> 00:25:10.960]  很奇怪
[00:25:10.960 --> 00:25:12.960]  必要赦免我們的罪
[00:25:12.960 --> 00:25:14.960]  洗淨我們一切的不義
[00:25:14.960 --> 00:25:16.960]  為什麼神是信實
[00:25:16.960 --> 00:25:18.960]  神是公義
[00:25:18.960 --> 00:25:20.960]  就會赦免我們的罪
[00:25:20.960 --> 00:25:22.960]  就會洗淨我們一切的不義
[00:25:22.960 --> 00:25:24.960]  其實要看神的屬性
[00:25:24.960 --> 00:25:28.960]  原來這段經文
[00:25:28.960 --> 00:25:30.960]  其實有很多舊約的背景
[00:25:30.960 --> 00:25:32.960]  我想大家看一下
[00:25:32.960 --> 00:25:34.960]  少少經文
[00:25:34.960 --> 00:25:36.960]  在舊約裏面原來有一節
[00:25:36.960 --> 00:25:38.960]  都幾清楚的
[00:25:38.960 --> 00:25:40.960]  神是公義的
[00:25:40.960 --> 00:25:42.960]  來自生命記
[00:25:42.960 --> 00:25:44.960]  三十二章第四節
[00:25:44.960 --> 00:25:46.960]  字眼有些不同
[00:25:46.960 --> 00:25:48.960]  翻譯上的問題
[00:25:48.960 --> 00:25:50.960]  生命記三十二章第四節
[00:25:50.960 --> 00:25:52.960]  神是什麼
[00:25:52.960 --> 00:25:54.960]  他是盤石
[00:25:54.960 --> 00:25:56.960]  他的作為完全
[00:25:56.960 --> 00:25:58.960]  他所行的無不公平
[00:25:58.960 --> 00:26:00.960]  他是誠實無偽的神
[00:26:00.960 --> 00:26:02.960]  又公義又正直
[00:26:02.960 --> 00:26:04.960]  又有公義的形容詞
[00:26:04.960 --> 00:26:06.960]  不止一次
[00:26:06.960 --> 00:26:08.960]  誠實無偽
[00:26:08.960 --> 00:26:10.960]  信實的
[00:26:10.960 --> 00:26:12.960]  不會偏差的神
[00:26:12.960 --> 00:26:14.960]  其實神是
[00:26:14.960 --> 00:26:16.960]  信實和公義
[00:26:16.960 --> 00:26:18.960]  主要是來自舊約的傳統
[00:26:18.960 --> 00:26:20.960]  舊約的信念
[00:26:20.960 --> 00:26:22.960]  如果我們看回生命記
[00:26:22.960 --> 00:26:24.960]  這一段經文
[00:26:24.960 --> 00:26:26.960]  其實他是在說盟約的關係
[00:26:26.960 --> 00:26:28.960]  為什麼他這樣說
[00:26:28.960 --> 00:26:30.960]  因為在舊約裏面
[00:26:30.960 --> 00:26:32.960]  神和以色列人納約
[00:26:32.960 --> 00:26:34.960]  納約
[00:26:34.960 --> 00:26:36.960]  告訴他我要做你的神
[00:26:36.960 --> 00:26:38.960]  你們要做我的子民
[00:26:38.960 --> 00:26:40.960]  在生命記
[00:26:40.960 --> 00:26:42.960]  他們快要過了大汗的時候
[00:26:42.960 --> 00:26:44.960]  神和他的百姓
[00:26:44.960 --> 00:26:46.960]  再一次納約
[00:26:46.960 --> 00:26:48.960]  告訴他你們要聽話
[00:26:48.960 --> 00:26:50.960]  所以生命記由二十八章開始
[00:26:50.960 --> 00:26:52.960]  一直數到尾
[00:26:52.960 --> 00:26:54.960]  是這樣說的
[00:26:54.960 --> 00:26:56.960]  你若留意聽從
[00:26:56.960 --> 00:26:58.960]  然後你神的話
[00:26:58.960 --> 00:27:00.960]  謹守遵循的一切誡命
[00:27:00.960 --> 00:27:02.960]  就是我今天所吩咐你的
[00:27:02.960 --> 00:27:04.960]  萬民之上
[00:27:04.960 --> 00:27:06.960]  你們若聽從耶和華
[00:27:06.960 --> 00:27:08.960]  理神的話
[00:27:08.960 --> 00:27:10.960]  這以下的福必臨到你的身上
[00:27:10.960 --> 00:27:12.960]  如果你聽話
[00:27:12.960 --> 00:27:14.960]  遵循我的誡命律例典章
[00:27:14.960 --> 00:27:16.960]  你就有福了
[00:27:16.960 --> 00:27:18.960]  你就有大福氣了
[00:27:18.960 --> 00:27:20.960]  二十八章一開始就這樣說
[00:27:20.960 --> 00:27:22.960]  有什麼福呢
[00:27:22.960 --> 00:27:24.960]  我就不把它列出來
[00:27:24.960 --> 00:27:26.960]  聽一點就能感覺到
[00:27:26.960 --> 00:27:28.960]  什麼福呢
[00:27:28.960 --> 00:27:30.960]  你在城裡必蒙福
[00:27:30.960 --> 00:27:32.960]  你所生的地所產的
[00:27:32.960 --> 00:27:34.960]  生畜所下的
[00:27:34.960 --> 00:27:36.960]  以及牛、獨、羊、羔都必蒙福
[00:27:36.960 --> 00:27:38.960]  你的糠子或全面盤
[00:27:38.960 --> 00:27:40.960]  都必蒙福
[00:27:40.960 --> 00:27:42.960]  你出也蒙福入也蒙福
[00:27:42.960 --> 00:27:44.960]  聽話就怎樣
[00:27:44.960 --> 00:27:46.960]  如果聽話你就有福氣
[00:27:46.960 --> 00:27:48.960]  福氣是很具體的
[00:27:48.960 --> 00:27:50.960]  多牛羊多生畜
[00:27:50.960 --> 00:27:52.960]  出又蒙福入又蒙福又有平安
[00:27:52.960 --> 00:27:54.960]  你打仗
[00:27:54.960 --> 00:27:56.960]  仇敵就會走
[00:27:56.960 --> 00:27:58.960]  你打仗就會贏
[00:27:58.960 --> 00:28:00.960]  去到十四節
[00:28:00.960 --> 00:28:02.960]  接著第十五節是相反的
[00:28:02.960 --> 00:28:04.960]  十五節說什麼
[00:28:04.960 --> 00:28:06.960]  你若不聽從耶和華利成的話
[00:28:06.960 --> 00:28:08.960]  不謹守
[00:28:08.960 --> 00:28:10.960]  遵循他的一切誡命律例
[00:28:10.960 --> 00:28:12.960]  就算我今天所吩咐你的
[00:28:12.960 --> 00:28:14.960]  這一天的咒詛都必追隨你
[00:28:14.960 --> 00:28:16.960]  臨到你身上
[00:28:16.960 --> 00:28:18.960]  有什麼咒詛呢
[00:28:18.960 --> 00:28:20.960]  你在城裡必受咒詛
[00:28:20.960 --> 00:28:22.960]  你在田間也必受咒詛
[00:28:22.960 --> 00:28:24.960]  你的糠子或你的全面盤
[00:28:24.960 --> 00:28:26.960]  都必受咒詛
[00:28:26.960 --> 00:28:28.960]  你所生的地所產的
[00:28:28.960 --> 00:28:30.960]  以及牛獨羊羔都必受咒詛
[00:28:30.960 --> 00:28:32.960]  出也受咒詛入也受咒詛
[00:28:32.960 --> 00:28:34.960]  將蒙福轉為咒詛
[00:28:34.960 --> 00:28:36.960]  不聽話就受咒詛
[00:28:36.960 --> 00:28:38.960]  很簡單的
[00:28:38.960 --> 00:28:40.960]  聽話就蒙福
[00:28:40.960 --> 00:28:42.960]  不聽話就受咒詛
[00:28:42.960 --> 00:28:44.960]  那些是很具體的東西
[00:28:44.960 --> 00:28:46.960]  特別的地方是
[00:28:46.960 --> 00:28:48.960]  咒詛的經文是四倍於
[00:28:48.960 --> 00:28:50.960]  蒙福的經文的長度
[00:28:50.960 --> 00:28:52.960]  更具體
[00:28:52.960 --> 00:28:54.960]  有人會覺得
[00:28:54.960 --> 00:28:56.960]  咒詛更具體
[00:28:56.960 --> 00:28:58.960]  好像他真的
[00:28:58.960 --> 00:29:00.960]  用不著這麼多
[00:29:00.960 --> 00:29:02.960]  但你有沒有留意
[00:29:02.960 --> 00:29:04.960]  為什麼他要講這麼長
[00:29:04.960 --> 00:29:06.960]  在不聽話那裡
[00:29:06.960 --> 00:29:08.960]  他想勸戒
[00:29:08.960 --> 00:29:10.960]  他很想警告
[00:29:10.960 --> 00:29:12.960]  小朋友
[00:29:12.960 --> 00:29:14.960]  你不聽話很危險
[00:29:14.960 --> 00:29:16.960]  你聽話吧 多少東西給你
[00:29:16.960 --> 00:29:18.960]  你不聽話 多少東西排隊
[00:29:18.960 --> 00:29:20.960]  等你去受咒詛受害
[00:29:20.960 --> 00:29:22.960]  你不要不聽話
[00:29:22.960 --> 00:29:24.960]  他就是不想他們不聽話
[00:29:24.960 --> 00:29:26.960]  不是說神想咒詛
[00:29:26.960 --> 00:29:28.960]  強烈地這樣表達
[00:29:28.960 --> 00:29:30.960]  好了
[00:29:30.960 --> 00:29:32.960]  這個原來就是那位神
[00:29:32.960 --> 00:29:34.960]  他是盟約的神
[00:29:34.960 --> 00:29:36.960]  如果你聽話就受咒詛
[00:29:36.960 --> 00:29:38.960]  你不聽話就受咒詛
[00:29:38.960 --> 00:29:40.960]  舊約的神
[00:29:40.960 --> 00:29:42.960]  甚至去到一個地步
[00:29:42.960 --> 00:29:44.960]  如果那些以色列民
[00:29:44.960 --> 00:29:46.960]  不聽話到一個地步
[00:29:46.960 --> 00:29:48.960]  他們徹底
[00:29:48.960 --> 00:29:50.960]  徹底是怎樣
[00:29:50.960 --> 00:29:52.960]  最後就是
[00:29:52.960 --> 00:29:54.960]  國破家亡
[00:29:54.960 --> 00:29:56.960]  他真的是這樣
[00:29:56.960 --> 00:29:58.960]  經歷了大衛索羅門的強盛時代
[00:29:58.960 --> 00:30:00.960]  慢慢下坡
[00:30:00.960 --> 00:30:02.960]  到最後因為扮偶像
[00:30:02.960 --> 00:30:04.960]  不聽話才知道
[00:30:04.960 --> 00:30:06.960]  到最後北國滅了
[00:30:06.960 --> 00:30:08.960]  南國都滅了
[00:30:08.960 --> 00:30:10.960]  秘魯他鄉
[00:30:10.960 --> 00:30:12.960]  這個對他們來說就是衰到鐵底
[00:30:12.960 --> 00:30:14.960]  就坐到鐵底
[00:30:14.960 --> 00:30:16.960]  最後走到這一步
[00:30:16.960 --> 00:30:18.960]  但第三十章是講他們
[00:30:18.960 --> 00:30:20.960]  如果他們是衰到鐵底
[00:30:20.960 --> 00:30:22.960]  他們秘魯
[00:30:22.960 --> 00:30:24.960]  神都這樣說
[00:30:24.960 --> 00:30:26.960]  第三十章這樣記載
[00:30:26.960 --> 00:30:28.960]  如果你們在已經秘魯到萬民的中間
[00:30:28.960 --> 00:30:30.960]  你們已經沒有了自己的國家
[00:30:30.960 --> 00:30:32.960]  沒有了自己的地圖
[00:30:32.960 --> 00:30:34.960]  你和你的子孫若盡心盡性
[00:30:34.960 --> 00:30:36.960]  歸向耶和華你的神
[00:30:36.960 --> 00:30:38.960]  照從我今日一切所吩咐的
[00:30:38.960 --> 00:30:40.960]  聽從他的話
[00:30:40.960 --> 00:30:42.960]  那時耶和華你的神必連率你
[00:30:42.960 --> 00:30:44.960]  救回你在秘魯的子民
[00:30:44.960 --> 00:30:46.960]  將你們帶回去
[00:30:46.960 --> 00:30:48.960]  你們的國土裏
[00:30:48.960 --> 00:30:50.960]  即是說就算你多麼差也好
[00:30:50.960 --> 00:30:52.960]  多麼衰也好
[00:30:52.960 --> 00:30:54.960]  衰到鐵底也好
[00:30:54.960 --> 00:30:56.960]  如果你願意回轉
[00:30:56.960 --> 00:30:58.960]  你願意聽神的話
[00:30:58.960 --> 00:31:00.960]  神都給你機會
[00:31:00.960 --> 00:31:02.960]  將你帶回去你原本的國家裏
[00:31:02.960 --> 00:31:04.960]  這就是神的信實
[00:31:04.960 --> 00:31:06.960]  神的信實是這樣呈現出來的
[00:31:06.960 --> 00:31:08.960]  你不聽話
[00:31:08.960 --> 00:31:10.960]  神祝福你
[00:31:10.960 --> 00:31:12.960]  你聽話神祝福你
[00:31:12.960 --> 00:31:14.960]  衰到鐵底也好
[00:31:14.960 --> 00:31:16.960]  你願意回轉的話
[00:31:16.960 --> 00:31:18.960]  神都願意帶你回到
[00:31:18.960 --> 00:31:20.960]  原本神賜給你的地方
[00:31:20.960 --> 00:31:22.960]  這就是神的信實
[00:31:22.960 --> 00:31:24.960]  和神的公義
[00:31:24.960 --> 00:31:26.960]  所以約翰福音
[00:31:26.960 --> 00:31:28.960]  約翰一書一章第九節
[00:31:28.960 --> 00:31:30.960]  其實是說這個背景
[00:31:30.960 --> 00:31:32.960]  原來神是信實的
[00:31:32.960 --> 00:31:34.960]  神是公義的
[00:31:34.960 --> 00:31:36.960]  只要我們願意回轉
[00:31:36.960 --> 00:31:38.960]  無論你犯罪多少也好
[00:31:38.960 --> 00:31:40.960]  神都願意帶你回到
[00:31:40.960 --> 00:31:42.960]  神祝福你的地方
[00:31:42.960 --> 00:31:44.960]  所以我們約認
[00:31:44.960 --> 00:31:46.960]  自己的罪
[00:31:46.960 --> 00:31:48.960]  神是信實的
[00:31:48.960 --> 00:31:50.960]  神是公義的
[00:31:50.960 --> 00:31:52.960]  必要赦免我們的罪
[00:31:52.960 --> 00:31:54.960]  洗淨我們一切的不義
[00:31:54.960 --> 00:31:56.960]  所以這三節聖經
[00:31:56.960 --> 00:31:58.960]  其實是想
[00:31:58.960 --> 00:32:00.960]  告訴我們
[00:32:00.960 --> 00:32:02.960]  鼓勵我們要承認
[00:32:02.960 --> 00:32:04.960]  如果我們真的犯罪的話
[00:32:04.960 --> 00:32:06.960]  在神的面前
[00:32:06.960 --> 00:32:08.960]  承認他
[00:32:08.960 --> 00:32:10.960]  無論你去到多差也好
[00:32:10.960 --> 00:32:12.960]  如果你願意的話
[00:32:12.960 --> 00:32:14.960]  神是信實的
[00:32:14.960 --> 00:32:16.960]  神是公義的
[00:32:16.960 --> 00:32:18.960]  神是Faithful的神
[00:32:18.960 --> 00:32:20.960]  公義的神
[00:32:20.960 --> 00:32:22.960]  他一定會洗淨你一切的不義
[00:32:22.960 --> 00:32:24.960]  赦免我們所有的罪
[00:32:24.960 --> 00:32:26.960]  明白嗎?
[00:32:26.960 --> 00:32:28.960]  其實這段經文的焦點在那裡
[00:32:28.960 --> 00:32:30.960]  其實是強調神的信實
[00:32:30.960 --> 00:32:32.960]  和公義的性情
[00:32:32.960 --> 00:32:34.960]  好像舊約裡面所形容的神
[00:32:34.960 --> 00:32:36.960]  所以今天
[00:32:36.960 --> 00:32:38.960]  如果我們在生命裡面
[00:32:38.960 --> 00:32:40.960]  神是期待我們
[00:32:40.960 --> 00:32:42.960]  在罪裡面悔改的
[00:32:42.960 --> 00:32:44.960]  祂會洗淨一切的罪
[00:32:44.960 --> 00:32:46.960]  一切的不義
[00:32:46.960 --> 00:32:48.960]  這段經文是鼓勵我們
[00:32:48.960 --> 00:32:50.960]  不要遠離神
[00:32:50.960 --> 00:32:52.960]  即使我們陷在黑暗
[00:32:52.960 --> 00:32:54.960]  不義的裡面
[00:32:54.960 --> 00:32:56.960]  只要我們願意回去
[00:32:56.960 --> 00:32:58.960]  我們願意和神有一個迴轉
[00:32:58.960 --> 00:33:00.960]  承認的話
[00:33:00.960 --> 00:33:02.960]  神就會將我們帶回一個
[00:33:02.960 --> 00:33:04.960]  賜福的地方
[00:33:04.960 --> 00:33:06.960]  赦免和洗淨
[00:33:06.960 --> 00:33:08.960]  用了兩個圖畫
[00:33:08.960 --> 00:33:10.960]  赦免原本欠人錢的
[00:33:10.960 --> 00:33:12.960]  現在不用還了
[00:33:12.960 --> 00:33:14.960]  而且洗淨原本不乾淨的
[00:33:14.960 --> 00:33:16.960]  現在就乾淨了
[00:33:16.960 --> 00:33:18.960]  信實
[00:33:18.960 --> 00:33:20.960]  原來那個去假情真
[00:33:20.960 --> 00:33:22.960]  就是表示我們在生命裡面
[00:33:22.960 --> 00:33:24.960]  承認我們都是一個有罪的人
[00:33:24.960 --> 00:33:26.960]  願意去承認
[00:33:26.960 --> 00:33:28.960]  當去到那個日子
