
[00:00:00.000 --> 00:00:02.000]  各位來賓各位弟子尖輩平安
[00:17:00.000 --> 00:17:04.000]  這麼多歷史上的領袖偉人
[00:17:04.000 --> 00:17:07.000]  他們都很明白聖經的真理
[00:17:07.000 --> 00:17:11.000]  知道聖經裡面有真理
[00:17:11.000 --> 00:17:17.000]  當然耶穌基督不單止是說出真理
[00:17:17.000 --> 00:17:19.000]  他說我是真理的意思就是
[00:17:19.000 --> 00:17:25.000]  他甚至將真理走出來
[00:17:25.000 --> 00:17:28.000]  他不是單單說我告訴你這個就是真理
[00:17:28.000 --> 00:17:30.000]  因為他說我愛你
[00:17:30.000 --> 00:17:33.000]  我用我的恩典慈愛來拯救你
[00:17:33.000 --> 00:17:36.000]  就是耶穌基督親自釘上十字架
[00:17:36.000 --> 00:17:37.000]  成就救恩
[00:17:37.000 --> 00:17:41.000]  這個救贖的真理是他親自走出來
[00:17:41.000 --> 00:17:44.000]  親自去彰顯出來
[00:17:44.000 --> 00:17:46.000]  他不是說給你聽有一個人這樣做
[00:17:46.000 --> 00:17:49.000]  或者你可以這樣去做
[00:17:49.000 --> 00:17:53.000]  而是他自己是這樣走出這個真理
[00:17:53.000 --> 00:17:56.000]  為人的罪去釘上十架
[00:17:56.000 --> 00:17:59.000]  拯救我們成為代罪羔羊
[00:17:59.000 --> 00:18:02.000]  我們不再受到這個罪的捆綁
[00:18:02.000 --> 00:18:04.000]  我們不再受到這個罪的結果
[00:18:04.000 --> 00:18:07.000]  和神和這位永活的神
[00:18:07.000 --> 00:18:11.000]  和創造宇宙萬物的神隔絕
[00:18:11.000 --> 00:18:13.000]  我們可以藉著耶穌基督
[00:18:13.000 --> 00:18:16.000]  已經得到一條十字架的道路
[00:18:16.000 --> 00:18:18.000]  認識這個真理
[00:18:18.000 --> 00:18:20.000]  得著這個永遠的生命
[00:18:20.000 --> 00:18:26.000]  耶穌基督是親自走出來
[00:18:26.000 --> 00:18:29.000]  這個就是耶穌的真理
[00:18:29.000 --> 00:18:31.000]  但有時我們會覺得
[00:18:31.000 --> 00:18:33.000]  他說的真理一定是這樣
[00:18:33.000 --> 00:18:35.000]  這麼霸道的嗎?一定要信耶穌?
[00:18:35.000 --> 00:18:39.000]  若不藉著我就不能到庫那裡去
[00:18:39.000 --> 00:18:40.000]  沒有其他方法了嗎?
[00:18:40.000 --> 00:18:41.000]  不可以有其他方法
[00:18:41.000 --> 00:18:43.000]  我將來都同樣不用落地獄
[00:18:43.000 --> 00:18:45.000]  我都可以上天堂嗎?
[00:18:45.000 --> 00:18:47.000]  只有這樣的嗎?
[00:18:47.000 --> 00:18:50.000]  我引用唐崇煒牧師很喜歡說
[00:18:50.000 --> 00:18:52.000]  他說真理是霸道的
[00:18:52.000 --> 00:18:54.000]  他就好像這樣說
[00:18:54.000 --> 00:18:57.000]  我們日常生活裡面
[00:18:57.000 --> 00:18:58.000]  我們會呼吸
[00:18:58.000 --> 00:19:00.000]  我們會吸這些空氣
[00:19:00.000 --> 00:19:02.000]  如果空氣這樣跟你說
[00:19:02.000 --> 00:19:05.000]  他說你一定要吸這些空氣
[00:19:05.000 --> 00:19:08.000]  你才能夠生存
[00:19:08.000 --> 00:19:11.000]  才能夠延續你的生命
[00:19:11.000 --> 00:19:12.000]  你說不是
[00:19:12.000 --> 00:19:13.000]  我故意不吸你
[00:19:13.000 --> 00:19:14.000]  看看誰先死
[00:19:14.000 --> 00:19:16.000]  於是你就捏了鼻子
[00:19:16.000 --> 00:19:17.000]  看看誰先死
[00:19:17.000 --> 00:19:19.000]  空氣死還是你死
[00:19:19.000 --> 00:19:20.000]  一邊捏一邊捏
[00:19:20.000 --> 00:19:22.000]  誰先死
[00:19:22.000 --> 00:19:24.000]  當然不會是空氣
[00:19:24.000 --> 00:19:26.000]  因為這個真理
[00:19:26.000 --> 00:19:28.000]  空氣是讓我們呼吸
[00:19:28.000 --> 00:19:30.000]  維持我們的生命
[00:19:30.000 --> 00:19:33.000]  但是我們有一天吸不到空氣
[00:19:33.000 --> 00:19:35.000]  沒有這個能力的時候
[00:19:35.000 --> 00:19:37.000]  我們就會死亡
[00:19:37.000 --> 00:19:39.000]  所以我們要明白
[00:19:39.000 --> 00:19:40.000]  是這樣的情況
[00:19:40.000 --> 00:19:41.000]  或者一個人
[00:19:41.000 --> 00:19:43.000]  他自己有個病
[00:19:43.000 --> 00:19:44.000]  心臟病
[00:19:44.000 --> 00:19:46.000]  是一發作
[00:19:46.000 --> 00:19:51.000]  他要去找一些藥
[00:19:51.000 --> 00:19:53.000]  一定要找對那種藥
[00:19:53.000 --> 00:19:55.000]  吃正那種幫助心臟
[00:19:55.000 --> 00:19:57.000]  恢復機能那種藥
[00:19:57.000 --> 00:19:58.000]  如果不是
[00:19:58.000 --> 00:20:03.000]  稍稍之間可能會死去
[00:20:03.000 --> 00:20:04.000]  所以有人說
[00:20:04.000 --> 00:20:06.000]  我們信什麼都好
[00:20:06.000 --> 00:20:09.000]  我們只要去誠心就可以了
[00:20:09.000 --> 00:20:12.000]  但問題不是你誠心就可以
[00:20:12.000 --> 00:20:15.000]  問題是你有沒有信對
[00:20:15.000 --> 00:20:20.000]  能夠去跟隨對一個真神
[00:20:20.000 --> 00:20:23.000]  只有一位真神
[00:20:23.000 --> 00:20:25.000]  只有一位耶穌
[00:20:25.000 --> 00:20:27.000]  只有一個救贖的方法
[00:20:27.000 --> 00:20:29.000]  所以我們要得著永恆的生命
[00:20:29.000 --> 00:20:32.000]  我們將來都要能夠去享受
[00:20:32.000 --> 00:20:34.000]  這個天國的福樂的時候
[00:20:34.000 --> 00:20:36.000]  你只能夠
[00:20:36.000 --> 00:20:37.000]  好像耶穌說
[00:20:37.000 --> 00:20:38.000]  若不藉著我
[00:20:38.000 --> 00:20:42.000]  沒有人能夠去到乎那裡去
[00:20:42.000 --> 00:20:45.000]  這個就是耶穌基督救贖的真理
[00:20:45.000 --> 00:20:46.000]  這個不是霸道
[00:20:46.000 --> 00:20:48.000]  這個只不過是一個神
[00:20:48.000 --> 00:20:51.000]  自己一個出路給我們
[00:20:51.000 --> 00:20:54.000]  只有一個出路
[00:20:54.000 --> 00:20:58.000]  如果你在一個家裏
[00:20:58.000 --> 00:21:00.000]  或者一個房間裏
[00:21:00.000 --> 00:21:01.000]  一個大廈裏
[00:21:01.000 --> 00:21:04.000]  萬一有火警
[00:21:04.000 --> 00:21:07.000]  只有一道門是出路的時候
[00:21:07.000 --> 00:21:09.000]  你會不會就想第二個方法
[00:21:09.000 --> 00:21:11.000]  你只是向那個唯一出路
[00:21:11.000 --> 00:21:15.000]  即刻去那個逃生門離開
[00:21:15.000 --> 00:21:16.000]  我不一定去出那道門
[00:21:16.000 --> 00:21:17.000]  我去另一個地方
[00:21:17.000 --> 00:21:19.000]  我去找另一個地方
[00:21:19.000 --> 00:21:23.000]  最後可能你就在那裏等死
[00:21:23.000 --> 00:21:26.000]  所以耶穌基督說
[00:21:26.000 --> 00:21:28.000]  我是真理
[00:21:28.000 --> 00:21:31.000]  我是充充滿滿有恩典有真理
[00:21:31.000 --> 00:21:33.000]  他是有愛在裏面
[00:21:33.000 --> 00:21:36.000]  是願意每個人都能夠得救
[00:21:36.000 --> 00:21:38.000]  願意每個人都能夠得著
[00:21:38.000 --> 00:21:41.000]  這個永恆寶貴的生命
[00:21:41.000 --> 00:21:44.000]  所以當一個人明白真理的時候
[00:21:44.000 --> 00:21:47.000]  其實真理不是束縛著我們
[00:21:47.000 --> 00:21:50.000]  這個真理不是去箝制著我們
[00:21:50.000 --> 00:21:52.000]  威逼著我們
[00:21:52.000 --> 00:21:54.000]  這個真理是使我們得自由
[00:21:54.000 --> 00:21:55.000]  聖經所說
[00:21:55.000 --> 00:21:56.000]  耶穌所說
[00:21:56.000 --> 00:21:59.000]  真理必使你得以自由
[00:21:59.000 --> 00:22:01.000]  譬如你想想
[00:22:01.000 --> 00:22:02.000]  一個火車
[00:22:02.000 --> 00:22:04.000]  一列的火車
[00:22:04.000 --> 00:22:07.000]  一列火車沒有路軌
[00:22:07.000 --> 00:22:08.000]  你說它很自由
[00:22:08.000 --> 00:22:09.000]  去哪裏都可以
[00:22:09.000 --> 00:22:12.000]  沒有路軌的火車能不能走
[00:22:12.000 --> 00:22:13.000]  走不了
[00:22:13.000 --> 00:22:14.000]  唯有一個路軌的火車
[00:22:14.000 --> 00:22:17.000]  它才能夠自由地暢通
[00:22:17.000 --> 00:22:19.000]  一直前行
[00:22:19.000 --> 00:22:21.000]  如果沒有路軌的時候
[00:22:21.000 --> 00:22:24.000]  我們就發揮不了這個作用
[00:22:24.000 --> 00:22:26.000]  人生都是我們有一個路軌
[00:22:26.000 --> 00:22:28.000]  有人生的軌跡給我們
[00:22:28.000 --> 00:22:32.000]  能夠可以有自由
[00:22:32.000 --> 00:22:35.000]  因為我們知道生命可以自由
[00:22:35.000 --> 00:22:38.000]  如果我們沒有了這個軌跡
[00:22:38.000 --> 00:22:39.000]  沒有了這個真理
[00:22:39.000 --> 00:22:41.000]  我們就好像失控了
[00:22:41.000 --> 00:22:45.000]  我們就好像不能夠掌管一樣
[00:22:45.000 --> 00:22:46.000]  好像剛才所說
[00:22:46.000 --> 00:22:49.000]  那個人一夜之間
[00:22:49.000 --> 00:22:52.000]  沒有辦法賠償自己的生命
[00:22:52.000 --> 00:22:54.000]  已經控制不了自己
[00:22:54.000 --> 00:22:56.000]  但是耶穌基督
[00:22:56.000 --> 00:22:58.000]  一個救贖的真理
[00:22:58.000 --> 00:23:00.000]  能夠去幫助我們
[00:23:00.000 --> 00:23:02.000]  能夠去掌管我們的生命
[00:23:02.000 --> 00:23:05.000]  能夠將我們黑暗的地方挪開
[00:23:05.000 --> 00:23:06.000]  給我們力量
[00:23:06.000 --> 00:23:08.000]  能夠去幫助我們
[00:23:08.000 --> 00:23:13.000]  能夠有一個美好的生活
[00:23:13.000 --> 00:23:15.000]  然後到生命
[00:23:15.000 --> 00:23:19.000]  道路、真理、生命
[00:23:19.000 --> 00:23:21.000]  生命是一個很奇妙的字
[00:23:21.000 --> 00:23:25.000]  如果今天大家要寫篇文叫「生命」
[00:23:25.000 --> 00:23:28.000]  可能每個人寫得很精彩
[00:23:28.000 --> 00:23:31.000]  因為每個人都有不同的方法
[00:23:31.000 --> 00:23:33.000]  去經歷他的生命
[00:23:33.000 --> 00:23:34.000]  或者演繹
[00:23:34.000 --> 00:23:37.000]  或者生命裡面有很多的起起伏伏
[00:23:37.000 --> 00:23:40.000]  或者生命裡面有很多很多姿彩的地方
[00:23:40.000 --> 00:23:41.000]  說到生命
[00:23:41.000 --> 00:23:44.000]  到底生命是什麼呢?
[00:23:44.000 --> 00:23:46.000]  有時有些小說家在筆下
[00:23:46.000 --> 00:23:48.000]  寫一些戀人的寫法
[00:23:48.000 --> 00:23:51.000]  直到我在你的眼睛裡面
[00:23:51.000 --> 00:23:53.000]  看到生命
[00:23:53.000 --> 00:23:56.000]  否則我都不知道生命是什麼
[00:23:56.000 --> 00:23:59.000]  裡面就說
[00:23:59.000 --> 00:24:01.000]  我從愛裡面
[00:24:01.000 --> 00:24:02.000]  能夠體會到生命
[00:24:02.000 --> 00:24:04.000]  直到我能夠尋找到你
[00:24:04.000 --> 00:24:06.000]  直到我能夠認識你
[00:24:06.000 --> 00:24:10.000]  哇 我知道真正的生命是什麼了
[00:24:10.000 --> 00:24:13.000]  有時我們生命裡面缺乏了愛
[00:24:13.000 --> 00:24:16.000]  有時我們缺乏了動力的時候
[00:24:16.000 --> 00:24:18.000]  真的不知道為了什麼而生活
[00:24:18.000 --> 00:24:19.000]  沒錯
[00:24:19.000 --> 00:24:22.000]  愛是帶來這種生命
[00:24:22.000 --> 00:24:26.000]  但這正是耶穌基督來這個世界的目的
[00:24:26.000 --> 00:24:29.000]  祂是帶著愛來到這個世界裡面
[00:24:29.000 --> 00:24:31.000]  所以祂賦予我們的生命
[00:24:31.000 --> 00:24:33.000]  是充滿著愛
[00:24:33.000 --> 00:24:34.000]  所以剛才說
[00:24:34.000 --> 00:24:37.000]  我們是找著一個十字架的道路
[00:24:37.000 --> 00:24:40.000]  能夠去認識這個救贖的真理
[00:24:40.000 --> 00:24:43.000]  這樣永遠有豐盛的生命
[00:24:43.000 --> 00:24:44.000]  耶穌說
[00:24:44.000 --> 00:24:46.000]  我來是叫人得生命
[00:24:46.000 --> 00:24:48.000]  並且得得更豐盛
[00:24:48.000 --> 00:24:51.000]  這是一個豐盛的人生
[00:24:51.000 --> 00:24:52.000]  豐盛的人生
[00:24:52.000 --> 00:24:53.000]  很重要的一件事就是
[00:24:53.000 --> 00:24:55.000]  裡面充滿愛
[00:24:55.000 --> 00:24:57.000]  裡面充滿力量
[00:24:57.000 --> 00:24:58.000]  裡面充滿一種
[00:24:58.000 --> 00:25:00.000]  真的能夠改變
[00:25:00.000 --> 00:25:03.000]  因為人如果不是缺乏
[00:25:03.000 --> 00:25:05.000]  缺乏愛裡面的成長
[00:25:05.000 --> 00:25:09.000]  是很難可以過得喜樂
[00:25:09.000 --> 00:25:13.000]  過得有豐盛
[00:25:13.000 --> 00:25:16.000]  在第二次世界大戰的時候
[00:25:16.000 --> 00:25:19.000]  很多戰地的地方裡面
[00:25:19.000 --> 00:25:20.000]  很多孤兒
[00:25:20.000 --> 00:25:22.000]  很多孤兒很容易夭折
[00:25:22.000 --> 00:25:25.000]  因為沒有人去抱他們
[00:25:25.000 --> 00:25:26.000]  沒有人去關心他們
[00:25:26.000 --> 00:25:29.000]  很多只能夠看著餵奶
[00:25:29.000 --> 00:25:33.000]  看著給他們三餐
[00:25:33.000 --> 00:25:38.000]  但是不能夠有一個愛心的擁抱
[00:25:38.000 --> 00:25:39.000]  很多孤兒
[00:25:39.000 --> 00:25:42.000]  無端端都會死掉
[00:25:42.000 --> 00:25:44.000]  這些嬰兒
[00:25:44.000 --> 00:25:45.000]  後來有些人發覺
[00:25:45.000 --> 00:25:46.000]  不是啊
[00:25:46.000 --> 00:25:48.000]  每天都要擁抱他們
[00:25:48.000 --> 00:25:50.000]  讓他們感受到愛在裡面
[00:25:50.000 --> 00:25:52.000]  人基本上生命
[00:25:52.000 --> 00:25:54.000]  就是需要一種愛
[00:25:54.000 --> 00:25:56.000]  有時候我們在世間裡面
[00:25:56.000 --> 00:25:58.000]  我們不能夠去得著
[00:25:58.000 --> 00:26:00.000]  甚至我們可能去互相折磨
[00:26:00.000 --> 00:26:04.000]  但是耶穌基督是帶著一種愛
[00:26:04.000 --> 00:26:07.000]  所以這個愛是換來我們新的生命
[00:26:07.000 --> 00:26:10.000]  換來我們一個嶄新的生命
[00:26:10.000 --> 00:26:11.000]  這是很重要的
[00:26:11.000 --> 00:26:13.000]  給我們一個大的動力
[00:26:13.000 --> 00:26:19.000]  話說有一個讀書不多的有錢人
[00:26:19.000 --> 00:26:21.000]  就是一些暴販
[00:26:21.000 --> 00:26:24.000]  今天說的土豪
[00:26:24.000 --> 00:26:27.000]  土豪大家都看不起他
[00:26:27.000 --> 00:26:28.000]  因為自在有錢
[00:26:28.000 --> 00:26:31.000]  聽到是作威作福
[00:26:31.000 --> 00:26:33.000]  但是他自己很不服氣
[00:26:33.000 --> 00:26:36.000]  他又很仰慕一個文豪
[00:26:36.000 --> 00:26:38.000]  寫作的作家
[00:26:38.000 --> 00:26:40.000]  很仰慕他
[00:26:40.000 --> 00:26:43.000]  剛好那個地方有一個大文豪在那裡居住
[00:26:43.000 --> 00:26:45.000]  後來他就死了
[00:26:45.000 --> 00:26:46.000]  死了之後
[00:26:46.000 --> 00:26:47.000]  這個土豪就想了想
[00:26:47.000 --> 00:26:50.000]  不惜多一點的錢
[00:26:50.000 --> 00:26:55.000]  把這個大文豪的房子
[00:26:55.000 --> 00:26:57.000]  這間房子就買下來
[00:26:57.000 --> 00:26:59.000]  甚至裡面的家具
[00:26:59.000 --> 00:27:01.000]  一切的東西都保留在那裡
[00:27:01.000 --> 00:27:02.000]  他說
[00:27:02.000 --> 00:27:04.000]  我都要從一個土豪
[00:27:04.000 --> 00:27:06.000]  變為一個文豪
[00:27:06.000 --> 00:27:08.000]  讓別人看得起我
[00:27:08.000 --> 00:27:09.000]  改變我自己
[00:27:09.000 --> 00:27:11.000]  於是就買了這個房子
[00:27:11.000 --> 00:27:13.000]  買了裡面的東西
[00:27:13.000 --> 00:27:17.000]  連他這個大文豪所用的筆
[00:27:17.000 --> 00:27:20.000]  那些紙都保留下來
[00:27:20.000 --> 00:27:24.000]  於是他終於進了這個家
[00:27:24.000 --> 00:27:27.000]  坐在桌子裡面
[00:27:27.000 --> 00:27:28.000]  拿起這支筆
[00:27:28.000 --> 00:27:29.000]  拿起那些紙
[00:27:29.000 --> 00:27:31.000]  想著寫下文章
[00:27:31.000 --> 00:27:33.000]  成為一個文豪
[00:27:33.000 --> 00:27:34.000]  但是拿起那支筆
[00:27:34.000 --> 00:27:38.000]  想了半天都寫不出一句字
[00:27:38.000 --> 00:27:43.000]  因為生命沒有改變
[00:27:43.000 --> 00:27:44.000]  想成為一個土豪
[00:27:44.000 --> 00:27:46.000]  變成一個文豪
[00:27:46.000 --> 00:27:48.000]  不是你有外表的東西就可以了
[00:27:48.000 --> 00:27:50.000]  不是你所謂有錢
[00:27:50.000 --> 00:27:51.000]  有金錢
[00:27:51.000 --> 00:27:54.000]  今天我所追求的東西就可以了
[00:27:54.000 --> 00:27:57.000]  生命仍然沒有改變
[00:27:57.000 --> 00:27:58.000]  有時候我們以為
[00:27:58.000 --> 00:28:02.000]  我們能夠改變我們自己
[00:28:02.000 --> 00:28:03.000]  賺多點錢
[00:28:03.000 --> 00:28:05.000]  或者我們更多的地位
[00:28:05.000 --> 00:28:06.000]  更多的東西
[00:28:06.000 --> 00:28:08.000]  我們就會完全不同了
[00:28:08.000 --> 00:28:10.000]  別人就會看得起你了
[00:28:10.000 --> 00:28:12.000]  未必是這樣的情況
[00:28:12.000 --> 00:28:14.000]  以為
[00:28:14.000 --> 00:28:16.000]  特別今天這個現實的世界裡面
[00:28:16.000 --> 00:28:19.000]  金錢就以為可能幫助我們
[00:28:19.000 --> 00:28:22.000]  達到一切
[00:28:22.000 --> 00:28:23.000]  但是可能相反
[00:28:23.000 --> 00:28:25.000]  是更加令我們更加壞
[00:28:25.000 --> 00:28:27.000]  所以國內有一句話經常說
[00:28:27.000 --> 00:28:29.000]  我說男人變壞又如何
[00:28:29.000 --> 00:28:31.000]  男人有錢就變壞
[00:28:31.000 --> 00:28:33.000]  女人就相反
[00:28:33.000 --> 00:28:35.000]  變壞就有錢
[00:28:35.000 --> 00:28:37.000]  所以這個都是變壞
[00:28:37.000 --> 00:28:42.000]  都是因為這些物慾影響著我們
[00:28:42.000 --> 00:28:45.000]  所以唯有耶穌基督
[00:28:45.000 --> 00:28:46.000]  要給我們一個新的生命
[00:28:46.000 --> 00:28:48.000]  所謂有人在基督裡
[00:28:48.000 --> 00:28:50.000]  他就是成為新造的人
[00:28:50.000 --> 00:28:53.000]  舊事要過去
[00:28:53.000 --> 00:28:55.000]  都變成新的
[00:28:55.000 --> 00:28:57.000]  在基督裡面
[00:28:57.000 --> 00:28:59.000]  我們代入當中
[00:28:59.000 --> 00:29:00.000]  我們很多基督徒
[00:29:00.000 --> 00:29:03.000]  我相信我們生命都是更新了
[00:29:03.000 --> 00:29:05.000]  因為我們有基督耶穌
[00:29:05.000 --> 00:29:07.000]  但總之你未必相信耶穌
[00:29:07.000 --> 00:29:09.000]  可能你生命裡面有很多掙扎
[00:29:09.000 --> 00:29:10.000]  仍然有很多地方
[00:29:10.000 --> 00:29:13.000]  你看著今天現實裡面的生活
[00:29:13.000 --> 00:29:15.000]  忙碌於在工作
[00:29:15.000 --> 00:29:17.000]  忙碌於在賺錢
[00:29:17.000 --> 00:29:20.000]  但你沒想到人生有更大的意義
[00:29:20.000 --> 00:29:22.000]  人生我們
[00:29:22.000 --> 00:29:25.000]  原來有一位創造宇宙萬物的主
[00:29:25.000 --> 00:29:27.000]  去創造我們
[00:29:27.000 --> 00:29:28.000]  愛我們
[00:29:28.000 --> 00:29:29.000]  跟我們同行
[00:29:29.000 --> 00:29:31.000]  走這條路
[00:29:31.000 --> 00:29:33.000]  將來我們有永恆的生命
[00:29:33.000 --> 00:29:36.000]  原來我們可以去到天國裡
[00:29:36.000 --> 00:29:37.000]  可能我們不會想得那麼長遠
[00:29:37.000 --> 00:29:38.000]  有永恆的生命
[00:29:38.000 --> 00:29:39.000]  但我告訴你
[00:29:39.000 --> 00:29:40.000]  很多時候
[00:29:40.000 --> 00:29:43.000]  當人到了一個艱難絕路
[00:29:43.000 --> 00:29:47.000]  或者去到病危的時候
[00:29:47.000 --> 00:29:49.000]  我們會想這個問題
[00:29:49.000 --> 00:29:52.000]  但有時我們可能會太遲
[00:29:52.000 --> 00:29:54.000]  但當我們有機會去思想
[00:29:54.000 --> 00:29:56.000]  有機會能夠去接觸
[00:29:56.000 --> 00:29:58.000]  有機會能夠去接受的時候
[00:29:58.000 --> 00:30:00.000]  我們就把握
[00:30:00.000 --> 00:30:03.000]  因為這是好得無比的事情
[00:30:03.000 --> 00:30:05.000]  你懂得去投資
[00:30:05.000 --> 00:30:06.000]  把握好時機
[00:30:06.000 --> 00:30:09.000]  能夠去看準那個時間
[00:30:09.000 --> 00:30:10.000]  去作出投資
[00:30:10.000 --> 00:30:13.000]  為什麼你不能夠為你的生命
[00:30:13.000 --> 00:30:15.000]  為一個永恆的生命
[00:30:15.000 --> 00:30:17.000]  做一個投資
[00:30:17.000 --> 00:30:18.000]  今天聽到這個福音
[00:30:18.000 --> 00:30:21.000]  你就有機會得到永恆的生命
[00:30:21.000 --> 00:30:24.000]  只要你將自己放開
[00:30:24.000 --> 00:30:25.000]  接受耶穌基督
[00:30:25.000 --> 00:30:27.000]  成為你個人的救主
[00:30:27.000 --> 00:30:29.000]  承認我們自己的罪
[00:30:29.000 --> 00:30:30.000]  我們沒有能力
[00:30:30.000 --> 00:30:33.000]  去擺脫我們這些艱難
[00:30:33.000 --> 00:30:34.000]  這些黑暗
[00:30:34.000 --> 00:30:36.000]  但耶穌是愛我們
[00:30:36.000 --> 00:30:38.000]  這是救贖的真理
[00:30:38.000 --> 00:30:39.000]  他帶著愛
[00:30:39.000 --> 00:30:41.000]  帶著恩典給我們
[00:30:41.000 --> 00:30:45.000]  只要我們將自己教託給主
[00:30:45.000 --> 00:30:47.000]  耶穌就會幫助我們
[00:30:47.000 --> 00:30:48.000]  拯救我們
[00:30:48.000 --> 00:30:52.000]  就能夠通往一個永恆之路
[00:30:52.000 --> 00:30:54.000]  做回天父的兒女
[00:30:54.000 --> 00:30:57.000]  一個救贖的道路
[00:30:57.000 --> 00:31:00.000]  你願不願意這樣做呢?
[00:31:00.000 --> 00:31:01.000]  可能我們今天聽完之後
[00:31:01.000 --> 00:31:02.000]  我們發覺
[00:31:02.000 --> 00:31:04.000]  我們仍然很忙碌
[00:31:04.000 --> 00:31:06.000]  要今天我們爭取的東西
[00:31:06.000 --> 00:31:08.000]  沒錯,你仍然可以這樣做
[00:31:08.000 --> 00:31:10.000]  但當你憑著信心
[00:31:10.000 --> 00:31:12.000]  接受了耶穌基督
[00:31:12.000 --> 00:31:17.000]  可能你的眼界會改變了
[00:31:17.000 --> 00:31:20.000]  你會體會到有不同的地方
[00:31:20.000 --> 00:31:23.000]  可能你以前捉得很緊的東西
[00:31:23.000 --> 00:31:24.000]  可能你會放開
[00:31:24.000 --> 00:31:25.000]  你更加會知道
[00:31:25.000 --> 00:31:27.000]  生命的意義在哪裡
[00:31:27.000 --> 00:31:28.000]  所以說
[00:31:28.000 --> 00:31:29.000]  「若有人在基督裡」
[00:31:29.000 --> 00:31:31.000]  是新做的人有這樣的意思
[00:31:31.000 --> 00:31:33.000]  因為他有一個新的生命
[00:31:33.000 --> 00:31:34.000]  因為新的生命
[00:31:34.000 --> 00:31:37.000]  是改變了以往生活的那種態度
[00:31:37.000 --> 00:31:39.000]  改變了以往生活的那種習慣
[00:31:39.000 --> 00:31:41.000]  甚至改變了以往生活的那種
[00:31:41.000 --> 00:31:43.000]  各種各樣的事情
[00:31:43.000 --> 00:31:46.000]  那種重要次序
[00:31:46.000 --> 00:31:48.000]  都可能重新排列過
[00:31:48.000 --> 00:31:50.000]  問題是我們有沒有信心
[00:31:50.000 --> 00:31:51.000]  踏出信心
[00:31:51.000 --> 00:31:57.000]  去接受這位創造宇宙萬物的真神
[00:31:57.000 --> 00:32:00.000]  親自來到這個世界的主耶穌基督
[00:32:00.000 --> 00:32:03.000]  能夠成為他個人的救主
[00:32:03.000 --> 00:32:05.000]  最近我看了一篇文章
[00:32:05.000 --> 00:32:09.000]  應該是在新年期間會有一部電影
[00:32:09.000 --> 00:32:12.000]  叫《非凡生命曆》
[00:32:12.000 --> 00:32:14.000]  曆就是歷程的曆
[00:32:14.000 --> 00:32:17.000]  英文是Unbroken
[00:32:17.000 --> 00:32:20.000]  就是不會斷裂的
[00:32:20.000 --> 00:32:23.000]  在聖誕節期間
[00:32:23.000 --> 00:32:25.000]  就在美國開始上映
[00:32:25.000 --> 00:32:28.000]  香港上映應該是農曆新年期間
[00:32:28.000 --> 00:32:30.000]  這部電影就是
[00:32:30.000 --> 00:32:34.000]  一個美國很當時得靈的女星
[00:32:34.000 --> 00:32:37.000]  安祖蓮娜·祖莉執導
[00:32:37.000 --> 00:32:39.000]  她不是演員,是導演
[00:32:39.000 --> 00:32:41.000]  改編自一篇小說
[00:32:41.000 --> 00:32:44.000]  講述一個很傳奇的人物
[00:32:44.000 --> 00:32:49.000]  大概是早期經歷世界大戰的人
[00:32:49.000 --> 00:32:53.000]  是一個參與奧運會的奧運運動員
[00:32:53.000 --> 00:32:56.000]  也是第二次世界大戰的軍人
[00:32:56.000 --> 00:32:58.000]  這個叫路易斯
[00:32:58.000 --> 00:33:00.000]  這個人很曲折離奇
[00:33:00.000 --> 00:33:03.000]  特別是在太平洋戰爭期間
[00:33:03.000 --> 00:33:06.000]  他的飛機墮機
[00:33:06.000 --> 00:33:11.000]  在海上漂流了47天
[00:33:11.000 --> 00:33:13.000]  後來救了他出來
[00:33:13.000 --> 00:33:19.000]  被日軍俘虜了成為戰俘
[00:33:19.000 --> 00:33:23.000]  在軍營裡過著慘無人道的生活
[00:33:23.000 --> 00:33:26.000]  過了超過兩年半的時間
[00:33:26.000 --> 00:33:30.000]  主角就是路易斯
[00:33:30.000 --> 00:33:32.000]  路易斯後來在1949年
[00:33:32.000 --> 00:33:35.000]  在葛培利報道大會裡信了耶穌
[00:33:35.000 --> 00:33:36.000]  他信了耶穌之後
[00:33:36.000 --> 00:33:38.000]  以前的掙扎
[00:33:38.000 --> 00:33:39.000]  所謂的掙扎就是
[00:33:39.000 --> 00:33:41.000]  這麼多年的痛苦
[00:33:41.000 --> 00:33:44.000]  裡面的創傷後遺症
[00:33:44.000 --> 00:33:48.000]  在軍營戰俘的情況下
[00:33:48.000 --> 00:33:50.000]  裡面很多的憤怒
[00:33:50.000 --> 00:33:52.000]  很多的不能原諒
[00:33:52.000 --> 00:33:55.000]  因為信了耶穌就能夠清除了
[00:33:55.000 --> 00:33:59.000]  沒有再寬恕了他的敵人
[00:33:59.000 --> 00:34:05.000]  沒有再將這麼沉重的怒氣壓在心裡
[00:34:05.000 --> 00:34:08.000]  甚至他的重大創傷後遺症
[00:34:08.000 --> 00:34:10.000]  都能夠醫治了
[00:34:10.000 --> 00:34:15.000]  就是說這個人一生的生命情況
[00:34:15.000 --> 00:34:18.000]  最主要不是說故事的內容
[00:34:18.000 --> 00:34:20.000]  是說原來拍戲的時候
[00:34:20.000 --> 00:34:24.000]  拍到最後一場戲
[00:34:24.000 --> 00:34:28.000]  本來在澳洲應該是一個很明朗的天氣
