
[00:00:00.000 --> 00:00:02.500]  各位午安,主內平安
[00:22:18.500 --> 00:22:21.500]  肯定他們過往所做過的事
[00:22:21.500 --> 00:22:23.500]  今天他們什麼都不用做
[00:22:23.500 --> 00:22:26.500]  他們的存在已經是一個意義
[00:22:26.500 --> 00:22:32.500]  有機會和晚年體弱的長輩同行的時候
[00:22:32.500 --> 00:22:36.500]  我感受到讓他們知道
[00:22:36.500 --> 00:22:39.500]  他們過去的一生是有價值的
[00:22:39.500 --> 00:22:41.500]  他們的付出是有意義的
[00:22:41.500 --> 00:22:45.500]  讓他們確信他們是被愛
[00:22:45.500 --> 00:22:46.500]  特別是信主的話
[00:22:46.500 --> 00:22:49.500]  讓他們確信他們是被上帝所愛
[00:22:49.500 --> 00:22:52.500]  信是被子女、家人所愛的
[00:22:52.500 --> 00:22:56.500]  讓他們有勇氣走過他們人生晚年
[00:22:56.500 --> 00:22:58.500]  可能沒有那麼容易的歷程
[00:22:58.500 --> 00:23:02.500]  這是我在和一些探望長輩的時候
[00:23:02.500 --> 00:23:05.500]  一個一個覺得很重要的經歷
[00:23:05.500 --> 00:23:07.500]  告訴他們現在什麼都不用做
[00:23:07.500 --> 00:23:10.500]  他們的存在已經是一個意義
[00:23:10.500 --> 00:23:14.500]  當中有些我們一些服侍
[00:23:14.500 --> 00:23:16.500]  在教育服侍的長輩同樣
[00:23:16.500 --> 00:23:19.500]  可能現在不可以像以前那麼多服侍
[00:23:19.500 --> 00:23:25.500]  他們的存在、生命見證已經是一個服侍
[00:23:25.500 --> 00:23:27.500]  更加重要
[00:23:27.500 --> 00:23:28.500]  上帝建立家庭
[00:23:28.500 --> 00:23:31.500]  我們被納入在很多血緣關係裡面
[00:23:31.500 --> 00:23:35.500]  上帝按他的計劃
[00:23:35.500 --> 00:23:38.500]  安放給我們各人不同的份
[00:23:38.500 --> 00:23:44.500]  我們就去衛生在上帝分配給我們的不同角色裡面
[00:23:44.500 --> 00:23:47.500]  做個總結
[00:23:47.500 --> 00:23:49.500]  我們明白到
[00:23:49.500 --> 00:23:52.500]  理解到每個家庭有不一樣的處境
[00:23:52.500 --> 00:23:55.500]  不一樣的挑戰、掙扎
[00:23:55.500 --> 00:24:00.500]  親子關係絕對不是三言兩語可以一概而論
[00:24:00.500 --> 00:24:01.500]  就算我們自己
[00:24:01.500 --> 00:24:02.500]  我們二十歲
[00:24:02.500 --> 00:24:03.500]  我們四十歲
[00:24:03.500 --> 00:24:05.500]  我們六十歲的生命歷程裡面
[00:24:05.500 --> 00:24:08.500]  可能都要用一些不同的具體行動
[00:24:08.500 --> 00:24:11.500]  去呈現我們這種的關係
[00:24:11.500 --> 00:24:13.500]  家人不到我們選
[00:24:13.500 --> 00:24:18.500]  但我們可以選擇如何去經營這份關係
[00:24:18.500 --> 00:24:23.500]  我們有動力去愛源頭來自神
[00:24:23.500 --> 00:24:27.500]  甚至將聖靈、神的話語
[00:24:27.500 --> 00:24:31.500]  夾在我們跟家人相處的關係裡面
[00:24:31.500 --> 00:24:35.500]  一方面我們的生命不斷被聖靈去模造
[00:24:35.500 --> 00:24:36.500]  更新改變
[00:24:36.500 --> 00:24:39.500]  我們學習我們學校耶穌基督的樣式
[00:24:39.500 --> 00:24:41.500]  無條件地去愛
[00:24:41.500 --> 00:24:44.500]  不過我在這裡很想很想去強調
[00:24:44.500 --> 00:24:47.500]  無條件的愛不等於
[00:24:47.500 --> 00:24:49.500]  不等於是可以放縱
[00:24:49.500 --> 00:24:51.500]  可以去操控
[00:24:51.500 --> 00:24:54.500]  愛本身是無條件
[00:24:54.500 --> 00:24:56.500]  但如果雙方要享受
[00:24:56.500 --> 00:25:00.500]  在這份關係裡面的福氣
[00:25:00.500 --> 00:25:04.500]  我們需要遵守一些的規則
[00:25:04.500 --> 00:25:06.500]  一些的秩序
[00:25:06.500 --> 00:25:09.500]  是的,我們學習無條件去愛
[00:25:09.500 --> 00:25:11.500]  但我們在這個關係要蒙福的話
[00:25:11.500 --> 00:25:14.500]  有些規則我們要去守住
[00:25:14.500 --> 00:25:17.500]  聖經的教導給了我們很多合宜的界線
[00:25:17.500 --> 00:25:19.500]  我們要守住
[00:25:19.500 --> 00:25:22.500]  就用今天二福所書六章
[00:25:22.500 --> 00:25:25.500]  一四節這段經文做一個例子
[00:25:25.500 --> 00:25:29.500]  親子關係,大家都有責任
[00:25:29.500 --> 00:25:31.500]  如果一個爸爸、一個父母
[00:25:31.500 --> 00:25:36.500]  從來沒有好好管教自己的子女
[00:25:36.500 --> 00:25:39.500]  或者說他不理會自己的情緒
[00:25:39.500 --> 00:25:42.500]  去激怒,甚至去傷害孩子
[00:25:42.500 --> 00:25:44.500]  沒有好好按真理的教導他們
[00:25:44.500 --> 00:25:46.500]  只是執著這一句
[00:25:46.500 --> 00:25:49.500]  埋怨子女,你不孝敬父母
[00:25:49.500 --> 00:25:52.500]  我覺得這是觸控,這是不合情理
[00:25:52.500 --> 00:25:54.500]  不合上帝的心意
[00:25:54.500 --> 00:25:56.500]  同樣一個完全不願意
[00:25:56.500 --> 00:25:59.500]  降服在父母的教導
[00:25:59.500 --> 00:26:03.500]  不願意降服在上帝的教導的孩子
[00:26:03.500 --> 00:26:06.500]  當他遇上一些人生不如意的時候
[00:26:06.500 --> 00:26:08.500]  抱怨都是你不好
[00:26:08.500 --> 00:26:12.500]  媽媽不好,這個不好,上帝不好
[00:26:12.500 --> 00:26:16.500]  抱怨很多東西,供應不好的時候
[00:26:16.500 --> 00:26:24.500]  我覺得這也是一個不合宜的回應
[00:26:24.500 --> 00:26:28.500]  一方面,我們盼望父母學習
[00:26:28.500 --> 00:26:30.500]  無條件地去愛孩子
[00:26:30.500 --> 00:26:33.500]  但孩子也要學習有些規範
[00:26:33.500 --> 00:26:35.500]  他們要去遵守
[00:26:35.500 --> 00:26:40.500]  同樣,孩子要學習無條件去愛他們的父母
[00:26:40.500 --> 00:26:43.500]  不過父母也要學習有些責任
[00:26:43.500 --> 00:26:45.500]  他們要去承擔
[00:26:45.500 --> 00:26:47.500]  明白到在現實裏面
[00:26:47.500 --> 00:26:50.500]  信徒,這裏每一個人,包括我自己
[00:26:50.500 --> 00:26:53.500]  我們有罪性,我們有限制
[00:26:53.500 --> 00:26:56.500]  特別我們的家人很多仍然未信主
[00:26:56.500 --> 00:27:00.500]  這個關係可能不是那麼簡單
[00:27:00.500 --> 00:27:04.500]  或知道親子的關係可能很不容易
[00:27:04.500 --> 00:27:10.500]  好像我步入中年這些的弟兄姊妹
[00:27:10.500 --> 00:27:14.500]  我想很多都有上有父母,下有子女
[00:27:14.500 --> 00:27:16.500]  我們口中的夾心人
[00:27:16.500 --> 00:27:18.500]  就算我們單身也好
[00:27:18.500 --> 00:27:21.500]  總是上有長輩,下有晚輩
[00:27:21.500 --> 00:27:26.500]  負心自問,我們平日和最親的人
[00:27:26.500 --> 00:27:28.500]  我們會怎樣評價他們呢?
[00:27:28.500 --> 00:27:30.500]  我們平日會怎樣暗地裡
[00:27:30.500 --> 00:27:33.500]  評價我們的父母,我們的子女?
[00:27:33.500 --> 00:27:36.500]  對著父母會不會暗地裡
[00:27:36.500 --> 00:27:40.500]  嫌他們照顧供養自己不夠
[00:27:40.500 --> 00:27:44.500]  囉囉嗦嗦,也不明白我的心意
[00:27:44.500 --> 00:27:47.500]  對著子女又批評他們
[00:27:47.500 --> 00:27:49.500]  我也是這樣對著我的兒女
[00:27:49.500 --> 00:27:51.500]  身在福中不知福
[00:27:51.500 --> 00:27:54.500]  幫你做這麼多,多謝也不說一聲
[00:27:54.500 --> 00:27:56.500]  怎麼說你也不聽
[00:27:56.500 --> 00:27:59.500]  每樣東西都不合我的心意
[00:27:59.500 --> 00:28:04.500]  你有沒有試過逆地而處呢?
[00:28:04.500 --> 00:28:06.500]  當我批評父母
[00:28:06.500 --> 00:28:09.500]  給不到我想要的東西的時候
[00:28:09.500 --> 00:28:11.500]  有沒有想過其實
[00:28:11.500 --> 00:28:15.500]  我也是這樣去批評子女
[00:28:15.500 --> 00:28:18.500]  他們身在福中不知福
[00:28:18.500 --> 00:28:20.500]  當我批評父母
[00:28:20.500 --> 00:28:22.500]  囉囉嗦嗦的時候
[00:28:22.500 --> 00:28:27.500]  每同時我都向我們的子女
[00:28:27.500 --> 00:28:29.500]  暗暗尋尋,是嗎?
[00:28:29.500 --> 00:28:31.500]  說我怎麼說你也不明白
[00:28:31.500 --> 00:28:34.500]  其實自己有很多盲點
[00:28:34.500 --> 00:28:37.500]  所以我們單單靠自己
[00:28:37.500 --> 00:28:40.500]  一定搞不定
[00:28:40.500 --> 00:28:42.500]  可以在生活上很微小的
[00:28:42.500 --> 00:28:44.500]  遇到很多的挑戰
[00:28:44.500 --> 00:28:46.500]  扭開電視機,爸爸媽媽
[00:28:46.500 --> 00:28:49.500]  想看那個什麼鍾年嘟嘟嘟的歌唱比賽
[00:28:49.500 --> 00:28:51.500]  女兒想看那個什麼什麼Club的
[00:28:51.500 --> 00:28:53.500]  什麼音樂頒獎禮,是嗎?
[00:28:53.500 --> 00:28:56.500]  按人的自我中心的罪性
[00:28:56.500 --> 00:28:59.500]  開始家裡發生一個權力的鬥爭
[00:28:59.500 --> 00:29:02.500]  什麼程度的鬥爭,是嗎?
[00:29:02.500 --> 00:29:05.500]  所以我們需要神是介入
[00:29:05.500 --> 00:29:09.500]  我們跟家人相處的關係裡
[00:29:09.500 --> 00:29:13.500]  我們需要被聖靈去掌管我們的生命
[00:29:13.500 --> 00:29:16.500]  我們需要全敬畏基督的心
[00:29:16.500 --> 00:29:18.500]  彼此去順服
[00:29:18.500 --> 00:29:22.500]  而不是彼此去爭鬥
[00:29:22.500 --> 00:29:24.500]  父母、子女、神
[00:29:24.500 --> 00:29:26.500]  成立了一個三角的關係
[00:29:26.500 --> 00:29:28.500]  我們試試吧
[00:29:28.500 --> 00:29:31.500]  有時候我們跟我們的父母
[00:29:31.500 --> 00:29:33.500]  子女不容易的時候
[00:29:33.500 --> 00:29:36.500]  我們試試自己先走近神一步
[00:29:36.500 --> 00:29:39.500]  又努力去祈禱也好,什麼都好
[00:29:39.500 --> 00:29:42.500]  幫我們的家人又走近神一步
[00:29:42.500 --> 00:29:45.500]  不知不覺,我們跟我們的父母
[00:29:45.500 --> 00:29:47.500]  或者子女,我們的關係
[00:29:47.500 --> 00:29:50.500]  我們的距離又近了一步
[00:29:50.500 --> 00:29:53.500]  親子關係是誰的責任
[00:29:53.500 --> 00:29:56.500]  我們需要互動,各走一步
[00:29:56.500 --> 00:29:58.500]  假如你的家人
[00:29:58.500 --> 00:30:02.500]  跟你的關係處於一個很好的場景
[00:30:02.500 --> 00:30:04.500]  我為你感恩
[00:30:04.500 --> 00:30:07.500]  繼續努力去守下去
[00:30:07.500 --> 00:30:10.500]  假如你跟家人的關係有很多張力
[00:30:10.500 --> 00:30:12.500]  甚至受過傷害
[00:30:12.500 --> 00:30:16.500]  盼望聖靈賜下智慧、愛和勇氣
[00:30:16.500 --> 00:30:20.500]  我們進入一個不容易的關係裡面
[00:30:20.500 --> 00:30:23.500]  繼續求上主在當中親自的醫治
[00:30:23.500 --> 00:30:25.500]  親自的帶領
[00:30:25.500 --> 00:30:28.500]  親自的讓每個家庭有更多的祝福
[00:30:28.500 --> 00:30:30.500]  願意祝福我們每個家庭
[00:30:30.500 --> 00:30:34.500]  願意同在,可以同心的禱告
[00:30:34.500 --> 00:30:40.500]  親愛的恩主,我們謙卑來到您的跟前
[00:30:40.500 --> 00:30:43.500]  感謝主祢讓我們有機會
[00:30:43.500 --> 00:30:45.500]  在親情裡面
[00:30:45.500 --> 00:30:49.500]  領略到很多無條件的愛那份的微善
[00:30:49.500 --> 00:30:51.500]  但我們確實每一個
[00:30:51.500 --> 00:30:53.500]  仍然都只不過是無恩的罪人
[00:30:53.500 --> 00:30:55.500]  又或者我們的家人裡面
[00:30:55.500 --> 00:30:58.500]  很多還沒認識你的親子關係
[00:30:58.500 --> 00:31:02.500]  往往很多掙扎,很不容易
[00:31:02.500 --> 00:31:04.500]  願意我們學習
[00:31:04.500 --> 00:31:06.500]  我們自己先更加願意
[00:31:06.500 --> 00:31:10.500]  捉緊神,你的引領,你的教導
[00:31:10.500 --> 00:31:12.500]  我們又幫助我們的親人
[00:31:12.500 --> 00:31:15.500]  也都更加捉緊上帝,你的引導
[00:31:15.500 --> 00:31:17.500]  以致我們的家
[00:31:17.500 --> 00:31:19.500]  真是以基督為首的家的時候
[00:31:19.500 --> 00:31:21.500]  呈現不一樣的場面
[00:31:21.500 --> 00:31:23.500]  沿著祝福帶領
[00:31:23.500 --> 00:31:25.500]  加能賜力給我們
[00:31:25.500 --> 00:31:26.500]  聽我們的禱告
[00:31:26.500 --> 00:31:28.500]  奉靠我救主耶穌基督
[00:31:28.500 --> 00:31:30.500]  寶貴聖名去求,阿們
