
[00:00:00.000 --> 00:00:02.960]  咁我哋呢繼續睇我哋呢個嘅series喇
[00:16:02.160 --> 00:16:05.920]  上帝嘅榮耀就住喺佢哋中間
[00:16:05.920 --> 00:16:09.360]  呢個就回目做嘅過程
[00:16:09.360 --> 00:16:10.720]  如果你咁睇成個世界
[00:16:10.720 --> 00:16:12.400]  整個宇宙創世嘅第一章
[00:16:12.400 --> 00:16:13.680]  就係講緊
[00:16:13.680 --> 00:16:14.800]  整個嘅宇宙就係上帝
[00:16:14.800 --> 00:16:17.120]  佢擺設曬所有嘅嘢
[00:16:17.120 --> 00:16:20.560]  然之後佢就住喺中間
[00:16:20.560 --> 00:16:21.840]  所以聖經裏面提到
[00:16:21.840 --> 00:16:23.680]  安息呢樣嘢
[00:16:23.680 --> 00:16:25.680]  唔係因為攰咗休息
[00:16:25.680 --> 00:16:26.880]  而係上帝擺設好曬
[00:16:26.880 --> 00:16:27.920]  所有嘢嘅時候
[00:16:27.920 --> 00:16:29.360]  就要運作
[00:16:29.360 --> 00:16:30.800]  整個世界開始運作嘅時候
[00:16:30.800 --> 00:16:33.120]  佢就住喺裏面
[00:16:33.120 --> 00:16:34.160]  所以第七日
[00:16:34.160 --> 00:16:36.480]  其實就係登基嘅時候
[00:16:36.480 --> 00:16:38.640]  就係上帝真係作王真係作主
[00:16:38.640 --> 00:16:41.040]  佢要去運作operate
[00:16:41.040 --> 00:16:43.520]  呢個世界
[00:16:43.520 --> 00:16:44.960]  舉個例
[00:16:44.960 --> 00:16:47.040]  疫情開始嘅時候
[00:16:47.040 --> 00:16:48.800]  達個三唔成
[00:16:48.800 --> 00:16:51.520]  因為屋企就要買部新電腦
[00:16:51.520 --> 00:16:54.320]  因為要做嗰啲online嘢
[00:16:54.320 --> 00:16:59.120]  咁就買咗部desktop
[00:16:59.120 --> 00:17:01.600]  然之後就有好多線
[00:17:01.600 --> 00:17:02.800]  有好多keyboard
[00:17:02.800 --> 00:17:04.160]  或者有好多零件
[00:17:04.160 --> 00:17:05.440]  hard drive等等
[00:17:05.440 --> 00:17:07.280]  就要全部裝起曬佢
[00:17:07.280 --> 00:17:08.880]  跟住又要鏡頭
[00:17:08.880 --> 00:17:12.160]  又要有唔同嘅screen等等
[00:17:12.160 --> 00:17:13.760]  搞咗我好耐
[00:17:13.760 --> 00:17:16.560]  搞咗我幾乎搞咗好幾日
[00:17:16.560 --> 00:17:19.120]  做完之後點呀
[00:17:19.120 --> 00:17:21.680]  嗰啲線全部博好曬
[00:17:21.680 --> 00:17:23.760]  我會唔會話
[00:17:23.760 --> 00:17:24.960]  打工喇我哋
[00:17:24.960 --> 00:17:25.760]  可以
[00:17:25.760 --> 00:17:27.040]  停工
[00:17:27.040 --> 00:17:28.400]  你博好曬啲嘢嘅時候
[00:17:28.400 --> 00:17:30.000]  你就做咩
[00:17:30.000 --> 00:17:32.080]  你就Touch住部機
[00:17:32.080 --> 00:17:34.080]  你就開始做咩
[00:17:34.080 --> 00:17:35.440]  就係工作
[00:17:35.440 --> 00:17:37.280]  開始operate
[00:17:37.280 --> 00:17:39.360]  或者好似你搬屋咁樣
[00:17:39.360 --> 00:17:40.400]  你搬到一個新嘅屋
[00:17:40.400 --> 00:17:41.840]  一個空嘅屋
[00:17:41.840 --> 00:17:44.160]  你入到去可能係廚房
[00:17:44.160 --> 00:17:45.840]  將啲碗碟放曬喺裏面
[00:17:45.840 --> 00:17:47.440]  唔知爐頭放曬喺裏面
[00:17:47.440 --> 00:17:50.080]  所有器具全部嘢都搞掂曬
[00:17:50.080 --> 00:17:51.360]  你就做咩
[00:17:51.360 --> 00:17:53.200]  你就唔會罷工係咪
[00:17:53.200 --> 00:17:53.920]  反而係咩
[00:17:53.920 --> 00:17:54.960]  調返轉
[00:17:54.960 --> 00:17:56.480]  你去operate
[00:17:56.480 --> 00:17:58.160]  係時候要開工喇
[00:17:58.160 --> 00:18:00.880]  係時候要做嘢喇
[00:18:00.880 --> 00:18:01.440]  就係咁嘅意思
[00:18:01.440 --> 00:18:02.480]  就創世嘅第一章
[00:18:02.480 --> 00:18:04.640]  講到話上帝安息嘅時候
[00:18:04.640 --> 00:18:07.440]  其實上帝擺好曬整個宇宙嘅嘢
[00:18:07.440 --> 00:18:08.480]  個rest
[00:18:08.480 --> 00:18:09.360]  個個安息
[00:18:09.360 --> 00:18:12.960]  唔係停止唔做嘢
[00:18:12.960 --> 00:18:17.120]  相反係反而去到工作
[00:18:17.120 --> 00:18:20.000]  上帝作禍去到控制呢個世界
[00:18:20.000 --> 00:18:21.920]  去到管理呢個世界
[00:18:21.920 --> 00:18:23.920]  呢個係同我哋現代人諗
[00:18:23.920 --> 00:18:25.680]  安息呢個字係唔同嘅
[00:18:25.680 --> 00:18:26.480]  我哋諗起安息就係
[00:18:26.480 --> 00:18:28.240]  「攰」我哋唔做嘢
[00:18:28.240 --> 00:18:30.080]  但喺《聖經》裏面講到安息嘅時候
[00:18:30.080 --> 00:18:32.160]  就唔係呢回事嚟
[00:18:32.160 --> 00:18:34.080]  譬如《約書亞記》第二十一章
[00:18:34.080 --> 00:18:35.600]  四十四節
[00:18:35.600 --> 00:18:36.800]  呢度你估下邊個字
[00:18:36.800 --> 00:18:39.440]  係同安息有關
[00:18:39.440 --> 00:18:41.040]  佢話耶和華接住佢
[00:18:41.040 --> 00:18:42.960]  向列祖所起嘅誓
[00:18:42.960 --> 00:18:45.760]  所應許嘅一切說話
[00:18:45.760 --> 00:18:47.920]  使他們洗以色的人
[00:18:47.920 --> 00:18:49.440]  四景平安
[00:18:49.440 --> 00:18:50.640]  他們一切仇敵裏面
[00:18:50.640 --> 00:18:52.400]  沒有一個人喺他面前
[00:18:52.400 --> 00:18:54.640]  可以站立得住
[00:18:54.640 --> 00:18:58.000]  邊個字係同安息有關
[00:18:58.000 --> 00:19:00.480]  四景平安
[00:19:00.480 --> 00:19:03.920]  四景都rest
[00:19:03.920 --> 00:19:04.640]  呢度講緊乜嘢
[00:19:04.640 --> 00:19:08.080]  呢個係《約書亞記》入主迦南嘅時候
[00:19:08.080 --> 00:19:10.640]  以色列人入主咗迦南
[00:19:10.640 --> 00:19:13.280]  然後佢哋就有好多嘅仇敵
[00:19:13.280 --> 00:19:15.120]  有好多嘅混亂
[00:19:15.120 --> 00:19:17.120]  然後佢哋擺平曬
[00:19:17.120 --> 00:19:19.120]  呢啲嘅混亂 呢啲嘅威脅嘅時候
[00:19:19.120 --> 00:19:20.480]  咦 發生咩事
[00:19:20.480 --> 00:19:21.920]  就嚟到呢度
[00:19:21.920 --> 00:19:23.040]  就係四景平安
[00:19:23.040 --> 00:19:24.560]  上帝洗佢哋四景平安
[00:19:24.560 --> 00:19:26.960]  能夠有rest
[00:19:26.960 --> 00:19:27.760]  仇敵
[00:19:27.760 --> 00:19:28.720]  冇一個喺佢面前
[00:19:28.720 --> 00:19:30.320]  能夠站立得住
[00:19:30.320 --> 00:19:32.400]  能夠有rest係咩意思
[00:19:32.400 --> 00:19:34.480]  就係咪話我哋坐喺個lazy boy度
[00:19:34.480 --> 00:19:35.920]  坐喺嗰個梳化度
[00:19:35.920 --> 00:19:38.000]  跟住我哋哋就休息
[00:19:38.000 --> 00:19:38.800]  no
[00:19:38.800 --> 00:19:39.840]  四景平安嘅意思
[00:19:39.840 --> 00:19:42.160]  就話個角度已經建立咗
[00:19:42.160 --> 00:19:44.720]  而家係時候
[00:19:44.720 --> 00:19:46.240]  去operate
[00:19:46.240 --> 00:19:48.880]  係時候去
[00:19:48.880 --> 00:19:51.920]  運作
[00:19:51.920 --> 00:19:53.600]  用咁嘅概念
[00:19:53.600 --> 00:19:54.560]  可能我哋明白
[00:19:54.560 --> 00:19:56.800]  《創世紀》第一章想講乜嘢
[00:19:56.800 --> 00:19:58.960]  萬物被安排好
[00:19:58.960 --> 00:20:00.320]  上帝安息
[00:20:00.320 --> 00:20:02.000]  上帝作亡
[00:20:02.000 --> 00:20:03.680]  佢開始operate呢個世界嘅時候
[00:20:03.680 --> 00:20:06.480]  呢個世界就進入一個新嘅order
[00:20:06.480 --> 00:20:08.640]  一個新嘅秩序
[00:20:08.640 --> 00:20:12.080]  一個新嘅rhythm
[00:20:12.080 --> 00:20:15.600]  所以安息日呢
[00:20:15.600 --> 00:20:19.200]  同敬拜就有關係
[00:20:19.200 --> 00:20:23.120]  叫以色列人守安息日
[00:20:23.120 --> 00:20:24.960]  並且守聖會
[00:20:24.960 --> 00:20:26.720]  其實意思就係話
[00:20:26.720 --> 00:20:28.160]  我哋認定
[00:20:28.160 --> 00:20:30.560]  喺呢一個sacred time嘅時候
[00:20:30.560 --> 00:20:32.000]  去認定
[00:20:32.000 --> 00:20:34.400]  真正operate呢個世界
[00:20:34.400 --> 00:20:36.880]  真正控制我哋呢個世界
[00:20:36.880 --> 00:20:39.440]  喺上帝
[00:20:39.440 --> 00:20:42.960]  That's why會有holy assembly
[00:20:42.960 --> 00:20:44.160]  That's why會停
[00:20:44.160 --> 00:20:46.880]  人會停低六日嘅工作
[00:20:46.880 --> 00:20:50.400]  放低我哋所控制嘅嘢
[00:20:50.400 --> 00:20:51.600]  今日喺呢個時間
[00:20:51.600 --> 00:20:55.200]  我哋就知道原來上帝先係眾神
[00:20:55.200 --> 00:20:58.640]  上帝先係我哋整個嘅宇宙嘅眾神
[00:20:58.640 --> 00:21:01.200]  唔係我
[00:21:01.200 --> 00:21:05.040]  好幾年前有一個嘅拉比
[00:21:05.040 --> 00:21:08.080]  劉泰嘅拉比
[00:21:08.080 --> 00:21:13.360]  佢係一啲解答問題嘅主持人
[00:21:13.360 --> 00:21:16.800]  喺佢嘅節目嗰度有啲人就會寫信俾佢
[00:21:16.800 --> 00:21:21.440]  然後佢就會用信嚟到去回應
[00:21:21.440 --> 00:21:22.720]  回信
[00:21:22.720 --> 00:21:23.440]  莫話俾佢聽
[00:21:23.440 --> 00:21:27.120]  你應該點樣去招架你而家生活裏面
[00:21:27.120 --> 00:21:29.360]  有啲嘅困難等等
[00:21:29.360 --> 00:21:31.840]  有一次佢收咗封信
[00:21:31.840 --> 00:21:35.680]  我封信大致上係寫呢樣嘢
[00:21:35.680 --> 00:21:37.920]  封信就話敬愛嘅拉比
[00:21:37.920 --> 00:21:39.360]  敬愛嘅老師
[00:21:39.360 --> 00:21:41.760]  我好唔開心
[00:21:41.760 --> 00:21:43.920]  我老公又唔聽我話
[00:21:43.920 --> 00:21:46.160]  我仔女又唔聽我話
[00:21:46.160 --> 00:21:48.880]  我工作又冇進展
[00:21:48.880 --> 00:21:53.200]  講咗一大堆話我時時都唔寓意人
[00:21:53.200 --> 00:21:57.680]  我嘅心情亦都好抑鬱
[00:21:57.680 --> 00:22:00.880]  你可唔可以幫幫我
[00:22:00.880 --> 00:22:04.480]  咁如果你係嗰個拉比你點回覆佢
[00:22:04.480 --> 00:22:07.280]  尤其係猶太人個拉比就好妙
[00:22:07.280 --> 00:22:11.360]  好似耶穌同嗰啲法律賽人去對話咁樣
[00:22:11.360 --> 00:22:14.640]  即係答咗又唔答咁樣
[00:22:14.640 --> 00:22:15.360]  成日有啲咁嘢
[00:22:15.360 --> 00:22:17.680]  咁呢個拉比點樣回信
[00:22:17.680 --> 00:22:19.840]  佢收咗封信
[00:22:19.840 --> 00:22:23.920]  佢就將所有每一句嘅第一個字
[00:22:23.920 --> 00:22:26.480]  佢就圈咗佢
[00:22:26.480 --> 00:22:31.840]  然之後接返埋封信寄返畀佢
[00:22:31.840 --> 00:22:33.520]  嗰句咩字呢
[00:22:33.520 --> 00:22:35.760]  就係我字
[00:22:35.760 --> 00:22:38.640]  I feel depressed
[00:22:38.640 --> 00:22:40.880]  I don't feel ok
[00:22:40.880 --> 00:22:43.440]  I am not happy
[00:22:43.440 --> 00:22:47.120]  I lack this or that
[00:22:47.120 --> 00:22:48.880]  安息日
[00:22:48.880 --> 00:22:50.560]  守聖會
[00:22:50.560 --> 00:22:52.560]  有個 sacred time
[00:22:52.560 --> 00:22:57.200]  意思即係話世界嘅中心宇宙中心唔係我
[00:22:57.200 --> 00:22:59.520]  係上帝
[00:22:59.520 --> 00:23:02.320]  上帝管理我嘅生命
[00:23:02.320 --> 00:23:05.360]  上帝管理我嘅世界
[00:23:05.360 --> 00:23:06.720]  每逢呢一個嘅時間
[00:23:06.720 --> 00:23:10.560]  呢個所謂 sacred time
[00:23:10.560 --> 00:23:12.880]  敬拜呢段時間
[00:23:12.880 --> 00:23:14.800]  就係其實係一個 reset button
[00:23:14.800 --> 00:23:17.440]  好似你用別部電腦用得耐
[00:23:17.440 --> 00:23:18.640]  你就要關咗佢
[00:23:18.640 --> 00:23:20.080]  shut down
[00:23:20.080 --> 00:23:22.800]  然之後再reboot
[00:23:22.800 --> 00:23:24.960]  it's a reset button
[00:23:24.960 --> 00:23:27.760]  係我哋嚟到上帝嘅面前
[00:23:27.760 --> 00:23:32.400]  我知佢先係世界嘅中心
[00:23:32.400 --> 00:23:34.640]  佢先係center of the universe
[00:23:34.640 --> 00:23:38.240]  not me
[00:23:38.240 --> 00:23:40.720]  安息日點樣實現
[00:23:40.720 --> 00:23:44.000]  喺新約嘅時候
[00:23:44.000 --> 00:23:45.280]  呢個安息日慢慢慢慢
[00:23:45.280 --> 00:23:47.760]  由第七日就轉做第一日
[00:23:47.760 --> 00:23:49.760]  點解
[00:23:49.760 --> 00:23:53.600]  因為七日嘅第一日發生咩事
[00:23:53.600 --> 00:23:56.240]  基督從死裏面復活
[00:23:56.240 --> 00:23:58.000]  七日嘅第一日
[00:23:58.000 --> 00:23:59.040]  清晨嘅時候
[00:23:59.040 --> 00:24:02.960]  基督從墳墓復活
[00:24:02.960 --> 00:24:04.480]  七日嘅第一日
[00:24:04.480 --> 00:24:07.920]  佢成全咗舊人
[00:24:07.920 --> 00:24:10.960]  佢做曬佢一切要做嘅嘢
[00:24:10.960 --> 00:24:13.600]  佢復活嘅時候係七日嘅第一日
[00:24:13.600 --> 00:24:16.640]  就係新嘅秩序開始
[00:24:16.640 --> 00:24:17.760]  喺基督裏面
[00:24:17.760 --> 00:24:21.840]  難怪喺新約教會到依家
[00:24:21.840 --> 00:24:24.240]  就認定七日嘅第一日
[00:24:24.240 --> 00:24:26.800]  就係嗰個reset button嘅時候
[00:24:26.800 --> 00:24:28.960]  就唔再係七日嘅第七日
[00:24:28.960 --> 00:24:30.880]  係七日嘅第一日
[00:24:30.880 --> 00:24:34.640]  上帝藉住佢神嘅二子
[00:24:34.640 --> 00:24:35.840]  從死裏面復活
[00:24:35.840 --> 00:24:37.760]  一個新嘅creation
[00:24:37.760 --> 00:24:41.120]  一個新嘅開始
[00:24:41.120 --> 00:24:43.920]  呢個或者就應該提醒我哋
[00:24:43.920 --> 00:24:46.160]  今日所謂守聖會
[00:24:46.160 --> 00:24:48.000]  我哋去敬拜嘅時候
[00:24:48.000 --> 00:24:49.440]  我哋worship嘅時候
[00:24:49.440 --> 00:24:53.040]  係應該帶住乜嘢嘅心態
[00:24:53.040 --> 00:24:54.080]  有兩樣實踐嘅嘢
[00:24:54.080 --> 00:24:55.600]  跟住我哋有首回應試過
[00:24:55.600 --> 00:24:58.720]  我哋會唱
[00:24:58.720 --> 00:24:59.920]  我提出兩樣
[00:24:59.920 --> 00:25:02.880]  第一樣
[00:25:02.880 --> 00:25:04.240]  七日嘅
[00:25:04.240 --> 00:25:05.920]  即係六日之後嘅第一日
[00:25:05.920 --> 00:25:06.960]  六日之後嘅一日
[00:25:06.960 --> 00:25:08.080]  六日之後嘅一日
[00:25:08.080 --> 00:25:12.640]  呢一個嘅rhythm
[00:25:12.640 --> 00:25:15.520]  其實我哋都需要放喺我哋時間表
[00:25:15.520 --> 00:25:16.720]  當然我而家同你講
[00:25:16.720 --> 00:25:18.640]  其實都係同我講
[00:25:18.640 --> 00:25:20.400]  因為大家知道我
[00:25:20.400 --> 00:25:22.720]  嗰陣時唔休息
[00:25:22.720 --> 00:25:24.880]  但其實我都休息嘅
[00:25:24.880 --> 00:25:28.320]  我休息你唔知咁嘅
[00:25:28.320 --> 00:25:29.280]  我嚟到敬拜
[00:25:29.280 --> 00:25:30.720]  好多時
[00:25:30.720 --> 00:25:33.920]  人會覺得你都係嚟做嘢啫
[00:25:33.920 --> 00:25:36.160]  我可以有咁嘅心態
[00:25:36.160 --> 00:25:38.480]  但我盡量都唔會有咁嘅心態
[00:25:38.480 --> 00:25:40.080]  我今日嚟敬拜
[00:25:40.080 --> 00:25:42.320]  係同大家一齊侍奉
[00:25:42.320 --> 00:25:43.920]  守聖會
[00:25:43.920 --> 00:25:45.920]  Holy Assembly
[00:25:45.920 --> 00:25:47.920]  雖然我有啲嘢要做
[00:25:47.920 --> 00:25:49.840]  但我係一個敬拜
[00:25:49.840 --> 00:25:52.880]  一個侍奉咁嘅心態嚟做
[00:25:52.880 --> 00:25:54.960]  我唔係當一個task
[00:25:54.960 --> 00:25:55.760]  而係當一個
[00:25:55.760 --> 00:25:58.560]  This is a sacred time
[00:25:58.560 --> 00:25:59.840]  係一個守為聖日
[00:25:59.840 --> 00:26:04.400]  一個認識唔同嘅一段時間
[00:26:04.400 --> 00:26:06.000]  好多時敬拜嘅時候
[00:26:06.000 --> 00:26:10.080]  我都聽到啲道唔係幾啱聽嘅
[00:26:10.080 --> 00:26:12.720]  包括自己嗰啲
[00:26:12.720 --> 00:26:15.600]  但係I don't think it matters
[00:26:15.600 --> 00:26:18.000]  因為個point
[00:26:18.000 --> 00:26:20.080]  Sacred Assembly個point
[00:26:20.080 --> 00:26:22.800]  係要同上帝遇上
[00:26:22.800 --> 00:26:23.680]  點樣同上帝遇上
[00:26:23.680 --> 00:26:24.800]  因為我校正咗我個心態
[00:26:24.800 --> 00:26:27.520]  我就能夠同上帝遇上
[00:26:27.520 --> 00:26:29.760]  所以今日
[00:26:29.760 --> 00:26:33.680]  係應該你都去敬拜去侍奉嘅
[00:26:33.680 --> 00:26:35.200]  唔係純粹話坐低
[00:26:35.200 --> 00:26:36.480]  我哋乜嘢都唔做
[00:26:36.480 --> 00:26:38.080]  飲杯茶就算喇
[00:26:38.080 --> 00:26:38.720]  No
[00:26:38.720 --> 00:26:39.600]  六日
[00:26:39.600 --> 00:26:41.360]  然之後又有一日
[00:26:41.360 --> 00:26:43.200]  六日之後又有一日
[00:26:43.200 --> 00:26:44.960]  一個一個小嘅習慣
[00:26:44.960 --> 00:26:49.200]  去到影響緊我哋同上帝嘅關係
[00:26:49.200 --> 00:26:50.320]  第二
[00:26:50.320 --> 00:26:51.360]  除咗我話
[00:26:51.360 --> 00:26:52.240]  呢個神聖嘅時間
[00:26:52.240 --> 00:26:56.080]  應該再重新喺我哋心靈入面去reset
[00:26:56.080 --> 00:27:00.240]  就應該係我哋做好準備
[00:27:00.240 --> 00:27:02.880]  新心人做好準備
[00:27:02.880 --> 00:27:03.520]  第二樣
[00:27:03.520 --> 00:27:04.720]  就係每一日
[00:27:04.720 --> 00:27:06.560]  我哋其實都應該有個
[00:27:06.560 --> 00:27:08.800]  Lit to Shabbat嘅
[00:27:08.800 --> 00:27:11.120]  小嘅安成
[00:27:11.120 --> 00:27:13.680]  喺我今日嘅beat嗰度
[00:27:13.680 --> 00:27:15.840]  我寫咗一個嘅人
[00:27:15.840 --> 00:27:18.080]  叫做Brother Lawrence
[00:27:18.080 --> 00:27:19.840]  路倫斯弟兄
[00:27:19.840 --> 00:27:20.640]  幾百年前㗎喇
[00:27:20.640 --> 00:27:23.920]  佢係一個小嘅修士
[00:27:23.920 --> 00:27:25.680]  佢就喺法國巴黎嗰度
[00:27:25.680 --> 00:27:26.720]  一個嘅修律院嗰度
[00:27:26.720 --> 00:27:28.560]  係打工嘅
[00:27:28.560 --> 00:27:30.080]  去洗碗
[00:27:30.080 --> 00:27:32.080]  做廚房嘅嘢
[00:27:32.080 --> 00:27:33.600]  佢就係好struggle
[00:27:33.600 --> 00:27:34.480]  每一日
[00:27:34.480 --> 00:27:35.760]  我做緊嘅嘢
[00:27:35.760 --> 00:27:37.200]  好似冇乜意思咁
[00:27:37.200 --> 00:27:40.800]  然之後佢就領會咗一個嘅秘訣
[00:27:40.800 --> 00:27:43.920]  點樣活喺上帝嘅同在嘅裏面
[00:27:43.920 --> 00:27:45.440]  點樣tune到自己
[00:27:45.440 --> 00:27:47.600]  能夠知道上帝係同佢同在
[00:27:47.600 --> 00:27:48.800]  就係佢洗緊碗嘅時候
[00:27:48.800 --> 00:27:50.160]  好忙嘅時候
[00:27:50.160 --> 00:27:53.040]  佢就會take一分鐘
[00:27:53.040 --> 00:27:54.400]  去禱告
[00:27:54.400 --> 00:27:56.160]  朝早係咁
[00:27:56.160 --> 00:27:57.440]  中午
[00:27:57.440 --> 00:27:59.040]  亦都係咁
[00:27:59.040 --> 00:27:59.680]  晏晝
[00:27:59.680 --> 00:28:00.800]  佢亦都係咁
[00:28:00.800 --> 00:28:02.000]  做一個細嘅祈禱
[00:28:02.000 --> 00:28:02.880]  一個小嘅祈禱
[00:28:02.880 --> 00:28:03.280]  佢就話
[00:28:03.280 --> 00:28:05.680]  上帝我係為著你
[00:28:05.680 --> 00:28:07.840]  因為愛你而做呢樣嘢嘅
[00:28:07.840 --> 00:28:10.240]  洗緊碗嘅時候做
[00:28:10.240 --> 00:28:12.400]  切緊嘢嘅時候佢做
[00:28:12.400 --> 00:28:14.800]  亡亂嘅時候佢會咁樣做
[00:28:14.800 --> 00:28:17.120]  佢話呢個就係佢嘅secret
[00:28:17.120 --> 00:28:18.400]  點樣喺啲小事上面
[00:28:18.400 --> 00:28:19.840]  我能夠去知道
[00:28:19.840 --> 00:28:22.880]  上帝係同我同在
[00:28:22.880 --> 00:28:26.320]  上帝同我係present
[00:28:26.320 --> 00:28:28.080]  求主幫助我地
[00:28:28.080 --> 00:28:30.000]  reset一下我地
[00:28:30.000 --> 00:28:32.720]  自己亡亂嘅生活
