
[00:00:00.000 --> 00:00:04.500]  今天我要跟各位分享的信息是我每個月第一個禮拜就要分享的
[00:18:33.000 --> 00:18:37.000]  去參加一個醫治禱告的特會
[00:18:37.000 --> 00:18:41.000]  也是講員在那邊在講
[00:18:41.000 --> 00:18:45.000]  那麼他是在旅館的地下室裡面
[00:18:45.000 --> 00:18:48.000]  我們就在地下室裡面聽他講
[00:18:48.000 --> 00:18:49.000]  也是漫天亂講
[00:18:49.000 --> 00:18:51.000]  半天不知道講什麼
[00:18:51.000 --> 00:18:53.000]  那麼那個天氣很熱
[00:18:53.000 --> 00:18:55.000]  我就把我的拖鞋脫了
[00:18:55.000 --> 00:18:59.000]  就腳就踩在這個地上
[00:18:59.000 --> 00:19:01.000]  磨石地上
[00:19:01.000 --> 00:19:03.000]  那麼那個講員講著講著
[00:19:03.000 --> 00:19:04.000]  他突然就講
[00:19:04.000 --> 00:19:07.000]  因為我那時候還在上班
[00:19:07.000 --> 00:19:09.000]  一面上班一面在教會服事
[00:19:09.000 --> 00:19:12.000]  我那時候在Sysco這些上班
[00:19:12.000 --> 00:19:15.000]  常常出差背個大行李
[00:19:15.000 --> 00:19:17.000]  背得我脖子都痛
[00:19:17.000 --> 00:19:20.000]  有的時候到了旅館裡面去的時候
[00:19:20.000 --> 00:19:21.000]  到了旅館累死了
[00:19:21.000 --> 00:19:24.000]  就叫飯菜到床上面
[00:19:24.000 --> 00:19:25.000]  一面看電視
[00:19:25.000 --> 00:19:28.000]  一面看工作的東西
[00:19:28.000 --> 00:19:29.000]  一面吃飯
[00:19:29.000 --> 00:19:32.000]  有的時候不知不覺就躺在那邊就睡著
[00:19:32.000 --> 00:19:35.000]  早上起來的時候脖子都僵了
[00:19:35.000 --> 00:19:36.000]  冷敷也不行
[00:19:36.000 --> 00:19:37.000]  熱敷也不行
[00:19:37.000 --> 00:19:38.000]  針灸也不行
[00:19:38.000 --> 00:19:41.000]  按摩也不行
[00:19:41.000 --> 00:19:46.000]  那個整個脖子痛
[00:19:46.000 --> 00:19:48.000]  後來那天就是這個講員在那邊講講講
[00:19:48.000 --> 00:19:50.000]  忽然間他開始認真的說
[00:19:50.000 --> 00:19:53.000]  我看到這個聖靈來了
[00:19:53.000 --> 00:19:55.000]  要醫治脖子疼的人
[00:19:55.000 --> 00:19:57.000]  哇
[00:19:57.000 --> 00:20:02.000]  我忽然間一股氣就在我
[00:20:02.000 --> 00:20:03.000]  這樣子講好了
[00:20:03.000 --> 00:20:05.000]  你有沒有看鬼電影的時候
[00:20:05.000 --> 00:20:09.000]  忽然間好像後腦勺那個毛起來了
[00:20:09.000 --> 00:20:10.000]  那種感覺
[00:20:10.000 --> 00:20:11.000]  那個涼的感覺
[00:20:11.000 --> 00:20:13.000]  但是我是熱的感覺
[00:20:13.000 --> 00:20:17.000]  忽然間我的脖子就從此就不疼了
[00:20:17.000 --> 00:20:18.000]  Hallelujah
[00:20:18.000 --> 00:20:19.000]  真的讚美神
[00:20:19.000 --> 00:20:23.000]  真有這回事
[00:20:23.000 --> 00:20:25.000]  所以這叫做恩賜
[00:20:25.000 --> 00:20:26.000]  這叫做恩高
[00:20:26.000 --> 00:20:28.000]  當聖靈在動功的時候
[00:20:28.000 --> 00:20:30.000]  所以我們要來求神
[00:20:30.000 --> 00:20:35.000]  是給我們信心的恩賜
[00:20:35.000 --> 00:20:38.000]  我剛才說這是倚靠仰望神的心
[00:20:38.000 --> 00:20:40.000]  來勝過這個世界
[00:20:40.000 --> 00:20:42.000]  因為約翰一書剛才說了
[00:20:42.000 --> 00:20:47.000]  使我們勝了世界的就是我們的信心
[00:20:47.000 --> 00:20:51.000]  所以這個鐵橋夫他說
[00:20:51.000 --> 00:20:53.000]  我要求神給我一個心
[00:20:53.000 --> 00:20:55.000]  我要得到一個心
[00:20:55.000 --> 00:20:58.000]  那個他就得到了那顆心
[00:20:58.000 --> 00:21:01.000]  我們也要來得到那顆心
[00:21:01.000 --> 00:21:02.000]  是的
[00:21:02.000 --> 00:21:07.000]  因為按照保羅講說信心是恩賜
[00:21:07.000 --> 00:21:10.000]  所以我們要得著
[00:21:10.000 --> 00:21:11.000]  我們要勝過世界
[00:21:11.000 --> 00:21:13.000]  必須要有信心
[00:21:13.000 --> 00:21:16.000]  其實我們每天都在操練我們的信心
[00:21:16.000 --> 00:21:18.000]  我們每天都在用我們的信心
[00:21:18.000 --> 00:21:21.000]  你相不相信
[00:21:21.000 --> 00:21:25.000]  譬如說你去寄信
[00:21:25.000 --> 00:21:29.000]  你怎麼知道信會到呢
[00:21:29.000 --> 00:21:32.000]  但是根據你的經驗
[00:21:32.000 --> 00:21:33.000]  你信寫好了住址
[00:21:33.000 --> 00:21:38.000]  填了郵票就應該會達到目的地
[00:21:38.000 --> 00:21:40.000]  所以你的經驗告訴你
[00:21:40.000 --> 00:21:42.000]  你就有了這個信心
[00:21:42.000 --> 00:21:44.000]  你就去寄了
[00:21:44.000 --> 00:21:45.000]  你去坐飛機
[00:21:45.000 --> 00:21:49.000]  也是你在操練你的信心不是嗎
[00:21:49.000 --> 00:21:51.000]  因為你知道你坐上飛機
[00:21:51.000 --> 00:21:56.000]  十多個小時你可以到中國去到台灣去
[00:21:56.000 --> 00:21:58.000]  回來也是一樣
[00:21:58.000 --> 00:22:00.000]  是不是
[00:22:00.000 --> 00:22:04.000]  就好像我們吃飯一樣
[00:22:04.000 --> 00:22:06.000]  我們吃飯的時候
[00:22:06.000 --> 00:22:08.000]  那個一口一口的咬
[00:22:08.000 --> 00:22:10.000]  一口一口吞
[00:22:10.000 --> 00:22:11.000]  你怎麼敢咬它
[00:22:11.000 --> 00:22:13.000]  你怎麼敢吞它
[00:22:13.000 --> 00:22:16.000]  你怎麼知道吃下去不會毒死你呢
[00:22:16.000 --> 00:22:17.000]  因為我們的信心
[00:22:17.000 --> 00:22:19.000]  我們的經驗告訴我們
[00:22:19.000 --> 00:22:22.000]  這吃下去咬爛了
[00:22:22.000 --> 00:22:26.000]  吞下去對我們身體有益處
[00:22:26.000 --> 00:22:31.000]  就是你每天都在信心在工作一樣
[00:22:31.000 --> 00:22:33.000]  但是有的時候呢
[00:22:33.000 --> 00:22:36.000]  Train不是這個樣
[00:22:36.000 --> 00:22:37.000]  就好像我們用GPS
[00:22:37.000 --> 00:22:41.000]  開車子我們用GPS來導航一樣
[00:22:41.000 --> 00:22:42.000]  因為你不認識
[00:22:42.000 --> 00:22:44.000]  不知道這個路要怎麼走
[00:22:44.000 --> 00:22:46.000]  你用GPS來帶你走
[00:22:46.000 --> 00:22:49.000]  你怎麼知道GPS會帶你到那個地方呢
[00:22:49.000 --> 00:22:51.000]  這就是你在用你的信心
[00:22:51.000 --> 00:22:53.000]  你知道它會帶
[00:22:53.000 --> 00:22:54.000]  但是就我說的
[00:22:54.000 --> 00:22:56.000]  有的時候會有例外
[00:22:56.000 --> 00:22:57.000]  是不是
[00:22:57.000 --> 00:23:00.000]  飛機會掉下來
[00:23:00.000 --> 00:23:03.000]  信有的時候也寄不到那邊
[00:23:03.000 --> 00:23:05.000]  那像我的孫女兒
[00:23:05.000 --> 00:23:08.000]  她有吃某一些東西會過敏
[00:23:08.000 --> 00:23:10.000]  那渾身起麻疹
[00:23:10.000 --> 00:23:13.000]  那個胃甚至會不舒服
[00:23:13.000 --> 00:23:14.000]  所以她吃什麼東西
[00:23:14.000 --> 00:23:18.000]  她要看一看那裡面有什麼東西
[00:23:18.000 --> 00:23:19.000]  我知道她有些東西不能吃
[00:23:19.000 --> 00:23:22.000]  像是蛋她不能吃等等
[00:23:22.000 --> 00:23:24.000]  所以對她來講
[00:23:24.000 --> 00:23:25.000]  吃什麼東西
[00:23:25.000 --> 00:23:28.000]  真的是要看是什麼東西
[00:23:28.000 --> 00:23:31.000]  甚至於我們吃什麼東西
[00:23:31.000 --> 00:23:32.000]  我也看到有的時候
[00:23:32.000 --> 00:23:36.000]  報行登說人家去採了香菇來吃
[00:23:36.000 --> 00:23:38.000]  結果吃了中毒了
[00:23:38.000 --> 00:23:39.000]  是不是
[00:23:39.000 --> 00:23:40.000]  因為我們的經驗告訴我們
[00:23:40.000 --> 00:23:42.000]  這個應該可以吃的
[00:23:42.000 --> 00:23:44.000]  Train不能吃的
[00:23:44.000 --> 00:23:45.000]  是不是
[00:23:45.000 --> 00:23:46.000]  我們GPS也是一樣
[00:23:46.000 --> 00:23:48.000]  有的時候就到不了那個地方
[00:23:48.000 --> 00:23:53.000]  所以信心也會有出差錯的時候
[00:23:53.000 --> 00:23:55.000]  但是我們的信心越操練
[00:23:55.000 --> 00:23:56.000]  我們越求
[00:23:56.000 --> 00:23:59.000]  我們信心越強
[00:23:59.000 --> 00:24:03.000]  假如你今天為人家禱告
[00:24:03.000 --> 00:24:04.000]  他的腰痛
[00:24:04.000 --> 00:24:05.000]  腰痠背痛
[00:24:05.000 --> 00:24:07.000]  你為他禱告
[00:24:07.000 --> 00:24:09.000]  他的腰痠背痛好了
[00:24:09.000 --> 00:24:11.000]  明天你為一個人禱告
[00:24:11.000 --> 00:24:13.000]  他的頭疼
[00:24:13.000 --> 00:24:14.000]  你為他禱告
[00:24:14.000 --> 00:24:15.000]  他頭疼又好了
[00:24:15.000 --> 00:24:19.000]  後天你會為癌症病人禱告
[00:24:19.000 --> 00:24:22.000]  求神醫治他的癌症好起來
[00:24:22.000 --> 00:24:24.000]  你這個信心就越操練越大
[00:24:24.000 --> 00:24:25.000]  感謝神
[00:24:25.000 --> 00:24:28.000]  所以我們要得勝
[00:24:28.000 --> 00:24:32.000]  要有這個得勝的信心
[00:24:32.000 --> 00:24:38.000]  知道神會讓我們勝過這一切的
[00:24:38.000 --> 00:24:39.000]  是的
[00:24:39.000 --> 00:24:40.000]  感謝神
[00:24:40.000 --> 00:24:41.000]  讚美神
[00:24:41.000 --> 00:24:44.000]  但是你要知道
[00:24:44.000 --> 00:24:47.000]  如果我們把我們的信心建在
[00:24:47.000 --> 00:24:49.000]  環境上面
[00:24:49.000 --> 00:24:52.000]  或者是建在股票上面
[00:24:52.000 --> 00:24:55.000]  或者建在我們吃的東西上面
[00:24:55.000 --> 00:24:56.000]  這是你的信心
[00:24:56.000 --> 00:24:57.000]  那問題就來了
[00:24:57.000 --> 00:24:58.000]  當股票跌的時候
[00:24:58.000 --> 00:25:00.000]  當環境變化的時候
[00:25:00.000 --> 00:25:02.000]  你的信心就垮了
[00:25:02.000 --> 00:25:03.000]  不是嗎
[00:25:03.000 --> 00:25:06.000]  真正說吃什麼
[00:25:06.000 --> 00:25:10.000]  麵包師傅最棒的就是耶穌基督
[00:25:10.000 --> 00:25:14.000]  當你吃他為你準備的信心的麵包
[00:25:14.000 --> 00:25:16.000]  你的整個生命就不太一樣
[00:25:16.000 --> 00:25:19.000]  因為他才是真正的
[00:25:19.000 --> 00:25:22.000]  信心要在生命的源頭上面
[00:25:22.000 --> 00:25:24.000]  而不是在環境上面
[00:25:24.000 --> 00:25:28.000]  信心要在神的身上
[00:25:28.000 --> 00:25:32.000]  而不是在我們所能看得到的
[00:25:32.000 --> 00:25:33.000]  這些上面
[00:25:33.000 --> 00:25:37.000]  因為這不會為我們帶來什麼呢
[00:25:37.000 --> 00:25:39.000]  第二我們要得勝我們這個世界
[00:25:39.000 --> 00:25:41.000]  得勝我們的環境
[00:25:41.000 --> 00:25:43.000]  又要像稻草人一樣
[00:25:43.000 --> 00:25:48.000]  要用豬般的智慧來領受
[00:25:48.000 --> 00:25:51.000]  所以我們要有一個創意
[00:25:51.000 --> 00:25:53.000]  用我們的腦袋要有一個創意
[00:25:53.000 --> 00:25:56.000]  我們如果要勝過這個世界
[00:25:56.000 --> 00:25:58.000]  真正是需要有的
[00:25:58.000 --> 00:26:01.000]  最明顯的一個人就是Steve Jobs
[00:26:01.000 --> 00:26:02.000]  賈伯斯
[00:26:02.000 --> 00:26:06.000]  蘋果電腦的創始人
[00:26:06.000 --> 00:26:10.000]  那麼他是一個非常有創意的人
[00:26:10.000 --> 00:26:14.000]  但是並不是說他一生都很順
[00:26:14.000 --> 00:26:18.000]  或者是做什麼事情都很成功
[00:26:18.000 --> 00:26:22.000]  他甚至於有被蘋果電腦開除過
[00:26:22.000 --> 00:26:23.000]  對不對
[00:26:23.000 --> 00:26:26.000]  但是他總是能夠突破困難
[00:26:26.000 --> 00:26:28.000]  勝過環境
[00:26:28.000 --> 00:26:30.000]  他總是能夠有點子
[00:26:30.000 --> 00:26:33.000]  就好像那個稻草人得著了
[00:26:33.000 --> 00:26:34.000]  他出了點子
[00:26:34.000 --> 00:26:39.000]  他能夠再次能夠勝過這個世界
[00:26:39.000 --> 00:26:40.000]  他有一次
[00:26:40.000 --> 00:26:43.000]  他公司開始慢慢擴展的時候
[00:26:43.000 --> 00:26:45.000]  他來找那個時候
[00:26:45.000 --> 00:26:48.000]  百事可樂的一個執行長
[00:26:48.000 --> 00:26:50.000]  名字叫Scully
[00:26:50.000 --> 00:26:53.000]  他就想要說服這個執行長
[00:26:53.000 --> 00:26:58.000]  來蘋果公司來接一個職位
[00:26:58.000 --> 00:27:01.000]  當然那個時候蘋果公司是一個小公司
[00:27:01.000 --> 00:27:04.000]  名不經傳的
[00:27:04.000 --> 00:27:07.000]  所以Scully並沒有很大興趣
[00:27:07.000 --> 00:27:09.000]  要來蘋果公司來上班
[00:27:09.000 --> 00:27:13.000]  但是賈伯斯跟他說了一句話
[00:27:13.000 --> 00:27:16.000]  他說你是要一輩子賣糖水呢
[00:27:16.000 --> 00:27:19.000]  還是你要來蘋果公司
[00:27:19.000 --> 00:27:22.000]  來改變這個世界
[00:27:22.000 --> 00:27:24.000]  我們要勝過這個世界
[00:27:24.000 --> 00:27:25.000]  我們要突破
[00:27:25.000 --> 00:27:27.000]  我們要改變世界
[00:27:27.000 --> 00:27:29.000]  我們要有智慧
[00:27:29.000 --> 00:27:31.000]  Scully就聽了這句話
[00:27:31.000 --> 00:27:34.000]  他就接受了這個工作
[00:27:34.000 --> 00:27:37.000]  後來蘋果公司就一路的發展下去
[00:27:37.000 --> 00:27:39.000]  越做越大
[00:27:39.000 --> 00:27:41.000]  感謝神讚美神
[00:27:41.000 --> 00:27:42.000]  是的
[00:27:42.000 --> 00:27:46.000]  我們人生我們碰到什麼事情
[00:27:46.000 --> 00:27:49.000]  我們總是喜歡重複
[00:27:49.000 --> 00:27:51.000]  一而再再而三的
[00:27:51.000 --> 00:27:55.000]  今天不知道我們願不願意謙卑下來
[00:27:55.000 --> 00:27:59.000]  學習能夠再一次
[00:27:59.000 --> 00:28:01.000]  從神而來的智慧
[00:28:01.000 --> 00:28:03.000]  讓我們能夠在我們的生命中
[00:28:03.000 --> 00:28:05.000]  能夠活出那個智慧來
[00:28:05.000 --> 00:28:07.000]  來勝過我們的環境
[00:28:07.000 --> 00:28:09.000]  能夠有所突破
[00:28:09.000 --> 00:28:14.000]  也求神來更新我們的思想
[00:28:14.000 --> 00:28:15.000]  有的時候
[00:28:15.000 --> 00:28:18.000]  我們的人生好像一塊拼圖一樣
[00:28:18.000 --> 00:28:21.000]  我有時候看我的孫子孫女
[00:28:21.000 --> 00:28:24.000]  他們在玩拼圖
[00:28:24.000 --> 00:28:26.000]  就是Puzzle
[00:28:26.000 --> 00:28:28.000]  怎麼拼怎麼拼
[00:28:28.000 --> 00:28:30.000]  忽然間會有時候
[00:28:30.000 --> 00:28:33.000]  哎呀好像少了一塊
[00:28:33.000 --> 00:28:34.000]  你知道嗎
[00:28:34.000 --> 00:28:37.000]  總是拼就拼不下去少了一塊
[00:28:37.000 --> 00:28:40.000]  我們人生就像那個拼圖一樣
[00:28:40.000 --> 00:28:42.000]  你走不下去
[00:28:42.000 --> 00:28:45.000]  但是當我們願意退後一步
[00:28:45.000 --> 00:28:47.000]  從整個大局來看
[00:28:47.000 --> 00:28:49.000]  當我們再一次定下心來
[00:28:49.000 --> 00:28:52.000]  用我們的智慧再一次來摸索的時候
[00:28:52.000 --> 00:28:54.000]  其實答案就在那裡
[00:28:54.000 --> 00:28:56.000]  那一塊就出現了
[00:28:56.000 --> 00:28:58.000]  就一直在那裡
[00:28:58.000 --> 00:29:00.000]  卻好像被蒙蔽了一樣
[00:29:00.000 --> 00:29:01.000]  我們看不到的
[00:29:01.000 --> 00:29:03.000]  是的
[00:29:03.000 --> 00:29:06.000]  有一位姐妹啊
[00:29:06.000 --> 00:29:08.000]  她被公司解僱了
[00:29:08.000 --> 00:29:10.000]  沒了工作了
[00:29:10.000 --> 00:29:14.000]  她就回家很懊惱
[00:29:14.000 --> 00:29:19.000]  結果有一天她聽到收音機上面說呢
[00:29:19.000 --> 00:29:22.000]  說當你被公司解僱的時候呢
[00:29:22.000 --> 00:29:24.000]  你就有福了
[00:29:24.000 --> 00:29:26.000]  哇她一聽到這句話
[00:29:26.000 --> 00:29:28.000]  忽然間精神一振
[00:29:28.000 --> 00:29:29.000]  就馬上豎起耳朵
[00:29:29.000 --> 00:29:32.000]  聽下一句怎麼講
[00:29:32.000 --> 00:29:33.000]  她說啊
[00:29:33.000 --> 00:29:35.000]  如果不是這樣
[00:29:35.000 --> 00:29:38.000]  你可能就永遠沒有機會
[00:29:38.000 --> 00:29:41.000]  開創你自己的事業
[00:29:41.000 --> 00:29:43.000]  所以她聽了這句話
[00:29:43.000 --> 00:29:45.000]  她就下了決心
[00:29:45.000 --> 00:29:48.000]  要來開創她自己的事業
[00:29:48.000 --> 00:29:50.000]  她想起她最好
[00:29:50.000 --> 00:29:52.000]  最會做的是什麼呢
[00:29:52.000 --> 00:29:54.000]  她就想到
[00:29:54.000 --> 00:29:56.000]  她常常做一些小東西
[00:29:56.000 --> 00:29:59.000]  做一些pumpkin pie
[00:29:59.000 --> 00:30:00.000]  就是南瓜餅
[00:30:00.000 --> 00:30:05.000]  做一些刺繡或者是做什麼
[00:30:05.000 --> 00:30:06.000]  然後拿去義賣
[00:30:06.000 --> 00:30:08.000]  或者拿去送人家
[00:30:08.000 --> 00:30:09.000]  她就說那好了
[00:30:09.000 --> 00:30:11.000]  我就可以做這個了
[00:30:11.000 --> 00:30:13.000]  所以她就決定
[00:30:13.000 --> 00:30:16.000]  她家旁邊有一個南瓜園
[00:30:16.000 --> 00:30:20.000]  她就決定用南瓜做題材
[00:30:20.000 --> 00:30:22.000]  她把她家的房子
[00:30:22.000 --> 00:30:26.000]  漆成像南瓜的橘紅色
[00:30:26.000 --> 00:30:28.000]  然後把她家的地毯
[00:30:28.000 --> 00:30:30.000]  也換成南瓜的顏色
[00:30:30.000 --> 00:30:32.000]  連門都做成像一個南瓜
[00:30:32.000 --> 00:30:35.000]  然後整個都叫南瓜
[00:30:35.000 --> 00:30:38.000]  甚至於都是南瓜的東西
[00:30:38.000 --> 00:30:41.000]  南瓜的餅
[00:30:41.000 --> 00:30:43.000]  南瓜的蛋糕
[00:30:43.000 --> 00:30:44.000]  南瓜的什麼
[00:30:44.000 --> 00:30:46.000]  刺繡啦
[00:30:46.000 --> 00:30:48.000]  這個生意就開始開展
[00:30:48.000 --> 00:30:51.000]  成了一個南瓜的精品店
[00:30:51.000 --> 00:30:54.000]  創了自己的一個事業
[00:30:54.000 --> 00:30:56.000]  這就是讓我們更能夠看到
[00:30:56.000 --> 00:30:58.000]  當我們要勝過世界
[00:30:58.000 --> 00:30:59.000]  當我們在困苦煩難中
[00:30:59.000 --> 00:31:02.000]  我們環境好像沒有路走了
[00:31:02.000 --> 00:31:04.000]  沒有突破的時候
[00:31:04.000 --> 00:31:05.000]  你用你的智慧去想想
[00:31:05.000 --> 00:31:08.000]  你做什麼最好
[00:31:08.000 --> 00:31:11.000]  你做什麼最順手
[00:31:11.000 --> 00:31:15.000]  你在哪方面有特長
[00:31:15.000 --> 00:31:18.000]  然後你就從那方面去發展
[00:31:18.000 --> 00:31:20.000]  求神來保守你
[00:31:20.000 --> 00:31:21.000]  來帶領你
[00:31:21.000 --> 00:31:23.000]  當然了
[00:31:23.000 --> 00:31:26.000]  我們也要不斷地禱告祈求
[00:31:26.000 --> 00:31:29.000]  神能夠給我們有勇氣
[00:31:29.000 --> 00:31:33.000]  就好像那隻膽小的獅子一樣
[00:31:33.000 --> 00:31:35.000]  祂說祂沒有勇氣
[00:31:35.000 --> 00:31:37.000]  但是祂得到了勇氣
[00:31:37.000 --> 00:31:42.000]  讓祂願意求神來給我們勇氣
[00:31:42.000 --> 00:31:44.000]  有一天有一個人
[00:31:44.000 --> 00:31:46.000]  神說你去推那個石頭
[00:31:46.000 --> 00:31:47.000]  他就一直推
[00:31:47.000 --> 00:31:49.000]  推了好幾年
[00:31:49.000 --> 00:31:51.000]  都推不動
[00:31:51.000 --> 00:31:53.000]  他就來到神的面前說
[00:31:53.000 --> 00:31:54.000]  神啊
[00:31:54.000 --> 00:31:56.000]  祢叫我推那個石頭
[00:31:56.000 --> 00:31:57.000]  為什麼
[00:31:57.000 --> 00:31:58.000]  我一直推不動啊
[00:31:58.000 --> 00:32:00.000]  神說祢不看祢嗎
[00:32:00.000 --> 00:32:02.000]  祢推了這麼幾年
[00:32:02.000 --> 00:32:04.000]  祢看祢的肌肉好強壯
[00:32:04.000 --> 00:32:06.000]  身體好強健
[00:32:06.000 --> 00:32:08.000]  我只是叫你去推石頭
[00:32:08.000 --> 00:32:10.000]  那個石頭動不動
[00:32:10.000 --> 00:32:12.000]  那是我的事情
[00:32:12.000 --> 00:32:13.000]  懂嗎
[00:32:13.000 --> 00:32:14.000]  所以
[00:32:14.000 --> 00:32:16.000]  當我們願意來到神的面前
[00:32:16.000 --> 00:32:17.000]  神要我們做什麼事情
[00:32:17.000 --> 00:32:19.000]  你從祂那裡領受的時候
[00:32:19.000 --> 00:32:22.000]  你就要剛強壯膽地
[00:32:22.000 --> 00:32:26.000]  去成就神所為你預備的
[00:32:26.000 --> 00:32:28.000]  一直到今天
[00:32:28.000 --> 00:32:32.000]  我們在這個伊薩瓜這個地方
[00:32:32.000 --> 00:32:33.000]  你知道嗎
[00:32:33.000 --> 00:32:36.000]  我有的時候也會很低沉
[00:32:36.000 --> 00:32:39.000]  有的時候也會很難過
[00:32:39.000 --> 00:32:41.000]  有的時候想說神啊
[00:32:41.000 --> 00:32:44.000]  祢到底是為什麼
[00:32:44.000 --> 00:32:46.000]  祢要我在這個地方
[00:32:46.000 --> 00:32:47.000]  是不是
[00:32:47.000 --> 00:32:48.000]  有不止一個人跟我說
[00:32:48.000 --> 00:32:51.000]  你們這個地方太偏僻了
[00:32:51.000 --> 00:32:53.000]  你可以到別的地方去等
[00:32:53.000 --> 00:32:55.000]  但是我再怎麼看
[00:32:55.000 --> 00:32:58.000]  我說神啊
[00:32:58.000 --> 00:32:59.000]  我不管怎麼樣
[00:32:59.000 --> 00:33:01.000]  我再一次我要剛強壯膽
[00:33:01.000 --> 00:33:03.000]  就在這個地方
[00:33:03.000 --> 00:33:04.000]  等我把這個地方
[00:33:04.000 --> 00:33:07.000]  這個教會做好的時候
[00:33:07.000 --> 00:33:10.000]  說不定我就交給別人去了
[00:33:10.000 --> 00:33:11.000]  我就可以
[00:33:11.000 --> 00:33:13.000]  神祢就讓我走了
[00:33:13.000 --> 00:33:14.000]  感謝神
[00:33:14.000 --> 00:33:16.000]  因為我看到
[00:33:16.000 --> 00:33:19.000]  這個地方真的需要一間教會
[00:33:19.000 --> 00:33:22.000]  這整個伊薩瓜當場
[00:33:22.000 --> 00:33:23.000]  你知道嗎
[00:33:23.000 --> 00:33:26.000]  本來有三間教會
[00:33:26.000 --> 00:33:28.000]  這一間
[00:33:28.000 --> 00:33:31.000]  還有在我們以前那邊
[00:33:31.000 --> 00:33:32.000]  有兩間
[00:33:32.000 --> 00:33:35.000]  我們一間還有另外一個地方
[00:33:35.000 --> 00:33:37.000]  另外一間教堂
[00:33:37.000 --> 00:33:40.000]  那兩間通通賣掉了
[00:33:40.000 --> 00:33:42.000]  通通是變到
[00:33:42.000 --> 00:33:47.000]  現在世界上面的商店了
[00:33:47.000 --> 00:33:49.000]  所以變成我們是最後一間教會
[00:33:49.000 --> 00:33:50.000]  在這個地方
[00:33:50.000 --> 00:33:52.000]  我記得當那個時候
[00:33:52.000 --> 00:33:55.000]  我們第一次來看這個地方的時候
[00:33:55.000 --> 00:33:56.000]  我就說神
[00:33:56.000 --> 00:33:58.000]  這個地方祢要給我們
[00:33:58.000 --> 00:33:59.000]  我怎麼買得到
[00:33:59.000 --> 00:34:00.000]  我都不知道
[00:34:00.000 --> 00:34:01.000]  甚至於將來有一天
[00:34:01.000 --> 00:34:03.000]  我們隔壁神祢要給我們
[00:34:03.000 --> 00:34:05.000]  神給我印象說
[00:34:05.000 --> 00:34:06.000]  是
[00:34:06.000 --> 00:34:07.000]  祢在剛強壯膽
[00:34:07.000 --> 00:34:09.000]  憑著信心祢來做
[00:34:09.000 --> 00:34:11.000]  用諸般的智慧
[00:34:11.000 --> 00:34:13.000]  我要讓這個教會
[00:34:13.000 --> 00:34:14.000]  湊滿人
[00:34:14.000 --> 00:34:15.000]  有兩堂
[00:34:15.000 --> 00:34:17.000]  那個時候
[00:34:17.000 --> 00:34:18.000]  我們再來說
[00:34:18.000 --> 00:34:20.000]  看祢要去哪
[00:34:20.000 --> 00:34:22.000]  神我就再一次憑著信心
[00:34:22.000 --> 00:34:23.000]  奉主耶穌基督的名
[00:34:23.000 --> 00:34:25.000]  因為我看到這個街上
[00:34:25.000 --> 00:34:27.000]  最多的是什麼
[00:34:27.000 --> 00:34:28.000]  Bronx Street
[00:34:28.000 --> 00:34:30.000]  這個地方最多的是什麼
[00:34:30.000 --> 00:34:32.000]  酒吧
[00:34:32.000 --> 00:34:33.000]  一間一間酒吧
[00:34:33.000 --> 00:34:35.000]  一間一間開
[00:34:35.000 --> 00:34:36.000]  本來我還看到
[00:34:36.000 --> 00:34:37.000]  還有幾間餐廳
[00:34:37.000 --> 00:34:39.000]  以前有一個富江村
[00:34:39.000 --> 00:34:42.000]  現在也關掉成酒吧了
[00:34:42.000 --> 00:34:44.000]  對不對
[00:34:44.000 --> 00:34:46.000]  所以神祂有祂的目的
[00:34:46.000 --> 00:34:49.000]  我就常常禱告說求神
[00:34:49.000 --> 00:34:52.000]  使用我們在這個地方
[00:34:52.000 --> 00:34:53.000]  讓這些酒吧關掉
[00:34:53.000 --> 00:34:55.000]  讓這個地方能夠有一個
[00:34:55.000 --> 00:34:57.000]  屬靈的復興
[00:34:57.000 --> 00:34:58.000]  能夠變更
[00:34:58.000 --> 00:34:59.000]  能夠生活的世界
[00:34:59.000 --> 00:35:01.000]  還有許多的
[00:35:01.000 --> 00:35:02.000]  餐廳
[00:35:02.000 --> 00:35:04.000]  吃喝玩樂的地方
[00:35:04.000 --> 00:35:06.000]  都在這條街上面
[00:35:06.000 --> 00:35:08.000]  屬靈空氣非常不好
[00:35:08.000 --> 00:35:10.000]  但是我相信
[00:35:10.000 --> 00:35:12.000]  神看得起我們
[00:35:12.000 --> 00:35:13.000]  神看得起我
[00:35:13.000 --> 00:35:15.000]  願意讓我在這個地方
[00:35:15.000 --> 00:35:16.000]  憑著信心
[00:35:16.000 --> 00:35:18.000]  奉主耶穌基督的名
[00:35:18.000 --> 00:35:20.000]  然後再一次
[00:35:20.000 --> 00:35:23.000]  向神用約書亞一樣
[00:35:23.000 --> 00:35:24.000]  我不是約書亞
[00:35:24.000 --> 00:35:26.000]  我是迦勒
[00:35:26.000 --> 00:35:29.000]  迦勒來到約書亞的面前
[00:35:29.000 --> 00:35:32.000]  迦勒跟約書亞說
[00:35:32.000 --> 00:35:34.000]  我當初
[00:35:34.000 --> 00:35:36.000]  我離開埃及
[00:35:36.000 --> 00:35:38.000]  我四十歲
[00:35:38.000 --> 00:35:41.000]  今天我在迦南平原
[00:35:41.000 --> 00:35:42.000]  進了迦南平原
