
[00:00:00.000 --> 00:00:05.000]  復古慶再次能夠在當中跟大家分享聖經寶的話語
[00:21:39.000 --> 00:21:41.000]  當人為了滿足自己的慾望
[00:21:41.000 --> 00:21:44.000]  而不顧一切地去得罪上帝
[00:21:44.000 --> 00:21:45.000]  違反律法
[00:21:45.000 --> 00:21:47.000]  幼妻凌娶
[00:21:47.000 --> 00:21:51.000]  和娶備優的婦人
[00:21:51.000 --> 00:21:55.000]  犯了同樣的姦淫罪
[00:21:55.000 --> 00:21:56.000]  都是指著那些
[00:21:56.000 --> 00:21:58.000]  為了滿足個人的慾望
[00:21:58.000 --> 00:22:01.000]  而破壞婚姻盟約的人
[00:22:01.000 --> 00:22:04.000]  他們犯了十誡裡面的不可姦淫
[00:22:04.000 --> 00:22:06.000]  或者我們細心再去想一想
[00:22:06.000 --> 00:22:08.000]  姦淫的背後心態
[00:22:08.000 --> 00:22:10.000]  豈不是就是人
[00:22:10.000 --> 00:22:15.000]  不滿足於現在的婚姻狀況嗎
[00:22:15.000 --> 00:22:17.000]  就因為這份不滿足
[00:22:17.000 --> 00:22:19.000]  於是乎就越軌
[00:22:19.000 --> 00:22:21.000]  於是乎就貪戀那些
[00:22:21.000 --> 00:22:24.000]  不屬於自己應該有的關係
[00:22:24.000 --> 00:22:27.000]  十七節和十八節強調了
[00:22:27.000 --> 00:22:29.000]  律法具有審判的永恆價值
[00:22:29.000 --> 00:22:31.000]  提醒了我們要留心
[00:22:31.000 --> 00:22:34.000]  不可以以為好穩陣
[00:22:34.000 --> 00:22:36.000]  當上帝無道
[00:22:36.000 --> 00:22:38.000]  以為上帝缺席
[00:22:38.000 --> 00:22:40.000]  你要小心
[00:22:40.000 --> 00:22:42.000]  同樣
[00:22:42.000 --> 00:22:46.000]  犯姦淫亦都有雙重的含義
[00:22:46.000 --> 00:22:49.000]  舊約聖經經常用婚姻
[00:22:49.000 --> 00:22:50.000]  來代表著
[00:22:50.000 --> 00:22:55.000]  上帝和以色列人的盟約關係
[00:22:55.000 --> 00:22:57.000]  耶穌這段說話
[00:22:57.000 --> 00:23:00.000]  與大相關地來提醒法利塞人
[00:23:00.000 --> 00:23:03.000]  你們不要離開上帝
[00:23:03.000 --> 00:23:06.000]  委去盟約
[00:23:06.000 --> 00:23:09.000]  耶穌在整個十四至十八節
[00:23:09.000 --> 00:23:10.000]  這個教導裏面
[00:23:10.000 --> 00:23:12.000]  以貪婪作為主幹
[00:23:12.000 --> 00:23:13.000]  來指出了
[00:23:13.000 --> 00:23:16.000]  在人性的自欺心態作祟之下
[00:23:16.000 --> 00:23:19.000]  我們會不自覺地
[00:23:19.000 --> 00:23:21.000]  置上帝於不顧
[00:23:21.000 --> 00:23:25.000]  為了滿足自己的內心慾望
[00:23:25.000 --> 00:23:28.000]  當我們將追求物質帶來的滿足感
[00:23:28.000 --> 00:23:32.000]  凌駕於上帝給我們滿足那一刻的時候
[00:23:32.000 --> 00:23:34.000]  同時亦都反映了
[00:23:34.000 --> 00:23:36.000]  我們對信仰的態度
[00:23:36.000 --> 00:23:38.000]  一個輕率的態度
[00:23:38.000 --> 00:23:40.000]  蔑視的態度
[00:23:40.000 --> 00:23:42.000]  如果從法利塞人的失落焦點
[00:23:42.000 --> 00:23:45.000]  來看貪婪的發生
[00:23:45.000 --> 00:23:48.000]  在這裏我有這樣的發現
[00:23:48.000 --> 00:23:51.000]  首先就是自以為是
[00:23:51.000 --> 00:23:54.000]  耶穌所批評他們的自意
[00:23:54.000 --> 00:24:00.000]  尤其在信仰上面的自以為是
[00:24:00.000 --> 00:24:03.000]  這個自以為是就帶來輕率
[00:24:03.000 --> 00:24:04.000]  對上帝輕率
[00:24:04.000 --> 00:24:06.000]  而這份輕率同樣反映了
[00:24:06.000 --> 00:24:09.000]  在行為上面
[00:24:09.000 --> 00:24:12.000]  我喜歡做就怎樣做
[00:24:12.000 --> 00:24:14.000]  我可以的放心吧
[00:24:14.000 --> 00:24:19.000]  沒事的
[00:24:19.000 --> 00:24:22.000]  不單止做
[00:24:22.000 --> 00:24:27.000]  最麻煩或最嚴重的是不認錯
[00:24:27.000 --> 00:24:30.000]  不懂得去悔究
[00:24:30.000 --> 00:24:34.000]  不懂得為自己所做的不義之事來悔究
[00:24:34.000 --> 00:24:37.000]  而這一切完全是基於自我中心
[00:24:37.000 --> 00:24:39.000]  自以為是的結果
[00:24:39.000 --> 00:24:41.000]  或者你會進一步地問
[00:24:41.000 --> 00:24:43.000]  其實法利塞人都認識上帝
[00:24:43.000 --> 00:24:47.000]  為何他們會輕看著上帝呢
[00:24:47.000 --> 00:24:50.000]  我會這樣去思考
[00:24:50.000 --> 00:24:53.000]  認識神的人其實是越容易墮落一個
[00:24:53.000 --> 00:24:57.000]  自欺欺人的陷阱之中
[00:24:57.000 --> 00:24:58.000]  你想想
[00:24:58.000 --> 00:25:01.000]  很多牧師都出事了
[00:25:01.000 --> 00:25:04.000]  小強牧師都分中有事
[00:25:04.000 --> 00:25:08.000]  有可能出事的
[00:25:08.000 --> 00:25:10.000]  當以色列人在想
[00:25:10.000 --> 00:25:12.000]  我不是亞伯拉罕的子孫嗎
[00:25:12.000 --> 00:25:14.000]  我不是做得幾好嗎
[00:25:14.000 --> 00:25:18.000]  上帝有恩典有憐憫的嘛
[00:25:18.000 --> 00:25:22.000]  很多時候正正是我們頭腦上的知識
[00:25:22.000 --> 00:25:27.000]  掩蓋了我們謙卑的心
[00:25:27.000 --> 00:25:30.000]  所以唯有我們在上帝面前謙卑
[00:25:30.000 --> 00:25:31.000]  承認自己的限制
[00:25:31.000 --> 00:25:33.000]  承認自己的軟弱
[00:25:33.000 --> 00:25:38.000]  這麼遠來降服在他的教導和引導之下
[00:25:38.000 --> 00:25:42.000]  我們這樣才能夠勝過那個自以為是的心
[00:25:42.000 --> 00:25:45.000]  勝過內心的貪婪
[00:25:45.000 --> 00:25:48.000]  我們唯有轉向回到上帝裡面
[00:25:48.000 --> 00:25:51.000]  才能夠得到真正的平安
[00:25:51.000 --> 00:25:54.000]  真正的滿足就在這裡
[00:25:54.000 --> 00:25:59.000]  詩篇二十三篇很有意思的給我們的思考
[00:25:59.000 --> 00:26:01.000]  耶和華是我的牧者
[00:26:01.000 --> 00:26:04.000]  我必不自缺乏
[00:26:04.000 --> 00:26:07.000]  詩篇二十三篇裡面說了很多處境
[00:26:07.000 --> 00:26:08.000]  在哪裡
[00:26:08.000 --> 00:26:09.000]  在溪水旁
[00:26:09.000 --> 00:26:10.000]  在死任休谷
[00:26:10.000 --> 00:26:12.000]  在困難當中
[00:26:12.000 --> 00:26:15.000]  還在恩典裡面
[00:26:15.000 --> 00:26:21.000]  有上帝同在才重要
[00:26:21.000 --> 00:26:24.000]  這個就是第二件事很重要的
[00:26:24.000 --> 00:26:29.000]  去處理這個價值觀的問題
[00:26:29.000 --> 00:26:32.000]  當我們不能夠滿足於現實
[00:26:32.000 --> 00:26:35.000]  我們就會為自己的生存來努力
[00:26:35.000 --> 00:26:38.000]  當我們不能夠得到滿足
[00:26:38.000 --> 00:26:41.000]  正正是貪婪的根源
[00:26:41.000 --> 00:26:43.000]  當我們認識到
[00:26:43.000 --> 00:26:45.000]  我們這個貪婪
[00:26:45.000 --> 00:26:48.000]  可以這樣說是人之常情
[00:26:48.000 --> 00:26:55.000]  我們怎樣好好去拿捏這份貪婪慾望就很重要
[00:26:55.000 --> 00:26:57.000]  用什麼手段
[00:26:57.000 --> 00:27:00.000]  我相信我們不難去明白
[00:27:00.000 --> 00:27:02.000]  不難知道
[00:27:02.000 --> 00:27:04.000]  但是怎樣去界定
[00:27:04.000 --> 00:27:06.000]  我沒有過度
[00:27:06.000 --> 00:27:09.000]  過分地追求不屬於我的東西
[00:27:09.000 --> 00:27:13.000]  這個就是貪婪的精髓
[00:27:13.000 --> 00:27:16.000]  聖經說貪心是指你追求那些
[00:27:16.000 --> 00:27:20.000]  你不屬於你應該有的東西
[00:27:20.000 --> 00:27:24.000]  我相信唯有詩篇二十三篇裡面這個提醒
[00:27:24.000 --> 00:27:26.000]  你轉向
[00:27:26.000 --> 00:27:27.000]  當你轉向上帝的時候
[00:27:27.000 --> 00:27:33.000]  你才知道什麼才是不需要繼續追尋下去
[00:27:33.000 --> 00:27:37.000]  你才知道什麼才是不值得你繼續追尋下去
[00:27:37.000 --> 00:27:40.000]  追求下去的東西
[00:27:40.000 --> 00:27:45.000]  這個才是黑性貪婪最重要的方法
[00:27:45.000 --> 00:27:48.000]  轉念轉向
[00:27:48.000 --> 00:27:53.000]  盼望我們能夠在自性當中
[00:27:53.000 --> 00:27:56.000]  去看到自己的限制
[00:27:56.000 --> 00:27:58.000]  不要自滿
[00:27:58.000 --> 00:28:01.000]  謙卑在上帝面前
[00:28:01.000 --> 00:28:03.000]  耶和華是我的目者
[00:28:03.000 --> 00:28:05.000]  我必不自缺乏
[00:28:05.000 --> 00:28:09.000]  不缺乏就是滿足了
[00:28:09.000 --> 00:28:11.000]  盼望神的華語成為我們的鼓勵
[00:28:11.000 --> 00:28:14.000]  讓我們一起禱告
[00:28:14.000 --> 00:28:20.000]  聖徒我多謝你給我們這份平安
[00:28:20.000 --> 00:28:23.000]  是你帶給我們的平安
[00:28:23.000 --> 00:28:25.000]  因為在你裡面我們有滿足
[00:28:25.000 --> 00:28:27.000]  願聖靈繼續引導我們的心
[00:28:27.000 --> 00:28:29.000]  勝過我們的心魔
[00:28:29.000 --> 00:28:31.000]  在生活當中
[00:28:31.000 --> 00:28:33.000]  在見證裡面榮耀你的命
[00:28:33.000 --> 00:28:35.000]  保國封耶穌基督聖名祈求
[00:28:35.000 --> 00:28:36.000]  阿們
