
[00:00:00.000 --> 00:00:04.000]  如果我們真的如主席所說
[00:17:00.000 --> 00:17:04.000]  我們的祈禱
[00:17:04.000 --> 00:17:06.000]  甚至耶穌在這一節聖經裡的應許
[00:17:06.000 --> 00:17:08.000]  是無效的
[00:17:08.000 --> 00:17:10.000]  不需要向我們負責任的
[00:17:10.000 --> 00:17:12.000]  因為我們注重罪業
[00:17:12.000 --> 00:17:16.000]  十一章九節
[00:17:16.000 --> 00:17:18.000]  耶穌為什麼要定下這個應許呢?
[00:17:18.000 --> 00:17:20.000]  是不是哄我們開心
[00:17:20.000 --> 00:17:22.000]  叫我們失望呢?
[00:17:22.000 --> 00:17:24.000]  不是的
[00:17:24.000 --> 00:17:26.000]  原來第十一章第九節
[00:17:26.000 --> 00:17:28.000]  這個應許
[00:17:28.000 --> 00:17:30.000]  之所以能告訴我們
[00:17:30.000 --> 00:17:32.000]  祈禱能夠蒙英雲
[00:17:32.000 --> 00:17:34.000]  那個前設那個基礎
[00:17:34.000 --> 00:17:36.000]  是前面二至四節所提到的主禱文
[00:17:36.000 --> 00:17:38.000]  有沒有留意
[00:17:38.000 --> 00:17:40.000]  主禱文是什麼?
[00:17:40.000 --> 00:17:42.000]  我們在天上的父
[00:17:42.000 --> 00:17:44.000]  願人都尊你的名為聖
[00:17:44.000 --> 00:17:46.000]  國降臨
[00:17:46.000 --> 00:17:48.000]  願你的旨意行在地上
[00:17:48.000 --> 00:17:50.000]  如同行在天上
[00:17:50.000 --> 00:17:52.000]  主教導我們的祈禱
[00:17:52.000 --> 00:17:54.000]  是先強調神的名
[00:17:54.000 --> 00:17:56.000]  神的國
[00:17:56.000 --> 00:17:58.000]  神的旨意
[00:17:58.000 --> 00:18:00.000]  然後是人的需要
[00:18:00.000 --> 00:18:02.000]  但是今天很多時候
[00:18:02.000 --> 00:18:04.000]  我們的祈禱是什麼呢?
[00:18:04.000 --> 00:18:06.000]  上帝請你這樣
[00:18:06.000 --> 00:18:08.000]  上帝請你那樣
[00:18:08.000 --> 00:18:10.000]  但是主教導我們不是的
[00:18:10.000 --> 00:18:12.000]  主禱文的內容是將上帝
[00:18:12.000 --> 00:18:14.000]  國道並祂的主權和旨意
[00:18:14.000 --> 00:18:16.000]  放在一個很重要的位置裡面
[00:18:16.000 --> 00:18:18.000]  而且應許
[00:18:18.000 --> 00:18:20.000]  不只是應許今生
[00:18:20.000 --> 00:18:22.000]  的福樂
[00:18:22.000 --> 00:18:24.000]  而是將來的永恆的福樂
[00:18:24.000 --> 00:18:26.000]  尋找
[00:18:26.000 --> 00:18:28.000]  是指什麼?
[00:18:28.000 --> 00:18:30.000]  是對永恆事物
[00:18:30.000 --> 00:18:32.000]  那種渴求
[00:18:32.000 --> 00:18:34.000]  我要尋找永生之道
[00:18:34.000 --> 00:18:36.000]  這種是這樣的
[00:18:36.000 --> 00:18:38.000]  我不是尋找失去的什麼物件
[00:18:38.000 --> 00:18:40.000]  不是失去的寵物
[00:18:40.000 --> 00:18:42.000]  這些是地上的東西
[00:18:42.000 --> 00:18:44.000]  這裡所說的尋找
[00:18:44.000 --> 00:18:46.000]  是專一的為終極的事物
[00:18:46.000 --> 00:18:48.000]  為終極的對象
[00:18:48.000 --> 00:18:50.000]  有一種渴求
[00:18:50.000 --> 00:18:52.000]  尋找永恆的真神
[00:18:52.000 --> 00:18:54.000]  尋找永生之道
[00:18:54.000 --> 00:18:56.000]  當你這樣做的時候
[00:18:56.000 --> 00:18:58.000]  耶穌說什麼?
[00:18:58.000 --> 00:19:00.000]  就必定讓你找到
[00:19:00.000 --> 00:19:02.000]  所以弟兄姊妹
[00:19:02.000 --> 00:19:04.000]  這個尋找不是說你失去了寵物
[00:19:04.000 --> 00:19:06.000]  上帝你應許過
[00:19:06.000 --> 00:19:08.000]  如果不見了你賠給我
[00:19:08.000 --> 00:19:10.000]  這個尋找是指
[00:19:10.000 --> 00:19:12.000]  終極的
[00:19:12.000 --> 00:19:14.000]  意念
[00:19:14.000 --> 00:19:16.000]  叩門
[00:19:16.000 --> 00:19:18.000]  是進一步的那種祈求
[00:19:18.000 --> 00:19:20.000]  特別到叩門的時候
[00:19:20.000 --> 00:19:22.000]  當主人喝完的時候
[00:19:22.000 --> 00:19:24.000]  做僕人的時候
[00:19:24.000 --> 00:19:26.000]  聽到主人叩門的時候
[00:19:26.000 --> 00:19:28.000]  去開門,主人很開心
[00:19:28.000 --> 00:19:30.000]  你沒有黑晚睡,你有福了
[00:19:30.000 --> 00:19:32.000]  記不記得耶穌說過
[00:19:32.000 --> 00:19:34.000]  在啟示裡面
[00:19:34.000 --> 00:19:36.000]  耶穌說我站了門,叩門
[00:19:36.000 --> 00:19:38.000]  這是一個末世的
[00:19:38.000 --> 00:19:40.000]  一個應許
[00:19:40.000 --> 00:19:42.000]  所以當我們真的認真的
[00:19:42.000 --> 00:19:44.000]  很希望我們能夠
[00:19:44.000 --> 00:19:46.000]  經歷那份永恆,屬天的福樂
[00:19:46.000 --> 00:19:48.000]  當我們肯去叩門的時候
[00:19:48.000 --> 00:19:50.000]  耶穌說我必定讓你去
[00:19:50.000 --> 00:19:52.000]  經歷屬天的
[00:19:52.000 --> 00:19:54.000]  那份福樂
[00:19:54.000 --> 00:19:56.000]  所以弟兄姊妹
[00:19:56.000 --> 00:19:58.000]  禱告的重心
[00:19:58.000 --> 00:20:00.000]  禱告的重點
[00:20:00.000 --> 00:20:02.000]  不是物質上的需要
[00:20:02.000 --> 00:20:04.000]  得到滿足
[00:20:04.000 --> 00:20:06.000]  我沒有飯吃
[00:20:06.000 --> 00:20:08.000]  我就吃飽了
[00:20:08.000 --> 00:20:10.000]  這當然是神會成就的
[00:20:10.000 --> 00:20:12.000]  但禱告的重點不是為了物質
[00:20:12.000 --> 00:20:14.000]  短暫的滿足
[00:20:14.000 --> 00:20:16.000]  而是神國度的進程
[00:20:16.000 --> 00:20:18.000]  和擴展
[00:20:18.000 --> 00:20:20.000]  當你看看第十節的時候
[00:20:20.000 --> 00:20:22.000]  好像經文
[00:20:22.000 --> 00:20:24.000]  又差不多,第十節說什麼
[00:20:24.000 --> 00:20:26.000]  因為犯祈求的
[00:20:26.000 --> 00:20:28.000]  就得著
[00:20:28.000 --> 00:20:30.000]  尋找的就尋見
[00:20:30.000 --> 00:20:32.000]  叩門就給他開門
[00:20:32.000 --> 00:20:34.000]  第九節很重複,是重複了
[00:20:34.000 --> 00:20:36.000]  不過有個字你有沒有留意
[00:20:36.000 --> 00:20:38.000]  是犯祈求的
[00:20:38.000 --> 00:20:40.000]  換言之
[00:20:40.000 --> 00:20:42.000]  第十節是再次
[00:20:42.000 --> 00:20:44.000]  肯定第九節所提的
[00:20:44.000 --> 00:20:46.000]  應許
[00:20:46.000 --> 00:20:48.000]  不過是應許給每個
[00:20:48.000 --> 00:20:50.000]  肯去祈禱的人
[00:20:50.000 --> 00:20:52.000]  只要你肯去祈禱
[00:20:52.000 --> 00:20:54.000]  無論你信了多久
[00:20:54.000 --> 00:20:56.000]  無論你有沒有掌執教會的崗位身份
[00:20:56.000 --> 00:20:58.000]  只要你肯去求
[00:20:58.000 --> 00:21:00.000]  上帝都會
[00:21:00.000 --> 00:21:02.000]  照在第九節的應許
[00:21:02.000 --> 00:21:04.000]  成就在你身上
[00:21:04.000 --> 00:21:06.000]  這是第九第十節
[00:21:06.000 --> 00:21:08.000]  主耶穌給我們的應許
[00:21:08.000 --> 00:21:10.000]  正如約翰一書四章十四節說
[00:21:10.000 --> 00:21:12.000]  我們若照上帝的旨意祈求
[00:21:12.000 --> 00:21:14.000]  祂就隨聽我們
[00:21:14.000 --> 00:21:16.000]  這就是我們對他
[00:21:16.000 --> 00:21:18.000]  所傳坦然無懼的心
[00:21:18.000 --> 00:21:22.000]  耶穌說
[00:21:22.000 --> 00:21:24.000]  我們進天國要好像小朋友
[00:21:24.000 --> 00:21:26.000]  耶穌重視小朋友
[00:21:26.000 --> 00:21:28.000]  不是貪慕無知
[00:21:28.000 --> 00:21:32.000]  是欣賞他那份單純
[00:21:32.000 --> 00:21:34.000]  和小朋友的祈禱
[00:21:34.000 --> 00:21:36.000]  真的很認真的
[00:21:36.000 --> 00:21:38.000]  不會有那麼複雜的
[00:21:38.000 --> 00:21:40.000]  是那句就那句
[00:21:40.000 --> 00:21:42.000]  頂姊妹
[00:21:42.000 --> 00:21:44.000]  如果我們能夠照上帝的旨意祈求
[00:21:44.000 --> 00:21:46.000]  就好像一個小朋友一樣
[00:21:46.000 --> 00:21:48.000]  我們的上帝
[00:21:48.000 --> 00:21:50.000]  必定按照他的應許
[00:21:50.000 --> 00:21:52.000]  去成就
[00:21:52.000 --> 00:21:54.000]  所以耶穌不單止教門徒
[00:21:54.000 --> 00:21:56.000]  教我們祈禱
[00:21:56.000 --> 00:21:58.000]  祂更加希望我們明白
[00:21:58.000 --> 00:22:00.000]  我們在末世這個時代
[00:22:00.000 --> 00:22:02.000]  我所最需要
[00:22:02.000 --> 00:22:04.000]  關心的是什麼
[00:22:04.000 --> 00:22:06.000]  今天不單止是我們聯合崇拜
[00:22:06.000 --> 00:22:08.000]  今早更加
[00:22:08.000 --> 00:22:10.000]  我們的會友大會
[00:22:10.000 --> 00:22:12.000]  一會兒我們的主席就帶領我們
[00:22:12.000 --> 00:22:14.000]  去舉手通過
[00:22:14.000 --> 00:22:16.000]  我們的事公報書
[00:22:16.000 --> 00:22:18.000]  去年的會議記錄
[00:22:18.000 --> 00:22:20.000]  和今年2013年的
[00:22:20.000 --> 00:22:22.000]  核數報告
[00:22:22.000 --> 00:22:24.000]  我們要看看我們的核數師
[00:22:24.000 --> 00:22:26.000]  有沒有寫
[00:22:26.000 --> 00:22:28.000]  以上的財政報告
[00:22:28.000 --> 00:22:30.000]  經過審核等等
[00:22:30.000 --> 00:22:32.000]  是不是真實共允
[00:22:32.000 --> 00:22:34.000]  最重要是這五個字
[00:22:34.000 --> 00:22:36.000]  真實又共允
[00:22:36.000 --> 00:22:38.000]  如果沒有這幾個字就不通過了
[00:22:38.000 --> 00:22:40.000]  會友大會是否只是處理這件事
[00:22:40.000 --> 00:22:42.000]  今天的訊息
[00:22:42.000 --> 00:22:44.000]  提醒我們
[00:22:44.000 --> 00:22:46.000]  耶穌很希望
[00:22:46.000 --> 00:22:48.000]  祂所塑的教會
[00:22:48.000 --> 00:22:50.000]  要更多
[00:22:50.000 --> 00:22:52.000]  關注神國道
[00:22:52.000 --> 00:22:54.000]  和福音漢子的需要
[00:22:54.000 --> 00:22:56.000]  所以弟兄姊妹
[00:22:56.000 --> 00:22:58.000]  當你一會兒拿了本事公報書的時候
[00:22:58.000 --> 00:23:00.000]  可能你很心急看
[00:23:00.000 --> 00:23:02.000]  看看什麼內容
[00:23:02.000 --> 00:23:04.000]  可能你很心急看看
[00:23:04.000 --> 00:23:06.000]  有沒有我的樣貌
[00:23:06.000 --> 00:23:08.000]  是不是
[00:23:08.000 --> 00:23:10.000]  有就開心
[00:23:10.000 --> 00:23:12.000]  有當然是好的
[00:23:12.000 --> 00:23:14.000]  你可以剪出來貼在床頭都可以
[00:23:14.000 --> 00:23:16.000]  不要緊
[00:23:16.000 --> 00:23:18.000]  不過不要只看這幅相
[00:23:18.000 --> 00:23:20.000]  看看裡面說什麼之餘
[00:23:20.000 --> 00:23:22.000]  如果沒有相
[00:23:22.000 --> 00:23:24.000]  有一個可能性
[00:23:24.000 --> 00:23:26.000]  因為沒有位置
[00:23:26.000 --> 00:23:28.000]  登你的相
[00:23:28.000 --> 00:23:30.000]  因為其實在過去一年的裡面
[00:23:30.000 --> 00:23:32.000]  你從來沒有投入過在我們教會
[00:23:32.000 --> 00:23:34.000]  任何的活動裡面
[00:23:34.000 --> 00:23:36.000]  當然沒有你的相
[00:23:36.000 --> 00:23:38.000]  這是值得我們反省的
[00:23:38.000 --> 00:23:40.000]  事公報書是向我們教會的領袖
[00:23:40.000 --> 00:23:42.000]  向我們每一個會眾
[00:23:42.000 --> 00:23:44.000]  作出一個提醒
[00:23:44.000 --> 00:23:46.000]  究竟我們過去一年
[00:23:48.000 --> 00:23:50.000]  我們有沒有做到一個
[00:23:50.000 --> 00:23:52.000]  忠心的管家呢
[00:23:52.000 --> 00:23:54.000]  在我們事公上面
[00:23:54.000 --> 00:23:56.000]  我們有沒有關注
[00:23:56.000 --> 00:23:58.000]  上帝的國圖和福音的需要呢
[00:23:58.000 --> 00:24:00.000]  還是很忙碌
[00:24:00.000 --> 00:24:02.000]  好像馬大一樣
[00:24:02.000 --> 00:24:04.000]  耶穌啊你要吃什麼
[00:24:04.000 --> 00:24:06.000]  耶穌啊你喜歡什麼
[00:24:06.000 --> 00:24:08.000]  還是耶穌啊瑪利亞
[00:24:08.000 --> 00:24:10.000]  你選上上好的福分
[00:24:10.000 --> 00:24:12.000]  教會事公的取向
[00:24:12.000 --> 00:24:14.000]  值得我們反省
[00:24:14.000 --> 00:24:16.000]  我們作為弟兄姊妹
[00:24:16.000 --> 00:24:18.000]  特別是剛剛洗禮的弟兄姊妹
[00:24:18.000 --> 00:24:20.000]  既然你加入了教會
[00:24:20.000 --> 00:24:22.000]  不是只有開心的情懷
[00:24:22.000 --> 00:24:24.000]  我們會有
[00:24:24.000 --> 00:24:26.000]  這個地方就是你
[00:24:26.000 --> 00:24:28.000]  屬靈的家
[00:24:28.000 --> 00:24:30.000]  你有沒有好好投入呢
[00:24:30.000 --> 00:24:32.000]  還是做一個旁觀者
[00:24:32.000 --> 00:24:34.000]  不開心就批評
[00:24:34.000 --> 00:24:38.000]  有需要就告訴我 告訴你
[00:24:38.000 --> 00:24:40.000]  這是值得我們一起檢視的
[00:24:40.000 --> 00:24:44.000]  初期教會
[00:24:44.000 --> 00:24:46.000]  因為聖靈的降臨
[00:24:46.000 --> 00:24:48.000]  他們很有能力
[00:24:48.000 --> 00:24:52.000]  但更重要
[00:24:52.000 --> 00:24:54.000]  是因為他們願意同心合意的禱告
[00:24:54.000 --> 00:24:56.000]  以致他們能夠經歷到
[00:24:56.000 --> 00:24:58.000]  祈禱的應許和能力
[00:24:58.000 --> 00:25:00.000]  弟兄姊妹
[00:25:00.000 --> 00:25:02.000]  既然耶穌都應許給我們
[00:25:02.000 --> 00:25:04.000]  只要我們照著上帝的旨意
[00:25:04.000 --> 00:25:06.000]  為上帝過渡祈求
[00:25:06.000 --> 00:25:08.000]  我們同心合意
[00:25:08.000 --> 00:25:10.000]  教會必定復興的
[00:25:10.000 --> 00:25:12.000]  教會必定在這個時代裏面
[00:25:12.000 --> 00:25:14.000]  弟兄姊妹你知不知道呢
[00:25:14.000 --> 00:25:16.000]  你看不看到耶穌這個應許呢
[00:25:16.000 --> 00:25:18.000]  第三個知道
[00:25:18.000 --> 00:25:20.000]  第十一至十三節裏面
[00:25:20.000 --> 00:25:22.000]  再一次加強
[00:25:22.000 --> 00:25:24.000]  為什麼耶穌
[00:25:24.000 --> 00:25:26.000]  應許犯祈求的能夠
[00:25:26.000 --> 00:25:28.000]  尋見呢
[00:25:28.000 --> 00:25:30.000]  是因為愛上我們之餘還有什麼呢
[00:25:30.000 --> 00:25:32.000]  是因為涉及到上帝的本質
[00:25:32.000 --> 00:25:34.000]  上帝的屬性
[00:25:34.000 --> 00:25:36.000]  你們中間作父親的
[00:25:36.000 --> 00:25:38.000]  誰有兒子求雨
[00:25:38.000 --> 00:25:40.000]  被他當雨呢
[00:25:40.000 --> 00:25:42.000]  求雞蛋被他揭紙呢
[00:25:42.000 --> 00:25:44.000]  你們雖然不好
[00:25:44.000 --> 00:25:46.000]  不聽話
[00:25:46.000 --> 00:25:48.000]  尚且知道拿很多東西給你的兒女
[00:25:48.000 --> 00:25:50.000]  何況天父呢
[00:25:50.000 --> 00:25:52.000]  大不更要把
[00:25:52.000 --> 00:25:54.000]  聖靈賜給
[00:25:54.000 --> 00:25:56.000]  求他的人呢
[00:25:56.000 --> 00:25:58.000]  弟兄姊妹
[00:25:58.000 --> 00:26:00.000]  上帝愛惜我們愛的一對
[00:26:00.000 --> 00:26:02.000]  竟然讓聖靈住在我們這個
[00:26:02.000 --> 00:26:04.000]  又自私
[00:26:04.000 --> 00:26:06.000]  又自我又不知所謂的
[00:26:06.000 --> 00:26:08.000]  我身上
[00:26:08.000 --> 00:26:10.000]  和我們一起走人生的旅程
[00:26:10.000 --> 00:26:12.000]  我們真是不配的
[00:26:12.000 --> 00:26:14.000]  但竟然
[00:26:14.000 --> 00:26:16.000]  把聖靈賜給我們
[00:26:16.000 --> 00:26:18.000]  使我們有得救的憑據
[00:26:18.000 --> 00:26:20.000]  使我們能夠可以遇到
[00:26:20.000 --> 00:26:22.000]  任何困難的時候我們有力量
[00:26:22.000 --> 00:26:24.000]  有方向
[00:26:24.000 --> 00:26:26.000]  弟兄姊妹你知不知道啊
[00:26:26.000 --> 00:26:28.000]  上帝那麼愛惜我們啊
[00:26:28.000 --> 00:26:30.000]  朋友尚且履行
[00:26:30.000 --> 00:26:32.000]  傳統的要求
[00:26:32.000 --> 00:26:34.000]  為自己的面子盡上本分
[00:26:34.000 --> 00:26:36.000]  更何況我們的上帝
[00:26:36.000 --> 00:26:38.000]  豈不是將最好的
[00:26:38.000 --> 00:26:40.000]  給我們做子女的嗎
[00:26:40.000 --> 00:26:42.000]  這個做父母就知道了
[00:26:42.000 --> 00:26:46.000]  正如詩人說
[00:26:46.000 --> 00:26:48.000]  我曾對耶和華說
[00:26:48.000 --> 00:26:50.000]  你是我的上帝
[00:26:50.000 --> 00:26:52.000]  耶和華我求你
[00:26:52.000 --> 00:26:54.000]  側耳聽我懇求的聲音
[00:26:54.000 --> 00:26:56.000]  我們祈禱
[00:26:56.000 --> 00:26:58.000]  是因為我認定
[00:26:58.000 --> 00:27:00.000]  你是我的上帝
[00:27:00.000 --> 00:27:02.000]  你一定會側耳
[00:27:02.000 --> 00:27:04.000]  聽我的聲音
[00:27:04.000 --> 00:27:06.000]  我們弟女很深經歷過
[00:27:06.000 --> 00:27:08.000]  這份親密
[00:27:08.000 --> 00:27:10.000]  弟兄姊妹
[00:27:10.000 --> 00:27:12.000]  那個比喻
[00:27:12.000 --> 00:27:14.000]  倫舍
[00:27:14.000 --> 00:27:16.000]  為一個朋友
[00:27:16.000 --> 00:27:18.000]  是基於朋友迫切
[00:27:18.000 --> 00:27:20.000]  不怕面子
[00:27:20.000 --> 00:27:22.000]  的呼求
[00:27:22.000 --> 00:27:24.000]  以至要得到倫舍的幫忙
[00:27:24.000 --> 00:27:26.000]  更何況
[00:27:26.000 --> 00:27:28.000]  天父呢
[00:27:28.000 --> 00:27:30.000]  因為天父是神
[00:27:30.000 --> 00:27:32.000]  他的本性
[00:27:32.000 --> 00:27:34.000]  是情愛
[00:27:34.000 --> 00:27:36.000]  是公義憐憫
[00:27:36.000 --> 00:27:38.000]  他一定會連出法力
[00:27:38.000 --> 00:27:40.000]  尋求他的人
[00:27:40.000 --> 00:27:42.000]  這是耶穌所講論的重點
[00:27:42.000 --> 00:27:44.000]  所以我們不需要懷疑神
[00:27:44.000 --> 00:27:46.000]  不會聽我們祈禱
[00:27:46.000 --> 00:27:48.000]  我們甚至有些弟兄姊妹說
[00:27:48.000 --> 00:27:50.000]  不要麻煩上帝了
[00:27:50.000 --> 00:27:52.000]  絕對不會麻煩上帝
[00:27:52.000 --> 00:27:54.000]  如果你知道上帝愛你
[00:27:54.000 --> 00:27:56.000]  等著你說出你的需要的時候
[00:27:56.000 --> 00:27:58.000]  這是我們的福氣
[00:27:58.000 --> 00:28:00.000]  我們不要怕
[00:28:00.000 --> 00:28:02.000]  我們麻煩了上帝
[00:28:02.000 --> 00:28:04.000]  你更加不要誤會
[00:28:04.000 --> 00:28:06.000]  上帝答應我們
[00:28:06.000 --> 00:28:08.000]  不是因為厭我們煩
[00:28:08.000 --> 00:28:10.000]  怕我們煩
[00:28:10.000 --> 00:28:12.000]  這個都是不好的觀念
[00:28:12.000 --> 00:28:14.000]  沒錯
[00:28:14.000 --> 00:28:16.000]  我們真的不會隨便求人幫助
[00:28:16.000 --> 00:28:18.000]  特別涉及到金錢
[00:28:18.000 --> 00:28:20.000]  或者物質上的需要
[00:28:20.000 --> 00:28:22.000]  但如果這個需要
[00:28:22.000 --> 00:28:24.000]  是這麼實在
[00:28:24.000 --> 00:28:26.000]  但我又沒有辦法得到滿足的時候
[00:28:26.000 --> 00:28:28.000]  或者解決的時候
[00:28:28.000 --> 00:28:30.000]  我們就會向外求
[00:28:30.000 --> 00:28:32.000]  而經驗告訴我們
[00:28:32.000 --> 00:28:34.000]  我們求什麼
[00:28:34.000 --> 00:28:36.000]  我們當然先求和自己
[00:28:36.000 --> 00:28:38.000]  關係較好的人
[00:28:38.000 --> 00:28:40.000]  不一定親人
[00:28:40.000 --> 00:28:42.000]  可能關係較好
[00:28:42.000 --> 00:28:44.000]  較為好一點
[00:28:44.000 --> 00:28:46.000]  我知道他樂意幫助人
[00:28:46.000 --> 00:28:48.000]  所以我願意向他求
[00:28:48.000 --> 00:28:50.000]  我們很少
[00:28:50.000 --> 00:28:52.000]  去求那些明知
[00:28:52.000 --> 00:28:54.000]  他是自知自利的
[00:28:54.000 --> 00:28:56.000]  說知你的人
[00:28:56.000 --> 00:28:58.000]  但我們向上帝
[00:28:58.000 --> 00:29:00.000]  迫切祈求
[00:29:00.000 --> 00:29:02.000]  是基於什麼呢
[00:29:02.000 --> 00:29:04.000]  是基於我們很深深
[00:29:04.000 --> 00:29:06.000]  認識我們的上帝
[00:29:06.000 --> 00:29:08.000]  是有憐憫
[00:29:08.000 --> 00:29:10.000]  是愛我們的上帝
[00:29:10.000 --> 00:29:12.000]  是願意照著
[00:29:12.000 --> 00:29:14.000]  他旨意給我們的上帝
[00:29:14.000 --> 00:29:16.000]  所以我們放膽
[00:29:16.000 --> 00:29:18.000]  向外祈求
[00:29:18.000 --> 00:29:20.000]  傾心吐意
[00:29:20.000 --> 00:29:22.000]  不需要擔心自己的面子
[00:29:22.000 --> 00:29:24.000]  上帝是不知道你的需要嗎
[00:29:24.000 --> 00:29:26.000]  各位頂姐妹
[00:29:26.000 --> 00:29:28.000]  今天你和神的
[00:29:28.000 --> 00:29:30.000]  關係如何
[00:29:30.000 --> 00:29:32.000]  你認識了他多少
[00:29:32.000 --> 00:29:34.000]  我們有沒有信心
[00:29:34.000 --> 00:29:36.000]  為上帝的國度
[00:29:36.000 --> 00:29:38.000]  為福音的事工
[00:29:38.000 --> 00:29:40.000]  為微信的靈魂
[00:29:40.000 --> 00:29:42.000]  為屬靈的挑戰
[00:29:42.000 --> 00:29:44.000]  等等的東西
[00:29:44.000 --> 00:29:46.000]  迫切又大膽
[00:29:46.000 --> 00:29:48.000]  向上帝呼求呢
[00:29:48.000 --> 00:29:50.000]  不要只是為自己
[00:29:50.000 --> 00:29:52.000]  家宅平安
[00:29:52.000 --> 00:29:54.000]  其實一多都悶
[00:29:54.000 --> 00:29:56.000]  怎麼捱呢
[00:29:56.000 --> 00:29:58.000]  幾分鐘都講完了
[00:29:58.000 --> 00:30:00.000]  你會為了今天的社會
[00:30:00.000 --> 00:30:02.000]  為了很多微信的人
[00:30:02.000 --> 00:30:04.000]  為了福音 為了很多穆斯林
[00:30:04.000 --> 00:30:06.000]  我們去祈禱呢
[00:30:06.000 --> 00:30:08.000]  而且大膽的 放膽的向上帝祈求
[00:30:08.000 --> 00:30:10.000]  因為上帝是無所不能的上帝
[00:30:10.000 --> 00:30:12.000]  你有沒有信心呢
[00:30:12.000 --> 00:30:18.000]  我知不知道自己的需要呢
[00:30:18.000 --> 00:30:20.000]  我知不知道我的家人
[00:30:20.000 --> 00:30:22.000]  我身邊人的需要呢
[00:30:22.000 --> 00:30:24.000]  我知不知道我的教會
[00:30:24.000 --> 00:30:26.000]  我的社會 我世界的需要呢
[00:30:26.000 --> 00:30:28.000]  但我們又知不知道
[00:30:28.000 --> 00:30:30.000]  只要我們
[00:30:30.000 --> 00:30:32.000]  照著神的心意祈求
[00:30:32.000 --> 00:30:34.000]  祂必然的會成就呢
[00:30:34.000 --> 00:30:36.000]  因為祂是愛
[00:30:36.000 --> 00:30:38.000]  我們的天父
[00:30:38.000 --> 00:30:40.000]  最後我以
[00:30:40.000 --> 00:30:42.000]  兩句說話去總結
[00:30:42.000 --> 00:30:46.000]  禱告是我們
[00:30:46.000 --> 00:30:48.000]  和上帝的關係的
[00:30:48.000 --> 00:30:50.000]  具體表達
[00:30:50.000 --> 00:30:52.000]  而不是單單祈求
[00:30:52.000 --> 00:30:54.000]  我再講一次
[00:30:54.000 --> 00:30:56.000]  禱告是我們和神的關係的
[00:30:56.000 --> 00:30:58.000]  具體表達
[00:30:58.000 --> 00:31:00.000]  而不是單單的祈求
[00:31:00.000 --> 00:31:02.000]  我們祈禱是因為祂是我的神
[00:31:02.000 --> 00:31:04.000]  我就向祂祈禱
[00:31:04.000 --> 00:31:06.000]  就這麼簡單
[00:31:06.000 --> 00:31:08.000]  第二 禱告也是我們對上帝
[00:31:08.000 --> 00:31:10.000]  正確的認識
[00:31:10.000 --> 00:31:12.000]  和因應祂的應許
[00:31:12.000 --> 00:31:14.000]  而作出信心的回應
[00:31:14.000 --> 00:31:16.000]  你相信上帝
[00:31:16.000 --> 00:31:18.000]  是一位
[00:31:18.000 --> 00:31:20.000]  手藥師慈愛上帝
[00:31:20.000 --> 00:31:22.000]  你一定放心 有信心向祂祈求
[00:31:22.000 --> 00:31:24.000]  你不會覺得麻煩祂
[00:31:24.000 --> 00:31:26.000]  你不會覺得祂
[00:31:26.000 --> 00:31:28.000]  給我們招皮踩
[00:31:28.000 --> 00:31:30.000]  禱告是我們對上帝正確的認識
[00:31:30.000 --> 00:31:32.000]  和因應祂的應許
[00:31:32.000 --> 00:31:34.000]  而作出的信心回應
[00:31:34.000 --> 00:31:36.000]  你知不知道呢
[00:31:36.000 --> 00:31:38.000]  如果你真實知道
[00:31:38.000 --> 00:31:40.000]  禱告真正的意義
[00:31:40.000 --> 00:31:42.000]  你真實知道要照這樣的心意
[00:31:42.000 --> 00:31:44.000]  向上帝祈禱
[00:31:44.000 --> 00:31:46.000]  你會今天開始
[00:31:46.000 --> 00:31:48.000]  那個
[00:31:48.000 --> 00:31:50.000]  時時禱告
[00:31:50.000 --> 00:31:52.000]  凡事禱告
[00:31:52.000 --> 00:31:54.000]  凡事正應的一個生活
[00:31:54.000 --> 00:31:56.000]  願上帝
[00:31:56.000 --> 00:31:58.000]  透過耶穌也說這個比喻
[00:31:58.000 --> 00:32:00.000]  給我們有具體的提醒
[00:32:00.000 --> 00:32:02.000]  也讓我們成為一個禱告的人
[00:32:02.000 --> 00:32:04.000]  我們同心祈禱
[00:32:04.000 --> 00:32:10.000]  這幅祈禱
[00:32:10.000 --> 00:32:12.000]  在我們出信的時候
[00:32:12.000 --> 00:32:14.000]  我們知道要做的事情
[00:32:14.000 --> 00:32:16.000]  但願今天的訊息
[00:32:16.000 --> 00:32:18.000]  讓我們更加知道
[00:32:18.000 --> 00:32:20.000]  我們要照主祢的旨意
[00:32:20.000 --> 00:32:22.000]  向祢祈求
[00:32:22.000 --> 00:32:24.000]  祈求之內的成就
[00:32:24.000 --> 00:32:26.000]  不是因為我們
[00:32:26.000 --> 00:32:28.000]  單單情馳逼切
[00:32:28.000 --> 00:32:30.000]  只因為
[00:32:30.000 --> 00:32:32.000]  祢是那位又愛我們
[00:32:32.000 --> 00:32:34.000]  又憐恤我們
[00:32:34.000 --> 00:32:36.000]  又公義的上帝
[00:32:36.000 --> 00:32:38.000]  求主幫助我們
[00:32:38.000 --> 00:32:40.000]  面對今日社會的問題
[00:32:40.000 --> 00:32:42.000]  面對末世的挑戰
[00:32:42.000 --> 00:32:44.000]  我們真的要做一個
