
[00:00:00.000 --> 00:00:03.060]  我們中國人差不多整個月
[00:20:18.020 --> 00:20:20.020]  我們是否做得更好
[00:20:20.020 --> 00:20:22.020]  還是更差
[00:20:22.020 --> 00:20:24.020]  我們是否做得更好
[00:20:24.020 --> 00:20:26.020]  還是更差
[00:20:26.020 --> 00:20:28.020]  七月十號
[00:20:28.020 --> 00:20:30.020]  贖罪日
[00:20:30.020 --> 00:20:32.020]  人不單止要準備自己
[00:20:32.020 --> 00:20:34.020]  他更加在經文裡面
[00:20:34.020 --> 00:20:36.020]  說我們要
[00:20:36.020 --> 00:20:38.020]  刻苦己心
[00:20:38.020 --> 00:20:40.020]  問掃記
[00:20:40.020 --> 00:20:42.020]  他不單止十天準備
[00:20:42.020 --> 00:20:44.020]  那天更加要他們
[00:20:44.020 --> 00:20:46.020]  禁食,祈禱
[00:20:46.020 --> 00:20:48.020]  刻苦己心
[00:20:48.020 --> 00:20:50.020]  也是苦待自己的喉嚨
[00:20:50.020 --> 00:20:52.020]  我根本沒有苦待自己的喉嚨
[00:20:52.020 --> 00:20:54.020]  不過都殺了
[00:20:54.020 --> 00:20:56.020]  苦待代表要禁食,他們很嚴謹
[00:20:56.020 --> 00:20:58.020]  很認真去面對
[00:20:58.020 --> 00:21:00.020]  不單止以色列民
[00:21:00.020 --> 00:21:02.020]  連祭司那天
[00:21:02.020 --> 00:21:04.020]  是一年一至進入
[00:21:04.020 --> 00:21:06.020]  致勝所獻祭
[00:21:06.020 --> 00:21:08.020]  為以色列民
[00:21:08.020 --> 00:21:10.020]  祈禱
[00:21:10.020 --> 00:21:12.020]  弟兄姊妹
[00:21:12.020 --> 00:21:14.020]  不知道我們面對我們的罪
[00:21:14.020 --> 00:21:16.020]  當我們回望
[00:21:16.020 --> 00:21:18.020]  我們令到我們的親人
[00:21:18.020 --> 00:21:20.020]  家庭,工作,好了
[00:21:20.020 --> 00:21:22.020]  還是不好了,似乎我們
[00:21:22.020 --> 00:21:24.020]  都值得有一個很
[00:21:24.020 --> 00:21:26.020]  嚴謹的時間去討告
[00:21:26.020 --> 00:21:28.020]  回望
[00:21:28.020 --> 00:21:30.020]  這個時候都請我們的
[00:21:30.020 --> 00:21:32.020]  詩琴,很輕的
[00:21:32.020 --> 00:21:34.020]  為我們彈一首詩歌
[00:21:34.020 --> 00:21:36.020]  我們都閉上眼睛
[00:21:36.020 --> 00:21:38.020]  我們反省
[00:21:38.020 --> 00:21:40.020]  自己過去一年
[00:21:40.020 --> 00:21:42.020]  究竟讓上帝的
[00:21:42.020 --> 00:21:44.020]  恩典榮耀有
[00:21:44.020 --> 00:21:46.020]  虧損
[00:21:46.020 --> 00:21:48.020]  讓我們的家人開心了
[00:21:48.020 --> 00:21:50.020]  還是不開心了
[00:21:50.020 --> 00:21:52.020]  讓上帝
[00:21:52.020 --> 00:21:54.020]  更加的明媚高舉
[00:21:54.020 --> 00:21:56.020]  還是讓我們的
[00:21:56.020 --> 00:21:58.020]  工作,朋友
[00:21:58.020 --> 00:22:00.020]  因為我們出現
[00:22:00.020 --> 00:22:02.020]  好還是不好
[00:22:02.020 --> 00:22:04.020]  我們一起面對上帝
[00:22:04.020 --> 00:22:06.020]  我們回望
[00:22:06.020 --> 00:22:08.020]  我們向上帝認罪
[00:22:08.020 --> 00:22:10.020]  並且立志
[00:22:10.020 --> 00:22:12.020]  不再重蹈
[00:22:12.020 --> 00:22:14.020]  復辭
[00:22:14.020 --> 00:22:16.020]  會不會是我們心裡的惡念
[00:22:16.020 --> 00:22:20.020]  會不會是我們的
[00:22:20.020 --> 00:22:22.020]  貪婪,我們的狗俠
[00:22:22.020 --> 00:22:24.020]  我們的鬼爪
[00:22:26.020 --> 00:22:28.020]  我們的窒道
[00:22:28.020 --> 00:22:30.020]  我們的妄讀
[00:22:30.020 --> 00:22:32.020]  我們的驕傲
[00:22:32.020 --> 00:22:34.020]  還是我們裡面
[00:22:34.020 --> 00:22:36.020]  一切的惡
[00:22:36.020 --> 00:22:38.020]  上帝說我們要治死它
[00:22:38.020 --> 00:22:40.020]  全然的
[00:22:40.020 --> 00:22:42.020]  相信上帝
[00:22:42.020 --> 00:22:44.020]  高舉它
[00:22:44.020 --> 00:22:52.020]  有什麼上帝這一刻提醒你
[00:22:54.020 --> 00:22:56.020]  認真的
[00:22:56.020 --> 00:22:58.020]  認罪
[00:22:58.020 --> 00:23:02.020]  悔改
[00:23:02.020 --> 00:23:06.020]  並且很想
[00:23:06.020 --> 00:23:08.020]  接下來的
[00:23:08.020 --> 00:23:10.020]  上帝創造的這個世界
[00:23:10.020 --> 00:23:12.020]  因為你的緣故
[00:23:12.020 --> 00:23:14.020]  更加的美好
[00:23:22.020 --> 00:23:24.020]  我們繼續閉上眼睛
[00:23:24.020 --> 00:23:26.020]  我邀請你
[00:23:26.020 --> 00:23:28.020]  如果剛剛上帝有提醒你
[00:23:28.020 --> 00:23:30.020]  將來有
[00:23:30.020 --> 00:23:32.020]  禱告的內容
[00:23:32.020 --> 00:23:34.020]  我邀請你閉上眼睛
[00:23:34.020 --> 00:23:36.020]  將你的手放在你的心
[00:23:36.020 --> 00:23:38.020]  我們一起禱告
[00:23:38.020 --> 00:23:40.020]  讓上帝親自臨在
[00:23:40.020 --> 00:23:44.020]  在教會裡面
[00:23:44.020 --> 00:23:46.020]  讓上帝借著耶穌
[00:23:46.020 --> 00:23:48.020]  成為真正的大祭司
[00:23:48.020 --> 00:23:50.020]  祂無瑕之地獻上
[00:23:50.020 --> 00:23:52.020]  讓我們的罪
[00:23:52.020 --> 00:23:54.020]  因為祂的緣故
[00:23:54.020 --> 00:23:56.020]  因為祂的加力可以治死
[00:23:56.020 --> 00:23:58.020]  上帝我們禱告
[00:23:58.020 --> 00:24:00.020]  你見到我們的生命
[00:24:00.020 --> 00:24:02.020]  見到我們的手
[00:24:02.020 --> 00:24:04.020]  見到我們的回望
[00:24:04.020 --> 00:24:06.020]  我們求你幫助我們
[00:24:06.020 --> 00:24:08.020]  讓我們立志來一年
[00:24:08.020 --> 00:24:10.020]  要上帝因為我們的緣故
[00:24:10.020 --> 00:24:12.020]  讓我們的區別變得更好
[00:24:12.020 --> 00:24:14.020]  上帝我們一方面求你寬恕
[00:24:14.020 --> 00:24:16.020]  在約翰一書說
[00:24:16.020 --> 00:24:18.020]  我們約應自己的罪
[00:24:18.020 --> 00:24:20.020]  必要赦免我們的罪
[00:24:20.020 --> 00:24:22.020]  洗淨我們一切的不義
[00:24:22.020 --> 00:24:24.020]  上帝說小子們
[00:24:24.020 --> 00:24:26.020]  我要將這些說給你
[00:24:26.020 --> 00:24:28.020]  叫你們不犯罪
[00:24:28.020 --> 00:24:30.020]  若有人犯罪
[00:24:30.020 --> 00:24:32.020]  他準備中間有個鐘寶
[00:24:32.020 --> 00:24:34.020]  在耶穌基督
[00:24:34.020 --> 00:24:36.020]  成為今天的大祭司
[00:24:36.020 --> 00:24:38.020]  他也都成為
[00:24:38.020 --> 00:24:40.020]  無瑕之
[00:24:40.020 --> 00:24:42.020]  的祭物
[00:24:42.020 --> 00:24:44.020]  在十字架上
[00:24:44.020 --> 00:24:46.020]  親自為我們的罪死上
[00:24:46.020 --> 00:24:48.020]  並且復活
[00:24:48.020 --> 00:24:50.020]  拯救
[00:24:50.020 --> 00:24:52.020]  上帝我們求你幫助我們
[00:24:52.020 --> 00:24:54.020]  我們不會濫用你的恩典
[00:24:54.020 --> 00:24:56.020]  認真的去回應
[00:24:56.020 --> 00:24:58.020]  讓我們生命
[00:24:58.020 --> 00:25:00.020]  活得不再一樣
[00:25:00.020 --> 00:25:02.020]  我們多謝你
[00:25:02.020 --> 00:25:04.020]  奉耶穌名求
[00:25:04.020 --> 00:25:06.020]  如果我們信上帝
[00:25:06.020 --> 00:25:08.020]  真的聽我們的祈禱
[00:25:08.020 --> 00:25:10.020]  我們將掌聲給耶穌
[00:25:10.020 --> 00:25:14.020]  最後一個節日
[00:25:14.020 --> 00:25:16.020]  是七月十五號
[00:25:16.020 --> 00:25:18.020]  叫做祝鵬節
[00:25:18.020 --> 00:25:22.020]  記載文書繼續二十九章十二節
[00:25:22.020 --> 00:25:24.020]  他提醒我們要感恩
[00:25:24.020 --> 00:25:26.020]  要知足
[00:25:26.020 --> 00:25:28.020]  我們先讀這幾節經文
[00:25:28.020 --> 00:25:30.020]  我們先看一看
[00:25:30.020 --> 00:25:32.020]  祝鵬節是要他們離開舒服的地方
[00:25:32.020 --> 00:25:34.020]  在街上
[00:25:34.020 --> 00:25:36.020]  在鵬裡面
[00:25:36.020 --> 00:25:38.020]  住七天,很辛苦的
[00:25:38.020 --> 00:25:40.020]  當日在
[00:25:40.020 --> 00:25:42.020]  以往他們住在
[00:25:42.020 --> 00:25:44.020]  一些葉子
[00:25:44.020 --> 00:25:46.020]  樹枝搭的地方
[00:25:46.020 --> 00:25:48.020]  今天時代不同了,他們仍然守
[00:25:48.020 --> 00:25:50.020]  但是他們住的地方
[00:25:50.020 --> 00:25:52.020]  比較漂亮,我們看看他們今天
[00:25:52.020 --> 00:25:54.020]  住的祝鵬是什麼
[00:25:54.020 --> 00:25:56.020]  有些是單車,到處走
[00:25:56.020 --> 00:25:58.020]  有些裡面有住一會兒
[00:25:58.020 --> 00:26:00.020]  有吃東西,為什麼他們住
[00:26:00.020 --> 00:26:02.020]  在祝鵬,為什麼要守七天
[00:26:02.020 --> 00:26:04.020]  為什麼有憲制,我們即將會說
[00:26:04.020 --> 00:26:06.020]  我們先讀這幾節經文
[00:26:06.020 --> 00:26:08.020]  然後我們會講解中間
[00:26:08.020 --> 00:26:10.020]  很重要的信息,我們一起
[00:26:10.020 --> 00:26:12.020]  聽進去,1,2,3
[00:26:40.020 --> 00:26:42.020]  1,2,3
[00:27:10.020 --> 00:27:12.020]  1,2,3
[00:27:40.020 --> 00:27:42.020]  7月15日是祝鵬節
[00:27:42.020 --> 00:27:44.020]  在耶和華面前要守
[00:27:44.020 --> 00:27:46.020]  這七天
[00:27:46.020 --> 00:27:48.020]  要在耶和華的神
[00:27:48.020 --> 00:27:50.020]  面前,什麼
[00:27:50.020 --> 00:27:52.020]  歡喜快樂
[00:27:52.020 --> 00:27:54.020]  歡樂七天
[00:27:54.020 --> 00:27:56.020]  為什麼會歡樂
[00:27:56.020 --> 00:27:58.020]  七天呢,有兩大特色
[00:27:58.020 --> 00:28:00.020]  我們看看,第一個特色
[00:28:00.020 --> 00:28:02.020]  當他們住在祝鵬節
[00:28:02.020 --> 00:28:04.020]  是紀念一件事,3500年前
[00:28:04.020 --> 00:28:06.020]  他做奴隸的時候
[00:28:06.020 --> 00:28:08.020]  他離開圍爐之地
[00:28:08.020 --> 00:28:10.020]  進入應許之地
[00:28:10.020 --> 00:28:12.020]  以先,他們沒有屋住
[00:28:12.020 --> 00:28:14.020]  他住在一個很簡單的地方
[00:28:14.020 --> 00:28:16.020]  但是那個很簡單的地方
[00:28:16.020 --> 00:28:18.020]  是一個恩典的記號
[00:28:18.020 --> 00:28:20.020]  今日當他們
[00:28:20.020 --> 00:28:22.020]  生活得很好
[00:28:22.020 --> 00:28:24.020]  他們生活得很富庶
[00:28:24.020 --> 00:28:26.020]  上帝要他們仍然記得
[00:28:26.020 --> 00:28:28.020]  他困難的日子
[00:28:28.020 --> 00:28:30.020]  他經歷上帝恩典的時候
[00:28:30.020 --> 00:28:32.020]  而當他今天
[00:28:32.020 --> 00:28:34.020]  如果經歷困難
[00:28:34.020 --> 00:28:36.020]  他仍然要相信
[00:28:36.020 --> 00:28:38.020]  相信上帝的恩典是救榮
[00:28:38.020 --> 00:28:42.020]  上帝要他們
[00:28:42.020 --> 00:28:44.020]  settle,不過不要settle down
[00:28:44.020 --> 00:28:46.020]  這個很重要
[00:28:46.020 --> 00:28:48.020]  要常常記得他是客里
[00:28:48.020 --> 00:28:50.020]  常常記得不要在comfort zone
[00:28:50.020 --> 00:28:52.020]  安全區
[00:28:52.020 --> 00:28:54.020]  就是這樣過去的生活
[00:28:54.020 --> 00:28:56.020]  感恩至重
[00:28:56.020 --> 00:28:58.020]  我自己就沒試過
[00:28:58.020 --> 00:29:00.020]  住祝鵬
[00:29:00.020 --> 00:29:02.020]  祝鵬,不過我自己
[00:29:02.020 --> 00:29:04.020]  就試過住
[00:29:04.020 --> 00:29:06.020]  睡在街上
[00:29:06.020 --> 00:29:08.020]  在三個月前我們有機會
[00:29:08.020 --> 00:29:10.020]  跟弟兄姊妹
[00:29:10.020 --> 00:29:12.020]  和我兒子一起去睡街
[00:29:12.020 --> 00:29:14.020]  裡面睡了一晚
[00:29:14.020 --> 00:29:16.020]  都經歷到
[00:29:16.020 --> 00:29:18.020]  裡面所講的一些感受
[00:29:18.020 --> 00:29:20.020]  我大概講下裡面
[00:29:20.020 --> 00:29:22.020]  第一,睡街不容易
[00:29:22.020 --> 00:29:24.020]  要特別申請,有人幫我們
[00:29:24.020 --> 00:29:26.020]  搞定了我們才睡
[00:29:26.020 --> 00:29:28.020]  第二,在睡街裡面
[00:29:28.020 --> 00:29:30.020]  我們幾個弟兄姊妹
[00:29:30.020 --> 00:29:32.020]  在無家者協會的
[00:29:32.020 --> 00:29:34.020]  安排下,睡不同的地方
[00:29:34.020 --> 00:29:36.020]  有麥當勞,有公園
[00:29:36.020 --> 00:29:38.020]  和睡在
[00:29:38.020 --> 00:29:40.020]  普通的街上
[00:29:40.020 --> 00:29:42.020]  當時我聽到這三個地方
[00:29:42.020 --> 00:29:44.020]  我很想被派去睡麥當勞
[00:29:44.020 --> 00:29:46.020]  因為至少
[00:29:46.020 --> 00:29:48.020]  晚上都可以吃個魚柳包
[00:29:48.020 --> 00:29:50.020]  和吃一個
[00:29:50.020 --> 00:29:52.020]  雪糕,不過
[00:29:52.020 --> 00:29:54.020]  原來他講到明,我們睡街
[00:29:54.020 --> 00:29:56.020]  什麼都不可以做,不可以亂吃
[00:29:56.020 --> 00:29:58.020]  不可以玩啤牌
[00:29:58.020 --> 00:30:00.020]  在裡面你真的要睡街
[00:30:00.020 --> 00:30:02.020]  於是
[00:30:02.020 --> 00:30:04.020]  我知道我們有個姐妹
[00:30:04.020 --> 00:30:06.020]  派了去麥當勞,我們第二天睡完街
[00:30:06.020 --> 00:30:08.020]  早上我們有一個很大的慶典
[00:30:08.020 --> 00:30:10.020]  就好像他第八天
[00:30:10.020 --> 00:30:12.020]  我們在這裡聊,大家有什麼經歷
[00:30:12.020 --> 00:30:14.020]  他說我睡麥當勞很辛苦
[00:30:14.020 --> 00:30:16.020]  原來,我睡著睡著
[00:30:16.020 --> 00:30:18.020]  想躺下,趴下
[00:30:18.020 --> 00:30:20.020]  就被人嚇醒了,原來麥當勞
[00:30:20.020 --> 00:30:22.020]  是不讓你躺下的
[00:30:22.020 --> 00:30:24.020]  然後我看到對面有些
[00:30:24.020 --> 00:30:26.020]  露宿者在麥當勞裡面
[00:30:26.020 --> 00:30:28.020]  好像抹身
[00:30:28.020 --> 00:30:30.020]  挺有趣的
[00:30:30.020 --> 00:30:32.020]  我感謝主,我不是在麥當勞
[00:30:32.020 --> 00:30:34.020]  我想在公園也不錯
[00:30:34.020 --> 00:30:36.020]  誰知道我不能派去公園
[00:30:36.020 --> 00:30:38.020]  第二天我問公園的人
[00:30:38.020 --> 00:30:40.020]  有個姐妹,有些弟兄派了去
[00:30:40.020 --> 00:30:42.020]  很辛苦,她本來也是小姐
[00:30:42.020 --> 00:30:44.020]  一些小姐
[00:30:44.020 --> 00:30:46.020]  她說,哇,睡在裡面
[00:30:46.020 --> 00:30:48.020]  我們每人有兩樣東西派給我們睡
[00:30:48.020 --> 00:30:50.020]  那兩樣東西就是
[00:30:50.020 --> 00:30:52.020]  黑色的垃圾膠袋,可以將我們
[00:30:52.020 --> 00:30:54.020]  套在裡面,像垃圾一樣
[00:30:54.020 --> 00:30:56.020]  她說,睡著睡著,晚上兩三點
[00:30:56.020 --> 00:30:58.020]  三四點,突然有些
[00:30:58.020 --> 00:31:00.020]  誘惑經過,就是一輛的士
[00:31:00.020 --> 00:31:02.020]  經過
[00:31:02.020 --> 00:31:04.020]  這個公園,她突然看著
[00:31:04.020 --> 00:31:06.020]  的士,心裡
[00:31:06.020 --> 00:31:08.020]  有一個很興奮的感覺
[00:31:08.020 --> 00:31:10.020]  不如起來收拾東西
[00:31:10.020 --> 00:31:12.020]  跳上的士離開
[00:31:12.020 --> 00:31:14.020]  結果她掙扎的裡面
[00:31:14.020 --> 00:31:16.020]  她仍然睡著
[00:31:16.020 --> 00:31:18.020]  另外一個弟兄,他不知道為什麼
[00:31:18.020 --> 00:31:20.020]  去露宿睡覺,穿得很漂亮
[00:31:20.020 --> 00:31:22.020]  又拿著iphone,很多東西
[00:31:22.020 --> 00:31:24.020]  一睡下來,很怕被人拿走
[00:31:24.020 --> 00:31:26.020]  看著旁邊的露宿者
[00:31:26.020 --> 00:31:28.020]  他聽到這些聲音
[00:31:28.020 --> 00:31:30.020]  旁邊的露宿者,真正的露宿者
[00:31:30.020 --> 00:31:32.020]  不是假的,他說,哇
[00:31:32.020 --> 00:31:34.020]  為什麼今晚這麼多人睡覺
[00:31:34.020 --> 00:31:38.020]  心想他是不是睡著,妨礙他
[00:31:38.020 --> 00:31:40.020]  然後說,不要理他們
[00:31:40.020 --> 00:31:42.020]  另一個露宿者說
[00:31:42.020 --> 00:31:44.020]  不知道什麼體驗,什麼籌錢
[00:31:44.020 --> 00:31:46.020]  不要理他們,然後沒多久
[00:31:46.020 --> 00:31:48.020]  當這個弟兄很擔心
[00:31:48.020 --> 00:31:50.020]  他們拿他的東西的時候
[00:31:50.020 --> 00:31:52.020]  已經聽到他們的呼聲
[00:31:52.020 --> 00:31:54.020]  很快就睡著了
[00:31:54.020 --> 00:31:56.020]  很快就睡著了
[00:31:56.020 --> 00:31:58.020]  我和我兒子就派去街上
[00:31:58.020 --> 00:32:00.020]  我第一次這麼豪
[00:32:00.020 --> 00:32:02.020]  可以在街上任我選擇店鋪
[00:32:02.020 --> 00:32:04.020]  不用錢的
[00:32:04.020 --> 00:32:06.020]  當時無家可歸的人和我說
[00:32:06.020 --> 00:32:08.020]  你任選,睡哪裡都行,很豪的,不用錢
[00:32:08.020 --> 00:32:10.020]  我們選了一個地方
[00:32:10.020 --> 00:32:12.020]  在深水埗那條街
[00:32:12.020 --> 00:32:14.020]  在門口裡面有些假雲石
[00:32:14.020 --> 00:32:16.020]  有些感覺和我兒子睡
[00:32:16.020 --> 00:32:18.020]  第一,我發現
[00:32:18.020 --> 00:32:20.020]  原來在我們自己的床
[00:32:20.020 --> 00:32:22.020]  雖然一上床,冬天睡都很冷
[00:32:22.020 --> 00:32:24.020]  不過原來睡著睡著
[00:32:24.020 --> 00:32:26.020]  很快就會暖
[00:32:26.020 --> 00:32:28.020]  但原來那些假雲石
[00:32:28.020 --> 00:32:30.020]  是不會暖的,睡了一晚上
[00:32:30.020 --> 00:32:32.020]  哇,那些陣陣的清涼
[00:32:32.020 --> 00:32:34.020]  哇,好冷
[00:32:34.020 --> 00:32:36.020]  第二,我們發現不停有些烏鷹
[00:32:36.020 --> 00:32:38.020]  那些蚊子
[00:32:38.020 --> 00:32:40.020]  和那些蚤在滑
[00:32:40.020 --> 00:32:42.020]  那種感覺
[00:32:42.020 --> 00:32:44.020]  都挺特別的,很難得
[00:32:44.020 --> 00:32:46.020]  然後睡到差不多,有些老鼠和我們聊天
[00:32:46.020 --> 00:32:48.020]  然後不僅老鼠聊天
[00:32:48.020 --> 00:32:50.020]  睡一會兒,就有些路人
[00:32:50.020 --> 00:32:52.020]  不知道是不是
[00:32:52.020 --> 00:32:54.020]  他的喉嚨好像不太舒服,和我一樣
[00:32:54.020 --> 00:32:56.020]  突然間他發出一些聲音
[00:32:56.020 --> 00:32:58.020]  是要將他喉嚨不舒服的東西
[00:32:58.020 --> 00:33:00.020]  除出他的聲音
[00:33:00.020 --> 00:33:02.020]  哇,我突然間覺得
[00:33:02.020 --> 00:33:04.020]  哇,不用那麼近
[00:33:04.020 --> 00:33:06.020]  然後有個人走過來,看一看我們
[00:33:06.020 --> 00:33:08.020]  他又說
[00:33:08.020 --> 00:33:10.020]  哇,這麼小就睡在街上
[00:33:10.020 --> 00:33:14.020]  露宿仔
[00:33:14.020 --> 00:33:16.020]  然後又有些人走過來
[00:33:16.020 --> 00:33:18.020]  警察開始盤那些
[00:33:18.020 --> 00:33:20.020]  不知道是什麼人
[00:33:20.020 --> 00:33:22.020]  在那裡走的人
[00:33:22.020 --> 00:33:24.020]  然後在中間,也好
[00:33:24.020 --> 00:33:26.020]  凌晨一兩點,我們突然間回來探訪
[00:33:26.020 --> 00:33:28.020]  給我一些東西喝
[00:33:28.020 --> 00:33:30.020]  喝了很溫暖的蜜精
[00:33:30.020 --> 00:33:32.020]  不過就是那支蜜精出事
[00:33:32.020 --> 00:33:34.020]  搞到我晚上上去廁所
[00:33:34.020 --> 00:33:36.020]  我就想,究竟我要拿起我的包袱去廁所
[00:33:36.020 --> 00:33:38.020]  還是由他去廁所
[00:33:38.020 --> 00:33:40.020]  回來被人拿走,在那裡掙扎
[00:33:40.020 --> 00:33:42.020]  唉,很慘
[00:33:42.020 --> 00:33:44.020]  然後的士交更,的士司機
[00:33:44.020 --> 00:33:46.020]  洗完的士,哇,我們慶祝了
[00:33:46.020 --> 00:33:48.020]  喝啤酒,今晚生意好
[00:33:48.020 --> 00:33:50.020]  我很想跟他說
[00:33:50.020 --> 00:33:52.020]  有人在睡覺
[00:33:52.020 --> 00:33:54.020]  早上起床,看到我兒子
[00:33:54.020 --> 00:33:56.020]  全面十幾粒
[00:33:56.020 --> 00:33:58.020]  腫了的
[00:33:58.020 --> 00:34:00.020]  塞咬
[00:34:00.020 --> 00:34:02.020]  我再摸一摸自己,只有兩粒
[00:34:02.020 --> 00:34:04.020]  我就知道,原來連那些塞
[00:34:04.020 --> 00:34:06.020]  都會歧視的
[00:34:06.020 --> 00:34:08.020]  老人家
[00:34:08.020 --> 00:34:10.020]  他不喜歡咬
[00:34:10.020 --> 00:34:12.020]  當我有點心痛的時候,我問我兒子
[00:34:12.020 --> 00:34:14.020]  他有什麼感覺
[00:34:14.020 --> 00:34:16.020]  去到凌晨五點幾
[00:34:16.020 --> 00:34:18.020]  其實我們睡了一個多小時都睡不著
[00:34:18.020 --> 00:34:20.020]  但又不准說話
[00:34:20.020 --> 00:34:22.020]  然後他跟我說了兩句話
[00:34:22.020 --> 00:34:24.020]  我很感動,第一句話他這麼說
[00:34:24.020 --> 00:34:26.020]  他說,原來
[00:34:26.020 --> 00:34:28.020]  我現在才更真,更明
[00:34:28.020 --> 00:34:30.020]  露宿者的感覺
[00:34:30.020 --> 00:34:32.020]  雖然過去一年我們都有探訪
[00:34:32.020 --> 00:34:34.020]  有去服侍
[00:34:34.020 --> 00:34:36.020]  第二句他這麼說
[00:34:36.020 --> 00:34:38.020]  他說,爹地啊,原來有個家
[00:34:38.020 --> 00:34:40.020]  真是好
[00:34:40.020 --> 00:34:42.020]  真是要珍惜
[00:34:42.020 --> 00:34:44.020]  有一張床就足夠
[00:34:44.020 --> 00:34:46.020]  真是好
[00:34:46.020 --> 00:34:48.020]  很感恩,雖然我很心痛
[00:34:48.020 --> 00:34:50.020]  他的臉都爛了,但我知道一件事
[00:34:50.020 --> 00:34:52.020]  就是他肯定以後都不會
[00:34:52.020 --> 00:34:54.020]  離家出走
[00:34:54.020 --> 00:34:56.020]  感謝上帝
[00:34:56.020 --> 00:34:58.020]  原來在我們
[00:34:58.020 --> 00:35:00.020]  不是最安逸的日子,我們反而
[00:35:00.020 --> 00:35:02.020]  見到一件事,我們平時不為意
[00:35:02.020 --> 00:35:04.020]  很簡單
[00:35:04.020 --> 00:35:06.020]  一張床,一個老婆,一個老公
[00:35:06.020 --> 00:35:08.020]  一個兒子,一個父母,一個朋友
[00:35:08.020 --> 00:35:10.020]  一個工作
[00:35:10.020 --> 00:35:12.020]  沒有了的時候,就很珍惜
[00:35:12.020 --> 00:35:14.020]  豬鵬節第二個重要的
[00:35:14.020 --> 00:35:16.020]  信息是憲制的
[00:35:16.020 --> 00:35:18.020]  數量非常多
[00:35:18.020 --> 00:35:20.020]  13只公牛,14只羊
[00:35:20.020 --> 00:35:22.020]  但是
[00:35:22.020 --> 00:35:24.020]  這個節日是收割之後
[00:35:24.020 --> 00:35:26.020]  上帝告訴我們
[00:35:26.020 --> 00:35:28.020]  不是我們給他吃東西
[00:35:28.020 --> 00:35:30.020]  是他先準備
[00:35:30.020 --> 00:35:32.020]  足夠的豐收
[00:35:32.020 --> 00:35:34.020]  讓我們可以憲制
[00:35:34.020 --> 00:35:36.020]  這個要求
[00:35:36.020 --> 00:35:38.020]  好像很高
[00:35:38.020 --> 00:35:40.020]  但是他告訴我們,背後有一個
[00:35:40.020 --> 00:35:42.020]  很重要的思想
[00:35:42.020 --> 00:35:44.020]  就是如果上帝要我們獻上
[00:35:44.020 --> 00:35:46.020]  感恩,他必定
[00:35:46.020 --> 00:35:48.020]  會先為我們
[00:35:48.020 --> 00:35:50.020]  準備恩典
[00:35:50.020 --> 00:35:52.020]  而多艱難
[00:35:52.020 --> 00:35:54.020]  這個恩典都是
[00:35:54.020 --> 00:35:56.020]  足夠我們用
[00:35:56.020 --> 00:35:58.020]  頂節目
[00:35:58.020 --> 00:36:00.020]  不知道你有什麼想感恩
[00:36:00.020 --> 00:36:02.020]  可能最簡單的東西
[00:36:02.020 --> 00:36:04.020]  都值得感恩
[00:36:04.020 --> 00:36:06.020]  可能表面上是一個很艱苦
[00:36:06.020 --> 00:36:08.020]  的七天
[00:36:08.020 --> 00:36:10.020]  但是他只是一個過程
[00:36:10.020 --> 00:36:12.020]  是告訴人聽
[00:36:12.020 --> 00:36:14.020]  神的祝福
[00:36:14.020 --> 00:36:16.020]  是不會離開
[00:36:16.020 --> 00:36:18.020]  這個過程在我們的艱難
[00:36:18.020 --> 00:36:20.020]  會引發我們經歷
[00:36:20.020 --> 00:36:22.020]  他的恩典
[00:36:22.020 --> 00:36:24.020]  供應和應許
[00:36:24.020 --> 00:36:26.020]  今天的信息
[00:36:26.020 --> 00:36:28.020]  我想告訴大家
[00:36:28.020 --> 00:36:30.020]  宗延,我們中國人
[00:36:30.020 --> 00:36:32.020]  有一個很想大家過肥年
[00:36:32.020 --> 00:36:34.020]  但我們身體
[00:36:34.020 --> 00:36:36.020]  不太肥
[00:36:36.020 --> 00:36:38.020]  今天我也想送一個肥給大家
[00:36:38.020 --> 00:36:40.020]  不是身體肥
[00:36:40.020 --> 00:36:42.020]  是心靈的肥
[00:36:42.020 --> 00:36:44.020]  FAT
[00:36:44.020 --> 00:36:46.020]  第一
[00:36:46.020 --> 00:36:48.020]  是時間
[00:36:48.020 --> 00:36:50.020]  我們再次Focus
[00:36:50.020 --> 00:36:52.020]  定睛在上帝的身上
[00:36:52.020 --> 00:36:54.020]  A是Alert
[00:36:54.020 --> 00:36:56.020]  and Repent
[00:36:56.020 --> 00:36:58.020]  贖罪日
[00:36:58.020 --> 00:37:00.020]  第三是Thanksgiving
[00:37:00.020 --> 00:37:02.020]  祝賀
[00:37:02.020 --> 00:37:04.020]  我們一起祈禱
