
[00:00:00.000 --> 00:00:06.360]  如果你有正經的,請你一路打開《但義利書》第一章
[00:20:04.000 --> 00:20:06.200]  擺在客廳的電腦
[00:20:06.200 --> 00:20:08.000]  他們上網的時候
[00:20:08.000 --> 00:20:10.400]  就有一些提醒
[00:20:10.400 --> 00:20:13.000]  就不要亂來
[00:20:13.000 --> 00:20:14.000]  如果擺在房間裏面
[00:20:14.000 --> 00:20:16.400]  就自己控制不來
[00:20:16.400 --> 00:20:17.000]  是不是
[00:20:17.000 --> 00:20:18.400]  真的會這樣
[00:20:18.400 --> 00:20:20.400]  但現在在你的手機裏面
[00:20:20.400 --> 00:20:22.000]  你隨時都可以上網
[00:20:22.000 --> 00:20:23.400]  是不能控制
[00:20:23.400 --> 00:20:25.200]  其實已經是怎樣
[00:20:25.200 --> 00:20:26.800]  在一個裏面
[00:20:26.800 --> 00:20:27.400]  我們知道
[00:20:27.400 --> 00:20:29.400]  另外一種形式的逼迫
[00:20:29.400 --> 00:20:31.400]  已經在我們每日生活裏面
[00:20:31.400 --> 00:20:32.400]  就是什麼
[00:20:32.400 --> 00:20:35.600]  那種引誘實在太大
[00:20:35.600 --> 00:20:37.000]  甚至有人告訴你
[00:20:37.000 --> 00:20:39.400]  好像婚前性行為
[00:20:39.400 --> 00:20:40.800]  是一件什麼
[00:20:40.800 --> 00:20:44.200]  很平常的事
[00:20:44.200 --> 00:20:48.000]  是一件平常事
[00:20:48.000 --> 00:20:52.000]  男女關係是怎樣
[00:20:52.000 --> 00:20:53.200]  很平常而已
[00:20:53.200 --> 00:20:55.000]  搞男女關係
[00:20:55.000 --> 00:20:57.000]  我們可能都被這些
[00:20:57.000 --> 00:20:58.000]  不斷地洗腦
[00:20:58.000 --> 00:20:59.400]  這個社會裏面
[00:20:59.400 --> 00:21:01.200]  社會道德價值觀念
[00:21:01.200 --> 00:21:02.200]  已經是怎樣
[00:21:02.200 --> 00:21:04.200]  是告訴我們很平常
[00:21:04.200 --> 00:21:07.800]  甚至現在討論同性戀是什麼
[00:21:07.800 --> 00:21:09.600]  人權
[00:21:09.600 --> 00:21:12.600]  是一個權利
[00:21:12.600 --> 00:21:15.800]  但聖經無論婚前性行為
[00:21:15.800 --> 00:21:17.200]  同性戀是說
[00:21:17.200 --> 00:21:18.600]  是一種淫亂
[00:21:18.600 --> 00:21:20.000]  在第七誡裏面
[00:21:20.000 --> 00:21:23.800]  不可姦淫
[00:21:23.800 --> 00:21:28.000]  所以今天我們在這個社會底下
[00:21:28.000 --> 00:21:29.000]  原來你和我
[00:21:29.000 --> 00:21:31.000]  特別我們現在年青人的世界裏面
[00:21:31.000 --> 00:21:32.800]  就是什麼
[00:21:32.800 --> 00:21:34.200]  我們會做這些事
[00:21:34.200 --> 00:21:35.400]  甚至我們
[00:21:35.400 --> 00:21:36.800]  粗言穢語
[00:21:36.800 --> 00:21:40.600]  有你們的導師告訴我們
[00:21:40.600 --> 00:21:41.800]  很多現在初中的
[00:21:41.800 --> 00:21:45.000]  是用粗言穢語對答
[00:21:45.000 --> 00:21:48.600]  覺得這樣才是大個
[00:21:48.600 --> 00:21:50.200]  講粗口
[00:21:50.200 --> 00:21:51.800]  講是非
[00:21:51.800 --> 00:21:53.800]  都是在中間裏面
[00:21:53.800 --> 00:21:55.200]  所以求主幫助我們
[00:21:55.200 --> 00:21:56.800]  這些怎樣
[00:21:56.800 --> 00:21:58.600]  已經在我們中間裏面
[00:21:58.600 --> 00:21:59.600]  是什麼
[00:21:59.600 --> 00:22:03.400]  是在玷污你自己
[00:22:03.400 --> 00:22:05.600]  在你的生命裏面
[00:22:05.600 --> 00:22:06.200]  而怎樣
[00:22:06.200 --> 00:22:08.400]  越來越同性結
[00:22:08.400 --> 00:22:11.000]  越來越走得遠
[00:22:11.000 --> 00:22:12.800]  一個純潔的生命是什麼
[00:22:12.800 --> 00:22:15.200]  面對這些隱憂的時候
[00:22:15.200 --> 00:22:17.200]  你要怎樣
[00:22:17.200 --> 00:22:18.600]  你要say no
[00:22:18.600 --> 00:22:20.800]  你要懂得say no
[00:22:20.800 --> 00:22:23.800]  你要去抗拒
[00:22:23.800 --> 00:22:24.800]  求主幫助我們
[00:22:24.800 --> 00:22:25.800]  所以我們只要
[00:22:25.800 --> 00:22:27.600]  但以你一個心智
[00:22:27.600 --> 00:22:30.400]  不容許任何有污穢的
[00:22:30.400 --> 00:22:31.800]  無論是言語
[00:22:31.800 --> 00:22:32.800]  無論是思想
[00:22:32.800 --> 00:22:34.000]  無論是行動
[00:22:34.000 --> 00:22:34.800]  去怎樣
[00:22:34.800 --> 00:22:37.600]  玷污你的思想
[00:22:37.600 --> 00:22:39.600]  玷污你的身體
[00:22:39.600 --> 00:22:41.400]  這個是我們青少年人的時候
[00:22:41.400 --> 00:22:42.400]  我們需要什麼
[00:22:42.400 --> 00:22:45.400]  及早去防範
[00:22:45.400 --> 00:22:46.200]  年少的
[00:22:46.200 --> 00:22:49.400]  剛剛升上來中一的少年人
[00:22:49.400 --> 00:22:50.400]  他們都怎樣
[00:22:50.400 --> 00:22:52.000]  要去有這個意識
[00:22:52.000 --> 00:22:53.800]  要抗拒
[00:22:53.800 --> 00:22:55.200]  求主幫助我們
[00:22:55.200 --> 00:22:56.800]  我們知道
[00:22:56.800 --> 00:22:58.200]  唯有我們能夠怎樣
[00:22:58.200 --> 00:22:59.000]  在神面前
[00:22:59.000 --> 00:23:02.200]  我們堅持一個清潔的心
[00:23:02.200 --> 00:23:03.600]  一個我們要努力的
[00:23:03.600 --> 00:23:08.400]  來建立一個純潔的生命
[00:23:08.400 --> 00:23:11.000]  我們才可以來得到
[00:23:11.000 --> 00:23:13.800]  我們那種能力
[00:23:13.800 --> 00:23:16.600]  特別我們知道
[00:23:16.600 --> 00:23:17.400]  這些
[00:23:17.400 --> 00:23:18.600]  剛才我們說的這些事
[00:23:18.600 --> 00:23:19.400]  其實你是什麼
[00:23:19.400 --> 00:23:21.400]  聖經說你是得罪神
[00:23:21.400 --> 00:23:23.200]  得罪人
[00:23:23.200 --> 00:23:24.200]  在你的生命裏面
[00:23:24.200 --> 00:23:25.400]  不斷的來破壞
[00:23:25.400 --> 00:23:30.200]  所以你要趁現在年青的時候
[00:23:30.200 --> 00:23:32.800]  你要保持你的生命是怎樣
[00:23:32.800 --> 00:23:34.800]  剛才我們唱一首詩歌是怎樣
[00:23:34.800 --> 00:23:35.600]  是對神
[00:23:35.600 --> 00:23:39.000]  只是對神有一個著迷
[00:23:39.000 --> 00:23:40.600]  當你對神能夠著迷的時候
[00:23:40.600 --> 00:23:41.400]  你就怎樣
[00:23:41.400 --> 00:23:43.400]  你就很願意遵守
[00:23:43.400 --> 00:23:45.600]  聖經裏面所要求的事去做
[00:23:45.600 --> 00:23:48.000]  並且是有能力的去做
[00:23:48.000 --> 00:23:49.200]  求主幫助我們
[00:23:49.200 --> 00:23:50.600]  最後我們看
[00:23:50.600 --> 00:23:52.400]  但以你的見證
[00:23:52.400 --> 00:23:53.200]  當他有
[00:23:53.200 --> 00:23:54.800]  雖然在這樣的處境裏面
[00:23:54.800 --> 00:23:56.200]  是受到不同的
[00:23:56.200 --> 00:23:58.200]  不同的另類的逼迫
[00:23:58.200 --> 00:24:00.800]  但是他仍然有一個心智是怎樣
[00:24:00.800 --> 00:24:03.600]  是目的的就是要
[00:24:03.600 --> 00:24:04.800]  不玷污自己
[00:24:04.800 --> 00:24:06.200]  他的生命是怎樣
[00:24:06.200 --> 00:24:07.400]  好像神一樣
[00:24:07.400 --> 00:24:09.200]  聖經說就是什麼
[00:24:09.200 --> 00:24:10.600]  我的神是聖潔的
[00:24:10.600 --> 00:24:12.200]  所以我們都要聖潔
[00:24:12.200 --> 00:24:13.400]  這個是聖經裏面
[00:24:13.400 --> 00:24:17.400]  一個很基本的一個要求
[00:24:17.400 --> 00:24:19.000]  但是我們知道
[00:24:19.000 --> 00:24:20.800]  宗賢我們是這樣立志
[00:24:20.800 --> 00:24:21.600]  立志之後
[00:24:21.600 --> 00:24:23.000]  我們經常都會立志
[00:24:23.000 --> 00:24:25.200]  立志之後我們仍然會面對
[00:24:25.200 --> 00:24:26.600]  很多的挑戰
[00:24:26.600 --> 00:24:27.800]  很多的考驗
[00:24:27.800 --> 00:24:29.200]  同樣
[00:24:29.200 --> 00:24:30.600]  但是你立志
[00:24:30.600 --> 00:24:31.800]  不玷污自己
[00:24:31.800 --> 00:24:32.400]  是不是
[00:24:32.400 --> 00:24:33.200]  不玷污自己
[00:24:33.200 --> 00:24:34.600]  所以他就怎樣
[00:24:34.600 --> 00:24:36.000]  就打算這樣
[00:24:36.000 --> 00:24:36.600]  行了
[00:24:36.600 --> 00:24:38.600]  只要我這樣做
[00:24:38.600 --> 00:24:40.200]  我們就知道
[00:24:40.200 --> 00:24:42.600]  我的信仰
[00:24:42.600 --> 00:24:44.000]  我的身體都怎樣
[00:24:44.000 --> 00:24:45.600]  能夠有根有機
[00:24:45.600 --> 00:24:49.200]  不過事情並不如他所願
[00:24:49.200 --> 00:24:51.000]  因為他雖然不吃
[00:24:51.000 --> 00:24:52.600]  原來都不行的
[00:24:52.600 --> 00:24:53.400]  他就怎樣
[00:24:53.400 --> 00:24:54.800]  向太監長
[00:24:54.800 --> 00:24:56.000]  他有一個要求
[00:24:56.000 --> 00:24:58.000]  就說我可不可以不吃
[00:24:58.000 --> 00:25:00.200]  你讓我來吃素菜
[00:25:00.200 --> 00:25:03.600]  太監長有沒有答應他
[00:25:03.600 --> 00:25:04.800]  No
[00:25:04.800 --> 00:25:06.600]  太監長不可以
[00:25:06.600 --> 00:25:07.800]  他如果怎樣
[00:25:07.800 --> 00:25:09.000]  當你不吃之後
[00:25:09.000 --> 00:25:10.800]  突然間你瘦了
[00:25:10.800 --> 00:25:11.400]  怎樣
[00:25:11.400 --> 00:25:13.200]  他說我的頭都難保
[00:25:13.200 --> 00:25:14.400]  所以是不答應他
[00:25:14.400 --> 00:25:17.000]  所以你不要以為你有一個立志
[00:25:17.000 --> 00:25:20.800]  就一定可以所有東西一起配合你
[00:25:20.800 --> 00:25:22.800]  他仍然要面對一個考驗
[00:25:22.800 --> 00:25:25.400]  竟然太監長是不容許
[00:25:25.400 --> 00:25:26.200]  那他怎樣
[00:25:26.200 --> 00:25:27.400]  是不是就喪志
[00:25:27.400 --> 00:25:28.600]  是不是就放棄
[00:25:28.600 --> 00:25:29.400]  不是
[00:25:29.400 --> 00:25:30.600]  然後怎樣
[00:25:30.600 --> 00:25:31.800]  他很有聰明
[00:25:31.800 --> 00:25:34.200]  難怪周軒說他都很聰明
[00:25:34.200 --> 00:25:35.400]  他真的很聰明
[00:25:35.400 --> 00:25:36.200]  就是怎樣
[00:25:36.200 --> 00:25:38.600]  他就一心一轉
[00:25:38.600 --> 00:25:41.000]  我不如去求一下那個委辦
[00:25:41.000 --> 00:25:42.000]  因為太監長
[00:25:42.000 --> 00:25:43.800]  他是有能力
[00:25:43.800 --> 00:25:45.600]  但原來他下面有些什麼
[00:25:45.600 --> 00:25:46.400]  有些委辦
[00:25:46.400 --> 00:25:47.600]  所謂有些辦事人
[00:25:47.600 --> 00:25:50.600]  於是他就去求那個辦事人
[00:25:50.600 --> 00:25:52.000]  跟那個辦事人說
[00:25:52.000 --> 00:25:53.000]  你不如這樣
[00:25:53.000 --> 00:25:54.400]  讓我試一下十天
[00:25:54.400 --> 00:25:56.800]  有一個試的期
[00:25:56.800 --> 00:25:57.600]  試用期
[00:25:57.600 --> 00:25:59.200]  他就試一下
[00:25:59.200 --> 00:26:02.200]  十天我只是吃素菜
[00:26:02.200 --> 00:26:04.600]  喝清水
[00:26:04.600 --> 00:26:06.800]  你看看如果十天之後
[00:26:06.800 --> 00:26:08.400]  怎樣
[00:26:08.400 --> 00:26:09.200]  我瘦了
[00:26:09.200 --> 00:26:11.800]  那又怎樣
[00:26:11.800 --> 00:26:14.000]  那就吃吧
[00:26:14.000 --> 00:26:15.600]  你猜這次
[00:26:15.600 --> 00:26:18.000]  委辦給不給他
[00:26:18.000 --> 00:26:19.000]  給的
[00:26:19.000 --> 00:26:20.200]  OK
[00:26:20.200 --> 00:26:22.200]  就給他試十天
[00:26:22.200 --> 00:26:23.200]  在這裏
[00:26:23.200 --> 00:26:24.600]  試了十天之後
[00:26:24.600 --> 00:26:26.600]  結果是怎樣
[00:26:26.600 --> 00:26:28.800]  更加盡美肥胖
[00:26:28.800 --> 00:26:30.600]  我們想一下市面上
[00:26:30.600 --> 00:26:33.000]  有些什麼餐可以十天之後
[00:26:33.000 --> 00:26:36.200]  會有一個這麼神奇的改變
[00:26:36.200 --> 00:26:38.200]  更加盡美肥胖
[00:26:38.200 --> 00:26:39.400]  十天而已
[00:26:39.400 --> 00:26:40.200]  是不是
[00:26:40.200 --> 00:26:42.000]  我們要減肥都要
[00:26:42.000 --> 00:26:43.600]  十天都未見效
[00:26:43.600 --> 00:26:46.200]  他就怎樣
[00:26:46.200 --> 00:26:48.000]  結果就更加盡美肥胖
[00:26:48.000 --> 00:26:49.600]  更加有能力
[00:26:49.600 --> 00:26:51.600]  剛才周浩軒說他
[00:26:51.600 --> 00:26:53.200]  說給十天
[00:26:53.200 --> 00:26:53.800]  不是
[00:26:53.800 --> 00:26:56.000]  給其他的少年人
[00:26:56.000 --> 00:26:57.000]  都怎樣
[00:26:57.000 --> 00:26:58.400]  更加有能力
[00:26:58.400 --> 00:27:00.000]  接著聖經繼續說
[00:27:00.000 --> 00:27:02.000]  更有智慧
[00:27:02.000 --> 00:27:03.400]  和聰明
[00:27:03.400 --> 00:27:04.600]  跟哪些人比呢
[00:27:04.600 --> 00:27:07.800]  是全國的術士去比
[00:27:07.800 --> 00:27:10.400]  一個少年人
[00:27:10.400 --> 00:27:11.200]  是怎樣
[00:27:11.200 --> 00:27:13.600]  在當時裏面
[00:27:13.600 --> 00:27:14.400]  因為我們知道
[00:27:14.400 --> 00:27:16.200]  第二章和第四章說到
[00:27:16.200 --> 00:27:17.400]  尼泊爾加尼沙皇
[00:27:17.400 --> 00:27:18.400]  發了夢
[00:27:18.400 --> 00:27:19.600]  而這個夢怎樣
[00:27:19.600 --> 00:27:22.600]  連他自己都不記得
[00:27:22.600 --> 00:27:26.400]  神就賜了一個解夢的恩賜
[00:27:26.400 --> 00:27:28.400]  給丹爾尼
[00:27:28.400 --> 00:27:31.800]  於是就算皇帝不記得的夢
[00:27:31.800 --> 00:27:33.200]  都可以告訴他
[00:27:33.200 --> 00:27:35.200]  令到皇帝怎樣
[00:27:35.200 --> 00:27:36.800]  一次又一次的
[00:27:36.800 --> 00:27:39.800]  對丹爾尼刮目相看
[00:27:39.800 --> 00:27:41.800]  在當時只是年少的時候
[00:27:41.800 --> 00:27:44.400]  在尼泊爾加尼沙皇第二年的時候
[00:27:44.400 --> 00:27:46.400]  已經將他作聲
[00:27:46.400 --> 00:27:49.600]  他管理一切的節事
[00:27:49.600 --> 00:27:51.400]  當時很有學問的
[00:27:51.400 --> 00:27:53.200]  是管理他們
[00:27:53.200 --> 00:27:55.600]  和管理巴比倫省
[00:27:55.600 --> 00:27:56.600]  你覺得
[00:27:56.600 --> 00:27:58.600]  這是不是一個政治的新星
[00:27:58.600 --> 00:28:01.400]  在他的寢屋群體裏面
[00:28:01.400 --> 00:28:02.600]  連節事
[00:28:02.600 --> 00:28:04.000]  在當時全國
[00:28:04.000 --> 00:28:08.000]  巴比倫已經是一個很有文明的國家
[00:28:08.000 --> 00:28:13.000]  竟然由丹爾尼去管理他們
[00:28:13.000 --> 00:28:15.000]  和黃之鋒
[00:28:15.000 --> 00:28:16.600]  都是這麼年輕的時候
[00:28:16.600 --> 00:28:20.600]  就已經去帶領住
[00:28:20.600 --> 00:28:22.600]  好像現在的運動一樣
[00:28:22.600 --> 00:28:24.600]  最後就是
[00:28:24.600 --> 00:28:27.400]  他有更長久的侍奉在皇帝面前
[00:28:27.400 --> 00:28:29.400]  你知道嗎
[00:28:29.400 --> 00:28:34.400]  不單止他在巴比倫
[00:28:34.400 --> 00:28:37.400]  五個皇帝的時代
[00:28:37.400 --> 00:28:45.400]  他去做一個幫助皇帝去統治
[00:28:45.400 --> 00:28:47.400]  去治理國家
[00:28:47.400 --> 00:28:49.400]  到馬代波斯
[00:28:49.400 --> 00:28:51.400]  他仍然怎樣
[00:28:51.400 --> 00:28:53.400]  仍然協助
[00:28:53.400 --> 00:28:59.400]  所以他是一個很長的
[00:28:59.400 --> 00:29:01.400]  我們說是去輔助
[00:29:01.400 --> 00:29:04.400]  去治理他的國家
[00:29:04.400 --> 00:29:06.400]  是晚年的時候
[00:29:06.400 --> 00:29:08.400]  是一個晚年
[00:29:08.400 --> 00:29:10.400]  丹爾尼我們相信
[00:29:10.400 --> 00:29:12.400]  如果照這樣計算下去
[00:29:12.400 --> 00:29:15.400]  丹爾尼是很長壽
[00:29:15.400 --> 00:29:19.400]  並且是差不多有90歲的時候
[00:29:19.400 --> 00:29:21.400]  他才離世
[00:29:21.400 --> 00:29:23.400]  我們看到
[00:29:23.400 --> 00:29:25.400]  這個就是怎樣
[00:29:25.400 --> 00:29:27.400]  丹爾尼在他的生命裏
[00:29:27.400 --> 00:29:31.400]  當他有一個好的開始
[00:29:31.400 --> 00:29:33.400]  他立志在神面前
[00:29:33.400 --> 00:29:37.400]  要成為一個生命潔淨
[00:29:37.400 --> 00:29:40.400]  一個純潔生命的人的時候
[00:29:40.400 --> 00:29:41.400]  純是怎樣
[00:29:41.400 --> 00:29:43.400]  在整個的日子裏
[00:29:43.400 --> 00:29:45.400]  聖經我們知道
[00:29:45.400 --> 00:29:47.400]  到最後是怎樣記載
[00:29:47.400 --> 00:29:49.400]  在第六章的時候記載
[00:29:49.400 --> 00:29:51.400]  他說
[00:29:51.400 --> 00:29:55.400]  丹爾尼在一路到達大利烏王
[00:29:55.400 --> 00:29:56.400]  波斯王的時候
[00:29:56.400 --> 00:29:58.400]  他仍然去掌權
[00:29:58.400 --> 00:30:00.400]  去協助國家來做的時候
[00:30:00.400 --> 00:30:03.400]  他是大享亨通
[00:30:03.400 --> 00:30:05.400]  大享亨通的意思是甚麼
[00:30:05.400 --> 00:30:07.400]  凡事順利
[00:30:07.400 --> 00:30:09.400]  有神的保守
[00:30:09.400 --> 00:30:12.400]  我們看丹爾尼的一生裏
[00:30:12.400 --> 00:30:15.400]  他為甚麼可以在神面前
[00:30:15.400 --> 00:30:17.400]  在這麼年輕的時候
[00:30:17.400 --> 00:30:20.400]  就已經被神
[00:30:20.400 --> 00:30:23.400]  來特別好似這樣恩待他
[00:30:23.400 --> 00:30:26.400]  在王的眼前有蒙恩
[00:30:26.400 --> 00:30:28.400]  在國民的眼前有蒙恩
[00:30:28.400 --> 00:30:32.400]  是因為他有一個不一樣的心智
[00:30:32.400 --> 00:30:34.400]  不要看輕這個心智
[00:30:34.400 --> 00:30:35.400]  他去持守
[00:30:35.400 --> 00:30:36.400]  他去堅持
[00:30:36.400 --> 00:30:38.400]  所以求主幫助我們
[00:30:38.400 --> 00:30:40.400]  在我們的中間裏
[00:30:40.400 --> 00:30:42.400]  我們知道
[00:30:42.400 --> 00:30:45.400]  雖然丹爾尼他面對的是一個
[00:30:45.400 --> 00:30:47.400]  不是很好的一個
[00:30:47.400 --> 00:30:49.400]  甚至是一個逆境裏面
[00:30:49.400 --> 00:30:51.400]  但他仍然
[00:30:51.400 --> 00:30:53.400]  在他的信仰裏面
[00:30:53.400 --> 00:30:56.400]  他因為對神有一個清楚
[00:30:56.400 --> 00:30:57.400]  並且一個衛生的認識
[00:30:57.400 --> 00:30:59.400]  他就立志在神面前
[00:30:59.400 --> 00:31:01.400]  過一個聖潔的生活
[00:31:01.400 --> 00:31:03.400]  以致他有能力的
[00:31:03.400 --> 00:31:06.400]  來做見證
[00:31:06.400 --> 00:31:09.400]  我們的生命都是
[00:31:09.400 --> 00:31:11.400]  求主幫助我們
[00:31:11.400 --> 00:31:13.400]  保羅告訴提井提摩泰
[00:31:13.400 --> 00:31:18.400]  不可叫人小看你年輕
[00:31:18.400 --> 00:31:22.400]  今日我們都求主幫助我們
[00:31:22.400 --> 00:31:23.400]  從黃之鋒
[00:31:23.400 --> 00:31:24.400]  從丹爾尼
[00:31:24.400 --> 00:31:25.400]  特別是他身上
[00:31:25.400 --> 00:31:29.400]  不可叫人小看我們年輕
[00:31:29.400 --> 00:31:32.400]  我們原來是可以
[00:31:32.400 --> 00:31:34.400]  為主去發光
[00:31:34.400 --> 00:31:37.400]  所以丹爾尼書第十二章裏面
[00:31:37.400 --> 00:31:39.400]  第三節這樣說
[00:31:39.400 --> 00:31:43.400]  「智慧人必發光,如同天上的光」
[00:31:43.400 --> 00:31:45.400]  甚麼是智慧人呢
[00:31:45.400 --> 00:31:47.400]  針研講
[00:31:47.400 --> 00:31:48.400]  是甚麼呢
[00:31:48.400 --> 00:31:52.400]  是那些敬畏耶和華的人
[00:31:52.400 --> 00:31:54.400]  就是智慧人
[00:31:54.400 --> 00:31:56.400]  敬畏耶和華的人
[00:31:56.400 --> 00:31:58.400]  是智慧的開端
[00:31:58.400 --> 00:32:00.400]  認識至聖者就是聰明
[00:32:00.400 --> 00:32:04.400]  「智慧人必發光,如同天上的光」
[00:32:04.400 --> 00:32:07.400]  正如我們唱歌的時候非常好
[00:32:07.400 --> 00:32:09.400]  我們想要閃耀
[00:32:09.400 --> 00:32:10.400]  要發光
[00:32:10.400 --> 00:32:12.400]  就是能夠在中間裏面
[00:32:12.400 --> 00:32:14.400]  是用你的生命
[00:32:14.400 --> 00:32:16.400]  是一個純潔
[00:32:16.400 --> 00:32:21.400]  是一個聖潔的生命
[00:32:21.400 --> 00:32:23.400]  來去發光
[00:32:23.400 --> 00:32:26.400]  如果我們容讓很多的罪惡
[00:32:26.400 --> 00:32:27.400]  很多的軟弱
[00:32:27.400 --> 00:32:30.400]  我們一直讓它入侵你的生命的時候
[00:32:30.400 --> 00:32:33.400]  你是沒有辦法有能力去發光
[00:32:33.400 --> 00:32:35.400]  所以求主幫助我們
[00:32:35.400 --> 00:32:37.400]  總結的時候我們一起讀一讀
[00:32:37.400 --> 00:32:38.400]  預備起
[00:32:38.400 --> 00:32:42.400]  透過但以你不一樣的心智提醒
[00:32:42.400 --> 00:32:45.400]  今日我們當趁著年少
[00:32:45.400 --> 00:32:47.400]  紀念做我們的主
[00:32:47.400 --> 00:32:51.400]  並努力建造敬畏神聖潔的生命
[00:32:51.400 --> 00:32:54.400]  如此我們才能夠有能力
[00:32:54.400 --> 00:32:57.400]  在不同的環境中去見證主
[00:32:57.400 --> 00:32:59.400]  為主發光
[00:32:59.400 --> 00:33:02.400]  全道書第十二章
[00:33:02.400 --> 00:33:03.400]  第一節裏面
[00:33:03.400 --> 00:33:06.400]  我都希望成為同樣一個鼓勵
[00:33:06.400 --> 00:33:11.400]  所羅門是一個極有智慧的一個人
[00:33:11.400 --> 00:33:14.400]  他寫全道書最後第十二章
[00:33:14.400 --> 00:33:15.400]  他都說
[00:33:15.400 --> 00:33:17.400]  他說趁著年幼
[00:33:17.400 --> 00:33:21.400]  我們衰敗的日子尚未來到的時候
[00:33:21.400 --> 00:33:24.400]  我們要紀念做我們的主
[00:33:24.400 --> 00:33:25.400]  意思是什麼
[00:33:25.400 --> 00:33:27.400]  當我們能夠去紀念主
[00:33:27.400 --> 00:33:28.400]  祂是你的主
[00:33:28.400 --> 00:33:30.400]  祂是一位大而可畏的神
[00:33:30.400 --> 00:33:31.400]  是一位敬畏神
[00:33:31.400 --> 00:33:33.400]  一位值得我們
[00:33:33.400 --> 00:33:35.400]  配得我們去敬畏祂的神的時候
[00:33:35.400 --> 00:33:38.400]  我們的生命就會怎樣
[00:33:38.400 --> 00:33:40.400]  不敢不聖潔
[00:33:40.400 --> 00:33:45.400]  不敢在神的面前
[00:33:45.400 --> 00:33:50.400]  我們是不斷地犯罪
[00:33:50.400 --> 00:33:52.400]  有怨虐
[00:33:52.400 --> 00:33:53.400]  求主幫助我們
