
[00:00:00.000 --> 00:00:04.160]  想和大家看「市圖行傳」第二章
[00:17:49.560 --> 00:17:54.680]  不要再問我釋經講道那些給了你三條問題怎樣應容
[00:17:54.680 --> 00:17:56.280]  很官方
[00:17:56.280 --> 00:17:57.800]  第一條問題
[00:17:57.800 --> 00:18:02.520]  為什麼人要相信那一天已經到了
[00:18:02.520 --> 00:18:05.560]  要回答這條問題首先要訂清楚
[00:18:05.560 --> 00:18:06.920]  他說的那一天
[00:18:06.920 --> 00:18:10.760]  Dead day這個大日子表達的是什麼意思
[00:18:10.760 --> 00:18:12.040]  按照聖經
[00:18:12.040 --> 00:18:15.560]  人類的歷史裡面有三個的大日子
[00:18:15.560 --> 00:18:17.880]  第一個大日子發生在伊甸園
[00:18:17.880 --> 00:18:21.160]  神創作亞當夏娃他們因為食禁果墮落
[00:18:21.160 --> 00:18:22.600]  這個第一個大日子
[00:18:22.600 --> 00:18:24.120]  聖經一開始就講了
[00:18:24.120 --> 00:18:26.360]  第二個大日子在中間
[00:18:26.360 --> 00:18:28.360]  十字架
[00:18:28.360 --> 00:18:30.520]  耶穌受死賣葬復活
[00:18:30.520 --> 00:18:31.240]  升天
[00:18:31.240 --> 00:18:32.440]  教會的生日
[00:18:32.440 --> 00:18:34.680]  我們今天就講第二個大日子
[00:18:34.680 --> 00:18:36.280]  第三個大日子是什麼
[00:18:36.280 --> 00:18:39.000]  第三個大日子我們知道主耶穌基督會再來
[00:18:39.000 --> 00:18:41.240]  而且帶來最後的審判
[00:18:41.240 --> 00:18:43.160]  那個第三個大日子
[00:18:43.160 --> 00:18:45.320]  所以彼得在這篇講道裡面
[00:18:45.320 --> 00:18:48.360]  最主要講的就是這個第二個大日子
[00:18:48.360 --> 00:18:51.960]  因為彼得面前那些猶太人的聽眾
[00:18:51.960 --> 00:18:55.080]  其實他們都相信人類歷史有這三個大日子
[00:18:55.080 --> 00:18:57.240]  他們只不過不是一定同意
[00:18:57.240 --> 00:18:59.240]  第二個大日子已經來到了
[00:18:59.240 --> 00:19:04.840]  所以如果我們要借用彼得這個分享
[00:19:04.840 --> 00:19:09.320]  作為我們傳福音的一個典範的時候
[00:19:09.320 --> 00:19:11.400]  首先要搞清楚
[00:19:11.400 --> 00:19:15.400]  你又不可以逐一說出來
[00:19:15.400 --> 00:19:19.160]  因為你面前的聽眾不是當時的猶太人
[00:19:19.160 --> 00:19:20.680]  今天的世界的人
[00:19:20.680 --> 00:19:24.520]  根本很多都不認同人類歷史裡面有這三個大日子
[00:19:24.520 --> 00:19:27.720]  我最近在三藩市看到一個牌子
[00:19:27.720 --> 00:19:29.400]  那些是AI的創業
[00:19:29.400 --> 00:19:30.840]  廣告牌子上面寫著
[00:19:30.840 --> 00:19:33.720]  Humanity had a good run
[00:19:33.720 --> 00:19:37.480]  人類曾經有一段光輝的日子
[00:19:37.480 --> 00:19:39.160]  但是夕陽無眼
[00:19:39.160 --> 00:19:41.160]  好子時近黃昏
[00:19:41.160 --> 00:19:43.560]  似乎越來越多的人認為
[00:19:43.560 --> 00:19:45.960]  人類很快會絕種
[00:19:45.960 --> 00:19:50.520]  遲早會被自己一手創造的AI來取代
[00:19:50.520 --> 00:19:52.280]  對他們來說
[00:19:52.280 --> 00:19:57.320]  創世紀人類被創造墮落的第一個大日子
[00:19:57.320 --> 00:19:58.840]  只是神話故事
[00:19:58.840 --> 00:20:02.840]  他們認為人類是其他物種進化而來的
[00:20:02.840 --> 00:20:04.840]  我說第二個大日子
[00:20:04.840 --> 00:20:08.120]  福音書說耶穌受死復活
[00:20:08.120 --> 00:20:12.040]  就是以訛傳訛的傳說 人怎會死而復生
[00:20:12.040 --> 00:20:16.200]  所以他們都不相信有第三個大日子
[00:20:16.200 --> 00:20:18.600]  人類會復活
[00:20:18.600 --> 00:20:21.400]  耶穌基督會再來
[00:20:21.400 --> 00:20:23.960]  他們不相信人類
[00:20:23.960 --> 00:20:27.000]  好像創世紀那樣說有一個出生日期
[00:20:27.000 --> 00:20:30.280]  但是人絕對會有一個絕種的日期
[00:20:30.280 --> 00:20:34.520]  就算你不被其他物種淘汰
[00:20:34.520 --> 00:20:36.920]  或者外星人去淘汰你
[00:20:36.920 --> 00:20:43.000]  你都會遲早被你自己親手造出來的超人類機器取代
[00:20:43.000 --> 00:20:48.520]  但我們聖經裏面對人類歷史有一個很不同的理解
[00:20:48.520 --> 00:20:52.920]  創世紀一開始就說人類是有一個死亡日期
[00:20:52.920 --> 00:20:55.080]  不是未來的某一天
[00:20:55.080 --> 00:20:56.440]  不是我們會絕種
[00:20:56.440 --> 00:21:01.720]  其實是亞當夏娃在伊甸園吃金果那一天
[00:21:01.720 --> 00:21:03.480]  人類就已經死了
[00:21:03.480 --> 00:21:10.520]  吃金果沒有使亞當夏娃變成像神一樣變成超人
[00:21:10.520 --> 00:21:13.320]  結果人不如人
[00:21:13.320 --> 00:21:14.680]  我們是次人類
[00:21:14.680 --> 00:21:16.280]  甚至連蛇都不如
[00:21:16.280 --> 00:21:18.280]  亞當夏娃的後裔
[00:21:18.280 --> 00:21:20.680]  我們來到這個世界的時候
[00:21:20.680 --> 00:21:23.160]  其實已經不是原本的人類
[00:21:23.160 --> 00:21:27.000]  我們已經是貶格的後人類
[00:21:27.000 --> 00:21:28.280]  我們是蒲超文
[00:21:28.280 --> 00:21:29.960]  但是聖經解釋
[00:21:29.960 --> 00:21:33.880]  神有一個復興人類的計劃
[00:21:33.880 --> 00:21:35.880]  這就是第二個大日子
[00:21:35.880 --> 00:21:37.720]  關鍵性的里程碑
[00:21:37.720 --> 00:21:39.080]  第二個大日子是什麼
[00:21:39.080 --> 00:21:44.200]  就是開始一個新的我們叫做末世的日子
[00:21:44.200 --> 00:21:47.240]  在末世的日子信耶穌的時候
[00:21:47.240 --> 00:21:52.280]  我們就有盼望第三個大日子耶穌基督再來的時候
[00:21:52.280 --> 00:21:54.600]  我們就會好像耶穌一樣
[00:21:54.600 --> 00:21:55.720]  身體復活
[00:21:55.720 --> 00:21:57.240]  而且活到永遠
[00:21:57.240 --> 00:22:00.520]  這個其實是新的人類
[00:22:00.520 --> 00:22:03.320]  但其實原本人應該是不用死的
[00:22:03.320 --> 00:22:05.800]  所以這個是人類的復興
[00:22:05.800 --> 00:22:12.040]  所以我們要學一下彼得的榜樣的時候要明白
[00:22:12.040 --> 00:22:13.480]  我們面前的聽眾
[00:22:13.480 --> 00:22:16.120]  其實和當時猶太人是不一樣的
[00:22:16.120 --> 00:22:19.240]  所以我們要學彼得的時候
[00:22:19.240 --> 00:22:20.520]  向人傳方法的時候
[00:22:20.520 --> 00:22:23.400]  要模仿的不一定是內容
[00:22:23.400 --> 00:22:25.000]  而是他的方法
[00:22:25.000 --> 00:22:26.280]  他的策略
[00:22:26.280 --> 00:22:30.280]  彼得示範了一個說服聽眾的方法給我們看
[00:22:30.280 --> 00:22:33.960]  我叫他做一個交叉路口的對話
[00:22:33.960 --> 00:22:39.080]  一方面他首先證明聽眾心目中的假設
[00:22:39.080 --> 00:22:41.880]  和他眼前看到的現實是矛盾的
[00:22:41.880 --> 00:22:44.040]  所以你繼續走就死路一條
[00:22:44.040 --> 00:22:49.320]  但是如果你聽一下我和彼得說的話
[00:22:49.320 --> 00:22:52.520]  其實和你已經相信的很吻合
[00:22:52.520 --> 00:22:57.480]  而且和你面前的事實是更加難解釋的
[00:22:57.480 --> 00:22:59.720]  這些奇蹟其實你也相信
[00:22:59.720 --> 00:23:02.920]  你自己也相信才知道他已經說了
[00:23:02.920 --> 00:23:06.680]  那為什麼你不可以相信這個可能性呢
[00:23:06.680 --> 00:23:11.000]  彼得首先提出他們被誣衊
[00:23:11.000 --> 00:23:12.200]  說他們喝醉酒
[00:23:12.200 --> 00:23:13.480]  這個當然是荒謬
[00:23:13.480 --> 00:23:15.000]  現在九點而已
[00:23:15.000 --> 00:23:17.800]  酒吧還沒有開門
[00:23:17.800 --> 00:23:20.520]  推翻了他們的誣衊
[00:23:20.520 --> 00:23:22.680]  接著彼得又提出
[00:23:22.680 --> 00:23:24.600]  你們今天所目睹的
[00:23:24.600 --> 00:23:29.800]  不就是正如先知約爾他已經預言了
[00:23:29.800 --> 00:23:31.560]  約爾曾經預言
[00:23:31.560 --> 00:23:37.320]  末世來臨的時候會見到一些前所未見的神跡奇事
[00:23:37.320 --> 00:23:41.480]  包括有些和毛丫頭在講預言
[00:23:41.480 --> 00:23:44.120]  老年人在發異夢
[00:23:44.120 --> 00:23:45.960]  你現在正在見
[00:23:45.960 --> 00:23:48.840]  這些包括彼得自己在內的加利利人
[00:23:48.840 --> 00:23:52.200]  他從耶路撒冷的人的眼光來看
[00:23:52.200 --> 00:23:54.840]  這些是鄉下人
[00:23:54.840 --> 00:23:57.480]  認識加利利人
[00:23:57.480 --> 00:24:01.160]  但他們竟然在講各國的語言
[00:24:01.160 --> 00:24:03.000]  還說得很快
[00:24:03.000 --> 00:24:06.520]  於是他們解釋不了
[00:24:06.520 --> 00:24:08.600]  只好無憑無據地一口咬定
[00:24:08.600 --> 00:24:09.960]  他們只是喝醉酒
[00:24:09.960 --> 00:24:12.920]  是不是喝醉酒會說外國話
[00:24:12.920 --> 00:24:15.080]  事實擺在眼前
[00:24:15.080 --> 00:24:16.520]  事實勝於雄辯
[00:24:16.520 --> 00:24:21.240]  未受過教育的人如何從東到西
[00:24:21.240 --> 00:24:25.000]  你看看很長的列表
[00:24:25.000 --> 00:24:27.080]  能夠認得出的方言
[00:24:27.080 --> 00:24:29.320]  不是他們胡亂編造的
[00:24:29.320 --> 00:24:32.840]  我經常聽人說
[00:24:32.840 --> 00:24:35.640]  年輕人不能做些什麼
[00:24:35.640 --> 00:24:38.120]  老年人不適合做些什麼
[00:24:38.120 --> 00:24:40.040]  很多時候沒有憑據
[00:24:40.040 --> 00:24:42.760]  很多人只是以己度人
[00:24:42.760 --> 00:24:44.200]  以為自己做不到的時候
[00:24:44.200 --> 00:24:45.800]  這個世界上沒有人做得到
[00:24:45.800 --> 00:24:47.800]  尤其是他看不起那些人
[00:24:47.800 --> 00:24:51.880]  有些人其實自己沒有見過神蹟
[00:24:51.880 --> 00:24:54.760]  認定這個世界上沒有人見過神蹟
[00:24:54.760 --> 00:24:57.320]  這就變成了他們的盲點
[00:24:57.320 --> 00:25:00.280]  所以彼得就是要挑戰他們的盲點
[00:25:00.280 --> 00:25:02.120]  我舉另一個例子
[00:25:02.120 --> 00:25:05.080]  幾年前我講過一個編導
[00:25:05.080 --> 00:25:08.680]  用Silicon Valley
[00:25:08.680 --> 00:25:10.120]  我們有三間公司
[00:25:10.120 --> 00:25:11.320]  我們叫做紅藍綠
[00:25:11.320 --> 00:25:12.280]  來說明
[00:25:12.280 --> 00:25:14.520]  長江後浪推前浪
[00:25:14.520 --> 00:25:16.600]  青出於藍而勝於藍
[00:25:16.600 --> 00:25:18.120]  如果做科技的人
[00:25:18.120 --> 00:25:20.600]  都明白我說的那三間公司
[00:25:20.600 --> 00:25:23.720]  科技市場是有創造性的毀滅
[00:25:23.720 --> 00:25:25.320]  有創造性的毀滅
[00:25:25.320 --> 00:25:27.240]  有時候突變的日子
[00:25:27.240 --> 00:25:28.920]  發生得很突然
[00:25:28.920 --> 00:25:31.000]  殺你一個措手不及
[00:25:31.000 --> 00:25:33.720]  其實我幾年前講編導的時候
[00:25:33.720 --> 00:25:36.600]  論市值已經真的青出於藍
[00:25:36.600 --> 00:25:37.960]  但是比起今天
[00:25:37.960 --> 00:25:41.240]  你最近看看這些紅營綠營藍營的市值
[00:25:41.240 --> 00:25:43.480]  你都可以說是出人意料
[00:25:43.480 --> 00:25:45.080]  原因是什麼
[00:25:45.080 --> 00:25:47.480]  就是我們叫做AI
[00:25:47.480 --> 00:25:51.160]  今天我們眼前目睹科技的發展
[00:25:51.160 --> 00:25:53.400]  是前所未見的事情
[00:25:53.400 --> 00:25:56.680]  但是當它來到你面前的時候
[00:25:56.680 --> 00:25:57.960]  你沒辦法去承認
[00:25:57.960 --> 00:25:59.880]  不可以不相信
[00:25:59.880 --> 00:26:03.320]  彼得要求的就是公平一點
[00:26:03.320 --> 00:26:04.680]  你看一下事實
[00:26:04.680 --> 00:26:07.880]  我現在不是叫你去和我辯論
[00:26:07.880 --> 00:26:10.200]  事實就是擺在你面前
[00:26:10.200 --> 00:26:11.960]  你做一個公道好不好
[00:26:11.960 --> 00:26:13.160]  耶路撒冷的人
[00:26:13.160 --> 00:26:17.640]  聽過很多關於耶穌行各樣神蹟的報導
[00:26:17.640 --> 00:26:21.640]  他們曾經目睹耶穌釘身在十字架的那一天
[00:26:21.640 --> 00:26:23.560]  真的是日頭變黑的
[00:26:23.560 --> 00:26:24.440]  是不是
[00:26:24.440 --> 00:26:26.600]  有很多活生生的人
[00:26:26.600 --> 00:26:30.840]  堅持他們自己是耶穌復活的目擊證人
[00:26:30.840 --> 00:26:33.320]  這些都是他們明明知道的
[00:26:33.320 --> 00:26:35.640]  而且說真的
[00:26:35.640 --> 00:26:38.120]  猶太的諸位弟兄
[00:26:38.120 --> 00:26:41.240]  那些宗教領袖想殺耶穌的企圖
[00:26:41.240 --> 00:26:43.800]  大家都知道深知透明的原因
[00:26:43.800 --> 00:26:48.280]  他們怕羅馬人以為我們會靠耶穌造反
[00:26:48.280 --> 00:26:52.120]  不惜殺雞儆猴
[00:26:52.120 --> 00:26:54.280]  你都明白他們做這件事
[00:26:54.280 --> 00:26:58.040]  所以彼得其實是用一些事實
[00:26:58.040 --> 00:27:04.040]  去提醒這班聽眾和他們去辯護
[00:27:04.040 --> 00:27:06.200]  除了承認事實
[00:27:06.200 --> 00:27:08.840]  彼得也要他們明白
[00:27:08.840 --> 00:27:11.320]  他們眼前見到的事情
[00:27:11.320 --> 00:27:17.800]  和神一早借著先知預告會在第二個大日子來臨的事情
[00:27:17.800 --> 00:27:19.560]  是完全吻合的
[00:27:19.560 --> 00:27:22.840]  這些先知他們相信的
[00:27:22.840 --> 00:27:24.600]  神是萬有的主宰
[00:27:24.600 --> 00:27:26.360]  有無限的智慧
[00:27:26.360 --> 00:27:32.680]  甚至會利用一些軟弱人的自私選擇來完成他們的計劃
[00:27:32.680 --> 00:27:35.560]  彼得在第23節很清楚地解釋
[00:27:35.560 --> 00:27:41.160]  神其實是預知人會殺害神所揀選的聖者
[00:27:41.160 --> 00:27:45.560]  所以他偏偏將耶穌交在他們的手裏
[00:27:45.560 --> 00:27:48.840]  要他們借他們的手來成就他們的工作
[00:27:48.840 --> 00:27:54.200]  而且在第24節會回應另一些聽眾可能有的問題
[00:27:54.200 --> 00:27:56.360]  死人為何可以復活
[00:27:56.360 --> 00:28:01.240]  因為猶太人都承認大衛是一個先知
[00:28:01.240 --> 00:28:03.560]  彼得又再順著路
[00:28:03.560 --> 00:28:07.080]  照著用大衛的語言來回應
[00:28:07.080 --> 00:28:10.600]  大衛指出這個邏輯是神是公義的
[00:28:10.600 --> 00:28:12.280]  這不是彼得說是大衛說的
[00:28:12.280 --> 00:28:13.240]  神是公義的
[00:28:13.240 --> 00:28:15.400]  所以作為生命的主宰
[00:28:15.400 --> 00:28:20.840]  神不會讓一些聖人在陰間裏面永遠扭壞
[00:28:20.840 --> 00:28:24.040]  所以在第31節裏面
[00:28:24.040 --> 00:28:28.360]  彼得指出基督是可以復活的
[00:28:28.360 --> 00:28:31.640]  因為耶穌基督既然是無辜的
[00:28:31.640 --> 00:28:33.720]  又沒有犯過任何罪
[00:28:33.720 --> 00:28:35.480]  神是全能的
[00:28:35.480 --> 00:28:37.880]  神為何不可以讓祂復活
[00:28:37.880 --> 00:28:39.720]  神是生命的主宰
[00:28:39.720 --> 00:28:40.680]  祂也是全能的
[00:28:40.680 --> 00:28:42.040]  祂是公義的時候
[00:28:42.040 --> 00:28:44.920]  祂絕對可以讓耶穌復活
[00:28:44.920 --> 00:28:48.200]  而且這不只是邏輯推理
[00:28:48.200 --> 00:28:49.320]  不只是合理
[00:28:49.320 --> 00:28:51.480]  第32節彼得堅稱
[00:28:51.480 --> 00:28:55.800]  他和他的同門是耶穌復活的目擊證人
[00:28:55.800 --> 00:28:58.520]  你死我都不會否認這件事情
[00:28:58.520 --> 00:28:59.640]  第33節
[00:28:59.640 --> 00:29:01.160]  依照大衛的預言
[00:29:01.160 --> 00:29:04.040]  他解釋耶穌基督會升天
[00:29:04.040 --> 00:29:05.320]  坐在神的右邊
[00:29:05.320 --> 00:29:08.440]  這些其實你們都相信
[00:29:08.440 --> 00:29:10.680]  基督來臨大日子
[00:29:10.680 --> 00:29:13.400]  這個第二個大日子必然發生的事情
[00:29:13.400 --> 00:29:20.360]  所以大家很簡略地明白彼得這篇講到的邏輯的時候
[00:29:20.360 --> 00:29:21.400]  我們就明白
[00:29:21.400 --> 00:29:25.720]  其實我們借用彼得這個全福音的方法
[00:29:25.720 --> 00:29:27.960]  是要遷就聽眾的
[00:29:27.960 --> 00:29:30.680]  如果他們的聽眾是很熟舊約的時候
[00:29:30.680 --> 00:29:31.720]  他們當然這樣說
[00:29:31.720 --> 00:29:34.120]  我們如果是全方位的時候
[00:29:34.120 --> 00:29:35.800]  未必好像照著彼得這樣說
[00:29:35.800 --> 00:29:37.720]  因為你的聽眾可能不知道誰是大衛
[00:29:37.720 --> 00:29:39.080]  不知道誰是約爾
[00:29:39.080 --> 00:29:41.000]  但是這個整個的邏輯
[00:29:41.000 --> 00:29:43.320]  我覺得仍然是可以適用的
[00:29:43.320 --> 00:29:47.720]  耶穌基督有沒有歷史上真的復活
[00:29:47.720 --> 00:29:50.920]  這個可以用歷史方法來辯護的事情
[00:29:50.920 --> 00:29:54.840]  至於整個人類復興的計劃
[00:29:54.840 --> 00:29:56.920]  好像聖經那樣說是不是合理
[00:29:56.920 --> 00:29:59.320]  其實大綱就是
[00:29:59.320 --> 00:30:03.160]  神可不可以借用一些惡人的手
[00:30:03.160 --> 00:30:05.400]  來殺害一個無辜的人
[00:30:05.400 --> 00:30:07.400]  耶穌
[00:30:07.400 --> 00:30:11.240]  讓耶穌成為全人類的代罪羔羊
[00:30:11.240 --> 00:30:13.800]  然後是基於耶穌是無辜的理由
[00:30:13.800 --> 00:30:15.000]  又讓祂平反
[00:30:15.000 --> 00:30:16.120]  讓耶穌復活
[00:30:16.120 --> 00:30:20.600]  對一個不相信先知的人
[00:30:20.600 --> 00:30:23.000]  其實都不是沒有希望解釋的
[00:30:23.000 --> 00:30:24.120]  為什麼
[00:30:24.120 --> 00:30:28.280]  因為這些是良知和理性的推理
[00:30:28.280 --> 00:30:30.520]  你覺得這個神是不是合理
[00:30:30.520 --> 00:30:33.320]  神做我們有良知
[00:30:33.320 --> 00:30:34.920]  神做我們有理性
[00:30:34.920 --> 00:30:38.520]  就是可以明白神做事方式的道理
[00:30:38.520 --> 00:30:40.520]  所以我們就算不懂得舊約
[00:30:40.520 --> 00:30:42.520]  都可以明白這個道理
[00:30:42.520 --> 00:30:46.200]  那些聽眾怎樣回應
[00:30:46.200 --> 00:30:47.080]  我們看看彼得
[00:30:47.080 --> 00:30:49.480]  眾人聽見就覺得擇心
[00:30:49.480 --> 00:30:54.120]  我覺得作者盧家很明顯是要我們透過彼得
[00:30:54.120 --> 00:30:55.480]  看到一個示範
[00:30:55.480 --> 00:30:57.480]  當我們拿理由
[00:30:57.480 --> 00:30:59.480]  當我們拿證據
[00:30:59.480 --> 00:31:02.200]  去將真理說出來的時候
[00:31:02.200 --> 00:31:08.680]  就能夠說服一些神已經預先選擇的人
[00:31:08.680 --> 00:31:11.160]  甚至他們會馬上追問
[00:31:11.160 --> 00:31:13.160]  末世既然來了
[00:31:13.160 --> 00:31:15.560]  我們應該要做些什麼事情
[00:31:15.560 --> 00:31:18.280]  我們都是這個末世
[00:31:18.280 --> 00:31:22.120]  這個也是我們今天自己應該要關心的問題
[00:31:22.120 --> 00:31:24.120]  彼得其實說得很簡單
[00:31:24.120 --> 00:31:26.120]  你作為一個新的信徒
[00:31:26.120 --> 00:31:27.320]  要做四件事情
[00:31:27.320 --> 00:31:29.320]  要悔改
[00:31:29.320 --> 00:31:32.840]  要奉耶穌基督的名受浸
[00:31:32.840 --> 00:31:34.440]  要得到赦免
[00:31:34.440 --> 00:31:35.480]  要接受承認
[00:31:35.480 --> 00:31:37.480]  就是這四件事
[00:31:37.480 --> 00:31:40.200]  其實對那些聽眾猶太人來說
[00:31:40.200 --> 00:31:43.080]  需要悔改被赦免不是什麼新聞
[00:31:43.080 --> 00:31:46.280]  本來他們每年去耶路撒冷獻祭
[00:31:46.280 --> 00:31:49.640]  就是要悔改得到赦免
[00:31:49.640 --> 00:31:51.800]  但現在最大的分別是
[00:31:51.800 --> 00:31:53.800]  得到赦免的方法不同了
[00:31:53.800 --> 00:31:56.200]  現在需要受浸
[00:31:56.200 --> 00:31:58.680]  現在需要接受聖靈
[00:31:58.680 --> 00:32:04.600]  這兩件事都是作為他們已經被赦免的外征和內征
[00:32:04.600 --> 00:32:09.240]  其實原本浸禮是給外邦人的
[00:32:09.240 --> 00:32:11.480]  因為他們沒有割禮
[00:32:11.480 --> 00:32:13.880]  所以他們透過浸禮就成為猶太人
[00:32:13.880 --> 00:32:16.360]  所以叫猶太人受浸是有點難的
[00:32:16.360 --> 00:32:20.760]  就好像第39節裡面表明
[00:32:20.760 --> 00:32:22.760]  你承認在神眼前
[00:32:22.760 --> 00:32:24.760]  猶太人和外邦人都是一樣的
[00:32:24.760 --> 00:32:26.760]  沒什麼分別
[00:32:26.760 --> 00:32:28.760]  換句話說
[00:32:28.760 --> 00:32:31.400]  他們不能因為天生是猶太人
[00:32:31.400 --> 00:32:33.400]  就以為他們可以自動得救
[00:32:33.400 --> 00:32:37.240]  他們仍然需要做一個個人的決定
[00:32:37.240 --> 00:32:40.120]  他信不信 接受不接受
[00:32:40.120 --> 00:32:42.120]  這些不只是猶太人 我們也是
[00:32:42.120 --> 00:32:46.200]  不可能在基督教家庭長大就一定得救
[00:32:46.200 --> 00:32:49.720]  不是的 你仍然要自己做一個決定
[00:32:49.720 --> 00:32:52.920]  去決定你成為耶穌基督的門徒
[00:32:52.920 --> 00:32:54.920]  所以第40節提出
[00:32:54.920 --> 00:32:59.160]  人是有責任救自己脫離這彎曲的世代
[00:32:59.160 --> 00:33:01.160]  當然不是我們自己救自己
[00:33:01.160 --> 00:33:03.160]  耶穌才是救我們
[00:33:03.160 --> 00:33:06.440]  意思是你自己有一個責任
[00:33:06.440 --> 00:33:09.400]  全人類的復興已經開始了
[00:33:09.400 --> 00:33:13.960]  但每一個個人想要成為新的人類的一個分子
[00:33:13.960 --> 00:33:16.360]  仍然有一個個人的責任
[00:33:16.360 --> 00:33:19.400]  用心思去思想這個真理
[00:33:19.400 --> 00:33:21.400]  用理性去做這個回應
[00:33:21.400 --> 00:33:24.040]  這個步驟是無法跳動的
[00:33:24.040 --> 00:33:28.680]  你看看10月24日我們去做國語報道會
[00:33:28.680 --> 00:33:32.280]  有26位朋友接受了耶穌基督
[00:33:32.280 --> 00:33:34.280]  但等一下
[00:33:34.280 --> 00:33:39.880]  其實傳福音就是耶穌在末世建立教會的目的
[00:33:39.880 --> 00:33:41.880]  就是叫我們傳福音
[00:33:41.880 --> 00:33:43.880]  教會我們最主要的責任是什麼
[00:33:43.880 --> 00:33:45.880]  就是做這件事
[00:33:45.880 --> 00:33:47.880]  做必得做的 呼召人去悔改
[00:33:47.880 --> 00:33:50.600]  讓人可以接受這個贈禮
[00:33:50.600 --> 00:33:53.160]  得到赦免和領受這個聖禮
[00:33:53.160 --> 00:33:56.360]  在個人層面是得到復興
[00:33:56.360 --> 00:33:58.360]  我們經常說
[00:33:58.360 --> 00:34:00.360]  你進入門口就會看到
[00:34:00.360 --> 00:34:02.360]  教會是我們第二個家
[00:34:02.360 --> 00:34:05.960]  很多時候對一個渴慕家庭溫暖的人來說
[00:34:05.960 --> 00:34:09.000]  這是很吸引人的說話
[00:34:09.000 --> 00:34:11.800]  但是我們必須要搞清楚
[00:34:11.800 --> 00:34:17.320]  教會是由一些生命已經得到復興的人組成的時候
[00:34:17.320 --> 00:34:20.040]  才會真的感覺到是一個家
[00:34:20.040 --> 00:34:22.040]  42到47節裡
[00:34:22.040 --> 00:34:26.680]  說到一些我們對教會應該有正常的期望
[00:34:26.680 --> 00:34:29.480]  當真信徒在一起的時候
[00:34:29.480 --> 00:34:31.480]  會有自然流露的表現
[00:34:31.480 --> 00:34:33.480]  真是一個家 團契的生活
[00:34:33.480 --> 00:34:35.480]  真信徒會怎樣
[00:34:35.480 --> 00:34:37.480]  他們會專注使徒的教導
[00:34:37.480 --> 00:34:40.760]  翻譯到今天 使徒的教導是從聖經來的
[00:34:40.760 --> 00:34:42.760]  所以他們會研究聖經
[00:34:42.760 --> 00:34:44.760]  真信徒會怎樣
[00:34:44.760 --> 00:34:46.760]  是不分彼此的
[00:34:46.760 --> 00:34:48.760]  他們會透過敬拜 透過抹頂
[00:34:48.760 --> 00:34:50.760]  抹頂就是我們受主餐
[00:34:50.760 --> 00:34:54.280]  和禱告來追求生命的聖潔
[00:34:54.280 --> 00:34:56.280]  真信徒會怎樣
[00:34:56.280 --> 00:34:58.280]  甚至他會拿出他自己所擁有的
[00:34:58.280 --> 00:35:01.320]  是給人的 凡物公用的
[00:35:01.320 --> 00:35:03.320]  使沒有人會得到缺陷
[00:35:03.320 --> 00:35:05.320]  好像我們這樣做一點點也好
[00:35:05.320 --> 00:35:07.320]  包個聖誕禮物
[00:35:07.320 --> 00:35:09.320]  但是這個要搞清楚這個關係
[00:35:09.320 --> 00:35:11.320]  不是做這些事
[00:35:11.320 --> 00:35:13.320]  只是做這些家庭生活 團契生活
[00:35:13.320 --> 00:35:17.560]  你就會變成有人類復興 不是
[00:35:17.560 --> 00:35:20.600]  這些不只是一些守則
[00:35:20.600 --> 00:35:23.720]  你沒辦法強制聖教會凡物公用
[00:35:23.720 --> 00:35:25.720]  教會就會復興
[00:35:25.720 --> 00:35:27.720]  不是說社會主義
[00:35:27.720 --> 00:35:29.720]  不分彼此是甚麼
[00:35:29.720 --> 00:35:34.680]  是一群已經得救的人的自然流露
[00:35:34.680 --> 00:35:36.680]  所以是結果
[00:35:36.680 --> 00:35:39.480]  所以教會我們怎樣去看
[00:35:39.480 --> 00:35:42.600]  其實基督教三個大分支
[00:35:42.600 --> 00:35:45.400]  共同承認的我們叫尼西亞信經
[00:35:45.400 --> 00:35:47.640]  今年是一千七百年紀念
[00:35:47.640 --> 00:35:49.640]  三二五年訂的
[00:35:49.640 --> 00:35:51.640]  現在是二零二五年
[00:35:51.640 --> 00:35:55.800]  我們所有的基督教的大支派
[00:35:55.800 --> 00:35:59.080]  都是同樣承認教會的定義
[00:35:59.080 --> 00:36:01.080]  我們信教會是甚麼
[00:36:01.080 --> 00:36:05.640]  是使徒所傳唯一聖義公之教會
[00:36:05.640 --> 00:36:10.200]  We believe in a holy catholic apostolic church
[00:36:10.200 --> 00:36:13.400]  這個就是其實四十二到四十七節講裏面
[00:36:13.400 --> 00:36:15.800]  一個健康的教會有的標誌
[00:36:15.800 --> 00:36:18.840]  如果真是真信徒組成就有這個健康的標誌
[00:36:18.840 --> 00:36:21.480]  教會必然是使徒性的
[00:36:21.480 --> 00:36:22.680]  Apostolic的
[00:36:22.680 --> 00:36:26.200]  他重視使徒的教訓和權柄
[00:36:26.200 --> 00:36:28.200]  即是他們會看聖經
[00:36:28.200 --> 00:36:29.960]  不只是講自己的
[00:36:29.960 --> 00:36:31.400]  他們是大公的
[00:36:31.400 --> 00:36:33.400]  所以你看見香港有時候
[00:36:33.400 --> 00:36:35.960]  如果香港出來的就叫做公教進行社
[00:36:35.960 --> 00:36:37.320]  Catholic church
[00:36:37.320 --> 00:36:39.320]  但公的意思是甚麼
