
[00:00:00.000 --> 00:00:03.520]  各位聽眾,今日的題目是人在世圖拼博士
[00:20:30.880 --> 00:20:32.880]  但在這裡睡是指我們的靈性
[00:20:32.880 --> 00:20:34.880]  我們和神的關係
[00:20:34.880 --> 00:20:36.880]  不是
[00:20:36.880 --> 00:20:38.880]  那種沉睡的關係
[00:20:38.880 --> 00:20:40.880]  而我們信耶穌的時候
[00:20:40.880 --> 00:20:42.880]  時刻都和神有一個
[00:20:42.880 --> 00:20:44.880]  好的關係
[00:20:44.880 --> 00:20:46.880]  時刻都是警醒
[00:20:46.880 --> 00:20:48.880]  我們
[00:20:48.880 --> 00:20:52.880]  留意什麼叫警醒
[00:20:52.880 --> 00:20:54.880]  警察
[00:20:54.880 --> 00:20:56.880]  出去巡邏的時候
[00:20:56.880 --> 00:20:58.880]  他要很警醒周圍的環境
[00:20:58.880 --> 00:21:00.880]  醫生做手術
[00:21:00.880 --> 00:21:04.880]  他不會一邊和你做手術一邊講電話
[00:21:04.880 --> 00:21:08.880]  他要很專注地
[00:21:08.880 --> 00:21:10.880]  做好他的手術
[00:21:12.880 --> 00:21:14.880]  保安
[00:21:14.880 --> 00:21:16.880]  我以前曾經
[00:21:16.880 --> 00:21:18.880]  試過在一間教會服務
[00:21:18.880 --> 00:21:20.880]  那間教會
[00:21:20.880 --> 00:21:22.880]  有一個很大的
[00:21:22.880 --> 00:21:24.880]  一座教堂
[00:21:24.880 --> 00:21:26.880]  在山上的
[00:21:26.880 --> 00:21:28.880]  在山上的教會
[00:21:28.880 --> 00:21:30.880]  在前山和後山
[00:21:30.880 --> 00:21:32.880]  晚上會有一個保安
[00:21:32.880 --> 00:21:34.880]  有一個保安庭坐在那裡
[00:21:34.880 --> 00:21:36.880]  會看著上山的路
[00:21:36.880 --> 00:21:38.880]  因為久不久都會有些賊
[00:21:38.880 --> 00:21:40.880]  走上來偷東西
[00:21:40.880 --> 00:21:42.880]  突然有一天
[00:21:42.880 --> 00:21:44.880]  早上的時候
[00:21:44.880 --> 00:21:46.880]  當我回到教會的時候
[00:21:46.880 --> 00:21:48.880]  其中有一個保安就走來
[00:21:48.880 --> 00:21:50.880]  很悽慘地和我說
[00:21:50.880 --> 00:21:52.880]  你可不可以和我公司說
[00:21:52.880 --> 00:21:54.880]  不要開除我
[00:21:54.880 --> 00:21:56.880]  然後我說什麼事
[00:21:56.880 --> 00:21:58.880]  原來就是那一晚
[00:21:58.880 --> 00:22:00.880]  半夜的時候
[00:22:00.880 --> 00:22:02.880]  他和後山
[00:22:02.880 --> 00:22:04.880]  另外一個保安
[00:22:04.880 --> 00:22:06.880]  各人是一個良品
[00:22:06.880 --> 00:22:08.880]  他們在半夜的時候就睡了
[00:22:10.880 --> 00:22:12.880]  然後那個保安公司
[00:22:12.880 --> 00:22:14.880]  就派一些專人突擊
[00:22:14.880 --> 00:22:16.880]  來做檢查
[00:22:16.880 --> 00:22:18.880]  發現他們睡了
[00:22:18.880 --> 00:22:20.880]  所以就解僱了他們
[00:22:20.880 --> 00:22:24.880]  警醒
[00:22:24.880 --> 00:22:28.880]  今天其實我們都是
[00:22:28.880 --> 00:22:30.880]  我們的生命裡面的保安
[00:22:30.880 --> 00:22:34.880]  你有沒有好好地
[00:22:34.880 --> 00:22:36.880]  看著神給我們這個生命
[00:22:38.880 --> 00:22:40.880]  這個屬靈的狀況
[00:22:40.880 --> 00:22:42.880]  你有沒有
[00:22:42.880 --> 00:22:44.880]  讓自己能夠在這個世界
[00:22:44.880 --> 00:22:46.880]  的罪裡面分別出來
[00:22:46.880 --> 00:22:52.880]  在下一章
[00:22:52.880 --> 00:22:54.880]  保羅告訴我們
[00:22:54.880 --> 00:22:56.880]  我們要戴著
[00:22:56.880 --> 00:22:58.880]  操練一個緊守的心
[00:22:58.880 --> 00:23:00.880]  緊守的心
[00:23:00.880 --> 00:23:02.880]  是什麼
[00:23:02.880 --> 00:23:04.880]  把信和愛
[00:23:04.880 --> 00:23:06.880]  當作護心鏡
[00:23:06.880 --> 00:23:08.880]  把得救的盼望
[00:23:08.880 --> 00:23:10.880]  當作頭盔戴上
[00:23:10.880 --> 00:23:12.880]  在原文翻出來的時候
[00:23:12.880 --> 00:23:14.880]  披上信和愛的
[00:23:14.880 --> 00:23:16.880]  胸甲
[00:23:16.880 --> 00:23:18.880]  戴上救恩的盼望和頭盔
[00:23:18.880 --> 00:23:20.880]  你會知道當時
[00:23:20.880 --> 00:23:24.880]  保護前面這個規格
[00:23:24.880 --> 00:23:26.880]  很重要
[00:23:26.880 --> 00:23:28.880]  頭也很重要去打仗的時候
[00:23:28.880 --> 00:23:30.880]  他這裡是用什麼
[00:23:30.880 --> 00:23:32.880]  是用信
[00:23:32.880 --> 00:23:34.880]  望愛
[00:23:34.880 --> 00:23:36.880]  特別神給我們基督徒的美德
[00:23:36.880 --> 00:23:38.880]  來去預備我們的人心
[00:23:38.880 --> 00:23:40.880]  對神的
[00:23:40.880 --> 00:23:42.880]  信心
[00:23:42.880 --> 00:23:44.880]  因著有耶穌
[00:23:44.880 --> 00:23:46.880]  在我們生命當中我們的盼望
[00:23:46.880 --> 00:23:48.880]  和神的愛
[00:23:48.880 --> 00:23:50.880]  臨到我們當中我們愛身邊的人
[00:23:50.880 --> 00:23:52.880]  我們用信望愛
[00:23:52.880 --> 00:23:54.880]  來去面對主耶穌基督
[00:23:54.880 --> 00:23:56.880]  會再回來這件事情
[00:23:56.880 --> 00:24:00.880]  所以
[00:24:00.880 --> 00:24:02.880]  到最後
[00:24:02.880 --> 00:24:04.880]  直著貼薩諾尼加教會
[00:24:04.880 --> 00:24:06.880]  他們面對主耶穌基督再回來的時候
[00:24:06.880 --> 00:24:08.880]  今日弟兄姊妹
[00:24:08.880 --> 00:24:10.880]  當我預備講到
[00:24:10.880 --> 00:24:12.880]  我不斷重複一個問題
[00:24:12.880 --> 00:24:14.880]  誰
[00:24:14.880 --> 00:24:16.880]  是你的主人
[00:24:16.880 --> 00:24:18.880]  你現在在地上
[00:24:18.880 --> 00:24:20.880]  生活
[00:24:20.880 --> 00:24:22.880]  誰是你的主人
[00:24:22.880 --> 00:24:24.880]  我們是
[00:24:24.880 --> 00:24:26.880]  光明之子
[00:24:26.880 --> 00:24:28.880]  我們應該和黑暗
[00:24:28.880 --> 00:24:30.880]  之子是有分別的
[00:24:32.880 --> 00:24:34.880]  我再講一次
[00:24:34.880 --> 00:24:36.880]  我們信耶穌基督的人
[00:24:36.880 --> 00:24:38.880]  你和外面不信耶穌基督的人
[00:24:38.880 --> 00:24:40.880]  有什麼不同
[00:24:40.880 --> 00:24:42.880]  可能有時有些人
[00:24:42.880 --> 00:24:44.880]  見到外面沒信耶穌的那些人
[00:24:44.880 --> 00:24:46.880]  他們還有熱心
[00:24:46.880 --> 00:24:48.880]  很多
[00:24:48.880 --> 00:24:50.880]  信佛的那些人
[00:24:50.880 --> 00:24:52.880]  做慈善還做得很好
[00:24:52.880 --> 00:24:58.880]  當然我們都欣賞他們
[00:24:58.880 --> 00:25:00.880]  有些地區
[00:25:00.880 --> 00:25:02.880]  佛教的朋友
[00:25:02.880 --> 00:25:04.880]  他們一見到這個災難
[00:25:04.880 --> 00:25:06.880]  他們反應得很快
[00:25:06.880 --> 00:25:08.880]  很到位
[00:25:08.880 --> 00:25:12.880]  在我們信
[00:25:12.880 --> 00:25:14.880]  忘愛
[00:25:14.880 --> 00:25:16.880]  的表現上
[00:25:16.880 --> 00:25:18.880]  我們能不能和這個世界
[00:25:18.880 --> 00:25:20.880]  未信耶穌的人
[00:25:20.880 --> 00:25:22.880]  能夠分別出來
[00:25:22.880 --> 00:25:24.880]  在我們生命上看到
[00:25:24.880 --> 00:25:26.880]  耶穌基督給我們的信忘愛
[00:25:26.880 --> 00:25:28.880]  我們的生活
[00:25:28.880 --> 00:25:30.880]  你的眼
[00:25:30.880 --> 00:25:32.880]  你的焦點放在哪裡
[00:25:32.880 --> 00:25:36.880]  我記得幾年前
[00:25:36.880 --> 00:25:38.880]  我有機會回到大陸探訪
[00:25:38.880 --> 00:25:40.880]  我遇到一個
[00:25:40.880 --> 00:25:42.880]  在教會裡服侍的
[00:25:42.880 --> 00:25:44.880]  他們叫義工
[00:25:44.880 --> 00:25:46.880]  其實他受了一些傳道人的訓練
[00:25:46.880 --> 00:25:48.880]  幾年
[00:25:48.880 --> 00:25:50.880]  他就全時間
[00:25:50.880 --> 00:25:52.880]  在教會裡
[00:25:52.880 --> 00:25:54.880]  服侍弟兄姊妹的工作
[00:25:54.880 --> 00:25:56.880]  這個義工姊妹
[00:25:56.880 --> 00:25:58.880]  他分享說
[00:25:58.880 --> 00:26:00.880]  其實他以前患了癌症
[00:26:00.880 --> 00:26:02.880]  幾年
[00:26:02.880 --> 00:26:04.880]  但是你知道有時候在中國大陸
[00:26:04.880 --> 00:26:06.880]  他患了病
[00:26:06.880 --> 00:26:08.880]  但是癌症
[00:26:08.880 --> 00:26:10.880]  是不斷燒銀紙的病
[00:26:10.880 --> 00:26:12.880]  他家裡真的沒有錢
[00:26:12.880 --> 00:26:14.880]  給他去醫病
[00:26:14.880 --> 00:26:16.880]  沒有錢醫病
[00:26:16.880 --> 00:26:18.880]  也沒有醫院願意這樣去醫他
[00:26:18.880 --> 00:26:20.880]  所以他真的沒有辦法
[00:26:20.880 --> 00:26:22.880]  去不了醫院
[00:26:22.880 --> 00:26:24.880]  做治療
[00:26:24.880 --> 00:26:26.880]  好像
[00:26:26.880 --> 00:26:28.880]  人生好像沒有什麼盼望
[00:26:28.880 --> 00:26:30.880]  這樣
[00:26:30.880 --> 00:26:32.880]  於是他有些親人
[00:26:32.880 --> 00:26:34.880]  就帶他回去基督教會
[00:26:34.880 --> 00:26:36.880]  求
[00:26:36.880 --> 00:26:38.880]  耶穌的醫治
[00:26:38.880 --> 00:26:40.880]  真的
[00:26:40.880 --> 00:26:42.880]  很現實
[00:26:42.880 --> 00:26:44.880]  在中國大陸很多的信徒
[00:26:44.880 --> 00:26:46.880]  特別農村的教會
[00:26:46.880 --> 00:26:48.880]  很多人回教會
[00:26:48.880 --> 00:26:50.880]  是希望有病
[00:26:50.880 --> 00:26:52.880]  求神醫好他的病
[00:26:52.880 --> 00:26:54.880]  這個是
[00:26:54.880 --> 00:26:56.880]  中國大陸很多農村
[00:26:56.880 --> 00:26:58.880]  特別很多農村的人
[00:26:58.880 --> 00:27:00.880]  會有這樣的思想
[00:27:00.880 --> 00:27:04.880]  但是我聽這個義工姊妹
[00:27:04.880 --> 00:27:06.880]  他分享的時候
[00:27:06.880 --> 00:27:08.880]  他去到教會
[00:27:08.880 --> 00:27:10.880]  他都有祈禱
[00:27:10.880 --> 00:27:12.880]  但是他一路的祈禱
[00:27:12.880 --> 00:27:14.880]  他不是說
[00:27:14.880 --> 00:27:16.880]  神求你即刻醫好我
[00:27:16.880 --> 00:27:20.880]  而是他
[00:27:20.880 --> 00:27:22.880]  祈禱求神幫助他
[00:27:22.880 --> 00:27:24.880]  面對這個病痛的時候
[00:27:24.880 --> 00:27:26.880]  能夠減少
[00:27:26.880 --> 00:27:28.880]  他身體上面面對的痛楚
[00:27:28.880 --> 00:27:30.880]  給他有勇氣
[00:27:30.880 --> 00:27:32.880]  去面對他現在的人生
[00:27:32.880 --> 00:27:36.880]  我聽完之後
[00:27:36.880 --> 00:27:38.880]  我覺得很感動
[00:27:38.880 --> 00:27:40.880]  而且他也是
[00:27:40.880 --> 00:27:42.880]  真真正正真心的
[00:27:42.880 --> 00:27:44.880]  信了耶穌
[00:27:44.880 --> 00:27:46.880]  我從他生命當中
[00:27:46.880 --> 00:27:48.880]  我看到
[00:27:48.880 --> 00:27:50.880]  很特別
[00:27:50.880 --> 00:27:54.880]  這個世界的人
[00:27:54.880 --> 00:27:56.880]  包括我們自己也是
[00:27:56.880 --> 00:27:58.880]  我們常常很想求神給我們這樣東西
[00:27:58.880 --> 00:28:00.880]  給我們那樣東西
[00:28:00.880 --> 00:28:02.880]  很想滿足我們心裏想的東西
[00:28:02.880 --> 00:28:04.880]  但是這個姊妹
[00:28:04.880 --> 00:28:10.880]  她求的是更加大
[00:28:10.880 --> 00:28:12.880]  她經歷耶穌
[00:28:12.880 --> 00:28:14.880]  更加多
[00:28:16.880 --> 00:28:18.880]  真的很奇妙
[00:28:18.880 --> 00:28:20.880]  後來她的癌症
[00:28:20.880 --> 00:28:22.880]  真的沒有
[00:28:22.880 --> 00:28:24.880]  經醫院醫治過
[00:28:24.880 --> 00:28:26.880]  康復了
[00:28:26.880 --> 00:28:30.880]  神的恩典
[00:28:30.880 --> 00:28:32.880]  臨到她當中
[00:28:32.880 --> 00:28:34.880]  當然我們並非每一個人
[00:28:34.880 --> 00:28:36.880]  這樣去禱告一定
[00:28:36.880 --> 00:28:38.880]  得到這樣的醫治神有自己的計劃
[00:28:38.880 --> 00:28:40.880]  但是信了耶穌之後
[00:28:40.880 --> 00:28:42.880]  我們也是
[00:28:42.880 --> 00:28:44.880]  我們信了耶穌之後我們都是凡人一個
[00:28:44.880 --> 00:28:46.880]  我們一樣要面對我們的生活
[00:28:46.880 --> 00:28:48.880]  面對我們的家庭 面對我們的工作
[00:28:48.880 --> 00:28:50.880]  面對自己會病的身體
[00:28:50.880 --> 00:28:54.880]  但是我們在這個世界上生活
[00:28:54.880 --> 00:28:56.880]  我們和其他人
[00:28:56.880 --> 00:28:58.880]  面對這些事情的時候
[00:28:58.880 --> 00:29:00.880]  有什麼不同呢
[00:29:00.880 --> 00:29:02.880]  其他人都是會有
[00:29:02.880 --> 00:29:04.880]  工作壓力 會有家庭的壓力
[00:29:04.880 --> 00:29:06.880]  會有身體上的不舒服
[00:29:06.880 --> 00:29:08.880]  我們怎樣在這個世界上
[00:29:08.880 --> 00:29:10.880]  我們仍然帶著信望愛
[00:29:10.880 --> 00:29:12.880]  活得開心 活得自在
[00:29:12.880 --> 00:29:14.880]  活得輕鬆 活得有意義
[00:29:14.880 --> 00:29:16.880]  活得有方向
[00:29:16.880 --> 00:29:18.880]  誰是我們的主呢
[00:29:18.880 --> 00:29:20.880]  這些物質是我們的主
[00:29:20.880 --> 00:29:22.880]  我們的配偶
[00:29:22.880 --> 00:29:24.880]  我們的丈夫
[00:29:24.880 --> 00:29:26.880]  我們的太太是我們的主人
[00:29:26.880 --> 00:29:28.880]  我們的工作是我們的主
[00:29:28.880 --> 00:29:30.880]  我們的家庭
[00:29:30.880 --> 00:29:32.880]  我們的子女是我們的主
[00:29:32.880 --> 00:29:34.880]  錢是我們的主
[00:29:34.880 --> 00:29:36.880]  飲飲食食是我們的主
[00:29:36.880 --> 00:29:40.880]  抑或
[00:29:40.880 --> 00:29:42.880]  那個救我們
[00:29:42.880 --> 00:29:44.880]  又復活了的耶穌基督是我們的主呢
[00:29:44.880 --> 00:29:48.880]  我再說一次
[00:29:48.880 --> 00:29:50.880]  我們不是不追求地上的物質生活
[00:29:50.880 --> 00:29:52.880]  而是我們
[00:29:52.880 --> 00:29:54.880]  不是靠這些東西
[00:29:54.880 --> 00:29:56.880]  而去生存
[00:29:56.880 --> 00:29:58.880]  我們作為光明之子
[00:29:58.880 --> 00:30:00.880]  我們謹守 我們願意帶著神
[00:30:00.880 --> 00:30:02.880]  給我們這個信望愛
[00:30:02.880 --> 00:30:04.880]  在地上和世俗分別出來
[00:30:04.880 --> 00:30:06.880]  當主再回來的時候
[00:30:08.880 --> 00:30:10.880]  他對於我們來說主不是賊
[00:30:10.880 --> 00:30:12.880]  主是VIP
[00:30:12.880 --> 00:30:18.880]  我們很興高采烈的樣子
[00:30:18.880 --> 00:30:20.880]  我們不需要懼怕
[00:30:20.880 --> 00:30:22.880]  我們帶著興奮的心
[00:30:22.880 --> 00:30:24.880]  迎接主再回來
[00:30:24.880 --> 00:30:26.880]  無論是
[00:30:26.880 --> 00:30:28.880]  一瞬間的一刻
[00:30:28.880 --> 00:30:30.880]  或者將來的一刻
[00:30:30.880 --> 00:30:32.880]  我們這個貴賓
[00:30:32.880 --> 00:30:34.880]  我們帶著一個喜樂的心
[00:30:34.880 --> 00:30:36.880]  迎接他再回來 我們低頭禱告
[00:30:38.880 --> 00:30:40.880]  希望我們再一次幫助你
[00:30:40.880 --> 00:30:42.880]  幫助我們
[00:30:42.880 --> 00:30:44.880]  求你幫助我們能夠彼此的勸勉
[00:30:44.880 --> 00:30:46.880]  互相建立我們的弟兄姊妹
[00:30:46.880 --> 00:30:48.880]  特別在我們面對這個世界
[00:30:48.880 --> 00:30:50.880]  我們不知道什麼時候
[00:30:50.880 --> 00:30:52.880]  世界末日主你再回來
[00:30:52.880 --> 00:30:54.880]  但我們願意時刻裝備好
[00:30:54.880 --> 00:30:56.880]  我們時刻警醒
[00:30:56.880 --> 00:30:58.880]  我們帶著神利的信心
[00:30:58.880 --> 00:31:00.880]  在這個地上生活
[00:31:00.880 --> 00:31:02.880]  我們不會再被世俗的東西
[00:31:02.880 --> 00:31:04.880]  纏累我們
[00:31:04.880 --> 00:31:06.880]  我們不會再被世俗的東西
[00:31:06.880 --> 00:31:08.880]  纏累我們
[00:31:08.880 --> 00:31:10.880]  讓我們兩隻眼看得更加清楚
[00:31:10.880 --> 00:31:12.880]  我們的心更加的清
[00:31:12.880 --> 00:31:14.880]  唯有耶穌才是最重要
[00:31:14.880 --> 00:31:16.880]  唯有耶穌
[00:31:16.880 --> 00:31:18.880]  在我們的生命當中
[00:31:18.880 --> 00:31:20.880]  在我們的子女 在我們的丈夫
[00:31:20.880 --> 00:31:22.880]  在我們的工作裡面
[00:31:22.880 --> 00:31:24.880]  才是最重要
[00:31:24.880 --> 00:31:26.880]  耶穌你才是我們的主
[00:31:26.880 --> 00:31:28.880]  求你幫助我們突破
[00:31:28.880 --> 00:31:30.880]  世俗很多的限制
[00:31:30.880 --> 00:31:32.880]  很多的難阻 很多的隱憂
[00:31:32.880 --> 00:31:34.880]  叫我們能夠在這個世界裡面
[00:31:34.880 --> 00:31:36.880]  分別出來
[00:31:36.880 --> 00:31:38.880]  以致我們帶著盼望 肯定
[00:31:38.880 --> 00:31:40.880]  面對你再回來
[00:31:40.880 --> 00:31:42.880]  多謝耶穌 感謝尼塞亞
[00:31:42.880 --> 00:31:44.880]  聽我們的祈禱 奉耶穌基督的聖名
[00:31:44.880 --> 00:31:46.880]  阿們
